
[00:00:00.000 --> 00:00:03.800]  去思想什麼叫信耶穌的意義
[00:01:49.400 --> 00:01:53.000]  上帝的喬丹從死裏復活了
[00:01:53.000 --> 00:01:56.200]  我們也為這事作見證
[00:01:56.200 --> 00:01:58.000]  在這個大段落裏面
[00:01:58.000 --> 00:02:00.000]  他講出了這個墳墓
[00:02:00.000 --> 00:02:02.800]  耶穌的墳墓是一個空的墳墓
[00:02:02.800 --> 00:02:03.800]  空的墳墓
[00:02:03.800 --> 00:02:05.600]  屍體不見了
[00:02:05.600 --> 00:02:08.600]  也都去講到耶穌的復活之後
[00:02:08.600 --> 00:02:11.200]  向一班的門徒去顯現
[00:02:11.200 --> 00:02:13.200]  在這個大段落裏面
[00:02:13.200 --> 00:02:14.800]  就是路加很強調
[00:02:14.800 --> 00:02:17.400]  就是耶穌的死和復活
[00:02:17.400 --> 00:02:20.200]  眾先知在舊約的聖經裏面
[00:02:20.200 --> 00:02:22.200]  不同的先知都講出了
[00:02:22.200 --> 00:02:24.000]  耶穌來到的使命
[00:02:24.000 --> 00:02:26.000]  就是為人的罪而死
[00:02:26.000 --> 00:02:27.000]  祂怎樣死
[00:02:27.000 --> 00:02:29.000]  也都會怎樣復活
[00:02:29.000 --> 00:02:30.800]  也都耶穌在再生的
[00:02:30.800 --> 00:02:32.600]  那個侍奉的過程裏面
[00:02:32.600 --> 00:02:34.600]  祂也都已經預言自己
[00:02:34.600 --> 00:02:35.600]  如何死
[00:02:35.600 --> 00:02:38.400]  也都如何的去復活
[00:02:38.400 --> 00:02:42.200]  在之後的
[00:02:42.200 --> 00:02:44.400]  在路加坊之後的一段的經文
[00:02:44.400 --> 00:02:46.800]  也都講到耶穌在二馬五司的路上面
[00:02:46.800 --> 00:02:48.000]  和兩個門徒
[00:02:48.000 --> 00:02:49.400]  用一個很簡短的時間
[00:02:49.400 --> 00:02:50.800]  從舊約聖經
[00:02:50.800 --> 00:02:52.600]  一路講到關於自己
[00:02:52.600 --> 00:02:53.600]  預言自己的事
[00:02:53.600 --> 00:02:55.000]  都一樣到當時
[00:02:55.000 --> 00:02:56.600]  這兩個門徒去知道
[00:02:56.600 --> 00:02:57.600]  去明白
[00:02:57.600 --> 00:03:00.400]  就是上帝怎樣藉著耶穌
[00:03:00.400 --> 00:03:02.400]  去完成這個拯救的計劃
[00:03:02.400 --> 00:03:04.800]  在路加坊裏面的完結
[00:03:04.800 --> 00:03:06.600]  當一班門徒去經歷耶穌
[00:03:06.600 --> 00:03:09.400]  就是見到復活的耶穌之後
[00:03:09.400 --> 00:03:11.000]  一個群體被建立
[00:03:11.000 --> 00:03:13.600]  這個福音也都會廣傳開去
[00:03:13.600 --> 00:03:14.800]  這個福音
[00:03:14.800 --> 00:03:17.400]  不單止會停留在一個群體裏面
[00:03:17.400 --> 00:03:19.800]  也都不單止會停留在一個民族裏面
[00:03:19.800 --> 00:03:20.800]  這個福音
[00:03:20.800 --> 00:03:22.200]  這個好的信息
[00:03:22.200 --> 00:03:23.800]  會全遍天下
[00:03:23.800 --> 00:03:27.600]  在這段的經文
[00:03:27.600 --> 00:03:29.000]  是講出了
[00:03:29.000 --> 00:03:32.000]  就是耶穌已經復活了
[00:03:32.000 --> 00:03:33.000]  怎樣去表達呢?
[00:03:33.000 --> 00:03:33.600]  路加福音
[00:03:33.600 --> 00:03:35.800]  路加是怎樣表達這個事實呢?
[00:03:35.800 --> 00:03:37.200]  在二十四章的第一節
[00:03:37.200 --> 00:03:39.200]  講到這個是七天的頭一天
[00:03:39.200 --> 00:03:41.800]  在七天的頭一天
[00:03:41.800 --> 00:03:44.000]  有一班婦女帶著
[00:03:44.000 --> 00:03:46.400]  帶著一些預備了的香料
[00:03:46.400 --> 00:03:48.800]  來到耶穌的墳墓的前面
[00:03:48.800 --> 00:03:50.800]  他們可能用這些香料
[00:03:50.800 --> 00:03:54.000]  去在墳墓的旁邊
[00:03:54.000 --> 00:03:56.600]  好讓耶穌的屍體的臭味
[00:03:56.600 --> 00:03:59.200]  不會有太大的影響
[00:03:59.200 --> 00:04:02.600]  其實他們是想為耶穌做一些事
[00:04:02.600 --> 00:04:04.400]  路加可以說
[00:04:04.400 --> 00:04:08.400]  正正是用一些很細微的表達
[00:04:08.400 --> 00:04:09.200]  去表達出
[00:04:09.200 --> 00:04:10.400]  這一班的婦女
[00:04:10.400 --> 00:04:13.000]  是一直緊緊的去跟從耶穌
[00:04:13.000 --> 00:04:15.000]  表明這班的婦女
[00:04:15.000 --> 00:04:17.200]  對耶穌這一份的忠心
[00:04:17.200 --> 00:04:19.400]  也正正是這個態度
[00:04:19.400 --> 00:04:20.800]  他們可以有一個福分
[00:04:20.800 --> 00:04:23.200]  成為耶穌第一批
[00:04:23.200 --> 00:04:24.400]  可以說見證
[00:04:24.400 --> 00:04:27.800]  耶穌復活的一班的婦女
[00:04:27.800 --> 00:04:29.200]  在《馬太科目》裏面
[00:04:29.200 --> 00:04:31.400]  有記載到
[00:04:31.400 --> 00:04:33.800]  這班婦女之前發生一些事
[00:04:33.800 --> 00:04:37.200]  就記載當時地帶有一個震動
[00:04:37.200 --> 00:04:38.400]  墓石的
[00:04:38.400 --> 00:04:40.800]  這個墓的門的大石
[00:04:40.800 --> 00:04:42.000]  都被震開了
[00:04:42.000 --> 00:04:43.400]  不過路加沒有記載
[00:04:43.400 --> 00:04:45.200]  這一件之前的事
[00:04:45.200 --> 00:04:46.200]  路加的焦點
[00:04:46.200 --> 00:04:50.600]  是記載集中在這兩個的天使
[00:04:50.600 --> 00:04:53.000]  怎樣去跟這一班的婦女
[00:04:53.000 --> 00:04:54.200]  這個對話
[00:04:54.200 --> 00:04:56.400]  說了這些對話的內容
[00:04:56.400 --> 00:05:00.000]  才是路加很重要的一個焦點
[00:05:00.000 --> 00:05:01.400]  路加在這裏強調
[00:05:01.400 --> 00:05:03.400]  耶穌的墳墓是空的
[00:05:03.400 --> 00:05:06.400]  耶穌的屍體不見了
[00:05:06.400 --> 00:05:08.400]  這個是耶穌復活的
[00:05:08.400 --> 00:05:10.800]  第一個很重要的一個證據
[00:05:10.800 --> 00:05:13.000]  接著路加形容
[00:05:13.000 --> 00:05:14.400]  這些婦女
[00:05:14.400 --> 00:05:16.800]  來到耶穌面前
[00:05:16.800 --> 00:05:18.800]  到墓門
[00:05:18.800 --> 00:05:20.400]  就是墓的大石移開了
[00:05:20.400 --> 00:05:22.800]  接著她有一個驚訝
[00:05:22.800 --> 00:05:23.600]  她們驚訝
[00:05:23.600 --> 00:05:25.800]  其實當時她們都沒有第一個意識
[00:05:25.800 --> 00:05:26.800]  耶穌復活了
[00:05:26.800 --> 00:05:27.600]  沒有
[00:05:27.600 --> 00:05:28.600]  她們真的很驚訝
[00:05:28.600 --> 00:05:30.200]  耶穌的屍體去了哪裏呢
[00:05:30.200 --> 00:05:33.600]  就是表達一個這樣的一個情況
[00:05:33.600 --> 00:05:34.600]  接著路加在這裏
[00:05:34.600 --> 00:05:35.800]  用一個很特別的字眼
[00:05:35.800 --> 00:05:37.600]  去形容耶穌
[00:05:37.600 --> 00:05:39.400]  形容主耶穌
[00:05:39.400 --> 00:05:42.000]  就是耶穌復活了之後
[00:05:42.000 --> 00:05:43.200]  就是用這個字眼
[00:05:43.200 --> 00:05:45.400]  耶穌是那位的主
[00:05:45.400 --> 00:05:46.800]  耶穌是主
[00:05:46.800 --> 00:05:48.800]  耶穌是主耶穌
[00:05:48.800 --> 00:05:50.400]  去講到
[00:05:50.400 --> 00:05:52.000]  是一個耶穌的復活
[00:05:52.000 --> 00:05:55.400]  是一個新的時代的一個開始
[00:05:55.400 --> 00:05:57.800]  這些婦女
[00:05:57.800 --> 00:05:59.800]  她們見不到耶穌的屍體
[00:05:59.800 --> 00:06:02.000]  她們還沒有立刻想到
[00:06:02.000 --> 00:06:05.200]  耶穌已經從死裏復活了
[00:06:05.200 --> 00:06:08.000]  這個也有很多不同的可能性
[00:06:08.000 --> 00:06:09.000]  就是原因
[00:06:09.000 --> 00:06:10.800]  因為當時的猶太人
[00:06:10.800 --> 00:06:11.600]  他們知道
[00:06:11.600 --> 00:06:13.000]  有很強的觀念
[00:06:13.000 --> 00:06:15.400]  就是末日人是要復活的
[00:06:15.400 --> 00:06:17.000]  世間末日人是要復活的
[00:06:17.000 --> 00:06:18.000]  不過不是現在
[00:06:18.000 --> 00:06:20.000]  所以他們沒有這個認識
[00:06:20.000 --> 00:06:21.400]  他們沒有期待
[00:06:21.400 --> 00:06:24.200]  耶穌在這一刻裏面是要復活
[00:06:24.200 --> 00:06:25.400]  另一方面就是
[00:06:25.400 --> 00:06:26.800]  他們不理解
[00:06:26.800 --> 00:06:28.200]  耶穌在地上
[00:06:28.200 --> 00:06:30.200]  傳道的過程裏面
[00:06:30.200 --> 00:06:31.800]  祂所講的話
[00:06:31.800 --> 00:06:33.000]  他們不理解
[00:06:33.000 --> 00:06:33.800]  他們不明白
[00:06:33.800 --> 00:06:35.200]  在那一刻還沒有明白
[00:06:35.200 --> 00:06:37.200]  所以在那一刻裏面
[00:06:37.200 --> 00:06:39.600]  他們只是一個疑惑
[00:06:39.600 --> 00:06:41.600]  為什麼耶穌的屍體不見了呢
[00:06:41.600 --> 00:06:43.600]  去了那裏呢?
[00:06:43.600 --> 00:06:45.200]  路加在這裏很刻意地提及
[00:06:45.200 --> 00:06:46.800]  有兩個的使者
[00:06:46.800 --> 00:06:49.000]  這裏有天使
[00:06:49.000 --> 00:06:51.400]  可能是強調在《舊約聖經》裏面
[00:06:51.400 --> 00:06:54.000]  去見證一件事有兩個人
[00:06:54.000 --> 00:06:55.000]  兩個人所講的
[00:06:55.000 --> 00:06:58.000]  才是作為作準的一個基礎
[00:06:58.000 --> 00:06:59.200]  所以在這裏
[00:06:59.200 --> 00:07:00.400]  路加可能強調了
[00:07:00.400 --> 00:07:03.400]  耶穌復活其實的可信性
[00:07:03.400 --> 00:07:05.200]  另一方面
[00:07:05.200 --> 00:07:06.000]  亦都會說
[00:07:06.000 --> 00:07:07.200]  一班婦女
[00:07:07.200 --> 00:07:10.200]  去見到兩個使者的時候
[00:07:10.200 --> 00:07:11.600]  將面伏於地
[00:07:11.600 --> 00:07:12.400]  很明顯
[00:07:12.400 --> 00:07:13.800]  一班的婦女
[00:07:13.800 --> 00:07:15.000]  已經知道
[00:07:15.000 --> 00:07:17.000]  這兩個使者
[00:07:17.000 --> 00:07:18.400]  不是那麼簡單
[00:07:18.400 --> 00:07:21.000]  是上帝差派來的天使
[00:07:21.000 --> 00:07:22.800]  所以就面伏於地
[00:07:22.800 --> 00:07:24.800]  他們不是敬拜這兩個天使
[00:07:24.800 --> 00:07:27.800]  而是敬拜差派來的
[00:07:27.800 --> 00:07:29.400]  那一位的上帝
[00:07:29.400 --> 00:07:30.200]  接著
[00:07:30.200 --> 00:07:31.400]  這兩個使者
[00:07:31.400 --> 00:07:33.200]  就講了一句話
[00:07:33.200 --> 00:07:35.800]  正正就是這一段經文
[00:07:35.800 --> 00:07:37.200]  或者這一大段經文裏面
[00:07:37.200 --> 00:07:39.400]  一個很重要的一個訊息
[00:07:39.400 --> 00:07:43.000]  為什麼在死人中找活人呢?
[00:07:43.000 --> 00:07:46.000]  為什麼在死人當中去找活人呢?
[00:07:46.000 --> 00:07:47.000]  這一句就指明
[00:07:47.000 --> 00:07:50.000]  耶穌已經從死裏面去復活了
[00:07:50.000 --> 00:07:52.000]  耶穌已經復活了
[00:07:52.000 --> 00:07:54.800]  在初期的教會
[00:07:54.800 --> 00:07:55.800]  一班的門徒
[00:07:55.800 --> 00:07:57.400]  去作一個見證的時候
[00:07:57.400 --> 00:07:59.600]  他們主要有兩個的訊息
[00:07:59.600 --> 00:08:01.200]  第一就是耶穌就是救主
[00:08:01.200 --> 00:08:04.600]  耶穌就是上帝差派來的救主
[00:08:04.600 --> 00:08:05.400]  第二就是
[00:08:05.400 --> 00:08:06.000]  耶穌
[00:08:06.000 --> 00:08:08.200]  我們見過這個復活的耶穌
[00:08:08.200 --> 00:08:10.000]  所以他們經常說
[00:08:10.000 --> 00:08:12.800]  你們掛在木頭上殺害的耶穌
[00:08:12.800 --> 00:08:14.200]  我們祖宗的上帝
[00:08:14.200 --> 00:08:16.000]  已經叫祂復活了
[00:08:16.000 --> 00:08:17.200]  我們祖宗的上帝
[00:08:17.200 --> 00:08:20.200]  已經叫祂從死裏面去復活了
[00:08:20.200 --> 00:08:21.600]  接著
[00:08:21.600 --> 00:08:22.600]  這兩個使者
[00:08:22.600 --> 00:08:24.400]  就叫這班婦女
[00:08:24.400 --> 00:08:26.000]  你們當紀念
[00:08:26.000 --> 00:08:27.400]  你們記起
[00:08:27.400 --> 00:08:29.200]  耶穌在加利利的時候
[00:08:29.200 --> 00:08:31.000]  和你們講過什麼
[00:08:31.000 --> 00:08:33.600]  這兩個使者是要一班婦女回想
[00:08:33.600 --> 00:08:35.800]  耶穌在加利利的時候
[00:08:35.800 --> 00:08:37.400]  在侍奉的過程裏面
[00:08:37.400 --> 00:08:39.600]  講出一些什麼話
[00:08:39.600 --> 00:08:42.200]  其實是讓一班的婦女
[00:08:42.200 --> 00:08:43.800]  再一次的去知道
[00:08:43.800 --> 00:08:46.800]  其實耶穌整個的侍奉的一生
[00:08:46.800 --> 00:08:49.800]  就是為了要去上十字架
[00:08:49.800 --> 00:08:51.600]  也都已經講了
[00:08:51.600 --> 00:08:53.800]  祂會從死裏面去復活
[00:08:53.800 --> 00:08:55.000]  因著耶穌的復活
[00:08:55.000 --> 00:08:59.000]  顯明了上帝拯救罪人的大能
[00:08:59.000 --> 00:09:02.200]  在這裏再次用
[00:09:02.200 --> 00:09:03.800]  就是和這班婦女講
[00:09:03.800 --> 00:09:07.000]  從加利利跟著去的時候
[00:09:07.000 --> 00:09:08.800]  究竟耶穌講過什麼
[00:09:08.800 --> 00:09:11.800]  這班婦女從耶穌在地上
[00:09:11.800 --> 00:09:15.600]  傳道的過程裏面跟著耶穌
[00:09:15.600 --> 00:09:16.800]  跟著見著耶穌
[00:09:16.800 --> 00:09:17.800]  被釘十字架
[00:09:17.800 --> 00:09:18.600]  被捉拿
[00:09:18.600 --> 00:09:19.600]  被釘十字架
[00:09:19.600 --> 00:09:20.800]  被埋葬
[00:09:20.800 --> 00:09:22.600]  跟著去到這一刻
[00:09:22.600 --> 00:09:23.400]  去見著
[00:09:23.400 --> 00:09:26.000]  見證耶穌的復活
[00:09:26.000 --> 00:09:27.400]  他們是一班很有資格
[00:09:27.400 --> 00:09:29.600]  去做一個見證人的一班婦女
[00:09:29.600 --> 00:09:32.000]  因為耶穌可以說
[00:09:32.000 --> 00:09:33.200]  短短的幾年當中
[00:09:33.400 --> 00:09:36.000]  他們都一直跟隨著耶穌
[00:09:36.000 --> 00:09:39.600]  這一節也令他們想起
[00:09:39.600 --> 00:09:41.200]  耶穌在加利利的時候
[00:09:41.200 --> 00:09:45.800]  怎樣講自己的死亡呢
[00:09:45.800 --> 00:09:47.000]  耶穌是這樣講
[00:09:47.000 --> 00:09:50.000]  人子必須受許多的苦
[00:09:50.000 --> 00:09:53.000]  被長老、祭司、長和、文士氣絕
[00:09:53.000 --> 00:09:54.000]  並且被殺
[00:09:54.000 --> 00:09:56.000]  第三日復活了
[00:09:56.000 --> 00:09:57.800]  其實耶穌在再生的時候
[00:09:57.800 --> 00:09:59.800]  已經講了自己怎樣死
[00:09:59.800 --> 00:10:00.800]  死了之後
[00:10:00.800 --> 00:10:03.000]  祂必會第三日復活
[00:10:03.000 --> 00:10:05.000]  在這裡講到必須
[00:10:05.000 --> 00:10:08.400]  必須其實是強調上帝的作為
[00:10:08.400 --> 00:10:10.400]  一定要去成就
[00:10:10.400 --> 00:10:12.400]  在這裡講
[00:10:12.400 --> 00:10:16.800]  上帝將耶穌交給一班罪人
[00:10:16.800 --> 00:10:17.800]  這些罪人
[00:10:17.800 --> 00:10:18.800]  在當時來說
[00:10:18.800 --> 00:10:19.800]  包括猶太人
[00:10:19.800 --> 00:10:21.200]  包括外邦人
[00:10:21.200 --> 00:10:23.000]  包括領袖
[00:10:23.000 --> 00:10:24.000]  包括平民
[00:10:24.000 --> 00:10:29.200]  包括很多不同形形色色的人
[00:10:29.200 --> 00:10:32.200]  上帝將耶穌交給這些罪人
[00:10:32.200 --> 00:10:34.800]  讓這些罪人釘耶穌十字架
[00:10:34.800 --> 00:10:37.800]  而耶穌正正又是為這班罪人
[00:10:37.800 --> 00:10:40.200]  被釘在十字架上
[00:10:40.200 --> 00:10:43.200]  這個就是上帝的拯救計劃
[00:10:43.200 --> 00:10:45.200]  和一個智慧
[00:10:45.200 --> 00:10:48.000]  這班婦女慢慢想起
[00:10:48.000 --> 00:10:50.800]  耶穌所講的一些說話
[00:10:50.800 --> 00:10:54.600]  漸漸明白現在發生什麼事
[00:10:54.600 --> 00:10:57.400]  耶穌已經復活了
[00:10:57.400 --> 00:11:00.000]  接著他們就將他們所見到
[00:11:00.000 --> 00:11:01.200]  所經歷的
[00:11:01.200 --> 00:11:04.400]  回到和十一個使徒
[00:11:04.400 --> 00:11:07.600]  和其餘的一些門徒去講
[00:11:07.600 --> 00:11:09.000]  墳墓空了
[00:11:09.000 --> 00:11:10.400]  耶穌復活了
[00:11:10.400 --> 00:11:14.400]  兩個使者去跟我們講了一個信息
[00:11:14.400 --> 00:11:18.600]  接著其他人有什麼反應呢
[00:11:18.600 --> 00:11:21.600]  反應就是不信
[00:11:21.600 --> 00:11:23.000]  一班門徒基本上
[00:11:23.000 --> 00:11:26.000]  他們是沒有期望過耶穌會復活
[00:11:26.000 --> 00:11:28.000]  他們不是等待著耶穌
[00:11:28.000 --> 00:11:29.200]  你死了你會復活
[00:11:29.200 --> 00:11:31.200]  沒有任何這樣的期望
[00:11:31.200 --> 00:11:32.800]  而且正如剛才所講
[00:11:32.800 --> 00:11:35.600]  他們覺得人世間末日
[00:11:35.600 --> 00:11:37.200]  那時人就會復活
[00:11:37.200 --> 00:11:38.800]  但是在現在
[00:11:38.800 --> 00:11:42.800]  人是不會從死裏面去復活的
[00:11:42.800 --> 00:11:45.000]  所以他們不相信
[00:11:45.000 --> 00:11:46.400]  也都有些原因
[00:11:46.400 --> 00:11:49.600]  就是因為當時婦女的地位很低微
[00:11:49.600 --> 00:11:52.400]  婦女基本上沒什麼資格說話
[00:11:52.400 --> 00:11:54.200]  說話也沒什麼人信
[00:11:54.200 --> 00:11:57.200]  所以我們香港的婦女很幸福
[00:11:57.200 --> 00:11:59.200]  大家姐妹
[00:11:59.200 --> 00:12:01.400]  起碼男女平等
[00:12:01.400 --> 00:12:03.800]  有時甚至女性地位高過男性
[00:12:03.800 --> 00:12:05.200]  就是某程度
[00:12:05.200 --> 00:12:06.800]  所以現在是很幸福
[00:12:06.800 --> 00:12:08.800]  但是當時婦女地位不是這樣的
[00:12:08.800 --> 00:12:09.800]  不是這樣的
[00:12:09.800 --> 00:12:11.600]  是很低的
[00:12:11.600 --> 00:12:13.000]  所以說話不會有人信
[00:12:13.000 --> 00:12:15.600]  還說一些這麼特別的東西
[00:12:15.600 --> 00:12:17.200]  說死人復活
[00:12:17.200 --> 00:12:18.400]  怎麼會相信你呢
[00:12:18.400 --> 00:12:21.200]  所以當時的門徒就不相信
[00:12:21.200 --> 00:12:22.800]  就說你一派胡言
[00:12:22.800 --> 00:12:24.200]  基本上一派胡言
[00:12:24.200 --> 00:12:25.000]  亂說話
[00:12:25.000 --> 00:12:26.200]  亂說話
[00:12:26.200 --> 00:12:28.200]  不相信一派婦女所說的
[00:12:28.200 --> 00:12:30.000]  不過在這樣的情況裏面
[00:12:30.000 --> 00:12:34.800]  彼得仍然去耶穌的墳墓去看看
[00:12:34.800 --> 00:12:36.200]  究竟發生什麼事
[00:12:36.200 --> 00:12:37.400]  去到的時候
[00:12:37.400 --> 00:12:40.400]  也都見到墳墓空了
[00:12:40.400 --> 00:12:43.000]  包括耶穌的那塊裸屍布
[00:12:43.000 --> 00:12:44.200]  也都在那裏
[00:12:44.200 --> 00:12:45.400]  放在一處
[00:12:45.400 --> 00:12:47.400]  但是耶穌的屍體不見了
[00:12:47.400 --> 00:12:50.400]  當時彼得見到這樣的情景
[00:12:50.400 --> 00:12:52.200]  他也沒有立刻說
[00:12:52.200 --> 00:12:55.200]  相信耶穌已經復活了
[00:12:55.200 --> 00:12:55.800]  沒有
[00:12:55.800 --> 00:12:57.400]  他只是有些疑惑
[00:12:57.400 --> 00:12:58.200]  有些驚嚇
[00:12:58.200 --> 00:13:00.000]  究竟發生什麼事呢
[00:13:00.000 --> 00:13:03.200]  這裏經文就講到這裏
[00:13:03.200 --> 00:13:05.000]  當然下面的經文就講到
[00:13:05.000 --> 00:13:07.000]  耶穌向一班門徒
[00:13:07.000 --> 00:13:09.600]  在不同的場合裏面去顯現
[00:13:09.600 --> 00:13:11.200]  這段經文
[00:13:11.200 --> 00:13:15.400]  究竟給我們有什麼提醒呢
[00:13:15.400 --> 00:13:18.400]  我們的出生
[00:13:18.400 --> 00:13:20.600]  我們的死亡
[00:13:20.600 --> 00:13:22.200]  都不是我們可以選擇
[00:13:22.200 --> 00:13:24.600]  我想問一下大家
[00:13:24.600 --> 00:13:27.000]  哪個人你覺得你是可以選擇的
[00:13:27.000 --> 00:13:28.600]  你可不可以出生
[00:13:28.600 --> 00:13:30.800]  你可不可以選擇死亡
[00:13:30.800 --> 00:13:33.200]  誰有這樣的能力
[00:13:33.200 --> 00:13:34.200]  沒有
[00:13:34.200 --> 00:13:35.400]  我們一出生
[00:13:35.400 --> 00:13:36.400]  沒有選擇
[00:13:36.400 --> 00:13:37.800]  出生在哪個家庭
[00:13:37.800 --> 00:13:38.800]  就是哪個家庭
[00:13:38.800 --> 00:13:40.000]  就是沒有選擇
[00:13:40.000 --> 00:13:40.800]  就是
[00:13:40.800 --> 00:13:42.000]  你可不可以選擇不死呢
[00:13:42.000 --> 00:13:43.000]  沒有選擇
[00:13:43.000 --> 00:13:46.000]  我們每個人都必要面對死亡
[00:13:46.000 --> 00:13:47.800]  我們是沒有選擇
[00:13:47.800 --> 00:13:50.200]  但是耶穌是有得選擇
[00:13:50.200 --> 00:13:52.600]  所以我們說耶穌是降生
[00:13:52.600 --> 00:13:53.800]  可以不是出生
[00:13:54.200 --> 00:13:57.600]  耶穌是有上帝的身份
[00:13:57.600 --> 00:14:01.800]  祂來到地上降生成為一個人
[00:14:01.800 --> 00:14:04.400]  祂是主動降生成為一個人
[00:14:04.400 --> 00:14:05.600]  祂主動出生
[00:14:05.600 --> 00:14:07.600]  祂們都是選擇不死
[00:14:07.600 --> 00:14:10.600]  祂可以用另一個方法
[00:14:10.600 --> 00:14:12.800]  不經死亡就離開這個世界
[00:14:12.800 --> 00:14:13.600]  祂可以
[00:14:13.600 --> 00:14:15.000]  但是祂沒有這樣做
[00:14:15.000 --> 00:14:18.400]  耶穌祂必須要死
[00:14:18.400 --> 00:14:19.800]  祂必須要生
[00:14:19.800 --> 00:14:20.600]  我可以這樣說
[00:14:20.600 --> 00:14:22.400]  可以說從上帝的計劃裏面
[00:14:22.400 --> 00:14:24.000]  上帝的拯救計劃裏面
[00:14:24.000 --> 00:14:26.200]  祂必定來到這個世界上
[00:14:26.200 --> 00:14:27.400]  來到這個世界上
[00:14:27.400 --> 00:14:30.600]  祂必定要被釘在十字架上
[00:14:30.600 --> 00:14:34.600]  耶穌從死人當中復活
[00:14:34.600 --> 00:14:38.000]  顯明了上帝拯救的大能
[00:14:38.000 --> 00:14:39.200]  耶穌死了
[00:14:39.200 --> 00:14:41.600]  但是祂也復活了
[00:14:41.600 --> 00:14:43.400]  祂也復活了
[00:14:43.400 --> 00:14:48.000]  有沒有一個人可以很偉大
[00:14:48.000 --> 00:14:48.800]  就是說
[00:14:48.800 --> 00:14:51.000]  如果我的死
[00:14:51.200 --> 00:14:54.600]  可以拯救千千萬萬的蒼生
[00:14:54.600 --> 00:14:56.600]  我願意犧牲我自己
[00:14:56.600 --> 00:14:59.200]  大家有沒有聽過這樣的豪情壯語
[00:14:59.200 --> 00:15:01.200]  沒有聽過
[00:15:01.200 --> 00:15:03.800]  我也有看過
[00:15:03.800 --> 00:15:06.200]  在很多戰亂的時候
[00:15:06.200 --> 00:15:08.200]  這些通常是這樣的人出來
[00:15:08.200 --> 00:15:10.400]  就是說國家大亂
[00:15:10.400 --> 00:15:12.200]  現在我要出來
[00:15:12.200 --> 00:15:13.600]  如果我不出來
[00:15:13.600 --> 00:15:16.600]  國家怎麼能夠重建呢
[00:15:16.600 --> 00:15:19.200]  所以縱然犧牲我一個人的生命
[00:15:19.200 --> 00:15:21.400]  能夠換取千萬人的幸福
[00:15:21.400 --> 00:15:23.400]  我的死是很有意義的
