
[00:00:00.000 --> 00:00:02.000]  神憐憫我們的家庭
[00:04:36.440 --> 00:04:38.720]  但仍然未見到跡象
[00:04:38.720 --> 00:04:40.680]  仍然沒有孩子
[00:04:40.680 --> 00:04:43.640]  因此撒萊心裏很焦急
[00:04:43.640 --> 00:04:47.600]  因為當時阿伯蘭已經八十五歲
[00:04:47.600 --> 00:04:49.480]  他妻子少他十年
[00:04:49.480 --> 00:04:52.200]  所以當時已經七十五歲
[00:04:52.200 --> 00:04:54.240]  在人體已經是不可能的
[00:04:54.240 --> 00:04:56.880]  不會有機會生育
[00:04:56.880 --> 00:04:59.320]  所以那時候撒萊心裏很焦急
[00:04:59.320 --> 00:05:03.200]  所以他就想了用自己的方法
[00:05:03.200 --> 00:05:05.400]  有些時候神允許我們恩典
[00:05:05.400 --> 00:05:07.480]  但我們未能夠等候
[00:05:07.480 --> 00:05:12.760]  用人的方法去承傳神的允許
[00:05:12.760 --> 00:05:14.600]  以為可以用自己的方法
[00:05:14.600 --> 00:05:17.800]  去得到自己想要得到的
[00:05:17.800 --> 00:05:19.720]  他的方法是甚麼呢?
[00:05:19.720 --> 00:05:20.480]  他就說
[00:05:20.480 --> 00:05:23.960]  不如我把我的侍女給我的丈夫
[00:05:23.960 --> 00:05:26.880]  做他的妾侍
[00:05:26.880 --> 00:05:28.680]  他可以生孩子
[00:05:28.680 --> 00:05:31.000]  就可以成為我的孩子
[00:05:31.000 --> 00:05:31.960]  聖經裏所說
[00:05:31.960 --> 00:05:35.360]  這裏的侍女按照聖經原來的意思
[00:05:35.360 --> 00:05:40.320]  是表示撒萊獨自擁有的侍女
[00:05:40.320 --> 00:05:41.880]  是屬於他的
[00:05:41.880 --> 00:05:45.440]  因此他把自己屬於自己的侍女
[00:05:45.440 --> 00:05:48.880]  給了丈夫作為他的妾侍
[00:05:48.880 --> 00:05:51.560]  因此這個妾侍所生的孩子
[00:05:51.560 --> 00:05:54.440]  就屬於自己了
[00:05:54.440 --> 00:05:55.440]  所以他就想
[00:05:55.440 --> 00:05:57.240]  不如我這樣做
[00:05:57.240 --> 00:05:59.560]  這種做法其實在當地的社會來說
[00:05:59.560 --> 00:06:01.720]  是很流行的做法
[00:06:01.720 --> 00:06:03.560]  但當他這樣做的時候
[00:06:03.560 --> 00:06:06.400]  其實他在做一件很錯的事情
[00:06:06.400 --> 00:06:09.520]  大家記得我們從世紀讀到的時候就說
[00:06:09.520 --> 00:06:11.360]  人要離開父母
[00:06:11.360 --> 00:06:13.480]  與妻子聯合
[00:06:13.480 --> 00:06:17.040]  二人成為一體
[00:06:17.040 --> 00:06:20.360]  因為神的設計是一夫一妻的制度
[00:06:20.360 --> 00:06:22.920]  這是他創造的秩序
[00:06:22.920 --> 00:06:26.600]  但撒萊為了要得到他想要得到的孩子
[00:06:26.600 --> 00:06:28.680]  所以不理會神的旨意
[00:06:28.680 --> 00:06:32.240]  他就跟從了當時的風俗
[00:06:32.240 --> 00:06:34.520]  做了這件事
[00:06:34.520 --> 00:06:35.920]  可以想像就是
[00:06:35.920 --> 00:06:38.240]  當時撒萊的心很焦急
[00:06:38.240 --> 00:06:39.720]  因為作為一個婦女
[00:06:39.720 --> 00:06:41.280]  在當時的社會
[00:06:41.280 --> 00:06:44.200]  如果不能夠生育
[00:06:44.200 --> 00:06:46.560]  是一個最大的羞辱
[00:06:46.560 --> 00:06:47.680]  不能夠生育
[00:06:47.680 --> 00:06:51.160]  是一個最大的羞辱
[00:06:51.160 --> 00:06:52.800]  所以他在裡面很難過
[00:06:52.800 --> 00:06:54.360]  他用盡一切方法
[00:06:54.360 --> 00:06:56.880]  希望得到孩子
[00:06:56.880 --> 00:06:58.240]  因此他用一個
[00:06:58.240 --> 00:07:01.080]  不是神所喜悅的方法
[00:07:01.080 --> 00:07:02.600]  各位弟兄姊妹
[00:07:02.600 --> 00:07:04.880]  有些時候我們要很警覺
[00:07:04.880 --> 00:07:05.960]  這個世界
[00:07:05.960 --> 00:07:07.840]  這個社會裡面很多的觀念
[00:07:07.840 --> 00:07:09.560]  很多的方法
[00:07:09.560 --> 00:07:12.320]  好像很流行
[00:07:12.320 --> 00:07:13.320]  譬如說
[00:07:13.320 --> 00:07:17.480]  現在越來越多青年人選擇同居
[00:07:17.480 --> 00:07:20.360]  縱使好像很平常的做法
[00:07:20.360 --> 00:07:22.120]  但流行的方法
[00:07:22.120 --> 00:07:25.280]  不一定是神所喜悅的方法
[00:07:25.280 --> 00:07:27.680]  我們要警覺去分辨
[00:07:27.680 --> 00:07:29.680]  當時當撒萊用這個方法的時候
[00:07:29.680 --> 00:07:30.360]  沒錯
[00:07:30.360 --> 00:07:32.120]  好像有了一個小朋友
[00:07:32.120 --> 00:07:34.120]  但跟著他整個家庭
[00:07:34.120 --> 00:07:36.480]  就會吵吵鬧鬧
[00:07:36.480 --> 00:07:37.800]  很多的爭執
[00:07:37.800 --> 00:07:39.280]  很多的苦困
[00:07:39.280 --> 00:07:40.640]  隨著這個行動
[00:07:40.640 --> 00:07:43.080]  就一步一步地出現
[00:07:43.080 --> 00:07:45.080]  我們再看下面的經文
[00:07:45.080 --> 00:07:49.760]  在這段時間我們發覺
[00:07:49.760 --> 00:07:51.920]  當撒萊提出這個意見的時候
[00:07:51.920 --> 00:07:55.440]  阿伯蘭就聽從了他太太的意見
[00:07:55.440 --> 00:07:58.160]  可能他為了討厭他的太太
[00:07:58.160 --> 00:08:00.440]  所以他就違背了神
[00:08:00.440 --> 00:08:02.480]  大家看回十六章第二節
[00:08:02.480 --> 00:08:05.360]  最後一句話
[00:08:05.360 --> 00:08:09.360]  阿伯蘭聽從了撒萊的話
[00:08:09.360 --> 00:08:12.000]  他聽了他的說話
[00:08:12.000 --> 00:08:14.560]  本來撒萊這樣提出的時候
[00:08:14.560 --> 00:08:19.280]  丈夫大概可以拒絕他提出的意見
[00:08:19.280 --> 00:08:21.240]  但我相信可能當時阿伯蘭
[00:08:21.240 --> 00:08:23.360]  他有一種情緒
[00:08:23.360 --> 00:08:24.800]  十年了
[00:08:24.800 --> 00:08:28.280]  我猜他太太已經吵了很多次
[00:08:28.280 --> 00:08:30.320]  我們廣東人常常說
[00:08:30.320 --> 00:08:32.960]  日餓夜餓
[00:08:32.960 --> 00:08:37.480]  常常說為何神還未給我們孩子
[00:08:37.480 --> 00:08:40.120]  為何我們沒有小朋友
[00:08:40.120 --> 00:08:43.280]  可能他在很多情緒上很煩惱
[00:08:43.280 --> 00:08:45.240]  丈夫看到他這樣的情況
[00:08:45.240 --> 00:08:47.040]  因此遷就了他
[00:08:47.040 --> 00:08:51.200]  就聽從了他的意見
[00:08:51.200 --> 00:08:54.520]  感情有一種很大的牽引力
[00:08:54.520 --> 00:08:58.680]  有些時候令我們不自覺地違背神
[00:08:58.680 --> 00:09:00.520]  因此聖經上提
[00:09:00.520 --> 00:09:04.040]  唯獨神的旨意是永遠長存
[00:09:04.040 --> 00:09:07.360]  人要警覺著放下自己的感情
[00:09:07.360 --> 00:09:10.880]  說要能夠遵從神的話
[00:09:10.880 --> 00:09:12.760]  因此當時阿伯蘭
[00:09:12.760 --> 00:09:14.760]  他遷就了這種感情
[00:09:14.760 --> 00:09:17.000]  他就聽從了太太
[00:09:17.000 --> 00:09:18.720]  然後在整個家庭裡面
[00:09:18.720 --> 00:09:21.600]  就出現了很多問題
[00:09:21.600 --> 00:09:23.160]  我想回到很久之前
[00:09:23.160 --> 00:09:24.240]  曾經看報紙提及
[00:09:24.240 --> 00:09:26.600]  一位女士
[00:09:26.600 --> 00:09:28.560]  她在銀行工作
[00:09:28.560 --> 00:09:31.320]  但她因為想有一筆大金錢
[00:09:31.320 --> 00:09:37.560]  她就自己盜用了客戶帳戶的金錢
[00:09:37.560 --> 00:09:38.480]  經過一段時間之後
[00:09:38.480 --> 00:09:39.480]  被人發覺
[00:09:39.480 --> 00:09:41.440]  然後被抓去坐牢
[00:09:41.440 --> 00:09:43.000]  上法庭
[00:09:43.000 --> 00:09:44.360]  法庭審的時候才發覺
[00:09:44.360 --> 00:09:47.200]  原來因為她有一個男朋友
[00:09:47.200 --> 00:09:52.080]  這個男朋友很想女朋友幫他賺錢
[00:09:52.080 --> 00:09:55.480]  因為他要去還債
[00:09:55.480 --> 00:09:57.880]  因此這個女孩不顧一切
[00:09:57.880 --> 00:09:59.880]  就自己盜竊這些金錢
[00:09:59.880 --> 00:10:03.520]  以供應給這個男朋友
[00:10:03.520 --> 00:10:05.280]  大家可以明白
[00:10:05.280 --> 00:10:08.760]  很明顯是一件不應該做的事情
[00:10:08.760 --> 00:10:11.320]  是害己害人的事情
[00:10:11.320 --> 00:10:14.240]  但在感情的牽制之下
[00:10:14.240 --> 00:10:17.040]  她做了一件錯事
[00:10:17.040 --> 00:10:19.640]  之後就會在監獄裡面
[00:10:19.640 --> 00:10:22.400]  過去一段日子
[00:10:22.400 --> 00:10:23.560]  曾經提及阿伯蘭
[00:10:23.560 --> 00:10:25.800]  他聽從了妻子
[00:10:25.800 --> 00:10:27.720]  後來你再看回另一件事情
[00:10:27.720 --> 00:10:29.000]  是同類似的
[00:10:29.000 --> 00:10:30.080]  在第五節提到
[00:10:30.080 --> 00:10:32.360]  夏甲終於生了一個孩子
[00:10:32.360 --> 00:10:35.200]  然後他輕視他的主母薩萊
[00:10:35.200 --> 00:10:37.720]  第五節提到
[00:10:37.720 --> 00:10:40.480]  薩萊向丈夫投訴
[00:10:40.480 --> 00:10:42.920]  第六節大家看看
[00:10:42.920 --> 00:10:44.720]  阿伯蘭對薩萊說
[00:10:44.720 --> 00:10:46.640]  侍女在你手下
[00:10:46.640 --> 00:10:48.920]  你可以隨意待她
[00:10:48.920 --> 00:10:50.320]  薩萊聽到之後
[00:10:50.320 --> 00:10:52.400]  就輔待夏甲
[00:10:52.400 --> 00:10:56.760]  他從薩萊面前逃走了
[00:10:56.760 --> 00:11:01.520]  當時薩萊來到投訴的時候
[00:11:01.520 --> 00:11:03.360]  阿伯蘭沒有說什麼話
[00:11:03.360 --> 00:11:05.120]  也沒有做什麼調停
[00:11:05.120 --> 00:11:07.440]  或者糾正錯誤的地方
[00:11:07.440 --> 00:11:11.920]  沒有指出妻子內心可能有的妒忌
[00:11:11.920 --> 00:11:13.160]  他只說
[00:11:13.160 --> 00:11:16.240]  你喜歡怎樣做就怎樣做
[00:11:16.240 --> 00:11:18.000]  侍女在你的手下
[00:11:18.000 --> 00:11:21.360]  你可以隨意待她
[00:11:21.360 --> 00:11:23.160]  因此妻子得到鼓勵
[00:11:23.160 --> 00:11:27.080]  就輔待夏甲
[00:11:27.080 --> 00:11:28.680]  有些時候
[00:11:28.680 --> 00:11:32.160]  雖然未必是當事人自己做的事情
[00:11:32.160 --> 00:11:34.400]  但當他縱容某些事情
[00:11:34.400 --> 00:11:37.280]  而發生了一些對家庭的傷害
[00:11:37.280 --> 00:11:40.960]  他自己要承擔一定的責任
[00:11:40.960 --> 00:11:43.080]  有些人讀聖經的時候讀到這裡
[00:11:43.080 --> 00:11:44.320]  突然明白
[00:11:44.320 --> 00:11:47.160]  為什麼神容許希伯來人
[00:11:47.160 --> 00:11:50.760]  在埃及被輔待四百年
[00:11:50.760 --> 00:11:52.520]  或者應該是一個原因
[00:11:52.520 --> 00:11:55.240]  因為埃及的侍女
[00:11:55.240 --> 00:11:56.760]  在一開始的時候
[00:11:56.760 --> 00:12:01.000]  就受到希伯來人的輔待
[00:12:01.000 --> 00:12:01.960]  聖經提到
[00:12:01.960 --> 00:12:06.200]  這種情況產生了很多跟著有的問題
[00:12:06.200 --> 00:12:09.400]  為了討月自己的配偶而違背神
[00:12:09.400 --> 00:12:11.800]  是神不起月的
[00:12:11.800 --> 00:12:12.800]  但接著再看的時候
[00:12:12.800 --> 00:12:15.160]  你發覺家庭裡面的問題出現的時候
[00:12:15.160 --> 00:12:17.640]  大家就互相推卸責任
[00:12:17.640 --> 00:12:22.840]  大家再看第十六章剛才讀的第四節
[00:12:22.840 --> 00:12:24.880]  阿伯蘭與夏甲同訪
[00:12:24.880 --> 00:12:26.520]  夏甲懷了人
[00:12:26.520 --> 00:12:27.720]  他見自己有人
[00:12:27.720 --> 00:12:29.680]  就小看他的主母
[00:12:29.680 --> 00:12:31.520]  撒萊對阿伯蘭說
[00:12:31.520 --> 00:12:33.400]  我因你受屈
[00:12:33.400 --> 00:12:36.080]  我將我的侍女放在你的懷中
[00:12:36.080 --> 00:12:37.480]  他見自己有了人
[00:12:37.480 --> 00:12:39.120]  就小看我
[00:12:39.120 --> 00:12:43.560]  願耶和華在你我中間判斷
[00:12:43.560 --> 00:12:44.960]  當時夏甲
[00:12:44.960 --> 00:12:47.440]  他本來是侍女一個婢女
[00:12:47.440 --> 00:12:49.800]  但現在提升了她的位置
[00:12:49.800 --> 00:12:51.320]  是妾侍
[00:12:51.320 --> 00:12:54.920]  因此與主母好像平起平坐
[00:12:54.920 --> 00:12:56.440]  再加上她有了新人
[00:12:56.440 --> 00:12:57.600]  因此很高興
[00:12:57.600 --> 00:13:01.200]  認為她比自己的主母更加強
[00:13:01.200 --> 00:13:03.840]  因此輕視她
[00:13:03.840 --> 00:13:05.680]  在輕視她的過程當中
[00:13:05.680 --> 00:13:07.640]  撒萊很委屈
[00:13:07.640 --> 00:13:11.280]  但他就立刻感覺是丈夫的責任
[00:13:11.280 --> 00:13:12.480]  所以他就說
[00:13:12.480 --> 00:13:14.840]  我因你受屈
[00:13:14.840 --> 00:13:15.520]  意思就是說
[00:13:15.520 --> 00:13:18.640]  我受委屈是你的責任
[00:13:18.640 --> 00:13:19.360]  為什麼呢?
[00:13:19.360 --> 00:13:21.040]  他也有他的理由
[00:13:21.040 --> 00:13:22.120]  因為他認為
[00:13:22.120 --> 00:13:24.760]  本來這個婢女是屬於我的
[00:13:24.760 --> 00:13:27.480]  我將我的婢女交給你
[00:13:27.480 --> 00:13:30.360]  你應該好好管教她
[00:13:30.360 --> 00:13:33.080]  現在她小看我是你的責任
[00:13:33.080 --> 00:13:35.920]  因為你不小心地教導她
[00:13:35.920 --> 00:13:39.440]  以致她現在小看我了
[00:13:39.440 --> 00:13:41.360]  很有趣的理論
[00:13:41.360 --> 00:13:44.800]  或者是他心中所想的一些想法
[00:13:44.800 --> 00:13:47.120]  但大家都會很清楚看到
[00:13:47.120 --> 00:13:50.200]  如果你小心看經文的時候
[00:13:50.200 --> 00:13:52.160]  由始至終整件事情
[00:13:52.160 --> 00:13:55.240]  是誰引致的呢?
[00:13:55.240 --> 00:13:57.200]  是撒萊自己
[00:13:57.200 --> 00:13:58.440]  好像撒萊忘記了
[00:13:58.440 --> 00:14:01.760]  整件事情是他自己的主意
[00:14:01.760 --> 00:14:04.320]  是他提出的
[00:14:04.320 --> 00:14:06.600]  大家不知也記得
[00:14:06.600 --> 00:14:09.840]  在伊甸園的時候
[00:14:09.840 --> 00:14:13.320]  當亞當吃了禁果
[00:14:13.320 --> 00:14:14.800]  當他面對神的時候
[00:14:14.800 --> 00:14:18.600]  神說你是不是吃了園中的禁果呢?
[00:14:18.600 --> 00:14:23.400]  亞當怎麼說呢?
[00:14:23.400 --> 00:14:27.200]  你賜我一個女人給我吃的
[00:14:27.200 --> 00:14:28.160]  不關我的事
[00:14:28.160 --> 00:14:30.440]  是你賜我一個女人
[00:14:30.440 --> 00:14:32.840]  是他給我吃的
[00:14:32.840 --> 00:14:36.480]  責怪神和夏娃
[00:14:36.480 --> 00:14:38.040]  不關我的事
[00:14:38.040 --> 00:14:39.720]  我們曾經說過
[00:14:39.720 --> 00:14:41.600]  家庭當中很多不和
[00:14:41.600 --> 00:14:43.520]  其中一個關鍵的原因就是
[00:14:43.520 --> 00:14:45.320]  當人犯錯之後
[00:14:45.320 --> 00:14:47.720]  是不肯承認責任
[00:14:47.720 --> 00:14:49.560]  總是推卸責任
[00:14:49.560 --> 00:14:51.240]  是他的錯
[00:14:51.240 --> 00:14:52.520]  是你罵我而已
[00:14:52.520 --> 00:14:54.760]  所以我才罵你
[00:14:54.760 --> 00:14:55.840]  這些輔導員說
[00:14:55.840 --> 00:14:58.960]  通常其中一方就指責對方
[00:14:58.960 --> 00:15:00.200]  對方怎麼罵我
[00:15:00.200 --> 00:15:02.840]  怎麼待我不好
[00:15:02.840 --> 00:15:03.440]  問回頭
[00:15:03.440 --> 00:15:05.080]  為什麼他會這樣待你呢?
[00:15:05.080 --> 00:15:06.840]  他就會不出聲
[00:15:06.840 --> 00:15:08.320]  再問另一方的時候
[00:15:08.320 --> 00:15:10.840]  因為他先責罵我
[00:15:10.840 --> 00:15:12.960]  所以我罵他
[00:15:12.960 --> 00:15:15.160]  只會說對方怎麼待自己
[00:15:15.160 --> 00:15:18.760]  不會說自己怎麼待對方
[00:15:18.760 --> 00:15:19.800]  很多時候
[00:15:19.800 --> 00:15:21.720]  這些推卸的責任
[00:15:21.720 --> 00:15:26.880]  帶來更深更糾纏的問題
[00:15:26.880 --> 00:15:29.720]  一位女士
[00:15:29.720 --> 00:15:32.280]  她自己見到丈夫工作
[00:15:32.280 --> 00:15:34.280]  沒有什麼晉升的機會
[00:15:34.280 --> 00:15:36.560]  因此不斷鼓勵他們去進修
[00:15:36.560 --> 00:15:37.760]  讀多點書
[00:15:37.760 --> 00:15:41.240]  有機會進修、晉升
[00:15:41.240 --> 00:15:43.280]  丈夫本來不太願意
[00:15:43.280 --> 00:15:44.840]  後來接受了她的意見
[00:15:44.840 --> 00:15:47.120]  就出去再進修
[00:15:47.120 --> 00:15:47.960]  用很多時間
[00:15:47.960 --> 00:15:50.320]  因此很少時間陪家人
[00:15:50.320 --> 00:15:52.560]  很少時間陪太太
[00:15:52.560 --> 00:15:54.280]  後來太太很不開心
[00:15:54.280 --> 00:15:57.200]  有一次罵丈夫
[00:15:57.200 --> 00:15:59.200]  你只顧著工作
[00:15:59.200 --> 00:16:01.160]  你也不理我
[00:16:01.160 --> 00:16:03.360]  只顧著進修、上班
[00:16:03.360 --> 00:16:05.960]  家不是你的家
[00:16:05.960 --> 00:16:09.960]  丈夫說:你不知道我要進修
[00:16:09.960 --> 00:16:14.160]  是你叫我去的
[00:16:14.160 --> 00:16:17.120]  大家開始爭吵
[00:16:17.120 --> 00:16:23.000]  究竟是誰的責任?
[00:16:23.000 --> 00:16:25.480]  兩個都有責任
[00:16:25.480 --> 00:16:28.240]  有時候有些事情
[00:16:28.240 --> 00:16:30.240]  可能有錯誤的決定
[00:16:30.240 --> 00:16:33.880]  但後果是大家一起承擔
[00:16:33.880 --> 00:16:37.400]  亦都一起承認自己有自己的責任
[00:16:37.400 --> 00:16:39.240]  這種情況下
[00:16:39.240 --> 00:16:41.040]  能夠解決問題的機會
[00:16:41.040 --> 00:16:43.560]  就大大提高
[00:16:43.560 --> 00:16:44.640]  當大家一起願意
[00:16:44.640 --> 00:16:46.360]  面對自己的責任時
[00:16:46.360 --> 00:16:49.840]  很多事情就更容易解決
[00:16:49.840 --> 00:16:51.080]  在當時的阿伯蘭
[00:16:51.080 --> 00:16:52.600]  面對這件事時
[00:16:52.600 --> 00:16:54.400]  撒萊就指責他
[00:16:54.400 --> 00:16:58.960]  是你令我受到傷害、受到委屈
[00:16:58.960 --> 00:17:02.400]  大家之間的關係開始緊張
[00:17:02.400 --> 00:17:05.360]  當他輔代下甲時
[00:17:05.360 --> 00:17:08.680]  下甲就在他面前逃走
[00:17:08.680 --> 00:17:10.000]  在這個情況下
[00:17:10.000 --> 00:17:11.840]  好像沒有太多盼望
[00:17:11.840 --> 00:17:13.360]  但神的憐憫
[00:17:13.360 --> 00:17:16.600]  這時候很明顯地介入這個家庭
[00:17:16.600 --> 00:17:21.800]  大家一起再看第七節
[00:17:21.800 --> 00:17:22.800]  耶和華的使者
[00:17:22.800 --> 00:17:25.880]  在抗耶穌耳的路上的水泉旁
[00:17:25.880 --> 00:17:28.360]  遇見他(下甲)
[00:17:28.360 --> 00:17:30.720]  對他說:撒萊的是你下甲
[00:17:30.720 --> 00:17:32.240]  你從哪裡來?
[00:17:32.240 --> 00:17:33.960]  會往哪裡去?
[00:17:33.960 --> 00:17:34.760]  下甲就說:
[00:17:34.760 --> 00:17:39.560]  我從我的主母撒萊面前逃出來
[00:17:39.560 --> 00:17:41.720]  這位下甲逃跑
[00:17:41.720 --> 00:17:43.600]  一直到抗耶的地方
[00:17:43.600 --> 00:17:47.400]  當時的抗耶是在他們所住的地方的南邊
[00:17:47.400 --> 00:17:49.880]  嘉南南部的邊緣
