
[00:00:00.000 --> 00:00:03.980]  各位主內的弟兄姊妹,你們好
[00:05:49.940 --> 00:05:52.140]  乃是自己的生命
[00:05:52.140 --> 00:05:58.940]  那比父母的財產是更大的浪費
[00:05:58.940 --> 00:06:01.440]  保羅說要愛惜光陰
[00:06:01.440 --> 00:06:03.440]  剛纔我們提過了
[00:06:03.440 --> 00:06:05.140]  光陰兩個字
[00:06:05.140 --> 00:06:09.540]  也包含了機會的意思在裏面
[00:06:09.540 --> 00:06:13.140]  光陰裏面藏着各種的機會
[00:06:13.140 --> 00:06:16.240]  一種即是
[00:06:16.240 --> 00:06:19.240]  一出心大意就溜掉了
[00:06:19.240 --> 00:06:21.940]  錯過了機會
[00:06:21.940 --> 00:06:25.740]  機會一過不再回來了
[00:06:25.740 --> 00:06:32.240]  所以在古代希臘的漫畫裏面
[00:06:32.240 --> 00:06:36.140]  機會是一個人
[00:06:36.140 --> 00:06:39.740]  他的頭上前面有頭髮
[00:06:39.740 --> 00:06:43.440]  他的腦後完全沒有頭髮
[00:06:43.440 --> 00:06:45.140]  意思就是說
[00:06:45.140 --> 00:06:48.640]  只有機會迎面而來的時候
[00:06:48.640 --> 00:06:52.440]  可以伸手抓住他頭上的頭髮利用他
[00:06:52.440 --> 00:06:53.940]  他一過去
[00:06:53.940 --> 00:06:56.940]  後面沒有頭髮你抓不住他了
[00:06:56.940 --> 00:07:02.440]  這是一個意義深長的一個漫畫
[00:07:02.440 --> 00:07:08.440]  我們迎頭抓住侍奉的機會
[00:07:08.440 --> 00:07:13.040]  善於利用神給我們的光陰
[00:07:13.040 --> 00:07:20.040]  我們爲主可以做成許多有意義的事工
[00:07:20.040 --> 00:07:21.440]  愛惜光陰
[00:07:21.440 --> 00:07:29.940]  愛惜的原文有贖和埋的意思在裏頭
[00:07:29.940 --> 00:07:33.740]  把光陰贖回來
[00:07:33.740 --> 00:07:38.240]  這是我們蒙主救贖的人
[00:07:38.240 --> 00:07:42.040]  得救贖的內容的一部分
[00:07:42.040 --> 00:07:45.340]  每一個被主救贖的人
[00:07:45.340 --> 00:07:50.740]  連他的光陰也在救贖的範圍之內
[00:07:50.740 --> 00:07:56.840]  把光陰也救贖回來爲神所用
[00:07:56.840 --> 00:08:03.040]  那麼我們要埋光陰
[00:08:03.040 --> 00:08:06.540]  所以愛惜的原文有贖回的意思
[00:08:06.540 --> 00:08:09.740]  也有埋來的意思
[00:08:09.740 --> 00:08:12.440]  我們要善於利用光陰
[00:08:12.440 --> 00:08:15.040]  而扶上努力的代價
[00:08:15.040 --> 00:08:17.540]  埋來更多的機會
[00:08:17.540 --> 00:08:22.540]  更多的使光來爲主用
[00:08:22.540 --> 00:08:25.040]  每一個忠心侍奉的人
[00:08:25.040 --> 00:08:29.440]  要對他的光陰負責
[00:08:29.440 --> 00:08:34.040]  這是很重要的一個責任
[00:08:34.040 --> 00:08:37.240]  因爲我們的侍奉離不開光陰
[00:08:37.240 --> 00:08:42.340]  而光陰中再一次說有機會在裏面
[00:08:42.340 --> 00:08:44.940]  有了光陰就有機會
[00:08:44.940 --> 00:08:46.740]  沒有光陰就沒有機會
[00:08:46.740 --> 00:08:50.240]  失去光陰失去機會
[00:08:50.240 --> 00:08:53.140]  有的時候神給我們很多的機會
[00:08:53.140 --> 00:08:56.340]  但是我們因爲忽略
[00:08:56.340 --> 00:09:00.140]  荒廢光陰而錯過機會
[00:09:00.140 --> 00:09:02.140]  失去機會
[00:09:02.140 --> 00:09:06.340]  成爲一個始祖嘆息的事
[00:09:06.340 --> 00:09:12.340]  也是有的時候是人生的悲劇
[00:09:12.340 --> 00:09:14.340]  我們大家都很熟悉
[00:09:14.340 --> 00:09:17.640]  詩篇九詩篇
[00:09:17.640 --> 00:09:22.340]  是神人摸西的禱告
[00:09:22.340 --> 00:09:26.940]  在他的這篇詩裏頭
[00:09:26.940 --> 00:09:30.640]  將他對人生的感觸
[00:09:30.640 --> 00:09:33.940]  表達得很清楚
[00:09:33.940 --> 00:09:35.940]  很具體
[00:09:35.940 --> 00:09:41.540]  也有很深長的意義
[00:09:41.540 --> 00:09:45.340]  他在這篇詩的後來
[00:09:45.340 --> 00:09:47.740]  最後的一節這樣說
[00:09:47.740 --> 00:09:50.340]  十七節這樣說
[00:09:50.340 --> 00:09:55.540]  願主我們神的榮美歸於我們身上
[00:09:55.540 --> 00:09:58.740]  願禰建立我們手所做的功
[00:09:58.740 --> 00:10:00.640]  我們手所做的功
[00:10:00.640 --> 00:10:03.940]  願禰建立
[00:10:03.940 --> 00:10:05.640]  這是這篇詩
[00:10:05.640 --> 00:10:11.440]  最重的一個要點
[00:10:11.440 --> 00:10:17.640]  摸西求神建立他爲神所做的功
[00:10:17.640 --> 00:10:20.140]  再重複地講一次
[00:10:20.140 --> 00:10:22.240]  我們手所做的功
[00:10:22.240 --> 00:10:25.340]  願神禰建立
[00:10:25.340 --> 00:10:32.440]  一連兩次重複地講同樣的一個要點
[00:10:32.440 --> 00:10:35.740]  那就是要自己所做的功
[00:10:35.740 --> 00:10:37.740]  不會落空
[00:10:37.740 --> 00:10:39.740]  倍生雁動
[00:10:39.740 --> 00:10:41.840]  倍生月納
[00:10:41.840 --> 00:10:44.940]  那個有永遠的價值
[00:10:44.940 --> 00:10:46.140]  建立
[00:10:46.140 --> 00:10:51.340]  那就是永遠不會失掉
[00:10:51.340 --> 00:10:56.940]  好像做房子很堅固地建起來的
[00:10:56.940 --> 00:10:59.840]  不會倒塌
[00:10:59.840 --> 00:11:03.840]  所以摸西所求的就是他的人生的工作
[00:11:03.840 --> 00:11:06.840]  有永遠的價值和意義
[00:11:06.840 --> 00:11:10.440]  蒙神月納紀念
[00:11:10.440 --> 00:11:18.340]  也成爲他在永世中蒙恩的一個緣由
[00:11:18.340 --> 00:11:22.840]  那麼他在這樣的結論之前
[00:11:22.840 --> 00:11:29.140]  先提到人生的短處
[00:11:29.140 --> 00:11:33.340]  所以他是先領悟了
[00:11:33.340 --> 00:11:35.840]  感受到了
[00:11:35.840 --> 00:11:41.440]  深刻地瞭解了人生是何等的短處之後
[00:11:41.440 --> 00:11:47.040]  他才產生出來一個感想
[00:11:47.040 --> 00:11:52.040]  我如何能夠在這樣一個短處的人生當中
[00:11:52.040 --> 00:11:54.540]  做好神的工作
[00:11:54.540 --> 00:11:58.040]  能夠有永遠的紀念的價值
[00:11:58.040 --> 00:12:04.140]  蒙神施恩月納的施工呢
[00:12:04.140 --> 00:12:09.240]  所以他將永遠有價值的施工的建立
[00:12:09.240 --> 00:12:13.240]  和短處的人生作爲一個強烈的對比
[00:12:13.240 --> 00:12:22.140]  在這個對比當中加深努力工作侍奉的心情
[00:12:22.140 --> 00:12:27.740]  他在這篇詩的過程當中
[00:12:27.740 --> 00:12:32.640]  描寫人生的短處
[00:12:32.640 --> 00:12:36.940]  那麼他對人生用的形容詞
[00:12:36.940 --> 00:12:40.640]  每一個短過上一個
[00:12:40.640 --> 00:12:41.940]  一個短過一個
[00:12:41.940 --> 00:12:44.640]  一個短過一個
[00:12:44.640 --> 00:12:48.340]  我們來看一看
[00:12:48.340 --> 00:12:50.540]  第四節
[00:12:50.540 --> 00:12:52.240]  在你看來
[00:12:52.240 --> 00:12:56.840]  千年如一過的昨日
[00:12:56.840 --> 00:13:00.140]  一過的昨日
[00:13:00.140 --> 00:13:04.140]  一天是二十四小時
[00:13:04.140 --> 00:13:07.240]  好 這是第一個比喻
[00:13:07.240 --> 00:13:11.640]  昨日 長度是二十四小時
[00:13:11.640 --> 00:13:15.540]  跟着再用一個比喻呢
[00:13:15.540 --> 00:13:17.140]  下面一句說
[00:13:17.140 --> 00:13:22.340]  又如夜間的一更
[00:13:22.340 --> 00:13:23.640]  第五節
[00:13:23.640 --> 00:13:26.040]  你叫他們如水衝去
[00:13:26.040 --> 00:13:30.540]  他們如睡一覺
[00:13:30.540 --> 00:13:33.940]  那麼這裏說的如睡一覺
[00:13:33.940 --> 00:13:36.640]  可以說是八小時了
[00:13:36.640 --> 00:13:38.440]  一般人睡覺
[00:13:38.440 --> 00:13:43.340]  平均的長度是八小時
[00:13:43.340 --> 00:13:44.740]  二十四小時
[00:13:44.740 --> 00:13:47.940]  現在變了八小時了
[00:13:47.940 --> 00:13:51.640]  夜間的一更是兩小時
[00:13:51.640 --> 00:13:55.140]  我們現在很少用更來計算了
[00:13:55.140 --> 00:13:58.240]  所以很多人不知道一更有多長
[00:13:58.240 --> 00:14:02.040]  一更兩小時
[00:14:02.040 --> 00:14:05.440]  那麼這又更短了
[00:14:05.440 --> 00:14:09.040]  那我們再看下去
[00:14:09.040 --> 00:14:11.440]  在第九節
[00:14:11.440 --> 00:14:14.840]  我們經過的日子都在震怒之下
[00:14:14.840 --> 00:14:17.940]  我們都近得連睡
[00:14:17.940 --> 00:14:21.840]  好像一聲嘆息
[00:14:21.840 --> 00:14:24.040]  一聲嘆息有多長呢
[00:14:24.040 --> 00:14:28.840]  我想最長的嘆息大概三秒
[00:14:28.840 --> 00:14:29.940]  四秒
[00:14:29.940 --> 00:14:33.540]  已經很長很長了
[00:14:33.540 --> 00:14:37.940]  那麼跟着第十節
[00:14:37.940 --> 00:14:39.240]  摩西說
[00:14:39.240 --> 00:14:41.840]  我們餘生的年日是七十歲
[00:14:41.840 --> 00:14:44.240]  若是強壯快了八十歲
[00:14:44.240 --> 00:14:46.340]  但其中所精華的
[00:14:46.340 --> 00:14:48.540]  不過是勞苦愁煩
[00:14:48.540 --> 00:14:52.940]  轉眼成空
[00:14:52.940 --> 00:14:56.340]  我們便如飛而去
[00:14:56.340 --> 00:14:59.540]  轉眼成空
[00:14:59.540 --> 00:15:02.540]  一個人轉一下眼睛
[00:15:02.540 --> 00:15:04.940]  用多少時間
[00:15:04.940 --> 00:15:07.340]  十分之一秒
[00:15:07.340 --> 00:15:08.740]  所以我們看見
[00:15:08.740 --> 00:15:16.240]  這事在長度上越來越簡
[00:15:16.240 --> 00:15:21.340]  這是摩西對人生的感受
[00:15:21.340 --> 00:15:24.140]  最後的結論
[00:15:24.140 --> 00:15:27.540]  就是第十節
[00:15:27.540 --> 00:15:31.240]  下半節
[00:15:31.240 --> 00:15:34.340]  人生中可誇的
[00:15:34.340 --> 00:15:36.940]  不過是勞苦愁煩
[00:15:36.940 --> 00:15:38.940]  轉眼成空
[00:15:38.940 --> 00:15:43.940]  我們便如飛而去
[00:15:43.940 --> 00:15:50.040]  那麼這是非常真實的一種感受
[00:15:50.040 --> 00:15:53.740]  也是歷史歷代的人的
[00:15:53.740 --> 00:15:57.340]  共同的感受
[00:15:57.340 --> 00:15:58.740]  在英國的歷史裏面
[00:15:58.740 --> 00:16:02.940]  伊麗莎白女皇依氏
[00:16:02.940 --> 00:16:04.940]  現在是二氏
[00:16:04.940 --> 00:16:07.940]  那個依氏
[00:16:07.940 --> 00:16:10.940]  她在位的時候
[00:16:10.940 --> 00:16:13.640]  她很喜歡在王宮裏
[00:16:13.640 --> 00:16:16.240]  裝很多的大鏡子
[00:16:16.240 --> 00:16:20.340]  因爲她是個很美麗的一個王侯
[00:16:20.340 --> 00:16:21.840]  所以她很歡喜
[00:16:21.840 --> 00:16:25.340]  看鏡子裏面自己的樣子
[00:16:25.340 --> 00:16:28.340]  所以王宮裏面裝了很多的鏡子
[00:16:28.340 --> 00:16:32.540]  但是後來她慢慢年紀大了
[00:16:32.540 --> 00:16:35.640]  樣子開始改變了
[00:16:35.640 --> 00:16:39.340]  她慢慢怕見自己的面貌了
[00:16:39.340 --> 00:16:43.740]  所以她就下令把這些鏡子都搬走
[00:16:43.740 --> 00:16:49.740]  就留下最需要的鏡子
[00:16:49.740 --> 00:16:53.840]  人生是如此的
[00:16:53.840 --> 00:16:59.240]  美麗的青年變成
[00:16:59.240 --> 00:17:04.040]  一個衰老的老年人
[00:17:04.040 --> 00:17:08.640]  當摩西有這樣的深層的瞭解的時候
[00:17:08.640 --> 00:17:10.740]  她就轉想
[00:17:10.740 --> 00:17:15.040]  只有神是永恆的
[00:17:15.040 --> 00:17:19.240]  所以她在一開始的理解就說
[00:17:19.240 --> 00:17:20.740]  神啊
[00:17:20.740 --> 00:17:25.340]  禰世世代代做我們的居所
[00:17:25.340 --> 00:17:27.440]  珠山未曾生出
[00:17:27.440 --> 00:17:30.440]  地獄世界未曾造成
[00:17:30.440 --> 00:17:32.740]  從根骨到永遠
[00:17:32.740 --> 00:17:34.940]  禰是神
[00:17:34.940 --> 00:17:40.540]  神是從根骨到永遠的神
[00:17:40.540 --> 00:17:46.040]  祂是無始無終的神
[00:17:46.040 --> 00:17:48.840]  我們這些短暫的人
[00:17:48.840 --> 00:17:51.840]  面對無始無終的神
[00:17:51.840 --> 00:17:54.340]  應該有什麼心態呢?
[00:17:54.340 --> 00:17:56.840]  是一解
[00:17:56.840 --> 00:18:00.840]  摩西說:誰曉得禰怒氣的全是?
[00:18:00.840 --> 00:18:06.840]  誰按着禰該受的敬畏曉得禰的憤怒呢?
[00:18:06.840 --> 00:18:12.340]  她提出來對這位無始無終永恆的神
[00:18:12.340 --> 00:18:15.640]  人應該有敬畏的心
[00:18:15.640 --> 00:18:19.340]  這是第十一節當中的兩個字
[00:18:19.340 --> 00:18:21.640]  敬畏
[00:18:21.640 --> 00:18:23.640]  她用這兩個字的時候
[00:18:23.640 --> 00:18:27.540]  是藉着一個問題的方式用的
[00:18:27.540 --> 00:18:34.540]  她說:誰按着禰該受的敬畏曉得禰的憤怒呢?
[00:18:34.540 --> 00:18:36.840]  這是個提醒
[00:18:36.840 --> 00:18:39.340]  這是個挑戰
[00:18:39.340 --> 00:18:42.840]  誰有這樣的醒悟
[00:18:42.840 --> 00:18:45.340]  這樣的認識
[00:18:45.340 --> 00:18:49.840]  而有這樣敬畏的心態的產生呢?
[00:18:49.840 --> 00:18:53.840]  這是一個提醒的教導
[00:18:53.840 --> 00:18:59.840]  跟着更具體的一個表白
[00:18:59.840 --> 00:19:02.340]  第十二節
[00:19:02.340 --> 00:19:06.840]  求禰,就是神,指教我們
[00:19:06.840 --> 00:19:09.840]  怎樣數算自己的日子
[00:19:09.840 --> 00:19:15.340]  好教我們得知智慧的心
[00:19:15.340 --> 00:19:20.840]  這個禱告非常地重要
[00:19:20.840 --> 00:19:26.840]  與每一個屬神的人生有密切的關係
[00:19:26.840 --> 00:19:30.340]  我們都應該發出這個禱告
[00:19:30.340 --> 00:19:33.340]  求神指教我們
[00:19:33.340 --> 00:19:38.840]  怎麼樣來數算自己的日子
[00:19:38.840 --> 00:19:42.840]  一數算的時候就發現
[00:19:42.840 --> 00:19:46.840]  原來人生這麼短促
[00:19:46.840 --> 00:19:51.340]  人生越過就越覺得快
[00:19:51.340 --> 00:19:55.840]  餘下的越來越短的時光
[00:19:55.840 --> 00:20:00.840]  這樣有了一個瞭解認識之後
[00:20:00.840 --> 00:20:05.340]  就開始有了智慧的心了
[00:20:05.340 --> 00:20:08.340]  不可以糊里糊塗地過日子了
[00:20:08.340 --> 00:20:11.340]  不可以讓自己的人生
[00:20:11.340 --> 00:20:16.340]  在不知不覺中間溜過去了
[00:20:16.340 --> 00:20:17.840]  如果這樣下去
[00:20:17.840 --> 00:20:20.340]  最後我們的人生是空虛的
[00:20:20.340 --> 00:20:23.840]  毫無價值的
[00:20:23.840 --> 00:20:27.340]  這是勞苦籌煩
[00:20:27.340 --> 00:20:30.340]  轉眼成功的人生
[00:20:30.340 --> 00:20:35.340]  那是何等悲慘的一件事
[00:20:35.340 --> 00:20:43.340]  所以跟着它就有下面的禱告
[00:20:43.340 --> 00:20:45.340]  第十六節
[00:20:45.340 --> 00:20:49.340]  願禰的作爲向禰的僕人顯現
[00:20:49.340 --> 00:20:53.340]  願禰的榮耀向他們子孫顯明
[00:20:53.340 --> 00:20:55.340]  向禰的僕人顯明
[00:20:55.340 --> 00:20:59.340]  願禰的榮耀向他們的子孫顯明
[00:20:59.340 --> 00:21:03.340]  願禰的榮耀向他們的子孫顯明
[00:21:03.340 --> 00:21:07.340]  願禰的榮耀向他們的子孫顯明
[00:21:07.340 --> 00:21:11.340]  願禰的榮耀向他們的子孫顯明
[00:21:11.340 --> 00:21:15.340]  願禰的榮耀向他們的子孫顯明
[00:21:15.340 --> 00:21:19.340]  願禰的榮耀向他們的子孫顯明
[00:21:19.340 --> 00:21:22.340]  願禰的榮耀向他們的子孫顯明
[00:21:22.340 --> 00:21:27.340]  神的榮耀怎麼樣顯明出來歸於我們身上呢
[00:21:27.340 --> 00:21:29.340]  就是我們需要
[00:21:29.340 --> 00:21:31.340]  贖算自己的日子
[00:21:31.340 --> 00:21:34.340]  於後發現日子不長了
[00:21:34.340 --> 00:21:36.340]  機會不多了
[00:21:36.340 --> 00:21:41.340]  而努力地行神授喜悅的事
[00:21:41.340 --> 00:21:44.340]  而神授喜悅的事
[00:21:44.340 --> 00:21:51.340]  就是祂的榮耀在我們身上顯明
[00:21:51.340 --> 00:21:52.340]  十六節
[00:21:52.340 --> 00:22:00.340]  願禰的榮耀向我們和我們的子孫顯明
[00:22:00.340 --> 00:22:03.340]  這樣的一個瞭解
[00:22:03.340 --> 00:22:11.340]  就產生了一個努力地來建立爲主的工作
[00:22:11.340 --> 00:22:13.340]  自己去做
[00:22:13.340 --> 00:22:17.340]  又知道自己是不足的
[00:22:17.340 --> 00:22:21.340]  所以求神來建立我們做的
[00:22:21.340 --> 00:22:25.340]  求神來幫助我們做
[00:22:25.340 --> 00:22:29.340]  這樣我們就能夠做得合神的心意
[00:22:29.340 --> 00:22:31.340]  蒙神悅納
[00:22:31.340 --> 00:22:36.340]  有永恆的價值
[00:22:36.340 --> 00:22:42.340]  這樣的一個情況出現的時候的結果
[00:22:42.340 --> 00:22:46.340]  就是十四節說的
[00:22:46.340 --> 00:22:50.340]  求禰使我們早早飽得禰的慈愛
[00:22:50.340 --> 00:22:55.340]  好叫我們一生一世歡呼喜樂
[00:22:55.340 --> 00:23:01.340]  讓我們在今生裏面奮行神的旨意
[00:23:01.340 --> 00:23:03.340]  活得好
[00:23:03.340 --> 00:23:06.340]  飽得神的慈愛
[00:23:06.340 --> 00:23:11.340]  這樣我們的人生有寶貴的實質
[00:23:11.340 --> 00:23:15.340]  有神悅納的內容
[00:23:15.340 --> 00:23:23.340]  而且來生直到永遠都能夠蒙神的恩典
[00:23:23.340 --> 00:23:26.340]  今生飽得神的慈愛
[00:23:26.340 --> 00:23:28.340]  因爲我們榮耀了神
[00:23:28.340 --> 00:23:36.340]  我們今生可以一生一世在神的恩中、愛中歡呼喜樂
[00:23:36.340 --> 00:23:40.340]  當我們這樣按照神的旨意去生活的時候
[00:23:40.340 --> 00:23:46.340]  一切的患難都變成了有價值的
[00:23:46.340 --> 00:23:50.340]  所以有十五節的話說出來
[00:23:50.340 --> 00:23:58.340]  求禰照着禰使我們受苦的日子和我們遭難的年歲叫我們喜樂
[00:23:58.340 --> 00:24:01.340]  我們按照禰的旨意去生活
[00:24:01.340 --> 00:24:07.340]  我們所受的一切的苦神都紀念
[00:24:07.340 --> 00:24:12.340]  最後都變成蒙恩的喜樂
[00:24:12.340 --> 00:24:14.340]  想到這裏
[00:24:14.340 --> 00:24:17.340]  世人也發出一個禱告
[00:24:17.340 --> 00:24:22.340]  神啊!願禰的作爲向禰僕人們顯現
[00:24:22.340 --> 00:24:27.340]  願禰的榮耀向他們子孫顯明
[00:24:27.340 --> 00:24:33.340]  神啊!願這個情況早日出現吧
[00:24:33.340 --> 00:24:38.340]  當他這樣的科目、神這樣的恩典早日出現的時候
[00:24:38.340 --> 00:24:44.340]  他又想到有問題了
[00:24:44.340 --> 00:24:48.340]  那就是第十三節說的
[00:24:48.340 --> 00:24:49.340]  一句話
[00:24:49.340 --> 00:24:51.340]  我們要等到吉時
[00:24:51.340 --> 00:24:57.340]  求禰轉回爲禰的僕人後悔
[00:24:57.340 --> 00:25:04.340]  這裏求神轉回爲以色列人過去的過錯
[00:25:04.340 --> 00:25:07.340]  受他的刑罰而後悔
[00:25:07.340 --> 00:25:10.340]  這個是什麼意思呢?
[00:25:10.340 --> 00:25:14.340]  怎麼可以求神後悔他所做的呢?
[00:25:14.340 --> 00:25:18.340]  是哪裏會做錯呢?
[00:25:18.340 --> 00:25:22.340]  這裏求神後悔
[00:25:22.340 --> 00:25:30.340]  真正的意思是求神幫助我們
[00:25:30.340 --> 00:25:33.340]  我們等候神的幫助很久了
[00:25:33.340 --> 00:25:35.340]  要等到吉時
[00:25:35.340 --> 00:25:38.340]  求神早日幫助我們
[00:25:38.340 --> 00:25:40.340]  使我們改變
[00:25:40.340 --> 00:25:43.340]  我們改變以後神就轉回
[00:25:43.340 --> 00:25:45.340]  爲了我們後悔
[00:25:45.340 --> 00:25:49.340]  過去按照祂的正義
[00:25:49.340 --> 00:25:52.340]  爲了我們的過犯所做的一切
[00:25:52.340 --> 00:25:55.340]  現在改變了
[00:25:55.340 --> 00:26:01.340]  這個後悔就是神與我們的關係的改變
[00:26:01.340 --> 00:26:03.340]  因爲我們悔改
[00:26:03.340 --> 00:26:05.340]  我們悔轉
[00:26:05.340 --> 00:26:07.340]  神就悔轉
[00:26:07.340 --> 00:26:14.340]  也就是在詩篇裏面很清楚的一個信息
[00:26:14.340 --> 00:26:20.340]  我們悔轉,神就悔轉
[00:26:20.340 --> 00:26:29.340]  在詩篇八詩篇提到悔轉好多次
[00:26:29.340 --> 00:26:33.340]  我們把這幾次稍微看一看
[00:26:33.340 --> 00:26:37.340]  第八詩篇第三節
[00:26:37.340 --> 00:26:41.340]  神啊,求禰使我們悔轉
[00:26:41.340 --> 00:26:43.340]  使禰的臉發光
[00:26:43.340 --> 00:26:47.340]  我們再看第七節
[00:26:47.340 --> 00:26:51.340]  萬俊之神啊,求禰使我們悔轉
[00:26:51.340 --> 00:26:55.340]  使禰的臉發光
[00:26:55.340 --> 00:26:59.340]  然後在第十九節
