
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹,我們接著思想聖經的說話
[00:03:18.000 --> 00:03:20.000]  但聖經就一直告訴我們
[00:03:20.000 --> 00:03:22.000]  同樣在我們屬靈的事上
[00:03:22.000 --> 00:03:24.000]  在跟隨主的路上
[00:03:24.000 --> 00:03:29.000]  小心不要讓第三者出現在你屬靈的生命裡
[00:03:29.000 --> 00:03:33.000]  以至你的心轉移了 偏移了
[00:03:33.000 --> 00:03:35.000]  因此今天你讀聖經的時候
[00:03:35.000 --> 00:03:38.000]  你讀到聖經第四章亞國書
[00:03:38.000 --> 00:03:40.000]  一開始的時候就提到一件事情
[00:03:40.000 --> 00:03:44.000]  就是在人與人之間有很多爭鬥的事情
[00:03:44.000 --> 00:03:46.000]  很多打鬥的事情
[00:03:46.000 --> 00:03:49.000]  但這裡所說不單止是說世界
[00:03:49.000 --> 00:03:53.000]  甚至是在教徒當中有這些情況
[00:03:53.000 --> 00:03:55.000]  但這些爭鬥的背後
[00:03:55.000 --> 00:03:57.000]  其實有一個很重要的因素
[00:03:57.000 --> 00:04:00.000]  就是人心裡的私慾
[00:04:00.000 --> 00:04:02.000]  所以第一節就說
[00:04:02.000 --> 00:04:07.000]  你們中間的爭執和打鬥是從哪裡來的呢
[00:04:07.000 --> 00:04:12.000]  是從你們肢體中好鬥的私慾來的嗎
[00:04:12.000 --> 00:04:16.000]  聖經說到在我們裡面有一種私慾
[00:04:16.000 --> 00:04:21.000]  私慾是說人內心一種很強的動力
[00:04:21.000 --> 00:04:29.000]  這種動力只是要去滿足自己個人私自的一些意願
[00:04:29.000 --> 00:04:34.000]  其中一個特徵是只是以世界的事情為念
[00:04:34.000 --> 00:04:37.000]  也只是以自己為中心
[00:04:37.000 --> 00:04:41.000]  一定要能夠滿足自己一些的意願
[00:04:41.000 --> 00:04:43.000]  甚至不理會神的意思
[00:04:43.000 --> 00:04:46.000]  不理會神的旨意是怎樣
[00:04:46.000 --> 00:04:50.000]  因此這種私慾在人的內心好像一個戰場
[00:04:50.000 --> 00:04:52.000]  聖經說在我們的肢體
[00:04:52.000 --> 00:04:54.000]  聖經用肢體的字眼
[00:04:54.000 --> 00:04:59.000]  表示在我們裡面在爭鬥
[00:04:59.000 --> 00:05:01.000]  也意味著一個戰場
[00:05:01.000 --> 00:05:06.000]  這個私慾要將一切其他的意願去驅除
[00:05:06.000 --> 00:05:09.000]  去擊退其他的意願
[00:05:09.000 --> 00:05:13.000]  只要能夠滿足到自己的私慾
[00:05:13.000 --> 00:05:15.000]  這種私慾聖經一路講述的時候
[00:05:15.000 --> 00:05:18.000]  有兩個很清楚的表達方式
[00:05:18.000 --> 00:05:21.000]  第一就是貪慾
[00:05:21.000 --> 00:05:23.000]  第二是嫉妒
[00:05:23.000 --> 00:05:24.000]  所以你讀聖經的時候
[00:05:24.000 --> 00:05:27.000]  聖經就說你們放縱貪慾
[00:05:27.000 --> 00:05:29.000]  如果得不到就殺人
[00:05:29.000 --> 00:05:31.000]  你們嫉妒如果一無所得
[00:05:31.000 --> 00:05:33.000]  就打鬥爭執
[00:05:33.000 --> 00:05:37.000]  你得不到是因為你們沒有求
[00:05:37.000 --> 00:05:38.000]  有兩種私慾的表現
[00:05:38.000 --> 00:05:40.000]  就是人內心的一種貪慾
[00:05:40.000 --> 00:05:44.000]  在不同的情況之下去表達出來
[00:05:44.000 --> 00:05:48.000]  要得到不屬於自己
[00:05:48.000 --> 00:05:54.000]  要貪得到一些你不必要不應該得到的
[00:05:54.000 --> 00:05:56.000]  剛剛前陣子我看到一個消息
[00:05:56.000 --> 00:05:59.000]  一位在大學做研究的
[00:05:59.000 --> 00:06:03.000]  在讀研究生的一位朋友
[00:06:03.000 --> 00:06:05.000]  這位朋友他自己做了一些科研
[00:06:05.000 --> 00:06:09.000]  在過程中做了很多的研究
[00:06:09.000 --> 00:06:11.000]  得到一個很重要的突破
[00:06:11.000 --> 00:06:13.000]  有一個很重要的成果
[00:06:13.000 --> 00:06:15.000]  當他一路跟他的教授
[00:06:15.000 --> 00:06:16.000]  講述這件事情的時候
[00:06:16.000 --> 00:06:17.000]  教授很歡喜
[00:06:17.000 --> 00:06:18.000]  很為他歡喜
[00:06:18.000 --> 00:06:21.000]  亦鼓勵他繼續努力
[00:06:21.000 --> 00:06:23.000]  但過了一段時間之後
[00:06:23.000 --> 00:06:27.000]  這位學生突然間留意到一份期刊
[00:06:27.000 --> 00:06:32.000]  裏面有一篇教授所寫的研究論文
[00:06:32.000 --> 00:06:34.000]  但裏面最重要的部分
[00:06:34.000 --> 00:06:39.000]  其實就是他自己研究的結論
[00:06:39.000 --> 00:06:41.000]  他想不到教授竟然奪取了
[00:06:41.000 --> 00:06:43.000]  他的研究成果
[00:06:43.000 --> 00:06:46.000]  作為他自己的成果
[00:06:46.000 --> 00:06:49.000]  所以你可以想像之間那種憤怒
[00:06:49.000 --> 00:06:53.000]  那種爭執是多明顯地出現
[00:06:53.000 --> 00:06:55.000]  人的內心有些時候
[00:06:55.000 --> 00:07:00.000]  會想得到很多不是屬於自己的東西
[00:07:00.000 --> 00:07:03.000]  無論是物質或是感情
[00:07:03.000 --> 00:07:06.000]  或是其他的榮耀
[00:07:06.000 --> 00:07:10.000]  在當中產生很多人際之間的爭鬥
[00:07:10.000 --> 00:07:13.000]  當然另一方面已經提及的窒道
[00:07:13.000 --> 00:07:17.000]  亦是我們常常會有很多體會的事情
[00:07:17.000 --> 00:07:19.000]  人際之間很多問題
[00:07:19.000 --> 00:07:21.000]  很多時候來自窒道
[00:07:21.000 --> 00:07:24.000]  不能夠接受別人比自己強
[00:07:24.000 --> 00:07:25.000]  比自己靚
[00:07:25.000 --> 00:07:27.000]  比自己高
[00:07:27.000 --> 00:07:30.000]  比自己好
[00:07:30.000 --> 00:07:36.000]  一位在公司裏面發展得很好的老闆
[00:07:36.000 --> 00:07:40.000]  其實公司也有很好的發展業績
[00:07:40.000 --> 00:07:43.000]  但他心裏面接受不到他的同行
[00:07:43.000 --> 00:07:45.000]  都是他認識的
[00:07:45.000 --> 00:07:48.000]  他的公司成績比他好
[00:07:48.000 --> 00:07:50.000]  因此裏面接受不到這個事情
[00:07:50.000 --> 00:07:51.000]  這個事實
[00:07:51.000 --> 00:07:53.000]  因此用一切的努力
[00:07:53.000 --> 00:07:56.000]  要求自己能夠更加厲害
[00:07:56.000 --> 00:08:00.000]  要求自己的同事更加拼命地去做工
[00:08:00.000 --> 00:08:03.000]  但最終傷害自己
[00:08:03.000 --> 00:08:05.000]  也傷害了很多其他的人
[00:08:05.000 --> 00:08:07.000]  包括他的同事
[00:08:07.000 --> 00:08:09.000]  我很記得一件事情
[00:08:09.000 --> 00:08:11.000]  好幾年之前我曾經說過
[00:08:11.000 --> 00:08:13.000]  不知道聽節目有沒有印象
[00:08:13.000 --> 00:08:15.000]  一位成年弟兄說
[00:08:15.000 --> 00:08:18.000]  他自己在青少年期的時候
[00:08:18.000 --> 00:08:19.000]  做了一件事情
[00:08:19.000 --> 00:08:21.000]  當時他未曾信主
[00:08:21.000 --> 00:08:24.000]  也是一個比較基層的背景成長
[00:08:24.000 --> 00:08:27.000]  所以一直經歷很多生活的艱難
[00:08:27.000 --> 00:08:30.000]  就算坐巴士也有時候沒錢坐車
[00:08:30.000 --> 00:08:33.000]  所以很多時候他對那些有錢的人
[00:08:33.000 --> 00:08:35.000]  很不開心
[00:08:35.000 --> 00:08:39.000]  特別見到街邊停泊了一些很漂亮的豪華房車
[00:08:39.000 --> 00:08:41.000]  為什麼這些人有這麼多錢賣車
[00:08:41.000 --> 00:08:43.000]  我就坐巴士也沒錢
[00:08:43.000 --> 00:08:45.000]  他就說在那個時候好幾次
[00:08:45.000 --> 00:08:48.000]  一見到車就走過去
[00:08:48.000 --> 00:08:51.000]  在袋子裡拿了一塊蠔子出來
[00:08:51.000 --> 00:08:54.000]  然後垂下手走近那個車
[00:08:54.000 --> 00:08:57.000]  在車邊的車身上一刮
[00:08:57.000 --> 00:08:58.000]  一邊走一邊刮
[00:08:58.000 --> 00:09:01.000]  刮了一條很深的坑
[00:09:01.000 --> 00:09:05.000]  然後很開心他就走開了
[00:09:05.000 --> 00:09:07.000]  他當時這樣說
[00:09:07.000 --> 00:09:09.000]  我好深刻
[00:09:09.000 --> 00:09:12.000]  我馬上想像車主回來的時候
[00:09:12.000 --> 00:09:14.000]  他的反應是怎樣
[00:09:14.000 --> 00:09:19.000]  我想他真的心痛到難以形容
[00:09:19.000 --> 00:09:23.000]  但是當人內心有一種的嫉妒
[00:09:23.000 --> 00:09:25.000]  裡面那種的私慾
[00:09:25.000 --> 00:09:27.000]  很想得到別人所得到的
[00:09:27.000 --> 00:09:31.000]  也不願意別人得到一些自己想得到的
[00:09:31.000 --> 00:09:36.000]  然後產生很多很多不同的邪惡的事情
[00:09:36.000 --> 00:09:37.000]  罪的事情
[00:09:37.000 --> 00:09:41.000]  子經就說到要留心這些私慾
[00:09:41.000 --> 00:09:43.000]  但是同時子經再進一步說
[00:09:43.000 --> 00:09:47.000]  這些私慾其實背後還有一個很重要的原因
[00:09:47.000 --> 00:09:49.000]  當你再讀的時候
[00:09:49.000 --> 00:09:51.000]  在《聖經》下面的第四節
[00:09:51.000 --> 00:09:53.000]  子經說「淫亂的人啊
[00:09:53.000 --> 00:09:55.000]  你們不知道與世俗為友
[00:09:55.000 --> 00:09:58.000]  就說與神為敵嗎?
[00:09:58.000 --> 00:09:59.000]  所以與世俗為友的
[00:09:59.000 --> 00:10:02.000]  就成了神的仇敵」
[00:10:02.000 --> 00:10:04.000]  其實在私慾的背後
[00:10:04.000 --> 00:10:08.000]  是想尋求這個世界
[00:10:08.000 --> 00:10:09.000]  這裡所說的世界
[00:10:09.000 --> 00:10:15.000]  是在說這個世界很多很多不同價值的系統
[00:10:15.000 --> 00:10:19.000]  得到那樣我就很醒目
[00:10:19.000 --> 00:10:22.000]  得到那個我就一世無憂
[00:10:22.000 --> 00:10:28.000]  得到那樣我就大概提早退休
[00:10:28.000 --> 00:10:31.000]  也沒有什麼大問題
[00:10:31.000 --> 00:10:34.000]  很多內心裡面的不同慾望
[00:10:34.000 --> 00:10:38.000]  這個世界會給你一個價值判斷
[00:10:38.000 --> 00:10:39.000]  那樣就好了
[00:10:39.000 --> 00:10:40.000]  那樣就差了
[00:10:40.000 --> 00:10:42.000]  你這樣就吃虧了
[00:10:42.000 --> 00:10:45.000]  你這樣就醒目了
[00:10:45.000 --> 00:10:48.000]  以這個價值的目標來追求的時候
[00:10:48.000 --> 00:10:52.000]  聖經稱為「與世俗為友」
[00:10:52.000 --> 00:10:58.000]  也表示出一種很渴望能夠做他的朋友的意思
[00:10:58.000 --> 00:11:01.000]  但是「與世俗為友」帶來一個很自然的後果
[00:11:01.000 --> 00:11:04.000]  聖經說「你就與神為敵」
[00:11:04.000 --> 00:11:07.000]  如果你與一個朋友做了敵人
[00:11:07.000 --> 00:11:10.000]  我想你都會很困擾
[00:11:10.000 --> 00:11:12.000]  你都會很受虧損
[00:11:12.000 --> 00:11:14.000]  但是最大的悲哀就是
[00:11:14.000 --> 00:11:17.000]  神是你的敵人
[00:11:17.000 --> 00:11:21.000]  你可以想像生命裡面有多少的困難
[00:11:21.000 --> 00:11:23.000]  多少的損失
[00:11:23.000 --> 00:11:25.000]  聖經就說要留意
[00:11:25.000 --> 00:11:28.000]  你什麼時候心裡面想與世俗為友
[00:11:28.000 --> 00:11:32.000]  你就成了神的仇敵
[00:11:32.000 --> 00:11:34.000]  我想回到一件事情
[00:11:34.000 --> 00:11:38.000]  我有時候會有機會上網上看到
[00:11:38.000 --> 00:11:41.000]  就是韓國教會他們的一些動畫
[00:11:41.000 --> 00:11:44.000]  他們在網上會看到
[00:11:44.000 --> 00:11:46.000]  有一次我看到一個動畫
[00:11:46.000 --> 00:11:49.000]  是教徒他們做的
[00:11:49.000 --> 00:11:51.000]  就說到一個弟兄
[00:11:51.000 --> 00:11:52.000]  他在路上走
[00:11:52.000 --> 00:11:54.000]  一路走的時候背著一個十字架
[00:11:54.000 --> 00:11:56.000]  雖然好像挺重
[00:11:56.000 --> 00:12:00.000]  但是他心裡面的表情是很開心
[00:12:00.000 --> 00:12:02.000]  很快樂地一路向前走
[00:12:02.000 --> 00:12:04.000]  一路走的時候
[00:12:04.000 --> 00:12:07.000]  動畫畫到他身邊出現一些很多禮物
[00:12:07.000 --> 00:12:09.000]  一個一個的包裹
[00:12:09.000 --> 00:12:10.000]  一些盒子
[00:12:10.000 --> 00:12:12.000]  很多不同的禮物
[00:12:12.000 --> 00:12:13.000]  他很開心
[00:12:13.000 --> 00:12:17.000]  他就將一些禮物放在自己肩膀上
[00:12:17.000 --> 00:12:18.000]  右邊十字架
[00:12:18.000 --> 00:12:20.000]  左邊一些禮物
[00:12:20.000 --> 00:12:21.000]  一路走的時候
[00:12:21.000 --> 00:12:24.000]  一路走的時候發現還有很多
[00:12:24.000 --> 00:12:27.000]  繼續將其他的禮物放在上面
[00:12:27.000 --> 00:12:28.000]  在這個時候
[00:12:28.000 --> 00:12:29.000]  十字架很重
[00:12:29.000 --> 00:12:31.000]  禮物也很重
[00:12:31.000 --> 00:12:32.000]  但再進一步發覺
[00:12:32.000 --> 00:12:37.000]  這個十字架慢慢縮小了
[00:12:37.000 --> 00:12:39.000]  然後他再去看到
[00:12:39.000 --> 00:12:41.000]  還有一些更好的禮物
[00:12:41.000 --> 00:12:44.000]  所以再將這些東西放在上面
[00:12:44.000 --> 00:12:47.000]  這個鏡頭突然間
[00:12:47.000 --> 00:12:49.000]  集中在他的背上
[00:12:49.000 --> 00:12:53.000]  十字架變成一個小型的十字架
[00:12:53.000 --> 00:12:56.000]  然後再看
[00:12:56.000 --> 00:12:58.000]  背上不再有十字架
[00:12:58.000 --> 00:13:00.000]  看到一條線
[00:13:00.000 --> 00:13:05.000]  這條線拉著一個小型的十字架
[00:13:05.000 --> 00:13:07.000]  拖行在地上
[00:13:07.000 --> 00:13:09.000]  最後再看的時候
[00:13:09.000 --> 00:13:11.000]  這個十字架聚焦在這裡的時候
[00:13:11.000 --> 00:13:13.000]  就發覺這個十字架
[00:13:13.000 --> 00:13:16.000]  原來是主耶穌自己
[00:13:16.000 --> 00:13:19.000]  在旁邊有一句話說
[00:13:19.000 --> 00:13:23.000]  我不會放棄你
[00:13:23.000 --> 00:13:25.000]  但是十字架上面的主耶穌
[00:13:25.000 --> 00:13:29.000]  被拖行在地上
[00:13:29.000 --> 00:13:30.000]  當我一路看的時候
[00:13:30.000 --> 00:13:32.000]  我心裡就想
[00:13:32.000 --> 00:13:33.000]  有很多時候
[00:13:33.000 --> 00:13:35.000]  我們不知不覺
[00:13:35.000 --> 00:13:39.000]  會被這個世界所吸引了
[00:13:39.000 --> 00:13:40.000]  主沒有離開我們
[00:13:40.000 --> 00:13:45.000]  但是主仍然因為我們的情況
[00:13:45.000 --> 00:13:47.000]  而受到傷害
[00:13:47.000 --> 00:13:48.000]  正如聖經所說
[00:13:48.000 --> 00:13:52.000]  不要叫聖靈為我們擔憂
[00:13:52.000 --> 00:13:54.000]  當聖經說到這種情況的時候
[00:13:54.000 --> 00:13:55.000]  有時候會有一種
[00:13:55.000 --> 00:13:57.000]  好像很擔心
[00:13:57.000 --> 00:13:59.000]  好像很難過的情況
[00:13:59.000 --> 00:14:01.000]  但是聖經接著立刻就再說
[00:14:01.000 --> 00:14:04.000]  大家再留意在第五節說
[00:14:04.000 --> 00:14:07.000]  「神愛他那安置在我們裡面的靈
[00:14:07.000 --> 00:14:11.000]  愛到嫉妒的地步
[00:14:11.000 --> 00:14:13.000]  你們想這話是徒然的嗎
[00:14:13.000 --> 00:14:15.000]  但神所賜的恩更大
[00:14:15.000 --> 00:14:17.000]  他抵擋驕傲的人
[00:14:17.000 --> 00:14:20.000]  他賜恩給謙卑的人」
[00:14:20.000 --> 00:14:22.000]  這位上帝仍然愛我們
[00:14:22.000 --> 00:14:26.000]  聖經說他賜給我們有靈魂
[00:14:26.000 --> 00:14:28.000]  這個被贖的靈魂
[00:14:28.000 --> 00:14:30.000]  是他極之愛護
[00:14:30.000 --> 00:14:31.000]  他不會忘記
[00:14:31.000 --> 00:14:33.000]  他不會放棄
[00:14:33.000 --> 00:14:37.000]  聖經說到他賜下給我們的靈
[00:14:37.000 --> 00:14:39.000]  他愛到嫉妒的地步
[00:14:39.000 --> 00:14:40.000]  這裡不是說
[00:14:40.000 --> 00:14:42.000]  上帝好像有妒忌
[00:14:42.000 --> 00:14:43.000]  不是
[00:14:43.000 --> 00:14:46.000]  是說上帝他的愛很完全
[00:14:46.000 --> 00:14:50.000]  他不會願意我們移情
[00:14:50.000 --> 00:14:54.000]  我們所說移情別戀
[00:14:54.000 --> 00:14:55.000]  沒錯
[00:14:55.000 --> 00:14:57.000]  他會讓我們面對一些困難
[00:14:57.000 --> 00:14:59.000]  但是在過程當中
[00:14:59.000 --> 00:15:03.000]  上帝不會忘記我們
[00:15:03.000 --> 00:15:05.000]  我記得有一次
[00:15:05.000 --> 00:15:08.000]  剛剛早前有些電影節目去聖地旅行
[00:15:08.000 --> 00:15:12.000]  我回想自己曾經有機會去到聖地的時候
[00:15:12.000 --> 00:15:13.000]  我去到一個地方
[00:15:13.000 --> 00:15:15.000]  有些電影節目可能有機會去過
[00:15:15.000 --> 00:15:16.000]  在聖地的地方
[00:15:16.000 --> 00:15:18.000]  在耶路撒冷城的外面
[00:15:18.000 --> 00:15:20.000]  在一個小山坡上有一間小禮拜堂
[00:15:20.000 --> 00:15:24.000]  這間小禮拜堂叫做主哭堂
[00:15:24.000 --> 00:15:27.000]  主哭堂是說到當主耶穌有一次
[00:15:27.000 --> 00:15:29.000]  他望著耶路撒冷的時候
[00:15:29.000 --> 00:15:30.000]  為耶路撒冷哀哭
[00:15:30.000 --> 00:15:33.000]  在相傳這個地方是主哀哭的地方
[00:15:33.000 --> 00:15:35.000]  所以他們建了一座禮拜堂在這裡
[00:15:35.000 --> 00:15:37.000]  我去到這間小禮拜堂
[00:15:37.000 --> 00:15:39.000]  上到講台上面
[00:15:39.000 --> 00:15:44.000]  我留意到講台後面有一塊很大的透明玻璃
[00:15:44.000 --> 00:15:46.000]  我望過去的時候
[00:15:46.000 --> 00:15:48.000]  發覺玻璃望出去
[00:15:48.000 --> 00:15:50.000]  就是整個耶路撒冷城
[00:15:50.000 --> 00:15:52.000]  我就看到
[00:15:52.000 --> 00:15:53.000]  一路望
[00:15:53.000 --> 00:15:54.000]  嘩!很多人
[00:15:54.000 --> 00:15:55.000]  很多建築物
[00:15:55.000 --> 00:15:57.000]  一路望
[00:15:57.000 --> 00:16:01.000]  突然間就想起了整天所說的主耶穌的話
[00:16:01.000 --> 00:16:04.000]  主耶穌望著耶路撒冷
[00:16:04.000 --> 00:16:07.000]  耶路撒冷啊!耶路撒冷啊!
[00:16:07.000 --> 00:16:09.000]  我曾朝聚你們
[00:16:09.000 --> 00:16:12.000]  好像無稽朝聚小雞
[00:16:12.000 --> 00:16:15.000]  去到翅膀任行
[00:16:15.000 --> 00:16:18.000]  但是你們不願意
[00:16:18.000 --> 00:16:21.000]  可能你們要成為方牆
[00:16:21.000 --> 00:16:24.000]  直至到你們說
[00:16:24.000 --> 00:16:28.000]  奉主明來的事應當稱重
[00:16:28.000 --> 00:16:32.000]  主耶穌在講述到這種後果的時候
[00:16:32.000 --> 00:16:35.000]  但是祂帶著一種很深的感情
[00:16:35.000 --> 00:16:38.000]  去表達出祂的難過
[00:16:38.000 --> 00:16:39.000]  但是在難過當中
[00:16:39.000 --> 00:16:40.000]  祂仍然說
[00:16:40.000 --> 00:16:42.000]  有一天你們會說
[00:16:42.000 --> 00:16:46.000]  奉主明來的都應當稱重
[00:16:46.000 --> 00:16:50.000]  而你們會重新進入我的愛當中
[00:16:50.000 --> 00:16:54.000]  當聖經提到這個世界很多危險的時候
[00:16:54.000 --> 00:16:57.000]  聖經同時強調一件事情
[00:16:57.000 --> 00:17:01.000]  何時人願意再次謙卑地到主面前
[00:17:01.000 --> 00:17:03.000]  謙卑意味著你承認
[00:17:03.000 --> 00:17:05.000]  你真正的需要不是這個世界
[00:17:05.000 --> 00:17:06.000]  不是這個物質
[00:17:06.000 --> 00:17:08.000]  不是這個明星地位
[00:17:08.000 --> 00:17:11.000]  而是真正是主自己
[00:17:11.000 --> 00:17:13.000]  你謙卑去尋求祂的時候
[00:17:13.000 --> 00:17:16.000]  神就將恩賜給你
[00:17:16.000 --> 00:17:18.000]  而是更大的恩
[00:17:18.000 --> 00:17:20.000]  因此你發覺聖經說
[00:17:20.000 --> 00:17:21.000]  你放心
[00:17:21.000 --> 00:17:23.000]  你在神面前謙卑自己
[00:17:23.000 --> 00:17:26.000]  重新得著神要給你的恩惠
[00:17:26.000 --> 00:17:28.000]  在謙卑的過程中
[00:17:28.000 --> 00:17:29.000]  有幾個表達
[00:17:29.000 --> 00:17:32.000]  第一 聖經在第七節說
[00:17:32.000 --> 00:17:36.000]  你們應當信服神
[00:17:36.000 --> 00:17:38.000]  在人生的路上
[00:17:38.000 --> 00:17:39.000]  一切的事上
[00:17:39.000 --> 00:17:42.000]  留心神的旨意
[00:17:42.000 --> 00:17:44.000]  去信從祂
[00:17:44.000 --> 00:17:48.000]  留心聽從神給你的引導
[00:17:48.000 --> 00:17:49.000]  不單止反面
[00:17:49.000 --> 00:17:52.000]  有些地方你知道不應該做的
[00:17:52.000 --> 00:17:53.000]  你拒絕
[00:17:53.000 --> 00:17:54.000]  我過去提及過
[00:17:54.000 --> 00:17:55.000]  有很多弟兄姊妹
[00:17:55.000 --> 00:17:58.000]  聽到他們講述在公私環境裡
[00:17:58.000 --> 00:18:00.000]  有些不應該有的利益
[00:18:00.000 --> 00:18:03.000]  有些不應該有的好處
[00:18:03.000 --> 00:18:06.000]  他們都要放膽拒絕
[00:18:06.000 --> 00:18:08.000]  但見到神恩待他們
[00:18:08.000 --> 00:18:11.000]  有些事情是要拒絕的
[00:18:11.000 --> 00:18:12.000]  但另一方面正面的事情
[00:18:12.000 --> 00:18:15.000]  有些地方你知道要去聽從
[00:18:15.000 --> 00:18:18.000]  以至你才會蒙福
[00:18:18.000 --> 00:18:20.000]  剛剛我提及
[00:18:20.000 --> 00:18:22.000]  我們很快就會有堂慶
[00:18:22.000 --> 00:18:25.000]  我想起我們自己教會很多歷史
[00:18:25.000 --> 00:18:29.000]  也想起我們敬愛的藤鎮輝牧師
[00:18:29.000 --> 00:18:30.000]  有些弟兄姊妹知道
[00:18:30.000 --> 00:18:33.000]  藤牧師當他七十歲的時候
[00:18:33.000 --> 00:18:34.000]  很多人以為
[00:18:34.000 --> 00:18:36.000]  你第二度退休
[00:18:36.000 --> 00:18:39.000]  我也不知道有多少度退休
[00:18:39.000 --> 00:18:41.000]  但在那段時間
[00:18:41.000 --> 00:18:43.000]  他有一個很特別的禱告
[00:18:43.000 --> 00:18:44.000]  他向神祈禱
[00:18:44.000 --> 00:18:48.000]  神啊 求祢給我多十年的健康
[00:18:48.000 --> 00:18:49.000]  我可以去到
[00:18:49.000 --> 00:18:51.000]  特別你都去推動弟兄姊妹
[00:18:51.000 --> 00:18:55.000]  真的關心宣教猜拳的事情
[00:18:55.000 --> 00:18:56.000]  很多人都覺得
[00:18:56.000 --> 00:18:57.000]  你這麼辛苦了
[00:18:57.000 --> 00:19:00.000]  這個時候其實你可以安心
[00:19:00.000 --> 00:19:02.000]  享下晚年的福樂
[00:19:02.000 --> 00:19:06.000]  完全不是錯的事情
[00:19:06.000 --> 00:19:09.000]  但我相信是神給他的感動和引導
[00:19:09.000 --> 00:19:13.000]  藤牧師很願意這樣來順從
[00:19:13.000 --> 00:19:15.000]  也向神求恩
[00:19:15.000 --> 00:19:16.000]  我記得這十年裏
[00:19:16.000 --> 00:19:19.000]  好幾次我聽他講道
