
[00:00:00.000 --> 00:00:05.600]  我們今天還是繼續要查考聖經新約裏面
[00:03:37.000 --> 00:03:41.200]  剛剛好像足於我們的關係
[00:03:41.200 --> 00:03:43.600]  因此我們想到
[00:03:43.600 --> 00:03:45.200]  我們在主的面前
[00:03:45.200 --> 00:03:48.000]  有一個非常寶貴的地位
[00:03:48.000 --> 00:03:51.600]  我們是主耶穌基督的心上人
[00:03:51.600 --> 00:03:55.400]  我們的名字被明刻在他的心上
[00:03:55.400 --> 00:03:58.200]  他永遠不會忘記我們
[00:03:58.200 --> 00:04:00.000]  他不會忽略我們
[00:04:00.000 --> 00:04:02.600]  他不會丟棄我們
[00:04:02.600 --> 00:04:05.000]  在舊約詩篇裏面
[00:04:05.000 --> 00:04:08.000]  也有很寶貴的一節經文
[00:04:08.000 --> 00:04:12.000]  詩篇147篇第四節
[00:04:12.000 --> 00:04:16.400]  詩篇147篇第四節
[00:04:16.400 --> 00:04:18.600]  有這樣的話說
[00:04:18.600 --> 00:04:22.000]  神數算星數的數目
[00:04:22.000 --> 00:04:24.400]  一一稱他的名
[00:04:24.400 --> 00:04:28.000]  天上有千千萬萬千千萬萬
[00:04:28.000 --> 00:04:30.800]  沒有人能數過來的星數
[00:04:30.800 --> 00:04:32.800]  但是這裏告訴我們
[00:04:32.800 --> 00:04:37.000]  天父知道每一顆星的名字
[00:04:37.000 --> 00:04:39.200]  一一稱他的名
[00:04:39.200 --> 00:04:43.000]  一個也不會忽略和忘記
[00:04:43.000 --> 00:04:48.000]  照樣在新約約翰福音十章第三節
[00:04:48.000 --> 00:04:51.000]  我們的主講過這樣的話
[00:04:51.000 --> 00:04:53.200]  約翰十章三節
[00:04:53.200 --> 00:04:55.000]  我們的主說
[00:04:55.000 --> 00:04:58.000]  他按着名叫自己的羊
[00:04:58.000 --> 00:05:00.400]  把羊領出來
[00:05:00.400 --> 00:05:02.200]  主就是好牧人
[00:05:02.200 --> 00:05:05.200]  好牧人認識自己的羊
[00:05:05.200 --> 00:05:07.400]  知道每一隻羊的名字
[00:05:07.400 --> 00:05:11.600]  他按着羊的名字來叫它們
[00:05:11.600 --> 00:05:12.800]  領導它們
[00:05:12.800 --> 00:05:14.800]  把它們放出來以後
[00:05:14.800 --> 00:05:16.600]  走在它們前面
[00:05:16.600 --> 00:05:19.000]  領導它們的路程
[00:05:19.000 --> 00:05:21.600]  好牧人很清楚
[00:05:21.600 --> 00:05:26.000]  很確實地認識每一隻羊
[00:05:26.000 --> 00:05:28.800]  主也照樣地認識
[00:05:28.800 --> 00:05:31.400]  知道每一個數它的人
[00:05:31.400 --> 00:05:37.200]  正如天上的父知道天上的每一顆星一樣
[00:05:37.200 --> 00:05:39.600]  世界上信主的人這樣多
[00:05:39.600 --> 00:05:43.200]  千千萬萬千千萬萬數不過來
[00:05:43.200 --> 00:05:47.200]  是不是主將這每一個人
[00:05:47.200 --> 00:05:50.200]  都放在心上呢?是的
[00:05:50.200 --> 00:05:52.200]  主是不是將他的愛
[00:05:52.200 --> 00:05:53.800]  分開給每一個人
[00:05:53.800 --> 00:05:56.000]  每一個人只得他的一份呢?
[00:05:56.000 --> 00:05:56.800]  不是的
[00:05:56.800 --> 00:05:58.200]  如果是那樣的話
[00:05:58.200 --> 00:06:01.200]  世界上如果有一千萬個基督徒
[00:06:01.200 --> 00:06:03.200]  那我們每一個基督徒只能得到
[00:06:03.200 --> 00:06:05.400]  主的愛的一千萬分之一
[00:06:05.400 --> 00:06:08.200]  如果有十一的基督徒
[00:06:08.200 --> 00:06:10.400]  那我們每一個基督徒只能得到
[00:06:10.400 --> 00:06:12.600]  主的愛的十一分之一
[00:06:12.600 --> 00:06:13.400]  不是的
[00:06:13.400 --> 00:06:15.200]  絕對不是那樣的
[00:06:15.200 --> 00:06:16.800]  每一個數主的人
[00:06:16.800 --> 00:06:20.600]  那是完全地得到主全部的愛
[00:06:20.600 --> 00:06:24.000]  正如一個母親有十個孩子
[00:06:24.000 --> 00:06:26.000]  雖然孩子很多
[00:06:26.000 --> 00:06:29.600]  但是他不是將他的愛分成十份
[00:06:29.600 --> 00:06:31.400]  給他們每一個人一份
[00:06:31.400 --> 00:06:33.200]  那是每一個孩子
[00:06:33.200 --> 00:06:36.400]  都得到母親完全的愛
[00:06:36.400 --> 00:06:41.000]  我們看起來每隻羊都是差不多的
[00:06:41.000 --> 00:06:44.000]  天上的星都是差不多的
[00:06:44.000 --> 00:06:48.800]  但是主知道每隻羊的名字
[00:06:48.800 --> 00:06:51.600]  清楚地認識個別的羊
[00:06:51.600 --> 00:06:55.600]  也清楚地知道天上每一顆星的特點
[00:06:55.600 --> 00:06:57.400]  我們每一個人的軟弱
[00:06:57.400 --> 00:06:59.200]  主都知道
[00:06:59.200 --> 00:07:01.600]  我們的軟弱不同
[00:07:01.600 --> 00:07:03.600]  我們的困難也不同
[00:07:03.600 --> 00:07:05.800]  我們的缺點也不同
[00:07:05.800 --> 00:07:08.600]  但是主都十分地知道
[00:07:08.600 --> 00:07:11.000]  他真的能夠提許我們
[00:07:11.000 --> 00:07:12.400]  幫助我們
[00:07:12.400 --> 00:07:14.400]  他在天父的面前
[00:07:14.400 --> 00:07:17.400]  爲我們一一地帶導
[00:07:17.400 --> 00:07:19.000]  弟兄姊妹們
[00:07:19.000 --> 00:07:22.600]  哪一樣的痛苦你嘗過
[00:07:22.600 --> 00:07:23.800]  你經受過
[00:07:23.800 --> 00:07:25.800]  而主沒有經受過呢
[00:07:25.800 --> 00:07:27.000]  主不明白呢
[00:07:27.000 --> 00:07:28.000]  沒有
[00:07:28.000 --> 00:07:29.400]  永遠沒有
[00:07:29.400 --> 00:07:32.400]  你說經歷的最深的痛苦
[00:07:32.400 --> 00:07:33.800]  主已經經歷了
[00:07:33.800 --> 00:07:37.200]  而且主經歷的痛苦比你更深
[00:07:37.200 --> 00:07:38.800]  所以他明白你
[00:07:38.800 --> 00:07:41.000]  他提訴你
[00:07:41.000 --> 00:07:44.600]  七十路第一章末段
[00:07:44.600 --> 00:07:49.600]  描寫主耶穌現在在榮耀裏面的情形
[00:07:49.600 --> 00:07:53.600]  這是仕途約翰看見的一個意象
[00:07:53.600 --> 00:07:56.600]  是神賜給他的一個意象
[00:07:56.600 --> 00:07:59.600]  榮耀的主在這個意象裏面
[00:07:59.600 --> 00:08:02.600]  清楚地顯明出來
[00:08:02.600 --> 00:08:05.600]  他胸間梳着金帶
[00:08:05.600 --> 00:08:07.600]  但是請記得
[00:08:07.600 --> 00:08:10.600]  他的心胸在世界上的時候
[00:08:10.600 --> 00:08:12.800]  爲了我們破碎了
[00:08:12.800 --> 00:08:15.000]  這個意象給我們看見
[00:08:15.000 --> 00:08:17.400]  主的眼睛如同火焰
[00:08:17.400 --> 00:08:19.200]  但是請你記得
[00:08:19.200 --> 00:08:22.200]  這一雙好像火焰一樣的眼睛
[00:08:22.200 --> 00:08:24.000]  在世上的時候
[00:08:24.000 --> 00:08:28.200]  曾經爲了你爲了我流淚
[00:08:28.200 --> 00:08:30.200]  在這個意象中主的腳
[00:08:30.200 --> 00:08:34.800]  好像在爐裏面鍛鍊光明的銅
[00:08:34.800 --> 00:08:37.000]  但是你要記得
[00:08:37.000 --> 00:08:38.800]  這一雙榮耀的腳
[00:08:38.800 --> 00:08:40.200]  在世上的時候
[00:08:40.200 --> 00:08:45.800]  爲你爲我走路睏乏奔波勞苦
[00:08:45.800 --> 00:08:47.400]  在這個意象裏面
[00:08:47.400 --> 00:08:50.800]  主的頭和頭髮是白色
[00:08:50.800 --> 00:08:55.000]  好像羊毛一樣好像血一樣的潔白
[00:08:55.000 --> 00:08:56.600]  但是請你記得
[00:08:56.600 --> 00:08:59.400]  這一位榮耀的主的頭
[00:08:59.400 --> 00:09:01.000]  在世上的時候
[00:09:01.000 --> 00:09:05.600]  曾經爲了你爲了我帶過荊棘的官員
[00:09:05.600 --> 00:09:07.000]  弟兄子們們
[00:09:07.000 --> 00:09:10.600]  你有什麼痛苦是主沒有受過的呢?
[00:09:10.600 --> 00:09:12.400]  是他不瞭解的呢?
[00:09:12.400 --> 00:09:13.800]  沒有
[00:09:13.800 --> 00:09:17.800]  他受過的苦比我們更多更深
[00:09:17.800 --> 00:09:22.000]  所以他了解我們完全的瞭解我們
[00:09:22.000 --> 00:09:23.400]  他紀念我們
[00:09:23.400 --> 00:09:26.400]  他提醒我們幫助我們
[00:09:26.400 --> 00:09:28.800]  馱住我們
[00:09:28.800 --> 00:09:32.400]  也許我們中間有人讀過
[00:09:32.400 --> 00:09:35.400]  蓋恩夫人所寫的一本書
[00:09:35.400 --> 00:09:38.000]  叫做《新鄉的謀要》
[00:09:38.000 --> 00:09:41.200]  在這一本書裏面有這樣的一首詩
[00:09:41.200 --> 00:09:44.200]  我將它讀出來
[00:09:44.200 --> 00:09:46.400]  蓋恩夫人這樣說
[00:09:46.400 --> 00:09:50.200]  我像一隻小鳥被關在籠中
[00:09:50.200 --> 00:09:53.000]  得不到天然美好的空氣
[00:09:53.000 --> 00:09:55.400]  但仍然像那一位
[00:09:55.400 --> 00:09:59.200]  把我放在籠中的主歌唱在美
[00:09:59.200 --> 00:10:02.600]  我知道我的主有耳會聽
[00:10:02.600 --> 00:10:06.800]  我知道我的主有心會愛
[00:10:06.800 --> 00:10:09.800]  這是很寶貴的一首詩
[00:10:09.800 --> 00:10:14.600]  一個在籠中的鳥仍然歌唱在美
[00:10:14.600 --> 00:10:17.600]  那一位會愛他的主
[00:10:17.600 --> 00:10:22.200]  那一位有耳會聽他歌唱在美禱告的主
[00:10:22.200 --> 00:10:24.400]  我們的主就是這樣
[00:10:24.400 --> 00:10:26.000]  所以我們可以放心
[00:10:26.000 --> 00:10:27.800]  我們可以歡喜快樂
[00:10:27.800 --> 00:10:31.600]  坦然無懼來到主的面前
[00:10:31.600 --> 00:10:33.000]  第二方面
[00:10:33.000 --> 00:10:36.200]  我們的這一位大祭司主耶穌
[00:10:36.200 --> 00:10:39.600]  他能夠擔當我們的軟弱
[00:10:39.600 --> 00:10:42.400]  就有的大祭司
[00:10:42.400 --> 00:10:44.800]  不但有胸牌
[00:10:44.800 --> 00:10:47.200]  而且也有肩牌
[00:10:47.200 --> 00:10:51.400]  在他的肩帶上有十二塊的寶石
[00:10:51.400 --> 00:10:58.000]  每一塊寶石上刻了十二個支派之一的名字
[00:10:58.000 --> 00:11:02.200]  這就是擔當軟弱的意思
[00:11:02.200 --> 00:11:04.600]  肩代表力量
[00:11:04.600 --> 00:11:08.000]  在肩上有十二個支派的名字
[00:11:08.000 --> 00:11:12.800]  表示大祭司的肩擔當他們的軟弱
[00:11:12.800 --> 00:11:17.800]  我們的大祭司主耶穌也擔當我們一切的軟弱
[00:11:17.800 --> 00:11:21.200]  正如主自己所說的那個比喻
[00:11:21.200 --> 00:11:23.000]  就是有一個人
[00:11:23.000 --> 00:11:25.800]  他有一百隻羊
[00:11:25.800 --> 00:11:29.600]  其中九十九隻平安在羊圈裏面
[00:11:29.600 --> 00:11:32.000]  只有一隻迷失了
[00:11:32.000 --> 00:11:33.600]  那麼這位好牧人
[00:11:33.600 --> 00:11:38.800]  就把九十九隻羊撇在羊圈裏面
[00:11:38.800 --> 00:11:43.000]  親自去尋找失去的一隻
[00:11:43.000 --> 00:11:44.800]  迷路的那一隻
[00:11:44.800 --> 00:11:46.600]  他尋找尋找
[00:11:46.600 --> 00:11:50.000]  一直到找着了才肯罷休
[00:11:50.000 --> 00:11:51.200]  找着以後
[00:11:51.200 --> 00:11:55.000]  他就歡歡喜喜地把這一隻蟲的羊
[00:11:55.000 --> 00:11:58.200]  靠在他的肩上回到家裏
[00:11:58.200 --> 00:12:00.000]  我們的主特別提到
[00:12:00.000 --> 00:12:04.400]  這一隻迷失而被重新找到的羊
[00:12:04.400 --> 00:12:07.000]  是在牧人的肩上
[00:12:07.000 --> 00:12:09.200]  他恐怕是受傷了
[00:12:09.200 --> 00:12:10.400]  他疲倦了
[00:12:10.400 --> 00:12:11.600]  他飢餓了
[00:12:11.600 --> 00:12:12.800]  他很軟弱
[00:12:12.800 --> 00:12:16.400]  但是這位好牧人把他放在肩上
[00:12:16.400 --> 00:12:19.000]  主的有能力的肩膀
[00:12:19.000 --> 00:12:22.800]  就擔當我們一切的軟弱
[00:12:22.800 --> 00:12:26.400]  他實在是我們的好的大祭司
[00:12:26.400 --> 00:12:28.800]  第三方面
[00:12:28.800 --> 00:12:31.800]  我們的主耶穌基督這一位大祭司
[00:12:31.800 --> 00:12:35.600]  能夠使我們警醒
[00:12:35.600 --> 00:12:38.000]  在大祭司的衣服上
[00:12:38.000 --> 00:12:39.800]  還有金鈴鐺
[00:12:39.800 --> 00:12:42.800]  這些金鈴鐺是叫人聽了
[00:12:42.800 --> 00:12:45.400]  就知說警醒
[00:12:45.400 --> 00:12:47.800]  所以大祭司走路的時候
[00:12:47.800 --> 00:12:50.200]  他的衣錦上的金鈴鐺
[00:12:50.200 --> 00:12:53.000]  在那發出聲音
[00:12:53.000 --> 00:12:56.400]  遠近的人一聽見金鈴鐺的聲音
[00:12:56.400 --> 00:12:58.600]  就知道大祭司來了
[00:12:58.600 --> 00:13:01.400]  他們就會有所預備
[00:13:01.400 --> 00:13:05.000]  我們的主也在我們中間行走
[00:13:05.000 --> 00:13:06.600]  使我們警醒
[00:13:06.600 --> 00:13:09.000]  我們知道有主的同在
[00:13:09.000 --> 00:13:11.600]  我們得到主的提醒
[00:13:11.600 --> 00:13:14.800]  我們在主的面前警醒
[00:13:14.800 --> 00:13:16.600]  等候祂的再來
[00:13:16.600 --> 00:13:19.400]  我們在主的面前等候
[00:13:19.400 --> 00:13:22.400]  警醒遵行祂的旨意
[00:13:22.400 --> 00:13:24.600]  我們得到警醒
[00:13:24.600 --> 00:13:27.200]  就不會被罪惡所迷惑
[00:13:27.200 --> 00:13:29.000]  就不會因爲受迷惑
[00:13:29.000 --> 00:13:31.600]  而心中剛硬起來了
[00:13:31.600 --> 00:13:33.200]  大家都記得
[00:13:33.200 --> 00:13:37.000]  施託彼得有過雞叫的經歷
[00:13:37.000 --> 00:13:39.800]  就是說雞叫的時候
[00:13:39.800 --> 00:13:42.000]  主就回頭看他
[00:13:42.000 --> 00:13:45.800]  他就行悟到自己的軟弱
[00:13:45.800 --> 00:13:49.400]  他想到自己竟然三次不認主
[00:13:49.400 --> 00:13:51.400]  就出去痛哭
[00:13:51.400 --> 00:13:53.200]  他就回頭了
[00:13:53.200 --> 00:13:57.200]  所以雞叫的經歷是非常的寶貴
[00:13:57.200 --> 00:14:00.000]  我們的主看彼得的時候
[00:14:00.000 --> 00:14:03.800]  書靈的雞叫的聲音就發出來了
[00:14:03.800 --> 00:14:05.600]  照樣我們的主
[00:14:05.600 --> 00:14:09.200]  這位慈悲忠信的大祭司
[00:14:09.200 --> 00:14:13.800]  也向我們發出聲音來提醒我們
[00:14:13.800 --> 00:14:15.400]  第四方面
[00:14:15.400 --> 00:14:17.800]  我們的大祭司主耶穌基督
[00:14:17.800 --> 00:14:21.800]  能夠引導我們前面的路程
[00:14:21.800 --> 00:14:27.600]  我讀六章十九節二十節給大家聽
[00:14:27.600 --> 00:14:31.200]  六章十九節和二十節
[00:14:31.200 --> 00:14:35.800]  我們由這指望如同靈魂的錨
[00:14:35.800 --> 00:14:38.200]  又堅固又牢靠
[00:14:38.200 --> 00:14:40.400]  且通入脈內
[00:14:40.400 --> 00:14:42.200]  做先鋒的耶穌
[00:14:42.200 --> 00:14:45.000]  即照着麥濟世德的等次
[00:14:45.000 --> 00:14:47.000]  成了永遠的大祭司
[00:14:47.000 --> 00:14:50.400]  就爲我們進入脈內
[00:14:50.400 --> 00:14:52.600]  我們的這位大祭司主耶穌
[00:14:52.600 --> 00:14:54.600]  是做先鋒的
[00:14:54.600 --> 00:14:57.800]  他先爲我們進入脈內
[00:14:57.800 --> 00:15:02.000]  然後帶領我們也到神的面前
[00:15:02.000 --> 00:15:05.800]  因此他是我們的領導者
[00:15:05.800 --> 00:15:09.200]  在舊約的大祭司的胸牌上
[00:15:09.200 --> 00:15:12.000]  除了十二塊寶石以外
[00:15:12.000 --> 00:15:14.000]  還有兩件東西
[00:15:14.000 --> 00:15:17.000]  叫做烏靈和圖明
[00:15:17.000 --> 00:15:19.800]  也是兩種的寶石
[00:15:19.800 --> 00:15:23.000]  烏靈和圖明的作用是什麼呢?
[00:15:23.000 --> 00:15:27.000]  就是他們遭遇困難的時候
[00:15:27.000 --> 00:15:30.000]  大祭司就代表以色列衆人
[00:15:30.000 --> 00:15:32.600]  在神的面前仰望神
[00:15:32.600 --> 00:15:35.600]  然後神就指示以色列人
[00:15:35.600 --> 00:15:38.800]  所當走的路和當做的事
[00:15:38.800 --> 00:15:42.400]  藉着大祭司的胸牌裏面的
[00:15:42.400 --> 00:15:45.600]  烏靈圖明來指示他們
[00:15:45.600 --> 00:15:47.400]  所以這兩塊寶石
[00:15:47.400 --> 00:15:51.400]  特別代表神的引導的意思
[00:15:51.400 --> 00:15:55.200]  感謝我們的大祭司主耶穌基督
[00:15:55.200 --> 00:15:57.400]  這樣的引導我們
[00:15:57.400 --> 00:16:00.800]  讓我們走在神所喜悅的路上
[00:16:00.800 --> 00:16:03.800]  有一首詩非常的寶貴
[00:16:03.800 --> 00:16:07.600]  就是《我寧願有耶穌》這一首詩
[00:16:07.600 --> 00:16:10.200]  在這一首詩的第二節裏面
[00:16:10.200 --> 00:16:12.200]  有這樣的一句話說
[00:16:12.200 --> 00:16:17.200]  願主有丁橫的手引導我前途
[00:16:17.200 --> 00:16:21.000]  我們的祖上主的手上有丁橫
[00:16:21.000 --> 00:16:23.000]  我們一看見這丁橫
[00:16:23.000 --> 00:16:26.400]  我們立刻想到主何等的慈愛
[00:16:26.400 --> 00:16:28.600]  爲我們犧牲祂的生命
[00:16:28.600 --> 00:16:32.000]  死在師者架上 拯救我們
[00:16:32.000 --> 00:16:35.200]  這一隻有丁橫的手引導我們的話
[00:16:35.200 --> 00:16:38.000]  我們就永遠不會走錯路
[00:16:38.000 --> 00:16:39.600]  這一隻有丁橫的手
[00:16:39.600 --> 00:16:43.000]  絕對不會引導我們到喫虧的地方
[00:16:43.000 --> 00:16:45.600]  遭受尋害的地方
[00:16:45.600 --> 00:16:49.000]  這一隻有丁橫的手是慈愛的手
[00:16:49.000 --> 00:16:52.400]  主的慈愛的手引導我們說走的路
[00:16:52.400 --> 00:16:54.000]  一定是最好的路
[00:16:54.000 --> 00:16:55.800]  最幸福的路
[00:16:55.800 --> 00:16:58.200]  是永恆價值的路
[00:16:58.200 --> 00:17:00.000]  我們走在這條路上
[00:17:00.000 --> 00:17:02.200]  可以完全的放心
[00:17:02.200 --> 00:17:05.800]  歡歡喜喜地跟從主的引導
[00:17:05.800 --> 00:17:09.000]  一切都不會有差錯了
[00:17:09.000 --> 00:17:11.200]  第五方面
[00:17:11.200 --> 00:17:14.400]  主耶穌基督我們的這一位大祭司
[00:17:14.400 --> 00:17:17.000]  爲我們禱告
[00:17:17.000 --> 00:17:19.400]  在第七章二十五節
[00:17:19.400 --> 00:17:23.000]  七章二十五節這樣的說
[00:17:23.000 --> 00:17:26.000]  凡靠着他(主耶穌基督)
[00:17:26.000 --> 00:17:28.200]  進到神面前的人
[00:17:28.200 --> 00:17:31.200]  他都能拯救到底
[00:17:31.200 --> 00:17:35.200]  因爲他是長遠活着替他們祈求
[00:17:35.200 --> 00:17:37.000]  我再讀一次
[00:17:37.000 --> 00:17:40.400]  凡靠着他進到神面前的人
[00:17:40.400 --> 00:17:43.200]  他都能拯救到底
[00:17:43.200 --> 00:17:47.400]  因爲他是長遠活着替他們祈求
[00:17:47.400 --> 00:17:49.800]  我們的這一位大祭司主耶穌
[00:17:49.800 --> 00:17:53.400]  是永永遠遠的活着的主
[00:17:53.400 --> 00:17:56.400]  他永永遠遠爲我們禱告
[00:17:56.400 --> 00:17:57.800]  所以他的禱告
[00:17:57.800 --> 00:18:01.000]  是有永恆功效的禱告
[00:18:01.000 --> 00:18:02.400]  我們一想到這裏
[00:18:02.400 --> 00:18:06.400]  我們的心中真是得到極大的安慰
[00:18:06.400 --> 00:18:08.400]  我們的主在世的時候
[00:18:08.400 --> 00:18:11.200]  常常爲他的門徒禱告
[00:18:11.200 --> 00:18:14.000]  他對門徒說過這樣的話
[00:18:14.000 --> 00:18:16.200]  撒旦想要得着你們
[00:18:16.200 --> 00:18:19.000]  但我已經爲你們祈求
[00:18:19.000 --> 00:18:20.800]  在這句話裏面有一件事
[00:18:20.800 --> 00:18:23.600]  很值得我們特別的注意
[00:18:23.600 --> 00:18:25.200]  就是第一句話
[00:18:25.200 --> 00:18:30.000]  是用衆數的多數的尼門
[00:18:30.000 --> 00:18:32.800]  撒旦想要得着尼門
[00:18:32.800 --> 00:18:34.400]  但是下一句話
[00:18:34.400 --> 00:18:37.000]  那個尼門的多數就變成尼
[00:18:37.000 --> 00:18:38.400]  這個單數了
[00:18:38.400 --> 00:18:40.800]  但我已經爲你祈求
[00:18:40.800 --> 00:18:42.600]  我再把這句話讀一次
[00:18:42.600 --> 00:18:45.600]  撒旦想要得着尼門
[00:18:45.600 --> 00:18:48.600]  但我已經爲你祈求
[00:18:48.600 --> 00:18:51.400]  當主耶穌提到他代禱的時候
[00:18:51.400 --> 00:18:53.200]  多數變了單數
[00:18:53.200 --> 00:18:54.800]  意思就是說
[00:18:54.800 --> 00:18:58.000]  我們的主紀念我們每一個人
[00:18:58.000 --> 00:19:01.600]  每一個人都是他代禱的對象
[00:19:01.600 --> 00:19:05.000]  他的代禱是個別的代禱
[00:19:05.000 --> 00:19:07.000]  這些話都是記載在
[00:19:07.000 --> 00:19:10.800]  《路加福音》二十二章三十一節
[00:19:10.800 --> 00:19:12.600]  到三十二節裏面
[00:19:12.600 --> 00:19:16.000]  《路加福音》二十二章三十一節
[00:19:16.000 --> 00:19:18.600]  到三十二節裏面
[00:19:18.600 --> 00:19:20.400]  有一位老牧師
[00:19:20.400 --> 00:19:23.600]  他在講道的時候
[00:19:23.600 --> 00:19:27.200]  他手中拿着一個小本子
[00:19:27.200 --> 00:19:28.800]  那麼散會以後
[00:19:28.800 --> 00:19:29.800]  我就問他
[00:19:29.800 --> 00:19:32.600]  這個小本子裏面寫的是什麼
[00:19:32.600 --> 00:19:34.200]  他就告訴我
[00:19:34.200 --> 00:19:35.400]  他裏面寫滿了
[00:19:35.400 --> 00:19:40.400]  他每天代禱的人名和事情
[00:19:40.400 --> 00:19:43.000]  如果有一件事主答應他了
[00:19:43.000 --> 00:19:46.800]  他就在那個記錄的旁邊
[00:19:46.800 --> 00:19:49.600]  用紅幣打一個記號
[00:19:49.600 --> 00:19:51.200]  哎呀我看的時候
[00:19:51.200 --> 00:19:54.200]  裏面滿了紅色的記號
[00:19:54.200 --> 00:19:58.800]  就表示主多次多次聽他的禱告
[00:19:58.800 --> 00:20:03.000]  這真是很寶貴的一個記載
[00:20:03.000 --> 00:20:05.600]  有一次在一個大的禮拜堂裏面
[00:20:05.600 --> 00:20:10.000]  在一年之中得到大概二百位的新會友
[00:20:10.000 --> 00:20:13.600]  那麼這個牧師就做了一個特別的調查
[00:20:13.600 --> 00:20:15.800]  然後他做了一個報告
