
[00:00:00.000 --> 00:00:03.640]  如果大家還記得傳道書的內容
[00:04:11.840 --> 00:04:12.960]  是怎樣呢
[00:04:12.960 --> 00:04:13.880]  不要
[00:04:13.880 --> 00:04:15.560]  我們要聽上帝的話
[00:04:15.560 --> 00:04:17.480]  愚昧人就是不聽上帝的話
[00:04:17.480 --> 00:04:18.600]  只有自己說
[00:04:18.600 --> 00:04:21.640]  我們不要在上帝面前急速發言
[00:04:21.640 --> 00:04:23.320]  就是在上帝面前謹慎
[00:04:23.320 --> 00:04:24.920]  聆聽上帝說什麼
[00:04:24.920 --> 00:04:26.840]  在上帝面前許下的願
[00:04:26.840 --> 00:04:28.080]  你一定要還
[00:04:28.080 --> 00:04:29.440]  不要這麼興奮
[00:04:29.440 --> 00:04:31.200]  許下你的承諾
[00:04:31.200 --> 00:04:33.800]  接著在第六第七節就有說
[00:04:33.800 --> 00:04:35.800]  不可任你的口使肉體犯罪
[00:04:35.800 --> 00:04:38.560]  不可在祭司面前說錯許了
[00:04:38.560 --> 00:04:40.920]  為何使上帝因你的聲音法路
[00:04:40.920 --> 00:04:43.680]  敗壞你所作的呢
[00:04:43.680 --> 00:04:44.680]  在這裡
[00:04:44.680 --> 00:04:46.480]  這個許願的人
[00:04:46.480 --> 00:04:48.880]  做了另一件錯事
[00:04:48.880 --> 00:04:51.280]  就是在祭司面前說
[00:04:51.280 --> 00:04:52.840]  我還是許錯了
[00:04:52.840 --> 00:04:54.440]  說快了
[00:04:54.440 --> 00:04:55.800]  第一個
[00:04:55.800 --> 00:04:58.520]  輕易的在上帝面前許下諾言
[00:04:58.520 --> 00:05:01.400]  接著不去上還
[00:05:01.400 --> 00:05:04.000]  不有一個自己回應的行動
[00:05:04.000 --> 00:05:06.160]  接著還在祭司面前說
[00:05:06.160 --> 00:05:07.360]  錯許了
[00:05:07.360 --> 00:05:09.320]  當時說多了
[00:05:09.320 --> 00:05:12.000]  當時說得快了
[00:05:12.000 --> 00:05:13.440]  另一個錯誤
[00:05:13.440 --> 00:05:14.800]  接著
[00:05:14.800 --> 00:05:16.240]  傳道者就說
[00:05:16.240 --> 00:05:19.240]  為何要讓上帝因你的聲音法路
[00:05:19.240 --> 00:05:21.240]  敗壞你所作的呢
[00:05:21.240 --> 00:05:23.520]  即是說上帝是有刑罰的
[00:05:23.520 --> 00:05:25.520]  既然如此
[00:05:25.520 --> 00:05:29.920]  上帝會在有刑罰臨到你的身上
[00:05:29.920 --> 00:05:31.120]  接著第七節就說
[00:05:31.120 --> 00:05:32.280]  多夢和多言
[00:05:32.280 --> 00:05:33.920]  其中多有虛幻
[00:05:33.920 --> 00:05:35.520]  你只要敬畏神
[00:05:35.520 --> 00:05:37.960]  再一個小潔虛華
[00:05:37.960 --> 00:05:39.280]  所以要提醒我們
[00:05:39.280 --> 00:05:43.160]  不要在上帝面前要謹慎我們的言語
[00:05:43.160 --> 00:05:45.080]  謹慎我們的作為
[00:05:45.080 --> 00:05:46.440]  謹慎我們對上帝的心
[00:05:46.440 --> 00:05:48.440]  不要像愚昧人一樣
[00:05:48.440 --> 00:05:50.440]  最重要的正面來說
[00:05:50.440 --> 00:05:53.440]  只要敬畏上帝
[00:05:53.440 --> 00:05:54.760]  接著
[00:05:54.760 --> 00:05:58.520]  傳道者在這裡再說另一樣東西
[00:05:58.520 --> 00:06:00.520]  他再說一些愚昧人
[00:06:00.520 --> 00:06:02.520]  如果他只是得過形式
[00:06:02.520 --> 00:06:05.520]  得過形式去
[00:06:05.520 --> 00:06:07.520]  參與宗教活動的時候
[00:06:07.520 --> 00:06:10.000]  在生活上會有什麼表現呢
[00:06:10.000 --> 00:06:12.520]  傳道者用了兩個不同的範疇
[00:06:12.520 --> 00:06:14.160]  一個是社會上的範疇
[00:06:14.160 --> 00:06:16.160]  一個是人生
[00:06:16.160 --> 00:06:18.160]  適合每一個人的範疇
[00:06:18.160 --> 00:06:20.160]  是關於怎樣看待錢財
[00:06:20.160 --> 00:06:22.160]  第一個範疇就是說
[00:06:22.160 --> 00:06:24.160]  傳道者第八第九節說
[00:06:24.160 --> 00:06:26.160]  有這樣的情況出現
[00:06:26.160 --> 00:06:29.160]  你若在一眨眼之中見窮人受欺壓
[00:06:29.160 --> 00:06:31.160]  並奪去公義公平的事
[00:06:31.160 --> 00:06:33.160]  不要因此詫異
[00:06:33.160 --> 00:06:37.760]  因有一位居高位的監察
[00:06:37.760 --> 00:06:39.760]  在他們耳上還有更高的
[00:06:39.760 --> 00:06:41.760]  況且地的益處歸眾人
[00:06:41.760 --> 00:06:44.760]  就是君王也受天地的公認
[00:06:44.760 --> 00:06:47.760]  看來我們不太明白意思
[00:06:47.760 --> 00:06:51.760]  但其實這裡的意思是怎樣呢
[00:06:51.760 --> 00:06:53.760]  是在說一些
[00:06:53.760 --> 00:06:57.760]  有人有權力去欺壓窮人的事
[00:06:57.760 --> 00:06:59.760]  一開始是說
[00:06:59.760 --> 00:07:00.760]  如果你在一個地方
[00:07:00.760 --> 00:07:02.760]  你見到有窮人受欺壓
[00:07:02.760 --> 00:07:04.760]  有窮人受欺壓
[00:07:04.760 --> 00:07:06.760]  你不要詫異
[00:07:06.760 --> 00:07:07.760]  因為
[00:07:07.760 --> 00:07:09.760]  為什麼窮人會受欺壓呢
[00:07:09.760 --> 00:07:11.760]  因為當中有權力的人
[00:07:11.760 --> 00:07:13.760]  他們運用權力
[00:07:13.760 --> 00:07:15.760]  去為自己的利益
[00:07:15.760 --> 00:07:18.760]  而去欺壓那些貧窮的人
[00:07:18.760 --> 00:07:21.760]  而那些有權力欺壓人的人
[00:07:21.760 --> 00:07:24.760]  他的上級同樣有權力
[00:07:24.760 --> 00:07:25.760]  一些上級的官
[00:07:25.760 --> 00:07:27.760]  去包庇下級的官
[00:07:27.760 --> 00:07:29.760]  以至種種包庇
[00:07:29.760 --> 00:07:31.760]  而一個地方推到最盡的時候
[00:07:31.760 --> 00:07:33.760]  就是有些統治者
[00:07:33.760 --> 00:07:35.760]  一個君王應該
[00:07:35.760 --> 00:07:37.760]  是以一個公義公正的心
[00:07:37.760 --> 00:07:39.760]  去管理的國家
[00:07:39.760 --> 00:07:41.760]  但是這個君主
[00:07:41.760 --> 00:07:43.760]  可以說是一個統治者
[00:07:43.760 --> 00:07:45.760]  仍然是以私心
[00:07:45.760 --> 00:07:48.760]  去作一個統治的途徑
[00:07:48.760 --> 00:07:50.760]  所以
[00:07:50.760 --> 00:07:52.760]  可以說在一個社會上
[00:07:52.760 --> 00:07:54.760]  在一個政治架構裡
[00:07:54.760 --> 00:07:55.760]  有權力的人
[00:07:55.760 --> 00:07:58.760]  可以說層層的包庇
[00:07:58.760 --> 00:07:59.760]  官官相衛
[00:07:59.760 --> 00:08:01.760]  彼此的保護
[00:08:01.760 --> 00:08:04.760]  其實傳道者是去描述一個這樣的
[00:08:04.760 --> 00:08:06.760]  社會的一個嚴防
[00:08:06.760 --> 00:08:08.760]  接著
[00:08:08.760 --> 00:08:10.760]  傳道者再說
[00:08:10.760 --> 00:08:12.760]  另一方面
[00:08:12.760 --> 00:08:14.760]  人去看財富的虛空
[00:08:14.760 --> 00:08:16.760]  一些愚昧的人怎麼去看財富呢
[00:08:16.760 --> 00:08:18.760]  傳道者在說
[00:08:18.760 --> 00:08:20.760]  如果你的人生
[00:08:20.760 --> 00:08:24.760]  是以追求財富為目的的話
[00:08:24.760 --> 00:08:26.760]  我人生最重要的是什麼呢
[00:08:26.760 --> 00:08:27.760]  就是儲蓄財富
[00:08:27.760 --> 00:08:29.760]  如果是這樣的話
[00:08:29.760 --> 00:08:31.760]  你的人生是悲哀的
[00:08:31.760 --> 00:08:33.760]  他說了三個理由
[00:08:33.760 --> 00:08:34.760]  三個理由
[00:08:34.760 --> 00:08:37.760]  首先說從10至12節
[00:08:37.760 --> 00:08:38.760]  說三個理由
[00:08:38.760 --> 00:08:39.760]  如果你的人生
[00:08:39.760 --> 00:08:44.760]  是為了追求儲蓄金錢財富而生存的話
[00:08:44.760 --> 00:08:45.760]  你會有什麼情況呢
[00:08:45.760 --> 00:08:46.760]  第一
[00:08:46.760 --> 00:08:47.760]  第一個情況就是
[00:08:47.760 --> 00:08:49.760]  人是不會知足的
[00:08:49.760 --> 00:08:51.760]  當你去賺取
[00:08:51.760 --> 00:08:53.760]  某個金額的時候
[00:08:53.760 --> 00:08:57.760]  你的目標會更高
[00:08:57.760 --> 00:08:59.760]  你是不會因為賺了
[00:08:59.760 --> 00:09:01.760]  你之前定的目標而停止的
[00:09:01.760 --> 00:09:03.760]  因為這個就是你人生的目標
[00:09:03.760 --> 00:09:05.760]  我要賺取更多的金錢
[00:09:05.760 --> 00:09:07.760]  這個就是你的目標的時候
[00:09:07.760 --> 00:09:12.760]  你要不斷追求更多更多更多的財物
[00:09:12.760 --> 00:09:14.760]  所以你是不會得到滿足的
[00:09:14.760 --> 00:09:16.760]  人是不會得到滿足的
[00:09:16.760 --> 00:09:17.760]  在當中
[00:09:17.760 --> 00:09:18.760]  第二方面
[00:09:18.760 --> 00:09:19.760]  我有說
[00:09:19.760 --> 00:09:20.760]  有些人
[00:09:20.760 --> 00:09:21.760]  在人生裏面
[00:09:21.760 --> 00:09:25.760]  這個就是我積蓄財富的目標
[00:09:25.760 --> 00:09:26.760]  然後
[00:09:26.760 --> 00:09:29.760]  可能你順利順利積蓄了某一個財富
[00:09:29.760 --> 00:09:30.760]  然後某一刻
[00:09:30.760 --> 00:09:33.760]  因你一次的投資失利
[00:09:33.760 --> 00:09:37.760]  你所有的財富都完全的失去
[00:09:37.760 --> 00:09:38.760]  到時
[00:09:38.760 --> 00:09:40.760]  你的生命你覺得有什麼意義呢
[00:09:40.760 --> 00:09:43.760]  在這些情況都不是
[00:09:43.760 --> 00:09:45.760]  其實如果大家打開報紙
[00:09:45.760 --> 00:09:47.760]  這些情況都不罕見
[00:09:47.760 --> 00:09:48.760]  有些人
[00:09:48.760 --> 00:09:49.760]  從零
[00:09:49.760 --> 00:09:51.760]  然後一路一路去
[00:09:51.760 --> 00:09:53.760]  用了不同的方法去儲蓄
[00:09:53.760 --> 00:09:54.760]  不是儲蓄
[00:09:54.760 --> 00:09:56.760]  就是很多投資各方面的東西
[00:09:56.760 --> 00:09:57.760]  然後
[00:09:57.760 --> 00:09:59.760]  一個金融風暴
[00:09:59.760 --> 00:10:01.760]  完全的
[00:10:01.760 --> 00:10:02.760]  完全失去
[00:10:02.760 --> 00:10:03.760]  不單止失去
[00:10:03.760 --> 00:10:06.760]  還是欠人巨債
[00:10:06.760 --> 00:10:09.760]  這些情況都屢見不鮮
[00:10:09.760 --> 00:10:10.760]  所以傳道者說
[00:10:10.760 --> 00:10:13.760]  如果這個就是你人生的目標的話
[00:10:13.760 --> 00:10:15.760]  可能你人生裏面一次的失誤
[00:10:15.760 --> 00:10:16.760]  你就什麼都失去了
[00:10:16.760 --> 00:10:19.760]  到時你再問自己
[00:10:19.760 --> 00:10:21.760]  你人生有什麼意義呢
[00:10:21.760 --> 00:10:22.760]  第三
[00:10:22.760 --> 00:10:24.760]  就是傳道者說
[00:10:24.760 --> 00:10:27.760]  如果你的財富多
[00:10:27.760 --> 00:10:29.760]  你的憂慮也多
[00:10:29.760 --> 00:10:31.760]  你的憂慮多
[00:10:31.760 --> 00:10:33.760]  因為你會有什麼情況呢
[00:10:33.760 --> 00:10:36.760]  你夜間都不能安睡
[00:10:36.760 --> 00:10:39.760]  我想我們都未必到這個地步
[00:10:39.760 --> 00:10:41.760]  有錢到這個地步
[00:10:41.760 --> 00:10:43.760]  很多憂慮
[00:10:43.760 --> 00:10:45.760]  不過很有錢的人
[00:10:45.760 --> 00:10:47.760]  真的很多憂慮
[00:10:47.760 --> 00:10:49.760]  憂慮什麼呢
[00:10:49.760 --> 00:10:50.760]  就是
[00:10:50.760 --> 00:10:52.760]  我安不安全
[00:10:52.760 --> 00:10:54.760]  人生安全也是一個問題
[00:10:54.760 --> 00:10:55.760]  很有錢的人
[00:10:55.760 --> 00:10:56.760]  就是
[00:10:56.760 --> 00:10:58.760]  錢財多
[00:10:58.760 --> 00:10:59.760]  究竟
[00:10:59.760 --> 00:11:01.760]  我在身邊的人
[00:11:01.760 --> 00:11:03.760]  會不會因為我錢財多
[00:11:03.760 --> 00:11:05.760]  希望在我身上得到好處呢
[00:11:05.760 --> 00:11:07.760]  你也會有這樣的思想
[00:11:07.760 --> 00:11:10.760]  有一句中文說話
[00:11:10.760 --> 00:11:11.760]  大家有沒有聽過
[00:11:11.760 --> 00:11:14.760]  窮在鬧市就無人問
[00:11:14.760 --> 00:11:16.760]  大家知不知道下一句是哪句
[00:11:16.760 --> 00:11:19.760]  富在深山猶原親
[00:11:19.760 --> 00:11:21.760]  意思就是表達這個意思
[00:11:21.760 --> 00:11:23.760]  窮在鬧市裏面
[00:11:23.760 --> 00:11:24.760]  你很窮
[00:11:24.760 --> 00:11:25.760]  沒有人會問你的
[00:11:25.760 --> 00:11:26.760]  不過你住在深山
[00:11:26.760 --> 00:11:27.760]  如果你很有錢的話
[00:11:27.760 --> 00:11:31.760]  有很多人會去找你的
[00:11:31.760 --> 00:11:32.760]  意思就是這樣
[00:11:32.760 --> 00:11:34.760]  就是說當你很有錢的人
[00:11:34.760 --> 00:11:36.760]  你就很憂慮
[00:11:36.760 --> 00:11:39.760]  其他人和我的關係只是錢的關係
[00:11:39.760 --> 00:11:40.760]  還有
[00:11:40.760 --> 00:11:42.760]  假如去到最後
[00:11:42.760 --> 00:11:43.760]  你很有錢
[00:11:43.760 --> 00:11:45.760]  你又有後人
[00:11:45.760 --> 00:11:46.760]  那會不會增產呢
[00:11:46.760 --> 00:11:47.760]  怎樣分配呢
[00:11:47.760 --> 00:11:49.760]  這些也是屢見不鮮
[00:11:49.760 --> 00:11:53.760]  在坊間我們見到很多很多
[00:11:53.760 --> 00:11:55.760]  很有錢的人都很憂慮
[00:11:55.760 --> 00:11:56.760]  到最後
[00:11:56.760 --> 00:11:57.760]  怎樣呢
[00:11:57.760 --> 00:11:59.760]  一定會差產
[00:11:59.760 --> 00:12:00.760]  分配完還會差產
[00:12:00.760 --> 00:12:01.760]  官司要打很久
[00:12:01.760 --> 00:12:04.760]  真的會有這樣的情況出現
[00:12:04.760 --> 00:12:05.760]  接著
[00:12:05.760 --> 00:12:08.760]  傳道者再說
[00:12:08.760 --> 00:12:11.760]  一個人如果只是為了儲蓄財富
[00:12:11.760 --> 00:12:14.760]  而是他人生最重要的事情的時候
[00:12:14.760 --> 00:12:16.760]  你的人生就會去窮
[00:12:16.760 --> 00:12:19.760]  接著在人生的過程裏面
[00:12:19.760 --> 00:12:22.760]  你賺了很多錢
[00:12:22.760 --> 00:12:25.760]  但是如果你是一個守財奴
[00:12:25.760 --> 00:12:27.760]  對你來說也是一個悲哀
[00:12:27.760 --> 00:12:29.760]  在第十三至第十七節
[00:12:29.760 --> 00:12:32.760]  傳道者就是去說這件事
[00:12:32.760 --> 00:12:34.760]  你積蓄財富
[00:12:34.760 --> 00:12:39.760]  會令你一個禍患
[00:12:39.760 --> 00:12:42.760]  正如傳道者剛才所說
[00:12:42.760 --> 00:12:45.760]  人生裏面
[00:12:45.760 --> 00:12:47.760]  天有不測之風雲
[00:12:47.760 --> 00:12:49.760]  人的際遇很難說
[00:12:49.760 --> 00:12:53.760]  很容易一下子所有積蓄都會沒有
[00:12:53.760 --> 00:12:56.760]  就算你沒有這件事
[00:12:56.760 --> 00:12:58.760]  你的積蓄可以傳到最後
[00:12:58.760 --> 00:13:01.760]  但是第十五第十六節也有說
[00:13:01.760 --> 00:13:03.760]  另一種禍患是甚麼呢
[00:13:03.760 --> 00:13:06.760]  生不帶來死不帶去
[00:13:06.760 --> 00:13:11.760]  你用所有精力去積蓄財富的時候
[00:13:11.760 --> 00:13:13.760]  到最後你還是只有零
[00:13:13.760 --> 00:13:16.760]  你沒有一件事是可以帶走
[00:13:16.760 --> 00:13:20.760]  生不帶來死不帶去都是歸於零
[00:13:20.760 --> 00:13:23.760]  所以傳道者在這裏說
[00:13:23.760 --> 00:13:25.760]  既然人活著的時候
[00:13:25.760 --> 00:13:27.760]  我們不一定可以守住財富
[00:13:27.760 --> 00:13:30.760]  死了之後也不可以將財富帶走
[00:13:30.760 --> 00:13:34.760]  如果人生我一生的勞碌
[00:13:34.760 --> 00:13:37.760]  就是為了金錢的仇
[00:13:37.760 --> 00:13:41.760]  好像為了封勞碌對我來說有甚麼益處呢
[00:13:41.760 --> 00:13:43.760]  而且傳道者說
[00:13:43.760 --> 00:13:46.760]  如果在再生的年日
[00:13:46.760 --> 00:13:51.760]  他為了積蓄財富而生存的時候
[00:13:51.760 --> 00:13:53.760]  他在黑暗當中
[00:13:53.760 --> 00:13:55.760]  用黑暗作為一個比喻
[00:13:55.760 --> 00:13:57.760]  因為這就是他最重要的
[00:13:57.760 --> 00:14:01.760]  所以他很多時候都會犧牲親情
[00:14:01.760 --> 00:14:03.760]  犧牲友情 犧牲健康
[00:14:03.760 --> 00:14:05.760]  犧牲自己的健康
[00:14:05.760 --> 00:14:07.760]  無論是身體狀況還是心理狀況
[00:14:07.760 --> 00:14:09.760]  都會犧牲
[00:14:09.760 --> 00:14:13.760]  其實生存的人生都很悲哀
[00:14:13.760 --> 00:14:16.760]  這是傳道者對人生
[00:14:16.760 --> 00:14:18.760]  如果一個愚昧的人
[00:14:18.760 --> 00:14:21.760]  他以這些人生的目標
[00:14:21.760 --> 00:14:23.760]  為他追求價值的仇
[00:14:23.760 --> 00:14:25.760]  你的生命就是這樣
[00:14:25.760 --> 00:14:27.760]  接著傳道者說
[00:14:27.760 --> 00:14:29.760]  其實我們的人生可以不一樣
[00:14:29.760 --> 00:14:31.760]  我們不要做一個愚昧的人
[00:14:31.760 --> 00:14:34.760]  我們應該做一個自慰的人
[00:14:34.760 --> 00:14:36.760]  一個敬畏上帝的人
[00:14:36.760 --> 00:14:38.760]  一個敬畏上帝的人的生命應該是怎樣呢
[00:14:38.760 --> 00:14:40.760]  應該是不一樣的生命
[00:14:40.760 --> 00:14:42.760]  在第十八二十節
[00:14:42.760 --> 00:14:45.760]  他就說出了應該有的方向
[00:14:45.760 --> 00:14:48.760]  我所見為善為美的
[00:14:48.760 --> 00:14:52.760]  就是人在上帝賜他一生的日子
[00:14:52.760 --> 00:14:54.760]  吃喝
[00:14:54.760 --> 00:14:57.760]  享受日光之下勞碌得來的好處
[00:14:57.760 --> 00:14:59.760]  因為這是他的份
[00:14:59.760 --> 00:15:01.760]  上帝賜人資材豐富
[00:15:01.760 --> 00:15:03.760]  使他能以吃用
[00:15:03.760 --> 00:15:05.760]  能取自己的份
[00:15:05.760 --> 00:15:07.760]  在他勞碌中喜樂
[00:15:07.760 --> 00:15:09.760]  這乃是上帝的恩賜
[00:15:09.760 --> 00:15:11.760]  他不得思念自己一生的年日
[00:15:11.760 --> 00:15:13.760]  因為上帝應他的心
[00:15:13.760 --> 00:15:15.760]  使他喜樂
[00:15:15.760 --> 00:15:17.760]  傳道者在傳道書裏
[00:15:17.760 --> 00:15:19.760]  這是第三次
[00:15:19.760 --> 00:15:22.760]  他呼籲人要在敬畏上帝的態度裏
[00:15:22.760 --> 00:15:24.760]  吃喝快樂
[00:15:24.760 --> 00:15:26.760]  享受勞碌得來的好處
[00:15:26.760 --> 00:15:29.760]  和前兩次一樣
[00:15:29.760 --> 00:15:30.760]  他一開始都問
[00:15:30.760 --> 00:15:31.760]  說完很多話之後
[00:15:31.760 --> 00:15:33.760]  如果你的人生是這樣的
[00:15:33.760 --> 00:15:35.760]  對你有什麼益處呢
[00:15:35.760 --> 00:15:37.760]  在這裏他問
[00:15:37.760 --> 00:15:39.760]  如果你的人生就是這樣
[00:15:39.760 --> 00:15:42.760]  為了金錢一生勞碌的仇
[00:15:42.760 --> 00:15:44.760]  這樣對你有什麼好處呢
[00:15:44.760 --> 00:15:46.760]  在這裏傳道者說
[00:15:46.760 --> 00:15:48.760]  除非人懂得享受
[00:15:48.760 --> 00:15:51.760]  神賜給他的這個生命
[00:15:51.760 --> 00:15:54.760]  在前兩次
[00:15:54.760 --> 00:15:56.760]  作者用一個
[00:15:56.760 --> 00:15:59.760]  佔盡式去說這個道理
[00:15:59.760 --> 00:16:01.760]  一開始的時候
[00:16:01.760 --> 00:16:03.760]  就說人生就是這樣
[00:16:03.760 --> 00:16:08.760]  所以你要在上帝賜給你的吃喝快樂
[00:16:08.760 --> 00:16:10.760]  接著再說
