
[00:00:00.000 --> 00:00:03.240]  我們看《獵王記》第十七章
[00:08:54.640 --> 00:08:55.480]  烏鴉也不來了
[00:08:55.480 --> 00:08:56.200]  大家記得嗎?
[00:08:56.200 --> 00:08:57.480]  這是第一個訓練
[00:08:57.480 --> 00:08:59.200]  就是有時候神要將一個人
[00:08:59.200 --> 00:09:01.440]  等到一個絕境當中
[00:09:01.440 --> 00:09:03.480]  徹底無神為力了
[00:09:03.480 --> 00:09:04.480]  被動了
[00:09:04.480 --> 00:09:07.040]  然後他學一個等候
[00:09:07.040 --> 00:09:08.800]  忍耐的功課
[00:09:08.800 --> 00:09:10.080]  好了
[00:09:10.080 --> 00:09:12.320]  過了這個訓練之後
[00:09:12.320 --> 00:09:14.600]  第二回合的訓練就是去到這個
[00:09:14.600 --> 00:09:16.920]  所謂薩勒法的地方
[00:09:16.920 --> 00:09:18.040]  見到寡婦
[00:09:18.040 --> 00:09:19.240]  就是今天的主題
[00:09:19.240 --> 00:09:21.000]  薩勒法是什麼呢?
[00:09:21.000 --> 00:09:23.640]  薩勒法就在聖經說的西頓的地方
[00:09:23.640 --> 00:09:25.000]  其實今天我們回頭看
[00:09:25.000 --> 00:09:26.760]  西頓大概十幾里的地方
[00:09:26.760 --> 00:09:27.720]  就是什麼地方?
[00:09:27.720 --> 00:09:28.920]  重要的地方就是
[00:09:28.920 --> 00:09:33.200]  因為這個就是耶駛別的家鄉和大本營
[00:09:33.200 --> 00:09:35.800]  就是說這個是拜巴力的
[00:09:35.800 --> 00:09:37.960]  就是阿哈王的皇后
[00:09:37.960 --> 00:09:39.640]  就是最邪淫的
[00:09:39.640 --> 00:09:43.280]  就是拜巴力的皇后的大本營的地方
[00:09:43.280 --> 00:09:46.600]  就是說神說你去這個敵人的大本營裡面
[00:09:46.600 --> 00:09:48.320]  直產的大本營
[00:09:48.320 --> 00:09:49.400]  做什麼呢?
[00:09:49.400 --> 00:09:51.160]  不是做一件大事
[00:09:51.160 --> 00:09:54.960]  就是找一個寡婦去供養她
[00:09:54.960 --> 00:09:57.040]  聖經說用寡婦去供養她
[00:09:57.040 --> 00:10:01.160]  其實這個真的是將伊利亞踩到鐵地的
[00:10:01.160 --> 00:10:02.400]  第一
[00:10:02.400 --> 00:10:06.960]  寡婦當時已經是最窮最沒辦法的
[00:10:06.960 --> 00:10:09.160]  大家知道那時候是沒有 social welfare(社會福利)的
[00:10:09.160 --> 00:10:09.840]  是不是?
[00:10:09.840 --> 00:10:11.480]  所以寡婦呢
[00:10:11.480 --> 00:10:14.160]  就是沒有生存能力的
[00:10:14.160 --> 00:10:15.240]  就是靠人
[00:10:15.240 --> 00:10:17.520]  就是真是乞丐那樣靠人接濟而已
[00:10:17.520 --> 00:10:19.800]  再加上天又不下雨
[00:10:19.800 --> 00:10:20.440]  你明白嗎?
[00:10:20.440 --> 00:10:23.120]  一個這麼貧窮這麼貧脊的情況
[00:10:23.120 --> 00:10:24.600]  第一做寡婦呢
[00:10:24.600 --> 00:10:26.080]  就真的什麼都沒有
[00:10:26.080 --> 00:10:27.280]  神就說你去
[00:10:27.280 --> 00:10:30.080]  給這個寡婦去供養你
[00:10:30.080 --> 00:10:32.760]  寡婦去供養什麼呢?
[00:10:32.760 --> 00:10:34.320]  於是結果呢
[00:10:34.320 --> 00:10:35.280]  大家一會兒看到
[00:10:35.280 --> 00:10:36.600]  剛才讀聖經就記得了
[00:10:36.600 --> 00:10:39.040]  那個寡婦說你找我給你吃東西
[00:10:39.040 --> 00:10:40.720]  就是我們今天說的
[00:10:40.720 --> 00:10:41.920]  你有沒有搞錯啊?
[00:10:41.920 --> 00:10:43.920]  現在我自己沒得吃
[00:10:43.920 --> 00:10:46.000]  現在最後就是這些油了
[00:10:46.000 --> 00:10:47.680]  還有這些麵粉
[00:10:47.680 --> 00:10:50.520]  吃完之後最後一頓是最後晚餐而已
[00:10:50.520 --> 00:10:53.800]  聖經說我和我兒子等死
[00:10:53.800 --> 00:10:55.200]  聖經是這麼說的
[00:10:55.200 --> 00:10:57.160]  那個寡婦說我要等死
[00:10:57.160 --> 00:10:58.000]  你找我吃
[00:10:58.000 --> 00:10:59.120]  於是呢
[00:10:59.120 --> 00:11:02.560]  這是第一個回合的訓練
[00:11:02.560 --> 00:11:05.360]  這個回合的訓練在寡婦身上
[00:11:05.360 --> 00:11:08.840]  我覺得是神要讓以利亞學到一件事情
[00:11:08.840 --> 00:11:11.840]  在一個絕境當中
[00:11:11.840 --> 00:11:14.360]  不會被絕境打倒
[00:11:14.360 --> 00:11:16.040]  於是以利亞說不要緊
[00:11:16.040 --> 00:11:17.960]  我求神
[00:11:17.960 --> 00:11:20.080]  神就讓神跡出現
[00:11:20.080 --> 00:11:22.360]  於是油和麵粉
[00:11:22.360 --> 00:11:24.160]  一直都越來越積極
[00:11:24.160 --> 00:11:25.400]  都不會缺乏
[00:11:25.400 --> 00:11:26.920]  這是一個神跡
[00:11:26.920 --> 00:11:30.480]  在絕境當中採取一個主動
[00:11:30.480 --> 00:11:32.080]  絕對的相信神
[00:11:32.080 --> 00:11:35.520]  跟剛才第一個在溪旁的時候
[00:11:35.520 --> 00:11:36.680]  是被動的
[00:11:36.680 --> 00:11:38.040]  等候
[00:11:38.040 --> 00:11:40.320]  兩個都是同樣重要的訓練
[00:11:40.320 --> 00:11:41.440]  有時候在絕境裡面
[00:11:41.440 --> 00:11:42.520]  我們有信心
[00:11:42.520 --> 00:11:43.320]  信靠神
[00:11:43.520 --> 00:11:45.520]  有時候在一個困難當中
[00:11:45.520 --> 00:11:46.920]  我們無能為力的時候
[00:11:46.920 --> 00:11:50.480]  我們是等候神自己的忍耐
[00:11:50.480 --> 00:11:53.240]  這兩樣都是信心很重要的功課
[00:11:53.240 --> 00:11:56.720]  不過第三個最徹底的
[00:11:56.720 --> 00:12:01.720]  最徹底的訓練就是到了寡婦的兒子死了
[00:12:01.720 --> 00:12:07.480]  就真的將以利亞的自尊心踩到谷底
[00:12:07.480 --> 00:12:10.560]  然後在這個絕地裡面
[00:12:10.560 --> 00:12:14.720]  讓以利亞用她的愛心和信心來反彈
[00:12:14.720 --> 00:12:15.920]  你想說什麼呢?
[00:12:15.920 --> 00:12:16.640]  不是很明白
[00:12:16.640 --> 00:12:19.000]  我想給大家留一點時間
[00:12:19.000 --> 00:12:22.080]  來繼續研究一下這兩個個案
[00:12:22.080 --> 00:12:23.240]  我們看聖經
[00:12:23.240 --> 00:12:25.280]  我們再看第一個
[00:12:25.280 --> 00:12:28.160]  他去找寡婦
[00:12:28.160 --> 00:12:29.200]  這個很窮
[00:12:29.200 --> 00:12:31.160]  窮到已經剩下一頓飯
[00:12:31.160 --> 00:12:33.240]  沒得吃的寡婦
[00:12:33.240 --> 00:12:36.880]  他正在面對的
[00:12:37.080 --> 00:12:40.720]  是一個最基本的生存問題
[00:12:40.720 --> 00:12:44.680]  而以利亞就是找她去供養
[00:12:44.680 --> 00:12:48.680]  有時候我們問一個問題
[00:12:48.680 --> 00:12:54.360]  為什麼神要叫以利亞去到敵人的大本營
[00:12:54.360 --> 00:12:57.960]  和找一個寡婦
[00:12:57.960 --> 00:12:59.600]  有這樣的經歷呢?
[00:12:59.600 --> 00:13:02.360]  不同的學者有不同的解釋
[00:13:02.360 --> 00:13:03.560]  一般的學者
[00:13:03.560 --> 00:13:04.560]  我看了一些書
[00:13:04.560 --> 00:13:05.840]  多數都是說
[00:13:06.720 --> 00:13:11.320]  神就是要讓以利亞去到一個巴力
[00:13:11.320 --> 00:13:14.520]  外邦的一個大本營裡面
[00:13:14.520 --> 00:13:17.800]  經歷神在一個最卑微的人身上
[00:13:17.800 --> 00:13:18.880]  所顯出的能力
[00:13:18.880 --> 00:13:20.440]  我覺得這個也很對的
[00:13:20.440 --> 00:13:22.000]  不過我再想想的時候
[00:13:22.000 --> 00:13:23.080]  我想再加兩個
[00:13:23.080 --> 00:13:25.240]  我相信可能是神特別的原因
[00:13:25.240 --> 00:13:28.280]  我們從以利亞的背景
[00:13:28.280 --> 00:13:29.640]  作為一個訓練
[00:13:29.640 --> 00:13:32.880]  用一個熟練的角度來看的時候
[00:13:32.880 --> 00:13:34.320]  我覺得可能還有兩個原因
[00:13:34.320 --> 00:13:35.240]  第一個原因
[00:13:35.240 --> 00:13:36.480]  就是
[00:13:37.080 --> 00:13:39.560]  神要讓以利亞
[00:13:39.560 --> 00:13:43.640]  在一個敵人的大本營裡面
[00:13:43.640 --> 00:13:46.320]  碰見寡婦
[00:13:46.320 --> 00:13:48.360]  然後行兩個神蹟
[00:13:48.360 --> 00:13:51.160]  喂
[00:13:51.160 --> 00:13:53.240]  在別人的大本營裡面
[00:13:53.240 --> 00:13:55.280]  行這些神蹟
[00:13:55.280 --> 00:13:57.680]  是不能公開表演的
[00:13:57.680 --> 00:13:58.400]  你知道嗎?
[00:13:58.400 --> 00:13:59.480]  當然了
[00:13:59.480 --> 00:14:00.800]  你敢走出來公開
[00:14:00.800 --> 00:14:03.440]  人有時候是公開表演的時候
[00:14:03.440 --> 00:14:04.120]  也要有勇氣
[00:14:04.120 --> 00:14:05.240]  因為有人看著
[00:14:05.240 --> 00:14:05.840]  是不是?
[00:14:06.680 --> 00:14:07.520]  沒有機會的
[00:14:07.520 --> 00:14:10.760]  因為在寡婦的家裡面所做的事情
[00:14:10.760 --> 00:14:12.200]  她絕對不敢說出去
[00:14:12.200 --> 00:14:14.120]  而且也不敢讓任何人知道
[00:14:14.120 --> 00:14:16.600]  因為這是一個敵人的陣地
[00:14:16.600 --> 00:14:19.720]  所以神就要讓她在一個敵人的陣地
[00:14:19.720 --> 00:14:21.520]  從一個沒有人的羈留區
[00:14:21.520 --> 00:14:22.720]  也不夠去到敵人的陣地
[00:14:22.720 --> 00:14:24.880]  她真的完全不敢讓人知道
[00:14:24.880 --> 00:14:26.680]  所以所有的經歷
[00:14:26.680 --> 00:14:28.840]  都是以利亞和寡婦知道的事情
[00:14:28.840 --> 00:14:30.120]  沒有人會知道的
[00:14:30.120 --> 00:14:30.880]  就是說
[00:14:30.880 --> 00:14:32.560]  以利亞是不能表演的
[00:14:32.560 --> 00:14:33.560]  不用表演
[00:14:33.560 --> 00:14:34.800]  不能讓你表演
[00:14:34.800 --> 00:14:37.840]  那種表演的氣勢是不會來的
[00:14:37.840 --> 00:14:42.080]  先讓以利亞徹徹底底地面對一個她自己的問題
[00:14:42.080 --> 00:14:43.920]  徹底地面對自己的問題
[00:14:43.920 --> 00:14:47.920]  然後寡婦真的代表了最窮最可憐的
[00:14:47.920 --> 00:14:49.880]  最窮最可憐的
[00:14:49.880 --> 00:14:53.840]  這才是真正的偉大的
[00:14:53.840 --> 00:14:56.360]  才是偉大的宣教
[00:14:56.360 --> 00:14:58.280]  偉大的侍奉
[00:14:58.280 --> 00:15:00.160]  一個最重要的起始點
[00:15:00.160 --> 00:15:03.680]  一個真正的侍奉
[00:15:03.680 --> 00:15:06.960]  而不是做一個偉大的漂漂亮亮的工作
[00:15:06.960 --> 00:15:10.680]  而是從一個一個你所愛的人
[00:15:10.680 --> 00:15:12.840]  神呼召你去服侍的人
[00:15:12.840 --> 00:15:16.080]  最卑微的就是從一個寡婦開始
