
[00:00:00.000 --> 00:00:04.240]  大家知道我們這段時間一直在思想聖潔心援
[00:11:27.680 --> 00:11:28.800]  其實為什麼呢?
[00:11:28.800 --> 00:11:33.680]  你們的人數在萬族當中是怎樣的?
[00:11:33.680 --> 00:11:36.920]  是少的 或者說是最少的
[00:11:36.920 --> 00:11:40.760]  他們的民族是最弱的一個民族
[00:11:40.760 --> 00:11:44.200]  但神知道他們是最弱少的
[00:11:44.200 --> 00:11:45.880]  但為什麼還揀選他們呢?
[00:11:45.880 --> 00:11:47.040]  第八節
[00:11:47.040 --> 00:11:51.400]  「而是因為耶和華對你們的愛
[00:11:51.400 --> 00:11:55.080]  帶來了神對他們的揀選
[00:11:55.080 --> 00:12:00.240]  又因為他遵守他向你們的列祖所起的誓
[00:12:00.240 --> 00:12:02.800]  神曾經答應他們的列祖
[00:12:02.800 --> 00:12:04.880]  要賜福他們的後裔
[00:12:04.880 --> 00:12:08.160]  神是信實地按祂所應許的來去成全
[00:12:08.160 --> 00:12:10.840]  去賜福給以色列人
[00:12:10.840 --> 00:12:12.800]  因此神就說我愛你們
[00:12:12.800 --> 00:12:15.360]  因此揀選你們」
[00:12:15.360 --> 00:12:19.600]  當然神的揀選有祂自己的表達
[00:12:19.600 --> 00:12:22.320]  祂的愛也有另外的表達
[00:12:22.320 --> 00:12:23.480]  當我們讀聖經
[00:12:23.480 --> 00:12:24.840]  《約翰福音》三章十六節時
[00:12:24.840 --> 00:12:26.840]  我們常常都會背
[00:12:26.840 --> 00:12:28.240]  「神愛世人
[00:12:28.240 --> 00:12:32.320]  甚至將他的獨生子賜給他們
[00:12:32.320 --> 00:12:33.920]  賜給世人」
[00:12:33.920 --> 00:12:35.440]  神都愛所有的人
[00:12:35.440 --> 00:12:36.600]  因此將他的兒子
[00:12:36.600 --> 00:12:38.840]  其實是賜給所有的人
[00:12:38.840 --> 00:12:40.200]  因此神的愛
[00:12:40.200 --> 00:12:44.680]  透過不同的方式去表達出來
[00:12:44.680 --> 00:12:46.720]  對於這一群的以色列人
[00:12:46.720 --> 00:12:47.640]  神愛他們
[00:12:47.640 --> 00:12:49.920]  因此揀選他們
[00:12:49.920 --> 00:12:51.120]  然後你再讀的時候
[00:12:51.120 --> 00:12:55.240]  回到下面的第十二節
[00:12:55.240 --> 00:12:56.200]  十二節聖經說
[00:12:56.200 --> 00:12:57.360]  「如果你們聽從
[00:12:57.360 --> 00:12:59.320]  神給你們的典章
[00:12:59.320 --> 00:13:01.480]  遵守這一切
[00:13:01.480 --> 00:13:02.880]  然後神就會向你們
[00:13:02.880 --> 00:13:04.920]  施持愛」第十三節
[00:13:04.920 --> 00:13:06.280]  「祂必愛你
[00:13:06.280 --> 00:13:07.680]  賜福於你
[00:13:07.680 --> 00:13:10.080]  使你人數增多
[00:13:10.080 --> 00:13:13.160]  也必在祂向你的列祖起誓
[00:13:13.160 --> 00:13:15.360]  應許給你的地上
[00:13:15.360 --> 00:13:17.680]  賜福你身所生的
[00:13:17.680 --> 00:13:19.400]  你地所產的
[00:13:19.400 --> 00:13:21.760]  五穀酒油和牛肉
[00:13:21.760 --> 00:13:23.880]  羊羔都增產」
[00:13:23.880 --> 00:13:25.680]  你一路讀的時候
[00:13:25.680 --> 00:13:27.080]  發覺一直到十五節
[00:13:27.080 --> 00:13:27.600]  不斷說
[00:13:27.600 --> 00:13:31.040]  順道神給他們各樣的福氣
[00:13:31.040 --> 00:13:34.080]  神要將各樣的福氣賜給他們
[00:13:34.080 --> 00:13:37.240]  只要他們聽從神的吩咐
[00:13:37.240 --> 00:13:38.200]  各位靈姐妹
[00:13:38.200 --> 00:13:39.600]  我們有時候讀到
[00:13:39.600 --> 00:13:40.480]  聖經裡面說到
[00:13:40.480 --> 00:13:43.160]  神賜福給聽從的人的時候
[00:13:43.160 --> 00:13:44.920]  有時候我們會有些會
[00:13:44.920 --> 00:13:46.240]  誤會了
[00:13:46.240 --> 00:13:47.640]  咦 那是不是我們
[00:13:47.640 --> 00:13:49.000]  聽神的話
[00:13:49.000 --> 00:13:53.320]  就賺取到神的恩福呢?
[00:13:53.320 --> 00:13:54.160]  既然是恩福
[00:13:54.160 --> 00:13:56.120]  就不是賺回來的
[00:13:56.120 --> 00:13:59.000]  當然也不是一種交換
[00:13:59.000 --> 00:14:00.200]  但是當時這樣說的時候
[00:14:00.200 --> 00:14:01.200]  是在說
[00:14:01.200 --> 00:14:03.680]  當他們守約
[00:14:03.680 --> 00:14:06.840]  去聽從神的吩咐的時候
[00:14:06.840 --> 00:14:09.160]  他們就可以保持自己
[00:14:09.160 --> 00:14:12.120]  在神的恩典裡面
[00:14:12.120 --> 00:14:13.600]  是保留著
[00:14:13.600 --> 00:14:16.120]  保持著在神的恩典裡面
[00:14:16.120 --> 00:14:16.800]  聖經說到
[00:14:16.800 --> 00:14:19.280]  祂和我們納了一個約
[00:14:19.280 --> 00:14:22.600]  納約一定是雙方的關係
[00:14:22.600 --> 00:14:24.360]  不是單方面的
[00:14:24.360 --> 00:14:27.600]  如果夫妻二人結婚
[00:14:27.600 --> 00:14:29.160]  丈夫要求太太
[00:14:29.160 --> 00:14:31.760]  你要一生一世永遠愛我
[00:14:31.760 --> 00:14:33.400]  不過你不用想
[00:14:33.400 --> 00:14:36.880]  我不會愛你的
[00:14:36.880 --> 00:14:39.440]  那個不是一種的約
[00:14:39.440 --> 00:14:42.040]  約必然是雙方的
[00:14:42.040 --> 00:14:44.840]  而且雙方都願意毀身的時候
[00:14:44.840 --> 00:14:47.880]  這種關係才會長久
[00:14:47.880 --> 00:14:49.680]  因為聖經描述
[00:14:49.680 --> 00:14:52.360]  當你何時作我的子民
[00:14:52.360 --> 00:14:54.800]  我就作你的神
[00:14:54.800 --> 00:14:57.080]  而上帝就告訴以色列人知道
[00:14:57.080 --> 00:14:58.280]  我和你之間的那種
[00:14:58.280 --> 00:15:01.040]  是彼此毀身的約
[00:15:01.040 --> 00:15:03.200]  所以我很樂意來愛你們
[00:15:03.200 --> 00:15:04.160]  賜福於你
[00:15:04.160 --> 00:15:08.520]  但你們要住在我的愛中
[00:15:08.520 --> 00:15:10.680]  怎樣住在主的愛當中呢?
[00:15:10.680 --> 00:15:15.120]  就是聽從神給我們的吩咐
[00:15:15.120 --> 00:15:16.680]  所以你記得聖經猶太書
[00:15:16.680 --> 00:15:18.320]  在新約的時候
[00:15:18.320 --> 00:15:21.840]  很清楚總結了基督徒人生的方向
[00:15:21.840 --> 00:15:23.600]  聖經猶太書二十章所說
[00:15:23.600 --> 00:15:28.240]  要在至聖的真道上造就自己
[00:15:28.240 --> 00:15:30.800]  在聖靈裡面禱告
[00:15:30.800 --> 00:15:34.520]  然後要保守自己
[00:15:34.520 --> 00:15:38.440]  常在神的愛中
[00:15:38.440 --> 00:15:40.400]  在人生很多不同的抉擇
[00:15:40.400 --> 00:15:43.040]  有很多事情要有取有捨
[00:15:43.040 --> 00:15:44.680]  但很多這些抉擇的時候
[00:15:44.680 --> 00:15:47.800]  留心究竟主的旨意是怎樣
[00:15:47.800 --> 00:15:50.360]  然後聽從祂的旨意
[00:15:50.360 --> 00:15:53.760]  你就保守自己在神的愛中
[00:15:53.760 --> 00:15:57.560]  也保守自己在神的恩福裡面
[00:15:57.560 --> 00:15:58.480]  你發覺聖經說到
[00:15:58.480 --> 00:16:00.240]  後面有很多不同的祝福
[00:16:00.240 --> 00:16:02.480]  是神的確應許人的
[00:16:02.480 --> 00:16:05.520]  是把這些恩福賜給人的
[00:16:05.520 --> 00:16:08.760]  但何時人不願意聽從的時候
[00:16:08.760 --> 00:16:12.920]  他從恩典中墜落了
[00:16:12.920 --> 00:16:15.680]  我記得我曾經跟大家提及一位弟兄
[00:16:15.680 --> 00:16:17.760]  當時我想起他
[00:16:17.760 --> 00:16:21.440]  這位弟兄是一位醫生
[00:16:21.440 --> 00:16:24.280]  他人生很多年
[00:16:24.280 --> 00:16:25.680]  他自己知道
[00:16:25.680 --> 00:16:28.320]  因為他自小家庭很困難
[00:16:28.320 --> 00:16:31.600]  因此他有一個很強的渴望
[00:16:31.600 --> 00:16:32.480]  四個字
[00:16:32.480 --> 00:16:35.440]  就是要出人頭地
[00:16:35.440 --> 00:16:36.600]  這位弟兄說到
[00:16:36.600 --> 00:16:38.600]  他一直拼搏
[00:16:38.600 --> 00:16:41.440]  的確給他在事業上很大的發展
[00:16:41.440 --> 00:16:44.400]  很出名的一位醫生
[00:16:44.400 --> 00:16:47.040]  但在他一直拼搏的時候
[00:16:47.040 --> 00:16:48.960]  他突然間
[00:16:48.960 --> 00:16:49.440]  沒錯
[00:16:49.440 --> 00:16:51.360]  得到很多不同的成就
[00:16:51.360 --> 00:16:53.280]  不同的地位
[00:16:53.280 --> 00:16:56.920]  但突然間他發現自己有癌症
[00:16:56.920 --> 00:16:59.520]  而且是耳撞癌
[00:16:59.520 --> 00:17:01.040]  做醫生的當然很快速
[00:17:01.040 --> 00:17:03.560]  馬上找很多不同的治療方式
[00:17:03.560 --> 00:17:06.720]  但最終他知道沒有得醫
[00:17:06.720 --> 00:17:11.040]  因為裡面的癌細胞已經黏著很多不同的內臟
[00:17:11.040 --> 00:17:13.920]  不可以做任何手術
[00:17:13.920 --> 00:17:17.320]  在那時候他分享
[00:17:17.320 --> 00:17:22.520]  過去我想得到一個出人頭地的身份
[00:17:22.520 --> 00:17:25.000]  但今天當我死的時候
[00:17:25.000 --> 00:17:27.240]  就快面對死亡的時候
[00:17:27.240 --> 00:17:31.560]  出人頭地對我有什麼意義呢?
[00:17:31.560 --> 00:17:35.080]  突然間整個價值觀念改變了
[00:17:35.080 --> 00:17:36.880]  突然覺得這些一切
[00:17:36.880 --> 00:17:39.520]  其實沒有真正的價值
[00:17:39.520 --> 00:17:42.960]  在那時候他自己開始有一個很明顯的改變
[00:17:42.960 --> 00:17:43.800]  他就說
[00:17:43.800 --> 00:17:45.360]  他說在那個時候
[00:17:45.360 --> 00:17:49.120]  他突然覺得更重要的不單是為自己
[00:17:49.120 --> 00:17:51.720]  而是真心真意為病人
[00:17:51.720 --> 00:17:54.600]  他繼續仍有力量可以行醫
[00:17:54.600 --> 00:17:57.400]  但他亦都用一些時間
[00:17:57.400 --> 00:17:58.760]  一半的時間
[00:17:58.760 --> 00:18:01.680]  到處去探病人
[00:18:01.680 --> 00:18:04.480]  不一定是幫他開藥、看醫生
[00:18:04.480 --> 00:18:06.720]  而是真心關心他們的事情
[00:18:06.720 --> 00:18:10.720]  亦都有機會跟他們分享主耶穌的福音的事情
[00:18:10.720 --> 00:18:12.120]  在過程當中
[00:18:12.120 --> 00:18:14.360]  他覺得很滿足
[00:18:14.360 --> 00:18:15.200]  他又說到
[00:18:15.200 --> 00:18:17.160]  在那段時間他開始知道
[00:18:17.160 --> 00:18:19.920]  要重建跟太太的關係
