
[00:00:00.000 --> 00:00:03.640]  第八章經文提及「足談」
[00:01:55.720 --> 00:02:01.520]  因此開始對神的心也都轉為很淡的情況
[00:02:01.520 --> 00:02:04.960]  當然有一些已經是有一個很不同的路
[00:02:04.960 --> 00:02:08.240]  一位說到他跟一個男士結了婚
[00:02:08.240 --> 00:02:09.840]  是佛教徒
[00:02:09.840 --> 00:02:13.280]  所以跟了他信佛教
[00:02:13.280 --> 00:02:15.800]  各種情況會出現
[00:02:15.800 --> 00:02:19.200]  以致我們的方向會偏移了
[00:02:19.200 --> 00:02:21.520]  人生的路要常常留心
[00:02:21.520 --> 00:02:25.360]  要再次問我正在向什麼方向走
[00:02:25.360 --> 00:02:30.400]  而重新調整應該有的方向
[00:02:30.400 --> 00:02:32.600]  今天當我們讀到約書亞和以色列人
[00:02:32.600 --> 00:02:35.240]  他們在一個地方祝壇
[00:02:35.240 --> 00:02:36.280]  是什麼意思呢?
[00:02:36.280 --> 00:02:39.880]  大家一起再看第八章第三十節
[00:02:39.880 --> 00:02:46.200]  「那時約書亞在以巴路山上
[00:02:46.200 --> 00:02:51.000]  為耶和華以色列的神祝了一座祭壇
[00:02:51.000 --> 00:02:53.520]  他們祝了一座祭壇
[00:02:53.520 --> 00:02:56.040]  原本你看回之前幾章的經文
[00:02:56.040 --> 00:02:58.160]  他們曾經經歷很多
[00:02:58.160 --> 00:03:01.200]  曾經大勝耶利哥城
[00:03:01.200 --> 00:03:02.800]  大家記得
[00:03:02.800 --> 00:03:05.200]  接著有一個失敗
[00:03:05.200 --> 00:03:06.960]  在哪裡失敗呢?
[00:03:06.960 --> 00:03:09.320]  在艾城失敗了
[00:03:09.320 --> 00:03:11.960]  但是神光照他們當中有犯罪的事情
[00:03:11.960 --> 00:03:13.320]  亞干犯罪
[00:03:13.320 --> 00:03:14.200]  他們明白了
[00:03:14.200 --> 00:03:15.720]  他們悔改
[00:03:15.720 --> 00:03:17.240]  他們認罪之後
[00:03:17.240 --> 00:03:20.080]  神的怒氣就轉燒了
[00:03:20.080 --> 00:03:22.600]  然後就教他們一種策略
[00:03:22.600 --> 00:03:24.680]  怎樣來攻城
[00:03:24.680 --> 00:03:28.720]  而最終也將艾城攻陷了
[00:03:28.720 --> 00:03:30.760]  在成功、在失敗之餘
[00:03:30.760 --> 00:03:32.480]  起起跌跌之後
[00:03:32.480 --> 00:03:35.520]  本來可以趁著艾城這個戰役
[00:03:35.520 --> 00:03:37.360]  乘勝追擊
[00:03:37.360 --> 00:03:39.280]  因為很快他們可以去到
[00:03:39.280 --> 00:03:41.040]  迦南地的中部
[00:03:41.040 --> 00:03:43.960]  就可以攻陷其他的城邑
[00:03:43.960 --> 00:03:45.360]  突然間約書亞很明白
[00:03:45.360 --> 00:03:48.960]  這個時候是要停下來
[00:03:48.960 --> 00:03:51.160]  停下來帶領整群以色列人
[00:03:51.160 --> 00:03:53.880]  向北走三十公里
[00:03:53.880 --> 00:03:56.040]  去到以巴路山
[00:03:56.040 --> 00:03:58.320]  你可以想像不是很容易的
[00:03:58.320 --> 00:04:00.200]  一段很長的路
[00:04:00.200 --> 00:04:01.640]  這麼大群人
[00:04:01.640 --> 00:04:05.120]  突然要向北走
[00:04:05.120 --> 00:04:07.920]  有些時候我們都有不同的階段
[00:04:07.920 --> 00:04:10.680]  或者你會感覺現在都是幾好的日子
[00:04:10.680 --> 00:04:12.560]  很多機會發揮
[00:04:12.560 --> 00:04:15.280]  都有很多成功的機會
[00:04:15.280 --> 00:04:17.600]  要乘勝追擊了
[00:04:17.600 --> 00:04:19.080]  可能你會想將你的心
[00:04:19.080 --> 00:04:22.160]  更加向轉的方向來追尋
[00:04:22.160 --> 00:04:23.160]  或者你的事業
[00:04:23.160 --> 00:04:24.080]  或者你的學業
[00:04:24.080 --> 00:04:26.600]  或者你的感情等等
[00:04:26.600 --> 00:04:28.400]  但是這個時候
[00:04:28.400 --> 00:04:32.120]  或者都是要停下來的時間
[00:04:32.120 --> 00:04:33.440]  停下來的時候
[00:04:33.440 --> 00:04:37.360]  要重新在神面前祝壇
[00:04:37.360 --> 00:04:40.080]  祝壇是在表示對神的主權
[00:04:40.080 --> 00:04:42.680]  一個很清楚的承認
[00:04:42.680 --> 00:04:46.760]  承認上帝他是你生命的主
[00:04:46.760 --> 00:04:49.600]  大家要留心到聖經所提及的以巴路山
[00:04:49.600 --> 00:04:53.080]  是整個迦南地的中心點
[00:04:53.080 --> 00:04:54.520]  他們去到那個地方
[00:04:54.520 --> 00:04:56.520]  是要承認耶和華上帝
[00:04:56.520 --> 00:04:59.120]  祂是整個迦南地的主
[00:04:59.120 --> 00:05:02.440]  也要承認他們一切所得到的
[00:05:02.440 --> 00:05:04.400]  都是神所賜的
[00:05:04.400 --> 00:05:07.080]  不是他們自己得到這些成功
[00:05:07.080 --> 00:05:09.080]  是神所賜的
[00:05:09.080 --> 00:05:10.480]  當他們祝壇的時候
[00:05:10.480 --> 00:05:11.680]  很特別一種方式
[00:05:11.680 --> 00:05:15.200]  或者你看看三十一展
[00:05:15.200 --> 00:05:17.800]  是照著耶和華的僕人摩西
[00:05:17.800 --> 00:05:19.480]  吩咐以色列人的
[00:05:19.480 --> 00:05:22.000]  照著摩西律法書上所寫的
[00:05:22.000 --> 00:05:25.800]  用未經過鐵器打造的整塊石塊
[00:05:25.800 --> 00:05:27.920]  築成的一座祭壇
[00:05:27.920 --> 00:05:29.240]  在這祭壇之上
[00:05:29.240 --> 00:05:31.800]  眾人向耶和華獻梵祭
[00:05:31.800 --> 00:05:34.800]  也獻平安祭
[00:05:34.800 --> 00:05:36.640]  在當中他們不會用一些
[00:05:36.640 --> 00:05:38.520]  雕刻過的石頭
[00:05:38.520 --> 00:05:40.280]  免得和迦南人
[00:05:40.280 --> 00:05:43.560]  他們作的那些石頭成為偶像
[00:05:43.560 --> 00:05:46.440]  用來做拜祭的對象
[00:05:46.440 --> 00:05:48.400]  神不願意他們這樣做
[00:05:48.400 --> 00:05:50.320]  要他們清楚分辨出
[00:05:50.320 --> 00:05:53.720]  耶和華上帝是創造天地的主
[00:05:53.720 --> 00:05:55.400]  所以就用一些很自然的
[00:05:55.400 --> 00:05:59.640]  未經過鐵器造成的整塊石頭
[00:05:59.640 --> 00:06:03.200]  作為獻祭的一些基石
[00:06:03.200 --> 00:06:05.440]  在當中清楚聖經說明
[00:06:05.440 --> 00:06:08.320]  按照律法所寫的
[00:06:08.320 --> 00:06:10.720]  亦表示是按照神的意思
[00:06:10.720 --> 00:06:12.640]  來祝這座的壇
[00:06:12.640 --> 00:06:17.760]  作為對神獻祭的地方
[00:06:17.760 --> 00:06:21.120]  一位青年的教徒
[00:06:21.120 --> 00:06:24.240]  當他在大學畢業之後
[00:06:24.240 --> 00:06:26.520]  出來找工作
[00:06:26.520 --> 00:06:27.520]  開了工
[00:06:27.520 --> 00:06:29.880]  人生第一份工很開心
[00:06:29.880 --> 00:06:31.640]  一個月之後
[00:06:31.640 --> 00:06:33.240]  有什麼事?
[00:06:33.240 --> 00:06:34.800]  發工資
[00:06:34.800 --> 00:06:37.880]  人生第一次收到一份工資
[00:06:37.880 --> 00:06:40.360]  嘩!很興奮
[00:06:40.360 --> 00:06:41.800]  很開心
[00:06:41.800 --> 00:06:43.080]  但想一想
[00:06:43.080 --> 00:06:44.680]  很多事情要做
[00:06:44.680 --> 00:06:45.360]  第一
[00:06:45.360 --> 00:06:47.600]  要還貸款
[00:06:47.600 --> 00:06:48.800]  第二
[00:06:48.800 --> 00:06:50.960]  現在回公司都沒有什麼好衣服穿
[00:06:50.960 --> 00:06:52.520]  要買衣服
[00:06:52.520 --> 00:06:55.720]  接著很多事情想到要買那些買那些
[00:06:55.720 --> 00:06:58.840]  那份工資都不知道夠不夠
[00:06:58.840 --> 00:07:01.760]  很多事情要等著用錢
[00:07:01.760 --> 00:07:04.280]  這位青年回到家
[00:07:04.280 --> 00:07:07.400]  進到房間關上門
[00:07:07.400 --> 00:07:09.960]  突然間心很感動
[00:07:09.960 --> 00:07:14.000]  因為知道這份工是神所給他的
[00:07:14.000 --> 00:07:16.440]  很感動知道能夠有工作的能力
[00:07:16.440 --> 00:07:18.840]  是神所賜的
[00:07:18.840 --> 00:07:20.880]  很感動知道一生人
[00:07:20.880 --> 00:07:23.000]  能夠可以工作
[00:07:23.000 --> 00:07:24.800]  是神的恩典
[00:07:24.800 --> 00:07:25.760]  因此在當中
[00:07:25.760 --> 00:07:28.840]  他將自己的工作奉獻給神
[00:07:28.840 --> 00:07:32.720]  求神一生帶領他走工作的路
[00:07:32.720 --> 00:07:35.960]  亦都承認一切都是神所給的
[00:07:35.960 --> 00:07:37.720]  在那時候他決心
[00:07:37.720 --> 00:07:39.800]  將自己第一份糧
[00:07:39.800 --> 00:07:41.800]  好像初熟的果子
[00:07:41.800 --> 00:07:45.200]  獻情給神
[00:07:45.200 --> 00:07:49.000]  求神作他生命的主
[00:07:49.000 --> 00:07:52.320]  在這個時刻他建築了一座壇
[00:07:52.320 --> 00:07:54.440]  這座壇不是看得見的壇
[00:07:54.440 --> 00:07:56.480]  是一座無形的壇
[00:07:56.480 --> 00:07:57.800]  但在他心裏面
[00:07:57.800 --> 00:08:02.360]  他清楚承認主耶穌是他生命的主
[00:08:02.360 --> 00:08:04.440]  他確認他的主權
[00:08:04.440 --> 00:08:06.040]  亦都再次承認
[00:08:06.040 --> 00:08:10.960]  他是一生依靠神來生活
[00:08:10.960 --> 00:08:12.040]  我不知道弟兄姊妹
[00:08:12.040 --> 00:08:14.440]  你的人生去到哪個階段
[00:08:14.440 --> 00:08:17.480]  但有些時候真的要停下來
[00:08:17.480 --> 00:08:20.240]  重新去築一座壇
[00:08:20.240 --> 00:08:23.040]  去讓在你人生的中心點
[00:08:23.040 --> 00:08:24.760]  有一座祭壇
[00:08:24.760 --> 00:08:27.440]  是將你的生命獻情給主
[00:08:27.440 --> 00:08:31.880]  承認祂是你生命的上帝
[00:08:31.880 --> 00:08:33.040]  在過程當中
[00:08:33.040 --> 00:08:33.840]  我們看聖經
[00:08:33.840 --> 00:08:37.480]  就說他們獻梵祭
[00:08:37.480 --> 00:08:39.080]  梵祭有一個特點
[00:08:39.080 --> 00:08:42.920]  就是將整個的生畜
[00:08:42.920 --> 00:08:46.200]  完全焚燒獻祭給神
[00:08:46.200 --> 00:08:47.840]  他們不會吃祭肉
[00:08:47.840 --> 00:08:50.440]  好像其他的祭品一樣
[00:08:50.440 --> 00:08:51.800]  其實「梵」這個字
[00:08:51.800 --> 00:08:52.800]  梵祭的「梵」字
[00:08:52.800 --> 00:08:55.000]  是有上升的含義
[00:08:55.000 --> 00:08:58.800]  是表示他們讓梵祭被焚燒的時候
[00:08:58.800 --> 00:09:00.680]  好像輕香之祭
[00:09:00.680 --> 00:09:03.000]  一路上升向神
[00:09:03.000 --> 00:09:05.760]  讓神閱立所獻情
[00:09:05.760 --> 00:09:08.080]  這些梵祭表示一個完全的
[00:09:08.080 --> 00:09:09.320]  一種毀身
[00:09:09.320 --> 00:09:11.400]  一種完全的奉獻
[00:09:11.400 --> 00:09:12.680]  當然這個梵祭包含了
[00:09:12.680 --> 00:09:15.840]  一種很特別的尋求赦罪的含義
[00:09:15.840 --> 00:09:19.280]  就是生一種袋贖的含義
[00:09:19.280 --> 00:09:20.760]  這個尋求
[00:09:20.760 --> 00:09:23.960]  是表示與神重新和好
[00:09:23.960 --> 00:09:26.320]  求神赦免自己的罪
[00:09:26.320 --> 00:09:29.320]  不再與神之間有隔膜
[00:09:29.320 --> 00:09:30.920]  重新建立與神
[00:09:30.920 --> 00:09:34.080]  一種和好的關係
[00:09:34.080 --> 00:09:35.920]  另一方面也表示
[00:09:35.920 --> 00:09:38.160]  人在獻梵祭的時候
[00:09:38.160 --> 00:09:41.160]  很想向神表示完全的毀身
[00:09:41.160 --> 00:09:44.920]  承認一切原本都是屬於神的
[00:09:44.920 --> 00:09:46.920]  今天當然你不需要拿一隻牛
[00:09:46.920 --> 00:09:49.800]  拿一隻羊來燒著它
[00:09:49.800 --> 00:09:52.920]  但是你的心裡面可以常常想
[00:09:52.920 --> 00:09:56.120]  我要獻上生命的梵祭
[00:09:56.120 --> 00:09:59.640]  獻上我的自己交託給神
[00:09:59.640 --> 00:10:02.080]  我不是說如何奉獻為傳道人
[00:10:02.080 --> 00:10:03.200]  奉獻為宣教士
[00:10:03.200 --> 00:10:04.960]  我不是說各方面
[00:10:04.960 --> 00:10:08.360]  我是說你的生命原本就是屬於神的
[00:10:08.360 --> 00:10:09.960]  因此你要在某些時刻
[00:10:09.960 --> 00:10:15.920]  再重新更新你對神的毀身和奉獻
[00:10:15.920 --> 00:10:17.840]  當然他們不單只獻梵祭
[00:10:17.840 --> 00:10:20.840]  也獻什麼祭呢?
[00:10:20.840 --> 00:10:22.600]  有沒有讀到圖書經?
[00:10:22.600 --> 00:10:23.800]  什麼祭?
[00:10:23.800 --> 00:10:25.600]  平安祭
[00:10:25.600 --> 00:10:27.000]  他們獻上平安祭
[00:10:27.000 --> 00:10:31.000]  也表示一種感恩祭
[00:10:31.000 --> 00:10:34.000]  如果你讀聖經生命記二十七章
[00:10:34.000 --> 00:10:36.560]  他們提到他們獻平安祭的時候
[00:10:36.560 --> 00:10:39.120]  是可以吃其中的祭品的
[00:10:39.120 --> 00:10:43.000]  但是必定要在祭壇旁邊吃
[00:10:43.000 --> 00:10:46.000]  看著祭壇吃這些祭品
[00:10:46.000 --> 00:10:47.640]  還有聖經特別提出
[00:10:47.640 --> 00:10:49.600]  他們在耶和華的面前
[00:10:49.600 --> 00:10:54.240]  要歡喜快樂地吃祭品
[00:10:54.240 --> 00:10:56.240]  平安祭一方面表示
[00:10:56.240 --> 00:10:58.600]  和神的和好的關係
[00:10:58.600 --> 00:10:59.920]  另一方面表示
[00:10:59.920 --> 00:11:01.800]  在一種感恩的心裡
[00:11:01.800 --> 00:11:04.920]  歡喜快樂地奉獻自己
[00:11:04.920 --> 00:11:06.000]  在感恩當中
[00:11:06.000 --> 00:11:09.040]  想回神給我的一切的恩惠
[00:11:09.040 --> 00:11:13.120]  而因此很樂於歡喜快樂地獻祭
[00:11:13.120 --> 00:11:14.120]  你記住
[00:11:14.120 --> 00:11:16.160]  真正的奉獻
[00:11:16.160 --> 00:11:19.560]  一定是包含甘心的
[00:11:19.560 --> 00:11:21.600]  你不要去到神面前
[00:11:21.600 --> 00:11:23.360]  神說「也好」
[00:11:23.360 --> 00:11:25.360]  「你也很疼我」
[00:11:25.360 --> 00:11:31.080]  「勉勉強強也要給你一點」
[00:11:31.080 --> 00:11:34.920]  神要你一種勉強的奉獻
[00:11:34.920 --> 00:11:36.360]  你可以歡喜快樂
[00:11:36.360 --> 00:11:39.480]  因為你想回神過去給你的恩惠
[00:11:39.480 --> 00:11:41.840]  因此帶著感恩的心
[00:11:41.840 --> 00:11:47.320]  一種歡喜的心來獻祭自己
[00:11:47.320 --> 00:11:48.960]  大家知道我過去有一段時間
[00:11:48.960 --> 00:11:53.400]  在國內有一些探訪培訓
[00:11:53.400 --> 00:11:55.840]  在這段時間有機會到福建
[00:11:55.840 --> 00:11:58.960]  到福建一間比較大的教會
[00:11:58.960 --> 00:12:01.400]  他們跟我分享他們自己的經歷
[00:12:01.400 --> 00:12:04.240]  他們說到早年八零年代
[00:12:04.240 --> 00:12:06.560]  教會開始復堂
[00:12:06.560 --> 00:12:08.360]  大家知道早期
[00:12:08.360 --> 00:12:09.560]  很多原因
[00:12:09.560 --> 00:12:13.280]  很多教會已經倒閉或被封閉
[00:12:13.280 --> 00:12:15.240]  特別在文化大革命的時候
[00:12:15.240 --> 00:12:19.440]  很多教徒受盡各樣的困難、苦難
[00:12:19.440 --> 00:12:20.480]  他們告訴我
[00:12:20.480 --> 00:12:22.400]  他們當中的弟兄姊妹
[00:12:22.400 --> 00:12:25.560]  當時要被人抓去遊街
[00:12:25.560 --> 00:12:26.560]  文革的時候
[00:12:26.560 --> 00:12:27.920]  可能你會聽過
[00:12:27.920 --> 00:12:29.840]  掛著一個牌
[00:12:29.840 --> 00:12:31.960]  反革命分子
[00:12:31.960 --> 00:12:34.760]  手拿著鈴鐺
[00:12:34.760 --> 00:12:37.240]  一邊走一邊搖鈴
[00:12:37.240 --> 00:12:39.800]  吸引到周邊的人去看著他
[00:12:39.800 --> 00:12:43.920]  然後戴上高帽在那裡遊街
[00:12:43.920 --> 00:12:46.320]  他們很被羞辱
[00:12:46.320 --> 00:12:48.080]  但是他們當中很多人
[00:12:48.080 --> 00:12:49.400]  遊完街之後
[00:12:49.400 --> 00:12:52.560]  仍然堅持信靠耶穌
[00:12:52.560 --> 00:12:53.760]  他們不能回教會
[00:12:53.760 --> 00:12:56.120]  因為教堂已經封閉了
[00:12:56.120 --> 00:12:57.520]  有沒有聖經呢?
[00:12:57.520 --> 00:12:58.600]  沒有聖經
[00:12:58.600 --> 00:13:00.200]  被銷毀了
[00:13:00.200 --> 00:13:01.960]  但是有聖經讀
[00:13:01.960 --> 00:13:04.400]  那你說那些聖經是怎樣來的?
[00:13:04.400 --> 00:13:06.240]  當時沒有iPad
[00:13:06.240 --> 00:13:09.080]  不可以撥來撥去地看
[00:13:09.080 --> 00:13:12.600]  他們的聖經全部是手抄的聖經
[00:13:12.600 --> 00:13:16.800]  所以他們在靜悄悄地傳那些手抄聖經本
[00:13:16.800 --> 00:13:19.160]  在那裡自己讀聖經
[00:13:19.160 --> 00:13:20.000]  他們告訴我
[00:13:20.000 --> 00:13:24.720]  1985年他們教堂復堂
[00:13:24.720 --> 00:13:25.640]  復堂的時候
[00:13:25.640 --> 00:13:27.320]  一個大的禮堂
[00:13:27.320 --> 00:13:29.720]  誰來敬拜呢?
[00:13:29.720 --> 00:13:32.760]  但是想不到在開始崇拜之前
[00:13:32.760 --> 00:13:37.120]  有三四百人聚集在禮堂門口
[00:13:37.120 --> 00:13:38.280]  進來禮堂之後
[00:13:38.280 --> 00:13:40.880]  差不多五百人在那裡
[00:13:40.880 --> 00:13:44.120]  都不知道是從哪裡出來的教徒
[00:13:44.120 --> 00:13:47.720]  他們說他們過去暗中的敬拜
[00:13:47.720 --> 00:13:49.960]  但是感受神一路的保守
[00:13:49.960 --> 00:13:52.120]  一路的看顧他們
[00:13:52.120 --> 00:13:53.600]  在艱難的環境當中
[00:13:53.600 --> 00:13:56.600]  更經歷神自己奇妙的看顧
[00:13:56.600 --> 00:13:57.760]  當他們敬拜的時候
[00:13:57.760 --> 00:14:02.360]  他們說他們每個人都流眼淚
[00:14:02.360 --> 00:14:04.800]  在當中他們帶著感恩的心
[00:14:04.800 --> 00:14:09.120]  將自己和自己的教會獻情給神
[00:14:09.120 --> 00:14:13.320]  因為他們知道神佩特
[00:14:13.320 --> 00:14:16.680]  有些時候很多人以為教徒有很多規條
[00:14:16.680 --> 00:14:21.200]  但是他們不會明白教徒內心的體驗
[00:14:21.200 --> 00:14:24.000]  當你回想人生很多不同的經歷的時候
[00:14:24.000 --> 00:14:26.680]  你會知道神恩待你
[00:14:26.680 --> 00:14:28.480]  沒錯有些時候自己有不信
[00:14:28.480 --> 00:14:30.560]  甚至有時候懷疑神的慈愛
[00:14:30.560 --> 00:14:32.120]  但是靜下想
[00:14:32.120 --> 00:14:35.720]  就見到、聽到、看到
[00:14:35.720 --> 00:14:39.080]  因為這些是自己經過的事情
[00:14:39.080 --> 00:14:41.640]  我講過我在這次安息年假
[00:14:41.640 --> 00:14:44.440]  回到一個舊的地方
[00:14:44.440 --> 00:14:48.800]  我在三十年前去到溫哥華讀神學
[00:14:48.800 --> 00:14:51.560]  當我回到一些舊地
[00:14:51.560 --> 00:14:55.720]  甚至回到一些自己平時很多體驗的地方
[00:14:55.720 --> 00:14:58.280]  有一次去到一個沙灘
[00:14:58.280 --> 00:15:00.800]  我忍不住叫旁邊的人
[00:15:00.800 --> 00:15:03.680]  「請你們走開一會兒」
[00:15:03.680 --> 00:15:06.160]  「給我五分鐘」
[00:15:06.160 --> 00:15:10.160]  我就忍不住在沙灘裡跪下
[00:15:10.160 --> 00:15:12.680]  我就向神祈禱
[00:15:12.680 --> 00:15:15.040]  我說「上帝啊 感謝祢過去
[00:15:15.040 --> 00:15:17.400]  在我年輕的時候
[00:15:17.400 --> 00:15:21.040]  給我所經歷的各樣的恩典
[00:15:21.040 --> 00:15:24.640]  在這個地方給我所領受的生命的祝福
[00:15:24.640 --> 00:15:26.560]  生命的成長
[00:15:26.560 --> 00:15:29.600]  在當中感謝上帝」
[00:15:29.600 --> 00:15:33.520]  教徒的感恩和奉獻是相連的
[00:15:33.520 --> 00:15:36.200]  你不可以說「我要奉獻」
[00:15:36.200 --> 00:15:38.240]  就勉強地奉獻
[00:15:38.240 --> 00:15:41.480]  而是當你心裡感受神的慈愛
[00:15:41.480 --> 00:15:42.720]  你會很樂意
[00:15:42.720 --> 00:15:45.320]  因為你知道一切都是從神來的
[00:15:45.320 --> 00:15:47.600]  你就會樂意將感恩
[00:15:47.600 --> 00:15:52.280]  將自己奉獻給神
[00:15:52.280 --> 00:15:55.560]  人生的路有些時候要繼續向前行
[00:15:55.560 --> 00:15:58.240]  但有些時刻要停下來
[00:15:58.240 --> 00:16:00.800]  好像以色列人一樣
[00:16:00.800 --> 00:16:03.120]  祝壇獻祭
[00:16:03.120 --> 00:16:07.840]  將感恩 將自己獻情給主
[00:16:07.840 --> 00:16:09.080]  我們再看另一方面
[00:16:09.080 --> 00:16:10.320]  在聖經接著說到
[00:16:10.320 --> 00:16:12.840]  他們有一個很重要的人生的目標
[00:16:12.840 --> 00:16:14.160]  就是以神的話
[00:16:14.160 --> 00:16:17.360]  為他們生活的最終極的指標
[00:16:17.360 --> 00:16:23.440]  大家看回三十二節
[00:16:23.440 --> 00:16:24.280]  聖經這樣說
[00:16:24.280 --> 00:16:25.800]  「約書亞在那裡
[00:16:25.800 --> 00:16:27.680]  當著以色列人面前
[00:16:27.680 --> 00:16:30.080]  把摩西所寫的摩西律法
[00:16:30.080 --> 00:16:32.880]  抄寫在石頭上」
[00:16:32.880 --> 00:16:34.120]  他們做一件事就是
[00:16:34.120 --> 00:16:38.680]  把摩西吩咐百姓在旁邊圍著它
[00:16:38.680 --> 00:16:40.320]  然後用一些大的石頭
[00:16:40.320 --> 00:16:42.920]  在上面抄寫律法
[00:16:42.920 --> 00:16:44.000]  反正聖經所說
[00:16:44.000 --> 00:16:47.960]  當時他們在石頭上鋪了一些石灰
[00:16:47.960 --> 00:16:50.800]  然後在石灰上刻字
[00:16:50.800 --> 00:16:52.520]  當然你可以想像
[00:16:52.520 --> 00:16:55.360]  會用多少時間來刻
[00:16:55.360 --> 00:16:56.120]  這些石板
[00:16:56.120 --> 00:16:58.400]  你不要以為是一塊小的石板
[00:16:58.400 --> 00:17:00.040]  相反是一些很大的石板
[00:17:00.040 --> 00:17:02.000]  考古學曾經發掘到
[00:17:02.000 --> 00:17:06.120]  在當地有一些七呎長的石板
[00:17:06.120 --> 00:17:08.200]  七呎長
[00:17:08.200 --> 00:17:10.960]  你想想當時沒有用鑽
[00:17:10.960 --> 00:17:12.240]  用什麼方式去刻
[00:17:12.240 --> 00:17:13.520]  我不敢說
[00:17:13.520 --> 00:17:16.200]  但一定用了很長時間
[00:17:16.200 --> 00:17:18.840]  百姓在旁邊圍繞著約書亞
[00:17:18.840 --> 00:17:22.800]  他一字一字地刻寫神的律法
[00:17:22.800 --> 00:17:23.920]  很深刻
[00:17:23.920 --> 00:17:26.840]  就好像刻在他們的心裡面一樣
[00:17:26.840 --> 00:17:28.040]  剛才說到
[00:17:28.080 --> 00:17:31.960]  以巴魯山在加南地的哪個地方?
[00:17:31.960 --> 00:17:34.600]  在中央的地帶
[00:17:34.600 --> 00:17:35.720]  在中央的地帶
[00:17:35.720 --> 00:17:37.200]  他們不要再戰爭
[00:17:37.200 --> 00:17:39.000]  不要再乘勝追擊
[00:17:39.000 --> 00:17:40.560]  他們去到一個地點
[00:17:40.560 --> 00:17:42.200]  要重新確認
[00:17:42.200 --> 00:17:47.640]  神的話永遠是他們生命的中心點
[00:17:47.640 --> 00:17:49.000]  人生的目標
[00:17:49.000 --> 00:17:53.120]  是要讓神的話成為我人生的指標
[00:17:53.120 --> 00:17:54.720]  一路聽從
[00:17:54.720 --> 00:17:56.720]  遵從神的話
[00:17:56.720 --> 00:18:00.880]  他們就在當中一路抄寫
[00:18:00.880 --> 00:18:03.920]  當你去到應許之地
[00:18:03.920 --> 00:18:05.200]  你要記得
[00:18:05.200 --> 00:18:07.880]  唯獨當你遵從神的話
[00:18:07.880 --> 00:18:12.800]  你才能夠安穩在應許之地
[00:18:12.800 --> 00:18:15.760]  基督徒有些人信了主很多年
[00:18:15.760 --> 00:18:17.080]  在座的可能有弟兄姊妹
[00:18:17.080 --> 00:18:18.360]  信了主可能超過十年
[00:18:18.360 --> 00:18:18.920]  二十年
[00:18:18.920 --> 00:18:20.760]  三十年
[00:18:20.760 --> 00:18:24.120]  但唯有當你真正以神的話
[00:18:24.120 --> 00:18:27.080]  作為你人生的焦點
[00:18:27.080 --> 00:18:31.200]  你才會安穩在基督徒人生裏面
