
[00:00:00.000 --> 00:00:04.040]  我深信在過去這幾次的聚會當中
[00:04:08.240 --> 00:04:10.240]  我不知道你聽不聽得明白
[00:04:10.240 --> 00:04:12.240]  這個不是叫做靈命
[00:04:12.240 --> 00:04:14.240]  這個叫做宗教活動
[00:04:14.240 --> 00:04:16.240]  宗教活動也有很多隻數
[00:04:16.240 --> 00:04:18.240]  宗教活動你認識到一班朋友
[00:04:18.240 --> 00:04:20.240]  起碼他不多怎麼騙你
[00:04:20.240 --> 00:04:22.240]  宗教活動你可以拿到很多連繫
[00:04:22.240 --> 00:04:24.240]  不是說這麼壞
[00:04:24.240 --> 00:04:26.240]  到這裏要做什麼層壓式
[00:04:26.240 --> 00:04:28.240]  什麼推銷
[00:04:28.240 --> 00:04:30.240]  進來禮拜堂有人敢做
[00:04:30.240 --> 00:04:32.240]  對不起我講錯了一些人
[00:04:32.240 --> 00:04:34.240]  他去團契
[00:04:34.240 --> 00:04:36.240]  他認識大英姐妹就為了賣他那個產品
[00:04:36.240 --> 00:04:38.240]  我們不說那麼卑鄙的那些
[00:04:38.240 --> 00:04:40.240]  我們說一些比較正氣的
[00:04:40.240 --> 00:04:42.240]  但是你來到禮拜堂其實你找到一班
[00:04:42.240 --> 00:04:44.240]  朋友你多了很多連繫
[00:04:44.240 --> 00:04:46.240]  醫生多認識幾個
[00:04:46.240 --> 00:04:48.240]  你看我們北宣有多少醫生
[00:04:48.240 --> 00:04:50.240]  律師也有
[00:04:50.240 --> 00:04:52.240]  社工也有護士更多
[00:04:52.240 --> 00:04:54.240]  病也有人採你
[00:04:54.240 --> 00:04:56.240]  有隻數的信耶穌
[00:04:56.240 --> 00:04:58.240]  去禮拜堂
[00:04:58.240 --> 00:05:00.240]  但是如果你只是為了這些來到禮拜堂
[00:05:00.240 --> 00:05:02.240]  我告訴你這個不是靈命的生活
[00:05:02.240 --> 00:05:04.240]  這個只是馬拉基斯裡面神一次一次要罵的
[00:05:04.240 --> 00:05:06.240]  神說你要這麼多東西嗎
[00:05:06.240 --> 00:05:08.240]  或者相反來說
[00:05:08.240 --> 00:05:10.240]  神說我要你是這些東西嗎
[00:05:10.240 --> 00:05:12.240]  我不是要你這些東西
[00:05:12.240 --> 00:05:14.240]  我要你把心給我
[00:05:14.240 --> 00:05:16.240]  我要你過一個像模像樣
[00:05:16.240 --> 00:05:18.240]  好像我們那天所講的
[00:05:18.240 --> 00:05:20.240]  硬硬正正光明磊落的基督徒生活
[00:05:20.240 --> 00:05:22.240]  對得住神對得住人
[00:05:22.240 --> 00:05:24.240]  那把口說出來是對得住心
[00:05:24.240 --> 00:05:26.240]  那個要求就多
[00:05:26.240 --> 00:05:28.240]  負的代價也都大
[00:05:28.240 --> 00:05:30.240]  難怪我們看到
[00:05:30.240 --> 00:05:32.240]  馬拉基斯最後一段
[00:05:32.240 --> 00:05:34.240]  那些的
[00:05:34.240 --> 00:05:36.240]  以色列人還在問
[00:05:36.240 --> 00:05:38.240]  值得這樣做嗎
[00:05:38.240 --> 00:05:40.240]  值不值得我們看今天這一段聖經
[00:05:40.240 --> 00:05:42.240]  我們打開馬拉基斯
[00:05:42.240 --> 00:05:44.240]  第三章
[00:05:44.240 --> 00:05:46.240]  13節
[00:05:46.240 --> 00:05:48.240]  看到第四章完結了
[00:05:48.240 --> 00:05:50.240]  如果你有這個型號
[00:05:50.240 --> 00:05:52.240]  在手就打開
[00:05:52.240 --> 00:05:54.240]  我們第五講
[00:05:54.240 --> 00:05:56.240]  講義第45頁
[00:05:56.240 --> 00:05:58.240]  第五講的講義那裡
[00:05:58.240 --> 00:06:00.240]  馬拉基斯的第三章
[00:06:00.240 --> 00:06:02.240]  13
[00:06:02.240 --> 00:06:04.240]  14
[00:06:04.240 --> 00:06:06.240]  15
[00:06:06.240 --> 00:06:08.240]  其實就代表了
[00:06:08.240 --> 00:06:10.240]  當時一些人心底裡
[00:06:10.240 --> 00:06:12.240]  可能口不夠膽講
[00:06:12.240 --> 00:06:14.240]  但是神指出他
[00:06:14.240 --> 00:06:16.240]  揭出他那種不滿
[00:06:16.240 --> 00:06:18.240]  就是究竟何苦
[00:06:18.240 --> 00:06:20.240]  要花這麼多精神代價
[00:06:20.240 --> 00:06:22.240]  來過一個
[00:06:22.240 --> 00:06:24.240]  敬業的生活
[00:06:24.240 --> 00:06:26.240]  值不值得呢
[00:06:26.240 --> 00:06:28.240]  找到的時候我們一起讀
[00:06:28.240 --> 00:06:30.240]  馬拉基斯我們讀
[00:06:30.240 --> 00:06:32.240]  第三章的
[00:06:32.240 --> 00:06:34.240]  14 15 3節
[00:06:34.240 --> 00:06:36.240]  我們一起來
[00:06:36.240 --> 00:06:38.240]  讀
[00:06:38.240 --> 00:06:40.240]  用話頂撞我
[00:06:40.240 --> 00:06:42.240]  你們還說
[00:06:42.240 --> 00:06:44.240]  我用什麼話頂撞了你呢
[00:06:44.240 --> 00:06:46.240]  你們說
[00:06:46.240 --> 00:06:48.240]  侍奉神跌逃然的
[00:06:48.240 --> 00:06:50.240]  遵守神所吩咐的
[00:06:50.240 --> 00:06:52.240]  在萬君之耶和華
[00:06:52.240 --> 00:06:54.240]  面前苦苦齋戒
[00:06:54.240 --> 00:06:56.240]  有什麼益處呢
[00:06:56.240 --> 00:06:58.240]  如今我們稱
[00:06:58.240 --> 00:07:00.240]  狂傲的人為有福
[00:07:00.240 --> 00:07:02.240]  並且行惡的人
[00:07:02.240 --> 00:07:04.240]  不見立
[00:07:04.240 --> 00:07:06.240]  他們雖然試探神
[00:07:06.240 --> 00:07:08.240]  卻得脫離災難
[00:07:08.240 --> 00:07:10.240]  好
[00:07:10.240 --> 00:07:12.240]  這三句話
[00:07:12.240 --> 00:07:14.240]  代表了當時
[00:07:14.240 --> 00:07:16.240]  以色列人心中的不滿
[00:07:16.240 --> 00:07:18.240]  很多的不滿
[00:07:18.240 --> 00:07:20.240]  宗教活動照常
[00:07:20.240 --> 00:07:22.240]  但是心中很多的不滿
[00:07:22.240 --> 00:07:24.240]  現在我們要開估了
[00:07:24.240 --> 00:07:26.240]  第一堂
[00:07:26.240 --> 00:07:28.240]  猜謎遊戲
[00:07:28.240 --> 00:07:30.240]  尋寶遊戲
[00:07:30.240 --> 00:07:32.240]  馬拉基斯裡面我找到起碼有七個地方
[00:07:32.240 --> 00:07:34.240]  代表了
[00:07:34.240 --> 00:07:36.240]  神的不滿
[00:07:36.240 --> 00:07:38.240]  心中對神的不滿
[00:07:38.240 --> 00:07:40.240]  他心中可能表面沒有說出來
[00:07:40.240 --> 00:07:42.240]  但是心中冷冰冰
[00:07:42.240 --> 00:07:44.240]  這群人
[00:07:44.240 --> 00:07:46.240]  他心中對神說信神有什麼好
[00:07:46.240 --> 00:07:48.240]  為什麼要過敬錢的生活
[00:07:48.240 --> 00:07:50.240]  剛剛我們讀了其中一樣
[00:07:50.240 --> 00:07:52.240]  下年開估
[00:07:52.240 --> 00:07:54.240]  第七樣
[00:07:54.240 --> 00:07:56.240]  就是我要苦苦的齋戒
[00:07:56.240 --> 00:07:58.240]  過一個似模似樣的
[00:07:58.240 --> 00:08:00.240]  守規矩的生活
[00:08:00.240 --> 00:08:02.240]  有什麼價值
[00:08:02.240 --> 00:08:04.240]  為什麼要這麼做
[00:08:04.240 --> 00:08:06.240]  這是他們其中一個的不滿
[00:08:06.240 --> 00:08:08.240]  和抗議
[00:08:08.240 --> 00:08:10.240]  大家找到其他嗎
[00:08:10.240 --> 00:08:12.240]  我們試試找
[00:08:12.240 --> 00:08:14.240]  這幾天有沒有
[00:08:14.240 --> 00:08:16.240]  起碼找不到七個都可以找到五六個
[00:08:16.240 --> 00:08:18.240]  其實所有都說過
[00:08:18.240 --> 00:08:20.240]  我特意到今晚才和大家一起溫習
[00:08:20.240 --> 00:08:22.240]  因為你聽了這麼多堂
[00:08:22.240 --> 00:08:24.240]  假設你第一堂聽到現在
[00:08:24.240 --> 00:08:26.240]  你有印象我講你就會立刻共鳴
[00:08:26.240 --> 00:08:28.240]  第一章裡面有兩個
[00:08:28.240 --> 00:08:30.240]  這樣的怨言
[00:08:30.240 --> 00:08:32.240]  大家記得
[00:08:32.240 --> 00:08:34.240]  一開始的時候第二節就說
[00:08:34.240 --> 00:08:36.240]  神你愛我嗎
[00:08:36.240 --> 00:08:38.240]  你這樣算愛我嗎
[00:08:38.240 --> 00:08:40.240]  你看看我的生活
[00:08:40.240 --> 00:08:42.240]  像隻狗一樣
[00:08:42.240 --> 00:08:44.240]  你看看我的際遇
[00:08:44.240 --> 00:08:46.240]  諸多不方便
[00:08:46.240 --> 00:08:48.240]  諸多痛苦
[00:08:48.240 --> 00:08:50.240]  諸多不幸
[00:08:50.240 --> 00:08:52.240]  你這樣算愛我嗎
[00:08:52.240 --> 00:08:54.240]  這是第一個心底裡對神的不滿
[00:08:54.240 --> 00:08:56.240]  第二樣
[00:08:56.240 --> 00:08:58.240]  第一章我們看到
[00:08:58.240 --> 00:09:00.240]  獻祭給神
[00:09:00.240 --> 00:09:02.240]  獻就獻給你
[00:09:02.240 --> 00:09:04.240]  諸多要求
[00:09:04.240 --> 00:09:06.240]  又是要完全的
[00:09:06.240 --> 00:09:08.240]  有些供養的
[00:09:08.240 --> 00:09:10.240]  又是要潔淨的
[00:09:10.240 --> 00:09:12.240]  自然又給你你還想怎樣
[00:09:12.240 --> 00:09:14.240]  這就代表我們今天的心態
[00:09:14.240 --> 00:09:16.240]  我來禮拜堂你還想怎樣
[00:09:16.240 --> 00:09:18.240]  我去團契你還想怎樣
[00:09:18.240 --> 00:09:20.240]  你要我去多少
[00:09:20.240 --> 00:09:22.240]  你這麼過份
[00:09:22.240 --> 00:09:24.240]  我已經夠生活辛苦
[00:09:24.240 --> 00:09:26.240]  我不是沒有獻祭
[00:09:26.240 --> 00:09:28.240]  我只是獻次等給你
[00:09:28.240 --> 00:09:30.240]  算了
[00:09:30.240 --> 00:09:32.240]  你看看情面
[00:09:32.240 --> 00:09:34.240]  給點面子我
[00:09:34.240 --> 00:09:36.240]  我都做了我的份
[00:09:36.240 --> 00:09:38.240]  第二個心裡充滿了不滿
[00:09:38.240 --> 00:09:40.240]  覺得神對他的要求很過份
[00:09:40.240 --> 00:09:42.240]  神不愛他
[00:09:42.240 --> 00:09:44.240]  不疼他
[00:09:44.240 --> 00:09:46.240]  第三
[00:09:46.240 --> 00:09:48.240]  第二章有幾樣
[00:09:48.240 --> 00:09:50.240]  第二章說到戒命
[00:09:50.240 --> 00:09:52.240]  言語行為
[00:09:52.240 --> 00:09:54.240]  我講話我做事
[00:09:54.240 --> 00:09:56.240]  你不要理我這麼多
[00:09:56.240 --> 00:09:58.240]  這是我自己的生活
[00:09:58.240 --> 00:10:00.240]  反正這不是星期一發生的事
[00:10:00.240 --> 00:10:02.240]  是星期一到星期五
[00:10:02.240 --> 00:10:04.240]  又要干涉我講話
[00:10:04.240 --> 00:10:06.240]  我講話夠不夠正直
[00:10:06.240 --> 00:10:08.240]  能不能帶到別人真理
[00:10:08.240 --> 00:10:10.240]  我行事為人能不能將人帶到神的面前
[00:10:10.240 --> 00:10:12.240]  這些東西很重
[00:10:12.240 --> 00:10:14.240]  負擔很多
[00:10:14.240 --> 00:10:16.240]  這是第三樣
[00:10:16.240 --> 00:10:18.240]  第四樣
[00:10:18.240 --> 00:10:20.240]  婚姻的問題
[00:10:20.240 --> 00:10:22.240]  神說感情
[00:10:22.240 --> 00:10:24.240]  是真的
[00:10:24.240 --> 00:10:26.240]  感情上我喜歡那個人
[00:10:26.240 --> 00:10:28.240]  這樣都不給
[00:10:28.240 --> 00:10:30.240]  他還沒相信
[00:10:30.240 --> 00:10:32.240]  或者我們那晚所講到
[00:10:32.240 --> 00:10:34.240]  感情上多一點點
[00:10:34.240 --> 00:10:36.240]  很難忍
[00:10:36.240 --> 00:10:38.240]  我在大陸很寂寞
[00:10:38.240 --> 00:10:40.240]  是不是
[00:10:40.240 --> 00:10:42.240]  多找個人陪陪不行嗎
[00:10:42.240 --> 00:10:44.240]  為什麼這麼過份
[00:10:44.240 --> 00:10:46.240]  這是我自己的個人私人生活
[00:10:46.240 --> 00:10:48.240]  我繼續去禮拜堂
[00:10:48.240 --> 00:10:50.240]  我繼續有侍奉
[00:10:50.240 --> 00:10:52.240]  我繼續去敬拜你
[00:10:52.240 --> 00:10:54.240]  不過請你
[00:10:54.240 --> 00:10:56.240]  在這個部份不要管我
[00:10:56.240 --> 00:10:58.240]  我過一點點
[00:10:58.240 --> 00:11:00.240]  我自己有私人空間
[00:11:00.240 --> 00:11:02.240]  我們很現代的
[00:11:02.240 --> 00:11:04.240]  你不要干涉我那麼多
[00:11:04.240 --> 00:11:06.240]  因為我感情的生活
[00:11:06.240 --> 00:11:08.240]  你連這些都干涉
[00:11:08.240 --> 00:11:10.240]  這些都不給
[00:11:10.240 --> 00:11:12.240]  第二張還有一個
[00:11:12.240 --> 00:11:14.240]  十七節講到
[00:11:14.240 --> 00:11:16.240]  這個世界
[00:11:16.240 --> 00:11:18.240]  陷宕沒有公義
[00:11:18.240 --> 00:11:20.240]  神都沒有懲罰他
[00:11:20.240 --> 00:11:22.240]  為什麼要跟神的標準
[00:11:22.240 --> 00:11:24.240]  公義的神在哪裡
[00:11:24.240 --> 00:11:26.240]  我周圍所發生的事
[00:11:26.240 --> 00:11:28.240]  你看著小人當道
[00:11:28.240 --> 00:11:30.240]  我們今早所講的
[00:11:30.240 --> 00:11:32.240]  小人當道算怎樣
[00:11:32.240 --> 00:11:34.240]  神在哪裡
[00:11:34.240 --> 00:11:36.240]  公義的神在哪裡
[00:11:36.240 --> 00:11:38.240]  二章十七節所講
[00:11:38.240 --> 00:11:40.240]  今早我們所提到的
[00:11:40.240 --> 00:11:42.240]  三章第七到第八節
[00:11:42.240 --> 00:11:46.240]  講到奉獻自己的東西給神的時候
[00:11:46.240 --> 00:11:48.240]  神啊
[00:11:48.240 --> 00:11:50.240]  我把我自己的給你
[00:11:50.240 --> 00:11:52.240]  很肉赤的
[00:11:52.240 --> 00:11:54.240]  when it comes to money
[00:11:54.240 --> 00:11:56.240]  很肉赤的
[00:11:56.240 --> 00:11:58.240]  辛辛苦苦賺回的錢
[00:11:58.240 --> 00:12:00.240]  我都算是好
[00:12:00.240 --> 00:12:02.240]  我沒有偷偷擺騙
[00:12:02.240 --> 00:12:04.240]  是我加班賺回來的
[00:12:04.240 --> 00:12:06.240]  大拿拿拿出來放進奉獻袋
[00:12:06.240 --> 00:12:08.240]  我是做宣教
[00:12:08.240 --> 00:12:10.240]  不知道去了哪裡
[00:12:10.240 --> 00:12:12.240]  那些錢能不能夠用
[00:12:12.240 --> 00:12:14.240]  為什麼要求我這樣做
[00:12:14.240 --> 00:12:16.240]  第七樣就是我們剛才所講的
[00:12:16.240 --> 00:12:18.240]  這個世界
[00:12:18.240 --> 00:12:20.240]  如果要過一個虔誠的生活
[00:12:20.240 --> 00:12:22.240]  很多代價
[00:12:22.240 --> 00:12:24.240]  值得嗎
[00:12:24.240 --> 00:12:26.240]  值得嗎
[00:12:26.240 --> 00:12:28.240]  有沒有留意到
[00:12:28.240 --> 00:12:30.240]  在馬拉基斯裡面
[00:12:30.240 --> 00:12:32.240]  在那句話的光照底下
[00:12:32.240 --> 00:12:34.240]  很多裡面的不滿
[00:12:34.240 --> 00:12:36.240]  反了出來
[00:12:36.240 --> 00:12:38.240]  反了出來
[00:12:38.240 --> 00:12:40.240]  這兩天我們和弟兄聊天的時候
[00:12:40.240 --> 00:12:42.240]  都提到一個字眼
[00:12:42.240 --> 00:12:44.240]  就是北宣家
[00:12:44.240 --> 00:12:46.240]  大部分是中產的基督徒
[00:12:46.240 --> 00:12:48.240]  中產的基督徒
[00:12:48.240 --> 00:12:50.240]  專業的基督徒
[00:12:50.240 --> 00:12:52.240]  有好處和不好處
[00:12:52.240 --> 00:12:54.240]  好處就是他們做事可能
[00:12:54.240 --> 00:12:56.240]  比較有經驗
[00:12:56.240 --> 00:12:58.240]  不會亂來
[00:12:58.240 --> 00:13:00.240]  有學問
[00:13:00.240 --> 00:13:02.240]  有基本的生活
[00:13:02.240 --> 00:13:04.240]  安頓
[00:13:04.240 --> 00:13:06.240]  但是不好處
[00:13:06.240 --> 00:13:08.240]  我相信
[00:13:08.240 --> 00:13:10.240]  中產的基督徒
[00:13:10.240 --> 00:13:12.240]  是沒有基層的基督徒
[00:13:12.240 --> 00:13:14.240]  中產人有一個危機
[00:13:14.240 --> 00:13:16.240]  就是心裡面的東西
[00:13:16.240 --> 00:13:18.240]  他會用一些比較美麗的方式
[00:13:18.240 --> 00:13:20.240]  來掩飾
[00:13:20.240 --> 00:13:22.240]  基層人就不是
[00:13:22.240 --> 00:13:24.240]  不服就不服
[00:13:24.240 --> 00:13:26.240]  不用射你
[00:13:26.240 --> 00:13:28.240]  這樣說話的
[00:13:28.240 --> 00:13:30.240]  說出來
[00:13:30.240 --> 00:13:32.240]  神為什麼要這樣做
[00:13:32.240 --> 00:13:34.240]  說出來
[00:13:34.240 --> 00:13:36.240]  我去過基層的教會
[00:13:36.240 --> 00:13:38.240]  有那句就說那句
[00:13:38.240 --> 00:13:40.240]  夫婦吵架
[00:13:40.240 --> 00:13:42.240]  吵架的時候老婆就打電話給牧師
[00:13:42.240 --> 00:13:44.240]  老公你要打我
[00:13:44.240 --> 00:13:46.240]  快點來幫我
[00:13:46.240 --> 00:13:48.240]  就去勸架
[00:13:48.240 --> 00:13:50.240]  但是在中產的教會裡面
[00:13:50.240 --> 00:13:52.240]  家裡打到
[00:13:52.240 --> 00:13:54.240]  要互相殘殺
[00:13:54.240 --> 00:13:56.240]  還牽著手一起來禮拜堂
[00:13:56.240 --> 00:13:58.240]  好拿命
[00:13:58.240 --> 00:14:00.240]  還笑眉眉的
[00:14:00.240 --> 00:14:02.240]  一回到家裡整個樣子都變了
[00:14:02.240 --> 00:14:04.240]  這是中產人專業的知識份子
[00:14:04.240 --> 00:14:06.240]  才能夠做得到
[00:14:06.240 --> 00:14:08.240]  我恐怕
[00:14:08.240 --> 00:14:10.240]  我們北宣教裡面
[00:14:10.240 --> 00:14:12.240]  很多基督徒就好像馬拉基教會
[00:14:12.240 --> 00:14:14.240]  當時的情況那樣
[00:14:14.240 --> 00:14:16.240]  每件事都上了軌道
[00:14:16.240 --> 00:14:18.240]  我們說是一個很上軌道的宗教生活
[00:14:18.240 --> 00:14:20.240]  但是這個上軌道的宗教生活
[00:14:20.240 --> 00:14:22.240]  和那些謙謙有禮
[00:14:22.240 --> 00:14:24.240]  做事
[00:14:24.240 --> 00:14:26.240]  很得體
[00:14:26.240 --> 00:14:28.240]  這樣的教育背景的表現
[00:14:28.240 --> 00:14:30.240]  背後下面暗湧
[00:14:30.240 --> 00:14:32.240]  仍然是那些很多對神的不滿
[00:14:32.240 --> 00:14:34.240]  因為那些是
[00:14:34.240 --> 00:14:36.240]  千真萬確
[00:14:36.240 --> 00:14:38.240]  道育的
[00:14:38.240 --> 00:14:40.240]  禮真的
[00:14:40.240 --> 00:14:42.240]  剛才我們說到關於錢
[00:14:42.240 --> 00:14:44.240]  關於感情
[00:14:44.240 --> 00:14:46.240]  關於將多少東西給神
[00:14:46.240 --> 00:14:48.240]  關於你做事
[00:14:48.240 --> 00:14:50.240]  人家外面那裡
[00:14:50.240 --> 00:14:52.240]  在一個互相踐踏的社會裡面
[00:14:52.240 --> 00:14:54.240]  你要站得硬朗
[00:14:54.240 --> 00:14:56.240]  不去踐踏人
[00:14:56.240 --> 00:14:58.240]  還說要有基督徒的原則
[00:14:58.240 --> 00:15:00.240]  這些東西
[00:15:00.240 --> 00:15:02.240]  是很認真
[00:15:02.240 --> 00:15:04.240]  一到這些賣身的東西的時候
[00:15:04.240 --> 00:15:06.240]  那個星期日
[00:15:06.240 --> 00:15:08.240]  星期六團慶
[00:15:08.240 --> 00:15:10.240]  那個信仰得到的東西
[00:15:10.240 --> 00:15:12.240]  最大變化
[00:15:12.240 --> 00:15:14.240]  沒有關係
[00:15:14.240 --> 00:15:16.240]  回到他自己本來的那些
[00:15:16.240 --> 00:15:18.240]  我講得嚴厲
[00:15:18.240 --> 00:15:20.240]  但這個正是馬拉基說的
[00:15:20.240 --> 00:15:22.240]  今天我們要最後機會
[00:15:22.240 --> 00:15:24.240]  看看問題發生在哪裡
[00:15:24.240 --> 00:15:26.240]  問題發生在哪裡
[00:15:26.240 --> 00:15:28.240]  如果我一句簡單的總結
[00:15:28.240 --> 00:15:30.240]  然後我們才慢慢去
[00:15:30.240 --> 00:15:32.240]  追溯當中的
[00:15:32.240 --> 00:15:34.240]  比較仔細的關鍵
[00:15:34.240 --> 00:15:36.240]  就是那種perspective
[00:15:36.240 --> 00:15:38.240]  如果你留意
[00:15:38.240 --> 00:15:40.240]  馬拉基說尤其是今天這一段
[00:15:40.240 --> 00:15:42.240]  就是有兩種不同的
