
[00:00:00.000 --> 00:00:03.000]  我們常常都會講及「恩典」
[00:01:43.500 --> 00:01:47.500]  不要因為自己的軟弱而懼怕
[00:01:47.500 --> 00:01:50.500]  只是常常仰望他的恩惠
[00:01:50.500 --> 00:01:54.500]  我們就能夠自終都可以蒙恩
[00:01:54.500 --> 00:01:57.500]  這正是聖經上常給我們的訊息
[00:01:57.500 --> 00:01:59.500]  現在我們看的是
[00:01:59.500 --> 00:02:01.500]  神如何透過阿伯拉罕的經歷
[00:02:01.500 --> 00:02:05.500]  告訴我們他的「恩典」的確是夠用的
[00:02:05.500 --> 00:02:09.500]  我們一起看聖經第二十章
[00:02:09.500 --> 00:02:10.500]  二十章第一節
[00:02:10.500 --> 00:02:13.500]  阿伯拉罕從那裡遷到南地
[00:02:13.500 --> 00:02:17.500]  就住在迦底斯和舒爾中間
[00:02:17.500 --> 00:02:18.500]  此經提到這個地方
[00:02:18.500 --> 00:02:22.500]  在當時迦南地南邊的邊界
[00:02:22.500 --> 00:02:27.500]  可能因為當地阿伯拉罕原居的地方
[00:02:27.500 --> 00:02:30.500]  缺乏一些草原或水源
[00:02:30.500 --> 00:02:33.500]  所以他們就搬到一個新的地方
[00:02:33.500 --> 00:02:37.500]  但當他來到迦底斯和舒爾中間的時候
[00:02:37.500 --> 00:02:38.500]  亦有某些緣故
[00:02:38.500 --> 00:02:43.500]  他再轉到迦南地東南邊的基拉爾
[00:02:43.500 --> 00:02:46.500]  在那個地方暫時居住
[00:02:46.500 --> 00:02:49.500]  或是他去那個地方要做生意
[00:02:49.500 --> 00:02:50.500]  或是購買一些物品
[00:02:50.500 --> 00:02:53.500]  我們不會知道
[00:02:53.500 --> 00:02:55.500]  但在當中有些原因
[00:02:55.500 --> 00:03:00.500]  他就暫時寄居在基拉爾的地方
[00:03:00.500 --> 00:03:02.500]  當他去到的時候
[00:03:02.500 --> 00:03:03.500]  他就很擔心
[00:03:03.500 --> 00:03:05.500]  因此他跟周圍的人說
[00:03:05.500 --> 00:03:07.500]  撒拉是他的妹妹
[00:03:07.500 --> 00:03:09.500]  大家看第二節
[00:03:09.500 --> 00:03:12.500]  曾經提到他的妻子撒拉說
[00:03:12.500 --> 00:03:14.500]  她是我的妹妹
[00:03:14.500 --> 00:03:17.500]  於是基拉爾王阿比米勒派人來
[00:03:17.500 --> 00:03:21.500]  把撒拉娶了她
[00:03:21.500 --> 00:03:23.500]  當時阿布拉肯很怕
[00:03:23.500 --> 00:03:27.500]  因為他太太的緣故來殺害她
[00:03:27.500 --> 00:03:33.500]  大家如果看回後面的第十七節
[00:03:33.500 --> 00:03:34.500]  你會留心
[00:03:34.500 --> 00:03:35.500]  對不起 十一節
[00:03:35.500 --> 00:03:39.500]  你會留意到當時他曾經說的話
[00:03:39.500 --> 00:03:42.500]  第十一節阿布拉肯回答說
[00:03:42.500 --> 00:03:43.500]  因為我以為這地方
[00:03:43.500 --> 00:03:46.500]  必定沒有敬畏神的人
[00:03:46.500 --> 00:03:49.500]  他們會因我妻子的緣故殺我
[00:03:49.500 --> 00:03:53.500]  所以他說一些不真實的話
[00:03:53.500 --> 00:03:55.500]  說這是我的妹妹
[00:03:55.500 --> 00:03:59.500]  想避開這些對自己的危險
[00:03:59.500 --> 00:04:00.500]  當大家聽到這句話的時候
[00:04:00.500 --> 00:04:01.500]  或許你會想起
[00:04:01.500 --> 00:04:04.500]  這件事情好像不是第一次發生
[00:04:04.500 --> 00:04:07.500]  曾經有類似的事情出現
[00:04:07.500 --> 00:04:09.500]  大家看回前面十二章
[00:04:09.500 --> 00:04:11.500]  你會看到
[00:04:11.500 --> 00:04:13.500]  創世紀第十二章
[00:04:13.500 --> 00:04:17.500]  當時阿布拉肯他們因為饑荒的緣故
[00:04:17.500 --> 00:04:19.500]  就去到埃及地
[00:04:19.500 --> 00:04:23.500]  在十二章的第十節新譯本
[00:04:23.500 --> 00:04:26.500]  當時那地發生饑荒
[00:04:26.500 --> 00:04:28.500]  阿布拉肯就下到埃及去
[00:04:28.500 --> 00:04:30.500]  要在那裡居寄居
[00:04:30.500 --> 00:04:33.500]  因為那地的饑荒十分嚴重
[00:04:33.500 --> 00:04:34.500]  去到埃及的時候
[00:04:34.500 --> 00:04:36.500]  阿布拉肯對他妻子撒萊說
[00:04:36.500 --> 00:04:39.500]  漢娜我知道你是個美貌的女人
[00:04:39.500 --> 00:04:41.500]  埃及人看見你的時候
[00:04:41.500 --> 00:04:44.500]  就會說這是他的妻子
[00:04:44.500 --> 00:04:45.500]  他們就會殺我
[00:04:45.500 --> 00:04:47.500]  卻叫你活著
[00:04:47.500 --> 00:04:50.500]  然後請你說你是我的妹妹
[00:04:50.500 --> 00:04:53.500]  我就因你的緣故可以平安無事
[00:04:53.500 --> 00:04:55.500]  得到保存
[00:04:55.500 --> 00:04:57.500]  他過去都很擔心
[00:04:57.500 --> 00:05:00.500]  擔心別人會因為妻子的緣故殺自己
[00:05:00.500 --> 00:05:02.500]  所以就說一些虛假的話
[00:05:02.500 --> 00:05:03.500]  但後來大家看回
[00:05:03.500 --> 00:05:06.500]  當埃及的法老知道這件事情之後
[00:05:06.500 --> 00:05:08.500]  他就很憤怒
[00:05:08.500 --> 00:05:14.500]  所以你看到後面第十二章第十九節
[00:05:14.500 --> 00:05:17.500]  法老就責備他
[00:05:17.500 --> 00:05:19.500]  然後就說你的妻子在這裡
[00:05:19.500 --> 00:05:20.500]  你帶她走吧
[00:05:20.500 --> 00:05:24.500]  然後就叫他們全部離開埃及地
[00:05:24.500 --> 00:05:26.500]  這件事情似乎
[00:05:26.500 --> 00:05:30.500]  阿布拉肯仍然未曾學會去信靠神
[00:05:30.500 --> 00:05:32.500]  神是會保守他們的
[00:05:32.500 --> 00:05:34.500]  神是會看顧他們的
[00:05:34.500 --> 00:05:36.500]  經過了差不多二十多年
[00:05:36.500 --> 00:05:39.500]  在這次來到的階段
[00:05:39.500 --> 00:05:43.500]  去到亞比米勒的地方的時候
[00:05:43.500 --> 00:05:45.500]  他再次用自己的方法
[00:05:45.500 --> 00:05:47.500]  他再說一些虛假的話
[00:05:47.500 --> 00:05:49.500]  說她是我的妹妹
[00:05:49.500 --> 00:05:52.500]  但在過程當中有什麼後果呢?
[00:05:52.500 --> 00:05:56.500]  是將他太太放在一個很危險的處境
[00:05:56.500 --> 00:06:02.500]  甚至他太太會隨時被別人侵犯
[00:06:02.500 --> 00:06:05.500]  他還會令到這個國家
[00:06:05.500 --> 00:06:07.500]  包括這個君王亞比米勒
[00:06:07.500 --> 00:06:09.500]  陷入罪中
[00:06:09.500 --> 00:06:12.500]  以致神的審判臨到他們
[00:06:12.500 --> 00:06:14.500]  嘗試保護自己
[00:06:14.500 --> 00:06:16.500]  卻危害了別人
[00:06:16.500 --> 00:06:20.500]  雖然過去二十多年前曾經歷過神的保守
[00:06:20.500 --> 00:06:22.500]  但這次再犯
[00:06:22.500 --> 00:06:24.500]  各位靈姐妹
[00:06:24.500 --> 00:06:25.500]  如果你自己知道
[00:06:25.500 --> 00:06:27.500]  你有某些軟弱的地方
[00:06:27.500 --> 00:06:28.500]  你得勝了
[00:06:28.500 --> 00:06:30.500]  要感謝神
[00:06:30.500 --> 00:06:33.500]  但你不要掉以輕心
[00:06:33.500 --> 00:06:35.500]  我們香港人常常說這句話
[00:06:35.500 --> 00:06:37.500]  不要掉以輕心
[00:06:37.500 --> 00:06:39.500]  因為你過去軟弱的地方
[00:06:39.500 --> 00:06:40.500]  可以再出現
[00:06:40.500 --> 00:06:43.500]  你再次跌倒
[00:06:43.500 --> 00:06:44.500]  在其中你要很小心
[00:06:44.500 --> 00:06:46.500]  保守著自己
[00:06:46.500 --> 00:06:49.500]  警覺著那些地方自己有軟弱
[00:06:49.500 --> 00:06:53.500]  就更加多為自己那方面來祈禱
[00:06:53.500 --> 00:06:55.500]  因為弟兄說
[00:06:55.500 --> 00:06:57.500]  他說我很容易驕傲
[00:06:57.500 --> 00:06:58.500]  所以當我去到一些場合
[00:06:58.500 --> 00:07:00.500]  我知道別人讚我的時候
[00:07:00.500 --> 00:07:02.500]  我會事先為自己祈禱
[00:07:02.500 --> 00:07:04.500]  求神保護我的心靈
[00:07:04.500 --> 00:07:06.500]  以致我不會驕傲
[00:07:06.500 --> 00:07:08.500]  得罪神
[00:07:08.500 --> 00:07:11.500]  當你知道自己有某些軟弱的時候
[00:07:11.500 --> 00:07:12.500]  你加倍警覺
[00:07:12.500 --> 00:07:14.500]  為那些事情祈禱
[00:07:14.500 --> 00:07:18.500]  避開再次軟弱的可能性
[00:07:18.500 --> 00:07:20.500]  阿伯拉罕再次軟弱
[00:07:20.500 --> 00:07:21.500]  但在那個時候
[00:07:21.500 --> 00:07:22.500]  神的恩典就介入了
[00:07:22.500 --> 00:07:26.500]  你再看回第二十章
[00:07:26.500 --> 00:07:28.500]  二十章當時神就在夢中
[00:07:28.500 --> 00:07:31.500]  和阿比米勒說話
[00:07:31.500 --> 00:07:34.500]  二十章第三節
[00:07:34.500 --> 00:07:37.500]  當夜神在夢中來到阿比米勒那裡
[00:07:37.500 --> 00:07:39.500]  對他說:你該死
[00:07:39.500 --> 00:07:41.500]  因為你接來的那女人
[00:07:41.500 --> 00:07:45.500]  是個有夫之婦
[00:07:45.500 --> 00:07:46.500]  一看的時候
[00:07:46.500 --> 00:07:49.500]  以為神在當中責罵阿比米勒
[00:07:49.500 --> 00:07:52.500]  其實該死這句話不是責備
[00:07:52.500 --> 00:07:54.500]  是警告
[00:07:54.500 --> 00:07:55.500]  原來文字的意思是
[00:07:55.500 --> 00:07:58.500]  你大禍臨頭
[00:07:58.500 --> 00:08:00.500]  是要他改變
[00:08:00.500 --> 00:08:02.500]  當時神就提醒他
[00:08:02.500 --> 00:08:03.500]  警告他
[00:08:03.500 --> 00:08:05.500]  你要留心不要去做這件事情
[00:08:05.500 --> 00:08:06.500]  就提醒他
[00:08:06.500 --> 00:08:07.500]  你要小心
[00:08:07.500 --> 00:08:09.500]  然後你發覺神在說
[00:08:09.500 --> 00:08:12.500]  阿比米勒就馬上說
[00:08:12.500 --> 00:08:13.500]  我是無辜的
[00:08:13.500 --> 00:08:18.500]  大家看第四第五節
[00:08:18.500 --> 00:08:22.500]  第十章其中的第四第五節
[00:08:22.500 --> 00:08:24.500]  阿比米勒說沒有親近撒拉
[00:08:24.500 --> 00:08:25.500]  所以他說
[00:08:25.500 --> 00:08:27.500]  我主也憐正義的人
[00:08:27.500 --> 00:08:29.500]  你也要殺害嗎?
[00:08:29.500 --> 00:08:30.500]  那個人說
[00:08:30.500 --> 00:08:32.500]  他是我的妹妹
[00:08:32.500 --> 00:08:33.500]  連那個女人也自己說
[00:08:33.500 --> 00:08:35.500]  她是我哥哥
[00:08:35.500 --> 00:08:38.500]  我作者事事守潔心清
[00:08:38.500 --> 00:08:39.500]  阿比米勒表明
[00:08:39.500 --> 00:08:40.500]  他自己其實是不知情
[00:08:40.500 --> 00:08:43.500]  所以他其實沒有做錯
[00:08:43.500 --> 00:08:45.500]  在那時候神是很公正的
[00:08:45.500 --> 00:08:48.500]  告訴他第六節
[00:08:48.500 --> 00:08:50.500]  我想大家一起讀第六節
[00:08:50.500 --> 00:08:53.500]  神在夢中對他說
[00:08:53.500 --> 00:08:58.500]  我也知道你作者事是問心無愧的
[00:08:58.500 --> 00:09:00.500]  所以我也阻止你
[00:09:00.500 --> 00:09:02.500]  免得你得罪我
[00:09:02.500 --> 00:09:06.500]  因此我不容許你接觸他
[00:09:06.500 --> 00:09:07.500]  神是知道的
[00:09:07.500 --> 00:09:10.500]  雖然他是問心無愧
[00:09:10.500 --> 00:09:11.500]  他是無知
[00:09:11.500 --> 00:09:13.500]  但是如果他做這件事
[00:09:13.500 --> 00:09:15.500]  也是得罪神
[00:09:15.500 --> 00:09:19.500]  這件事情本身是不應該作的
[00:09:19.500 --> 00:09:21.500]  所以神就在當中
[00:09:21.500 --> 00:09:23.500]  阻止他犯罪
[00:09:23.500 --> 00:09:26.500]  神介入了這件事情當中
[00:09:26.500 --> 00:09:30.500]  難阻一個無知的人犯罪
[00:09:30.500 --> 00:09:32.500]  在當時神的方法是甚麼呢?
[00:09:32.500 --> 00:09:37.500]  神用他的方法讓他病倒
[00:09:37.500 --> 00:09:39.500]  你看回第十七節就知道
[00:09:39.500 --> 00:09:42.500]  神後來醫治了阿比米勒
[00:09:42.500 --> 00:09:43.500]  因此我們知道
[00:09:43.500 --> 00:09:45.500]  神容許他有一種病
[00:09:45.500 --> 00:09:47.500]  是甚麼病我們不知道
[00:09:47.500 --> 00:09:49.500]  但這個病令到阿比米勒
[00:09:49.500 --> 00:09:52.500]  不能親近撒拉
[00:09:52.500 --> 00:09:55.500]  所以神就讓他病倒了
[00:09:55.500 --> 00:09:57.500]  然後神告訴他
[00:09:57.500 --> 00:09:59.500]  如果你這樣做
[00:09:59.500 --> 00:10:02.500]  你是會得罪我的
[00:10:02.500 --> 00:10:03.500]  不單是得罪人
[00:10:03.500 --> 00:10:06.500]  你是得罪神的
[00:10:06.500 --> 00:10:07.500]  各位弟兄姊妹
[00:10:07.500 --> 00:10:09.500]  當我們有些時候跌倒的時候
[00:10:09.500 --> 00:10:10.500]  要留意
[00:10:10.500 --> 00:10:13.500]  不單是叫人受傷害
[00:10:13.500 --> 00:10:14.500]  是得罪人
[00:10:14.500 --> 00:10:17.500]  也是得罪神
[00:10:17.500 --> 00:10:18.500]  在這件事上
[00:10:18.500 --> 00:10:23.500]  如果阿比米勒娶了別人的妻子
[00:10:23.500 --> 00:10:26.500]  他犯了淫亂的事情
[00:10:26.500 --> 00:10:31.500]  他和別人的妻子或丈夫有關係
[00:10:31.500 --> 00:10:33.500]  是得罪神的事情
[00:10:33.500 --> 00:10:35.500]  在舊約、新約
[00:10:35.500 --> 00:10:39.500]  一貫地說出這個聖經的立場
[00:10:39.500 --> 00:10:40.500]  所以當時神告訴他
[00:10:40.500 --> 00:10:41.500]  如果你這樣做
[00:10:41.500 --> 00:10:43.500]  你就會得罪我
[00:10:43.500 --> 00:10:45.500]  但神阻止他這樣做
[00:10:45.500 --> 00:10:47.500]  然後他就親自指示他
[00:10:47.500 --> 00:10:49.500]  要怎樣糾正
[00:10:49.500 --> 00:10:51.500]  所以第七節就說
[00:10:51.500 --> 00:10:56.500]  現在你要把那人的妻子還給他
[00:10:56.500 --> 00:10:57.500]  因為他是先知
[00:10:57.500 --> 00:10:58.500]  他要為你禱告
[00:10:58.500 --> 00:11:00.500]  你才可以存活
[00:11:00.500 --> 00:11:02.500]  你若不還給他
[00:11:02.500 --> 00:11:07.500]  你當知道你和你所有屬於你的都死定了
[00:11:07.500 --> 00:11:08.500]  各位弟兄姊妹
[00:11:08.500 --> 00:11:10.500]  我們想一想
[00:11:10.500 --> 00:11:12.500]  如果神母介入這件事情
[00:11:12.500 --> 00:11:15.500]  後果會怎樣呢?
[00:11:15.500 --> 00:11:18.500]  撒拉的後果會怎樣呢?
[00:11:18.500 --> 00:11:21.500]  以撒有沒有機會出現呢?
[00:11:21.500 --> 00:11:25.500]  大家知道神應許阿伯拉罕要把兒子賜給他
[00:11:25.500 --> 00:11:31.500]  但如果一位君王搶了這個女子
[00:11:31.500 --> 00:11:33.500]  如果後來生孩子
[00:11:33.500 --> 00:11:36.500]  這個孩子究竟是誰的呢?
[00:11:36.500 --> 00:11:37.500]  很多很多的問題
[00:11:37.500 --> 00:11:38.500]  你可以想像
[00:11:38.500 --> 00:11:41.500]  很混亂的情況就會出現
[00:11:41.500 --> 00:11:45.500]  阿伯拉罕的家庭都會散了
[00:11:45.500 --> 00:11:48.500]  都會拆散了
[00:11:48.500 --> 00:11:50.500]  但在一個很重要的關鍵
[00:11:50.500 --> 00:11:52.500]  神就介入他當中
[00:11:52.500 --> 00:11:55.500]  來扭轉這件事情
[00:11:55.500 --> 00:11:57.500]  當我讀這段聖經的時候
[00:11:57.500 --> 00:11:59.500]  很清楚一個訊息
[00:11:59.500 --> 00:12:01.500]  就是神是信實的
[00:12:01.500 --> 00:12:04.500]  神的恩典是超越人的軟弱
[00:12:04.500 --> 00:12:08.500]  去承傳祂對我們的應許
[00:12:08.500 --> 00:12:10.500]  我自己很多時候都會這樣祈禱
[00:12:10.500 --> 00:12:11.500]  我給神聽神話
[00:12:11.500 --> 00:12:14.500]  我自己知道自己有軟弱
[00:12:14.500 --> 00:12:17.500]  但有些時候我就會這樣求
[00:12:17.500 --> 00:12:21.500]  主啊,求祢的恩典超越我的軟弱
[00:12:21.500 --> 00:12:26.500]  讓弟兄姊妹不因為我的軟弱而受虧損
[00:12:26.500 --> 00:12:27.500]  我這樣祈禱
[00:12:27.500 --> 00:12:31.500]  我是仰望神的恩惠超越我的軟弱
[00:12:31.500 --> 00:12:34.500]  來承受奇妙的事情
[00:12:34.500 --> 00:12:36.500]  我記得一次有位姊妹分享
[00:12:36.500 --> 00:12:39.500]  這位姊妹說回她自己信主的經歷
[00:12:39.500 --> 00:12:42.500]  她在一個很基層的家庭長大
[00:12:42.500 --> 00:12:46.500]  自小媽媽常常責罵她
[00:12:46.500 --> 00:12:48.500]  甚至毒打她
[00:12:48.500 --> 00:12:51.500]  她有時偏身,偏體淪傷
[00:12:51.500 --> 00:12:52.500]  打得很傷
[00:12:52.500 --> 00:12:54.500]  因此她很生氣的媽媽
[00:12:54.500 --> 00:12:59.500]  十三、四歲就開始逃離家庭
[00:12:59.500 --> 00:13:01.500]  出來之後怎麼辦呢?
[00:13:01.500 --> 00:13:05.500]  沒辦法,自己走到茶樓裡面去做賣點心
[00:13:05.500 --> 00:13:07.500]  沒有身份證
[00:13:07.500 --> 00:13:10.500]  因為不是沒有身份證,而是不夠歲數
[00:13:10.500 --> 00:13:12.500]  借朋友的身份證
[00:13:12.500 --> 00:13:17.500]  當自己是夠年齡去做一些工作
[00:13:17.500 --> 00:13:19.500]  在當中很快就認識一些茶客
[00:13:19.500 --> 00:13:22.500]  有一個男士很喜歡她
[00:13:22.500 --> 00:13:25.500]  因此未夠二十歲她就結婚
[00:13:25.500 --> 00:13:27.500]  她就想,沒有人愛我
[00:13:27.500 --> 00:13:29.500]  現在找到人愛我了
[00:13:29.500 --> 00:13:32.500]  當我結婚之後就有出路了
[00:13:32.500 --> 00:13:33.500]  想不到結婚之後
[00:13:33.500 --> 00:13:36.500]  這個男士也完全不會理會她
[00:13:36.500 --> 00:13:38.500]  只是常常有工作
[00:13:38.500 --> 00:13:40.500]  也完全沒有理會她的家庭
[00:13:40.500 --> 00:13:42.500]  這位女士就說
[00:13:42.500 --> 00:13:44.500]  她不理會我,她很喜歡小朋友
[00:13:44.500 --> 00:13:46.500]  我和她生一個小朋友
[00:13:46.500 --> 00:13:48.500]  有了小朋友她就會愛惜我
[00:13:48.500 --> 00:13:50.500]  生了女兒之後
[00:13:50.500 --> 00:13:53.500]  以為丈夫會因此愛她
[00:13:53.500 --> 00:13:57.500]  但同樣沒有對她有任何的關懷
[00:13:57.500 --> 00:13:59.500]  在那時候這個女士灰心失意
[00:13:59.500 --> 00:14:02.500]  她就想,不如我自己找自己的快樂
[00:14:02.500 --> 00:14:04.500]  她開始到處賭錢
[00:14:04.500 --> 00:14:07.500]  打麻將,做很多賭博的活動
[00:14:07.500 --> 00:14:09.500]  回家的時候見到女兒
[00:14:09.500 --> 00:14:11.500]  見到她的時候很憤怒
[00:14:11.500 --> 00:14:13.500]  因此就責罵她
[00:14:13.500 --> 00:14:16.500]  有一次在罵她、打她的過程當中
[00:14:16.500 --> 00:14:19.500]  突然覺得很沒有盼望
[00:14:19.500 --> 00:14:21.500]  她覺得自己所做的事情
[00:14:21.500 --> 00:14:23.500]  就是媽媽曾經做在自己身上
[00:14:23.500 --> 00:14:25.500]  現在自己不知為何
[00:14:25.500 --> 00:14:27.500]  就做在自己的女兒身上
[00:14:27.500 --> 00:14:32.500]  好像循環不息,沒有盼望的一個處境
[00:14:32.500 --> 00:14:35.500]  在當時她很失望
[00:14:35.500 --> 00:14:37.500]  但神的恩典很奇妙
[00:14:37.500 --> 00:14:39.500]  讓她接觸到基督徒
[00:14:39.500 --> 00:14:41.500]  有基督徒帶領她信了主
[00:14:41.500 --> 00:14:42.500]  在她信主之後
[00:14:42.500 --> 00:14:44.500]  她的生命一步步地改變
[00:14:44.500 --> 00:14:45.500]  後來她就問人
[00:14:45.500 --> 00:14:47.500]  我怎樣可以愛我的女兒?
[00:14:47.500 --> 00:14:49.500]  有人就告訴她
[00:14:49.500 --> 00:14:52.500]  你買一份禮物給她吧
[00:14:52.500 --> 00:14:55.500]  有一次她買了一份禮物回來送給女兒
[00:14:55.500 --> 00:14:57.500]  女兒那時候十多歲
[00:14:57.500 --> 00:14:59.500]  女兒一收到這份禮物
[00:14:59.500 --> 00:15:01.500]  很驚訝地看著媽媽
[00:15:01.500 --> 00:15:04.500]  她說:媽媽,我從未收過你的禮物
[00:15:04.500 --> 00:15:08.500]  十多歲,第一次收到媽媽的禮物
[00:15:08.500 --> 00:15:11.500]  媽媽後來放棄了自己的賭博
[00:15:11.500 --> 00:15:13.500]  她開始有自己的錢
[00:15:13.500 --> 00:15:16.500]  上上來關心女兒
[00:15:16.500 --> 00:15:19.500]  不單賣禮物給她,開始關心她
[00:15:19.500 --> 00:15:22.500]  有一次女兒跟她去教會崇拜
[00:15:22.500 --> 00:15:24.500]  完了之後,女兒就跟媽媽說
[00:15:24.500 --> 00:15:28.500]  媽媽,如果你早幾年信主就好了
[00:15:28.500 --> 00:15:32.500]  我就不用給你多打這麼多的蓮筒
[00:15:32.500 --> 00:15:36.500]  女兒很清楚地看到媽媽的改變
[00:15:36.500 --> 00:15:39.500]  看到她的改變,是直接影響自己
[00:15:39.500 --> 00:15:44.500]  整個家庭好像沒有改變的一種現實
[00:15:44.500 --> 00:15:46.500]  突然間改變了
[00:15:46.500 --> 00:15:48.500]  很多很多的故事
[00:15:48.500 --> 00:15:50.500]  當你聽的時候你就知道
[00:15:50.500 --> 00:15:52.500]  人以為沒有盼望的時候
[00:15:52.500 --> 00:15:56.500]  神的恩典介入,帶來了盼望
[00:15:56.500 --> 00:16:00.500]  在當時,阿伯拉罕
[00:16:00.500 --> 00:16:02.500]  如果不是神憐憫他
[00:16:02.500 --> 00:16:05.500]  整個歷史會改寫
[00:16:05.500 --> 00:16:09.500]  但你會說,當然了,阿伯拉罕沒有我
[00:16:09.500 --> 00:16:11.500]  神當然會祝福他
[00:16:11.500 --> 00:16:13.500]  因為他是信心之父
[00:16:13.500 --> 00:16:15.500]  萬國要因為他蒙福
[00:16:15.500 --> 00:16:18.500]  所以神一定要保住這隻腳杖
[00:16:18.500 --> 00:16:20.500]  保住這個重要的人物
[00:16:20.500 --> 00:16:22.500]  是不是呢?
[00:16:22.500 --> 00:16:24.500]  不是
[00:16:24.500 --> 00:16:26.500]  所有的人
[00:16:26.500 --> 00:16:28.500]  在神的憐憫當中
[00:16:28.500 --> 00:16:30.500]  同樣可以蒙恩
[00:16:30.500 --> 00:16:32.500]  你想想主耶穌在世上的時候
[00:16:32.500 --> 00:16:34.500]  曾經有一個加南的女人
[00:16:34.500 --> 00:16:36.500]  來找耶穌
[00:16:36.500 --> 00:16:40.500]  告訴耶穌,我的女兒被鬼附身得很慘
[00:16:40.500 --> 00:16:41.500]  你救她吧
[00:16:41.500 --> 00:16:43.500]  當時耶穌有沒有理會她?
[00:16:43.500 --> 00:16:45.500]  當時耶穌沒有理會她
[00:16:45.500 --> 00:16:48.500]  他說,我馮釗燕是去到以色列的人當中
[00:16:48.500 --> 00:16:50.500]  我似乎主耶穌說
[00:16:50.500 --> 00:16:52.500]  你是外邦的女子
[00:16:52.500 --> 00:16:55.500]  我不會來幫助你
[00:16:55.500 --> 00:16:58.500]  她不放棄,一直跟著耶穌
[00:16:58.500 --> 00:16:59.500]  耶穌接著怎麼說呢?
[00:16:59.500 --> 00:17:02.500]  一句好像很拒絕性的話
[00:17:02.500 --> 00:17:06.500]  祂說,不要將兒子的餅
[00:17:06.500 --> 00:17:10.500]  丟給狗吃
[00:17:10.500 --> 00:17:12.500]  好像很收入性的話
[00:17:12.500 --> 00:17:15.500]  但也許耶穌是想試驗她的信心
[00:17:15.500 --> 00:17:17.500]  當時這個女子答他
[00:17:17.500 --> 00:17:20.500]  她說,不要緊,主啊
[00:17:20.500 --> 00:17:26.500]  狗也是主人桌子上掉下來的碎渣兒
[00:17:26.500 --> 00:17:28.500]  主耶穌一聽到之後
[00:17:28.500 --> 00:17:31.500]  祂就醫治了他的女兒
[00:17:31.500 --> 00:17:33.500]  就算是外邦的女子
[00:17:33.500 --> 00:17:37.500]  是被認為是神的選民以外的人
[00:17:37.500 --> 00:17:39.500]  當祂告訴主,主啊
[00:17:39.500 --> 00:17:41.500]  碎渣兒也夠了
[00:17:41.500 --> 00:17:43.500]  有時候我自己也這樣祈禱
[00:17:43.500 --> 00:17:46.500]  主啊,求祢給我碎渣兒
[00:17:46.500 --> 00:17:48.500]  也足夠我
