
[00:00:00.000 --> 00:00:04.000]  而今天我要和大家一同領受的信息
[00:01:58.000 --> 00:02:02.000]  而且不乏倦地繼續地去做
[00:02:02.000 --> 00:02:04.000]  這是很難得的
[00:02:04.000 --> 00:02:08.000]  主很欣賞他們這樣的工作
[00:02:08.000 --> 00:02:15.000]  但是第四節主提醒他們很重要的一件事
[00:02:15.000 --> 00:02:18.000]  然而有一件事主說
[00:02:18.000 --> 00:02:20.000]  我要責備你
[00:02:20.000 --> 00:02:24.000]  就是你把企圖的愛心離棄了
[00:02:24.000 --> 00:02:27.000]  這裡說的有一件事
[00:02:27.000 --> 00:02:32.000]  就是很主注重的一個餘氣
[00:02:32.000 --> 00:02:36.000]  這件事是主特別重視的
[00:02:36.000 --> 00:02:38.000]  這件事是什麼呢?
[00:02:38.000 --> 00:02:40.000]  就是依附所的教誨
[00:02:40.000 --> 00:02:44.000]  把企圖的愛心離棄了
[00:02:44.000 --> 00:02:47.000]  這個愛是對主的愛對人的愛
[00:02:47.000 --> 00:02:50.000]  這個愛是企圖的愛
[00:02:50.000 --> 00:02:55.000]  這個企圖兩個字的意思有兩方面
[00:02:55.000 --> 00:02:58.000]  第一方面是時間上的意思
[00:02:58.000 --> 00:03:01.000]  第二方面是程度上的意思
[00:03:01.000 --> 00:03:04.000]  就時間上的意思來講
[00:03:04.000 --> 00:03:07.000]  就是說依附所的教誨
[00:03:07.000 --> 00:03:09.000]  當他們初成立的時候
[00:03:09.000 --> 00:03:12.000]  就是初信主的時候
[00:03:12.000 --> 00:03:19.000]  他們對主有活躍的愛心、強的愛心
[00:03:19.000 --> 00:03:22.000]  但是後來慢慢地時間久了
[00:03:22.000 --> 00:03:26.000]  就失去了這企圖的愛心
[00:03:26.000 --> 00:03:29.000]  那麼就程度上的意義來講
[00:03:29.000 --> 00:03:34.000]  這個企圖原來的意思是第一
[00:03:34.000 --> 00:03:36.000]  也就是把主放在第一
[00:03:36.000 --> 00:03:42.000]  把主放在最高的地位上的那種的愛
[00:03:42.000 --> 00:03:46.000]  這兩種的意義都是很重要的
[00:03:46.000 --> 00:03:48.000]  也都是包裹在
[00:03:48.000 --> 00:03:53.000]  企圖的愛心這句話的意思裡面
[00:03:53.000 --> 00:03:55.000]  我們由此可見
[00:03:55.000 --> 00:03:58.000]  主把兩件事做比較的時候
[00:03:58.000 --> 00:04:02.000]  就是把工作和愛主、愛人
[00:04:02.000 --> 00:04:04.000]  這兩件事比較的時候
[00:04:04.000 --> 00:04:07.000]  它的結論是什麼?
[00:04:07.000 --> 00:04:12.000]  就是愛比工作更重要
[00:04:12.000 --> 00:04:15.000]  有的時候我們繼續地工作
[00:04:15.000 --> 00:04:20.000]  不知不覺把工作當作慣性的動作
[00:04:20.000 --> 00:04:22.000]  我們習慣去做了
[00:04:22.000 --> 00:04:24.000]  所以一直就做下去了
[00:04:24.000 --> 00:04:27.000]  我們也可能很努力地去做
[00:04:27.000 --> 00:04:33.000]  但是這個愛主的心慢慢地減少了
[00:04:33.000 --> 00:04:37.000]  主不能因此得到滿足
[00:04:37.000 --> 00:04:42.000]  他最重視的就是我們對他的愛
[00:04:42.000 --> 00:04:43.000]  我們的一切的工作
[00:04:43.000 --> 00:04:46.000]  都要從這個愛裡面產生出來
[00:04:46.000 --> 00:04:49.000]  才有最高的真實的
[00:04:49.000 --> 00:04:53.000]  滿足主的心的那種的價值
[00:04:53.000 --> 00:04:57.000]  這是一個很重要的提醒
[00:04:57.000 --> 00:04:58.000]  弟兄姊妹們
[00:04:58.000 --> 00:05:00.000]  你現在的侍奉裡面
[00:05:00.000 --> 00:05:04.000]  是不是還有活著愛主的心呢?
[00:05:04.000 --> 00:05:07.000]  或者是已經成了習慣
[00:05:07.000 --> 00:05:10.000]  自動地做下去呢?
[00:05:10.000 --> 00:05:13.000]  在你的工作裡面
[00:05:13.000 --> 00:05:17.000]  主自己佔了什麼地位呢?
[00:05:17.000 --> 00:05:20.000]  你的動機是不是從愛主
[00:05:20.000 --> 00:05:25.000]  而不知不覺變成愛工作的本身呢?
[00:05:25.000 --> 00:05:29.000]  或者是變成自己要得人的稱讚
[00:05:29.000 --> 00:05:32.000]  高舉的一個急求呢?
[00:05:32.000 --> 00:05:37.000]  這是我們要非常小心提防的
[00:05:37.000 --> 00:05:40.000]  這是主給我們看見的
[00:05:40.000 --> 00:05:45.000]  侍奉的價值觀的第一方面
[00:05:45.000 --> 00:05:49.000]  愛主過於工作
[00:05:49.000 --> 00:05:53.000]  那麼現在我們看價值觀的第二點
[00:05:53.000 --> 00:06:00.000]  那就是主看工人重於工作
[00:06:00.000 --> 00:06:06.000]  工人的本身比工作的本身更加重要
[00:06:06.000 --> 00:06:11.000]  請大家翻到馬可福音第三章十四節
[00:06:11.000 --> 00:06:16.000]  馬可福音三章十四節
[00:06:16.000 --> 00:06:18.000]  在這裡記載說
[00:06:18.000 --> 00:06:23.000]  他就是主耶穌就設立十二個人
[00:06:23.000 --> 00:06:26.000]  要他們常和自己同在
[00:06:26.000 --> 00:06:29.000]  別要拆他們去傳道
[00:06:29.000 --> 00:06:33.000]  主檢選十二個門徒
[00:06:33.000 --> 00:06:35.000]  要他們做什麼
[00:06:35.000 --> 00:06:37.000]  這裡提到兩件事
[00:06:37.000 --> 00:06:40.000]  最基本的兩件事
[00:06:40.000 --> 00:06:45.000]  第一件事常和主自己同在
[00:06:45.000 --> 00:06:48.000]  這就是向主學習
[00:06:48.000 --> 00:06:52.000]  建立與主的美好的關係
[00:06:52.000 --> 00:06:55.000]  要認識主、效法主
[00:06:55.000 --> 00:06:59.000]  他們的靈性能夠進步
[00:06:59.000 --> 00:07:01.000]  符合主的心意
[00:07:01.000 --> 00:07:08.000]  第二件事就是拆他們去傳道、去工作
[00:07:08.000 --> 00:07:13.000]  這裡先提到他們要常和主同在
[00:07:13.000 --> 00:07:18.000]  然後說拆他們去傳道、工作
[00:07:18.000 --> 00:07:20.000]  所以這個先後的次序
[00:07:20.000 --> 00:07:24.000]  就把價值觀表現出來了
[00:07:24.000 --> 00:07:26.000]  所以主最看重的
[00:07:26.000 --> 00:07:31.000]  是這些服侍他的人常和他同在
[00:07:31.000 --> 00:07:33.000]  和他之間有密切的關係
[00:07:33.000 --> 00:07:37.000]  認識他和主合而為一
[00:07:37.000 --> 00:07:40.000]  能夠了解主的心意
[00:07:40.000 --> 00:07:44.000]  按照主的心意去工作
[00:07:44.000 --> 00:07:47.000]  這樣的工作才有價值
[00:07:47.000 --> 00:07:51.000]  建立了第一步的基礎之後
[00:07:51.000 --> 00:07:55.000]  然後在這個基礎上去工作
[00:07:55.000 --> 00:07:59.000]  這樣就能夠有美好的工作的成效
[00:07:59.000 --> 00:08:01.000]  滿足主的心
[00:08:01.000 --> 00:08:03.000]  所以弟兄姊妹們
[00:08:03.000 --> 00:08:05.000]  讓我們永遠記得
[00:08:05.000 --> 00:08:11.000]  主看重工人過於工作
[00:08:11.000 --> 00:08:14.000]  我們不要把工作放在第一
[00:08:14.000 --> 00:08:16.000]  我們要把我們與主的關係
[00:08:16.000 --> 00:08:20.000]  我們的靈性放在第一
[00:08:20.000 --> 00:08:23.000]  然後從我們與主的好關係
[00:08:23.000 --> 00:08:24.000]  好靈性裡面
[00:08:24.000 --> 00:08:27.000]  發出來我們一切的工作
[00:08:27.000 --> 00:08:30.000]  這樣主就越拿我們這個人
[00:08:30.000 --> 00:08:33.000]  也越拿我們所做的工作
[00:08:33.000 --> 00:08:37.000]  那是何等的完全美好
[00:08:37.000 --> 00:08:40.000]  侍奉價值觀的第三點
[00:08:40.000 --> 00:08:46.000]  就是恩高比口才更重要
[00:08:46.000 --> 00:08:54.000]  我們看約翰一書第二章二十七節
[00:08:54.000 --> 00:08:58.000]  約翰一書二章二十七節
[00:08:58.000 --> 00:08:59.000]  我讀給大家聽
[00:08:59.000 --> 00:09:03.000]  這是師徒約翰說的話
[00:09:03.000 --> 00:09:06.000]  你們從主所受的恩高
[00:09:06.000 --> 00:09:08.000]  常存在你們心裡
[00:09:08.000 --> 00:09:11.000]  並不用人教訓你們
[00:09:11.000 --> 00:09:15.000]  自由主的恩高在凡事上教訓你們
[00:09:15.000 --> 00:09:18.000]  這恩高是真的不是假的
[00:09:18.000 --> 00:09:21.000]  你們要按著恩高的教訓
[00:09:21.000 --> 00:09:24.000]  住在主裡面
[00:09:24.000 --> 00:09:27.000]  恩高是什麼
[00:09:27.000 --> 00:09:31.000]  有三個因素包括在內
[00:09:31.000 --> 00:09:35.000]  第一個因素就是主的話
[00:09:35.000 --> 00:09:39.000]  第二個因素是聖靈的工作
[00:09:39.000 --> 00:09:44.000]  第三個因素是聖靈用神的話
[00:09:44.000 --> 00:09:50.000]  在人的良心裡面所產生的作用功效
[00:09:50.000 --> 00:09:55.000]  這三個因素合在一起就是恩高
[00:09:55.000 --> 00:10:01.000]  這裡我們看見恩高是神工作的路線
[00:10:01.000 --> 00:10:05.000]  比口才更重要
[00:10:05.000 --> 00:10:09.000]  有許多的人認為自己有口才
[00:10:09.000 --> 00:10:11.000]  口才是天然的
[00:10:11.000 --> 00:10:14.000]  有人生下來就有口才
[00:10:14.000 --> 00:10:18.000]  但是如果只有天然的口才
[00:10:18.000 --> 00:10:20.000]  而沒有恩高
[00:10:20.000 --> 00:10:21.000]  換句話說
[00:10:21.000 --> 00:10:27.000]  他說講的雖然很動聽
[00:10:27.000 --> 00:10:29.000]  甚至於天花亂墜
[00:10:29.000 --> 00:10:32.000]  使人產生興趣
[00:10:32.000 --> 00:10:34.000]  卻沒有聖靈的工作
[00:10:34.000 --> 00:10:37.000]  卻沒有主的話在裡頭
[00:10:37.000 --> 00:10:41.000]  卻沒有對人良心的功用
[00:10:41.000 --> 00:10:46.000]  那麼他的口才是虛空的
[00:10:46.000 --> 00:10:48.000]  我們侍奉主的人所求的
[00:10:48.000 --> 00:10:51.000]  並不是一般所謂口才
[00:10:51.000 --> 00:10:55.000]  那是自然的才能
[00:10:55.000 --> 00:10:59.000]  不是屬靈的恩高
[00:10:59.000 --> 00:11:02.000]  我們要把自然的才幹
[00:11:02.000 --> 00:11:07.000]  和屬靈的恩賜分辨清楚
[00:11:07.000 --> 00:11:09.000]  你做普通的事
[00:11:09.000 --> 00:11:12.000]  你有口才就可以了
[00:11:12.000 --> 00:11:14.000]  但是做屬靈的工作
[00:11:14.000 --> 00:11:18.000]  侍奉主要建立弟兄子們的靈性
[00:11:18.000 --> 00:11:21.000]  使人悔改信主得救
[00:11:21.000 --> 00:11:24.000]  在這樣的基本工作上
[00:11:24.000 --> 00:11:27.000]  如果只有自然的口才
[00:11:27.000 --> 00:11:28.000]  而沒有恩高
[00:11:28.000 --> 00:11:30.000]  我們的工作會落空
[00:11:30.000 --> 00:11:32.000]  是歸於圖然
[00:11:32.000 --> 00:11:35.000]  這是主的話提醒我們
[00:11:35.000 --> 00:11:38.000]  很重要的一件事情
[00:11:38.000 --> 00:11:40.000]  所以我們要追求的
[00:11:40.000 --> 00:11:44.000]  就是把主的話
[00:11:44.000 --> 00:11:47.000]  豐豐富富地存在心中
[00:11:47.000 --> 00:11:51.000]  然後在講神的話的時候
[00:11:51.000 --> 00:11:53.000]  要臣妾禱告
[00:11:53.000 --> 00:11:56.000]  求聖靈親自做功
[00:11:56.000 --> 00:12:01.000]  用神的話來感動人的良心
[00:12:01.000 --> 00:12:04.000]  這樣才產生屬靈的果效
[00:12:04.000 --> 00:12:08.000]  那聽見的人就靈性進步
[00:12:08.000 --> 00:12:10.000]  在主的心增加
[00:12:10.000 --> 00:12:15.000]  在主的話語上有真正的心得
[00:12:15.000 --> 00:12:18.000]  他的靈性、他的侍奉
[00:12:18.000 --> 00:12:22.000]  就有真正的長進了
[00:12:22.000 --> 00:12:25.000]  這是每一個侍奉主的人
[00:12:25.000 --> 00:12:28.000]  要時時記住的
[00:12:28.000 --> 00:12:31.000]  特別是傳達主話語的人
[00:12:31.000 --> 00:12:35.000]  必須每一次都牢牢記住
[00:12:35.000 --> 00:12:40.000]  這一個基本的價值觀的要點
[00:12:40.000 --> 00:12:42.000]  跟著的一個要點
[00:12:42.000 --> 00:12:45.000]  就是神的工作
[00:12:45.000 --> 00:12:48.000]  比人的工作更重要
[00:12:48.000 --> 00:12:49.000]  神的工作
[00:12:49.000 --> 00:12:53.000]  比人的工作更重要
[00:12:53.000 --> 00:12:56.000]  我們記得在《四福音》裡面記載
[00:12:56.000 --> 00:13:01.000]  有一次門徒在船上搖籠
[00:13:01.000 --> 00:13:03.000]  要到一個地方去
[00:13:03.000 --> 00:13:06.000]  但是他們搖來搖去
[00:13:06.000 --> 00:13:08.000]  船還是在原來的地方
[00:13:08.000 --> 00:13:11.000]  後來主上了船
[00:13:11.000 --> 00:13:15.000]  他們就到了要去的地方
[00:13:15.000 --> 00:13:18.000]  他們自己搖籠甚苦
[00:13:18.000 --> 00:13:20.000]  他們很辛苦地工作
[00:13:20.000 --> 00:13:23.000]  但是還在原來的地方打圈子
[00:13:23.000 --> 00:13:26.000]  沒有真正的進展
[00:13:26.000 --> 00:13:28.000]  一直到主耶穌上了船
[00:13:28.000 --> 00:13:30.000]  主與他們工作
[00:13:30.000 --> 00:13:32.000]  主與他們同在
[00:13:32.000 --> 00:13:35.000]  他們就到達目的地
[00:13:35.000 --> 00:13:40.000]  這是一個很重要的功課
[00:13:40.000 --> 00:13:42.000]  我們要學的
[00:13:42.000 --> 00:13:43.000]  神做功
[00:13:43.000 --> 00:13:44.000]  什麼都成了
[00:13:44.000 --> 00:13:46.000]  我們自己都做功
[00:13:46.000 --> 00:13:52.000]  是不能成就屬靈的意義
[00:13:52.000 --> 00:13:54.000]  所以我們在工作中
[00:13:54.000 --> 00:13:56.000]  必須有一個絕對
[00:13:56.000 --> 00:14:00.000]  依靠神動功的心智
[00:14:00.000 --> 00:14:03.000]  不然我們就突然工作
[00:14:03.000 --> 00:14:05.000]  就好像詩篇所說的
[00:14:05.000 --> 00:14:09.000]  如果不是以後我要建造城市
[00:14:09.000 --> 00:14:11.000]  建造的人就惘然勞力
[00:14:11.000 --> 00:14:16.000]  所以我們必須有這樣的一個自覺
[00:14:16.000 --> 00:14:22.000]  一個很深切的、清楚的、確定的自覺
[00:14:22.000 --> 00:14:27.000]  就是說我的工作需要神自己做成
[00:14:27.000 --> 00:14:29.000]  我自己不能做成
[00:14:29.000 --> 00:14:34.000]  必須藉著禱告求神動功
[00:14:34.000 --> 00:14:36.000]  有個這樣價值觀的人
[00:14:36.000 --> 00:14:38.000]  一定會多禱告
[00:14:38.000 --> 00:14:40.000]  禱告是什麼?
[00:14:40.000 --> 00:14:43.000]  就是表示我們需要主
[00:14:43.000 --> 00:14:45.000]  我們依靠主
[00:14:45.000 --> 00:14:47.000]  一個不禱告的人
[00:14:47.000 --> 00:14:48.000]  就等於在那裡說
[00:14:48.000 --> 00:14:50.000]  主啊,我自己就行了
[00:14:50.000 --> 00:14:52.000]  我不需要你
[00:14:52.000 --> 00:14:53.000]  一個禱告的人
[00:14:53.000 --> 00:14:54.000]  好像在那裡說
[00:14:54.000 --> 00:14:57.000]  主啊,我自己不能做成
[00:14:57.000 --> 00:14:59.000]  任何屬靈的工作
[00:14:59.000 --> 00:15:01.000]  我必須依靠你
[00:15:01.000 --> 00:15:06.000]  透過聖靈來工作才能成就
[00:15:06.000 --> 00:15:12.000]  這是一個基本的價值觀上的要點
[00:15:12.000 --> 00:15:13.000]  弟兄姊妹
[00:15:13.000 --> 00:15:17.000]  你的工作裡面有主在其中嗎?
[00:15:17.000 --> 00:15:22.000]  你的侍奉的船上有主在那裡嗎?
[00:15:22.000 --> 00:15:24.000]  還是你自己在那裡
[00:15:24.000 --> 00:15:30.000]  搖廬甚苦而仍然打圈子沒有進展呢?
[00:15:30.000 --> 00:15:34.000]  讓我們學習這個功課吧
[00:15:34.000 --> 00:15:37.000]  下面的一個要點
[00:15:37.000 --> 00:15:41.000]  就是我們的侍奉的工作
[00:15:41.000 --> 00:15:45.000]  神之道比人之道更重要
[00:15:45.000 --> 00:15:48.000]  有的人工作求人之道
[00:15:48.000 --> 00:15:50.000]  求人欣賞
[00:15:50.000 --> 00:15:51.000]  求人注意
[00:15:51.000 --> 00:15:53.000]  求人稱讚
[00:15:53.000 --> 00:15:55.000]  雖然口律不這樣說
[00:15:55.000 --> 00:15:59.000]  但是真正的心意卻是如此
[00:15:59.000 --> 00:16:01.000]  有的時候開始侍奉的時候
[00:16:01.000 --> 00:16:02.000]  不是這樣想
[00:16:02.000 --> 00:16:05.000]  但是慢慢地因為沒有警醒
[00:16:05.000 --> 00:16:07.000]  沒有自我刑查
[00:16:07.000 --> 00:16:09.000]  漸漸不知不覺
[00:16:09.000 --> 00:16:12.000]  就走到這條路上來了
[00:16:12.000 --> 00:16:14.000]  我們看一節聖經
[00:16:14.000 --> 00:16:19.000]  是在格林多前書八章三節
[00:16:19.000 --> 00:16:23.000]  格林多前書八章三節
[00:16:23.000 --> 00:16:25.000]  釋圖包羅在這裡說
[00:16:25.000 --> 00:16:27.000]  若有人愛神
[00:16:27.000 --> 00:16:32.000]  這人乃是神所知道的
[00:16:32.000 --> 00:16:34.000]  神所知道
[00:16:34.000 --> 00:16:39.000]  這句話裡面有一個更深入的意思
[00:16:39.000 --> 00:16:44.000]  這個知道是代表一種特殊的關係
[00:16:44.000 --> 00:16:49.000]  神知道就是神欣賞、神紀念
[00:16:49.000 --> 00:16:51.000]  這個人和神之間
[00:16:51.000 --> 00:16:53.000]  有了一個特殊的關係
[00:16:53.000 --> 00:16:56.000]  是別人沒有的
[00:16:56.000 --> 00:16:59.000]  我們侍奉主
[00:16:59.000 --> 00:17:00.000]  只要主知道
[00:17:00.000 --> 00:17:03.000]  我們就應該心滿意足了
[00:17:03.000 --> 00:17:06.000]  如果只有人知道
[00:17:06.000 --> 00:17:11.000]  而沒有得到主的欣賞
[00:17:11.000 --> 00:17:14.000]  那就是落空了
[00:17:14.000 --> 00:17:16.000]  為了求人知道
[00:17:16.000 --> 00:17:19.000]  得人的稱讚而去工作
[00:17:19.000 --> 00:17:22.000]  是一個很大的愚蠢的事
[00:17:22.000 --> 00:17:25.000]  也是一個很大的尋世
[00:17:25.000 --> 00:17:28.000]  單單為了求人的幾句稱讚的話
[00:17:28.000 --> 00:17:31.000]  就失去了那個永遠的賞賜
[00:17:31.000 --> 00:17:33.000]  天上的恩典
[00:17:33.000 --> 00:17:36.000]  那是何等的愚蠢
[00:17:36.000 --> 00:17:40.000]  所以我們把這件事要看清楚
[00:17:40.000 --> 00:17:44.000]  這樣我們就把動機擺正了
[00:17:44.000 --> 00:17:47.000]  我所做的大小的事
[00:17:47.000 --> 00:17:50.000]  只求神知道、神欣賞
[00:17:50.000 --> 00:17:52.000]  得到神的心的滿足
[00:17:52.000 --> 00:17:55.000]  那就是一切的一切
[00:17:55.000 --> 00:17:59.000]  一切的恩典、賞賜、榮耀、冠冕
[00:17:59.000 --> 00:18:02.000]  都藏在其中了
[00:18:02.000 --> 00:18:07.000]  千萬我不要因為尋求人的注意
[00:18:07.000 --> 00:18:13.000]  人的稱讚而失去了神的賞賜
[00:18:13.000 --> 00:18:15.000]  這是我們每一個人
[00:18:15.000 --> 00:18:18.000]  要不斷審查自己的一件事
[00:18:18.000 --> 00:18:21.000]  這件事是動機的事
[00:18:21.000 --> 00:18:25.000]  所以我們適逢有純正的動機
[00:18:25.000 --> 00:18:27.000]  是做給神看
[00:18:27.000 --> 00:18:30.000]  要求神的喜悅
[00:18:30.000 --> 00:18:34.000]  下面的一個要點
[00:18:34.000 --> 00:18:39.000]  那就是我們在工作中
[00:18:39.000 --> 00:18:44.000]  順服神的引導、旨意、安排
[00:18:44.000 --> 00:18:50.000]  比人緣中的暫時的成功更重要
[00:18:50.000 --> 00:18:55.000]  我們求的不是人觀念中的成功
[00:18:55.000 --> 00:18:58.000]  把工作做得大
[00:18:58.000 --> 00:19:01.000]  引起人的注意
[00:19:01.000 --> 00:19:03.000]  滿足自己的心
[00:19:03.000 --> 00:19:07.000]  我們走適逢的路線
[00:19:07.000 --> 00:19:11.000]  我們要選擇的適逢的崗位
[00:19:11.000 --> 00:19:14.000]  是順服神的旨意
[00:19:14.000 --> 00:19:18.000]  按祂的引導來做一切的事
[00:19:18.000 --> 00:19:23.000]  這是很重要的一件事情
[00:19:23.000 --> 00:19:27.000]  我們有一個很好的榜樣擺在我們眼前
[00:19:27.000 --> 00:19:34.000]  就是《識圖行傳》第八章提到傳福音的飛利
[00:19:34.000 --> 00:19:37.000]  他在撒瑪利亞這個城裡面
[00:19:37.000 --> 00:19:41.000]  傳福音的時候很成功
[00:19:41.000 --> 00:19:44.000]  但是就在那個時候
[00:19:44.000 --> 00:19:50.000]  主的靈引導他要放下那個工作
[00:19:50.000 --> 00:19:53.000]  而往曠野的路上去
[00:19:53.000 --> 00:19:55.000]  他順服了
[00:19:55.000 --> 00:20:01.000]  他沒有說我的工作在撒瑪利亞這樣的興旺
[00:20:01.000 --> 00:20:04.000]  這麼多的人信主
[00:20:04.000 --> 00:20:06.000]  我這麼成功
[00:20:06.000 --> 00:20:07.000]  我這麼忙
[00:20:07.000 --> 00:20:10.000]  怎麼可以放下這一切
[00:20:10.000 --> 00:20:15.000]  而到一個沒有人煙的曠野地方去呢?
[00:20:15.000 --> 00:20:17.000]  他沒有這樣想
[00:20:17.000 --> 00:20:22.000]  他是順服神藉著聖靈對他的引導
[00:20:22.000 --> 00:20:24.000]  他就去了
[00:20:24.000 --> 00:20:28.000]  當他去的時候就有一個非常特別的經歷
[00:20:28.000 --> 00:20:34.000]  就是有一個埃提亞伯的太監
[00:20:34.000 --> 00:20:39.000]  他是一個猶太教的信仰者
[00:20:39.000 --> 00:20:42.000]  他到耶路撒冷去做禮拜
[00:20:42.000 --> 00:20:45.000]  現在正在回國的路上
[00:20:45.000 --> 00:20:48.000]  他坐在車子裡面
[00:20:48.000 --> 00:20:53.000]  聖靈就引導飛利靠近那個車子
[00:20:53.000 --> 00:20:57.000]  他就聽見這個太監在車子裡面讀
[00:20:57.000 --> 00:21:00.000]  先知以撒亞說的話
[00:21:00.000 --> 00:21:02.000]  於是
[00:21:02.000 --> 00:21:08.000]  飛利就就著他說讀的話來向他傳福音
[00:21:08.000 --> 00:21:11.000]  以至於那個太監相信了主
[00:21:11.000 --> 00:21:14.000]  甚至零受誰理
[00:21:14.000 --> 00:21:16.000]  他成功了
[00:21:16.000 --> 00:21:17.000]  這是真正的成功
[00:21:17.000 --> 00:21:19.000]  為什麼這樣說呢?
[00:21:19.000 --> 00:21:22.000]  因為這個埃提亞伯的太監
[00:21:22.000 --> 00:21:24.000]  回到非洲他的本國去
[00:21:24.000 --> 00:21:27.000]  就把福音在那裡傳開
[00:21:27.000 --> 00:21:30.000]  所以非洲的埃提亞伯
[00:21:30.000 --> 00:21:37.000]  是一個福音傳到那裡很早的一個地方
[00:21:37.000 --> 00:21:43.000]  飛利這樣的工作似乎是尋世
[00:21:43.000 --> 00:21:45.000]  但是事實上
[00:21:45.000 --> 00:21:47.000]  經過他這樣的順服
[00:21:47.000 --> 00:21:51.000]  而福音傳到了非洲新的地區
[00:21:51.000 --> 00:21:54.000]  所以埃提亞伯起了美好的作用
[00:21:54.000 --> 00:21:56.000]  這是一個更大的收穫
[00:21:56.000 --> 00:22:02.000]  而這個收穫是藉著他的順服而產生的
[00:22:02.000 --> 00:22:06.000]  我們只能夠見到原前的事
[00:22:06.000 --> 00:22:10.000]  而不曉得後來長遠的果相
[00:22:10.000 --> 00:22:12.000]  是怎麼產生的
[00:22:12.000 --> 00:22:16.000]  所以我們不可以依靠自己的判斷
[00:22:16.000 --> 00:22:18.000]  眼光、選擇
[00:22:18.000 --> 00:22:21.000]  我們要求足引導
[00:22:21.000 --> 00:22:22.000]  聖靈的感動
[00:22:22.000 --> 00:22:25.000]  而我們學習順服
[00:22:25.000 --> 00:22:29.000]  這是非常重要的一件事
[00:22:29.000 --> 00:22:32.000]  那麼最後我們要看
[00:22:32.000 --> 00:22:37.000]  愛比一切的恩賜更重要
[00:22:37.000 --> 00:22:41.000]  我相信這是大家很熟悉的
[00:22:41.000 --> 00:22:44.000]  聖經的話語
[00:22:44.000 --> 00:22:51.000]  在哥林多前書十二章、十三章
[00:22:51.000 --> 00:22:54.000]  提到各樣的恩賜
[00:22:54.000 --> 00:22:59.000]  這都是人羨慕的、要追求的
[00:22:59.000 --> 00:23:02.000]  但是保羅在講了這一樣一樣的
[00:23:02.000 --> 00:23:07.000]  人所羨慕追求的恩賜之後
[00:23:07.000 --> 00:23:09.000]  他跟著說
[00:23:09.000 --> 00:23:13.000]  我現在把最妙的道指示你們
[00:23:13.000 --> 00:23:16.000]  就是愛
[00:23:16.000 --> 00:23:19.000]  他講完了這個愛的真理之後
[00:23:19.000 --> 00:23:21.000]  做了一個結論
[00:23:21.000 --> 00:23:26.000]  在哥林多前書十三章、十三節
[00:23:26.000 --> 00:23:27.000]  他這樣說
[00:23:27.000 --> 00:23:31.000]  如今長存的有信、有望、有愛
[00:23:31.000 --> 00:23:35.000]  這三樣其中最大的是愛
[00:23:35.000 --> 00:23:42.000]  保羅很清楚地把恩賜和愛做比較
[00:23:42.000 --> 00:23:43.000]  他說
[00:23:43.000 --> 00:23:46.000]  我如果能說萬人的方言、天使的話語
[00:23:46.000 --> 00:23:47.000]  全沒有愛
[00:23:47.000 --> 00:23:50.000]  我就成了明德羅、祥德伯一般
[00:23:50.000 --> 00:23:52.000]  我若有先知講道之能
