
[00:00:00.000 --> 00:00:02.000]  主耶穌說:你對我們每一個人說話
[00:01:27.000 --> 00:01:29.000]  行為和言論
[00:01:29.000 --> 00:01:31.000]  不想看到任何衝擊旅客的行動
[00:01:31.000 --> 00:01:33.000]  一邊說一邊說
[00:01:33.000 --> 00:01:35.000]  總之就是不要趕客
[00:01:35.000 --> 00:01:37.000]  要好客維持香港好客城市的形象
[00:01:37.000 --> 00:01:41.000]  好客接待
[00:01:41.000 --> 00:01:43.000]  是不是一樣呢
[00:01:43.000 --> 00:01:45.000]  就這樣看約翰是不是在說這類的事情呢
[00:01:45.000 --> 00:01:47.000]  旅客的事情呢
[00:01:47.000 --> 00:01:49.000]  大抵你看到
[00:01:49.000 --> 00:01:51.000]  你都覺得不是
[00:01:51.000 --> 00:01:53.000]  但在這個接訊的教會裏面
[00:01:53.000 --> 00:01:55.000]  真的發生了一些接待的問題
[00:01:55.000 --> 00:01:57.000]  我們一起看看
[00:01:57.000 --> 00:01:59.000]  接待和猜拳有什麼關係
[00:01:59.000 --> 00:02:01.000]  我想請大家
[00:02:01.000 --> 00:02:03.000]  幫我直接讀出第五節
[00:02:03.000 --> 00:02:05.000]  預備起
[00:02:05.000 --> 00:02:07.000]  親愛的
[00:02:07.000 --> 00:02:09.000]  你向弟兄所行的
[00:02:09.000 --> 00:02:11.000]  特別是向外地來的弟兄所行的
[00:02:11.000 --> 00:02:13.000]  都是出於忠心
[00:02:13.000 --> 00:02:15.000]  一開始
[00:02:15.000 --> 00:02:17.000]  到第五節
[00:02:17.000 --> 00:02:19.000]  作者約翰
[00:02:19.000 --> 00:02:21.000]  寫信給該遊人
[00:02:21.000 --> 00:02:23.000]  你看到第一節
[00:02:23.000 --> 00:02:25.000]  在這封信裏面
[00:02:25.000 --> 00:02:27.000]  他說該遊你對著主內的弟兄做了一些好事
[00:02:27.000 --> 00:02:29.000]  什麼好事
[00:02:29.000 --> 00:02:31.000]  第六節繼續說
[00:02:31.000 --> 00:02:33.000]  他們在教會面前證實了你的愛
[00:02:33.000 --> 00:02:35.000]  該遊有愛心
[00:02:35.000 --> 00:02:37.000]  有些事情
[00:02:37.000 --> 00:02:39.000]  是陸陸續續在該遊的教會傳回來
[00:02:39.000 --> 00:02:43.000]  去約翰的地方
[00:02:43.000 --> 00:02:45.000]  在這裏說的弟兄
[00:02:45.000 --> 00:02:47.000]  約翰認識的
[00:02:47.000 --> 00:02:49.000]  所以約翰聽到這些見證
[00:02:49.000 --> 00:02:51.000]  他們在旅途裏面遇到該遊
[00:02:51.000 --> 00:02:53.000]  甚至
[00:02:53.000 --> 00:02:55.000]  經過該遊的地方
[00:02:55.000 --> 00:02:57.000]  住過在他的屋裏
[00:02:57.000 --> 00:02:59.000]  約翰稱讚該遊
[00:02:59.000 --> 00:03:01.000]  你有按照我們教會的傳統
[00:03:01.000 --> 00:03:03.000]  接待遠道而來
[00:03:03.000 --> 00:03:05.000]  路經的基督徒
[00:03:05.000 --> 00:03:07.000]  給他們有瓦遮頭
[00:03:07.000 --> 00:03:09.000]  有東西可以吃
[00:03:09.000 --> 00:03:11.000]  讓他們繼續行程
[00:03:11.000 --> 00:03:13.000]  剛才說過
[00:03:13.000 --> 00:03:15.000]  接待是早期教會的一個美德傳統
[00:03:15.000 --> 00:03:17.000]  在一二世紀裏面
[00:03:17.000 --> 00:03:19.000]  找到一份文獻
[00:03:19.000 --> 00:03:21.000]  十二使徒遺訓
[00:03:21.000 --> 00:03:23.000]  裏面特意寫下了
[00:03:23.000 --> 00:03:25.000]  關於接待的規矩
[00:03:25.000 --> 00:03:27.000]  如果被稱為使徒
[00:03:27.000 --> 00:03:29.000]  最多可以留宿兩天
[00:03:29.000 --> 00:03:31.000]  即住在該人家裏兩天
[00:03:31.000 --> 00:03:33.000]  平信徒
[00:03:33.000 --> 00:03:35.000]  最多三天
[00:03:35.000 --> 00:03:37.000]  做主人的接待
[00:03:37.000 --> 00:03:39.000]  要有慷慨的愛心
[00:03:39.000 --> 00:03:41.000]  客人要留心
[00:03:41.000 --> 00:03:43.000]  不要濫用別人的愛心
[00:03:43.000 --> 00:03:45.000]  其實就是在說接待的事
[00:03:45.000 --> 00:03:47.000]  約翰在說
[00:03:47.000 --> 00:03:49.000]  這些弟兄他們旅行
[00:03:49.000 --> 00:03:51.000]  做些什麼呢
[00:03:51.000 --> 00:03:53.000]  是不是自由行呢
[00:03:53.000 --> 00:03:55.000]  約翰吩咐該人和他的教會
[00:03:55.000 --> 00:03:57.000]  要繼續維持教會好客的形象
[00:03:57.000 --> 00:03:59.000]  不要破壞
[00:03:59.000 --> 00:04:01.000]  這個好客的形象
[00:04:01.000 --> 00:04:03.000]  第七節繼續說
[00:04:03.000 --> 00:04:05.000]  說這些旅途當中的弟兄
[00:04:05.000 --> 00:04:07.000]  不是自由行
[00:04:07.000 --> 00:04:09.000]  你幫我讀第七節
[00:04:09.000 --> 00:04:11.000]  因為他們為主的命出外
[00:04:11.000 --> 00:04:13.000]  並沒有從教外人
[00:04:13.000 --> 00:04:15.000]  接受什麼
[00:04:15.000 --> 00:04:17.000]  原來這些弟兄
[00:04:17.000 --> 00:04:19.000]  是為了主的命出外
[00:04:19.000 --> 00:04:21.000]  是為了主耶穌的福音
[00:04:21.000 --> 00:04:23.000]  出去的 是使者
[00:04:23.000 --> 00:04:25.000]  他們不是旅行
[00:04:25.000 --> 00:04:27.000]  不是自己公司出旅遊
[00:04:27.000 --> 00:04:29.000]  不是經濟或政治的難民
[00:04:29.000 --> 00:04:31.000]  他們是什麼呢 是宣教士
[00:04:31.000 --> 00:04:33.000]  出去的宣教士
[00:04:33.000 --> 00:04:35.000]  這些宣教士
[00:04:35.000 --> 00:04:37.000]  他們去完宣教行程
[00:04:37.000 --> 00:04:39.000]  回到自己的教會
[00:04:39.000 --> 00:04:41.000]  公開見證該人
[00:04:41.000 --> 00:04:43.000]  如何接待我們 如何招呼我們
[00:04:43.000 --> 00:04:45.000]  如何為我們預備床位
[00:04:45.000 --> 00:04:47.000]  安排三餐 如何在家中
[00:04:47.000 --> 00:04:49.000]  大家彼此分享主的話
[00:04:49.000 --> 00:04:51.000]  又彼此交流
[00:04:51.000 --> 00:04:53.000]  在教會裡遇到的事神
[00:04:53.000 --> 00:04:55.000]  如何做祂奇妙的工作 等等
[00:04:55.000 --> 00:04:57.000]  所以約翰
[00:04:57.000 --> 00:04:59.000]  知道了就很開心 很喜樂
[00:04:59.000 --> 00:05:01.000]  他說 兒子 女兒 你做得好
[00:05:01.000 --> 00:05:03.000]  第四節 你令我很喜樂
[00:05:03.000 --> 00:05:05.000]  對 你們按真理行事
[00:05:05.000 --> 00:05:07.000]  活出愛心
[00:05:07.000 --> 00:05:09.000]  真理和愛心
[00:05:09.000 --> 00:05:11.000]  是約翰的主題
[00:05:11.000 --> 00:05:15.000]  我們讀約翰福音都知道這兩個主題
[00:05:15.000 --> 00:05:17.000]  哥尤 你很愛心
[00:05:17.000 --> 00:05:19.000]  你接待宣教士
[00:05:19.000 --> 00:05:21.000]  我認識兩對宣教士
[00:05:21.000 --> 00:05:23.000]  他們分別去了
[00:05:23.000 --> 00:05:25.000]  南亞和西亞
[00:05:25.000 --> 00:05:27.000]  去服侍
[00:05:27.000 --> 00:05:29.000]  不說國家名字你都知道
[00:05:29.000 --> 00:05:31.000]  是一些政治敏感的地區
[00:05:31.000 --> 00:05:33.000]  他們隔一年或兩年
[00:05:33.000 --> 00:05:35.000]  就會回來香港
[00:05:35.000 --> 00:05:37.000]  有時候開會或述職
[00:05:37.000 --> 00:05:39.000]  有時候探望家人
[00:05:39.000 --> 00:05:41.000]  只不過他們出發前
[00:05:41.000 --> 00:05:43.000]  已經把住所
[00:05:43.000 --> 00:05:45.000]  租的已經退了租
[00:05:45.000 --> 00:05:47.000]  買的也已經買了
[00:05:47.000 --> 00:05:49.000]  用來宣教
[00:05:49.000 --> 00:05:51.000]  所以回來香港沒有地方住
[00:05:51.000 --> 00:05:53.000]  有一次他們回來
[00:05:53.000 --> 00:05:55.000]  我碰到他們
[00:05:55.000 --> 00:05:57.000]  就問宣教士夫婦A
[00:05:57.000 --> 00:05:59.000]  今次你們回來住在哪裡
[00:05:59.000 --> 00:06:01.000]  就說在你家附近
[00:06:01.000 --> 00:06:03.000]  是嗎?這麼近?
[00:06:03.000 --> 00:06:05.000]  是的
[00:06:05.000 --> 00:06:07.000]  在師弟兄住的地方
[00:06:07.000 --> 00:06:09.000]  師弟兄
[00:06:09.000 --> 00:06:11.000]  給你房間住嗎?
[00:06:11.000 --> 00:06:13.000]  不是 整間房給我們住
[00:06:13.000 --> 00:06:15.000]  他睡在哪裡?他回到自己媽媽家裡
[00:06:15.000 --> 00:06:17.000]  睡
[00:06:17.000 --> 00:06:19.000]  另外一些日子我遇到
[00:06:19.000 --> 00:06:21.000]  宣教士夫婦B
[00:06:21.000 --> 00:06:23.000]  又問 寒圈當然問
[00:06:23.000 --> 00:06:25.000]  你吃了沒有?睡在哪裡住?
[00:06:25.000 --> 00:06:27.000]  在哪裡住?他們又說
[00:06:27.000 --> 00:06:29.000]  在這裡
[00:06:29.000 --> 00:06:31.000]  又是師弟兄的家?
[00:06:31.000 --> 00:06:33.000]  他又給你房間住?
[00:06:33.000 --> 00:06:35.000]  是的
[00:06:35.000 --> 00:06:37.000]  他不單給你房間住
[00:06:37.000 --> 00:06:39.000]  整間房
[00:06:39.000 --> 00:06:41.000]  他又去了他爸媽家裡睡
[00:06:41.000 --> 00:06:43.000]  又有一次
[00:06:43.000 --> 00:06:45.000]  去參加一個教會的
[00:06:45.000 --> 00:06:47.000]  退休聚會
[00:06:47.000 --> 00:06:49.000]  那個講員是外地來的
[00:06:49.000 --> 00:06:51.000]  晚上講完
[00:06:51.000 --> 00:06:53.000]  講完就離開營地
[00:06:53.000 --> 00:06:55.000]  回去休息
[00:06:55.000 --> 00:06:57.000]  問問 八卦一下
[00:06:57.000 --> 00:06:59.000]  講完今晚睡在哪裡
[00:06:59.000 --> 00:07:01.000]  師弟兄就接了他回家
[00:07:01.000 --> 00:07:03.000]  睡吧
[00:07:03.000 --> 00:07:05.000]  一對是這樣
[00:07:05.000 --> 00:07:07.000]  兩對是這樣 第三個也是這樣
[00:07:07.000 --> 00:07:09.000]  今天你和我原來也可以接待
[00:07:09.000 --> 00:07:11.000]  你可以接待
[00:07:11.000 --> 00:07:13.000]  宣教士 接待神的使者
[00:07:13.000 --> 00:07:15.000]  約翰讚歌
[00:07:15.000 --> 00:07:17.000]  你有愛心
[00:07:17.000 --> 00:07:19.000]  但約翰沒有停下來
[00:07:19.000 --> 00:07:21.000]  他繼續講
[00:07:21.000 --> 00:07:23.000]  他也表明了他這封信的目的
[00:07:23.000 --> 00:07:25.000]  第六節的下半節
[00:07:25.000 --> 00:07:27.000]  剛才我們還沒有讀完
[00:07:27.000 --> 00:07:29.000]  你照著神所喜悅的
[00:07:29.000 --> 00:07:31.000]  資助他們的旅程
[00:07:31.000 --> 00:07:33.000]  這是好的
[00:07:33.000 --> 00:07:35.000]  你以為約翰讚歌
[00:07:35.000 --> 00:07:37.000]  你資助 出錢 出力
[00:07:37.000 --> 00:07:39.000]  贊助宣教士的旅費
[00:07:39.000 --> 00:07:41.000]  供應他們所需要的
[00:07:41.000 --> 00:07:43.000]  乾糧 物資
[00:07:43.000 --> 00:07:45.000]  這樣是好的
[00:07:45.000 --> 00:07:47.000]  翻譯上原來是可以調整的
[00:07:47.000 --> 00:07:49.000]  原文其實是一個
[00:07:49.000 --> 00:07:51.000]  未發生的事情
[00:07:51.000 --> 00:07:53.000]  即是歌遊未做的
[00:07:53.000 --> 00:07:55.000]  原文是說
[00:07:55.000 --> 00:07:57.000]  約翰是向歌遊
[00:07:57.000 --> 00:07:59.000]  發出一個很有禮貌的請求
[00:07:59.000 --> 00:08:01.000]  一個request
[00:08:01.000 --> 00:08:03.000]  request是什麼呢?
[00:08:03.000 --> 00:08:05.000]  就是請
[00:08:05.000 --> 00:08:07.000]  「拜託 歌遊 你要這樣做」
[00:08:07.000 --> 00:08:09.000]  「做什麼?」
[00:08:09.000 --> 00:08:11.000]  「就是請你以合乎神的心意的方式」
[00:08:11.000 --> 00:08:13.000]  「幫他們送行」
[00:08:13.000 --> 00:08:15.000]  新漢語本已經這樣譯了
[00:08:15.000 --> 00:08:17.000]  「約翰請求歌遊幫忙」
[00:08:17.000 --> 00:08:19.000]  「幫助宣教士前行送行」
[00:08:19.000 --> 00:08:21.000]  「資助他們」
[00:08:21.000 --> 00:08:23.000]  當中是表示
[00:08:23.000 --> 00:08:25.000]  不單止你接待他們的留宿很好
[00:08:25.000 --> 00:08:27.000]  你給他們飯吃很好
[00:08:27.000 --> 00:08:29.000]  其實你還可以做多一點
[00:08:29.000 --> 00:08:31.000]  你要資助他們
[00:08:31.000 --> 00:08:33.000]  繼續去宣教工場的路費
[00:08:33.000 --> 00:08:35.000]  但弟兄姊妹
[00:08:35.000 --> 00:08:37.000]  其實我們
[00:08:37.000 --> 00:08:39.000]  每年聽猜拳訊息
[00:08:39.000 --> 00:08:41.000]  都是差不多
[00:08:41.000 --> 00:08:43.000]  我們時刻
[00:08:43.000 --> 00:08:45.000]  其實我們知道這個世界
[00:08:45.000 --> 00:08:47.000]  真的有很多需要
[00:08:47.000 --> 00:08:49.000]  剛才唱愛回家
[00:08:49.000 --> 00:08:51.000]  大部分人都是黑暗當中
[00:08:51.000 --> 00:08:53.000]  不是每個人都知道
[00:08:53.000 --> 00:08:55.000]  耶穌的名字這麼美麗
[00:08:55.000 --> 00:08:57.000]  這麼優雅
[00:08:57.000 --> 00:08:58.000]  這麼舒服的
[00:08:58.000 --> 00:09:00.000]  不是的 他們不知道的
[00:09:00.000 --> 00:09:02.000]  所以時刻都需要神的工人
[00:09:02.000 --> 00:09:04.000]  去奉獻自己踏上宣教工場
[00:09:04.000 --> 00:09:06.000]  長期宣教也好
[00:09:06.000 --> 00:09:07.000]  一年也好 兩年也好
[00:09:07.000 --> 00:09:09.000]  做信徒宣教都是好事
[00:09:09.000 --> 00:09:11.000]  不過始終
[00:09:11.000 --> 00:09:13.000]  不是每一個人都有這些呼召
[00:09:13.000 --> 00:09:16.000]  起碼你和我都還是在這個堂
[00:09:16.000 --> 00:09:18.000]  沒有出過去
[00:09:18.000 --> 00:09:20.000]  被呼召做宣教士的
[00:09:20.000 --> 00:09:22.000]  怎麼算都是少數
[00:09:22.000 --> 00:09:24.000]  更多的人
[00:09:24.000 --> 00:09:26.000]  就像我們這樣絕大部分人
[00:09:26.000 --> 00:09:28.000]  仍然留在自己的教會
[00:09:28.000 --> 00:09:30.000]  在後方
[00:09:30.000 --> 00:09:32.000]  不是出去的那一位
[00:09:32.000 --> 00:09:34.000]  那怎麼辦呢 經文說
[00:09:34.000 --> 00:09:36.000]  你要有這樣的愛心去接待宣教士
[00:09:36.000 --> 00:09:38.000]  你好像師弟兄那樣
[00:09:38.000 --> 00:09:40.000]  你可能笑著回答我
[00:09:40.000 --> 00:09:42.000]  接待宣教士
[00:09:42.000 --> 00:09:44.000]  我知道 好啊 首先
[00:09:44.000 --> 00:09:46.000]  你不是要有個女朋友
[00:09:46.000 --> 00:09:48.000]  首先你要有間屋
[00:09:48.000 --> 00:09:50.000]  沒有房子怎麼接待呢
[00:09:50.000 --> 00:09:52.000]  OK 那你沒有了
[00:09:52.000 --> 00:09:54.000]  就算有愛心
[00:09:54.000 --> 00:09:56.000]  也沒有處發揮 是不是這樣呢
[00:09:56.000 --> 00:09:58.000]  的確在香港這個地方
[00:09:58.000 --> 00:10:00.000]  我們不容易有一個空間
[00:10:00.000 --> 00:10:02.000]  可以隨便
[00:10:02.000 --> 00:10:04.000]  接待宣教士去住
[00:10:04.000 --> 00:10:06.000]  不是每個人都有這樣的機會
[00:10:06.000 --> 00:10:08.000]  昨天我又遇到
[00:10:08.000 --> 00:10:10.000]  同一個中學時代的團友
[00:10:10.000 --> 00:10:12.000]  去聊天 在教會室聊天
[00:10:12.000 --> 00:10:14.000]  說著說著
[00:10:14.000 --> 00:10:16.000]  他就告訴我
[00:10:16.000 --> 00:10:18.000]  中學時代你記不記得
[00:10:18.000 --> 00:10:20.000]  那時候
[00:10:20.000 --> 00:10:22.000]  我學校有一個同學
[00:10:22.000 --> 00:10:24.000]  S同學
[00:10:24.000 --> 00:10:26.000]  有些印象 是不是那時候
[00:10:26.000 --> 00:10:28.000]  一起搞一個聯校活動的那個
[00:10:28.000 --> 00:10:30.000]  他出去了宣教
[00:10:30.000 --> 00:10:32.000]  這麼多年沒有聽他的消息
[00:10:32.000 --> 00:10:34.000]  一說就說他出去了宣教
[00:10:34.000 --> 00:10:36.000]  我也很愕然
[00:10:36.000 --> 00:10:38.000]  問他去了哪裡
[00:10:38.000 --> 00:10:40.000]  原來他就跟著OM
[00:10:40.000 --> 00:10:42.000]  去了羅馬尼亞宣教
[00:10:42.000 --> 00:10:44.000]  特別是向羅馬尼亞
[00:10:44.000 --> 00:10:46.000]  裡面的吉卜賽人宣教
[00:10:46.000 --> 00:10:48.000]  嘩 我很生氣
[00:10:48.000 --> 00:10:50.000]  羅馬尼亞裡面的吉卜賽人
[00:10:50.000 --> 00:10:52.000]  也很少聽 是不是
[00:10:52.000 --> 00:10:54.000]  他就是這樣
[00:10:54.000 --> 00:10:56.000]  將舊團友的朋友的事情
[00:10:56.000 --> 00:10:58.000]  一五一十地告訴我
[00:10:58.000 --> 00:11:00.000]  S君他做了什麼事 他怎樣得到呼召
[00:11:00.000 --> 00:11:02.000]  怎樣知道要去羅馬尼亞
[00:11:02.000 --> 00:11:04.000]  還要向吉卜賽人
[00:11:04.000 --> 00:11:06.000]  宣教
[00:11:06.000 --> 00:11:08.000]  最後我問他一個問題
[00:11:08.000 --> 00:11:10.000]  那你怎樣去支持他
[00:11:10.000 --> 00:11:12.000]  他說
[00:11:12.000 --> 00:11:14.000]  哦 我定時定候
[00:11:14.000 --> 00:11:16.000]  去找他媽媽喝茶
[00:11:16.000 --> 00:11:18.000]  我跟他爸媽都很熟
[00:11:18.000 --> 00:11:20.000]  關心一下他們老人家
[00:11:20.000 --> 00:11:22.000]  女兒不在身邊
[00:11:22.000 --> 00:11:24.000]  那我可以陪陪他們
[00:11:24.000 --> 00:11:26.000]  原來要接待宣教士
[00:11:26.000 --> 00:11:28.000]  首先你不一定有房子
[00:11:28.000 --> 00:11:30.000]  也不需要有女朋友
[00:11:30.000 --> 00:11:32.000]  要接待宣教士有很多方法
[00:11:32.000 --> 00:11:34.000]  你去接待宣教士
[00:11:34.000 --> 00:11:36.000]  你可以去探望他的爸媽
[00:11:36.000 --> 00:11:38.000]  陪陪他們 關心一下他們
[00:11:38.000 --> 00:11:40.000]  幫他們打點日常的瑣事
[00:11:40.000 --> 00:11:42.000]  你知道現在什麼都上網
[00:11:42.000 --> 00:11:44.000]  長者其實很怕
[00:11:44.000 --> 00:11:46.000]  要申請一件事
[00:11:46.000 --> 00:11:48.000]  要下載一個表格
[00:11:48.000 --> 00:11:50.000]  什麼是下載都不知道
[00:11:50.000 --> 00:11:52.000]  你幫他
[00:11:52.000 --> 00:11:54.000]  他的兒女做了宣教士
[00:11:54.000 --> 00:11:56.000]  為主的名出了去
[00:11:56.000 --> 00:11:58.000]  你去接待他的家人
[00:11:58.000 --> 00:12:00.000]  這些你和我都可以做到
[00:12:00.000 --> 00:12:02.000]  是不是
[00:12:02.000 --> 00:12:04.000]  不單止說經文話
[00:12:04.000 --> 00:12:06.000]  你還要資助宣教士
[00:12:06.000 --> 00:12:08.000]  新日本選用這個詞
[00:12:08.000 --> 00:12:10.000]  其實很貼切
[00:12:10.000 --> 00:12:12.000]  和學本就不是用這個詞
[00:12:12.000 --> 00:12:14.000]  資助或支持
[00:12:14.000 --> 00:12:16.000]  你說我經常支持宣教士
[00:12:16.000 --> 00:12:18.000]  我聽到他的消息
[00:12:18.000 --> 00:12:20.000]  或者團契發WhatsApp來
[00:12:20.000 --> 00:12:22.000]  我就立刻在WhatsApp打幾個
[00:12:22.000 --> 00:12:24.000]  祈禱手的emoji
[00:12:24.000 --> 00:12:26.000]  或者幾個咬手瓜的emoji
[00:12:26.000 --> 00:12:28.000]  這樣就叫支持了
[00:12:28.000 --> 00:12:30.000]  兄弟姐妹
[00:12:30.000 --> 00:12:32.000]  支持不是emoji
[00:12:32.000 --> 00:12:34.000]  記住
[00:12:34.000 --> 00:12:36.000]  要實質地資助宣教士
[00:12:36.000 --> 00:12:38.000]  或者你立刻會想到
[00:12:38.000 --> 00:12:40.000]  一會兒講完道
[00:12:40.000 --> 00:12:42.000]  又到一年一道緊張時刻
[00:12:42.000 --> 00:12:44.000]  當然有牧師拿張紙出來
[00:12:44.000 --> 00:12:46.000]  我現在先拿好
[00:12:46.000 --> 00:12:48.000]  要填東西了
[00:12:48.000 --> 00:12:50.000]  填多少錢好呢
[00:12:50.000 --> 00:12:52.000]  今年又未加薪
[00:12:52.000 --> 00:12:54.000]  又準備結婚
[00:12:54.000 --> 00:12:56.000]  怎麼辦呢
[00:12:56.000 --> 00:12:58.000]  內心都很掙扎
[00:12:58.000 --> 00:13:00.000]  那
[00:13:00.000 --> 00:13:02.000]  拿不拿回家填呢
[00:13:02.000 --> 00:13:04.000]  拿回家可能沒那麼多掙扎
[00:13:04.000 --> 00:13:06.000]  因為掙掙下一集就已經不見了
[00:13:06.000 --> 00:13:08.000]  這張紙
[00:13:08.000 --> 00:13:10.000]  你上了這麼久的學校
[00:13:10.000 --> 00:13:12.000]  你懂得笑你明白的
[00:13:12.000 --> 00:13:14.000]  在這裡我沒有這個意思
[00:13:14.000 --> 00:13:16.000]  要強迫大家奉獻
[00:13:16.000 --> 00:13:18.000]  這其實都是你和神之間的事
[00:13:18.000 --> 00:13:20.000]  但我只是想按照經文
[00:13:20.000 --> 00:13:22.000]  告訴你奉獻這些
[00:13:22.000 --> 00:13:24.000]  是實質的事情
[00:13:24.000 --> 00:13:26.000]  不是今天才有的
[00:13:26.000 --> 00:13:28.000]  初期教會約翰的時代已經是面對這件事
[00:13:28.000 --> 00:13:30.000]  約翰表達了
[00:13:30.000 --> 00:13:32.000]  宣教士供是需要奉獻的
[00:13:32.000 --> 00:13:34.000]  需要奉獻的
[00:13:34.000 --> 00:13:36.000]  需要路費的
[00:13:36.000 --> 00:13:38.000]  宣教士不只是買了自己的房子
[00:13:38.000 --> 00:13:40.000]  就可以了
[00:13:40.000 --> 00:13:42.000]  他要日用的飲食的需要
[00:13:42.000 --> 00:13:44.000]  這些事情其實和今天
[00:13:44.000 --> 00:13:46.000]  分別不大
[00:13:46.000 --> 00:13:48.000]  原因也一樣
[00:13:48.000 --> 00:13:50.000]  約翰說為何該由不單止要用愛心接待宣教士
[00:13:50.000 --> 00:13:52.000]  其實也很簡單
[00:13:52.000 --> 00:13:54.000]  給他一間房
[00:13:54.000 --> 00:13:56.000]  或是打地鋪
[00:13:56.000 --> 00:13:58.000]  多個人多雙筷子
[00:13:58.000 --> 00:14:00.000]  其實不難的
[00:14:00.000 --> 00:14:02.000]  做這件事你要出錢
[00:14:02.000 --> 00:14:04.000]  出力去資助宣教士
[00:14:04.000 --> 00:14:06.000]  為甚麼?第七節下半節說了
[00:14:06.000 --> 00:14:08.000]  並沒有從教會
[00:14:08.000 --> 00:14:10.000]  接受甚麼這些宣教士
[00:14:10.000 --> 00:14:12.000]  他們為宣教緣故
[00:14:12.000 --> 00:14:14.000]  去到一些陌生的地方
[00:14:14.000 --> 00:14:16.000]  你要想像一個陌生的地方
[00:14:16.000 --> 00:14:18.000]  是每個人都不友善的
[00:14:18.000 --> 00:14:20.000]  那些味道是
[00:14:20.000 --> 00:14:22.000]  你不喜歡的
[00:14:22.000 --> 00:14:24.000]  回民的社區
[00:14:24.000 --> 00:14:26.000]  你看今天的
[00:14:26.000 --> 00:14:28.000]  猜拳聯鄉你會看到
[00:14:28.000 --> 00:14:30.000]  他們有在公開的市集
[00:14:30.000 --> 00:14:32.000]  宰牛宰羊
[00:14:32.000 --> 00:14:34.000]  你一踏入那個地方
[00:14:34.000 --> 00:14:36.000]  你已經聞到一些血腥味
[00:14:36.000 --> 00:14:38.000]  聞到一些人的汗味
[00:14:38.000 --> 00:14:40.000]  聞到一些人的香料味
[00:14:40.000 --> 00:14:42.000]  你不喜歡的
[00:14:42.000 --> 00:14:44.000]  完全你不覺得舒服的地方
[00:14:44.000 --> 00:14:46.000]  宣教士就去了
[00:14:46.000 --> 00:14:48.000]  他們怎樣生活?他們不能夠從當地人那裡
[00:14:48.000 --> 00:14:50.000]  問他們黑錢
[00:14:50.000 --> 00:14:52.000]  不能夠的
[00:14:52.000 --> 00:14:54.000]  也不會從他們做的事工裏面
[00:14:54.000 --> 00:14:56.000]  問那些未信的人去籌募經費
[00:14:56.000 --> 00:14:58.000]  為何約翰在這裡特別提這件事呢?
[00:14:58.000 --> 00:15:00.000]  就是當時的
[00:15:00.000 --> 00:15:02.000]  希臘羅馬社會
[00:15:02.000 --> 00:15:04.000]  他們有很多不同的宗教
[00:15:04.000 --> 00:15:06.000]  很多不同的哲學的流派
