
[00:00:00.000 --> 00:00:04.000]  當耶穌講財主和拉薩路比喻之前
[00:05:30.880 --> 00:05:33.280]  讓我想起中國有一首詩
[00:05:33.280 --> 00:05:36.080]  很能夠形容這個情況
[00:05:36.080 --> 00:05:39.680]  「豬門狗肉臭 路有凍死骨」
[00:05:39.680 --> 00:05:42.800]  這幾句詞形容到
[00:05:42.800 --> 00:05:45.840]  有些很有錢的人
[00:05:45.840 --> 00:05:47.280]  豬門狗肉臭
[00:05:47.280 --> 00:05:48.800]  即是很有豐足的財
[00:05:48.800 --> 00:05:51.680]  有很多豐富的財物享用
[00:05:51.680 --> 00:05:53.280]  但路有凍死骨
[00:05:53.280 --> 00:05:56.720]  但在街上卻有很多的人
[00:05:56.720 --> 00:06:00.160]  很多餓死凍死的人在路邊
[00:06:00.160 --> 00:06:04.000]  當時的情況就是這樣
[00:06:04.000 --> 00:06:05.040]  這個拉薩路
[00:06:05.040 --> 00:06:06.880]  他真的希望在財主那裏
[00:06:06.880 --> 00:06:09.360]  希望得到財主從桌子上
[00:06:09.360 --> 00:06:12.960]  吊下來的一些碎渣而去享用
[00:06:12.960 --> 00:06:14.400]  但都得不到
[00:06:14.400 --> 00:06:17.440]  這裏形容到有隻狗來舔他的瘡
[00:06:17.440 --> 00:06:20.000]  形容到他身體虛弱到一個地步
[00:06:20.000 --> 00:06:22.720]  即是連狗舔他的瘡
[00:06:22.720 --> 00:06:24.000]  連舔他的身體
[00:06:24.000 --> 00:06:27.840]  他都不能夠將隻狗有力地推開
[00:06:27.840 --> 00:06:32.160]  這裏其實有一個很深的表達
[00:06:32.160 --> 00:06:33.680]  狗在當時來說
[00:06:33.680 --> 00:06:37.280]  在猶太人來說是一個不潔的動物
[00:06:37.280 --> 00:06:43.040]  而一個不潔的動物去舔人的瘡的時候
[00:06:43.040 --> 00:06:46.560]  是代表著這個人被棄絕的地步
[00:06:46.560 --> 00:06:48.560]  已經去到一個相當
[00:06:48.560 --> 00:06:52.320]  可以說已經不能再差的地步
[00:06:52.320 --> 00:06:55.120]  這裏形容到拉薩路死了
[00:06:55.120 --> 00:06:57.360]  財主也死了
[00:06:57.360 --> 00:06:58.880]  但在這裏形容他們兩個死亡
[00:06:58.880 --> 00:07:00.480]  亦有一個不同
[00:07:00.480 --> 00:07:03.120]  這裏形容拉薩路死了
[00:07:03.120 --> 00:07:05.440]  但形容到財主死的時候
[00:07:05.440 --> 00:07:07.360]  他被人埋葬
[00:07:07.360 --> 00:07:08.320]  其實這個不同
[00:07:08.320 --> 00:07:11.120]  亦反映了兩個人待遇的不同
[00:07:11.120 --> 00:07:12.720]  大家可以想像
[00:07:12.720 --> 00:07:15.360]  就像拉薩路一個這樣的人的情況
[00:07:15.360 --> 00:07:17.760]  他死的時候不會有人去理會
[00:07:17.760 --> 00:07:19.600]  再生都不會有人理會
[00:07:19.600 --> 00:07:21.120]  再死更何況
[00:07:21.120 --> 00:07:24.240]  不會有人理會他是一個怎樣的情況
[00:07:24.240 --> 00:07:26.160]  但財主不同
[00:07:26.160 --> 00:07:28.160]  財主是一個很有錢的人
[00:07:28.160 --> 00:07:30.480]  所以大家可以想像到
[00:07:30.480 --> 00:07:34.320]  他死的時候那種風光大葬的情況是怎樣
[00:07:34.320 --> 00:07:38.000]  兩個人在世的經歷相當不同
[00:07:38.000 --> 00:07:42.080]  可以說是一個相當極端的情況
[00:07:42.080 --> 00:07:43.120]  在人類看來
[00:07:43.120 --> 00:07:45.600]  拉薩路是窮人當中的窮人
[00:07:45.600 --> 00:07:47.360]  沒有人想去做他
[00:07:47.360 --> 00:07:50.080]  亦沒有人會羨慕做一個這樣的人
[00:07:50.080 --> 00:07:53.600]  財主給人看來是一個相當尊貴
[00:07:53.600 --> 00:07:57.520]  和一個相當有錢的人
[00:07:57.520 --> 00:08:00.880]  可以說是一個追求的目標和榜樣
[00:08:00.880 --> 00:08:02.240]  我想亦不難理解
[00:08:02.240 --> 00:08:03.920]  如果今天你問一個年輕人
[00:08:03.920 --> 00:08:06.000]  你追求的目標是什麼
[00:08:06.000 --> 00:08:07.760]  我斷估他都不會說
[00:08:07.760 --> 00:08:10.880]  追求成為一個像拉薩路這樣的人
[00:08:10.880 --> 00:08:12.480]  追求的榜樣
[00:08:12.480 --> 00:08:14.800]  我想留下他多幾個名字
[00:08:14.800 --> 00:08:16.720]  就是那些有權勢有錢的人
[00:08:16.720 --> 00:08:18.560]  我要成為一個他這樣的人
[00:08:18.560 --> 00:08:20.800]  追求的榜樣 目標的人
[00:08:20.800 --> 00:08:23.760]  這兩個人的對比
[00:08:23.760 --> 00:08:26.960]  但從神的觀點去看是怎樣呢?
[00:08:26.960 --> 00:08:28.320]  在神去看
[00:08:28.320 --> 00:08:30.640]  拉薩路在世是很貧窮
[00:08:30.640 --> 00:08:34.800]  但其實他的心靈和生命是很豐富
[00:08:34.800 --> 00:08:39.680]  他是一個貧窮的富貴人
[00:08:39.680 --> 00:08:45.280]  而財主在人來看是很有錢
[00:08:45.280 --> 00:08:48.480]  但其實他是一個相當貧窮的人
[00:08:48.480 --> 00:08:53.680]  財主擁有地上的一切
[00:08:53.680 --> 00:08:57.920]  他能夠享受的他都享受了
[00:08:57.920 --> 00:09:02.320]  他能夠想做的事他都有能力和有錢去做
[00:09:02.320 --> 00:09:03.520]  他擁有一切
[00:09:03.520 --> 00:09:07.200]  但他卻沒有上帝
[00:09:07.200 --> 00:09:10.720]  而拉薩路卻一無所有
[00:09:10.720 --> 00:09:11.920]  什麼都缺乏
[00:09:11.920 --> 00:09:15.920]  但他心中有上帝
[00:09:15.920 --> 00:09:18.560]  耶穌說一個這麼有錢的人
[00:09:18.560 --> 00:09:20.800]  一個這麼貧窮的人
[00:09:20.800 --> 00:09:23.360]  其實都有一個很公道的事情要面對
[00:09:23.360 --> 00:09:25.280]  就是死亡
[00:09:25.280 --> 00:09:26.720]  死亡是很公道
[00:09:26.720 --> 00:09:29.120]  每個人都要面對死亡
[00:09:29.120 --> 00:09:30.880]  但死亡之後
[00:09:30.880 --> 00:09:35.200]  每個人的際遇卻是各有不同
[00:09:35.200 --> 00:09:36.240]  聖經上說
[00:09:36.240 --> 00:09:40.080]  「人人都有一死,死後且有審判」
[00:09:40.080 --> 00:09:44.480]  在此他說財主死後去了陰間
[00:09:44.480 --> 00:09:48.240]  陰間在聖經上有兩個用法
[00:09:48.240 --> 00:09:49.600]  一個用法是
[00:09:49.600 --> 00:09:53.440]  敬畏上帝的人和不敬畏上帝的人都去陰間
[00:09:53.440 --> 00:09:56.640]  但有另一個特別的用法對陰間
[00:09:56.640 --> 00:09:59.280]  就是在在生的時候
[00:09:59.280 --> 00:10:01.680]  不敬畏、不去跟從上帝
[00:10:01.680 --> 00:10:03.360]  不去紀念上帝的作為
[00:10:03.360 --> 00:10:05.440]  不去跟從上帝的人
[00:10:05.440 --> 00:10:11.280]  會在陰間受上帝的刑罰
[00:10:11.280 --> 00:10:14.960]  在此陰間的用法是有特別的意思
[00:10:14.960 --> 00:10:18.320]  財主去到陰間受痛苦
[00:10:18.320 --> 00:10:22.320]  而拉撒路就在亞伯拉罕的懷中
[00:10:22.320 --> 00:10:26.400]  亦代表著他能夠和上帝永遠同在
[00:10:26.400 --> 00:10:27.520]  其實耶穌在此說
[00:10:27.520 --> 00:10:30.320]  不是說有錢人就落地獄
[00:10:30.320 --> 00:10:31.680]  就是有一定的陰間
[00:10:31.680 --> 00:10:34.480]  而窮人就會去到天堂
[00:10:34.480 --> 00:10:35.360]  不是
[00:10:35.360 --> 00:10:39.200]  其實在乎的不是窮人和有錢
[00:10:39.200 --> 00:10:42.400]  整個經文講到一樣最重要
[00:10:42.400 --> 00:10:44.240]  就是人在生的時候
[00:10:44.240 --> 00:10:49.040]  有沒有去紀念上帝的陰典和救贖的作為
[00:10:49.040 --> 00:10:54.800]  所以當財主在陰間受痛苦的時候
[00:10:54.800 --> 00:10:57.680]  他求亞伯拉罕
[00:10:57.680 --> 00:11:01.680]  讓拉撒路拿些水來到我的當中
[00:11:01.680 --> 00:11:04.480]  讓我能夠免受一些痛苦
[00:11:04.480 --> 00:11:05.840]  但是亞伯拉罕說
[00:11:05.840 --> 00:11:08.880]  在我當中有條深淵的陷阱
[00:11:08.880 --> 00:11:10.400]  亦和財主說
[00:11:10.400 --> 00:11:14.320]  你應該回想你在生前也享過福
[00:11:14.320 --> 00:11:18.160]  這個回想其實有記得和紀念的意思
[00:11:18.160 --> 00:11:20.480]  在路加的用字裏
[00:11:20.480 --> 00:11:25.760]  是說人應該去紀念上帝的作為
[00:11:25.760 --> 00:11:29.120]  對上帝的陰典的回應
[00:11:29.120 --> 00:11:31.200]  所以亞伯拉罕說
[00:11:31.200 --> 00:11:32.880]  財主你應該記得
[00:11:32.880 --> 00:11:35.760]  你應該回想在你在生的年日
[00:11:35.760 --> 00:11:38.240]  你的心目當中只有錢財
[00:11:38.240 --> 00:11:43.040]  你沒有去紀念上帝在你身上的陰典和幫助
[00:11:43.040 --> 00:11:45.920]  但是現在來到陰間的時候
[00:11:45.920 --> 00:11:50.160]  你卻是叫上帝去紀念你的情況
[00:11:50.160 --> 00:11:51.680]  這個可以說是不合理
[00:11:51.680 --> 00:11:56.480]  亦是已經不可改變的事實
[00:11:56.480 --> 00:12:03.120]  耶穌在此提醒一班仍然在生的宗教領袖
[00:12:03.120 --> 00:12:08.000]  讓他們能夠去紀念上帝的拯救作為
[00:12:08.000 --> 00:12:10.960]  叫他們不要再像他們的列祖列宗一樣
[00:12:10.960 --> 00:12:14.560]  去拜偶像離開上帝
[00:12:14.560 --> 00:12:17.840]  接著受到上帝的懲罰
[00:12:17.840 --> 00:12:23.520]  財主在生前的風光和死後的絕望
[00:12:23.520 --> 00:12:26.560]  成為一個很強烈的對比
[00:12:26.560 --> 00:12:33.600]  亦強調拉薩路在在生的被人棄絕
[00:12:33.600 --> 00:12:35.760]  生活的棄絕情況
[00:12:35.760 --> 00:12:38.000]  和他在亞巴朗的懷中
[00:12:38.000 --> 00:12:39.920]  在上帝的同在當中
[00:12:39.920 --> 00:12:42.800]  那種亦是一個很強烈的對比
[00:12:42.800 --> 00:12:46.800]  在此不是說耶穌不是這樣說
[00:12:46.800 --> 00:12:52.080]  人的貧窮富貴已經決定了
[00:12:52.080 --> 00:12:54.480]  他是將來在陰間還是在天堂
[00:12:54.480 --> 00:12:55.520]  不是
[00:12:55.520 --> 00:12:58.240]  從整個耶穌的表達裏面
[00:12:58.240 --> 00:13:01.120]  最重要的是人在生的時候
[00:13:01.120 --> 00:13:05.840]  有沒有紀念上帝給我們的恩典
[00:13:05.840 --> 00:13:07.840]  給我們的拯救
[00:13:07.840 --> 00:13:10.880]  在此亞巴朗用了一個字
[00:13:10.880 --> 00:13:12.320]  「深淵的限定」
[00:13:12.320 --> 00:13:16.800]  強調了人死後的情況已經不可再改變
[00:13:16.800 --> 00:13:18.000]  不可以改變
[00:13:18.000 --> 00:13:20.880]  其實目的是要提醒在生的人
[00:13:20.880 --> 00:13:24.400]  我們還有機會去改變
[00:13:24.400 --> 00:13:26.000]  還有機會去回轉
[00:13:26.000 --> 00:13:27.680]  還有機會去悔改
[00:13:27.680 --> 00:13:29.440]  去歸向上帝
[00:13:29.440 --> 00:13:34.560]  亞巴朗在生的時候
[00:13:34.560 --> 00:13:36.560]  他沒有悔改的生活
[00:13:36.560 --> 00:13:38.560]  他死後亦不能始終
[00:13:38.560 --> 00:13:41.120]  因為我們亞巴朗的後裔
[00:13:41.120 --> 00:13:43.280]  而得到上帝的救贖
[00:13:43.280 --> 00:13:45.360]  我們經常提及
[00:13:45.360 --> 00:13:48.960]  當我們去到上帝面前
[00:13:48.960 --> 00:13:51.840]  不是因為我們有孫愛堂的回有證
[00:13:51.840 --> 00:13:56.160]  亦不是拿了我們主日崇拜的勤道表
[00:13:56.160 --> 00:13:58.080]  我們便可以去到天堂
[00:13:58.080 --> 00:13:59.600]  和上帝永遠在一起
[00:13:59.600 --> 00:14:01.120]  最重要的是
[00:14:01.120 --> 00:14:03.120]  一個人在生的時候
[00:14:03.120 --> 00:14:06.640]  有沒有整個生命以上帝為主
[00:14:06.640 --> 00:14:11.280]  我們的生活裏有沒有遵守上帝的教訓
[00:14:11.280 --> 00:14:13.760]  貧窮和富有
[00:14:13.760 --> 00:14:16.640]  在人來看是從物質的角度去講
[00:14:16.640 --> 00:14:19.120]  但從上帝的觀點去講
[00:14:19.120 --> 00:14:20.720]  一個人是否富有
[00:14:20.720 --> 00:14:21.920]  是否貧窮
[00:14:21.920 --> 00:14:25.760]  是在乎他的心有沒有跟從上帝
[00:14:25.760 --> 00:14:27.760]  一個人可以很貧窮
[00:14:27.760 --> 00:14:30.880]  可以在生活上很老倒
[00:14:30.880 --> 00:14:33.840]  但他的心靈可以很富有
[00:14:33.840 --> 00:14:36.240]  一個物質很豐富的人
[00:14:36.240 --> 00:14:38.240]  一個財富很多的人
[00:14:38.240 --> 00:14:39.520]  在上帝眼中
[00:14:39.520 --> 00:14:42.640]  可以是一個相當貧窮的人
[00:14:42.640 --> 00:14:47.760]  所以貧窮和富有在神的眼中
[00:14:47.760 --> 00:14:50.000]  不是在乎你有多少
[00:14:50.000 --> 00:14:50.880]  擁有多少
[00:14:50.880 --> 00:14:52.720]  而是在乎你的心
[00:14:52.720 --> 00:14:58.560]  能跟從上帝的心有多真
[00:14:58.560 --> 00:15:01.520]  中國人孔子有一句說話
[00:15:01.520 --> 00:15:04.080]  未知生 焉知死
[00:15:04.080 --> 00:15:05.920]  不知道大家聽過沒有
[00:15:05.920 --> 00:15:07.360]  其實這句上面
[00:15:07.360 --> 00:15:10.800]  孔子有一個弟子去問孔子
[00:15:10.800 --> 00:15:12.000]  敢問死
[00:15:12.000 --> 00:15:13.120]  問了他一個問題
[00:15:13.120 --> 00:15:14.800]  三個字很簡單
[00:15:14.800 --> 00:15:15.600]  敢問死
[00:15:15.600 --> 00:15:20.240]  老師 死是怎樣的呢?
[00:15:20.240 --> 00:15:22.320]  我們應該怎樣去看死亡呢?
[00:15:22.320 --> 00:15:24.480]  孔子回答
[00:15:24.480 --> 00:15:26.720]  我在生的生活中
[00:15:26.720 --> 00:15:29.280]  如何去做一個踏踏實實的人
[00:15:29.280 --> 00:15:30.480]  我都不太清楚
[00:15:30.480 --> 00:15:32.080]  我都要很努力去做
[00:15:32.080 --> 00:15:33.280]  我哪有時間
[00:15:33.280 --> 00:15:36.240]  或是哪有去想死亡是怎樣的呢?
[00:15:36.240 --> 00:15:37.680]  孔子是一個很認真的人
[00:15:37.680 --> 00:15:39.600]  他這樣回答弟子
[00:15:39.600 --> 00:15:41.520]  但我們作為基督徒
[00:15:41.520 --> 00:15:42.560]  我們不是這樣
[00:15:42.560 --> 00:15:45.120]  我們不是未知生 焉知死
[00:15:45.120 --> 00:15:46.640]  我們應該反過來說
[00:15:46.640 --> 00:15:51.440]  我們說先知死 才知生
[00:15:51.440 --> 00:15:54.000]  因為孔子不知道人的結局
[00:15:54.000 --> 00:15:56.240]  他不知道人終極是怎樣
[00:15:56.240 --> 00:15:57.680]  所以他用這樣的答案
[00:15:57.680 --> 00:15:59.120]  去回答他的弟子
[00:15:59.120 --> 00:16:02.960]  但上帝已經告訴我們很清楚
[00:16:02.960 --> 00:16:04.560]  人人都有一死
[00:16:04.560 --> 00:16:06.800]  死後且有審判
[00:16:06.800 --> 00:16:10.240]  每個人死後都會去一個地方
[00:16:10.240 --> 00:16:12.560]  究竟我們去陰間還是去天堂呢?
[00:16:12.560 --> 00:16:14.480]  在生的年日
[00:16:14.480 --> 00:16:16.880]  我們要作一個選擇
[00:16:16.880 --> 00:16:18.640]  在我們的人生裏面
[00:16:18.640 --> 00:16:20.880]  我們可能都錯過很多事情
[00:16:20.880 --> 00:16:22.880]  我們錯過很多人
[00:16:22.880 --> 00:16:24.640]  我們錯過很多事
[00:16:24.640 --> 00:16:27.920]  有些事我們可以去補償
[00:16:27.920 --> 00:16:32.240]  我們可以再從頭做得更好
[00:16:32.240 --> 00:16:35.840]  但有些事錯過了就是錯過了
[00:16:35.840 --> 00:16:38.400]  人生其中一個悲哀
[00:16:38.400 --> 00:16:41.120]  就是在在生的年日錯過了
[00:16:41.120 --> 00:16:44.560]  和上帝永遠同在的一個機會
[00:16:44.560 --> 00:16:47.120]  一個財主去到陰間
[00:16:47.120 --> 00:16:48.160]  他才知道
[00:16:48.160 --> 00:16:50.800]  原來人生死後真是有一個陰間
[00:16:50.800 --> 00:16:52.720]  真是在當中會受痛苦
[00:16:52.720 --> 00:16:54.400]  他很後悔
[00:16:54.400 --> 00:16:59.760]  但這個後悔已經太遲了
[00:16:59.760 --> 00:17:04.080]  但今天我們聽見耶穌說一個事蹟的人
[00:17:04.080 --> 00:17:05.840]  我相信我們都不是太遲
[00:17:05.840 --> 00:17:07.440]  我們還有機會
[00:17:07.440 --> 00:17:11.680]  我們真的不要等到死亡奪去我們的生命
[00:17:11.680 --> 00:17:13.040]  我們才後悔
[00:17:13.040 --> 00:17:16.480]  到時機會就會一去不再返
[00:17:16.480 --> 00:17:18.640]  無論你是哪一個
[00:17:18.640 --> 00:17:20.960]  可能你回教會一段時間
[00:17:20.960 --> 00:17:23.600]  可能還未認識上帝的恩典
[00:17:23.600 --> 00:17:26.320]  但今日都求上帝去保守我們
[00:17:26.320 --> 00:17:28.720]  能夠藉著耶穌的事蹟
[00:17:28.720 --> 00:17:32.080]  讓我們珍惜我們現在有的機會
[00:17:32.080 --> 00:17:33.920]  因為我們今日
[00:17:33.920 --> 00:17:35.920]  我們還擁有生命的時候
[00:17:35.920 --> 00:17:37.200]  我們還未太遲
[00:17:37.200 --> 00:17:39.040]  我們可以向神去禱告
[00:17:39.040 --> 00:17:41.280]  我們求上帝赦免我們的罪
[00:17:41.280 --> 00:17:43.280]  讓我們的生活離開罪惡
[00:17:43.280 --> 00:17:45.520]  我們歸向上帝
[00:17:45.520 --> 00:17:48.240]  在這一段耶穌的事蹟
[00:17:48.240 --> 00:17:50.640]  第二段重要的部分再說
[00:17:50.640 --> 00:17:53.360]  當財主很清楚知道
[00:17:53.360 --> 00:17:56.800]  自己的情況已經不可逆轉的時候
[00:17:56.800 --> 00:17:59.360]  他再求阿伯拉罕
[00:17:59.360 --> 00:18:03.360]  世間還有五個兄弟
[00:18:03.360 --> 00:18:04.880]  他們還未認識上帝
[00:18:04.880 --> 00:18:06.160]  還未認識上帝的恩典
[00:18:06.160 --> 00:18:10.800]  你可否叫拉薩路打發他們回到陽間
[00:18:10.800 --> 00:18:13.680]  讓一個人從死裡復活
[00:18:13.680 --> 00:18:16.160]  當我的兄弟見到一個這樣的神蹟的時候
[00:18:16.160 --> 00:18:18.160]  他們就會悔改
[00:18:18.160 --> 00:18:20.720]  他們必定會悔改
[00:18:20.720 --> 00:18:24.160]  但是阿伯拉罕的回應是
[00:18:24.160 --> 00:18:26.320]  你們這幾個兄弟
[00:18:26.320 --> 00:18:30.000]  其實上帝已經給了他們警告
[00:18:30.000 --> 00:18:34.160]  他們有摩西和先知的話可以去聽從
[00:18:34.160 --> 00:18:37.360]  如果他們聽從摩西和先知的話
[00:18:37.360 --> 00:18:40.240]  他們就已經悔改
[00:18:40.240 --> 00:18:43.600]  財主在此期望
[00:18:43.600 --> 00:18:47.920]  要求阿伯拉罕打發拉薩路回到陽間
[00:18:47.920 --> 00:18:53.360]  但其實上帝已經差遣了他的兒子耶穌
[00:18:53.360 --> 00:18:56.880]  來到地上宣講上帝的審判
[00:18:56.880 --> 00:18:59.760]  和上帝的恩典的訊息
[00:18:59.760 --> 00:19:05.360]  但有很多人沒有聽見耶穌的警告
[00:19:05.360 --> 00:19:07.600]  他說有很多人會說
