
[00:00:00.000 --> 00:00:06.000]  天父,我們感謝您在繁忙的生活裡面
[00:10:48.000 --> 00:10:53.000]  世俗就進入神的家裡面
[00:10:53.000 --> 00:10:56.000]  而且從第八世紀
[00:10:56.000 --> 00:11:02.000]  天主教開始拜瑪利亞和其他的聖徒
[00:11:02.000 --> 00:11:06.000]  開始拜這樣的像
[00:11:06.000 --> 00:11:11.000]  那麼地加摩這個名字的意思是結婚
[00:11:11.000 --> 00:11:17.000]  剛剛可以象徵這個政教的合一
[00:11:17.000 --> 00:11:27.000]  請把這個窗這個字改成政治的正
[00:11:27.000 --> 00:11:35.000]  政教合一
[00:11:35.000 --> 00:11:38.000]  第四個教會
[00:11:38.000 --> 00:11:42.000]  推壓推拉的教會
[00:11:42.000 --> 00:11:51.000]  它的情況和疊加摩剛剛看過的第三間教會的情況相似
[00:11:51.000 --> 00:11:54.000]  另外加上兩個特點
[00:11:54.000 --> 00:11:57.000]  第一是很注重行善
[00:11:57.000 --> 00:12:01.000]  這是二章19節說的
[00:12:01.000 --> 00:12:05.000]  這件事得到主的稱讚
[00:12:05.000 --> 00:12:11.000]  當時的教會救濟許多的窮人
[00:12:11.000 --> 00:12:16.000]  而且他們中間有些修道士到處去
[00:12:16.000 --> 00:12:21.000]  一方面傳教一方面幫助窮人
[00:12:21.000 --> 00:12:25.000]  這是很好的一個表現
[00:12:25.000 --> 00:12:28.000]  得到主的稱讚
[00:12:28.000 --> 00:12:30.000]  那麼另外呢
[00:12:30.000 --> 00:12:34.000]  就是有撒旦的深奧之理
[00:12:34.000 --> 00:12:36.000]  意思就是說
[00:12:36.000 --> 00:12:41.000]  表面上看這些理論是很深奧的
[00:12:41.000 --> 00:12:48.000]  但是事實上是撒旦的作為
[00:12:48.000 --> 00:12:57.000]  好像用一些哲理來把純正的信仰困擾了
[00:12:57.000 --> 00:13:01.000]  這是天主教慢慢慢慢地
[00:13:01.000 --> 00:13:08.000]  失去了淵性稱意的純正信仰的基礎
[00:13:08.000 --> 00:13:12.000]  離開了單純的不淵
[00:13:12.000 --> 00:13:15.000]  加進去許多的理論
[00:13:15.000 --> 00:13:20.000]  不合聖經真理的理論
[00:13:20.000 --> 00:13:24.000]  那麼這種的情況呢
[00:13:24.000 --> 00:13:30.000]  剛好是意識裡頭中古黑暗時期的情況
[00:13:30.000 --> 00:13:33.000]  19到15世紀的情況
[00:13:33.000 --> 00:13:39.000]  Tuyat Tuyang這個名字的原意是燒香
[00:13:39.000 --> 00:13:41.000]  在這個時代裡頭
[00:13:41.000 --> 00:13:46.000]  許多的教會開始有迷信的表現
[00:13:46.000 --> 00:13:48.000]  我舉一個例子
[00:13:48.000 --> 00:13:53.000]  有許多的教會說他們有聖物
[00:13:53.000 --> 00:13:57.000]  Holy Relics
[00:13:57.000 --> 00:13:59.000]  舉例來講
[00:13:59.000 --> 00:14:01.000]  有許多的教會說
[00:14:01.000 --> 00:14:05.000]  他們有耶穌釘十字架
[00:14:05.000 --> 00:14:11.000]  那個十字架上的木頭的一部分
[00:14:11.000 --> 00:14:16.000]  那麼如果把這些教會所說的
[00:14:16.000 --> 00:14:19.000]  他們說有的木頭加在一起
[00:14:19.000 --> 00:14:24.000]  會有幾百個幾千個十字架的材料
[00:14:24.000 --> 00:14:27.000]  那就是說用這樣的方法
[00:14:27.000 --> 00:14:32.000]  來引人到他們的教堂去
[00:14:32.000 --> 00:14:38.000]  要人注重高舉這些教會
[00:14:38.000 --> 00:14:43.000]  這是一種欺騙的方式
[00:14:43.000 --> 00:14:46.000]  用這些物質的東西
[00:14:46.000 --> 00:14:52.000]  來取代了靈性的真理和追求
[00:14:52.000 --> 00:14:56.000]  所以這是走錯了道路
[00:14:56.000 --> 00:15:05.000]  這個時期是慢慢地增加了許多的迷信的成分
[00:15:05.000 --> 00:15:09.000]  第五個教會是沙迪
[00:15:09.000 --> 00:15:14.000]  沙迪兩個字的意思是魚流
[00:15:14.000 --> 00:15:21.000]  那麼正是符合宗教改革時期的主要信息
[00:15:21.000 --> 00:15:25.000]  就是回到聖經去
[00:15:25.000 --> 00:15:31.000]  在三章三節主這樣對沙迪的教會說
[00:15:31.000 --> 00:15:36.000]  要回想你是怎樣領受的
[00:15:36.000 --> 00:15:41.000]  就是最初你聽主怎麼講的
[00:15:41.000 --> 00:15:43.000]  聽使徒怎麼講的
[00:15:43.000 --> 00:15:47.000]  你最初領受的信仰是什麼
[00:15:47.000 --> 00:15:55.000]  你要回到那個地位上去
[00:15:55.000 --> 00:16:01.000]  那麼這正是宗教革命的目的
[00:16:01.000 --> 00:16:06.000]  就是離開人的遺傳
[00:16:06.000 --> 00:16:08.000]  Human Tradition
[00:16:08.000 --> 00:16:13.000]  來回到神的聖經 神的話上面去
[00:16:13.000 --> 00:16:16.000]  那就是回到聖經
[00:16:16.000 --> 00:16:22.000]  這是宗教革命的基本方向和作用
[00:16:22.000 --> 00:16:30.000]  離開人的遺傳回到神的話語
[00:16:30.000 --> 00:16:36.000]  這正是主對沙迪教會所說的話
[00:16:36.000 --> 00:16:42.000]  回到你原來說領受的信仰那裡去
[00:16:42.000 --> 00:16:46.000]  第六個教會 菲拉貼菲的教會
[00:16:46.000 --> 00:16:51.000]  那麼這個教會的特點就是主說
[00:16:51.000 --> 00:16:57.000]  我給你一個敞開的門是無人能關的
[00:16:57.000 --> 00:17:00.000]  那個門當然是傳福音的門
[00:17:00.000 --> 00:17:06.000]  所以這個教會與傳福音有密切的關係
[00:17:06.000 --> 00:17:19.000]  剛剛可以代表福音廣傳到全世界各地各國去的那個情況
[00:17:19.000 --> 00:17:25.000]  那就是開始福祉宣教運動的時期
[00:17:25.000 --> 00:17:29.000]  從18世紀開始
[00:17:29.000 --> 00:17:34.000]  在德國的莫拉維亞的教會
[00:17:34.000 --> 00:17:36.000]  他們有一個大的復興
[00:17:36.000 --> 00:17:43.000]  1732年他們就開始拆遷宣教士出去
[00:17:43.000 --> 00:17:50.000]  在頭十年裡面就到了四大洲
[00:17:50.000 --> 00:17:53.000]  歐洲除外 澳洲除外
[00:17:53.000 --> 00:17:59.000]  其他的四大洲他們在十年裡頭都拆遷了宣教士去了
[00:17:59.000 --> 00:18:04.000]  他們去的地方都是最艱苦的地方
[00:18:04.000 --> 00:18:06.000]  最困難的地方
[00:18:06.000 --> 00:18:11.000]  但是他們的宣教士的方式就是拆出去
[00:18:11.000 --> 00:18:15.000]  拆會不供給他們的生活費
[00:18:15.000 --> 00:18:19.000]  他們自己出去自己想辦法
[00:18:19.000 --> 00:18:23.000]  他們要一面做工維持生活 一面傳福音
[00:18:23.000 --> 00:18:27.000]  這是他們當時的方法
[00:18:27.000 --> 00:18:30.000]  今天如果是這個方式的話
[00:18:30.000 --> 00:18:34.000]  我相信會有很多人很多人不肯接受
[00:18:34.000 --> 00:18:41.000]  但是當時他們的信心他們的愛心是非常的強
[00:18:41.000 --> 00:18:45.000]  他們拆遷出去到最困難的地方
[00:18:45.000 --> 00:18:49.000]  許多的人都會相助
[00:18:49.000 --> 00:18:51.000]  其中一個最動人的故事
[00:18:51.000 --> 00:18:57.000]  就是他們到了西印度群島West Indies
[00:18:57.000 --> 00:19:01.000]  有一個宣教士為了向奴隸傳福音
[00:19:01.000 --> 00:19:04.000]  就把自己出賣做一個奴隸
[00:19:04.000 --> 00:19:07.000]  為了和奴隸一起工作的時候
[00:19:07.000 --> 00:19:10.000]  可以向他們傳福音
[00:19:10.000 --> 00:19:16.000]  這是可歌可泣的一種精神奴隸
[00:19:16.000 --> 00:19:19.000]  實在是非常的感動人
[00:19:19.000 --> 00:19:23.000]  所以這個教會可以代表
[00:19:23.000 --> 00:19:30.000]  福音廣傳全世界的那一個大運動的時期
[00:19:30.000 --> 00:19:35.000]  就說我開了門沒有人能關上
[00:19:35.000 --> 00:19:41.000]  就在那兩個世紀裡頭福音傳到各國去
[00:19:41.000 --> 00:19:49.000]  全世界實在是非常奇妙的一件事情
[00:19:49.000 --> 00:19:54.000]  菲拉特菲是弟兄之愛的意思
[00:19:54.000 --> 00:20:00.000]  好像用這個名字來告訴我們
[00:20:00.000 --> 00:20:04.000]  用愛弟兄的心去傳福音
[00:20:04.000 --> 00:20:09.000]  我想大家有沒有聽過一個事實的見證
[00:20:09.000 --> 00:20:13.000]  一個美國的宣教士
[00:20:13.000 --> 00:20:16.000]  他到中國人中間傳福音
[00:20:16.000 --> 00:20:20.000]  他為什麼到中國人中間傳福音呢
[00:20:20.000 --> 00:20:22.000]  他有一個見證
[00:20:22.000 --> 00:20:28.000]  他參加教會的猜團聚會受感動
[00:20:28.000 --> 00:20:31.000]  覺得應該奉獻做宣教士
[00:20:31.000 --> 00:20:35.000]  但是他遲遲不能走上這條路
[00:20:35.000 --> 00:20:39.000]  一直到有一天夜裡他做一個夢
[00:20:39.000 --> 00:20:42.000]  夢見他的小弟弟不見了
[00:20:42.000 --> 00:20:44.000]  他很焦急到處找
[00:20:44.000 --> 00:20:48.000]  找不到他就向遠一點的地方去找
[00:20:48.000 --> 00:20:53.000]  後來看見一個孩子很像他的小弟弟
[00:20:53.000 --> 00:20:57.000]  他就跑過去一看真是他的小弟弟
[00:20:57.000 --> 00:21:00.000]  他就把他緊緊的抱住
[00:21:00.000 --> 00:21:03.000]  但是仔細一看不是他的小弟弟
[00:21:03.000 --> 00:21:07.000]  那是一個中國的小孩子
[00:21:07.000 --> 00:21:08.000]  他覺得很奇怪
[00:21:08.000 --> 00:21:11.000]  怎麼會我的小弟弟
[00:21:11.000 --> 00:21:14.000]  明明是他為什麼仔細看
[00:21:14.000 --> 00:21:17.000]  變成一個中國的兒童呢
[00:21:17.000 --> 00:21:18.000]  後來他醒過來
[00:21:18.000 --> 00:21:21.000]  他就想這是什麼意思
[00:21:21.000 --> 00:21:23.000]  那麼他就感受到
[00:21:23.000 --> 00:21:28.000]  是不是神要我把中國的孩子
[00:21:28.000 --> 00:21:31.000]  看作我的弟弟呢
[00:21:31.000 --> 00:21:37.000]  用愛兄弟的心去傳福音給中國人呢
[00:21:37.000 --> 00:21:44.000]  結果他就走上了宣教的道路
[00:21:44.000 --> 00:21:48.000]  這是一個真實的見證
[00:21:48.000 --> 00:21:50.000]  費拉帖非弟兄之愛
[00:21:50.000 --> 00:21:55.000]  用這個名字來代表這個時期
[00:21:55.000 --> 00:21:57.000]  福音廣傳的時期
[00:21:57.000 --> 00:22:01.000]  是在時和沒有了
[00:22:01.000 --> 00:22:04.000]  最後老弟家的教誨
[00:22:04.000 --> 00:22:06.000]  有四個特點
[00:22:06.000 --> 00:22:08.000]  注重物質
[00:22:08.000 --> 00:22:09.000]  物質功夫
[00:22:09.000 --> 00:22:11.000]  自慰意義
[00:22:11.000 --> 00:22:12.000]  不冷不熱
[00:22:12.000 --> 00:22:15.000]  靈性卻是貧窮
[00:22:15.000 --> 00:22:22.000]  這也正是末世教誨的情形
[00:22:22.000 --> 00:22:26.000]  主的自稱三章十四節說
[00:22:26.000 --> 00:22:31.000]  他是名叫阿門的
[00:22:31.000 --> 00:22:37.000]  為神真實的見證者
[00:22:37.000 --> 00:22:39.000]  他是阿門
[00:22:39.000 --> 00:22:41.000]  阿門是真誠的意思
[00:22:41.000 --> 00:22:46.000]  我們的主對神對人完全的真誠
[00:22:46.000 --> 00:22:49.000]  用他的生命來做見證
[00:22:49.000 --> 00:22:55.000]  這樣一位主和不冷不熱的老弟家的教誨
[00:22:55.000 --> 00:23:03.000]  形成一個強烈的對比
[00:23:03.000 --> 00:23:05.000]  那麼這七個教誨
[00:23:05.000 --> 00:23:08.000]  這樣來看的時候
[00:23:08.000 --> 00:23:10.000]  實在是讓我們感覺
[00:23:10.000 --> 00:23:15.000]  有相當的理由來接受
[00:23:15.000 --> 00:23:21.000]  這個說法解釋
[00:23:21.000 --> 00:23:29.000]  不過我們不能絕對地來確定
[00:23:29.000 --> 00:23:34.000]  我們現在來到第三個問題
[00:23:34.000 --> 00:23:39.000]  七次從天上來的聲音
[00:23:39.000 --> 00:23:44.000]  天上的聲音是非常重要
[00:23:44.000 --> 00:23:48.000]  我們平常聽見的是人的聲音
[00:23:48.000 --> 00:23:51.000]  世界的聲音
[00:23:51.000 --> 00:23:53.000]  充滿在我們的耳中
[00:23:53.000 --> 00:23:58.000]  我們經常解出的就是這些聲音
[00:23:58.000 --> 00:24:02.000]  這些聲音把我們環繞包圍
[00:24:02.000 --> 00:24:07.000]  很自然地我們受這些聲音的影響
[00:24:07.000 --> 00:24:12.000]  我們不知不覺就接受了這些聲音的內容
[00:24:12.000 --> 00:24:15.000]  慢慢地世俗化
[00:24:15.000 --> 00:24:22.000]  這是一個自然的作用在裡面
[00:24:22.000 --> 00:24:24.000]  在這樣的一個情況之中
[00:24:24.000 --> 00:24:31.000]  我們非常的需要能夠聽見天上來的聲音
[00:24:31.000 --> 00:24:36.000]  來抗衡世上人的聲音
[00:24:36.000 --> 00:24:40.000]  讓我們能夠不被人的聲音控制
[00:24:40.000 --> 00:24:44.000]  我們能夠聽到神的聲音
[00:24:44.000 --> 00:24:46.000]  了解祂的心意
[00:24:46.000 --> 00:24:48.000]  知道祂的計畫
[00:24:48.000 --> 00:24:53.000]  能夠按祂的旨意來行事為人
[00:24:53.000 --> 00:24:59.000]  天上的聲音是非常的重要和需要
[00:24:59.000 --> 00:25:03.000]  在七次錄裡面有七次提到
[00:25:03.000 --> 00:25:06.000]  從天上有聲音說
[00:25:06.000 --> 00:25:10.000]  另外有七次用稍微不同的
[00:25:10.000 --> 00:25:12.000]  這裡掉了一個字
[00:25:12.000 --> 00:25:14.000]  稍微不同
[00:25:14.000 --> 00:25:16.000]  加上這個同字
[00:25:16.000 --> 00:25:24.000]  稍微不同的方式來表達同樣的意義
[00:25:24.000 --> 00:25:29.000]  例如有聲音從寶座出來說
[00:25:29.000 --> 00:25:32.000]  這個寶座是天上的寶座
[00:25:32.000 --> 00:25:35.000]  所以從天上的寶座來的聲音
[00:25:35.000 --> 00:25:39.000]  也就是從天上來的聲音
[00:25:39.000 --> 00:25:42.000]  是個不同的說法而已
[00:25:42.000 --> 00:25:45.000]  現在我們就先看七次
[00:25:45.000 --> 00:25:50.000]  從天上來的聲音內容是什麼
[00:25:50.000 --> 00:25:57.000]  七數十章四節到七節
[00:25:57.000 --> 00:26:00.000]  我們翻到經文
[00:26:04.000 --> 00:26:12.000]  第十章四節到七節
[00:26:12.000 --> 00:26:16.000]  七雷發生之後
[00:26:16.000 --> 00:26:18.000]  我正要寫出來
[00:26:18.000 --> 00:26:22.000]  就聽見從天上有聲音說
[00:26:22.000 --> 00:26:26.000]  七雷所說的你要封上
[00:26:26.000 --> 00:26:27.000]  不可寫出來
[00:26:27.000 --> 00:26:32.000]  我說看見的那札海札地的天使
[00:26:32.000 --> 00:26:35.000]  向天舉起右手來
[00:26:35.000 --> 00:26:39.000]  指著那創造天和天上之物
[00:26:39.000 --> 00:26:41.000]  地和地上之物
[00:26:41.000 --> 00:26:43.000]  海和海中之物
[00:26:43.000 --> 00:26:45.000]  之活到永永遠遠的
[00:26:45.000 --> 00:26:48.000]  其事說不再有時日了
[00:26:48.000 --> 00:26:52.000]  小字或作不再單言了
[00:26:52.000 --> 00:26:56.000]  但在這七位天使吹號發聲的時候
[00:26:56.000 --> 00:26:59.000]  神的奧秘就成全了
[00:26:59.000 --> 00:27:01.000]  正如神所傳遞
[00:27:01.000 --> 00:27:05.000]  他不倫眾先知的佳音
[00:27:05.000 --> 00:27:11.000]  這裡天上的聲音所說的話
[00:27:11.000 --> 00:27:15.000]  和在信與啟發的地方
[00:27:15.000 --> 00:27:19.000]  關於主再來的預言的字句
[00:27:19.000 --> 00:27:23.000]  所用的字句是很相似的
[00:27:23.000 --> 00:27:25.000]  是一樣的
[00:27:25.000 --> 00:27:30.000]  所以我們就做一個結論
[00:27:30.000 --> 00:27:36.000]  這一次天上的聲音就是講道主再來
[00:27:36.000 --> 00:27:42.000]  這裡用的字眼我們來看一看
[00:27:42.000 --> 00:27:47.000]  那個小字不再單言了
[00:27:47.000 --> 00:27:50.000]  這是希伯來書第十章
[00:27:50.000 --> 00:27:54.000]  用來講道主再來的話
[00:27:54.000 --> 00:27:59.000]  我們看一看希伯來書第十章
[00:28:00.000 --> 00:28:04.000]  第37節
[00:28:04.000 --> 00:28:09.000]  希伯來書第十章37節
[00:28:09.000 --> 00:28:11.000]  因為還有一點點的時候
[00:28:11.000 --> 00:28:13.000]  那要來的就來
[00:28:13.000 --> 00:28:15.000]  並不遲言
[00:28:15.000 --> 00:28:19.000]  主的再來
[00:28:19.000 --> 00:28:22.000]  到了神預定的時候
[00:28:22.000 --> 00:28:25.000]  就要出現
[00:28:25.000 --> 00:28:26.000]  發聲
[00:28:26.000 --> 00:28:27.000]  不會單言
[00:28:27.000 --> 00:28:30.000]  所以這裡不再單言
[00:28:30.000 --> 00:28:34.000]  那麼還有第七位天使吹號
[00:28:34.000 --> 00:28:36.000]  七十六十章第七節
[00:28:36.000 --> 00:28:39.000]  第七位天使吹號
[00:28:39.000 --> 00:28:43.000]  第七位就是最後一位
[00:28:43.000 --> 00:28:47.000]  也就是號頭末次吹響的時候
[00:28:47.000 --> 00:28:51.000]  那麼這個說法
[00:28:51.000 --> 00:28:54.000]  讓我們立刻就想到
[00:28:54.000 --> 00:28:59.000]  在格林多前書第十五章
[00:28:59.000 --> 00:29:01.000]  保羅說的話
