
[00:00:00.000 --> 00:00:05.240]  生命當中有好消息和不好的消息
[00:05:16.360 --> 00:05:20.360]  當時的信徒是備受影響的
[00:05:20.360 --> 00:05:22.360]  對信仰有些質疑
[00:05:22.360 --> 00:05:26.360]  所以為什麼在《約翰一書》二章十八節
[00:05:26.360 --> 00:05:28.960]  會形容洛斯底主義
[00:05:28.960 --> 00:05:29.960]  或者他們的跟從者
[00:05:29.960 --> 00:05:31.360]  是敵基督
[00:05:31.360 --> 00:05:33.960]  二章二十二節是殺方者
[00:05:33.960 --> 00:05:36.960]  還有三章十節是撒旦的儀位
[00:05:38.360 --> 00:05:41.960]  所以在《約翰一書》是有背景的
[00:05:41.960 --> 00:05:46.960]  所以《約翰一書》的目的是什麼呢
[00:05:46.960 --> 00:05:47.960]  第一是護教學
[00:05:47.960 --> 00:05:51.960]  就是要幫助弟兄姊妹
[00:05:51.960 --> 00:05:55.960]  去認出那些假教師的教導是錯的
[00:05:55.960 --> 00:06:00.960]  第二就是建立信徒的心靈
[00:06:00.960 --> 00:06:06.960]  讓他們能夠確保自己肯定自己得救
[00:06:07.960 --> 00:06:09.960]  由於這兩個向導
[00:06:09.960 --> 00:06:13.960]  上一節Ken傳道講了頭四節
[00:06:13.960 --> 00:06:16.960]  我就做一個總結
[00:06:16.960 --> 00:06:18.960]  一章一節就說
[00:06:18.960 --> 00:06:21.960]  約翰親眼見到生命之道
[00:06:21.960 --> 00:06:24.960]  肯定耶穌是神的兒子
[00:06:24.960 --> 00:06:26.960]  耶穌是神的兒子
[00:06:26.960 --> 00:06:28.960]  他有什麼特別之處呢
[00:06:28.960 --> 00:06:31.960]  包括他永活的
[00:06:31.960 --> 00:06:33.960]  生命的來源
[00:06:33.960 --> 00:06:35.960]  第二是他永恆的
[00:06:36.960 --> 00:06:40.960]  第三是他一開始就願與父同在
[00:06:40.960 --> 00:06:44.960]  第四是他道成肉身出現在我們當中
[00:06:44.960 --> 00:06:47.960]  這正正是迫使我們回到
[00:06:47.960 --> 00:06:49.960]  洛斯底主義的思想
[00:06:49.960 --> 00:06:51.960]  肉體是不好的
[00:06:51.960 --> 00:06:53.960]  唯有屬靈的是好
[00:06:53.960 --> 00:06:57.960]  在當中信耶穌基督的人
[00:06:57.960 --> 00:06:59.960]  就能夠與神相交
[00:06:59.960 --> 00:07:02.960]  這個相交就是團契
[00:07:02.960 --> 00:07:04.960]  Colonia這個字
[00:07:04.960 --> 00:07:06.960]  亦是分享生命
[00:07:06.960 --> 00:07:08.960]  信耶穌的人
[00:07:08.960 --> 00:07:11.960]  與上帝已經有一個很親密的關係
[00:07:11.960 --> 00:07:15.960]  這個親密關係就成為他們的生命的特徵
[00:07:15.960 --> 00:07:17.960]  所以信耶穌基督的人
[00:07:17.960 --> 00:07:18.960]  第一是如何相交呢
[00:07:18.960 --> 00:07:21.960]  首先與約翰和門徒相交
[00:07:21.960 --> 00:07:22.960]  我們相交
[00:07:22.960 --> 00:07:24.960]  第二是與天父相交
[00:07:24.960 --> 00:07:26.960]  與我們的神相交
[00:07:26.960 --> 00:07:28.960]  因著在耶穌基督裡
[00:07:28.960 --> 00:07:30.960]  這個相交的生命
[00:07:30.960 --> 00:07:32.960]  彷如我們認識的
[00:07:32.960 --> 00:07:34.960]  葡萄樹與之子
[00:07:34.960 --> 00:07:36.960]  教會投放我們的身體
[00:07:36.960 --> 00:07:42.960]  那個圖畫出現在我們當中
[00:07:42.960 --> 00:07:45.960]  正正因為我們能夠與神相交
[00:07:45.960 --> 00:07:47.960]  與弟兄姊妹相交
[00:07:47.960 --> 00:07:50.960]  第四節我們的喜樂就滿足了
[00:07:50.960 --> 00:07:52.960]  開心分享
[00:07:52.960 --> 00:07:54.960]  就是上星期的訊息
[00:07:54.960 --> 00:07:56.960]  很開心一起分享
[00:07:56.960 --> 00:07:58.960]  彼此的團契
[00:07:58.960 --> 00:08:00.960]  今天我們進入了
[00:08:00.960 --> 00:08:02.960]  從團契生活
[00:08:02.960 --> 00:08:04.960]  我們與神相交
[00:08:04.960 --> 00:08:05.960]  與弟兄姊妹相交
[00:08:05.960 --> 00:08:06.960]  我們要問一條問題
[00:08:06.960 --> 00:08:08.960]  我們如何確保每一天
[00:08:08.960 --> 00:08:11.960]  都有這樣的同神相交
[00:08:11.960 --> 00:08:13.960]  與弟兄姊妹相交
[00:08:13.960 --> 00:08:14.960]  是怎麼一回事呢
[00:08:14.960 --> 00:08:16.960]  在具體實踐上
[00:08:16.960 --> 00:08:17.960]  所以今天的經文就是
[00:08:17.960 --> 00:08:19.960]  約翰進一步解釋
[00:08:19.960 --> 00:08:21.960]  一章五節到二章二節
[00:08:21.960 --> 00:08:24.960]  我們如何能夠每一天
[00:08:24.960 --> 00:08:25.960]  每時每刻
[00:08:25.960 --> 00:08:27.960]  同神相交
[00:08:27.960 --> 00:08:29.960]  與弟兄姊妹相交
[00:08:29.960 --> 00:08:31.960]  喜樂當中相交
[00:08:31.960 --> 00:08:35.960]  我們先看經文
[00:08:35.960 --> 00:08:37.960]  第五節
[00:08:37.960 --> 00:08:39.960]  神就似光
[00:08:39.960 --> 00:08:41.960]  在他毫無黑暗
[00:08:41.960 --> 00:08:44.960]  這是從主所聽見
[00:08:44.960 --> 00:08:46.960]  又報給你們的訊息
[00:08:46.960 --> 00:08:48.960]  使徒約翰
[00:08:48.960 --> 00:08:50.960]  領受了一個訊息
[00:08:50.960 --> 00:08:51.960]  那個訊息是什麼呢
[00:08:51.960 --> 00:08:54.960]  他用了兩個相反的詞彙
[00:08:54.960 --> 00:08:56.960]  來講述出來
[00:08:56.960 --> 00:08:57.960]  一個是光明
[00:08:57.960 --> 00:08:58.960]  一個是黑暗
[00:08:58.960 --> 00:09:00.960]  光明與黑暗
[00:09:00.960 --> 00:09:04.960]  也就是說真理與邪惡
[00:09:04.960 --> 00:09:08.960]  我們所相信的神是光明的
[00:09:08.960 --> 00:09:11.960]  在他裡面沒有黑暗
[00:09:11.960 --> 00:09:12.960]  神就似光
[00:09:12.960 --> 00:09:15.960]  「似」是一個特質
[00:09:15.960 --> 00:09:17.960]  神有一個特質
[00:09:17.960 --> 00:09:18.960]  是他所擁有的特質
[00:09:18.960 --> 00:09:21.960]  這個特質是仿如神是愛
[00:09:21.960 --> 00:09:22.960]  愛就是神的特質
[00:09:22.960 --> 00:09:25.960]  光也是神的特質
[00:09:25.960 --> 00:09:27.960]  這個光是象徵式的
[00:09:27.960 --> 00:09:28.960]  代表什麼呢
[00:09:28.960 --> 00:09:31.960]  就是完全純潔
[00:09:31.960 --> 00:09:33.960]  完整無瑕
[00:09:33.960 --> 00:09:35.960]  全被的聖潔
[00:09:35.960 --> 00:09:37.960]  活出真理的
[00:09:37.960 --> 00:09:39.960]  各樣美善的恩賜
[00:09:39.960 --> 00:09:41.960]  和全被的賞賜
[00:09:41.960 --> 00:09:43.960]  都是從神而來的
[00:09:43.960 --> 00:09:44.960]  最美好的
[00:09:44.960 --> 00:09:47.960]  這個就是光的意思
[00:09:47.960 --> 00:09:51.960]  約翰說我們在神當中
[00:09:51.960 --> 00:09:52.960]  在光當中
[00:09:52.960 --> 00:09:54.960]  跟他有相交
[00:09:54.960 --> 00:09:58.960]  也就是說我們的生命也有這個特質
[00:09:58.960 --> 00:10:00.960]  我們的生命是美善的
[00:10:00.960 --> 00:10:01.960]  聖潔的
[00:10:01.960 --> 00:10:03.960]  跟他相交
[00:10:03.960 --> 00:10:05.960]  我們在他裡面相交
[00:10:05.960 --> 00:10:07.960]  這個就是我們知道的
[00:10:07.960 --> 00:10:09.960]  就是羅馬書所說的
[00:10:09.960 --> 00:10:11.960]  我們心意更新而變化
[00:10:11.960 --> 00:10:12.960]  當我們相信耶穌之後
[00:10:12.960 --> 00:10:15.960]  生命有轉變
[00:10:15.960 --> 00:10:16.960]  轉變
[00:10:16.960 --> 00:10:18.960]  以前不是這樣的
[00:10:18.960 --> 00:10:20.960]  現在改變了
[00:10:20.960 --> 00:10:21.960]  改變了什麼呢
[00:10:21.960 --> 00:10:24.960]  就是神就是光
[00:10:24.960 --> 00:10:25.960]  這樣的模式
[00:10:25.960 --> 00:10:26.960]  這樣的模樣
[00:10:26.960 --> 00:10:28.960]  在我們的生命當中
[00:10:28.960 --> 00:10:29.960]  所以這裡說
[00:10:29.960 --> 00:10:32.960]  我們經文說到
[00:10:32.960 --> 00:10:39.960]  我們是恨在神的心意裡面
[00:10:39.960 --> 00:10:41.960]  第七節說
[00:10:41.960 --> 00:10:43.960]  我們若在光明中恨
[00:10:43.960 --> 00:10:45.960]  如同神在光明中恨
[00:10:45.960 --> 00:10:47.960]  就彼此相交
[00:10:47.960 --> 00:10:50.960]  這個恨就是我們的生活模式
[00:10:50.960 --> 00:10:54.960]  當我們有新的生命的時候
[00:10:54.960 --> 00:10:56.960]  就有新的生活
[00:10:56.960 --> 00:10:58.960]  恨在光明中的時候
[00:10:58.960 --> 00:11:02.960]  我們就活出上主的樣式
[00:11:02.960 --> 00:11:04.960]  其實我們明白到
[00:11:04.960 --> 00:11:06.960]  當我們實踐真理的時候
[00:11:06.960 --> 00:11:10.960]  就正正是反照出上主的榮美
[00:11:10.960 --> 00:11:13.960]  當我們對人好的時候
[00:11:13.960 --> 00:11:17.960]  其實表示著上帝對我們也好
[00:11:17.960 --> 00:11:20.960]  當我們為敵人受敵去禱告的時候
[00:11:20.960 --> 00:11:21.960]  也就是說
[00:11:21.960 --> 00:11:26.960]  上帝也會為敵基督的人去代求
[00:11:26.960 --> 00:11:28.960]  我們的生活模式
[00:11:28.960 --> 00:11:29.960]  一舉一動
[00:11:29.960 --> 00:11:34.960]  是反照著上帝就是光的樣式
[00:11:34.960 --> 00:11:44.960]  大家知道我喜歡跑步
[00:11:44.960 --> 00:11:46.960]  很多人都問我
[00:11:46.960 --> 00:11:49.960]  我跑步做什麼是多的
[00:11:49.960 --> 00:11:55.960]  其實有很多事情我可以做
[00:11:55.960 --> 00:11:57.960]  第一就是放空
[00:11:57.960 --> 00:11:58.960]  什麼都不用
[00:11:58.960 --> 00:12:00.960]  第一就是跑步
[00:12:00.960 --> 00:12:03.960]  第二我會唱詩歌
[00:12:03.960 --> 00:12:06.960]  所以那些人說
[00:12:06.960 --> 00:12:08.960]  為什麼我的聲音是這樣的
[00:12:08.960 --> 00:12:09.960]  是有原因的
[00:12:09.960 --> 00:12:11.960]  會唱詩歌的
[00:12:11.960 --> 00:12:12.960]  唱那些
[00:12:12.960 --> 00:12:14.960]  越艱難的就唱
[00:12:14.960 --> 00:12:16.960]  路是難走
[00:12:16.960 --> 00:12:19.960]  但比起你的十家路
[00:12:19.960 --> 00:12:20.960]  就是那些
[00:12:20.960 --> 00:12:23.960]  越艱難的賽事
[00:12:23.960 --> 00:12:25.960]  我就會唱這些來抵禦自己
[00:12:25.960 --> 00:12:26.960]  我會唱歌的
[00:12:26.960 --> 00:12:28.960]  我也會祈禱
[00:12:28.960 --> 00:12:30.960]  我也會紀念弟兄姊妹
[00:12:30.960 --> 00:12:33.960]  你們每一個都是在我心中的
[00:12:33.960 --> 00:12:37.960]  未必知道你們全部的光景
[00:12:37.960 --> 00:12:39.960]  但也知道不少
[00:12:39.960 --> 00:12:41.960]  我也會紀念你們
[00:12:41.960 --> 00:12:43.960]  我也會背誦聖經
[00:12:43.960 --> 00:12:45.960]  我也會背誦聖經
[00:12:45.960 --> 00:12:49.960]  讓上帝跟我親自去說話
[00:12:49.960 --> 00:12:51.960]  我會欣賞大自然
[00:12:51.960 --> 00:12:55.960]  我會看到神的很多的榮美
[00:12:55.960 --> 00:12:57.960]  為什麼我說這些呢
[00:12:57.960 --> 00:12:58.960]  因為
[00:12:58.960 --> 00:12:59.960]  如果我不相信耶穌
[00:12:59.960 --> 00:13:01.960]  我不會做這些事
[00:13:01.960 --> 00:13:03.960]  應該不會做這些事
[00:13:03.960 --> 00:13:04.960]  我不會祈禱
[00:13:04.960 --> 00:13:05.960]  我不會唱歌
[00:13:05.960 --> 00:13:06.960]  唱聖詩
[00:13:06.960 --> 00:13:08.960]  我不會去守望大家
[00:13:08.960 --> 00:13:10.960]  也不會去背誦聖經
[00:13:10.960 --> 00:13:13.960]  我不會看到大自然是神的創造
[00:13:13.960 --> 00:13:15.960]  也就是說當我們在生命中
[00:13:15.960 --> 00:13:17.960]  真的認識上帝的時候
[00:13:17.960 --> 00:13:20.960]  其實我們很簡單的日常生活
[00:13:20.960 --> 00:13:23.960]  都會顯出上主
[00:13:23.960 --> 00:13:26.960]  上帝的特質
[00:13:26.960 --> 00:13:28.960]  「恆在光明中」就是這個意思
[00:13:28.960 --> 00:13:30.960]  我們神是光
[00:13:30.960 --> 00:13:32.960]  我們在光中
[00:13:32.960 --> 00:13:33.960]  神的美善
[00:13:33.960 --> 00:13:36.960]  就透過我們日常生活的行為
[00:13:36.960 --> 00:13:38.960]  彰顯在世界
[00:13:38.960 --> 00:13:41.960]  不過約翰是這樣說的
[00:13:41.960 --> 00:13:43.960]  他繼續說
[00:13:43.960 --> 00:13:46.960]  他說到
[00:13:46.960 --> 00:13:49.960]  洛斯底主義當時的盛行
[00:13:49.960 --> 00:13:52.960]  有三件事他們經常說
[00:13:52.960 --> 00:13:53.960]  包括什麼呢
[00:13:53.960 --> 00:13:54.960]  第一
[00:13:54.960 --> 00:13:57.960]  有些人說我們是同神相交
[00:13:57.960 --> 00:14:01.960]  但又知道肉體物質是邪惡
[00:14:01.960 --> 00:14:02.960]  所以無所謂的
[00:14:02.960 --> 00:14:04.960]  我的肉體是邪惡
[00:14:04.960 --> 00:14:06.960]  所以我就繼續行在黑暗當中
[00:14:06.960 --> 00:14:08.960]  無所謂的
[00:14:08.960 --> 00:14:10.960]  只要我的靈性好就行
[00:14:10.960 --> 00:14:12.960]  我與神相交
[00:14:12.960 --> 00:14:13.960]  但我仍然可以犯罪
[00:14:13.960 --> 00:14:14.960]  這是第一個特徵
[00:14:14.960 --> 00:14:16.960]  第二個特徵是什麼呢
[00:14:16.960 --> 00:14:19.960]  他說我從來都沒有罪的根源
[00:14:19.960 --> 00:14:20.960]  沒有罪的本質
[00:14:20.960 --> 00:14:26.960]  我不承認自己有罪的特質
[00:14:26.960 --> 00:14:28.960]  我是沒有的
[00:14:28.960 --> 00:14:30.960]  第三件事
[00:14:30.960 --> 00:14:32.960]  我從來都沒有犯過罪
[00:14:32.960 --> 00:14:34.960]  自己沒有犯過罪
[00:14:34.960 --> 00:14:35.960]  昨日沒有
[00:14:35.960 --> 00:14:36.960]  今天沒有
[00:14:36.960 --> 00:14:38.960]  明天也沒有
[00:14:38.960 --> 00:14:40.960]  約翰就知道
[00:14:40.960 --> 00:14:43.960]  當時有些人有這樣的思潮
[00:14:43.960 --> 00:14:44.960]  他就說
[00:14:44.960 --> 00:14:47.960]  當有些人這樣說這三件事的時候
[00:14:47.960 --> 00:14:49.960]  是代表著什麼呢
[00:14:49.960 --> 00:14:50.960]  是代表著
[00:14:50.960 --> 00:14:52.960]  第一他們欺騙自己
[00:14:52.960 --> 00:14:53.960]  第二
[00:14:53.960 --> 00:14:59.960]  他們從來都不認識真理
[00:14:59.960 --> 00:15:02.960]  或者說真理不在他們裡面
[00:15:02.960 --> 00:15:07.960]  加上他們說神是說方者
[00:15:07.960 --> 00:15:12.960]  最後他們不接受神的話語
[00:15:12.960 --> 00:15:18.960]  當一個人活在世界的時候
[00:15:18.960 --> 00:15:22.960]  說自己沒有罪的特質
[00:15:22.960 --> 00:15:25.960]  或者說犯罪也無所謂
[00:15:25.960 --> 00:15:27.960]  這時候
[00:15:27.960 --> 00:15:31.960]  他與光鏡隔絕遠離了
[00:15:31.960 --> 00:15:34.960]  真理不在他們裡面
[00:15:34.960 --> 00:15:36.960]  有趣的是
[00:15:36.960 --> 00:15:39.960]  約翰用說方者
[00:15:39.960 --> 00:15:41.960]  說方這個字
[00:15:41.960 --> 00:15:44.960]  正正是啟示了十二章第九節
[00:15:44.960 --> 00:15:47.960]  撒旦就是說方者
[00:15:47.960 --> 00:15:48.960]  也就是說
[00:15:48.960 --> 00:15:50.960]  掌管世界的惡者
[00:15:50.960 --> 00:15:52.960]  就是怎樣去迷惑
[00:15:52.960 --> 00:15:54.960]  當時的信徒
[00:15:54.960 --> 00:15:56.960]  或者現代的信徒
[00:15:56.960 --> 00:15:58.960]  不要緊的
[00:15:58.960 --> 00:16:01.960]  做壞事而已
[00:16:01.960 --> 00:16:03.960]  做一兩件事不要緊的
[00:16:03.960 --> 00:16:05.960]  繼續做吧
[00:16:05.960 --> 00:16:06.960]  無所謂的
[00:16:06.960 --> 00:16:08.960]  人做我做
[00:16:08.960 --> 00:16:10.960]  信耶穌也可以做壞事
[00:16:10.960 --> 00:16:14.960]  惡者欺騙我們
[00:16:14.960 --> 00:16:18.960]  以至我們就遠離了這個光
[00:16:18.960 --> 00:16:23.960]  不單止是一般的人受迷惑
[00:16:23.960 --> 00:16:26.960]  當時的信徒也避受迷惑
[00:16:26.960 --> 00:16:28.960]  又或者說
[00:16:28.960 --> 00:16:33.960]  雖然說
[00:16:33.960 --> 00:16:34.960]  神是光
[00:16:34.960 --> 00:16:36.960]  我們在神裡面
[00:16:36.960 --> 00:16:39.960]  但我們也明白到一個實況
[00:16:39.960 --> 00:16:42.960]  就是我們每天都有機會
[00:16:42.960 --> 00:16:46.960]  或者每天都做錯事
[00:16:46.960 --> 00:16:49.960]  原來這個罪的本質
[00:16:49.960 --> 00:16:50.960]  也存留在我們心中
[00:16:50.960 --> 00:16:53.960]  每時每刻都可以浮現出來
[00:16:53.960 --> 00:16:54.960]  或者活出來
[00:16:54.960 --> 00:16:55.960]  那怎麼辦呢
[00:16:55.960 --> 00:16:57.960]  又說神是光
[00:16:57.960 --> 00:16:58.960]  我們行在光明當中
[00:16:58.960 --> 00:17:00.960]  但在光明當中
[00:17:00.960 --> 00:17:04.960]  我們又要處理這個罪的問題
[00:17:04.960 --> 00:17:06.960]  那怎樣處理呢
[00:17:06.960 --> 00:17:13.960]  所以約翰就要去幫助信徒去明白
[00:17:13.960 --> 00:17:14.960]  當一個信徒
[00:17:14.960 --> 00:17:16.960]  當我們走了誠信之路的時候
[00:17:16.960 --> 00:17:18.960]  當我們信了耶穌之後
[00:17:18.960 --> 00:17:21.960]  每一天面對自己生命的實況的時候
[00:17:21.960 --> 00:17:26.960]  我們怎樣去處理這個罪的光景或問題
[00:17:26.960 --> 00:17:30.960]  所以約翰就說第九節
[00:17:30.960 --> 00:17:34.960]  也是大家今個月的金句
[00:17:34.960 --> 00:17:36.960]  也是很寶貴的經文
[00:17:36.960 --> 00:17:39.960]  因為我們一起讀出來
[00:17:39.960 --> 00:17:41.960]  約翰一書的一章九節
[00:17:41.960 --> 00:17:43.960]  我們若認自己的罪
[00:17:43.960 --> 00:17:46.960]  誠是信實的,是公義的
[00:17:46.960 --> 00:17:49.960]  必要赦免我們的罪
[00:17:49.960 --> 00:17:52.960]  洗淨我們一切的不義
[00:17:52.960 --> 00:17:55.960]  約翰提出
[00:17:55.960 --> 00:18:00.960]  他首先有一個保證
[00:18:00.960 --> 00:18:03.960]  他說神一定
[00:18:03.960 --> 00:18:06.960]  必定赦免我們的罪
[00:18:06.960 --> 00:18:09.960]  當我們認自己的罪的時候
[00:18:09.960 --> 00:18:11.960]  所以我們怎樣
[00:18:11.960 --> 00:18:13.960]  神是光
[00:18:13.960 --> 00:18:16.960]  我們活在光明當中
[00:18:16.960 --> 00:18:19.960]  行出生活的陽光
[00:18:19.960 --> 00:18:21.960]  但我們要面對罪
[00:18:21.960 --> 00:18:23.960]  我們要怎樣去認罪
[00:18:23.960 --> 00:18:25.960]  confession認罪
[00:18:25.960 --> 00:18:28.960]  約翰就說有一個保證
[00:18:28.960 --> 00:18:31.960]  神一定確保我們無罪
[00:18:31.960 --> 00:18:35.960]  以至到我們繼續可以行在光明當中
[00:18:35.960 --> 00:18:36.960]  我們做錯事
[00:18:36.960 --> 00:18:38.960]  神會赦免我們
[00:18:38.960 --> 00:18:40.960]  以至到我們行在光明當中
[00:18:40.960 --> 00:18:43.960]  每一天都是行在光明當中
[00:18:43.960 --> 00:18:46.960]  但怎樣去每一天都行在光明當中呢?
[00:18:46.960 --> 00:18:50.960]  為何約翰可以有把握幫助
[00:18:50.960 --> 00:18:52.960]  當時第一世紀的信徒
