
[00:00:00.000 --> 00:00:01.920]  有一次我去到一間書局
[00:05:18.160 --> 00:05:22.400]  重新向神宣讀神的律法書
[00:05:22.400 --> 00:05:25.800]  自己表示對神的律法的毀身
[00:05:25.800 --> 00:05:27.640]  也有很多新的一代
[00:05:27.640 --> 00:05:30.280]  他們都有機會聽到律法
[00:05:30.280 --> 00:05:32.640]  而且他們很認真
[00:05:32.640 --> 00:05:34.640]  帶著敬拜的心
[00:05:34.640 --> 00:05:36.880]  來聆聽神的話
[00:05:36.880 --> 00:05:41.280]  大家看看第三節
[00:05:41.280 --> 00:05:42.960]  在水門前的廣場
[00:05:42.960 --> 00:05:44.720]  從清早到中午
[00:05:44.720 --> 00:05:48.280]  向所有猶太人講述
[00:05:48.280 --> 00:05:50.760]  眾民都則以傾聽
[00:05:50.760 --> 00:05:54.440]  這律法書上的話
[00:05:54.440 --> 00:05:56.240]  他們全部一起聽
[00:05:56.240 --> 00:05:59.720]  從何時開始說
[00:05:59.720 --> 00:06:03.680]  從清早大概幾點鐘
[00:06:03.680 --> 00:06:06.120]  相信可能是六點鐘
[00:06:06.120 --> 00:06:08.080]  六點鐘到中午
[00:06:08.080 --> 00:06:11.360]  多少個鐘頭
[00:06:11.360 --> 00:06:13.760]  是六個鐘頭
[00:06:13.760 --> 00:06:15.680]  他們似乎沒有疲倦的表達
[00:06:15.680 --> 00:06:17.640]  很多都是站在天上
[00:06:17.640 --> 00:06:18.680]  大家一起去聽
[00:06:18.680 --> 00:06:19.920]  很認真的
[00:06:19.920 --> 00:06:22.840]  他們靜心去傾聽
[00:06:22.840 --> 00:06:25.240]  要聽神的話
[00:06:25.240 --> 00:06:27.760]  他們有一種很大的渴慕
[00:06:27.760 --> 00:06:31.400]  如果你內心有一種渴慕的時候
[00:06:31.400 --> 00:06:36.000]  時間可能是你不介意的付出
[00:06:36.000 --> 00:06:39.040]  這些猶太人他們很願意一起尋求
[00:06:39.040 --> 00:06:41.920]  他們當時在七月一日
[00:06:41.920 --> 00:06:45.800]  是舊約聖經的一個叫做「吹角節」
[00:06:45.800 --> 00:06:47.520]  這個也是一個安息日
[00:06:47.520 --> 00:06:50.680]  在當時他們將一切的工作都放下
[00:06:50.680 --> 00:06:53.200]  他們專心在神面前敬拜神
[00:06:53.200 --> 00:06:55.600]  他們獻上輕香的祭品
[00:06:55.600 --> 00:06:57.600]  表示對神的尊崇
[00:06:57.600 --> 00:07:00.680]  對神的尋求
[00:07:00.680 --> 00:07:03.160]  各位聽眾,你會記得
[00:07:03.160 --> 00:07:04.960]  「善無意」一位先知
[00:07:04.960 --> 00:07:07.000]  當他年幼的時候
[00:07:07.000 --> 00:07:08.720]  神跟他說話
[00:07:08.720 --> 00:07:10.320]  他好像不太明白
[00:07:10.320 --> 00:07:12.200]  他以為以利濟斯叫他
[00:07:12.200 --> 00:07:13.240]  就找以利
[00:07:13.240 --> 00:07:15.360]  「是不是你找我?」
[00:07:15.360 --> 00:07:16.320]  經過三次之後
[00:07:16.320 --> 00:07:18.200]  以利知道不是
[00:07:18.200 --> 00:07:20.120]  他說:「如果你再聽見
[00:07:20.120 --> 00:07:28.240]  你要說:主啊,請說服人敬聽」
[00:07:28.240 --> 00:07:29.800]  當「善無意」來到他
[00:07:29.800 --> 00:07:31.200]  向神回應的時候
[00:07:31.200 --> 00:07:33.440]  神就向「善無意」說話
[00:07:33.440 --> 00:07:36.520]  將重要的啟示告訴他
[00:07:36.520 --> 00:07:41.360]  當時神願意人帶著敬聽的心
[00:07:41.360 --> 00:07:44.120]  神先會說話
[00:07:44.120 --> 00:07:44.680]  各位靈姐妹
[00:07:44.680 --> 00:07:47.520]  當我們嘗試去聽神的道的時候
[00:07:47.520 --> 00:07:49.720]  你的心告訴自己
[00:07:49.720 --> 00:07:52.040]  「我願意敬聽
[00:07:52.040 --> 00:07:55.240]  求主向我說話」
[00:07:55.240 --> 00:07:56.880]  當時的猶太人也一樣
[00:07:56.880 --> 00:08:00.320]  他們很願意放下其他事情的關注
[00:08:00.320 --> 00:08:03.840]  如果你的心充斥了很多其他的事
[00:08:03.840 --> 00:08:05.640]  或者你的心向著其他事情
[00:08:05.640 --> 00:08:08.320]  你很難聽到神的話
[00:08:08.320 --> 00:08:09.400]  大家都有經驗
[00:08:09.400 --> 00:08:11.720]  如果你家中在看電視
[00:08:11.720 --> 00:08:12.760]  有個家人走過來
[00:08:12.760 --> 00:08:15.120]  跟你說幾句話
[00:08:15.120 --> 00:08:15.720]  過一段時間之後
[00:08:15.720 --> 00:08:16.160]  他問你
[00:08:16.160 --> 00:08:18.280]  「你聽不聽到我說什麼?」
[00:08:18.280 --> 00:08:21.760]  「你講過什麼?」
[00:08:21.760 --> 00:08:24.280]  當你的心不是向準對方的時候
[00:08:24.280 --> 00:08:27.200]  你很難聽到他要說什麼
[00:08:27.200 --> 00:08:29.520]  同樣在神的面前
[00:08:29.520 --> 00:08:32.280]  如果要明白真道
[00:08:32.280 --> 00:08:33.840]  是需要學習
[00:08:33.840 --> 00:08:37.520]  去帶著敬拜的心
[00:08:37.520 --> 00:08:39.320]  留心聆聽
[00:08:39.320 --> 00:08:41.440]  側耳傾聽
[00:08:41.440 --> 00:08:43.800]  香港人比較繁忙的生活
[00:08:43.800 --> 00:08:46.760]  我們很需要神給我們有心靈的空間
[00:08:46.760 --> 00:08:48.640]  有環境的安靜
[00:08:48.640 --> 00:08:52.080]  以致能夠聽到神的話
[00:08:52.080 --> 00:08:53.320]  然後聖經提到
[00:08:53.320 --> 00:08:56.400]  另一方面我們再看
[00:08:56.400 --> 00:08:59.640]  當他們看到一對神的話之後
[00:08:59.640 --> 00:09:00.600]  後來他們就發覺
[00:09:00.600 --> 00:09:03.120]  很多百姓聽到之後就哭泣了
[00:09:03.120 --> 00:09:06.800]  在第九節
[00:09:06.800 --> 00:09:07.840]  聖經說
[00:09:07.840 --> 00:09:12.520]  當他們向百姓講述了神的道之後
[00:09:12.520 --> 00:09:13.480]  中間說
[00:09:13.480 --> 00:09:17.200]  「今天是耶和華你們的神的聖日」
[00:09:17.200 --> 00:09:19.640]  「你們不要悲哀哭泣」
[00:09:19.640 --> 00:09:25.640]  「因為眾人聽見律法書上的話都哭了」
[00:09:25.640 --> 00:09:26.040]  沒錯
[00:09:26.040 --> 00:09:30.240]  神的話帶著很重要的提醒
[00:09:30.240 --> 00:09:32.440]  但是當時的領袖告訴他們
[00:09:32.440 --> 00:09:34.920]  現在是聖日
[00:09:34.920 --> 00:09:35.920]  突然我們發覺
[00:09:35.920 --> 00:09:40.280]  聖潔和神的道
[00:09:40.280 --> 00:09:42.840]  有一種特別的關係
[00:09:42.840 --> 00:09:46.280]  神的聖潔包含了公義和審判
[00:09:46.280 --> 00:09:47.480]  我們聽到神的道
[00:09:47.480 --> 00:09:49.240]  心裏面會擇心
[00:09:49.240 --> 00:09:51.920]  會發覺自己沒有聽從
[00:09:51.920 --> 00:09:55.800]  甚至會悔改、流淚、悲哀
[00:09:55.800 --> 00:09:58.440]  但是不要停在流淚、悲哀
[00:09:58.440 --> 00:10:01.920]  因為聖潔同樣包含了一個真理
[00:10:01.920 --> 00:10:06.560]  就是神的慈愛和恩典
[00:10:06.560 --> 00:10:09.000]  祂不單單是自己孤軍自賞
[00:10:09.000 --> 00:10:10.760]  「我給你聖潔」
[00:10:10.760 --> 00:10:14.920]  而是神的聖潔是要幫助我們都能夠聖潔
[00:10:14.920 --> 00:10:17.000]  祂以慈愛赦免我們的罪
[00:10:17.000 --> 00:10:19.120]  又給我們能力
[00:10:19.120 --> 00:10:21.480]  給我們恩典
[00:10:21.480 --> 00:10:23.600]  很多時候我自己領袖
[00:10:23.600 --> 00:10:26.640]  恩典就是能力
[00:10:26.640 --> 00:10:29.280]  是做到我們自己做不到的事情
[00:10:29.280 --> 00:10:31.440]  因此聖潔的上帝要幫助我們
[00:10:31.440 --> 00:10:34.480]  去走在光明的路上
[00:10:34.480 --> 00:10:36.760]  因此在悲哀之餘
[00:10:36.760 --> 00:10:39.720]  要憑著信心領受恩典
[00:10:39.720 --> 00:10:41.640]  相信神會幫助我們
[00:10:41.640 --> 00:10:43.440]  因此帶著喜樂的心
[00:10:43.440 --> 00:10:46.480]  來走前面的路
[00:10:46.480 --> 00:10:48.000]  我記得有位姐妹分享
[00:10:48.000 --> 00:10:50.600]  她自己在未信主之前
[00:10:50.600 --> 00:10:53.240]  她的生活很大壓力
[00:10:53.240 --> 00:10:56.800]  她很多時候晚上常常都失眠
[00:10:56.800 --> 00:10:58.640]  而且她很重視她的工作
[00:10:58.640 --> 00:11:02.000]  好像緊抓著她的工作
[00:11:02.000 --> 00:11:03.720]  當她後來信主之後
[00:11:03.720 --> 00:11:06.880]  她開始在神面前認罪
[00:11:06.880 --> 00:11:08.880]  將工作交託給神
[00:11:08.880 --> 00:11:12.360]  不會成為工作的奴隸
[00:11:12.360 --> 00:11:14.880]  然後她自己學習信靠神
[00:11:14.880 --> 00:11:17.720]  帶著平安的心來睡覺
[00:11:17.720 --> 00:11:18.960]  她說很快暑
[00:11:18.960 --> 00:11:23.400]  她開始發覺自己每一晚都可以睡通宵
[00:11:23.400 --> 00:11:26.640]  她心裏面很感覺到神的能力幫助她
[00:11:26.640 --> 00:11:29.240]  當時她的媽媽未曾信主
[00:11:29.240 --> 00:11:30.920]  到了星期日早上的時候
[00:11:30.920 --> 00:11:32.480]  媽媽就提醒她
[00:11:32.480 --> 00:11:35.480]  「你今天上拜家」
[00:11:35.480 --> 00:11:36.800]  這個女兒就很奇怪
[00:11:36.800 --> 00:11:37.840]  「媽媽你又未信主」
[00:11:37.840 --> 00:11:40.440]  「為什麼你這麼緊張我上崇拜」
[00:11:40.440 --> 00:11:41.720]  「我見到你這麼好」
[00:11:41.720 --> 00:11:44.480]  「當然想你上了」
[00:11:44.480 --> 00:11:48.040]  身邊的人都會感受到這個生命的轉變
[00:11:48.040 --> 00:11:53.120]  因此很盼望女兒繼續尋求神
[00:11:53.120 --> 00:11:56.200]  因為發覺在我們信仰裏面
[00:11:56.200 --> 00:11:58.680]  不是一些教條
[00:11:58.680 --> 00:12:00.680]  而是能力
[00:12:00.680 --> 00:12:02.560]  在因典和能力當中
[00:12:02.560 --> 00:12:04.600]  我們可以有喜樂的心
[00:12:04.600 --> 00:12:07.560]  來面對自己的軟弱
[00:12:07.560 --> 00:12:10.440]  面對自己的罪
[00:12:10.440 --> 00:12:13.880]  所以你發覺當尼西米勸過那班百姓的時候
[00:12:13.880 --> 00:12:15.680]  你們不要哭泣了
[00:12:15.680 --> 00:12:19.680]  在第十節中間
[00:12:19.680 --> 00:12:20.800]  尼西米就說
[00:12:20.800 --> 00:12:23.040]  「你們不要憂愁」
[00:12:23.040 --> 00:12:25.920]  「因為靠耶和華而得的喜樂」
[00:12:25.920 --> 00:12:27.880]  「是你們的力量」
[00:12:27.880 --> 00:12:29.360]  大家一起讀一次
[00:12:29.360 --> 00:12:31.840]  「你們不要憂愁」
[00:12:31.840 --> 00:12:34.880]  「因為靠耶和華而得的喜樂」
[00:12:34.880 --> 00:12:38.680]  「是你們的力量」
[00:12:38.680 --> 00:12:41.480]  「靠耶和華而得的喜樂」
[00:12:41.480 --> 00:12:43.720]  「是你們的力量」
[00:12:43.720 --> 00:12:45.680]  我翻譯成英文
[00:12:45.680 --> 00:12:49.960]  The joy of the Lord is your strength
[00:12:49.960 --> 00:12:51.200]  嚴格來說
[00:12:51.200 --> 00:12:53.400]  不是你的喜樂
[00:12:53.400 --> 00:12:56.560]  可能你說我性格很悲觀
[00:12:56.560 --> 00:12:57.560]  不要緊
[00:12:57.560 --> 00:13:00.600]  因為不是你自己性情的喜樂
[00:13:00.600 --> 00:13:02.440]  是神自己的喜樂
[00:13:02.440 --> 00:13:04.360]  是屬神的喜樂
[00:13:04.360 --> 00:13:06.520]  或者說因為祂
[00:13:06.520 --> 00:13:09.360]  我們得著喜樂
[00:13:09.360 --> 00:13:11.720]  所以新譯本翻譯
[00:13:11.720 --> 00:13:15.280]  「因為靠耶和華而得的喜樂」
[00:13:15.280 --> 00:13:18.680]  「是你們的力量」
[00:13:18.680 --> 00:13:19.960]  你可不可以記得
[00:13:19.960 --> 00:13:22.920]  當保羅說到自己很困擾
[00:13:22.920 --> 00:13:25.280]  身體帶給他很多困擾
[00:13:25.280 --> 00:13:27.400]  他說「我真是苦」
[00:13:27.400 --> 00:13:30.840]  「誰能夠救我脫離者取死的身體呢」
[00:13:30.840 --> 00:13:32.720]  很悲哀
[00:13:32.720 --> 00:13:35.120]  但很快隨著他帶著喜樂的心說
[00:13:35.120 --> 00:13:36.520]  「但感謝神」
[00:13:36.520 --> 00:13:41.080]  「靠著耶穌基督已經得勝猶如了」
[00:13:41.080 --> 00:13:41.960]  沒錯,弟兄姊妹
[00:13:41.960 --> 00:13:43.160]  在教會當中
[00:13:43.160 --> 00:13:45.440]  我們常常都會彼此勉勵
[00:13:45.440 --> 00:13:47.160]  要留心審查自己
[00:13:47.160 --> 00:13:49.200]  認罪悔改
[00:13:49.200 --> 00:13:54.400]  但不要停在悔改
[00:13:54.400 --> 00:13:56.800]  繼續帶著喜樂的心
[00:13:56.800 --> 00:13:58.720]  相信這位上帝
[00:13:58.720 --> 00:14:00.880]  祂會給你能力
[00:14:00.880 --> 00:14:02.960]  你就靠著祂
[00:14:02.960 --> 00:14:05.920]  面對一切的軟弱和錯失
[00:14:05.920 --> 00:14:09.920]  然後走回一條正路上
[00:14:09.920 --> 00:14:11.840]  當時尼西米勸告他們
[00:14:11.840 --> 00:14:14.920]  你們儘管吃肥美的肉來拾錢
[00:14:14.920 --> 00:14:17.240]  喝甘甜的酒
[00:14:17.240 --> 00:14:21.320]  然後將部分飲食分給沒有能力預備的人
[00:14:21.320 --> 00:14:24.360]  當然尼西米沒有叫他們去狂飲
[00:14:24.360 --> 00:14:26.080]  去亂吃
[00:14:26.080 --> 00:14:27.880]  而是教導他們
[00:14:27.880 --> 00:14:30.680]  將那種喜樂的心表達出來
[00:14:30.680 --> 00:14:32.200]  去慶祝
[00:14:32.200 --> 00:14:35.040]  去歡慶神的恩典
[00:14:35.040 --> 00:14:38.520]  其實七月的這段日子
[00:14:38.520 --> 00:14:40.520]  當他們過著彭節的時候
[00:14:40.520 --> 00:14:42.480]  亦都是收藏節
[00:14:42.480 --> 00:14:44.440]  是表達出他們已經在神面前
[00:14:44.440 --> 00:14:47.720]  領受很多神給他們豐富的供應
[00:14:47.720 --> 00:14:49.720]  所以他們是可以放心
[00:14:49.720 --> 00:14:51.160]  去飲食吃喝
[00:14:51.160 --> 00:14:52.520]  去快樂
[00:14:52.520 --> 00:14:56.560]  所以你去到第十二節的時候
[00:14:56.560 --> 00:14:57.400]  聖經就說
[00:14:57.400 --> 00:14:59.280]  眾民就去吃喝
[00:14:59.280 --> 00:15:02.000]  也把部分飲食與人分享
[00:15:02.000 --> 00:15:04.440]  然後甚麼歡樂呢
[00:15:04.440 --> 00:15:06.000]  大大的歡樂
[00:15:06.000 --> 00:15:10.320]  因為他們明白教訓他們的話
[00:15:10.320 --> 00:15:14.640]  最核心的快樂的原因不是飲食
[00:15:14.640 --> 00:15:17.560]  而是他們明白了神的話
[00:15:17.560 --> 00:15:19.440]  知道神的話有盼望
[00:15:19.440 --> 00:15:21.280]  帶給他們有能力
[00:15:21.280 --> 00:15:23.280]  他們可以靠著神的道
[00:15:23.280 --> 00:15:26.880]  來行得性的生活
[00:15:26.880 --> 00:15:28.880]  然後你發覺一班的領袖
[00:15:28.880 --> 00:15:31.000]  他們再盡心的去研讀聖經
[00:15:31.000 --> 00:15:33.000]  十三節開始
[00:15:33.000 --> 00:15:34.440]  就提到一班的領袖
[00:15:34.440 --> 00:15:36.880]  去到以色列那裡再研究
[00:15:36.880 --> 00:15:39.480]  我讀英文的時候就想起
[00:15:39.480 --> 00:15:41.920]  我們教會的那些組長研習班
[00:15:41.920 --> 00:15:43.120]  預查
[00:15:43.120 --> 00:15:44.560]  一起預先查聖經
[00:15:44.560 --> 00:15:45.640]  盡心明白
[00:15:45.640 --> 00:15:47.640]  然後幫助別人
[00:15:47.640 --> 00:15:50.080]  他們再盡心研究的時候就發覺
[00:15:50.080 --> 00:15:51.440]  原來律法要求他們
[00:15:51.440 --> 00:15:53.920]  去過著彭節
[00:15:53.920 --> 00:15:55.520]  著彭節就是紀念
[00:15:55.520 --> 00:15:58.160]  四十年在曠野的日子
[00:15:58.160 --> 00:15:59.200]  很艱難
[00:15:59.200 --> 00:16:00.720]  但是神保守他們
[00:16:00.720 --> 00:16:02.320]  有馬拿吃
[00:16:02.320 --> 00:16:04.240]  衣服沒有穿破
[00:16:04.240 --> 00:16:06.320]  腳沒有腫
[00:16:06.320 --> 00:16:08.760]  因此他們要上上紀念神的恩典
[00:16:08.760 --> 00:16:10.680]  要守著彭節
[00:16:10.680 --> 00:16:13.120]  但是很多年很多年沒有守過了
[00:16:13.120 --> 00:16:16.280]  現在他們同心合意去遵從神的吩咐
[00:16:16.280 --> 00:16:21.040]  所以大家看看第十七節
[00:16:21.040 --> 00:16:23.680]  從被老龜回的全體回眾
[00:16:23.680 --> 00:16:25.240]  都踏了彭
[00:16:25.240 --> 00:16:26.800]  並且住在彭裡
[00:16:26.800 --> 00:16:28.920]  從亂的兒子約書亞的時候
[00:16:28.920 --> 00:16:30.200]  直到那一天
[00:16:30.200 --> 00:16:32.920]  以色列人都沒有這樣行過
[00:16:32.920 --> 00:16:37.080]  大家都非常快樂
[00:16:37.080 --> 00:16:39.000]  一起遵守神的吩咐
[00:16:39.000 --> 00:16:40.720]  非常快樂
[00:16:40.720 --> 00:16:43.640]  一些去完短宣的弟兄姊妹分享
[00:16:43.640 --> 00:16:45.720]  一起出去派單張
[00:16:45.720 --> 00:16:47.560]  在當地傳福音的時候
[00:16:47.560 --> 00:16:49.440]  回來講自己的經歷
[00:16:49.440 --> 00:16:52.640]  他們感覺非常快樂
[00:16:52.640 --> 00:16:54.800]  一起遵從神的道
[00:16:54.800 --> 00:16:56.600]  感覺神的恩惠
[00:16:56.600 --> 00:16:59.800]  是真正快樂的基礎
[00:16:59.800 --> 00:17:01.600]  然後他們在那個住彭節裡面
[00:17:01.600 --> 00:17:02.720]  一年七天
[00:17:02.720 --> 00:17:03.840]  他們做什麼呢?
[00:17:03.840 --> 00:17:06.000]  第十八節
[00:17:06.000 --> 00:17:07.720]  從頭一天直到最後一天
[00:17:07.720 --> 00:17:12.120]  每天都宣讀神的律法書
[00:17:12.120 --> 00:17:14.120]  好像什麼?
[00:17:14.120 --> 00:17:17.080]  好像一個東令會
[00:17:17.080 --> 00:17:20.320]  七天的東令或者夏令會
[00:17:20.320 --> 00:17:21.240]  集中一切
[00:17:21.240 --> 00:17:22.920]  放下其他的關注
[00:17:22.920 --> 00:17:26.640]  全心去領受神的道
[00:17:26.640 --> 00:17:30.360]  因為他們領受了神給他們的喜樂
[00:17:30.360 --> 00:17:32.400]  生命當中有一種渴慕
[00:17:32.400 --> 00:17:37.360]  他們就繼續繼續領受神的話
[00:17:37.360 --> 00:17:39.680]  各位弟兄姊妹
[00:17:39.680 --> 00:17:44.200]  今天很多人尋找快樂
[00:17:44.200 --> 00:17:46.360]  但唯有在神的道裡面
[00:17:46.360 --> 00:17:49.400]  我們會真正的快樂
[00:17:49.400 --> 00:17:51.320]  也領受一種恩典
[00:17:51.320 --> 00:17:53.320]  我們可以行道
[00:17:53.320 --> 00:17:56.080]  因此不要常常為自己的軟弱
[00:17:56.080 --> 00:17:57.840]  自己的罪
[00:17:57.840 --> 00:18:00.000]  過分的悲哀
[00:18:00.000 --> 00:18:02.920]  只是求神賜你喜樂的靈
[00:18:02.920 --> 00:18:04.800]  知道神是你的盼望
[00:18:04.800 --> 00:18:08.120]  就放膽行在神的道上
[00:18:08.120 --> 00:18:09.400]  你會驚訝
[00:18:09.400 --> 00:18:12.080]  你竟然可以行出來
[00:18:12.080 --> 00:18:15.120]  因為神的恩與你同在
[00:18:15.120 --> 00:18:16.800]  因此立定心智
[00:18:16.800 --> 00:18:18.120]  以喜樂的心
[00:18:18.120 --> 00:18:22.280]  來遵行神給我們的真道
[00:18:22.280 --> 00:18:23.280]  我們一起祈禱

