
[00:00:00.000 --> 00:00:16.200]  感謝神每次能夠到神的家中和弟兄姊妹一齊敬拜都是恩典來的
[00:06:35.500 --> 00:06:38.300]  也讓她在你的恩典裏面
[00:06:38.300 --> 00:06:42.800]  能夠繼續去敬拜你 跟隨你
[00:06:42.800 --> 00:06:47.800]  主我們將我們的弟兄姊妹交托給主
[00:06:47.800 --> 00:06:49.500]  聽我們祈禱
[00:06:49.500 --> 00:06:51.500]  奉耶穌成名祈求
[00:06:51.500 --> 00:06:55.000]  阿門
[00:06:55.000 --> 00:06:58.500]  在我們講到一種罪的情況裏面
[00:06:58.500 --> 00:07:01.800]  我們都體會到在神的裏面
[00:07:01.800 --> 00:07:03.400]  有很多提醒
[00:07:03.400 --> 00:07:07.500]  很多對我們的關心、愛護
[00:07:07.500 --> 00:07:10.300]  而我們就留心靠著神的恩典
[00:07:10.300 --> 00:07:11.800]  我們去勝過罪
[00:07:11.800 --> 00:07:16.700]  也不讓罪能夠在我們身上繼續延伸出去
[00:07:16.700 --> 00:07:19.500]  上次的第四章是講到人類歷史當中
[00:07:19.500 --> 00:07:22.200]  第一個的仇殺
[00:07:22.200 --> 00:07:26.200]  或者說第一次的謊話在當中記載
[00:07:26.200 --> 00:07:31.200]  我們看一看人為何會陷入罪裏面
[00:07:31.200 --> 00:07:32.600]  原因在哪裏呢?
[00:07:32.600 --> 00:07:34.700]  我們如何能夠去面對呢?
[00:07:34.700 --> 00:07:37.300]  我們一起來看聖經
[00:07:37.300 --> 00:07:38.700]  在聖經剛才我們讀過的
[00:07:38.700 --> 00:07:40.100]  《創世紀》第四章裏面
[00:07:40.100 --> 00:07:42.800]  你會留意到一個重點
[00:07:42.800 --> 00:07:46.300]  就是敬畏、尊崇神的人
[00:07:46.300 --> 00:07:50.700]  他們所獻上的供物是蒙神月立的
[00:07:50.700 --> 00:07:52.400]  或者說他們的生活行為
[00:07:52.400 --> 00:07:55.200]  他們的表現是神所月立的
[00:07:55.200 --> 00:07:58.100]  因為他們敬畏神
[00:07:58.100 --> 00:07:59.300]  聖經開始的時候提到
[00:07:59.300 --> 00:08:03.300]  當時阿當、喀哇生了他第一個兒子
[00:08:03.300 --> 00:08:04.200]  該忍
[00:08:04.200 --> 00:08:05.700]  接著有第二個孩子
[00:08:05.700 --> 00:08:07.700]  他的弟弟阿伯
[00:08:07.700 --> 00:08:09.700]  兩個人出世了
[00:08:09.700 --> 00:08:11.300]  他們都有他們的工作
[00:08:11.300 --> 00:08:13.400]  而他們都將他們工作的成果
[00:08:13.400 --> 00:08:16.800]  一些供物獻給上帝
[00:08:16.800 --> 00:08:17.700]  大家會留意到
[00:08:17.700 --> 00:08:18.600]  聖經特別提到
[00:08:18.600 --> 00:08:22.800]  就是神看中了阿伯和他的供物
[00:08:22.800 --> 00:08:27.500]  在羊群當中的生蟲
[00:08:27.500 --> 00:08:29.600]  但是他看不中
[00:08:29.600 --> 00:08:32.600]  該忍獻上的供物
[00:08:32.600 --> 00:08:36.000]  是地裏面的出產
[00:08:36.000 --> 00:08:36.900]  當你讀到這裏的時候
[00:08:36.900 --> 00:08:39.600]  或者你覺得好像很奇怪
[00:08:39.600 --> 00:08:41.600]  他做耕作的
[00:08:41.600 --> 00:08:44.400]  當然是有田地的出產
[00:08:44.400 --> 00:08:47.700]  他又不是做牧羊的
[00:08:47.700 --> 00:08:49.800]  當然是沒有那些衝突
[00:08:49.800 --> 00:08:52.200]  為甚麼神好像有些偏心
[00:08:52.200 --> 00:08:53.500]  只是要生畜
[00:08:53.500 --> 00:08:57.200]  就不要那些土地的出產呢?
[00:08:57.200 --> 00:08:58.800]  有些人就開玩笑說
[00:08:58.800 --> 00:09:02.400]  可能是神很喜歡吃野味
[00:09:02.400 --> 00:09:04.800]  所以祂喜歡生畜
[00:09:04.800 --> 00:09:09.100]  那些素食祂就不一般了
[00:09:09.100 --> 00:09:10.700]  也有些學者說
[00:09:10.700 --> 00:09:13.400]  在聖經裏面提及到有獻祭
[00:09:13.400 --> 00:09:16.600]  或者神喜歡一些流血的生畜
[00:09:16.600 --> 00:09:18.500]  代表著一種待熟
[00:09:18.500 --> 00:09:21.600]  所以就喜歡生蟲
[00:09:21.600 --> 00:09:23.400]  但當大家了解
[00:09:23.400 --> 00:09:24.800]  在創世的時候
[00:09:24.800 --> 00:09:27.000]  當時未有摩西的律法
[00:09:27.000 --> 00:09:30.800]  人未必知道甚麼叫做獻祭
[00:09:30.800 --> 00:09:32.400]  而且當時
[00:09:32.400 --> 00:09:35.400]  當摩西帶出律法之後
[00:09:35.400 --> 00:09:37.500]  裏面都有很多不同的祭品
[00:09:37.500 --> 00:09:39.600]  包括了有素祭
[00:09:39.600 --> 00:09:42.500]  而素祭就和聖經所提的供物
[00:09:42.500 --> 00:09:44.600]  是同一個字
[00:09:44.600 --> 00:09:46.800]  所以就算是素
[00:09:46.800 --> 00:09:48.100]  是土產
[00:09:48.100 --> 00:09:50.800]  神都會閱納
[00:09:50.800 --> 00:09:52.400]  但問題是為甚麼在這裏
[00:09:52.400 --> 00:09:54.800]  神就不接受該人的供物
[00:09:54.800 --> 00:09:57.700]  反而接受了亞伯的供物呢?
[00:09:57.700 --> 00:09:59.400]  在這裏我們留心一件事情
[00:09:59.400 --> 00:10:01.400]  就是你發覺聖經提到
[00:10:01.400 --> 00:10:07.200]  該人拿地裏的出產為供物獻給神
[00:10:07.200 --> 00:10:11.100]  沒有提到祂拿甚麼特別的土產
[00:10:11.100 --> 00:10:13.700]  更加沒有一些初熟的果子
[00:10:13.700 --> 00:10:14.900]  聖經特別提及
[00:10:14.900 --> 00:10:17.800]  這些初熟的果子是更寶貴的
[00:10:17.800 --> 00:10:20.700]  似乎是隨意在田裏拿了一些
[00:10:20.700 --> 00:10:22.900]  就拿來給神
[00:10:22.900 --> 00:10:26.200]  但提到亞伯的時候的情況就不同
[00:10:26.200 --> 00:10:31.600]  提到亞伯將羊群中求生的
[00:10:31.600 --> 00:10:34.700]  是上等的美好的牲畜
[00:10:34.700 --> 00:10:37.200]  上等的部分羊的脂肪
[00:10:37.200 --> 00:10:39.900]  來獻情給上帝
[00:10:39.900 --> 00:10:41.700]  他考慮過、思想過
[00:10:41.700 --> 00:10:44.500]  然後將最好的獻給神
[00:10:44.500 --> 00:10:47.300]  因此耶和華看中了亞伯
[00:10:47.300 --> 00:10:50.600]  和祂的供物
[00:10:50.600 --> 00:10:52.900]  你回考事後會發覺
[00:10:52.900 --> 00:10:54.700]  亞伯獻上的祭品
[00:10:54.700 --> 00:11:00.200]  是帶著一份敬畏和尊崇的心獻上的
[00:11:00.200 --> 00:11:01.100]  去到新約的時候
[00:11:01.100 --> 00:11:04.000]  希伯來書第十一章就提及這件事情
[00:11:04.000 --> 00:11:05.600]  希伯來書十一章
[00:11:05.600 --> 00:11:08.300]  聖經說:因著信亞伯獻祭
[00:11:08.300 --> 00:11:12.100]  給神給該人所獻的更美
[00:11:12.100 --> 00:11:15.400]  因此獲得要讚許為二人
[00:11:15.400 --> 00:11:19.000]  神親自閲納了他的祭物、他的禮物
[00:11:19.000 --> 00:11:20.200]  他雖然死了
[00:11:20.200 --> 00:11:24.200]  卻因著信仍舊在說話
[00:11:24.200 --> 00:11:26.500]  聖經提到亞伯的信心
[00:11:26.500 --> 00:11:28.000]  這個信心不單單說
[00:11:28.000 --> 00:11:31.800]  他對神的應許有一種肯定
[00:11:31.800 --> 00:11:34.500]  知道神所應許的是真實的
[00:11:34.500 --> 00:11:36.600]  相信神所說的
[00:11:36.600 --> 00:11:40.500]  更加表現出他對神那份尊崇
[00:11:40.500 --> 00:11:43.200]  他相信神就是神
[00:11:43.200 --> 00:11:46.900]  相信神的確是掌管天地的上帝
[00:11:46.900 --> 00:11:52.400]  所以祂是理當接受我們全然的尊崇
[00:11:52.400 --> 00:11:55.400]  至高的尊崇
[00:11:55.400 --> 00:11:59.900]  他的信心表現在他將最好的獻情
[00:11:59.900 --> 00:12:02.400]  給神的事上
[00:12:02.400 --> 00:12:05.300]  表示他知道這位是真神
[00:12:05.300 --> 00:12:06.900]  他要將最好的
[00:12:06.900 --> 00:12:10.000]  才能夠配得上這位的上帝
[00:12:10.000 --> 00:12:12.800]  來獻情給上帝
[00:12:12.800 --> 00:12:14.200]  各位聽眾你會發覺
[00:12:14.200 --> 00:12:16.500]  有些時候我們的生活、言行
[00:12:16.500 --> 00:12:18.500]  都是一種祭品
[00:12:18.500 --> 00:12:20.500]  透過我們所行所說的事情
[00:12:20.500 --> 00:12:22.500]  來去侍奉上帝
[00:12:22.500 --> 00:12:24.200]  但有些時候我們所做的事情
[00:12:24.200 --> 00:12:29.000]  究竟是否帶著一份真實敬畏神的心
[00:12:29.000 --> 00:12:31.200]  神知道
[00:12:31.200 --> 00:12:34.600]  我記得很久之前聽到一位同工分享
[00:12:34.600 --> 00:12:37.700]  在北美一個家庭發生一件事情
[00:12:37.700 --> 00:12:40.300]  這個家庭夫婦都是教徒
[00:12:40.300 --> 00:12:45.500]  他們有一次在家中清洗一些各樣的東西
[00:12:45.500 --> 00:12:48.300]  見到一個冰櫃
[00:12:48.300 --> 00:12:49.800]  很久沒有清理過了
[00:12:49.800 --> 00:12:52.200]  不如這次清理一下它
[00:12:52.200 --> 00:12:55.000]  一邊清理那個冰櫃
[00:12:55.000 --> 00:12:57.000]  一邊去到底格的時候
[00:12:57.000 --> 00:12:59.700]  突然間發覺冰櫃最底格
[00:12:59.700 --> 00:13:01.700]  有一隻火雞
[00:13:01.700 --> 00:13:04.200]  還有一隻火雞在這裡
[00:13:04.200 --> 00:13:06.200]  以前忘記吃了
[00:13:06.200 --> 00:13:07.900]  拿出來的時候發覺
[00:13:07.900 --> 00:13:12.300]  過期了,已經幾年了
[00:13:12.300 --> 00:13:15.300]  這個時候太太看著先生
[00:13:15.300 --> 00:13:17.300]  能不能吃
[00:13:17.300 --> 00:13:21.300]  先生說:這麼久還吃,不衛生
[00:13:21.300 --> 00:13:23.300]  然後先生突然說
[00:13:23.300 --> 00:13:26.800]  不要緊,送給別人吧
[00:13:26.800 --> 00:13:29.300]  太太說:送給別人?
[00:13:29.300 --> 00:13:32.800]  有標貼寫明什麼時候過期
[00:13:32.800 --> 00:13:36.500]  別人一看就知道了,你還送給別人?
[00:13:36.500 --> 00:13:39.500]  先生想了一想
[00:13:39.500 --> 00:13:45.500]  接著說:行了,送給教會
[00:13:45.500 --> 00:13:52.500]  教會拿來聚餐的時候沒有人知道
[00:13:52.500 --> 00:13:55.900]  我聽到這個故事的時候會心微笑
[00:13:55.900 --> 00:13:59.500]  有時候我們會留意別人怎麼看我們的言行
[00:13:59.500 --> 00:14:01.100]  我們的侍奉
[00:14:01.100 --> 00:14:04.500]  但是以為神不知道
[00:14:04.500 --> 00:14:07.500]  而不期然地將一些次要的
[00:14:07.500 --> 00:14:11.500]  甚至殘疾的獻給神
[00:14:11.500 --> 00:14:13.500]  天父知道
[00:14:13.500 --> 00:14:15.500]  所以你看聖經的時候
[00:14:15.500 --> 00:14:17.500]  你會發覺聖經裡面說的
[00:14:17.500 --> 00:14:20.500]  不單是阿伯將最好的獻上
[00:14:20.500 --> 00:14:23.500]  而且神是閱立了他
[00:14:23.500 --> 00:14:25.500]  我們再看剛才聖經的時候
[00:14:25.500 --> 00:14:27.500]  你會留意到
[00:14:27.500 --> 00:14:31.500]  在剛才經文裡面提及一件事情
[00:14:31.500 --> 00:14:37.500]  也就是說看中了阿伯和他的共物
[00:14:37.500 --> 00:14:40.500]  看中什麼先?
[00:14:40.500 --> 00:14:42.500]  阿伯這個人先
[00:14:42.500 --> 00:14:45.500]  然後接著看中了他的共物
[00:14:45.500 --> 00:14:48.500]  看不中該人這個人
[00:14:48.500 --> 00:14:52.500]  然後看不中他的共物
[00:14:52.500 --> 00:14:55.500]  永遠是人的生命如何
[00:14:55.500 --> 00:14:57.500]  決定了他所獻上的
[00:14:57.500 --> 00:15:01.500]  是否神所閱立的
[00:15:01.500 --> 00:15:02.500]  然後你會知道
[00:15:02.500 --> 00:15:04.500]  有時候你的心裡面很想
[00:15:04.500 --> 00:15:07.500]  能夠去獻祭給上帝
[00:15:07.500 --> 00:15:09.500]  或者你為神做一些大的事情
[00:15:09.500 --> 00:15:12.500]  花很多時間、很多心力去做
[00:15:12.500 --> 00:15:14.500]  又或者你有一筆很大的錢
[00:15:14.500 --> 00:15:16.500]  想奉獻給神
[00:15:16.500 --> 00:15:18.500]  但你知道
[00:15:18.500 --> 00:15:19.500]  不因為這筆錢大
[00:15:19.500 --> 00:15:23.500]  神一定會接受
[00:15:23.500 --> 00:15:26.500]  如果你帶著不純全的動機
[00:15:26.500 --> 00:15:32.500]  帶著一個沒有歪曲的心思
[00:15:32.500 --> 00:15:35.500]  就算是多大筆錢、多大的努力
[00:15:35.500 --> 00:15:38.500]  神不會接受
[00:15:38.500 --> 00:15:39.500]  但反之
[00:15:39.500 --> 00:15:41.500]  如果當你的生命是帶著一份
[00:15:41.500 --> 00:15:44.500]  真正對神的尊崇
[00:15:44.500 --> 00:15:46.500]  一份敬畏的心
[00:15:46.500 --> 00:15:48.500]  就算你獻上的可能很微小
[00:15:48.500 --> 00:15:52.500]  但神會閱立
[00:15:52.500 --> 00:15:53.500]  然後你會發覺
[00:15:53.500 --> 00:15:56.500]  對神那種尊崇和敬畏的心
[00:15:56.500 --> 00:15:59.500]  決定了你的人生
[00:15:59.500 --> 00:16:02.500]  是否神所閱立的
[00:16:02.500 --> 00:16:03.500]  也因為這樣
[00:16:03.500 --> 00:16:04.500]  你發覺當你內心
[00:16:04.500 --> 00:16:06.500]  保持這種敬畏的時候
[00:16:06.500 --> 00:16:08.500]  你就有一種力量
[00:16:08.500 --> 00:16:12.500]  可以拒絕那些邪惡的事情
[00:16:12.500 --> 00:16:13.500]  我們再看的時候
[00:16:13.500 --> 00:16:15.500]  你會更加體會到這件事情
[00:16:15.500 --> 00:16:18.500]  在聖經下面再繼續說一件事情
[00:16:18.500 --> 00:16:19.500]  在聖經裡面提到
[00:16:19.500 --> 00:16:24.500]  罪伏在門前,你要制伏他
[00:16:24.500 --> 00:16:26.500]  當時聖經裡面提到
[00:16:26.500 --> 00:16:29.500]  神告訴個人
[00:16:29.500 --> 00:16:31.500]  他不接受他的供物
[00:16:31.500 --> 00:16:33.500]  個人的反應是怎樣呢?
[00:16:33.500 --> 00:16:34.500]  聖經就說
[00:16:34.500 --> 00:16:36.500]  他個人非常生氣
[00:16:36.500 --> 00:16:38.500]  沉下面來
[00:16:38.500 --> 00:16:40.500]  意味著他面色大變
[00:16:40.500 --> 00:16:41.500]  非常憤怒
[00:16:41.500 --> 00:16:43.500]  極之不快
[00:16:43.500 --> 00:16:47.500]  在那個時候就向神發怒
[00:16:47.500 --> 00:16:49.500]  其實你同學我都會想到
[00:16:49.500 --> 00:16:50.500]  有些事情
[00:16:50.500 --> 00:16:52.500]  竟然神不接納我
[00:16:52.500 --> 00:16:54.500]  應該快快反省一下
[00:16:54.500 --> 00:16:56.500]  發生什麼事
[00:16:56.500 --> 00:16:59.500]  但是那個人沒有去反省
[00:16:59.500 --> 00:17:01.500]  他反而發怒
[00:17:01.500 --> 00:17:02.500]  在他發怒裡面
[00:17:02.500 --> 00:17:05.500]  你發覺背後有一個假設
[00:17:05.500 --> 00:17:09.500]  假設他自己就是宇宙的中心點
[00:17:09.500 --> 00:17:12.500]  神一定要接納我
[00:17:12.500 --> 00:17:14.500]  神一定要去祝福我
[00:17:14.500 --> 00:17:15.500]  如果神不祝福我
[00:17:15.500 --> 00:17:16.500]  祝福別人
[00:17:16.500 --> 00:17:19.500]  我就要發怒
[00:17:19.500 --> 00:17:22.500]  神就對我不住了
[00:17:22.500 --> 00:17:23.500]  其實整個的內心
[00:17:23.500 --> 00:17:26.500]  是一個自我中心的思想
[00:17:26.500 --> 00:17:28.500]  這個自我中心的思想控制著他
[00:17:28.500 --> 00:17:33.500]  以致他不能夠接受別人比他好
[00:17:33.500 --> 00:17:35.500]  不可以接受弟弟比他好
[00:17:35.500 --> 00:17:38.500]  不可以接受神讚賞伯伯
[00:17:38.500 --> 00:17:40.500]  不讚賞他
[00:17:40.500 --> 00:17:43.500]  在一種妒忌的內心情緒裡面
[00:17:43.500 --> 00:17:45.500]  出現了惡毒
[00:17:45.500 --> 00:17:47.500]  出現了怒氣
[00:17:47.500 --> 00:17:51.500]  然後去殺了自己的親弟弟
[00:17:51.500 --> 00:17:55.500]  很多年前我曾經想起一位中年的朋友
[00:17:55.500 --> 00:17:59.500]  他告訴我他年少的時候的一件事
[00:17:59.500 --> 00:18:01.500]  那麼多年之後我都很記得
[00:18:01.500 --> 00:18:04.500]  他說他自己出生在一個很基層的家庭
[00:18:04.500 --> 00:18:06.500]  自己的生活很艱難
[00:18:06.500 --> 00:18:08.500]  有時候也有些困難
[00:18:08.500 --> 00:18:10.500]  但有一次當他在街上
[00:18:10.500 --> 00:18:15.500]  見到一位身穿著很光鮮的衣服的男士
[00:18:15.500 --> 00:18:18.500]  在他的很漂亮的房車上走出來
[00:18:18.500 --> 00:18:21.500]  把房車停在街邊的時候
[00:18:21.500 --> 00:18:23.500]  他一見到這樣的情況
[00:18:23.500 --> 00:18:26.500]  裡面的怒火就出現了
[00:18:26.500 --> 00:18:28.500]  為什麼我這麼辛苦
[00:18:28.500 --> 00:18:30.500]  他可以這麼豪華
[00:18:30.500 --> 00:18:31.500]  然後他就說
[00:18:31.500 --> 00:18:33.500]  他自己在袋子裡面
[00:18:33.500 --> 00:18:36.500]  拿了個硬幣出來
[00:18:36.500 --> 00:18:37.500]  然後走到車邊
[00:18:37.500 --> 00:18:38.500]  別人看不到
[00:18:38.500 --> 00:18:39.500]  他看著外面
[00:18:39.500 --> 00:18:42.500]  然後隻手在下面一刮
[00:18:42.500 --> 00:18:45.500]  一路由車頭刮到車尾
[00:18:45.500 --> 00:18:50.500]  刮了一條大的坑在車上
[00:18:50.500 --> 00:18:53.500]  我當時想像他所做的事情
[00:18:53.500 --> 00:18:55.500]  我突然間很深刻體會到
[00:18:55.500 --> 00:19:00.500]  嫉妒可以帶來多大的傷害
[00:19:00.500 --> 00:19:01.500]  而嫉妒的背後
[00:19:01.500 --> 00:19:04.500]  是人心裡面那種自我
[00:19:04.500 --> 00:19:05.500]  那種罪
[00:19:05.500 --> 00:19:08.500]  所帶來的那種衝動
[00:19:08.500 --> 00:19:12.500]  甚至要殺害自己的親弟
[00:19:12.500 --> 00:19:14.500]  你見到在過程裡面
[00:19:14.500 --> 00:19:16.500]  那個人發怒
