
[00:00:00.000 --> 00:00:05.000]  我發現我在兩難之間
[00:02:20.000 --> 00:02:24.000]  這是看地圖的目的
[00:02:24.000 --> 00:02:26.000]  在知識之中
[00:02:26.000 --> 00:02:30.000]  有行動的目的
[00:02:30.000 --> 00:02:32.000]  我們讀聖經
[00:02:32.000 --> 00:02:33.000]  讀主的話
[00:02:33.000 --> 00:02:34.000]  得到孰靈的知識
[00:02:34.000 --> 00:02:36.000]  我們有一個目的
[00:02:36.000 --> 00:02:38.000]  就是要遵行聖人之誼
[00:02:38.000 --> 00:02:39.000]  按照我們所讀到的
[00:02:39.000 --> 00:02:40.000]  領受的
[00:02:40.000 --> 00:02:41.000]  體會的
[00:02:41.000 --> 00:02:45.000]  聖的話來遵行他的心意
[00:02:45.000 --> 00:02:47.000]  求主今天晚上
[00:02:47.000 --> 00:02:51.000]  給我們這樣的心態
[00:02:51.000 --> 00:02:56.000]  來一同領受主的話
[00:02:56.000 --> 00:02:58.000]  今天晚上的時間
[00:02:58.000 --> 00:03:00.000]  分作兩部分
[00:03:00.000 --> 00:03:01.000]  第一部分
[00:03:01.000 --> 00:03:04.000]  我們要結束
[00:03:04.000 --> 00:03:06.000]  今天早上我們所看的
[00:03:06.000 --> 00:03:08.000]  得聖的生命
[00:03:08.000 --> 00:03:11.000]  講最後的一點
[00:03:11.000 --> 00:03:12.000]  第二部分
[00:03:12.000 --> 00:03:14.000]  就是我們一同領受
[00:03:14.000 --> 00:03:16.000]  基督徒裡面所講的
[00:03:16.000 --> 00:03:21.000]  關於更新的生命的信息
[00:03:21.000 --> 00:03:24.000]  現在第一部分開始
[00:03:24.000 --> 00:03:26.000]  就是我們的講義裡面的
[00:03:26.000 --> 00:03:30.000]  第三個最下面的一段
[00:03:30.000 --> 00:03:33.000]  勝利的基督
[00:03:33.000 --> 00:03:35.000]  基督徒裡面
[00:03:35.000 --> 00:03:37.000]  有勝利的基督的
[00:03:37.000 --> 00:03:39.000]  七個意象
[00:03:39.000 --> 00:03:41.000]  請注意
[00:03:41.000 --> 00:03:43.000]  我在講的時候
[00:03:43.000 --> 00:03:46.000]  和講義裡面所寫的
[00:03:46.000 --> 00:03:48.000]  有一點錯誤
[00:03:48.000 --> 00:03:50.000]  所以請大家注意
[00:03:50.000 --> 00:03:52.000]  我說講的
[00:03:52.000 --> 00:03:55.000]  而不是跟著講義
[00:03:55.000 --> 00:03:58.000]  頭三點完全一樣
[00:03:58.000 --> 00:03:59.000]  從第四點開始
[00:03:59.000 --> 00:04:01.000]  有所更改
[00:04:01.000 --> 00:04:06.000]  請大家隨時留意
[00:04:06.000 --> 00:04:10.000]  第一個勝利基督的意象
[00:04:10.000 --> 00:04:12.000]  是榮耀的意象
[00:04:12.000 --> 00:04:14.000]  記載在第一章
[00:04:14.000 --> 00:04:17.000]  十二節到十六節裡面
[00:04:17.000 --> 00:04:20.000]  昨天我已經很詳細地
[00:04:20.000 --> 00:04:22.000]  提過這個意象了
[00:04:22.000 --> 00:04:24.000]  今天晚上
[00:04:24.000 --> 00:04:27.000]  我只提一件事
[00:04:27.000 --> 00:04:29.000]  在第一章第十節
[00:04:29.000 --> 00:04:31.000]  告訴我們
[00:04:31.000 --> 00:04:35.000]  石頭約翰當日在巴摩海島上
[00:04:35.000 --> 00:04:37.000]  在足日的時候
[00:04:37.000 --> 00:04:39.000]  敬拜主
[00:04:39.000 --> 00:04:42.000]  就在那個敬拜之中
[00:04:42.000 --> 00:04:45.000]  他聽見有大聲音在他的後面
[00:04:45.000 --> 00:04:48.000]  好像吹號一樣
[00:04:48.000 --> 00:04:51.000]  他聽見這個聲音就轉身
[00:04:51.000 --> 00:04:53.000]  轉過身來
[00:04:53.000 --> 00:04:55.000]  就看見基督的
[00:04:55.000 --> 00:04:58.000]  榮耀的意象
[00:04:58.000 --> 00:05:00.000]  看見以後
[00:05:00.000 --> 00:05:04.000]  他的整個的感覺改變
[00:05:04.000 --> 00:05:08.000]  原來他面對逼迫
[00:05:08.000 --> 00:05:12.000]  他在那裡礦學之中做苦工
[00:05:12.000 --> 00:05:14.000]  一個老人家
[00:05:14.000 --> 00:05:16.000]  為了福音
[00:05:16.000 --> 00:05:18.000]  為了見證主
[00:05:18.000 --> 00:05:21.000]  在礦學裡面做苦工
[00:05:21.000 --> 00:05:25.000]  何等的痛苦難堪
[00:05:25.000 --> 00:05:27.000]  他身上壓力很重
[00:05:27.000 --> 00:05:29.000]  心裡的痛苦很深
[00:05:29.000 --> 00:05:32.000]  在他力不能勝的時候
[00:05:32.000 --> 00:05:35.000]  難以擔當的時候
[00:05:35.000 --> 00:05:37.000]  就在這個時候
[00:05:37.000 --> 00:05:41.000]  聽見了天上來的聲音
[00:05:41.000 --> 00:05:44.000]  他被生靈感動
[00:05:44.000 --> 00:05:47.000]  他順著這個聲音轉身
[00:05:47.000 --> 00:05:49.000]  一轉過身來
[00:05:49.000 --> 00:05:53.000]  看見另外的完全不同的景象
[00:05:53.000 --> 00:05:56.000]  榮耀的基督在他的眼前
[00:05:56.000 --> 00:05:59.000]  轉現開來
[00:05:59.000 --> 00:06:03.000]  他看見了這個榮耀的基督的意象以後
[00:06:03.000 --> 00:06:08.000]  他對於患難逼迫的感覺
[00:06:08.000 --> 00:06:11.000]  完全改觀
[00:06:11.000 --> 00:06:14.000]  現在他深深地覺得
[00:06:14.000 --> 00:06:16.000]  活潑地覺得
[00:06:16.000 --> 00:06:19.000]  為主所付的一切的代價
[00:06:19.000 --> 00:06:21.000]  所受的一切的痛苦
[00:06:21.000 --> 00:06:23.000]  所受的一切的難為
[00:06:23.000 --> 00:06:25.000]  都是寶貴的
[00:06:25.000 --> 00:06:26.000]  都是值得的
[00:06:26.000 --> 00:06:32.000]  因為都是為了這一位榮耀的主
[00:06:32.000 --> 00:06:34.000]  為了榮耀的主
[00:06:34.000 --> 00:06:38.000]  有什麼代價是太大的呢
[00:06:38.000 --> 00:06:42.000]  沒有任何的代價是太大
[00:06:42.000 --> 00:06:44.000]  但是有個條件
[00:06:44.000 --> 00:06:47.000]  你要在你的心中的眼睛裡面
[00:06:47.000 --> 00:06:52.000]  正是看見了榮耀的主的意象
[00:06:52.000 --> 00:06:55.000]  當主的榮光充滿你的心的時候
[00:06:55.000 --> 00:07:00.000]  世界變得黯淡無光
[00:07:00.000 --> 00:07:03.000]  你自己就算不得什麼
[00:07:03.000 --> 00:07:08.000]  這個世界變得何等的渺小渺遠
[00:07:08.000 --> 00:07:11.000]  耶穌基督的榮光
[00:07:11.000 --> 00:07:13.000]  充滿我們的心
[00:07:13.000 --> 00:07:17.000]  充滿我們的眼目
[00:07:17.000 --> 00:07:19.000]  是一個大的改變
[00:07:19.000 --> 00:07:24.000]  在師徒約翰的苦難中實現
[00:07:24.000 --> 00:07:26.000]  感性
[00:07:26.000 --> 00:07:28.000]  在舊約裡面呢
[00:07:28.000 --> 00:07:29.000]  也有一個人看見了
[00:07:29.000 --> 00:07:31.000]  耶和華榮耀的意象
[00:07:31.000 --> 00:07:33.000]  而有一個大的轉變
[00:07:33.000 --> 00:07:35.000]  就是一夕節
[00:07:35.000 --> 00:07:36.000]  一夕節見到了
[00:07:36.000 --> 00:07:39.000]  耶和華榮耀的意象浮浮在地
[00:07:39.000 --> 00:07:41.000]  然後生靈進到他的裡面
[00:07:41.000 --> 00:07:43.000]  使他站起來
[00:07:43.000 --> 00:07:44.000]  第三章就告訴我們
[00:07:44.000 --> 00:07:47.000]  他裡面有一個新的負擔
[00:07:47.000 --> 00:07:49.000]  一個新的負擔
[00:07:49.000 --> 00:07:53.000]  他悠悠悶悶地坐了幾天
[00:07:53.000 --> 00:07:55.000]  他心裡奮擊
[00:07:55.000 --> 00:07:58.000]  他心裡在激動
[00:07:58.000 --> 00:08:00.000]  那個負擔是什麼
[00:08:00.000 --> 00:08:04.000]  就是要在神的白金中間
[00:08:04.000 --> 00:08:08.000]  去實現耶和華的榮耀
[00:08:08.000 --> 00:08:10.000]  這個新的負擔
[00:08:10.000 --> 00:08:13.000]  是他努力的工作
[00:08:13.000 --> 00:08:14.000]  但是
[00:08:14.000 --> 00:08:16.000]  他一開始有這個新的負擔
[00:08:16.000 --> 00:08:19.000]  一開始有這個新的追求的時候
[00:08:19.000 --> 00:08:22.000]  就在耶和華的榮光之中
[00:08:22.000 --> 00:08:23.000]  有一個發現
[00:08:23.000 --> 00:08:26.000]  發現在聖殿裡面
[00:08:26.000 --> 00:08:29.000]  在祭壇當中
[00:08:29.000 --> 00:08:33.000]  有25個伊斯利亞人的領袖
[00:08:33.000 --> 00:08:36.000]  拜偶像
[00:08:36.000 --> 00:08:37.000]  我再說
[00:08:37.000 --> 00:08:39.000]  就在聖殿裡面
[00:08:39.000 --> 00:08:41.000]  在祭壇的地方
[00:08:41.000 --> 00:08:42.000]  不是在別的地方
[00:08:42.000 --> 00:08:45.000]  聖殿的裡面的祭壇的地方
[00:08:45.000 --> 00:08:49.000]  有25個伊斯利亞人的領袖
[00:08:49.000 --> 00:08:52.000]  在那拜偶像
[00:08:52.000 --> 00:08:54.000]  這是他在耶和華的
[00:08:54.000 --> 00:08:56.000]  榮耀的光中的發現
[00:08:56.000 --> 00:08:58.000]  發現了偶像
[00:08:58.000 --> 00:09:02.000]  發現了偶像的可真可惡
[00:09:02.000 --> 00:09:05.000]  如果沒有耶和華榮耀的一向
[00:09:05.000 --> 00:09:12.000]  我們漸漸會覺得偶像可愛可親
[00:09:12.000 --> 00:09:19.000]  甚至於罪惡都可愛可親
[00:09:19.000 --> 00:09:21.000]  在這個時代裡面
[00:09:21.000 --> 00:09:24.000]  薩頓安圖造成的潮流
[00:09:24.000 --> 00:09:28.000]  讓許許多多神父證悟的是
[00:09:28.000 --> 00:09:30.000]  有一個最可愛的面目
[00:09:30.000 --> 00:09:34.000]  在我們不知不覺之中向我們招手
[00:09:34.000 --> 00:09:37.000]  向我們誘惑
[00:09:37.000 --> 00:09:41.000]  偷偷地進入我們的心靈
[00:09:41.000 --> 00:09:43.000]  佔據我們的心
[00:09:43.000 --> 00:09:46.000]  甚至充滿我們的心
[00:09:46.000 --> 00:09:48.000]  奪去我們的心
[00:09:48.000 --> 00:09:52.000]  改變我們的心
[00:09:52.000 --> 00:09:57.000]  我們的主不再是主耶穌
[00:09:57.000 --> 00:10:01.000]  這個世界成了我們的王
[00:10:01.000 --> 00:10:05.000]  世界的王成了我們的王
[00:10:05.000 --> 00:10:08.000]  但是當我們看見
[00:10:08.000 --> 00:10:11.000]  得勝的基督的榮耀的光的時候
[00:10:11.000 --> 00:10:15.000]  在這個光中我們看見偶像的真正的面目
[00:10:15.000 --> 00:10:17.000]  真正的意義
[00:10:17.000 --> 00:10:19.000]  是可證悟的
[00:10:19.000 --> 00:10:25.000]  是惹耶和華聖潔的眼目的
[00:10:25.000 --> 00:10:29.000]  這是一世界的感受
[00:10:29.000 --> 00:10:32.000]  和他在感受之中
[00:10:32.000 --> 00:10:36.000]  所傳達給我們的信息
[00:10:36.000 --> 00:10:38.000]  我們在末世的基督徒
[00:10:38.000 --> 00:10:40.000]  多麼需要
[00:10:40.000 --> 00:10:44.000]  多麼需要這一個信息
[00:10:44.000 --> 00:10:46.000]  第二個意向
[00:10:46.000 --> 00:10:48.000]  勝利的意向
[00:10:48.000 --> 00:10:51.000]  五章四節到七節
[00:10:51.000 --> 00:10:56.000]  今天早上我也已經提過了這個意向
[00:10:56.000 --> 00:11:01.000]  今天晚上我只是再醒一點
[00:11:01.000 --> 00:11:05.000]  在這一個基督的勝利的意向裡面
[00:11:05.000 --> 00:11:08.000]  我們看見一個奇妙的改變
[00:11:08.000 --> 00:11:11.000]  原來是大哭的聲音
[00:11:11.000 --> 00:11:14.000]  石頭約翰
[00:11:14.000 --> 00:11:17.000]  因為看見那書卷
[00:11:17.000 --> 00:11:18.000]  就是神的計劃
[00:11:18.000 --> 00:11:20.000]  沒有人能夠展開
[00:11:20.000 --> 00:11:21.000]  沒有人能夠成全
[00:11:21.000 --> 00:11:23.000]  他就哭起來
[00:11:23.000 --> 00:11:25.000]  但是在這個時候
[00:11:25.000 --> 00:11:27.000]  正在這個時候
[00:11:27.000 --> 00:11:29.000]  我們聽見了勝利的呼聲
[00:11:29.000 --> 00:11:33.000]  看到猶大之派的石子
[00:11:33.000 --> 00:11:35.000]  大衛的根
[00:11:35.000 --> 00:11:37.000]  他已經得勝
[00:11:37.000 --> 00:11:39.000]  他有能力可以展開
[00:11:39.000 --> 00:11:44.000]  可以成全這個書卷裡面的計劃
[00:11:44.000 --> 00:11:47.000]  神的旨意不落空
[00:11:47.000 --> 00:11:49.000]  不歸於土壤
[00:11:49.000 --> 00:11:52.000]  不是只上些字
[00:11:52.000 --> 00:11:56.000]  乃是成為歷史裡面的事實
[00:11:56.000 --> 00:12:00.000]  整個的歷史將著最後的高潮推進
[00:12:00.000 --> 00:12:06.000]  那個高潮就是神要成全的旨意
[00:12:06.000 --> 00:12:07.000]  感謝
[00:12:07.000 --> 00:12:09.000]  這個轉變
[00:12:09.000 --> 00:12:12.000]  是由哪裡來的
[00:12:12.000 --> 00:12:16.000]  猶大之派的石子造成的
[00:12:16.000 --> 00:12:17.000]  但是
[00:12:17.000 --> 00:12:22.000]  當石頭約翰要轉身看這個石子的時候
[00:12:22.000 --> 00:12:24.000]  他看見的是什麼
[00:12:24.000 --> 00:12:25.000]  不是石子
[00:12:25.000 --> 00:12:27.000]  是被殺的羔羊
[00:12:27.000 --> 00:12:32.000]  他滿意會會看見雄壯的石子
[00:12:32.000 --> 00:12:37.000]  但是他看見的是被殺的軟弱的羔羊
[00:12:37.000 --> 00:12:39.000]  這個時候他瞭解了
[00:12:39.000 --> 00:12:42.000]  他有一個最重要的瞭解
[00:12:42.000 --> 00:12:44.000]  最重要的發現
[00:12:44.000 --> 00:12:48.000]  就是猶大之派的石子的能力
[00:12:48.000 --> 00:12:53.000]  是從被殺的羔羊的軟弱而產生出來的
[00:12:53.000 --> 00:12:57.000]  相反相對的兩個形象
[00:12:57.000 --> 00:12:59.000]  合在一起
[00:12:59.000 --> 00:13:02.000]  完成了神的計劃
[00:13:02.000 --> 00:13:07.000]  神的計劃就是透過被殺羔羊的軟弱
[00:13:07.000 --> 00:13:10.000]  而成了石子的得勝
[00:13:10.000 --> 00:13:13.000]  為什麼軟弱成為能力
[00:13:13.000 --> 00:13:16.000]  理由回答很簡單
[00:13:16.000 --> 00:13:20.000]  這個軟弱是因為神不神之一
[00:13:20.000 --> 00:13:24.000]  而有的軟弱把自己完全放下的軟弱
[00:13:24.000 --> 00:13:28.000]  對自己將完全放棄
[00:13:28.000 --> 00:13:32.000]  但是當我們對自己完全放下的時候
[00:13:32.000 --> 00:13:34.000]  我們完全破碎了自己的時候
[00:13:34.000 --> 00:13:36.000]  釘死了自己的時候
[00:13:36.000 --> 00:13:38.000]  而順服神之一的時候
[00:13:38.000 --> 00:13:41.000]  就在那一剎那間
[00:13:41.000 --> 00:13:45.000]  神的能力就在我們的身上
[00:13:45.000 --> 00:13:46.000]  彰顯出來
[00:13:46.000 --> 00:13:50.000]  被殺的羔羊就變成了得勝的石子
[00:13:50.000 --> 00:13:55.000]  一個重要的重要的變化的過程和因素
[00:13:55.000 --> 00:13:57.000]  我們必須把握
[00:13:57.000 --> 00:13:59.000]  每一個想得能力的人
[00:13:59.000 --> 00:14:03.000]  必須瞭解這個變化的過程
[00:14:03.000 --> 00:14:06.000]  這是蘇靈的方程式
[00:14:06.000 --> 00:14:09.000]  如果我們沒有機會抓住
[00:14:09.000 --> 00:14:14.000]  也實行這一個蘇靈的指示的計劃
[00:14:14.000 --> 00:14:17.000]  我們永遠沒有能力
[00:14:17.000 --> 00:14:22.000]  所以格林多後書十三章第五節
[00:14:22.000 --> 00:14:28.000]  在同一節裡面提到基督的軟弱和神的大能
[00:14:28.000 --> 00:14:33.000]  相反的兩件事在同一節裡面緊緊的連在一起
[00:14:33.000 --> 00:14:37.000]  基督的軟弱是順服神之一的軟弱
[00:14:37.000 --> 00:14:38.000]  放下了自己的一切
[00:14:38.000 --> 00:14:40.000]  無依無助無靠
[00:14:40.000 --> 00:14:42.000]  被人釘死在十字架上
[00:14:42.000 --> 00:14:44.000]  好像罪犯一樣
[00:14:44.000 --> 00:14:45.000]  神顏面不顧他
[00:14:45.000 --> 00:14:48.000]  毫無所有毫無所能
[00:14:48.000 --> 00:14:50.000]  但是就在同一節
[00:14:50.000 --> 00:14:52.000]  就在那個時候
[00:14:52.000 --> 00:14:56.000]  神的大能彰顯出來
[00:14:56.000 --> 00:15:00.000]  奇妙的神的奇妙的作為
[00:15:00.000 --> 00:15:04.000]  奇妙的十字架和奇妙的十字架後面
[00:15:04.000 --> 00:15:10.000]  上面的復活的能力的得勝
[00:15:10.000 --> 00:15:12.000]  第三個意見
[00:15:12.000 --> 00:15:17.000]  救恩完成的意見第七章
[00:15:17.000 --> 00:15:20.000]  第九節到十七節
[00:15:20.000 --> 00:15:22.000]  和尚包庇的意見
[00:15:22.000 --> 00:15:25.000]  在寶座的周圍
[00:15:25.000 --> 00:15:28.000]  在父神的寶座和高陽的寶座的周圍
[00:15:28.000 --> 00:15:30.000]  有數不過來的人
[00:15:30.000 --> 00:15:35.000]  從各國各民各族各方各時代
[00:15:35.000 --> 00:15:37.000]  聚集在那裡
[00:15:37.000 --> 00:15:40.000]  身穿白衣手撓中樞枝
[00:15:40.000 --> 00:15:44.000]  在那裡高聲的贊美歌唱
[00:15:44.000 --> 00:15:49.000]  讓我們想象那個榮耀的
[00:15:49.000 --> 00:15:56.000]  令人充滿喜樂驚奇激動的一個景象
[00:15:56.000 --> 00:15:59.000]  如果在地上有任何的事
[00:15:59.000 --> 00:16:03.000]  可以跟這個景象稍微做一個比較的話
[00:16:03.000 --> 00:16:05.000]  那就是在我的記憶中
[00:16:05.000 --> 00:16:07.000]  1974年
[00:16:07.000 --> 00:16:09.000]  Explosive 74
[00:16:09.000 --> 00:16:11.000]  福音大爆炸
[00:16:11.000 --> 00:16:14.000]  在韓國的漢城
[00:16:14.000 --> 00:16:16.000]  那天晚上
[00:16:16.000 --> 00:16:19.000]  150萬的弟兄姊妹
[00:16:19.000 --> 00:16:23.000]  聚集在那個廣場裡面
[00:16:23.000 --> 00:16:26.000]  一萬人的師班
[00:16:26.000 --> 00:16:28.000]  唱Hallelujah
[00:16:28.000 --> 00:16:30.000]  一萬人的師班
[00:16:30.000 --> 00:16:32.000]  唱Hallelujah
[00:16:32.000 --> 00:16:34.000]  你們聽過嗎
[00:16:34.000 --> 00:16:37.000]  巴不得你們在那裡那天晚上
[00:16:37.000 --> 00:16:40.000]  有一點欲嘗
[00:16:40.000 --> 00:16:44.000]  欲先嘗一嘗天上的味道
[00:16:44.000 --> 00:16:46.000]  還有
[00:16:46.000 --> 00:16:48.000]  在那個聚會裡面
[00:16:48.000 --> 00:16:49.000]  韓國的基督徒
[00:16:49.000 --> 00:16:52.000]  他們有個很好的習慣
[00:16:52.000 --> 00:16:56.000]  講到他們覺得
[00:16:56.000 --> 00:16:58.000]  講到心裡去的時候
[00:16:58.000 --> 00:17:01.000]  覺得和心裡的靈相通的時候
[00:17:01.000 --> 00:17:04.000]  他們就好像雷一樣發出阿門
[00:17:04.000 --> 00:17:06.000]  Hallelujah的聲音
[00:17:06.000 --> 00:17:08.000]  不是亂的
[00:17:08.000 --> 00:17:09.000]  不是亂的
[00:17:09.000 --> 00:17:11.000]  但是是很自然的
[00:17:11.000 --> 00:17:12.000]  阿門的流露
[00:17:12.000 --> 00:17:15.000]  Hallelujah的聲音
[00:17:15.000 --> 00:17:20.000]  150萬人講阿門很好聽
[00:17:20.000 --> 00:17:22.000]  很好聽
[00:17:22.000 --> 00:17:26.000]  150萬人的Hallelujah也很好聽
[00:17:26.000 --> 00:17:30.000]  我再說如果這個世上有任何的情形
[00:17:30.000 --> 00:17:32.000]  可以跟這裡所說的
[00:17:32.000 --> 00:17:36.000]  那一個完成的救恩的意象
[00:17:36.000 --> 00:17:39.000]  可以做簡筆易的話
[00:17:39.000 --> 00:17:41.000]  就是這樣
[00:17:41.000 --> 00:17:42.000]  感謝主
[00:17:42.000 --> 00:17:44.000]  祂使我們在世上
[00:17:44.000 --> 00:17:46.000]  欲先嘗一嘗
[00:17:46.000 --> 00:17:48.000]  在不同的時間
[00:17:48.000 --> 00:17:51.000]  為你為我為我們每一個人
[00:17:51.000 --> 00:17:54.000]  在不同的機遇裡面
[00:17:54.000 --> 00:17:56.000]  都有這樣的預備
[00:17:56.000 --> 00:17:57.000]  你要預備好啊
[00:17:57.000 --> 00:17:59.000]  當初給你那個恩典的時候
[00:17:59.000 --> 00:18:01.000]  你也會嘗啊
[00:18:01.000 --> 00:18:03.000]  就要嘗靈恩啊
[00:18:03.000 --> 00:18:05.000]  在抗戰期間
[00:18:05.000 --> 00:18:07.000]  中國和日本打仗的時候
[00:18:07.000 --> 00:18:10.000]  我從青島逃難出來
[00:18:10.000 --> 00:18:12.000]  到了山東的南部
[00:18:12.000 --> 00:18:13.000]  有個藤縣
[00:18:13.000 --> 00:18:14.000]  我姓藤
[00:18:14.000 --> 00:18:16.000]  但不是藤縣人啊
[00:18:16.000 --> 00:18:18.000]  在那裡有一個教會裡面
[00:18:18.000 --> 00:18:19.000]  一個牧師姓果的
[00:18:19.000 --> 00:18:20.000]  叫果牧師
[00:18:20.000 --> 00:18:22.000]  他講到有一個習慣
[00:18:22.000 --> 00:18:24.000]  講起就有
[00:18:24.000 --> 00:18:25.000]  有這個聲音
[00:18:25.000 --> 00:18:26.000]  有沒有聽見嗎
[00:18:26.000 --> 00:18:29.000]  我這邊靠得近一點
[00:18:29.000 --> 00:18:31.000]  那麼弟兄姊妹啊
[00:18:31.000 --> 00:18:35.000]  聽了就給他取一個形容詞
[00:18:35.000 --> 00:18:38.000]  叫做嘗靈恩
[00:18:38.000 --> 00:18:40.000]  嘗一嘗
[00:18:40.000 --> 00:18:41.000]  我說錯了
[00:18:41.000 --> 00:18:42.000]  品靈恩
[00:18:42.000 --> 00:18:45.000]  品 品嘗的品
[00:18:45.000 --> 00:18:48.000]  在那裡品嘗靈恩的味道
[00:18:48.000 --> 00:18:50.000]  講幾句
[00:18:50.000 --> 00:18:52.000]  這樣的聲音
[00:18:52.000 --> 00:18:54.000]  我也在那裡聽過
[00:18:54.000 --> 00:18:57.000]  我覺得很徹底
[00:18:57.000 --> 00:19:00.000]  如果那是一個俗靈的姿態
[00:19:00.000 --> 00:19:02.000]  裡面的一個動作
[00:19:02.000 --> 00:19:04.000]  那好了
[00:19:04.000 --> 00:19:05.000]  你們在聽
[00:19:05.000 --> 00:19:07.000]  裡面有這個聲音呢
[00:19:07.000 --> 00:19:08.000]  也許主能聽見
[00:19:08.000 --> 00:19:09.000]  我聽不見
[00:19:09.000 --> 00:19:11.000]  也許主能聽見
[00:19:11.000 --> 00:19:12.000]  我們讀著的話
[00:19:12.000 --> 00:19:14.000]  我們唱詩的時候
[00:19:14.000 --> 00:19:16.000]  如果我們的裡面有那個品嘗
[00:19:16.000 --> 00:19:17.000]  有那個阿門
[00:19:17.000 --> 00:19:20.000]  有那個哈利路亞的流露
[00:19:20.000 --> 00:19:23.000]  當我們說阿門的時候
[00:19:23.000 --> 00:19:25.000]  說哈利路亞的時候
[00:19:25.000 --> 00:19:27.000]  恩典就進來
[00:19:27.000 --> 00:19:29.000]  阿門出去
[00:19:29.000 --> 00:19:31.000]  恩典進來
[00:19:31.000 --> 00:19:32.000]  哈利路亞出去
[00:19:32.000 --> 00:19:34.000]  恩典進來
[00:19:34.000 --> 00:19:35.000]  禱告的時候上去
[00:19:35.000 --> 00:19:38.000]  神的手伸下來
[00:19:38.000 --> 00:19:42.000]  我們的禱告的香上升
[00:19:42.000 --> 00:19:46.000]  神的恩典的座位下降
[00:19:46.000 --> 00:19:47.000]  就好像當日在
[00:19:47.000 --> 00:19:49.000]  撒瑪爾的帶領之下
[00:19:49.000 --> 00:19:51.000]  所有的以色列人
[00:19:51.000 --> 00:19:52.000]  在密斯法
[00:19:52.000 --> 00:19:53.000]  在那裡
[00:19:53.000 --> 00:19:55.000]  在那裡祈福
[00:19:55.000 --> 00:19:57.000]  先上禱告
[00:19:57.000 --> 00:19:58.000]  那個時候神的聲音
[00:19:58.000 --> 00:20:00.000]  好像雷一樣
[00:20:00.000 --> 00:20:02.000]  就打下來
[00:20:02.000 --> 00:20:04.000]  禱告香上去
[00:20:04.000 --> 00:20:06.000]  神的威嚴的聲音
[00:20:06.000 --> 00:20:08.000]  神的大音
[00:20:08.000 --> 00:20:12.000]  神的陰雲就降下來
[00:20:12.000 --> 00:20:14.000]  五星節的時候
[00:20:14.000 --> 00:20:15.000]  大家的禱告上去
[00:20:15.000 --> 00:20:17.000]  神靈降下來
[00:20:17.000 --> 00:20:20.000]  好像一陣大風吹過
[00:20:20.000 --> 00:20:22.000]  有火
[00:20:22.000 --> 00:20:24.000]  好像蛇頭一樣降臨
[00:20:24.000 --> 00:20:27.000]  在那些等候的人的頭上
[00:20:27.000 --> 00:20:31.000]  他們就都被神靈充滿
[00:20:31.000 --> 00:20:35.000]  超自然的現象就發生
[00:20:35.000 --> 00:20:37.000]  感謝
[00:20:37.000 --> 00:20:38.000]  當神的能力
[00:20:38.000 --> 00:20:41.000]  領導我們超自然的經歷
