
[00:00:00.000 --> 00:00:01.840]  今日跟大家思想的題目是
[00:03:59.920 --> 00:04:03.640]  尋找可吞吃的人
[00:04:03.640 --> 00:04:06.040]  當面對著一些苦難的時候
[00:04:06.040 --> 00:04:07.240]  你會發覺很自然
[00:04:07.240 --> 00:04:11.760]  人的心出現了各種的憂慮、擔心
[00:04:11.760 --> 00:04:13.360]  甚至對神的不信
[00:04:13.360 --> 00:04:14.960]  懷疑神的慈愛
[00:04:14.960 --> 00:04:18.040]  懷疑祂的能力是否能幫助我
[00:04:18.040 --> 00:04:19.680]  在這些過程中
[00:04:19.680 --> 00:04:22.400]  人如果不能夠去警醒
[00:04:22.400 --> 00:04:26.160]  就會進入了迷惑中
[00:04:26.160 --> 00:04:28.560]  因此不信
[00:04:28.560 --> 00:04:31.640]  很多人都會提及到在這個過程中
[00:04:31.640 --> 00:04:34.680]  如果我們不能夠警醒
[00:04:34.680 --> 00:04:38.080]  去尋求神的能力幫助
[00:04:38.080 --> 00:04:41.200]  你會很容易跌入迷惑當中
[00:04:41.200 --> 00:04:43.320]  我相信當彼得寫了這句話的時候
[00:04:43.320 --> 00:04:46.560]  他很清楚自己曾經跌倒
[00:04:46.560 --> 00:04:48.200]  大家一定都會記得
[00:04:48.200 --> 00:04:51.760]  當在赫西瑪利元主耶穌和門徒祈禱
[00:04:51.760 --> 00:04:52.920]  吩咐他們
[00:04:52.920 --> 00:04:54.920]  你們要警醒禱告
[00:04:54.920 --> 00:04:59.280]  免得入了迷惑
[00:04:59.280 --> 00:05:01.440]  最好知道如果你不去警醒祈禱
[00:05:01.440 --> 00:05:03.200]  你會進入了迷惑
[00:05:03.200 --> 00:05:06.600]  但當時門徒們不能夠禱告
[00:05:06.600 --> 00:05:09.160]  或者很擔心未來
[00:05:09.160 --> 00:05:13.920]  或者很怕像耶穌那樣將會被捉拿
[00:05:13.920 --> 00:05:16.760]  後來當人來到捉拿耶穌之後
[00:05:16.760 --> 00:05:18.200]  門徒就分散了
[00:05:18.200 --> 00:05:19.920]  就散走了
[00:05:19.920 --> 00:05:21.880]  然後彼得跟隨著耶穌
[00:05:21.880 --> 00:05:24.680]  去到祭司的地方
[00:05:24.680 --> 00:05:25.680]  有人問他
[00:05:25.680 --> 00:05:28.400]  你是和祂一夥的嗎?
[00:05:28.400 --> 00:05:30.280]  祂是做什麼的?
[00:05:30.280 --> 00:05:32.680]  祂不承認
[00:05:32.680 --> 00:05:35.160]  三次不承認
[00:05:35.160 --> 00:05:39.360]  一個人當他不能夠警醒祈禱的時候
[00:05:39.360 --> 00:05:42.960]  他就不能夠逃避那些迷惑
[00:05:42.960 --> 00:05:46.080]  甚至是不再承認
[00:05:46.080 --> 00:05:50.320]  聖經提到你們的仇敵魔鬼
[00:05:50.320 --> 00:05:53.560]  聖經有很多處地方提到魔鬼
[00:05:53.560 --> 00:05:55.360]  很多處地方提到
[00:05:55.360 --> 00:05:58.720]  但似乎在教徒的很多日常生活當中
[00:05:58.720 --> 00:06:03.520]  我們好像都忘記了魔鬼的存在
[00:06:03.520 --> 00:06:04.720]  因為忘記了它
[00:06:04.720 --> 00:06:08.520]  所以有些時候就不會有一種警覺性
[00:06:08.520 --> 00:06:09.600]  有些人曾經說
[00:06:09.600 --> 00:06:12.520]  他說魔鬼最大的、最厲害的工作
[00:06:12.520 --> 00:06:15.920]  就是要人忘記它存在
[00:06:15.920 --> 00:06:20.920]  讓你覺得它只不過是一種惡的力量
[00:06:20.920 --> 00:06:23.720]  或者只不過是間中出現
[00:06:23.720 --> 00:06:28.400]  因此失去了對魔鬼的那種警覺性
[00:06:28.400 --> 00:06:31.000]  聖經提到魔鬼是仇敵
[00:06:31.000 --> 00:06:34.320]  仇敵的意思是在戰場上
[00:06:34.320 --> 00:06:36.520]  或者在法庭上
[00:06:36.520 --> 00:06:39.400]  它是那種敵對的人
[00:06:39.400 --> 00:06:40.760]  它是敵對者
[00:06:40.760 --> 00:06:43.320]  要來攻擊你的
[00:06:43.320 --> 00:06:48.320]  魔鬼的意思是控訴者
[00:06:48.320 --> 00:06:52.720]  或者有些地方譯作一些誣衊者
[00:06:52.720 --> 00:06:55.320]  是找機會來控訴你
[00:06:55.320 --> 00:06:59.720]  找機會來誣告你、詆毀你
[00:06:59.720 --> 00:07:00.920]  大家一定記得
[00:07:00.920 --> 00:07:05.320]  聖經提到魔鬼在神面前控訴虐白
[00:07:05.320 --> 00:07:06.520]  你看看
[00:07:06.520 --> 00:07:08.320]  它那麼勁拳地跟隨你
[00:07:08.320 --> 00:07:11.520]  你試試將它一切物質的福氣拿走
[00:07:11.520 --> 00:07:14.320]  你看它還勁不勁拜你
[00:07:14.320 --> 00:07:16.920]  你試試叫它身體各種的病患
[00:07:16.920 --> 00:07:19.920]  你看它還勁不勁拜你
[00:07:19.920 --> 00:07:23.920]  一直來詆毀虐白
[00:07:23.920 --> 00:07:26.120]  各位靈姐妹,你留心有些時候
[00:07:26.120 --> 00:07:29.320]  出現一些心思,你警覺著
[00:07:29.320 --> 00:07:32.320]  可能會告訴你
[00:07:32.320 --> 00:07:35.320]  你這樣的人,你這樣的驕徒
[00:07:35.320 --> 00:07:38.120]  上帝怎會理你
[00:07:38.120 --> 00:07:42.120]  你自己搞定吧,你找方法吧
[00:07:42.120 --> 00:07:45.720]  有時會在一些你想不到的情況下
[00:07:45.720 --> 00:07:47.720]  撒旦將一些試探
[00:07:47.720 --> 00:07:50.920]  一些惡的心思放在你裡面
[00:07:50.920 --> 00:07:56.120]  叫你不能相信,繼續信任這位上帝
[00:07:56.120 --> 00:08:00.720]  不單是控訴你,你也可以控訴上帝
[00:08:00.720 --> 00:08:03.320]  在聖經裡面,大家也記得
[00:08:03.320 --> 00:08:06.120]  在創世記一開始的時候
[00:08:06.120 --> 00:08:10.120]  舍同夏娃說什麼
[00:08:10.120 --> 00:08:13.520]  她說你不一定死的
[00:08:13.520 --> 00:08:16.320]  你可以吃這個果子
[00:08:16.320 --> 00:08:18.520]  吃了之後,你就能夠像神一樣
[00:08:18.520 --> 00:08:22.320]  你的眼睛明亮,能夠分辨善惡
[00:08:22.320 --> 00:08:24.120]  言下之意就是
[00:08:24.120 --> 00:08:27.720]  它是令人懷疑神的慈愛
[00:08:27.720 --> 00:08:32.120]  神很自私,不想人得到那種能力
[00:08:32.120 --> 00:08:36.120]  因此夏娃接受了這個迷惑的說話
[00:08:36.120 --> 00:08:39.120]  而違背了上帝
[00:08:39.120 --> 00:08:40.720]  有些時候你也會察覺到
[00:08:40.720 --> 00:08:43.920]  撒旦在你心中會給你一些控訴
[00:08:43.920 --> 00:08:48.320]  但不是控訴你,是向你控訴神
[00:08:48.320 --> 00:08:51.120]  你說神還愛你?
[00:08:51.120 --> 00:08:53.720]  為什麼你會發生這麼多事?
[00:08:53.720 --> 00:08:57.920]  明知道你要照顧這個弱智的兒子
[00:08:57.920 --> 00:09:00.520]  已經是分身不暇
[00:09:00.520 --> 00:09:03.120]  竟然現在你也病了
[00:09:03.120 --> 00:09:05.920]  為什麼會這樣?
[00:09:05.920 --> 00:09:07.520]  有些事情你會察覺
[00:09:07.520 --> 00:09:10.920]  當你不去警覺處面對的時候
[00:09:10.920 --> 00:09:14.720]  這些的意念,這些的控訴
[00:09:14.720 --> 00:09:19.120]  常常叫我們失去對神的倚靠和信心
[00:09:19.120 --> 00:09:21.720]  何時我們失去對神的信心的時候
[00:09:21.720 --> 00:09:25.120]  你會發覺你的倚靠就會轉移
[00:09:25.120 --> 00:09:29.120]  你會失去從神那裡來給你真正的能力
[00:09:29.120 --> 00:09:32.120]  也開始進入了去拜偶像
[00:09:32.120 --> 00:09:37.120]  倚靠其他的那種情況
[00:09:37.120 --> 00:09:40.720]  我不會忘記在很多年前
[00:09:40.720 --> 00:09:49.720]  當我有一次機會去為弟兄身上有的邪靈祈禱
[00:09:49.720 --> 00:09:56.520]  在過程中很清楚看到靈界的真實
[00:09:56.520 --> 00:09:59.920]  惡者那種勢力
[00:09:59.920 --> 00:10:03.720]  它有一把聲音透過弟兄的口裡說出來
[00:10:03.720 --> 00:10:05.920]  不是弟兄的聲音
[00:10:05.920 --> 00:10:08.920]  在和我對話的過程中
[00:10:08.920 --> 00:10:13.120]  突然間我聽到它在稱讚我
[00:10:13.120 --> 00:10:16.720]  因為牧師很關心信徒
[00:10:16.720 --> 00:10:19.520]  為他們祈禱
[00:10:19.520 --> 00:10:22.120]  大概是這樣的表達
[00:10:22.120 --> 00:10:22.920]  當我一聽的時候
[00:10:22.920 --> 00:10:24.920]  我突然間有一種警覺
[00:10:24.920 --> 00:10:28.520]  為什麼在那個時候它要稱讚牧師呢?
[00:10:28.520 --> 00:10:31.320]  你知道什麼原因嗎?
[00:10:31.320 --> 00:10:33.920]  它很想你覺得你可以有力量
[00:10:33.920 --> 00:10:37.320]  你很有那種愛心來幫助人
[00:10:37.320 --> 00:10:40.520]  因此不再倚靠上帝
[00:10:40.520 --> 00:10:44.320]  因此它就可以繼續這麼逞強
[00:10:44.320 --> 00:10:47.520]  在那個時候我不能夠說什麼話
[00:10:47.520 --> 00:10:49.920]  但是它一直繼續說
[00:10:49.920 --> 00:10:51.520]  但是我不會忘記
[00:10:51.520 --> 00:10:55.320]  在那個時候我也是靠著主
[00:10:55.320 --> 00:10:56.920]  我就奉主耶穌的命
[00:10:56.920 --> 00:11:00.320]  吩咐它不准出聲
[00:11:00.320 --> 00:11:03.720]  我很記得在那個時候看到這個人
[00:11:03.720 --> 00:11:09.720]  當時他就閉口不可以再說
[00:11:09.720 --> 00:11:12.920]  我清楚知道不是我自己
[00:11:12.920 --> 00:11:15.520]  是完全是主耶穌基督的聖名
[00:11:15.520 --> 00:11:18.520]  祂的能力來驅趕
[00:11:18.520 --> 00:11:21.920]  去綑綁惡者的勢力
[00:11:21.920 --> 00:11:26.520]  弟兄姊妹在你面對著撒旦的試探的時候
[00:11:26.520 --> 00:11:29.120]  你要記得你要依靠主
[00:11:29.120 --> 00:11:32.120]  唯獨主的能力能夠成為你的幫助
[00:11:32.120 --> 00:11:35.120]  去驅逐拒絕這些說話
[00:11:35.120 --> 00:11:38.320]  也去趕走惡者在你身上的工作
[00:11:38.320 --> 00:11:40.320]  你記得聖經說
[00:11:40.320 --> 00:11:47.720]  聖經說這個惡者是好像咆哮的獅子走來走去
[00:11:47.720 --> 00:11:50.720]  當時的信徒一聽見咆哮的獅子
[00:11:50.720 --> 00:11:51.520]  他們很明白
[00:11:51.520 --> 00:11:54.120]  因為羅馬的政權之下
[00:11:54.120 --> 00:11:57.720]  有犯人會被帶進那些刑場
[00:11:57.720 --> 00:11:59.120]  做什麼
[00:11:59.120 --> 00:12:05.120]  有走出來的獅子到處去吃那些犯人
[00:12:05.120 --> 00:12:08.920]  因此他們一聽到咆哮的獅子就想起那些情景
[00:12:08.920 --> 00:12:11.320]  獅子咬死那些犯人
[00:12:11.320 --> 00:12:15.920]  血流披面那種情景
[00:12:15.920 --> 00:12:17.920]  這些惡者
[00:12:17.920 --> 00:12:19.920]  他不是被動的
[00:12:19.920 --> 00:12:22.320]  他是走來走去的
[00:12:22.320 --> 00:12:25.120]  他是尋找可吞吃的人
[00:12:25.120 --> 00:12:29.520]  也意味著有些人是不可以被尋找到
[00:12:29.520 --> 00:12:32.920]  因為他們警醒禱告依靠神的時候
[00:12:32.920 --> 00:12:36.320]  惡者不能夠在他身上做什麼事情
[00:12:36.320 --> 00:12:37.720]  因此你知道
[00:12:37.720 --> 00:12:39.320]  在今天的世上
[00:12:39.320 --> 00:12:43.520]  你和我要面對著撒旦的很多方面的攻擊
[00:12:43.520 --> 00:12:47.520]  也都透過很多的困難去動搖我們的信心
[00:12:47.520 --> 00:12:49.120]  在這個時候你記得
[00:12:49.120 --> 00:12:52.920]  你要祈禱依靠上帝來成功
[00:12:52.920 --> 00:12:55.720]  我們再看當我們要抵擋魔鬼的時候
[00:12:55.720 --> 00:12:57.720]  聖經提及幾方面的途徑
[00:12:57.720 --> 00:13:00.320]  我們稍為來看一看
[00:13:00.320 --> 00:13:03.720]  在聖經下面所提到的
[00:13:03.720 --> 00:13:05.320]  當魔鬼來到的時候
[00:13:05.320 --> 00:13:11.920]  聖經就說你要留意彼此的謙卑相待
[00:13:11.920 --> 00:13:13.320]  好像無關的事情
[00:13:13.320 --> 00:13:15.320]  但聖經卻很清楚地說
[00:13:15.320 --> 00:13:17.520]  第一次末之間那種彼此相愛
[00:13:17.520 --> 00:13:19.720]  謙卑相待的關係
[00:13:19.720 --> 00:13:23.920]  正是抵擋惡者的途徑
[00:13:23.920 --> 00:13:27.520]  大家一定記得我們在十月份曾經有的金句
[00:13:27.520 --> 00:13:33.320]  我們讀到彼得前書的第三章八至九節
[00:13:33.320 --> 00:13:34.920]  這裡是另一個譯本
[00:13:34.920 --> 00:13:36.720]  不過大家都會記得
[00:13:36.720 --> 00:13:37.920]  中間特別提及過
[00:13:37.920 --> 00:13:40.520]  你們要心存憐憫
[00:13:40.520 --> 00:13:42.920]  態度謙卑
[00:13:42.920 --> 00:13:45.120]  然後就說你們不要以惡報惡
[00:13:45.120 --> 00:13:46.320]  以辱罵還辱罵
[00:13:46.320 --> 00:13:48.720]  都要祝福
[00:13:48.720 --> 00:13:51.120]  謙卑的一種表現
[00:13:51.120 --> 00:13:55.120]  是能夠看重別人
[00:13:55.120 --> 00:13:57.320]  尊重對方到一個地步
[00:13:57.320 --> 00:13:59.920]  就算他以惡對我
[00:13:59.920 --> 00:14:02.920]  我仍然要善對他
[00:14:02.920 --> 00:14:04.920]  我以善對他
[00:14:04.920 --> 00:14:08.320]  聖經說你們是為此蒙照的
[00:14:08.320 --> 00:14:10.520]  我們整個呼召的目的
[00:14:10.520 --> 00:14:13.120]  是要我們學習主自己的榜樣
[00:14:13.120 --> 00:14:15.720]  就是他愛仇敵
[00:14:15.720 --> 00:14:18.720]  他愛那些不可愛的人
[00:14:18.720 --> 00:14:19.920]  因此他也呼喚我們
[00:14:19.920 --> 00:14:21.720]  不要以辱罵還辱罵
[00:14:21.720 --> 00:14:23.120]  以惡報惡
[00:14:23.120 --> 00:14:24.720]  反而要祝福
[00:14:24.720 --> 00:14:30.520]  這是你人生的一個清楚神給你的方向
[00:14:30.520 --> 00:14:32.520]  而聖經就在其他的經文
[00:14:32.520 --> 00:14:33.520]  如果大家都記得
[00:14:33.520 --> 00:14:35.720]  我們在四章第八節
[00:14:35.720 --> 00:14:36.720]  過去提過
[00:14:36.720 --> 00:14:38.720]  講到末世的情況
[00:14:38.720 --> 00:14:39.720]  聖經說在末世的時候
[00:14:39.720 --> 00:14:42.320]  最要緊的是什麼?
[00:14:42.320 --> 00:14:44.120]  彼此熱切相愛
[00:14:44.120 --> 00:14:45.320]  或者切實相愛
[00:14:45.320 --> 00:14:46.320]  和學本所說
[00:14:46.320 --> 00:14:49.320]  因為愛能遮蓋許多的罪
[00:14:49.320 --> 00:14:50.320]  聖經清楚地講述
[00:14:50.320 --> 00:14:51.520]  在末世的時候
[00:14:51.520 --> 00:14:53.320]  面對著不同的挑戰
[00:14:53.320 --> 00:14:54.520]  最重要的是
[00:14:54.520 --> 00:14:56.920]  保持著那種謙卑相待
[00:14:56.920 --> 00:14:59.520]  彼此相愛的情況
[00:14:59.520 --> 00:15:01.520]  過去大家會記得在一九年
[00:15:01.520 --> 00:15:02.920]  當香港社會面對著
[00:15:02.920 --> 00:15:07.120]  很多不同的社會運動的衝擊的時候
[00:15:07.120 --> 00:15:09.120]  香港宗教會都面對著
[00:15:09.120 --> 00:15:12.120]  很多的外在的壓力
[00:15:12.120 --> 00:15:13.720]  但是一路觀察的時候
[00:15:13.720 --> 00:15:16.520]  你會發覺最大的問題
[00:15:16.520 --> 00:15:18.320]  不是外在的壓力
[00:15:18.320 --> 00:15:19.520]  而是在那段日子
[00:15:19.520 --> 00:15:21.720]  有不少的教會裡面出現了
[00:15:21.720 --> 00:15:25.320]  弟兄姊妹之間那種的爭執
[00:15:25.320 --> 00:15:26.720]  甚至我們說一種
[00:15:26.720 --> 00:15:29.920]  關係上的撕裂的情況
[00:15:29.920 --> 00:15:31.720]  有彼此辱罵
[00:15:31.720 --> 00:15:34.920]  彼此指責的情形
[00:15:34.920 --> 00:15:37.320]  當思想這些經歷的時候
[00:15:37.320 --> 00:15:38.720]  就讓我們明白
[00:15:38.720 --> 00:15:40.320]  若果將來我們要面對
[00:15:40.320 --> 00:15:42.920]  其他新的外在的壓力
[00:15:42.920 --> 00:15:44.320]  最要緊的
[00:15:44.320 --> 00:15:46.320]  要小心保持著
[00:15:46.320 --> 00:15:49.520]  弟兄姊妹之間那種的關係
[00:15:49.520 --> 00:15:51.920]  仍然彼此謙卑相待
[00:15:51.920 --> 00:15:52.920]  在這個時候
[00:15:52.920 --> 00:15:56.320]  我們才能夠面對外在的壓力
[00:15:56.320 --> 00:16:01.520]  面對著魔鬼各樣給我們的衝擊
[00:16:01.520 --> 00:16:02.520]  另一方面你發覺
[00:16:02.520 --> 00:16:03.920]  剛才說到謙卑的時候
[00:16:03.920 --> 00:16:05.320]  不單是說弟兄姊妹之間
[00:16:05.320 --> 00:16:06.920]  彼此謙卑相待
[00:16:06.920 --> 00:16:10.120]  同時說我們向神的謙卑
[00:16:10.120 --> 00:16:11.520]  我們向神的謙卑
[00:16:11.520 --> 00:16:14.920]  在經文下面第六節
[00:16:14.920 --> 00:16:15.920]  《聖經》提到
[00:16:15.920 --> 00:16:20.120]  「所以你們要在神大能的手下謙卑
[00:16:20.120 --> 00:16:22.320]  這樣到了適當的時候
[00:16:22.320 --> 00:16:25.320]  祂必使你們高升」
[00:16:25.320 --> 00:16:26.120]  《聖經》提到
[00:16:26.120 --> 00:16:28.920]  「在神的大能的手下謙卑」
[00:16:28.920 --> 00:16:30.320]  我本所說
[00:16:30.320 --> 00:16:35.120]  伏在大能的神的手下
[00:16:35.120 --> 00:16:37.320]  《聖經》提到神的手
[00:16:37.320 --> 00:16:39.320]  一般是說
[00:16:39.320 --> 00:16:42.320]  是神自己的管教
[00:16:42.320 --> 00:16:45.720]  神透過很多會出現的困難
[00:16:45.720 --> 00:16:49.920]  將它轉化成為了對我們生命的一種磨練
[00:16:49.920 --> 00:16:52.320]  叫我們在當中領受管教
[00:16:52.320 --> 00:16:54.720]  得到成長
[00:16:54.720 --> 00:16:55.720]  同時《聖經》提到
[00:16:55.720 --> 00:16:58.320]  神的大能的手的時候
[00:16:58.320 --> 00:17:02.720]  很多經文同時說神的拯救
[00:17:02.720 --> 00:17:04.920]  神用祂大能的手去拯救我們
[00:17:04.920 --> 00:17:06.720]  去釋放我們
[00:17:06.720 --> 00:17:07.520]  因此有些時候
[00:17:07.520 --> 00:17:10.320]  當你面對著不同的困難的時候
[00:17:10.320 --> 00:17:11.720]  你留意
[00:17:11.720 --> 00:17:14.120]  既然是神所容許的事情
[00:17:14.120 --> 00:17:17.520]  你就謙卑接受這些困難
[00:17:17.520 --> 00:17:20.520]  進入你的人生裡面
[00:17:20.520 --> 00:17:21.520]  正如《聖經》
[00:17:21.520 --> 00:17:24.720]  我們都記得在四章第十九節
[00:17:24.720 --> 00:17:27.520]  我們之前讀過的
[00:17:27.520 --> 00:17:30.520]  不如大家讀一讀這節《聖經》好不好
[00:17:30.520 --> 00:17:35.520]  「因此那些按照神旨意而受苦的人
[00:17:35.520 --> 00:17:38.520]  在繼續行善的同時
[00:17:38.520 --> 00:17:40.520]  要把自己的生命
[00:17:40.520 --> 00:17:44.520]  交給那信實的創造者」
[00:17:44.520 --> 00:17:46.520]  《聖經》提到
[00:17:46.520 --> 00:17:51.520]  是按照神的旨意而受苦的
[00:17:51.520 --> 00:17:53.120]  在神的旨意之下
[00:17:53.120 --> 00:17:55.920]  祂讓這些事情淋到我們身上
[00:17:55.920 --> 00:17:59.520]  在當時你繼續行善
[00:17:59.520 --> 00:18:01.320]  然後將自己的生命
[00:18:01.320 --> 00:18:04.520]  交給那信實的創造者
[00:18:04.520 --> 00:18:05.920]  他是信實的
[00:18:05.920 --> 00:18:07.920]  他一定會保守你
[00:18:07.920 --> 00:18:10.520]  賜給你力量能夠經過
[00:18:10.520 --> 00:18:12.920]  勝過那些苦難
[00:18:12.920 --> 00:18:14.520]  你在當中學習
[00:18:14.520 --> 00:18:17.120]  伏在神的大能的手下
[00:18:17.120 --> 00:18:19.520]  接受神給你的旨意
[00:18:19.520 --> 00:18:22.520]  以致你能夠在當中得著神
[00:18:22.520 --> 00:18:24.120]  透過這些苦難
[00:18:24.120 --> 00:18:27.920]  帶給你生命的成長和磨練
[00:18:27.920 --> 00:18:31.720]  你發覺在很多頂尖的經歷裡面
[00:18:31.720 --> 00:18:34.120]  這些苦難常常帶給他們生命
[00:18:34.120 --> 00:18:36.920]  有很特別的祝福和成長
[00:18:36.920 --> 00:18:39.520]  我記得在兩星期之前
[00:18:39.520 --> 00:18:40.720]  我們大家崇拜
[00:18:40.720 --> 00:18:42.920]  唱了一首回應詩歌
[00:18:42.920 --> 00:18:45.320]  當我唱到這首回應詩歌的時候
[00:18:45.320 --> 00:18:47.520]  心裡有一種很特別的感動
[00:18:47.520 --> 00:18:49.920]  這首歌信徒要警醒
[00:18:49.920 --> 00:18:53.320]  詩歌在第四節一句話說
[00:18:53.320 --> 00:19:00.920]  「但你所經的艱苦使你全熟我」
[00:19:00.920 --> 00:19:03.320]  過去生命有些雜質
[00:19:03.320 --> 00:19:06.320]  將我們和神之間的關係隔離
[00:19:06.320 --> 00:19:07.520]  但在苦難當中
[00:19:07.520 --> 00:19:10.720]  神好像一些磨練者
[00:19:10.720 --> 00:19:15.720]  叫我們的生命這些雜質清除
[00:19:15.720 --> 00:19:17.920]  我想回想一件事情就是
[00:19:17.920 --> 00:19:19.920]  有一次有機會看到一些文章
[00:19:19.920 --> 00:19:22.520]  講一些金礦
[00:19:22.520 --> 00:19:26.920]  那些金礦怎麼能夠變成一些純金呢?
[00:19:26.920 --> 00:19:30.320]  有什麼方法呢?
[00:19:30.320 --> 00:19:32.920]  強高溫的火燒
[00:19:32.920 --> 00:19:35.920]  金礦一般有很多銀的質素
[00:19:35.920 --> 00:19:41.920]  但銀的質素需要到達一千三百度攝氏
[00:19:41.920 --> 00:19:44.720]  這些銀就會氧化了
[00:19:44.720 --> 00:19:46.120]  氣化了出來
[00:19:46.120 --> 00:19:48.320]  和這些金礦分離
