
[00:00:00.000 --> 00:00:07.000]  我們來到哥羅西信息的最後一個題目
[00:09:16.000 --> 00:09:19.000]  第十七節
[00:09:19.000 --> 00:09:21.000]  萬有他在萬有之先
[00:09:21.000 --> 00:09:24.000]  萬有也靠他而立
[00:09:24.000 --> 00:09:25.000]  靠他而立
[00:09:25.000 --> 00:09:31.000]  就表示耶穌基督是萬有的維繫者
[00:09:31.000 --> 00:09:33.000]  他不單是創造者
[00:09:33.000 --> 00:09:39.000]  他在創造以後也是維繫者
[00:09:39.000 --> 00:09:40.000]  在十八節
[00:09:40.000 --> 00:09:43.000]  他也是教會前提之首
[00:09:43.000 --> 00:09:45.000]  他是教會的頭
[00:09:45.000 --> 00:09:47.000]  教會的元首
[00:09:47.000 --> 00:09:48.000]  第二句
[00:09:48.000 --> 00:09:51.000]  他是元時
[00:09:51.000 --> 00:09:55.000]  他是五時之時
[00:09:55.000 --> 00:09:57.000]  在一切之前
[00:09:57.000 --> 00:10:00.000]  是有沒有開始的開始
[00:10:00.000 --> 00:10:04.000]  他是根古常在者
[00:10:04.000 --> 00:10:08.000]  他又是從死裡周先復生的
[00:10:08.000 --> 00:10:13.000]  他是復活的初始的國之
[00:10:13.000 --> 00:10:17.000]  我們又看見第十九節
[00:10:17.000 --> 00:10:20.000]  父喜歡一切的豐盛
[00:10:20.000 --> 00:10:22.000]  在他裡面居住
[00:10:22.000 --> 00:10:27.000]  他是父神的豐盛的表現者
[00:10:27.000 --> 00:10:29.000]  第二十節
[00:10:29.000 --> 00:10:33.000]  既然藉著他在十字架上所流的血
[00:10:33.000 --> 00:10:34.000]  成就了和平
[00:10:34.000 --> 00:10:36.000]  便藉著他叫萬有
[00:10:36.000 --> 00:10:41.000]  無論是地上的天上的都與自己和好了
[00:10:41.000 --> 00:10:45.000]  他是神人的復和者
[00:10:45.000 --> 00:10:48.000]  和好的
[00:10:48.000 --> 00:10:51.000]  我們再看第二十二節
[00:10:51.000 --> 00:10:56.000]  但如今他藉著激動的入神受死
[00:10:56.000 --> 00:10:58.000]  叫你們與自己和好
[00:10:58.000 --> 00:11:00.000]  都成了聖體
[00:11:00.000 --> 00:11:02.000]  沒有瑕疵
[00:11:02.000 --> 00:11:03.000]  無可責備
[00:11:03.000 --> 00:11:06.000]  把你們引到自己的面前
[00:11:06.000 --> 00:11:10.000]  他是使我們成聖者
[00:11:10.000 --> 00:11:12.000]  這些名字
[00:11:12.000 --> 00:11:15.000]  十二個名字多麼寶貴
[00:11:15.000 --> 00:11:17.000]  來彰顯了耶穌基督
[00:11:17.000 --> 00:11:20.000]  無限無量的豐盛
[00:11:20.000 --> 00:11:23.000]  正是神的豐盛
[00:11:23.000 --> 00:11:25.000]  這十二個名字
[00:11:25.000 --> 00:11:27.000]  有一個總的代表
[00:11:27.000 --> 00:11:29.000]  就是第十九節
[00:11:29.000 --> 00:11:34.000]  他是父神豐盛的彰顯者
[00:11:34.000 --> 00:11:36.000]  父神一切的豐盛
[00:11:36.000 --> 00:11:39.000]  都在他裡面居住
[00:11:39.000 --> 00:11:41.000]  居住的表示
[00:11:41.000 --> 00:11:43.000]  是屬他的
[00:11:43.000 --> 00:11:48.000]  也是他的本性和他不會分開的
[00:11:48.000 --> 00:11:54.000]  這是豐盛的主基督教會的元首
[00:11:54.000 --> 00:11:57.000]  那麼我們面對這樣的一位
[00:11:57.000 --> 00:11:59.000]  豐盛的教會的元首
[00:11:59.000 --> 00:12:03.000]  在這樣一個背景之下
[00:12:03.000 --> 00:12:10.000]  來享豐盛的教會的生活
[00:12:10.000 --> 00:12:14.000]  在我們讀哥羅西數的時候
[00:12:14.000 --> 00:12:17.000]  我們發現在中文的翻譯裡面
[00:12:17.000 --> 00:12:21.000]  常常有重疊的字眼
[00:12:21.000 --> 00:12:24.000]  就好像在講義裡面有寫出來的
[00:12:24.000 --> 00:12:27.000]  豐豐富富
[00:12:27.000 --> 00:12:29.000]  豐豐足足
[00:12:29.000 --> 00:12:31.000]  利上加利
[00:12:31.000 --> 00:12:33.000]  歡歡喜喜
[00:12:33.000 --> 00:12:35.000]  公公平平
[00:12:35.000 --> 00:12:37.000]  完完全全
[00:12:37.000 --> 00:12:41.000]  這些都是重疊的字句
[00:12:41.000 --> 00:12:43.000]  這表示不但有
[00:12:43.000 --> 00:12:45.000]  而且加倍的有
[00:12:45.000 --> 00:12:47.000]  豐富的有
[00:12:47.000 --> 00:12:49.000]  有人說
[00:12:49.000 --> 00:12:53.000]  那麼這樣的翻譯和原文有出入
[00:12:53.000 --> 00:12:56.000]  原文不是重疊的字眼
[00:12:56.000 --> 00:12:58.000]  為什麼中文翻譯的時候
[00:12:58.000 --> 00:13:00.000]  用重疊的字眼呢
[00:13:00.000 --> 00:13:03.000]  這種的翻譯是不是失真呢
[00:13:03.000 --> 00:13:06.000]  是不是不夠信實呢
[00:13:06.000 --> 00:13:09.000]  在翻譯學裡面有很重要的因素
[00:13:09.000 --> 00:13:11.000]  就是信
[00:13:11.000 --> 00:13:14.000]  那就是很真實
[00:13:14.000 --> 00:13:16.000]  很符合原文
[00:13:16.000 --> 00:13:19.000]  沒有改變原文的意思
[00:13:19.000 --> 00:13:23.000]  如果原文不是重疊的字眼
[00:13:23.000 --> 00:13:25.000]  而中文的聖經的翻譯裡面
[00:13:25.000 --> 00:13:28.000]  卻有重疊的字眼
[00:13:28.000 --> 00:13:31.000]  這是不是不忠於原文呢
[00:13:31.000 --> 00:13:33.000]  不是
[00:13:33.000 --> 00:13:36.000]  為什麼說不是呢
[00:13:36.000 --> 00:13:39.000]  在美國的翻譯界
[00:13:39.000 --> 00:13:42.000]  有一個很出名的人物
[00:13:42.000 --> 00:13:46.000]  他寫了許多關於翻譯的原則的書
[00:13:46.000 --> 00:13:49.000]  是得到普遍的接納的
[00:13:49.000 --> 00:13:53.000]  他是美國聖經工會
[00:13:53.000 --> 00:13:57.000]  聖經工會的翻譯部的主任
[00:13:57.000 --> 00:14:01.000]  他的名字叫Eugene Neider
[00:14:01.000 --> 00:14:04.000]  在他的書裡面提到一個
[00:14:04.000 --> 00:14:07.000]  翻譯的很重要的基本原則
[00:14:07.000 --> 00:14:14.000]  那就叫做Dynamic Equivalent
[00:14:14.000 --> 00:14:16.000]  意思就是說
[00:14:16.000 --> 00:14:18.000]  你在翻譯的時候
[00:14:18.000 --> 00:14:21.000]  你不能夠死板地把原文的字眼
[00:14:21.000 --> 00:14:25.000]  直接地翻到另外一種文字裡面去
[00:14:25.000 --> 00:14:28.000]  你的翻譯必須有一個作用
[00:14:28.000 --> 00:14:35.000]  就是能夠表達了原文的那個字句的功用
[00:14:35.000 --> 00:14:39.000]  在那個字句的意義的功效上要相同
[00:14:39.000 --> 00:14:42.000]  這個叫Dynamic Equivalent
[00:14:42.000 --> 00:14:48.000]  這是個非常重要的翻譯的一個原則
[00:14:48.000 --> 00:14:51.000]  不是word for word
[00:14:51.000 --> 00:14:53.000]  那是個很死板的翻譯
[00:14:53.000 --> 00:14:58.000]  要把原文的那個意義的功效
[00:14:58.000 --> 00:15:02.000]  讀者的心裡那個作用翻譯出來
[00:15:02.000 --> 00:15:05.000]  那才是最好的翻譯
[00:15:05.000 --> 00:15:08.000]  我想這個原則很值得我們注意
[00:15:08.000 --> 00:15:10.000]  而在哥羅西書裡面
[00:15:10.000 --> 00:15:13.000]  我相信那些翻譯的人
[00:15:13.000 --> 00:15:15.000]  對森林感動
[00:15:15.000 --> 00:15:19.000]  他們很自然地注意到這一點
[00:15:19.000 --> 00:15:22.000]  因為他們讀哥羅西書的時候
[00:15:22.000 --> 00:15:25.000]  一定是讀了又讀,讀了又讀
[00:15:25.000 --> 00:15:28.000]  把原文讀了又讀,讀了又讀
[00:15:28.000 --> 00:15:30.000]  體會到裡面
[00:15:30.000 --> 00:15:36.000]  作者保羅在他的心靈裡面有一種流露
[00:15:36.000 --> 00:15:38.000]  這個流露的來源
[00:15:38.000 --> 00:15:40.000]  就是因為他的內容
[00:15:40.000 --> 00:15:42.000]  充滿了充滿了
[00:15:42.000 --> 00:15:47.000]  很在記錄裡的那個豐富的表達
[00:15:47.000 --> 00:15:50.000]  這一種心靈的感受
[00:15:50.000 --> 00:15:54.000]  在這些翻譯的人的靈裡面很清楚
[00:15:54.000 --> 00:15:56.000]  所以他們翻譯的時候
[00:15:56.000 --> 00:16:02.000]  就很自然地從重疊的字眼來表達
[00:16:02.000 --> 00:16:06.000]  所以我感覺到這樣的翻譯
[00:16:06.000 --> 00:16:09.000]  是個很正確的翻譯
[00:16:09.000 --> 00:16:12.000]  我們講的時候,解經的時候
[00:16:12.000 --> 00:16:16.000]  如果注重這些重疊的字眼
[00:16:16.000 --> 00:16:18.000]  不是錯解經
[00:16:18.000 --> 00:16:22.000]  沒有違反釋經的原則,沒有
[00:16:22.000 --> 00:16:27.000]  這是我們應該有的一個進一步的認識
[00:16:27.000 --> 00:16:30.000]  我們在哥羅西書裡面
[00:16:30.000 --> 00:16:34.000]  好像在一幅鎖書裡面一樣
[00:16:34.000 --> 00:16:36.000]  這兩件書啊
[00:16:36.000 --> 00:16:41.000]  我們看見很多最優畸的形容詞
[00:16:41.000 --> 00:16:44.000]  我們知道在文化裡面
[00:16:44.000 --> 00:16:48.000]  有好、正好、最好
[00:16:48.000 --> 00:16:51.000]  那個最好就是最優畸
[00:16:51.000 --> 00:16:55.000]  有很多最優畸的形容詞
[00:16:55.000 --> 00:16:57.000]  在一幅鎖書裡面
[00:16:57.000 --> 00:17:00.000]  每一個讀者一定會注意到
[00:17:00.000 --> 00:17:03.000]  感受到這樣的詞句
[00:17:03.000 --> 00:17:06.000]  出現又出現再出現
[00:17:06.000 --> 00:17:11.000]  充滿在一幅鎖書的整卷裡面
[00:17:11.000 --> 00:17:16.000]  照樣在哥羅西書裡面也是如此
[00:17:16.000 --> 00:17:18.000]  我不逼舉例了
[00:17:18.000 --> 00:17:19.000]  因為時間的關係
[00:17:19.000 --> 00:17:23.000]  大家自己如果再讀一遍哥羅西書
[00:17:23.000 --> 00:17:28.000]  也會有這樣一個深刻的感受
[00:17:28.000 --> 00:17:30.000]  好,那麼現在我們就
[00:17:30.000 --> 00:17:35.000]  充分的注意這些重疊的字句
[00:17:35.000 --> 00:17:38.000]  我們把這些重疊的字句
[00:17:38.000 --> 00:17:42.000]  收集在一起做一個分析
[00:17:42.000 --> 00:17:49.000]  我們發現他們表達教會豐盛的生活
[00:17:49.000 --> 00:17:50.000]  七方面
[00:17:50.000 --> 00:17:55.000]  靈修的生活、侍奉的生活、見證的生活
[00:17:55.000 --> 00:17:58.000]  教導的生活、傳契的生活
[00:17:58.000 --> 00:18:03.000]  效法基督的生活、敬拜的生活
[00:18:03.000 --> 00:18:06.000]  這個七方面的每一方面裡面
[00:18:06.000 --> 00:18:09.000]  都有重疊的字眼
[00:18:09.000 --> 00:18:11.000]  這些重疊的字眼
[00:18:11.000 --> 00:18:14.000]  有的時候是豐豐富富這樣的表達
[00:18:14.000 --> 00:18:20.000]  有的是像利上加利這樣的重疊的表達
[00:18:20.000 --> 00:18:21.000]  有一點分別
[00:18:21.000 --> 00:18:24.000]  但是都是重疊的意義
[00:18:24.000 --> 00:18:26.000]  像盡心竭力
[00:18:26.000 --> 00:18:27.000]  這是重疊
[00:18:27.000 --> 00:18:29.000]  就好像心歸道局
[00:18:29.000 --> 00:18:31.000]  這是重疊
[00:18:31.000 --> 00:18:32.000]  相助聯絡
[00:18:32.000 --> 00:18:34.000]  這是重疊
[00:18:34.000 --> 00:18:35.000]  有情有敵
[00:18:35.000 --> 00:18:37.000]  這是重疊
[00:18:37.000 --> 00:18:42.000]  和豐豐富富一樣都是重疊的話
[00:18:42.000 --> 00:18:45.000]  加強了它的意義
[00:18:45.000 --> 00:18:48.000]  加強了我們的感受
[00:18:48.000 --> 00:18:53.000]  好,現在我們就把這七方面來看一看
[00:18:53.000 --> 00:18:55.000]  我們預備好我們手中
[00:18:55.000 --> 00:18:59.000]  哲學系書、罪卷書擺在我們的面前
[00:18:59.000 --> 00:19:02.000]  首先我們要把罪卷書
[00:19:02.000 --> 00:19:06.000]  所說的教會的生活和《司徒行傳》
[00:19:06.000 --> 00:19:11.000]  司徒時代的初期教會的教會生活的表現
[00:19:11.000 --> 00:19:14.000]  做一個比較
[00:19:14.000 --> 00:19:17.000]  我們發現一樣
[00:19:17.000 --> 00:19:20.000]  完全的一樣
[00:19:20.000 --> 00:19:27.000]  如果大家翻到《司徒行傳》第二章42節到47節
[00:19:27.000 --> 00:19:32.000]  《司徒行傳》第二章42節到47節
[00:19:32.000 --> 00:19:34.000]  我們在那裡發現了
[00:19:34.000 --> 00:19:39.000]  司徒時代的教會生活的五個因素
[00:19:39.000 --> 00:19:42.000]  請大家翻到那個地方
[00:19:42.000 --> 00:19:48.000]  《司徒行傳》第二章42到47節
[00:19:48.000 --> 00:19:54.000]  在這裡我們看見五個教會生活的要素
[00:19:54.000 --> 00:19:57.000]  第一,42節
[00:19:57.000 --> 00:20:02.000]  東橫新遵守之徒的教訓
[00:20:02.000 --> 00:20:04.000]  教訓就是教導
[00:20:04.000 --> 00:20:08.000]  教會生活裡面教導
[00:20:08.000 --> 00:20:10.000]  教導生活
[00:20:10.000 --> 00:20:13.000]  第二,彼此交接
[00:20:13.000 --> 00:20:15.000]  交接就是交通
[00:20:15.000 --> 00:20:17.000]  也就是團體
[00:20:17.000 --> 00:20:19.000]  也就是肢體的生活
[00:20:19.000 --> 00:20:23.000]  也就是聖經所說的相交
[00:20:23.000 --> 00:20:27.000]  肢體相交
[00:20:27.000 --> 00:20:30.000]  這是第二個要素
[00:20:30.000 --> 00:20:32.000]  第三個要素,侍奉
[00:20:32.000 --> 00:20:34.000]  我們看45節
[00:20:34.000 --> 00:20:36.000]  末聊四個字
[00:20:36.000 --> 00:20:38.000]  分給個人
[00:20:38.000 --> 00:20:41.000]  有的人在那裡做分的工作
[00:20:41.000 --> 00:20:43.000]  那就是服事的工作
[00:20:43.000 --> 00:20:44.000]  服事的工作
[00:20:44.000 --> 00:20:46.000]  第四個要素
[00:20:46.000 --> 00:20:49.000]  我們看第47節
[00:20:49.000 --> 00:20:52.000]  讚美神
[00:20:52.000 --> 00:20:54.000]  那就是敬拜
[00:20:54.000 --> 00:20:56.000]  最後第五個要素
[00:20:56.000 --> 00:20:58.000]  就是傳福音
[00:20:58.000 --> 00:21:01.000]  第47節末聊一句
[00:21:01.000 --> 00:21:06.000]  主將得救的人天天加給他們
[00:21:06.000 --> 00:21:09.000]  怎麼會有得救的人不斷地加給他們呢
[00:21:09.000 --> 00:21:11.000]  因為他們傳福音
[00:21:11.000 --> 00:21:13.000]  不斷地傳福音
[00:21:13.000 --> 00:21:14.000]  天天傳福音
[00:21:14.000 --> 00:21:19.000]  所以天天有得救的人加在教會裡面
[00:21:19.000 --> 00:21:21.000]  我們看見教會的生活
[00:21:21.000 --> 00:21:23.000]  有這五方面
[00:21:23.000 --> 00:21:25.000]  第一,教導的生活
[00:21:25.000 --> 00:21:27.000]  第二,交通的生活
[00:21:27.000 --> 00:21:29.000]  團體的生活
[00:21:29.000 --> 00:21:31.000]  第三,侍奉的生活
[00:21:31.000 --> 00:21:33.000]  第四,敬拜的生活
[00:21:33.000 --> 00:21:35.000]  第五,傳福音
[00:21:35.000 --> 00:21:38.000]  就是見證的生活
[00:21:38.000 --> 00:21:40.000]  這五個要素
[00:21:40.000 --> 00:21:42.000]  在哥羅西書裡面
[00:21:42.000 --> 00:21:44.000]  一一地呈現
[00:21:44.000 --> 00:21:48.000]  現在我們要分開來看
[00:21:48.000 --> 00:21:53.000]  第一,靈修的生活
[00:21:53.000 --> 00:21:55.000]  靈修的生活
[00:21:55.000 --> 00:21:58.000]  我們看三章十六節
[00:21:58.000 --> 00:22:01.000]  三章十六節
[00:22:01.000 --> 00:22:04.000]  當用各樣的智慧
[00:22:04.000 --> 00:22:05.000]  把基督的道理
[00:22:05.000 --> 00:22:09.000]  豐豐富富地存在心裡
[00:22:09.000 --> 00:22:12.000]  這就是靈修
[00:22:12.000 --> 00:22:16.000]  靈修就是把基督的道理
[00:22:16.000 --> 00:22:19.000]  豐豐富富存在心裡
[00:22:19.000 --> 00:22:23.000]  不是一點點基督的道理
[00:22:23.000 --> 00:22:26.000]  那是豐豐富富的基督的道理
[00:22:26.000 --> 00:22:29.000]  不是僅僅知道皮毛
[00:22:29.000 --> 00:22:32.000]  那是透徹的了解
[00:22:32.000 --> 00:22:36.000]  不是僅僅的能夠讀過就算了
[00:22:36.000 --> 00:22:39.000]  那是熟練人意的道理
[00:22:39.000 --> 00:22:42.000]  這個豐富豐豐富的意義
[00:22:42.000 --> 00:22:46.000]  不是單純的意義
[00:22:46.000 --> 00:22:49.000]  有許多方面的意義
[00:22:49.000 --> 00:22:51.000]  把剛才我所提到的這些
[00:22:51.000 --> 00:22:54.000]  都包裹在內
[00:22:54.000 --> 00:22:58.000]  所以我們不是知道一點點真理
[00:22:58.000 --> 00:22:59.000]  片面的真理
[00:22:59.000 --> 00:23:01.000]  部分的真理
[00:23:01.000 --> 00:23:05.000]  我們是知道全非的真理
[00:23:05.000 --> 00:23:07.000]  所以我們讀經的目的
[00:23:07.000 --> 00:23:10.000]  就是要豐豐富富地
[00:23:10.000 --> 00:23:11.000]  把基督的道理
[00:23:11.000 --> 00:23:14.000]  靈受在心中
[00:23:14.000 --> 00:23:16.000]  我們怎麼樣做這件事呢?
[00:23:16.000 --> 00:23:18.000]  要用智慧
[00:23:18.000 --> 00:23:21.000]  智慧代表好多的方法
[00:23:21.000 --> 00:23:23.000]  每一個人性格不同
[00:23:23.000 --> 00:23:24.000]  背景不同
