
[00:00:00.000 --> 00:00:02.640]  我們今天繼續思想約書亞記的經文
[00:02:07.440 --> 00:02:09.680]  一些沒有留心的某些人的說話
[00:02:09.680 --> 00:02:11.600]  某些行為的榜樣
[00:02:11.600 --> 00:02:14.000]  帶給我們污染
[00:02:14.000 --> 00:02:16.840]  而你和我都需要靠著整個恩典
[00:02:16.840 --> 00:02:22.040]  去保守著自己,保存著自己
[00:02:22.040 --> 00:02:24.200]  當我們讀到舊約聖經的時候
[00:02:24.200 --> 00:02:27.480]  神差派以色列人去到迦南地
[00:02:27.480 --> 00:02:29.480]  一方面將土地賜給他們
[00:02:29.480 --> 00:02:34.480]  另一方面用他們去滅絕這個地區的民族
[00:02:34.480 --> 00:02:37.320]  同樣,聖經很清楚給我們體會
[00:02:37.320 --> 00:02:42.600]  神要去除去這些污染的源頭
[00:02:42.600 --> 00:02:44.040]  這段時間讀約書亞記
[00:02:44.040 --> 00:02:45.560]  很多弟兄姊妹問我
[00:02:45.560 --> 00:02:49.000]  「施牧師,是不是神很殘忍呢?」
[00:02:49.000 --> 00:02:54.960]  「為什麼吩咐約書亞將民族全部殲滅呢?」
[00:02:54.960 --> 00:02:57.040]  「為什麼神會這樣做呢?」
[00:02:57.040 --> 00:02:59.440]  我想今天首先和大家看幾處經文
[00:02:59.440 --> 00:03:01.040]  回應這個問題
[00:03:01.040 --> 00:03:03.960]  大家先看前面的生命記
[00:03:03.960 --> 00:03:06.960]  我們先看第九章
[00:03:06.960 --> 00:03:14.920]  生命記第九章
[00:03:14.920 --> 00:03:20.680]  我們看第五節
[00:03:20.680 --> 00:03:27.480]  九章第五節和合本
[00:03:27.480 --> 00:03:28.720]  聖經說
[00:03:28.720 --> 00:03:30.920]  「你進去得他們的地
[00:03:30.920 --> 00:03:33.240]  並不是因你的義
[00:03:33.240 --> 00:03:36.000]  也不是因你心裡的正直
[00:03:36.000 --> 00:03:38.720]  乃是因為這些國民的惡
[00:03:38.720 --> 00:03:42.880]  耶和華你的神將他們從你面前趕出去
[00:03:42.880 --> 00:03:45.440]  又因耶和華要堅定他向你列祖
[00:03:45.440 --> 00:03:47.440]  阿伯拉罕以撒亞國
[00:03:47.440 --> 00:03:51.440]  在世所應許的話」
[00:03:51.440 --> 00:03:54.280]  神將迦南地賜給以色列人
[00:03:54.280 --> 00:03:56.440]  不是因為他們被人量善
[00:03:56.440 --> 00:03:58.440]  他們被人正直
[00:03:58.440 --> 00:04:02.000]  是因為神曾經應許將恩典賜給
[00:04:02.000 --> 00:04:05.120]  祂的先祖和祂們的後裔
[00:04:05.120 --> 00:04:06.640]  神是信實的神
[00:04:06.640 --> 00:04:08.600]  祂所要成就的事
[00:04:08.600 --> 00:04:12.200]  祂應許過就要成就
[00:04:12.200 --> 00:04:14.800]  也同時因為當地人的惡
[00:04:14.800 --> 00:04:16.320]  所以神要這樣做
[00:04:16.320 --> 00:04:18.160]  要滅絕他們
[00:04:18.160 --> 00:04:19.520]  他們怎樣惡呢?
[00:04:19.520 --> 00:04:26.360]  我請大家再看前面的第七章
[00:04:26.360 --> 00:04:33.120]  第七章第二節
[00:04:33.120 --> 00:04:33.920]  神提到
[00:04:33.920 --> 00:04:37.920]  「耶和華你神將他們交給你擊殺
[00:04:37.920 --> 00:04:40.960]  那時你要把他們滅絕正盡
[00:04:40.960 --> 00:04:42.800]  不可與他們納約
[00:04:42.800 --> 00:04:44.640]  也不可連戌他們
[00:04:44.640 --> 00:04:46.560]  不可與他們結親
[00:04:46.560 --> 00:04:50.680]  不可將你的女兒嫁給他們的兒子
[00:04:50.680 --> 00:04:53.760]  也不可叫你的兒子娶他們的女兒
[00:04:53.760 --> 00:04:55.800]  因為他必使你兒子
[00:04:55.800 --> 00:04:57.760]  轉來不跟從主
[00:04:57.760 --> 00:04:59.840]  去侍奉別臣
[00:04:59.840 --> 00:05:02.760]  以至耶和華的怒氣向你們發作
[00:05:02.760 --> 00:05:05.840]  就速速地將你們滅絕
[00:05:05.840 --> 00:05:07.160]  然後跟著吩咐他們
[00:05:07.160 --> 00:05:09.840]  將這些偶像處像
[00:05:09.840 --> 00:05:13.720]  全部焚燒正盡」
[00:05:13.720 --> 00:05:14.880]  當你讀《五體聖經》的時候
[00:05:14.880 --> 00:05:19.720]  你會發覺神的關注在哪裡
[00:05:19.720 --> 00:05:22.840]  祂很擔心這些惡的民族
[00:05:22.840 --> 00:05:26.440]  他們會感染到以色列民
[00:05:26.440 --> 00:05:28.760]  或者很簡單的一個比喻
[00:05:28.760 --> 00:05:31.560]  如果身體有癌細胞
[00:05:31.560 --> 00:05:33.760]  要怎樣做?
[00:05:33.760 --> 00:05:36.800]  最近有一位肝癌的弟兄
[00:05:36.800 --> 00:05:41.720]  他需要將肝的一部分切除
[00:05:41.720 --> 00:05:43.360]  醫生說一定要切走
[00:05:43.360 --> 00:05:45.920]  否則就會感染其他地方
[00:05:45.920 --> 00:05:48.480]  癌細胞會擴散
[00:05:48.480 --> 00:05:49.480]  我相信你不會說
[00:05:49.480 --> 00:05:51.280]  「醫生你這麼殘忍
[00:05:51.280 --> 00:05:54.280]  為什麼要將他的器官切走
[00:05:54.280 --> 00:05:57.040]  為什麼要這樣傷害他?」
[00:05:57.040 --> 00:05:58.160]  剛剛相反
[00:05:58.160 --> 00:06:00.320]  這個醫生是仁慈
[00:06:00.320 --> 00:06:02.760]  為了保存他的生命
[00:06:02.760 --> 00:06:06.880]  所以他將部分的器官切除
[00:06:06.880 --> 00:06:09.320]  在當時的迦南地的民族
[00:06:09.320 --> 00:06:12.920]  很多的考古和研究發現
[00:06:12.920 --> 00:06:17.160]  他們拜賈神的情況極之嚴重
[00:06:17.160 --> 00:06:20.840]  而且他們很多祭禮的儀式是很邪淫的
[00:06:20.840 --> 00:06:23.560]  很多類似廟祭的活動
[00:06:23.560 --> 00:06:27.160]  在敬拜的過程當中進行
[00:06:27.160 --> 00:06:29.720]  而且他們甚至將他們的兒女
[00:06:29.720 --> 00:06:34.160]  作為祭品焚燒獻祭給他們的神靈
[00:06:34.160 --> 00:06:40.000]  很多很淒涼、很悲慘的情況在當中出現
[00:06:40.000 --> 00:06:41.640]  這些邪惡的事情
[00:06:41.640 --> 00:06:43.720]  神有很多對他們的警惕
[00:06:43.720 --> 00:06:45.600]  但是他們不願意改變
[00:06:45.600 --> 00:06:51.600]  始終神就決定要切除癌細胞
[00:06:51.600 --> 00:06:53.360]  所以不是神殘忍
[00:06:53.360 --> 00:06:54.680]  而是在當中
[00:06:54.680 --> 00:06:56.640]  在神自己公義的審判裡面
[00:06:56.640 --> 00:06:59.280]  為了保存整個的民族
[00:06:59.280 --> 00:07:02.320]  或者說大的全人類
[00:07:02.320 --> 00:07:06.240]  神就讓他們被切除
[00:07:06.240 --> 00:07:08.400]  也關心到以色列民
[00:07:08.400 --> 00:07:10.960]  這一群的人被受影響
[00:07:10.960 --> 00:07:12.720]  所以多次警戒他們
[00:07:12.720 --> 00:07:14.640]  不可以跟他們結親
[00:07:14.640 --> 00:07:16.720]  不可以拜他們的賈神
[00:07:16.720 --> 00:07:22.240]  以至能夠保存這個群體他們的純正
[00:07:22.240 --> 00:07:24.840]  當我們看到《經典經文》的時候就明白
[00:07:24.840 --> 00:07:28.120]  上帝給人有很多的寬容
[00:07:28.120 --> 00:07:29.840]  但是在寬容之餘
[00:07:29.840 --> 00:07:32.080]  人不願意回轉
[00:07:32.080 --> 00:07:35.240]  神只能夠按公正來審判
[00:07:35.240 --> 00:07:37.600]  來去除滅罪惡
[00:07:37.600 --> 00:07:41.800]  這是神在歷史當中給我們看到的作為
[00:07:41.800 --> 00:07:46.160]  我們回到《約書亞記》第九章
[00:07:46.160 --> 00:07:48.760]  當時的地區的欺騙人
[00:07:48.760 --> 00:07:54.720]  他們就聽到以色列人打敗耶利哥和艾成的消息
[00:07:54.720 --> 00:07:58.240]  所以他們就假裝從很遠的地方來到
[00:07:58.240 --> 00:08:00.680]  想跟以色列人納約
[00:08:00.680 --> 00:08:03.960]  因為他們知道以色列人是會跟遠方的人
[00:08:03.960 --> 00:08:05.960]  是會有和約的
[00:08:05.960 --> 00:08:10.560]  只是迦南地神吩咐他們要滅絕他們
[00:08:10.560 --> 00:08:16.560]  所以他們在第九章聖經提到第十一節
[00:08:16.560 --> 00:08:18.240]  他們如何裝假呢?
[00:08:18.240 --> 00:08:23.000]  大家看看第十一節
[00:08:23.000 --> 00:08:24.600]  或者我們看十二節
[00:08:24.600 --> 00:08:27.360]  「我們出到你們這裡來的時候
[00:08:27.360 --> 00:08:30.720]  從家裡帶出來作乾糧的這餅
[00:08:30.720 --> 00:08:32.320]  還是熱的
[00:08:32.320 --> 00:08:36.440]  看那現在都又乾又碎了」
[00:08:36.440 --> 00:08:39.120]  他們拿了一些乾的餅
[00:08:39.120 --> 00:08:44.160]  已經碎了甚至發霉的餅放在身上
[00:08:44.160 --> 00:08:45.600]  然後來給以色列人看
[00:08:45.600 --> 00:08:47.920]  「你看看我們出來的時候
[00:08:47.920 --> 00:08:51.000]  帶來的乾糧是新鮮的是熱的
[00:08:51.000 --> 00:08:53.520]  現在都變了發霉了」
[00:08:53.520 --> 00:08:56.480]  表示他們走了一段很長的路
[00:08:56.480 --> 00:08:57.800]  然後告訴他們
[00:08:57.800 --> 00:08:59.840]  「我們帶出來的酒
[00:08:59.840 --> 00:09:02.040]  那個啤酒袋
[00:09:02.040 --> 00:09:04.000]  帶出來的時候是新的
[00:09:04.000 --> 00:09:08.360]  現在都已經破舊甚至穿了」
[00:09:08.360 --> 00:09:11.000]  然後給他們以色列人看看
[00:09:11.000 --> 00:09:13.520]  「你看我們的衣服全部舊了
[00:09:13.520 --> 00:09:16.400]  鞋子都穿得舊了」
[00:09:16.400 --> 00:09:19.520]  很多所謂的證據
[00:09:19.520 --> 00:09:24.280]  證明他們是很遠的地方來到他們當中
[00:09:24.280 --> 00:09:26.360]  但最關鍵的是第十四節
[00:09:26.360 --> 00:09:29.160]  大家一起讀一讀第十四節
[00:09:29.160 --> 00:09:33.000]  「以色列人取了他們一些食物
[00:09:33.000 --> 00:09:37.120]  卻沒有求民有話的指言」
[00:09:37.120 --> 00:09:39.960]  以色列人當時看到這種情況
[00:09:39.960 --> 00:09:41.800]  沒有小心的深究
[00:09:41.800 --> 00:09:45.040]  但得到他們一些的好處
[00:09:45.040 --> 00:09:46.880]  給他們一些的利益
[00:09:46.880 --> 00:09:50.760]  他們因此覺得應該是真實的
[00:09:50.760 --> 00:09:53.600]  就沒有去求民神
[00:09:53.600 --> 00:09:54.880]  各位靈姐妹
[00:09:54.880 --> 00:09:59.760]  在今天你都會面對著不同的迷惑
[00:09:59.760 --> 00:10:01.520]  是與非之間
[00:10:01.520 --> 00:10:04.560]  有時分辨不清
[00:10:04.560 --> 00:10:06.360]  其中一個影響就是
[00:10:06.360 --> 00:10:09.960]  當你在其中得到某些利益的時候
[00:10:09.960 --> 00:10:12.560]  你就更加要小心
[00:10:12.560 --> 00:10:15.920]  某些的好處給到你
[00:10:15.920 --> 00:10:18.960]  你就會更加幫自己去分辨清楚
[00:10:18.960 --> 00:10:22.280]  眼前的是是或非
[00:10:22.280 --> 00:10:25.600]  因為利益會蒙蔽我們的心思
[00:10:25.600 --> 00:10:26.920]  得到好處
[00:10:26.920 --> 00:10:31.320]  很想確定是真的
[00:10:31.320 --> 00:10:38.720]  那種慾望令你分辨不到眼前的事情
[00:10:38.720 --> 00:10:42.600]  因此利益會帶來一種蒙蔽的情況
[00:10:42.600 --> 00:10:45.520]  不過有些時候我們的確會有大意
[00:10:45.520 --> 00:10:47.520]  未必分得很清晰
[00:10:47.520 --> 00:10:51.680]  但如果你大意到連祈禱都不去祈禱
[00:10:51.680 --> 00:10:54.240]  就真的很大意了
[00:10:54.240 --> 00:10:56.760]  當時以色列人拿了一些食物之後
[00:10:56.760 --> 00:11:01.120]  他們就沒有求民耶和華的旨意
[00:11:01.120 --> 00:11:02.800]  就完全不去求
[00:11:02.800 --> 00:11:05.120]  其實當時的以色列人蒙神的恩典
[00:11:05.120 --> 00:11:07.040]  甚至給他們大祭司
[00:11:07.040 --> 00:11:09.440]  可以用污淩討命的方式
[00:11:09.440 --> 00:11:11.280]  來向神求民
[00:11:11.280 --> 00:11:13.240]  神會應允他們
[00:11:13.240 --> 00:11:15.480]  指示心意
[00:11:15.480 --> 00:11:17.880]  但當時他們連求都不去求
[00:11:17.880 --> 00:11:20.320]  所以完全被蒙蔽了
[00:11:20.320 --> 00:11:22.320]  都不知道
[00:11:22.320 --> 00:11:23.440]  或者我們想一想
[00:11:23.440 --> 00:11:26.360]  我們今天在香港生活
[00:11:26.360 --> 00:11:30.320]  其實都面對著很多不同的迷惑
[00:11:30.320 --> 00:11:32.720]  聖經也說很多種的迷惑
[00:11:32.720 --> 00:11:36.880]  包括了人和金錢和其他
[00:11:36.880 --> 00:11:39.760]  大家一定會記得殺種的比喻
[00:11:39.760 --> 00:11:42.760]  種子殺在荊棘上
[00:11:42.760 --> 00:11:45.360]  荊棘是什麼呢?
[00:11:45.360 --> 00:11:52.160]  是今生的思慮和錢財的迷惑
[00:11:52.160 --> 00:11:53.920]  錢財有一種特性
[00:11:53.920 --> 00:11:56.800]  聖經稱它為迷惑性
[00:11:56.800 --> 00:11:59.320]  它讓你感覺有了錢之後
[00:11:59.320 --> 00:12:02.440]  我就很有保障
[00:12:02.440 --> 00:12:03.680]  有了錢之後
[00:12:03.680 --> 00:12:05.960]  我就很有依靠
[00:12:05.960 --> 00:12:08.120]  可以很滿足
[00:12:08.120 --> 00:12:11.760]  突然有一種錯誤的肯定
[00:12:11.760 --> 00:12:13.960]  但提摩太前書說到
[00:12:13.960 --> 00:12:17.000]  錢財是無定向的
[00:12:17.000 --> 00:12:20.040]  所以不要依靠那些無定的錢財
[00:12:20.040 --> 00:12:21.440]  Uncertain
[00:12:21.440 --> 00:12:24.960]  它不會帶給你真正的保障
[00:12:24.960 --> 00:12:26.320]  因此要小心
[00:12:26.320 --> 00:12:29.920]  不要被錢財迷惑了
[00:12:29.920 --> 00:12:34.280]  有些時候有些人好像是給你很大的依靠
[00:12:34.280 --> 00:12:35.880]  我很記得
[00:12:35.880 --> 00:12:37.760]  我自己小時候
[00:12:37.760 --> 00:12:39.480]  當我讀小學
[00:12:39.480 --> 00:12:41.120]  進入小學
[00:12:41.120 --> 00:12:45.360]  每個都是很高大的哥哥姐姐
[00:12:45.360 --> 00:12:48.280]  所謂高大就是小學六年級
[00:12:48.280 --> 00:12:49.120]  但對我來說
[00:12:49.120 --> 00:12:50.840]  小學一年級進入的時候
[00:12:50.840 --> 00:12:54.360]  哥哥姐姐很厲害
[00:12:54.360 --> 00:12:57.080]  我記得當時有一種衝動
[00:12:57.080 --> 00:13:00.640]  很想去認識哥哥姐姐
[00:13:00.640 --> 00:13:01.640]  為什麼呢?
[00:13:01.640 --> 00:13:04.600]  因為我想找靠山
[00:13:04.600 --> 00:13:07.480]  覺得認識了他們就沒事了
[00:13:07.480 --> 00:13:11.120]  有一次我和一個同學有爭執
[00:13:11.120 --> 00:13:14.080]  我還記得
[00:13:14.080 --> 00:13:15.520]  然後那個同學
[00:13:15.520 --> 00:13:17.560]  不知為什麼告訴我
[00:13:17.560 --> 00:13:19.880]  有一個大哥哥欺負我
[00:13:19.880 --> 00:13:21.480]  我現在不是爭執
[00:13:21.480 --> 00:13:24.560]  而是我變成一個英雄去幫他
[00:13:24.560 --> 00:13:25.480]  他說誰欺負你
[00:13:25.480 --> 00:13:28.880]  我找我的大哥哥去幫你
[00:13:28.880 --> 00:13:32.360]  然後有個大哥哥在旁邊出現
[00:13:32.360 --> 00:13:34.880]  就是我認識的那個靠山
[00:13:34.880 --> 00:13:36.360]  然後這個小朋友
[00:13:36.360 --> 00:13:38.760]  我的同學就跟我說
[00:13:38.760 --> 00:13:43.320]  就是他欺負我
[00:13:43.320 --> 00:13:47.560]  我記得當時我立刻轉過頭
[00:13:47.560 --> 00:13:52.280]  我有事我就走了
[00:13:52.280 --> 00:13:54.840]  聖經說一件事情
[00:13:54.840 --> 00:13:59.960]  以色列人依靠埃及作為他的盟邦
[00:13:59.960 --> 00:14:01.520]  以色列書就說
[00:14:01.520 --> 00:14:03.360]  埃及是什麼呢?
[00:14:03.360 --> 00:14:07.280]  是蘆葦的掌
[00:14:07.280 --> 00:14:09.080]  是蘆葦的掌
[00:14:09.080 --> 00:14:10.640]  不知你有沒有行山
[00:14:10.640 --> 00:14:12.080]  撿起一枝樹枝
[00:14:12.080 --> 00:14:13.720]  想借力
[00:14:13.720 --> 00:14:15.240]  不用那麼辛苦
[00:14:15.240 --> 00:14:17.960]  怎麼撿起一枝很脆的幼樹枝
[00:14:17.960 --> 00:14:21.560]  甚至中間被蟲蛀了
[00:14:21.560 --> 00:14:23.360]  你拿著它沒什麼事
[00:14:23.360 --> 00:14:25.480]  不過你真的將全身的力量
[00:14:25.480 --> 00:14:29.360]  靠著那枝樹枝作為拐杖
[00:14:29.360 --> 00:14:31.240]  你會怎樣?
[00:14:31.240 --> 00:14:33.280]  你會跌下來
[00:14:33.280 --> 00:14:35.080]  你越依靠它
[00:14:35.080 --> 00:14:38.840]  帶給你的傷害越大
[00:14:38.840 --> 00:14:41.520]  蘆葦的掌
[00:14:41.520 --> 00:14:46.600]  是人給我們的一種幫助和依靠
[00:14:46.600 --> 00:14:49.200]  因為聖經很多時候勉勵我們要小心
[00:14:49.200 --> 00:14:51.520]  不要中了迷惑
[00:14:51.520 --> 00:14:54.880]  以致受到這些傷害
[00:14:54.880 --> 00:14:57.320]  當赫西瑪利園的時候
[00:14:57.320 --> 00:15:01.000]  主耶穌跟門徒一起祈禱
[00:15:01.000 --> 00:15:04.280]  這句話我想所有基督徒都會記得
[00:15:04.280 --> 00:15:07.280]  而我們需要常常記得
[00:15:07.280 --> 00:15:09.240]  門徒在最危急的時候
[00:15:09.240 --> 00:15:11.480]  他們睡覺
[00:15:11.480 --> 00:15:13.640]  但主耶穌怎樣說
[00:15:13.640 --> 00:15:16.000]  你們要警醒禱告
[00:15:16.000 --> 00:15:21.600]  免得入了迷惑
[00:15:21.600 --> 00:15:23.840]  原來禱告是幫助我們能夠
[00:15:23.840 --> 00:15:28.080]  遠離迷惑的最重要的途徑
[00:15:28.080 --> 00:15:31.360]  當你閉上眼睛尋求神的時候
[00:15:31.360 --> 00:15:35.080]  你的心靈就清醒
[00:15:35.080 --> 00:15:36.920]  你可以去祈禱
[00:15:36.920 --> 00:15:38.280]  去求問神
[00:15:38.280 --> 00:15:40.840]  去求神給你清醒的眼光
[00:15:40.840 --> 00:15:42.840]  知道怎樣來向神
[00:15:42.840 --> 00:15:44.240]  來禱告
[00:15:44.240 --> 00:15:47.360]  以致能夠分辨清楚
[00:15:47.360 --> 00:15:49.960]  其實你知道在我們基督徒的生活當中
[00:15:49.960 --> 00:15:53.160]  我們大多數都會說禱告很重要
[00:15:53.160 --> 00:15:55.680]  但關鍵就是我們未必會
[00:15:55.680 --> 00:15:59.240]  分配時間祈禱
[00:15:59.240 --> 00:16:02.680]  關鍵是真正去留心
[00:16:02.680 --> 00:16:05.400]  放下某些次要的工作
[00:16:05.400 --> 00:16:07.360]  次要的活動
[00:16:07.360 --> 00:16:09.480]  以致你能夠禱告
[00:16:09.480 --> 00:16:11.640]  這句話也是彼得前書所說
[00:16:11.640 --> 00:16:14.840]  你們要謹慎自守
[00:16:14.840 --> 00:16:18.920]  以致你能夠禱告
[00:16:18.920 --> 00:16:21.000]  目的是要你能夠真的知道
[00:16:21.000 --> 00:16:22.600]  禱告的優先性
[00:16:22.600 --> 00:16:24.680]  而能夠在當中祈禱
[00:16:24.680 --> 00:16:26.920]  可以心靈清醒
[00:16:26.920 --> 00:16:29.800]  不受到迷惑
[00:16:29.800 --> 00:16:31.400]  我們回到聖經
[00:16:31.400 --> 00:16:32.360]  剛才提及到
[00:16:32.360 --> 00:16:34.280]  「機騙人迷惑了以色列人」
[00:16:34.280 --> 00:16:37.880]  但接著他們面對一個後果
[00:16:37.880 --> 00:16:40.480]  就是他們做錯事的後果
[00:16:40.480 --> 00:16:44.520]  大家看看第十六節
[00:16:44.520 --> 00:16:47.040]  十六節提到他們後來發現
[00:16:47.040 --> 00:16:49.760]  這個機騙是自己的近鄰
[00:16:49.760 --> 00:16:52.080]  走三天就到了
[00:16:52.080 --> 00:16:53.560]  而且他們發覺
[00:16:53.560 --> 00:16:56.320]  他們有四個小城組合在一起
[00:16:56.320 --> 00:16:57.880]  十八節提到
[00:16:57.880 --> 00:16:59.840]  他們知道不可以擊殺他們
[00:16:59.840 --> 00:17:01.880]  不可以奪取他們的土地
[00:17:01.880 --> 00:17:05.880]  因為已經按神的命來起了誓
[00:17:05.880 --> 00:17:07.480]  第十八節到最後一句
[00:17:07.480 --> 00:17:10.280]  大家看看
[00:17:10.280 --> 00:17:15.160]  「全體會眾就都向首領發怨言」
[00:17:15.160 --> 00:17:17.040]  眾首領對全體會眾說
[00:17:17.040 --> 00:17:19.560]  「我們曾經指著耶和華以色列的神
[00:17:19.560 --> 00:17:21.680]  向他們起了誓
[00:17:21.680 --> 00:17:24.600]  現在我們不能傷害他們」
[00:17:24.600 --> 00:17:25.520]  二十節就說
[00:17:25.520 --> 00:17:30.520]  「免得神的憤怒淋到我們身上」
[00:17:30.520 --> 00:17:33.960]  沒錯,他們當時是做錯了決定
[00:17:33.960 --> 00:17:37.160]  面對著弟兄姊妹對他們的不滿
[00:17:37.160 --> 00:17:40.000]  聖經就說眾人都發怨言
[00:17:40.000 --> 00:17:41.720]  我不知道他們怎樣發怨言
[00:17:41.720 --> 00:17:45.000]  可能除了在吵鬧之外
[00:17:45.000 --> 00:17:48.400]  不知道會不會靜坐抗議
[00:17:48.400 --> 00:17:49.240]  他們很不開心
[00:17:49.240 --> 00:17:50.760]  「為什麼你們這樣做
[00:17:50.760 --> 00:17:52.600]  令我們失去了這麼大片土地
[00:17:52.600 --> 00:17:55.480]  失去這麼多好處?」
[00:17:55.480 --> 00:17:58.920]  但是領袖他們有一個很清楚的堅持
[00:17:58.920 --> 00:18:06.720]  做錯事就去承擔錯事所帶來的後果
[00:18:06.720 --> 00:18:07.360]  因此他說
[00:18:07.360 --> 00:18:08.040]  「不可以的
[00:18:08.040 --> 00:18:10.520]  我們是奉神的命去起的誓
[00:18:10.520 --> 00:18:13.440]  所以我們必須要尊重上帝
[00:18:13.440 --> 00:18:15.480]  而遵從我們所起的誓
[00:18:15.480 --> 00:18:17.840]  不可以殺他們」
[00:18:17.840 --> 00:18:21.240]  所以當時他們就容許這些欺騙人
[00:18:21.240 --> 00:18:24.680]  存活留在他們中間
[00:18:24.680 --> 00:18:26.280]  雖然他們吃虧
[00:18:26.280 --> 00:18:30.960]  但他們仍然要承擔這個後果
[00:18:30.960 --> 00:18:32.600]  當他們這樣做的時候
[00:18:32.600 --> 00:18:35.560]  相信神都是喜悅他們所做的
[00:18:35.560 --> 00:18:36.560]  在後來第十章
[00:18:36.560 --> 00:18:40.080]  你看到五王聯合攻擊他們
[00:18:40.080 --> 00:18:42.960]  但神就讓他們在欺騙的地方
[00:18:42.960 --> 00:18:46.360]  大敗這五個皇帝
[00:18:46.360 --> 00:18:53.440]  神在當中仍然似乎與欺騙有關
[00:18:53.440 --> 00:18:54.880]  當然我們知道
[00:18:54.880 --> 00:18:58.800]  這群領袖當他們要承擔後果的時候
[00:18:58.800 --> 00:19:01.800]  都帶給我們很多反思
[00:19:01.800 --> 00:19:03.480]  各位領子妹
[00:19:03.480 --> 00:19:04.880]  你和我人生
[00:19:04.880 --> 00:19:07.640]  可能有些時候會做錯事
[00:19:07.640 --> 00:19:09.640]  做錯決定
[00:19:09.640 --> 00:19:12.720]  但更大的錯誤就是以另一個錯誤
[00:19:12.720 --> 00:19:16.000]  去遮蓋已有的錯誤
[00:19:16.000 --> 00:19:18.880]  以一個謊言去蓋過另一個謊言
[00:19:18.880 --> 00:19:22.320]  帶來更大的錯誤
[00:19:22.320 --> 00:19:24.520]  我們常常都說
[00:19:24.520 --> 00:19:26.240]  詩篇三十篇
[00:19:26.240 --> 00:19:29.960]  聖經說神的怒氣是轉眼之間
[00:19:29.960 --> 00:19:33.840]  神的恩典是一生之久
[00:19:33.840 --> 00:19:38.360]  因此在面對當中可能有的後果
[00:19:38.360 --> 00:19:41.120]  但心裏知道神有憐憫
[00:19:41.120 --> 00:19:43.400]  就安然去面對
[00:19:43.400 --> 00:19:46.760]  以致能夠從那個錯失當中
[00:19:46.760 --> 00:19:50.680]  能夠再站立起來
[00:19:50.680 --> 00:19:51.920]  我記得有一次
[00:19:51.920 --> 00:19:55.920]  一位姐妹很主動走過來和我說
[00:19:55.920 --> 00:19:58.040]  她說:施牧師
[00:19:58.040 --> 00:20:02.320]  我想教會幫我安排教會紀律
[00:20:02.320 --> 00:20:03.640]  我不太明白
[00:20:03.640 --> 00:20:04.880]  後來她解釋給我知
