
[00:00:00.000 --> 00:00:04.500]  教會的主題是警醒禱告,同行天路
[00:01:53.740 --> 00:01:54.940]  保羅說
[00:01:54.940 --> 00:01:58.180]  要其他人幫助兩個姐妹
[00:01:58.180 --> 00:01:59.440]  一個有爹
[00:01:59.440 --> 00:02:01.480]  一個秦都姬
[00:02:01.480 --> 00:02:03.720]  這兩個姐妹不和
[00:02:03.720 --> 00:02:05.620]  保羅沒有說為什麼不和
[00:02:05.620 --> 00:02:07.820]  但是這個不和導致了
[00:02:07.820 --> 00:02:10.620]  群體裡有很多的問題
[00:02:10.620 --> 00:02:14.320]  也阻礙了福音的擴展
[00:02:14.320 --> 00:02:16.500]  所以保羅在這裡說
[00:02:16.500 --> 00:02:19.200]  你們要幫助這兩個姐妹
[00:02:19.200 --> 00:02:21.100]  這兩個姐妹曾經
[00:02:21.100 --> 00:02:23.900]  都和我在福音的路上
[00:02:23.900 --> 00:02:27.440]  同心一同的傳揚福音
[00:02:27.440 --> 00:02:30.480]  但是現在他們都已經偏離了
[00:02:30.480 --> 00:02:32.240]  所以保羅在這裡說
[00:02:32.240 --> 00:02:33.340]  你們要幫助他們
[00:02:33.340 --> 00:02:34.280]  挽回他們
[00:02:34.280 --> 00:02:37.080]  希望他們重回之前的
[00:02:37.080 --> 00:02:38.920]  那一份的心智
[00:02:38.920 --> 00:02:41.580]  接著保羅提到
[00:02:41.580 --> 00:02:43.980]  我們要有同一個心智
[00:02:43.980 --> 00:02:45.660]  去傳揚福音的時候
[00:02:45.660 --> 00:02:47.460]  我們就站立得穩
[00:02:47.460 --> 00:02:50.620]  在想到同心傳揚福音的過程裡
[00:02:50.620 --> 00:02:52.400]  保羅就說
[00:02:52.400 --> 00:02:56.000]  怎樣讓福音繼續有健康的傳開呢
[00:02:56.000 --> 00:02:58.600]  就是信徒本身有一個健康的
[00:02:58.600 --> 00:03:00.600]  一個淑寧的生命
[00:03:00.600 --> 00:03:02.900]  所以在第四至第九節
[00:03:02.900 --> 00:03:04.000]  保羅就說到
[00:03:04.000 --> 00:03:05.840]  作為一個跟從上帝的人
[00:03:05.840 --> 00:03:08.940]  究竟我們應該要有一個什麼態度呢
[00:03:08.940 --> 00:03:11.080]  面對我們的人生呢
[00:03:11.080 --> 00:03:12.520]  在這裡保羅
[00:03:12.520 --> 00:03:15.180]  在第四至第七節也這麼說
[00:03:15.180 --> 00:03:17.680]  你們要靠主上上喜樂
[00:03:17.680 --> 00:03:18.480]  我再說
[00:03:18.480 --> 00:03:19.680]  你們要喜樂
[00:03:19.680 --> 00:03:22.360]  當叫眾人知道你們謙讓的心
[00:03:22.360 --> 00:03:24.820]  主已經近了
[00:03:24.820 --> 00:03:26.360]  應當一無掛慮
[00:03:26.360 --> 00:03:27.860]  只要凡事藉著禱告
[00:03:27.860 --> 00:03:29.300]  祈求和感謝
[00:03:29.300 --> 00:03:31.360]  將你們所要的告訴神
[00:03:31.360 --> 00:03:33.560]  神所賜出人意外的平安
[00:03:33.560 --> 00:03:34.900]  必在基督耶穌裡
[00:03:34.900 --> 00:03:37.640]  保守你們的心懷意念
[00:03:37.640 --> 00:03:38.940]  保羅在這裡說
[00:03:38.940 --> 00:03:41.780]  我們要在什麼的境況當中
[00:03:41.780 --> 00:03:43.540]  我們都要有一個喜樂的心
[00:03:43.540 --> 00:03:48.440]  無論你在一個逆境的裡面
[00:03:48.440 --> 00:03:49.840]  你也不要急躁
[00:03:49.840 --> 00:03:51.720]  你也要安靜的面對
[00:03:51.720 --> 00:03:53.780]  要靠主喜樂
[00:03:53.780 --> 00:03:56.120]  靠主上上的喜樂
[00:03:56.120 --> 00:03:57.820]  但是怎樣才能做到呢
[00:03:57.820 --> 00:04:00.020]  保羅已經教了一個方法
[00:04:00.020 --> 00:04:02.660]  就是要有一個感恩的心
[00:04:02.660 --> 00:04:05.000]  當我們有一個感恩的心的時候
[00:04:05.000 --> 00:04:06.900]  我們就無論在什麼情況
[00:04:06.900 --> 00:04:10.200]  我們都能夠有一個平靜安穩的心
[00:04:10.200 --> 00:04:12.140]  面對我們的處境
[00:04:12.140 --> 00:04:14.640]  接著保羅再說多一個理由
[00:04:14.640 --> 00:04:16.640]  主已經近了
[00:04:16.640 --> 00:04:18.880]  主已經近了是什麼意思呢
[00:04:18.880 --> 00:04:20.320]  有兩個可能的意思
[00:04:20.320 --> 00:04:22.320]  就是耶穌快要回來了
[00:04:22.320 --> 00:04:23.220]  主快要回來了
[00:04:23.220 --> 00:04:24.120]  就指近了
[00:04:24.120 --> 00:04:26.320]  我們要面對面去見耶穌
[00:04:26.320 --> 00:04:29.120]  所以焦點不要在人生的
[00:04:29.120 --> 00:04:31.560]  焦點在人生的事上
[00:04:31.560 --> 00:04:34.620]  或者不是在人生我們自己利益的事上
[00:04:34.620 --> 00:04:37.860]  而是焦點在耶穌的身上
[00:04:37.860 --> 00:04:39.840]  不過在這裡更可能的意思
[00:04:39.840 --> 00:04:40.700]  保羅在這裡說
[00:04:40.700 --> 00:04:41.760]  主已經近了
[00:04:41.760 --> 00:04:44.940]  就是說主其實跟我們很近
[00:04:44.940 --> 00:04:47.200]  我們跟我們同行人生的路
[00:04:47.200 --> 00:04:51.140]  只要我們將我們所有的事情
[00:04:51.140 --> 00:04:52.920]  交託給耶穌
[00:04:52.920 --> 00:04:55.180]  我們就能夠有一個
[00:04:55.180 --> 00:04:58.420]  上帝賜給我們平靜安穩的心
[00:04:58.420 --> 00:05:00.020]  所以保羅在這裡說
[00:05:00.020 --> 00:05:01.320]  主跟我們在一起
[00:05:01.320 --> 00:05:02.760]  在什麼憂慮當中
[00:05:02.760 --> 00:05:05.020]  我們以祈禱和感謝的心
[00:05:05.020 --> 00:05:07.520]  將自己交託在上帝的手中
[00:05:07.520 --> 00:05:08.860]  如果是這樣的時候
[00:05:08.860 --> 00:05:10.300]  我們就會得著
[00:05:10.300 --> 00:05:12.600]  上帝賜給我們的平安
[00:05:12.600 --> 00:05:14.260]  接著保羅說
[00:05:14.260 --> 00:05:16.440]  怎樣才能夠知道
[00:05:16.440 --> 00:05:18.600]  你有一個真正感恩的心呢
[00:05:18.600 --> 00:05:20.300]  就在第八第九節
[00:05:20.300 --> 00:05:22.680]  當有一個真正感恩的心的日
[00:05:22.680 --> 00:05:25.540]  他就會遵守上帝的吩咐
[00:05:25.540 --> 00:05:26.940]  第八節這樣說
[00:05:26.940 --> 00:05:27.680]  弟兄們
[00:05:27.680 --> 00:05:29.380]  我還有未盡的話
[00:05:29.380 --> 00:05:31.220]  凡是真實的可敬的
[00:05:31.220 --> 00:05:33.580]  公義的清潔的可愛的
[00:05:33.580 --> 00:05:34.480]  有美名的
[00:05:34.480 --> 00:05:36.960]  若有什麼德行又有什麼稱讚
[00:05:36.960 --> 00:05:39.200]  這就是你們都要思念
[00:05:39.200 --> 00:05:41.060]  你們在我身上所學習的
[00:05:41.060 --> 00:05:41.900]  所領受的
[00:05:41.900 --> 00:05:43.000]  所聽見的
[00:05:43.000 --> 00:05:44.160]  所看見的
[00:05:44.160 --> 00:05:46.000]  這些事你們都要去行
[00:05:46.000 --> 00:05:47.100]  賜平安的神
[00:05:47.100 --> 00:05:49.640]  就必與你們同在
[00:05:49.640 --> 00:05:51.300]  在這裡保羅說
[00:05:51.300 --> 00:05:53.340]  如果我們真正有一個感恩的心
[00:05:53.340 --> 00:05:54.440]  在下觀上
[00:05:54.440 --> 00:05:55.300]  在生活當中
[00:05:55.300 --> 00:05:57.340]  我們就要遵守上帝的吩咐
[00:05:57.340 --> 00:05:58.580]  如果是這樣的時候
[00:05:58.580 --> 00:06:01.820]  賜平安給我們的上帝
[00:06:01.820 --> 00:06:03.320]  必然會閱立
[00:06:03.320 --> 00:06:06.520]  我們在生活當中所遵守的
[00:06:06.520 --> 00:06:08.880]  那一個生活的表現
[00:06:08.880 --> 00:06:10.560]  在這裡保羅說
[00:06:10.560 --> 00:06:13.360]  怎樣去學習遵守上帝的吩咐呢
[00:06:13.360 --> 00:06:14.500]  有兩方面
[00:06:14.500 --> 00:06:15.600]  第一方面就是
[00:06:15.600 --> 00:06:17.760]  我們留心一下一般的人
[00:06:17.760 --> 00:06:20.900]  如果他有什麼好東西
[00:06:20.900 --> 00:06:22.740]  有什麼公義的事情
[00:06:22.740 --> 00:06:24.300]  有什麼美名有什麼德行
[00:06:24.300 --> 00:06:25.980]  值得去參考
[00:06:25.980 --> 00:06:27.580]  值得去學習
[00:06:27.580 --> 00:06:30.080]  但更重要的是保羅在這裡說
[00:06:30.080 --> 00:06:33.080]  你們留心我的表現
[00:06:33.080 --> 00:06:35.620]  留心我怎樣行善為人
[00:06:35.620 --> 00:06:36.880]  我怎樣教你們
[00:06:36.880 --> 00:06:39.360]  我自己也怎樣去生活呢
[00:06:39.360 --> 00:06:40.560]  保羅在這裡說
[00:06:40.560 --> 00:06:42.660]  如果一個信徒
[00:06:42.660 --> 00:06:44.260]  他們在困難當中
[00:06:44.260 --> 00:06:47.960]  可以凡事倚靠上帝
[00:06:47.960 --> 00:06:49.560]  在這個過程當中
[00:06:49.560 --> 00:06:52.940]  上帝必定給他們生命的安穩
[00:06:52.940 --> 00:06:54.040]  這個生命的安穩
[00:06:54.040 --> 00:06:56.100]  不單止信徒本身得益
[00:06:56.100 --> 00:06:58.400]  也能夠成為一個見證
[00:06:58.400 --> 00:07:00.000]  去幫助其他人
[00:07:00.000 --> 00:07:01.840]  去認識上帝
[00:07:01.840 --> 00:07:05.140]  所以保羅在這裡說
[00:07:05.140 --> 00:07:09.280]  當我們能夠有一個生命的成長
[00:07:09.280 --> 00:07:11.580]  生命的健康的時候
[00:07:11.580 --> 00:07:14.520]  這就成為了個人的福氣
[00:07:14.520 --> 00:07:16.520]  也成為了群體的福氣
[00:07:16.520 --> 00:07:19.260]  因為每個人都這樣去追求的時候
[00:07:19.260 --> 00:07:22.460]  這個群體就不會有大問題
[00:07:22.460 --> 00:07:25.160]  而這個群體也成為一個見證
[00:07:25.160 --> 00:07:28.600]  去幫助其他人認識上帝
[00:07:28.600 --> 00:07:32.500]  保羅在這裡說完
[00:07:32.500 --> 00:07:34.600]  叫信徒去看看自己
[00:07:34.600 --> 00:07:36.640]  那個生命的表現的時候
[00:07:36.640 --> 00:07:37.880]  這個關係
[00:07:37.880 --> 00:07:40.180]  保羅更盡心去看
[00:07:40.180 --> 00:07:43.280]  我和菲律賓教會信徒的關係
[00:07:43.280 --> 00:07:45.280]  究竟是什麼關係呢
[00:07:45.280 --> 00:07:46.980]  第十節十三節
[00:07:46.980 --> 00:07:47.860]  保羅這樣說
[00:07:47.860 --> 00:07:48.820]  繼續說
[00:07:48.820 --> 00:07:50.500]  我靠主大大的喜樂
[00:07:50.500 --> 00:07:52.500]  因為你們思念我的心
[00:07:52.500 --> 00:07:53.960]  如今又發生
[00:07:53.960 --> 00:07:55.760]  你們向來就思念我
[00:07:55.760 --> 00:07:57.200]  只是沒得機會
[00:07:57.200 --> 00:07:59.400]  我並不是因缺乏說者說
[00:07:59.400 --> 00:08:02.340]  我無論在什麼境況都可以知足
[00:08:02.340 --> 00:08:04.540]  這是我已經學會了
[00:08:04.540 --> 00:08:06.640]  我知道怎樣處悲戰
[00:08:06.640 --> 00:08:08.740]  也知道怎樣處豐富
[00:08:08.740 --> 00:08:10.580]  或飽足或飢餓
[00:08:10.580 --> 00:08:12.340]  或憂鬱或缺乏
[00:08:12.340 --> 00:08:13.680]  隨時隨在
[00:08:13.680 --> 00:08:15.580]  我都得了避缺
[00:08:15.580 --> 00:08:17.880]  我靠著那加給我力量的
[00:08:17.880 --> 00:08:20.760]  凡事都能作
[00:08:20.760 --> 00:08:22.860]  保羅在這裡說
[00:08:22.860 --> 00:08:24.260]  我想起你們
[00:08:24.260 --> 00:08:25.600]  我就快樂了
[00:08:25.600 --> 00:08:26.660]  我就開心了
[00:08:26.660 --> 00:08:27.800]  為什麼呢
[00:08:27.800 --> 00:08:29.200]  保羅其實在這裡說
[00:08:29.200 --> 00:08:31.360]  你們其實經常思念我
[00:08:31.360 --> 00:08:33.200]  只佔沒得機會
[00:08:33.200 --> 00:08:35.600]  菲律賓教會的信徒
[00:08:35.600 --> 00:08:37.540]  一開始的時候
[00:08:37.540 --> 00:08:40.640]  對保羅的事供有很多支持
[00:08:40.640 --> 00:08:44.940]  經常去支援保羅生活的所需
[00:08:44.940 --> 00:08:46.520]  但有時
[00:08:46.520 --> 00:08:48.080]  知道保羅有需要
[00:08:48.080 --> 00:08:49.880]  但都幫不到
[00:08:49.880 --> 00:08:53.520]  可能是沒人把物資帶給他
[00:08:53.520 --> 00:08:55.360]  各方面原因的限制
[00:08:55.360 --> 00:08:57.600]  但其實保羅知道你們是有心的
[00:08:57.600 --> 00:08:59.720]  你們經常去掛念我
[00:08:59.720 --> 00:09:01.260]  不過保羅在這裡說
[00:09:01.260 --> 00:09:04.740]  我不是因為收到物質的供應
[00:09:04.740 --> 00:09:07.200]  而開心
[00:09:07.200 --> 00:09:07.800]  為什麼呢
[00:09:07.800 --> 00:09:08.640]  保羅在這裡說
[00:09:08.640 --> 00:09:11.000]  其實從我個人去說
[00:09:11.000 --> 00:09:12.240]  其實我已經知道
[00:09:12.240 --> 00:09:14.180]  無論在缺乏裡
[00:09:14.180 --> 00:09:16.180]  無論在豐富的裡
[00:09:16.180 --> 00:09:17.820]  我已經學會了
[00:09:17.820 --> 00:09:19.820]  我其實知道怎樣去卑賤
[00:09:19.820 --> 00:09:21.180]  怎樣去豐富
[00:09:21.180 --> 00:09:22.220]  為什麼呢
[00:09:22.220 --> 00:09:23.780]  因為隨時隨在
[00:09:23.780 --> 00:09:25.220]  我都得了避缺
[00:09:25.220 --> 00:09:26.720]  這個避缺是什麼呢
[00:09:26.720 --> 00:09:30.800]  就是我靠著那個加給我力量的
[00:09:30.800 --> 00:09:32.720]  凡事都能作
[00:09:32.720 --> 00:09:34.400]  這個凡事的意思就是
[00:09:34.400 --> 00:09:38.140]  無論我在豐富的裡
[00:09:38.140 --> 00:09:39.840]  無論我在缺乏的裡
[00:09:39.840 --> 00:09:44.040]  我都知道怎樣面對我自己的人生
[00:09:44.040 --> 00:09:45.840]  面對我的生活
[00:09:45.840 --> 00:09:47.180]  所以保羅在這裡說
[00:09:47.180 --> 00:09:49.980]  其實他在這裡說一段的意思
[00:09:49.980 --> 00:09:52.720]  不是因為我收到一些禮物
[00:09:52.720 --> 00:09:54.320]  所以我很開心
[00:09:54.320 --> 00:09:55.120]  不是
[00:09:55.120 --> 00:09:57.220]  是因為這些禮物代表著
[00:09:57.220 --> 00:09:59.600]  你們仍然記得我
[00:09:59.600 --> 00:10:01.260]  你們仍然掛念我
[00:10:01.260 --> 00:10:04.100]  所以我就喜樂了
[00:10:04.100 --> 00:10:06.160]  保羅在這幾節經文裡
[00:10:06.160 --> 00:10:08.900]  其實主要的重心在耶穌那裡
[00:10:08.900 --> 00:10:11.040]  他一開始的時候在第十節已經說
[00:10:11.040 --> 00:10:13.200]  我靠著大大的喜樂
[00:10:13.200 --> 00:10:14.800]  接著在十三節那裡說
[00:10:14.800 --> 00:10:19.440]  我靠著那個加給我力量的耶穌
[00:10:19.440 --> 00:10:21.320]  我就能夠面對
[00:10:21.320 --> 00:10:25.160]  我自己無論在有餘在缺乏當中
[00:10:25.160 --> 00:10:29.960]  我都同樣的可以有一個安穩的心去面對
[00:10:29.960 --> 00:10:32.260]  所以保羅在這裡說
[00:10:32.260 --> 00:10:35.260]  其實無論我在缺乏當中
[00:10:35.260 --> 00:10:37.200]  無論我在豐富的當中
[00:10:37.200 --> 00:10:40.500]  我都需要耶穌給我力量去面對
[00:10:40.500 --> 00:10:42.600]  因為在豐富的當中
[00:10:42.600 --> 00:10:46.200]  可能我更加容易離開上帝
[00:10:46.200 --> 00:10:47.980]  所以我要耶穌幫助我
[00:10:47.980 --> 00:10:49.240]  在什麼處境裡
[00:10:49.240 --> 00:10:51.180]  讓我能夠很坦然的
[00:10:51.180 --> 00:10:53.820]  將焦點放在上帝的身上
[00:10:53.820 --> 00:10:57.520]  保羅其實在這裡去想
[00:10:57.520 --> 00:10:58.860]  在這裡再去說
[00:10:58.860 --> 00:11:02.460]  他收到這些禮物
[00:11:02.460 --> 00:11:05.060]  他為了一群信徒
[00:11:05.060 --> 00:11:07.660]  他去記得他而開心
[00:11:07.660 --> 00:11:12.140]  但其實保羅更深的開心都不是這樣
[00:11:12.140 --> 00:11:13.540]  更深的開心是什麼呢
[00:11:13.540 --> 00:11:15.780]  就在十四節十六節那裡
[00:11:15.780 --> 00:11:16.940]  保羅在這裡說
[00:11:16.940 --> 00:11:19.380]  然而你們忘我同壽患難
[00:11:19.380 --> 00:11:21.080]  完事美事
[00:11:21.080 --> 00:11:22.080]  肥辣比人啊
[00:11:22.080 --> 00:11:23.040]  你們也知道
[00:11:23.040 --> 00:11:23.980]  我初傳福音
[00:11:23.980 --> 00:11:25.380]  彌了馬其頓的時候
[00:11:25.380 --> 00:11:26.680]  論到壽壽的事
[00:11:26.680 --> 00:11:27.680]  除了你們以外
[00:11:27.680 --> 00:11:29.620]  沒有別的教會供給我
[00:11:29.620 --> 00:11:31.260]  就算我再貼羅尼加
[00:11:31.260 --> 00:11:33.220]  你們也是一次兩次的打發人
[00:11:33.220 --> 00:11:35.360]  供給我的需要
[00:11:35.360 --> 00:11:37.560]  保羅在這裡說
[00:11:37.560 --> 00:11:40.940]  當你們去供應我的生活所需的時候
[00:11:40.940 --> 00:11:44.400]  其實你們是紀念上帝
[00:11:44.400 --> 00:11:47.680]  其實你們是參與著我的方事公
[00:11:47.680 --> 00:11:48.940]  保羅在這裡說
[00:11:48.940 --> 00:11:51.380]  其實我在這裡傳揚福音
[00:11:51.380 --> 00:11:54.080]  你們供應我的物質所需
[00:11:54.080 --> 00:11:57.380]  其實是和我一起去將這個福音傳開
[00:11:57.380 --> 00:11:59.220]  保羅也用了一些例子
[00:11:59.220 --> 00:12:01.120]  他也不是空口說白話
[00:12:01.120 --> 00:12:04.920]  其實在我去到貼羅尼加這個地方傳福音的時候
[00:12:04.920 --> 00:12:07.120]  你們已經開始去供應我的所需
[00:12:07.120 --> 00:12:08.420]  所以一直以來
[00:12:08.420 --> 00:12:10.000]  你們也在關心我
[00:12:10.000 --> 00:12:11.000]  你們關心我
[00:12:11.000 --> 00:12:12.900]  不只是關心我這個人
[00:12:12.900 --> 00:12:15.460]  你們也在關心上帝的工作
[00:12:15.460 --> 00:12:18.940]  你們也在關心福音是否有傳開
[00:12:18.940 --> 00:12:21.600]  所以保羅的喜樂是這個
[00:12:21.600 --> 00:12:23.280]  他看到信徒
[00:12:23.280 --> 00:12:25.280]  他們雖然也在困難裡面
[00:12:25.280 --> 00:12:29.040]  但是他們仍然為了福音的緣故
[00:12:29.040 --> 00:12:31.120]  盡上他們的努力
[00:12:31.120 --> 00:12:34.420]  所以保羅為了這份同工感
[00:12:34.420 --> 00:12:35.920]  一起同工
[00:12:35.920 --> 00:12:39.560]  為上帝的工作而有一個喜樂
[00:12:39.560 --> 00:12:40.960]  所以17 18節
[00:12:40.960 --> 00:12:42.260]  保羅怎麼看
[00:12:42.260 --> 00:12:45.560]  他收到信徒的供應的時候
[00:12:45.560 --> 00:12:47.800]  他的態度是怎樣呢
[00:12:47.800 --> 00:12:50.140]  第17 18節
[00:12:50.140 --> 00:12:51.240]  保羅這樣說
[00:12:51.240 --> 00:12:53.200]  我並不求什麼葵送
[00:12:53.200 --> 00:12:56.340]  我所求的就是你們的果子漸漸增多
[00:12:56.340 --> 00:12:58.040]  歸在你們的帳上
[00:12:58.040 --> 00:13:00.240]  但我樣樣都有並且有餘
[00:13:00.240 --> 00:13:01.740]  我已經充足
[00:13:01.740 --> 00:13:05.040]  因我從以巴佛提接受了你們的葵送
[00:13:05.040 --> 00:13:07.020]  當作極美的香氣
[00:13:07.020 --> 00:13:10.380]  為神所收納所喜悅的祭物
[00:13:10.380 --> 00:13:11.880]  所以保羅在這裡說
[00:13:11.880 --> 00:13:15.220]  我將你們收到的這些禮物
[00:13:15.220 --> 00:13:16.760]  好像一個祭
[00:13:16.760 --> 00:13:18.660]  獻給上帝
[00:13:18.660 --> 00:13:20.060]  好像輕香的祭
[00:13:20.060 --> 00:13:22.300]  獻在上帝的面前
[00:13:22.300 --> 00:13:24.060]  所以保羅在這裡說
[00:13:24.060 --> 00:13:27.360]  你們供應這個物質的所需
[00:13:27.360 --> 00:13:31.340]  是一個對上帝這一份的心
[00:13:31.340 --> 00:13:35.080]  我亦都作為一個祭獻給上帝
[00:13:35.080 --> 00:13:37.640]  所以保羅去看收到這些禮物
[00:13:37.640 --> 00:13:40.780]  是從一個很深的角度去理解
[00:13:40.780 --> 00:13:43.320]  或者去看這件事情
[00:13:43.320 --> 00:13:45.580]  所以到最後19 20節
[00:13:45.580 --> 00:13:47.220]  保羅去想到這裡的時候
[00:13:47.220 --> 00:13:50.360]  他就願將一切的榮耀歸給上帝
[00:13:50.360 --> 00:13:53.160]  見到信徒有一個這樣的心
[00:13:53.160 --> 00:13:56.800]  見到他們願意參與在上帝的工作的時候
[00:13:56.800 --> 00:13:57.760]  他這樣說
[00:13:57.760 --> 00:13:59.940]  我的神必照他榮耀的豐富
[00:13:59.940 --> 00:14:03.940]  在基督耶穌裡使你們一切所需用的都充足
[00:14:03.940 --> 00:14:06.340]  願榮耀歸給我們的父神
[00:14:06.340 --> 00:14:07.940]  直到永永遠遠
[00:14:07.940 --> 00:14:09.040]  Amen
[00:14:09.040 --> 00:14:10.040]  保羅在這裡可以說
[00:14:10.040 --> 00:14:12.680]  用這裡作最後一個結束
[00:14:12.680 --> 00:14:15.820]  他想到你們在困難裡面
[00:14:15.820 --> 00:14:19.020]  仍然去為上帝的工作而去努力
[00:14:19.020 --> 00:14:22.460]  他很相信上帝一定會照顧他們的生命
[00:14:22.460 --> 00:14:26.360]  在困難當中給他們有充足的供應
[00:14:26.360 --> 00:14:28.660]  和生命的一個平安
[00:14:28.660 --> 00:14:31.160]  所以一起願榮耀重讚
[00:14:31.160 --> 00:14:33.100]  歸於我們的上帝
[00:14:33.100 --> 00:14:38.300]  這個就是保羅寫菲拉比書最後的結尾
[00:14:38.300 --> 00:14:40.840]  到最後一個文案
[00:14:40.840 --> 00:14:42.080]  就是完了之後
[00:14:42.080 --> 00:14:44.340]  他下款
[00:14:44.340 --> 00:14:45.040]  通常都是這樣
[00:14:45.040 --> 00:14:45.980]  一開始有文案
[00:14:45.980 --> 00:14:47.580]  最後也是文案
[00:14:47.580 --> 00:14:49.380]  21-23字是這樣說
[00:14:49.380 --> 00:14:52.420]  請問在基督耶穌裡的各位聖徒安
[00:14:52.420 --> 00:14:55.760]  在我這裡的眾弟兄都問你們安
[00:14:55.760 --> 00:14:57.620]  眾聖徒都問你們安
[00:14:57.620 --> 00:15:01.020]  在該撒加里的人特特的問你們安
[00:15:01.020 --> 00:15:04.800]  願主耶穌基督的音尚在你們心裡
[00:15:04.800 --> 00:15:06.060]  保羅在這裡說
[00:15:06.060 --> 00:15:08.100]  這裡有一些弟兄姐妹
[00:15:08.100 --> 00:15:08.940]  和我一起的
[00:15:08.940 --> 00:15:10.000]  問你們安
[00:15:10.000 --> 00:15:11.640]  在某個加里的弟兄姐妹
[00:15:11.640 --> 00:15:13.440]  可能之前已經相識的
[00:15:13.440 --> 00:15:15.280]  他們特特的問你們安
[00:15:15.280 --> 00:15:22.080]  最後他說願主耶穌基督的音尚在你們心裡
[00:15:22.080 --> 00:15:27.260]  結束了整卷的菲拉比書的內容
[00:15:27.260 --> 00:15:28.420]  在這段經文裡面
[00:15:28.420 --> 00:15:31.560]  究竟對我們有什麼提醒呢
[00:15:31.560 --> 00:15:33.560]  我想最少有幾方面
[00:15:33.560 --> 00:15:34.700]  第一方面就是
[00:15:34.700 --> 00:15:36.500]  我們今年教會的主題
[00:15:36.500 --> 00:15:38.400]  警醒禱告
[00:15:38.400 --> 00:15:40.840]  究竟怎樣去禱告呢
[00:15:40.840 --> 00:15:42.800]  保羅無論在什麼情況裡面
[00:15:42.800 --> 00:15:43.640]  他在說
[00:15:43.640 --> 00:15:45.140]  他都可以有喜樂
[00:15:45.140 --> 00:15:46.940]  他都可以有平安
[00:15:46.940 --> 00:15:48.580]  怎樣可以做得到呢
[00:15:48.580 --> 00:15:51.340]  人在困難裡面是很難有喜樂的
[00:15:51.340 --> 00:15:52.820]  也很難有平安
[00:15:52.820 --> 00:15:55.380]  但為什麼保羅說他可以做得到呢
[00:15:55.380 --> 00:15:57.360]  他在這裡已經教了我們
[00:15:57.360 --> 00:16:00.120]  其實要有一個感恩的心
[00:16:00.120 --> 00:16:01.960]  所以保羅在這裡說
[00:16:01.960 --> 00:16:03.920]  無論我豐富也好
[00:16:03.920 --> 00:16:05.160]  我缺乏也好
