
[00:00:00.000 --> 00:00:06.520]  我們一起來思想提摩太後書第二章這段聖經
[00:05:17.880 --> 00:05:20.680]  有什麼好消息給我們相信耶穌基督的人呢?
[00:05:20.680 --> 00:05:21.440]  兩樣東西
[00:05:21.440 --> 00:05:21.920]  第一
[00:05:21.920 --> 00:05:23.400]  耶穌從死裡復活
[00:05:23.400 --> 00:05:24.160]  第二
[00:05:24.160 --> 00:05:25.840]  耶穌是大位的後裔
[00:05:25.840 --> 00:05:28.160]  這兩個說話背後代表了什麼?
[00:05:28.160 --> 00:05:29.440]  聖經告訴我們
[00:05:29.440 --> 00:05:31.400]  我們人生總會碰見很多的風浪
[00:05:31.400 --> 00:05:32.600]  很多的挑戰
[00:05:32.600 --> 00:05:33.520]  其中一樣東西
[00:05:33.520 --> 00:05:34.320]  死亡
[00:05:34.320 --> 00:05:37.680]  我們時常會經歷生命的壓力
[00:05:37.680 --> 00:05:39.600]  我們一直面對SARS的時候
[00:05:39.600 --> 00:05:43.000]  我們突然間發覺我們人生的生命是多麼的脆弱
[00:05:43.000 --> 00:05:44.200]  醫護人員
[00:05:44.200 --> 00:05:45.040]  本來是救人的
[00:05:45.040 --> 00:05:46.280]  突然間自己也病了
[00:05:46.280 --> 00:05:47.000]  想都想不到
[00:05:47.000 --> 00:05:47.720]  精神不清
[00:05:47.720 --> 00:05:49.080]  突然間就沒什麼呼吸
[00:05:49.080 --> 00:05:51.320]  這種人的生命的壓力
[00:05:51.320 --> 00:05:54.840]  今天你和我都會面對很多不知名的病患
[00:05:54.840 --> 00:05:59.480]  我們每天都在面對很多生命的不知的危機的時候
[00:05:59.480 --> 00:06:02.160]  當我們對生命有所恐懼的時候
[00:06:02.160 --> 00:06:03.120]  信仰告訴你
[00:06:03.120 --> 00:06:04.440]  我們所信的耶穌
[00:06:04.440 --> 00:06:06.400]  他是死裡復活的耶穌
[00:06:06.400 --> 00:06:07.280]  我們記著這一點
[00:06:07.440 --> 00:06:08.680]  死裡復活的意思就是
[00:06:08.680 --> 00:06:10.280]  死他都可以復活
[00:06:10.280 --> 00:06:12.360]  死都不能勝過他
[00:06:12.360 --> 00:06:16.720]  所以我們信耶穌的人面對死亡的威脅
[00:06:16.720 --> 00:06:19.640]  我們知道我們所信的耶穌是死裡復活的耶穌
[00:06:19.640 --> 00:06:22.080]  那麼大衛的後裔是什麼呢?
[00:06:22.080 --> 00:06:24.360]  有一點傳統我們要了解
[00:06:24.360 --> 00:06:25.680]  在舊約裡面
[00:06:25.680 --> 00:06:27.800]  一路先知就預言說
[00:06:27.800 --> 00:06:31.800]  現在以色列國民所面對的是一個亡國之苦
[00:06:31.800 --> 00:06:32.720]  當時
[00:06:33.280 --> 00:06:34.960]  但先知說將來
[00:06:34.960 --> 00:06:37.760]  神自己會再降臨
[00:06:37.760 --> 00:06:40.000]  這個就叫尼塞亞
[00:06:40.000 --> 00:06:44.080]  這個就是來自大衛帝國亡國的後裔
[00:06:44.080 --> 00:06:47.720]  所以大衛的後裔就指著那位要來的尼塞亞
[00:06:47.720 --> 00:06:50.720]  成為以色列民族和全世界的盼望
[00:06:50.720 --> 00:06:52.440]  坦白說
[00:06:52.440 --> 00:06:54.840]  先知一路說這個信息
[00:06:54.840 --> 00:06:57.000]  說到我們舊約聖經結束
[00:06:57.000 --> 00:06:58.080]  馬拉基書
[00:06:58.080 --> 00:06:59.640]  如果你認識歷史就知道
[00:06:59.640 --> 00:07:02.400]  馬拉基書大概公元前400年的時候所寫
[00:07:02.800 --> 00:07:03.880]  再揭過去
[00:07:03.880 --> 00:07:05.480]  到保羅說這個話的時候
[00:07:05.480 --> 00:07:07.160]  已經跳了400年
[00:07:07.160 --> 00:07:09.080]  這400年裡面默默無聲
[00:07:09.080 --> 00:07:10.120]  對於以色列人來說
[00:07:10.120 --> 00:07:12.360]  真的已經是絕望又再絕望
[00:07:12.360 --> 00:07:14.280]  以色列人所經驗的
[00:07:14.280 --> 00:07:16.360]  尼塞亞在哪裡呢?
[00:07:16.360 --> 00:07:17.640]  說了這麼久
[00:07:17.640 --> 00:07:19.760]  將來有一位拯救者尼塞亞來
[00:07:19.760 --> 00:07:20.920]  尼塞亞在哪裡
[00:07:20.920 --> 00:07:21.720]  這400年裡面
[00:07:21.720 --> 00:07:25.160]  以色列人經驗了亡國又再亡國又再亡國四次
[00:07:25.160 --> 00:07:27.200]  他被巴比倫人滅了
[00:07:27.200 --> 00:07:28.200]  做了奴隸
[00:07:28.200 --> 00:07:30.160]  接著又被波斯帝國滅了
[00:07:30.160 --> 00:07:31.080]  又做奴隸
[00:07:31.080 --> 00:07:33.320]  波斯帝國又被希臘帝國滅了
[00:07:33.320 --> 00:07:35.160]  他又繼續做人家希臘的奴隸
[00:07:35.160 --> 00:07:38.000]  希臘奴隸之後又被羅馬滅了
[00:07:38.000 --> 00:07:39.120]  又做羅馬的奴隸
[00:07:39.120 --> 00:07:39.600]  今天
[00:07:39.600 --> 00:07:41.120]  在聖經說的時候
[00:07:41.120 --> 00:07:42.240]  做了四次奴隸
[00:07:42.240 --> 00:07:43.560]  一直越來越差
[00:07:43.560 --> 00:07:45.000]  地位越來越慘
[00:07:45.000 --> 00:07:46.520]  有什麼盼望啊?
[00:07:46.520 --> 00:07:49.120]  神所說的尼塞亞的預言
[00:07:49.120 --> 00:07:50.880]  將來尼塞亞要來的時候
[00:07:50.880 --> 00:07:52.320]  好像完全是絕望
[00:07:52.320 --> 00:07:54.000]  人生總有絕望
[00:07:54.000 --> 00:07:56.200]  就好像以色列人絕望然後再絕望
[00:07:56.200 --> 00:07:56.960]  但是
[00:07:56.960 --> 00:07:58.080]  聖經說
[00:07:58.080 --> 00:07:59.320]  人會絕望
[00:07:59.320 --> 00:08:00.680]  但是神不會忘記
[00:08:01.680 --> 00:08:04.680]  當以色列人都以為沒有希望的時候
[00:08:04.680 --> 00:08:06.440]  尼塞亞就來了
[00:08:06.440 --> 00:08:07.360]  耶穌基督
[00:08:07.360 --> 00:08:09.600]  就是那位大衛的侯爵神說過的
[00:08:09.600 --> 00:08:11.080]  從來都不會失信
[00:08:11.080 --> 00:08:13.280]  在人生的絕望裡面
[00:08:13.280 --> 00:08:15.280]  在信仰裡面所相信的神
[00:08:15.280 --> 00:08:16.040]  不會失信
[00:08:16.040 --> 00:08:17.240]  他的時間
[00:08:17.240 --> 00:08:19.840]  他的時機和你和我不一定相同
[00:08:19.840 --> 00:08:21.360]  但是他說過的話
[00:08:21.360 --> 00:08:22.360]  他不會失信
[00:08:22.360 --> 00:08:23.520]  說過有尼塞亞來
[00:08:23.520 --> 00:08:24.280]  來了
[00:08:24.280 --> 00:08:25.080]  很久沒看了
[00:08:25.080 --> 00:08:26.680]  尼塞亞就來了
[00:08:26.680 --> 00:08:28.880]  這是第二個肯定
[00:08:28.880 --> 00:08:30.520]  第三個肯定
[00:08:30.520 --> 00:08:31.600]  首先說
[00:08:31.600 --> 00:08:32.600]  第九節
[00:08:32.600 --> 00:08:33.600]  接著那一節就說
[00:08:33.600 --> 00:08:34.600]  我保羅
[00:08:34.600 --> 00:08:36.800]  我作為基督徒都為這個福音
[00:08:36.800 --> 00:08:38.000]  受苦難
[00:08:38.000 --> 00:08:39.200]  甚至被捆綁
[00:08:39.200 --> 00:08:40.600]  好像犯人一樣
[00:08:40.600 --> 00:08:41.600]  然而
[00:08:41.600 --> 00:08:42.600]  這個詞很厲害
[00:08:42.600 --> 00:08:43.200]  然而
[00:08:43.200 --> 00:08:45.000]  神的刀卻不被捆綁
[00:08:45.000 --> 00:08:45.800]  沒錯
[00:08:45.800 --> 00:08:47.000]  保羅會被捆綁
[00:08:47.000 --> 00:08:50.000]  如果剛才我們說絕望向著時間上面
[00:08:50.000 --> 00:08:53.000]  慢慢已經失望到絕頂的時候
[00:08:53.000 --> 00:08:56.000]  我們所信的信仰仍然給我們一個
[00:08:56.000 --> 00:08:56.800]  絕對的
[00:08:56.800 --> 00:08:58.200]  有一個絕對的
[00:08:58.200 --> 00:08:59.600]  應許的把握的話
[00:08:59.600 --> 00:09:00.600]  現在空間上面
[00:09:00.600 --> 00:09:01.600]  保羅說
[00:09:01.600 --> 00:09:02.400]  我
[00:09:02.400 --> 00:09:03.800]  好像囚犯一樣
[00:09:03.800 --> 00:09:04.400]  被人捆綁
[00:09:04.400 --> 00:09:05.400]  當然是
[00:09:05.400 --> 00:09:06.400]  但是保羅說
[00:09:06.400 --> 00:09:08.400]  人可以被捆綁
[00:09:08.400 --> 00:09:10.200]  但是神的刀
[00:09:10.200 --> 00:09:11.200]  神的真理
[00:09:11.200 --> 00:09:13.200]  是不被捆綁
[00:09:13.200 --> 00:09:15.200]  是兩個不同的意思
[00:09:15.200 --> 00:09:16.400]  人可以鎖住我
[00:09:16.400 --> 00:09:16.800]  保羅說
[00:09:16.800 --> 00:09:18.200]  但是神的真理
[00:09:18.200 --> 00:09:19.400]  神的刀
[00:09:19.400 --> 00:09:22.400]  是仍然是不受鎖鏈所限制
[00:09:22.400 --> 00:09:24.800]  我想今天我們過了2000年之後
[00:09:24.800 --> 00:09:26.800]  再看回這句話真的有意思
[00:09:26.800 --> 00:09:28.800]  保羅當時寫這句話的時候
[00:09:28.800 --> 00:09:30.800]  憑著信心和對神的相信
[00:09:30.800 --> 00:09:32.400]  我可以死
[00:09:32.400 --> 00:09:33.800]  我可以坐牢
[00:09:33.800 --> 00:09:34.800]  我可以受捆綁
[00:09:34.800 --> 00:09:35.800]  但是神的話語
[00:09:35.800 --> 00:09:36.400]  神的刀
[00:09:36.400 --> 00:09:37.200]  神的真理
[00:09:37.200 --> 00:09:38.600]  是不會被困住的
[00:09:38.600 --> 00:09:40.400]  他這樣說的時候好像很豪氣
[00:09:40.400 --> 00:09:41.400]  他也相信
[00:09:41.400 --> 00:09:42.400]  但是今天我們回頭看
[00:09:42.400 --> 00:09:43.600]  真正
[00:09:43.600 --> 00:09:45.400]  源源全程的真實
[00:09:45.400 --> 00:09:46.000]  你想想
[00:09:46.000 --> 00:09:47.200]  你看看我們2000年之後
[00:09:47.200 --> 00:09:49.000]  我們還在說這句話在哪裡呢
[00:09:49.000 --> 00:09:50.200]  是隔了一個大西洋
[00:09:50.200 --> 00:09:52.000]  來到加拿大的多倫多
[00:09:52.000 --> 00:09:54.200]  還在說神的刀
[00:09:54.200 --> 00:09:55.600]  神的真理
[00:09:55.600 --> 00:09:57.400]  保羅我想他當天他寫的時候
[00:09:57.400 --> 00:09:58.200]  做夢的時候還沒想到
[00:09:58.200 --> 00:09:59.200]  原來是真的
[00:09:59.200 --> 00:10:01.000]  2000年之後
[00:10:01.000 --> 00:10:02.800]  你夠膽說些什麼
[00:10:02.800 --> 00:10:03.800]  保羅所說的
[00:10:03.800 --> 00:10:05.000]  我可以被捆綁
[00:10:05.000 --> 00:10:07.400]  但是神的刀不被捆綁
[00:10:07.400 --> 00:10:09.200]  人生總有被捆綁的時間
[00:10:09.200 --> 00:10:10.000]  我相信你說
[00:10:10.000 --> 00:10:11.600]  我經常被經濟捆綁住
[00:10:11.600 --> 00:10:12.800]  我生活被捆綁住
[00:10:12.800 --> 00:10:14.000]  你有很多被捆綁的嗎
[00:10:14.000 --> 00:10:14.600]  我告訴你
[00:10:14.600 --> 00:10:16.200]  你怎麼都不及保羅的
[00:10:16.200 --> 00:10:17.800]  你坐牢就要死了
[00:10:17.800 --> 00:10:19.200]  保羅說我可以被捆綁
[00:10:19.200 --> 00:10:20.600]  但是在我的信仰裡面
[00:10:20.600 --> 00:10:22.200]  我所相信的真理
[00:10:22.200 --> 00:10:23.800]  那個生命是不被捆綁的
[00:10:23.800 --> 00:10:26.000]  沒有一條鎖鏈可以鎖住這個真理
[00:10:26.000 --> 00:10:28.800]  這個是我們在失控的世界裡面
[00:10:28.800 --> 00:10:30.200]  第三個把握
[00:10:30.200 --> 00:10:31.200]  信仰裡面
[00:10:31.200 --> 00:10:32.200]  第四個把握
[00:10:32.200 --> 00:10:34.000]  就是我們所相信的天賦
[00:10:34.000 --> 00:10:36.800]  我們的神是一位信實的神
[00:10:36.800 --> 00:10:38.600]  第十三節
[00:10:38.600 --> 00:10:40.200]  我們忠言失信
[00:10:40.200 --> 00:10:43.800]  他仍是可信的
[00:10:43.800 --> 00:10:45.600]  有些人如果心水清
[00:10:45.600 --> 00:10:47.400]  看第十二十三節就覺得
[00:10:47.400 --> 00:10:49.800]  咦這兩節好像有些衝突
[00:10:49.800 --> 00:10:51.200]  第十二節最後那兩句
[00:10:51.200 --> 00:10:52.600]  我們若不認他
[00:10:52.600 --> 00:10:54.400]  他也必不認我們
[00:10:54.400 --> 00:10:55.800]  我們忠言失信
[00:10:55.800 --> 00:10:57.200]  他仍是可信
[00:10:57.200 --> 00:10:58.600]  神怎麼樣的
[00:10:58.600 --> 00:11:00.400]  我們不認他
[00:11:00.400 --> 00:11:01.200]  他又不認我們
[00:11:01.200 --> 00:11:02.000]  我們失信
[00:11:02.000 --> 00:11:04.600]  他仍然是可信的
[00:11:04.600 --> 00:11:06.800]  就好像我們同一個犯錯的時候
[00:11:06.800 --> 00:11:07.800]  有時神就給
[00:11:07.800 --> 00:11:08.800]  有時神就不給
[00:11:08.800 --> 00:11:09.800]  有時神就不理
[00:11:09.800 --> 00:11:10.600]  有時神就理
[00:11:10.600 --> 00:11:11.200]  不是
[00:11:11.200 --> 00:11:12.800]  不是說到神是無可奈何
[00:11:12.800 --> 00:11:13.400]  無無惡
[00:11:13.400 --> 00:11:14.200]  不是
[00:11:14.200 --> 00:11:16.200]  這裡說了兩個不同的層面
[00:11:16.200 --> 00:11:18.000]  用了兩個不同的字
[00:11:18.000 --> 00:11:19.200]  第一句話
[00:11:19.200 --> 00:11:21.000]  我們若不認他
[00:11:21.000 --> 00:11:22.000]  這個認
[00:11:22.000 --> 00:11:25.200]  意思是指我們是掩著自己的良心
[00:11:25.200 --> 00:11:27.200]  去否認他的真實
[00:11:27.200 --> 00:11:29.200]  羅馬書第一章說得很有意思
[00:11:29.200 --> 00:11:32.000]  羅馬書說你看看天地萬物
[00:11:32.000 --> 00:11:32.800]  那種奇妙
[00:11:32.800 --> 00:11:34.200]  你就知道有個主宰
[00:11:34.200 --> 00:11:36.400]  看你人生的奇妙安排
[00:11:36.400 --> 00:11:39.200]  你就知道有一位愛你的神在看顧著你
[00:11:39.200 --> 00:11:40.800]  但是羅馬書第一章說
[00:11:40.800 --> 00:11:42.800]  有些人明明知道有神
[00:11:42.800 --> 00:11:46.800]  卻不將神當作榮耀去敬拜他
[00:11:46.800 --> 00:11:47.800]  反而強行說
[00:11:47.800 --> 00:11:50.200]  不是這塊木頭幫我的
[00:11:50.200 --> 00:11:54.200]  在這個抗拒的心境下
[00:11:54.200 --> 00:11:57.200]  聖經說神就沒有辦法
[00:11:57.200 --> 00:11:59.800]  關係就要雙方面的
[00:11:59.800 --> 00:12:03.600]  神付出了他的愛和犧牲給你
[00:12:03.600 --> 00:12:05.000]  你說我不要
[00:12:05.000 --> 00:12:06.000]  我不承認
[00:12:06.000 --> 00:12:07.600]  我咬緊牙關說沒有
[00:12:07.600 --> 00:12:08.800]  我不喜歡
[00:12:08.800 --> 00:12:09.600]  神沒有辦法
[00:12:09.600 --> 00:12:11.000]  神不會強迫你
[00:12:11.000 --> 00:12:12.400]  所以他沒有辦法認你
[00:12:12.400 --> 00:12:14.400]  因為他不能夠強迫你愛他
[00:12:14.400 --> 00:12:17.400]  不過這三個字有不同的層次
[00:12:17.400 --> 00:12:19.000]  我們縱然失信
[00:12:19.000 --> 00:12:22.800]  這裡是說我們已經相信神的人
[00:12:22.800 --> 00:12:25.600]  但是有時候我們有心無力
[00:12:25.600 --> 00:12:26.800]  我們也有軟弱
[00:12:26.800 --> 00:12:27.600]  我們有跌倒
[00:12:27.600 --> 00:12:28.400]  有脆弱
[00:12:28.400 --> 00:12:29.800]  失敗
[00:12:29.800 --> 00:12:32.000]  而我們的神是了解明白
[00:12:32.000 --> 00:12:33.600]  他不會因為我們犯了這麼多過錯
[00:12:33.600 --> 00:12:34.600]  就說阿弗你好
[00:12:34.600 --> 00:12:35.000]  我不管你
[00:12:35.000 --> 00:12:36.000]  就扔進去
[00:12:36.000 --> 00:12:36.600]  永恆的死亡
[00:12:36.600 --> 00:12:38.200]  不是不會不會
[00:12:38.200 --> 00:12:39.600]  我們的神是明白
[00:12:39.600 --> 00:12:41.400]  我們有時候是有心無力
[00:12:41.400 --> 00:12:42.800]  你會失信
[00:12:42.800 --> 00:12:45.400]  神說我不會失信
[00:12:45.400 --> 00:12:46.800]  我仍然愛你
[00:12:46.800 --> 00:12:51.200]  我們有一位可靠信實的天父
[00:12:51.200 --> 00:12:52.600]  我們在現代的世界裡同樣
[00:12:52.600 --> 00:12:54.600]  我們經常經歷到
[00:12:54.600 --> 00:12:55.600]  有時候不是我們不想
[00:12:55.600 --> 00:12:56.800]  但是我們有心無力
[00:12:56.800 --> 00:12:57.800]  我們軟弱
[00:12:57.800 --> 00:12:59.200]  在這些軟弱的日子裡
[00:12:59.200 --> 00:13:00.800]  我們知道我們所信的神
[00:13:00.800 --> 00:13:02.000]  沒有離開我們
[00:13:02.000 --> 00:13:03.200]  還站在我們身邊
[00:13:03.200 --> 00:13:06.000]  這是一個很強的力量來源
[00:13:06.000 --> 00:13:07.800]  正是我們21世紀所面對的問題
[00:13:07.800 --> 00:13:09.200]  死亡的威脅
[00:13:09.200 --> 00:13:11.800]  我們所信的耶穌死裡復活
[00:13:11.800 --> 00:13:15.600]  我們有時候人生走到絕望的境地的時候
[00:13:15.600 --> 00:13:18.200]  我們記得好像尼塞亞說過要來
[00:13:18.200 --> 00:13:18.800]  他一定來
[00:13:18.800 --> 00:13:21.400]  我們的神說過不會落空
[00:13:21.400 --> 00:13:22.600]  他應去
[00:13:22.600 --> 00:13:24.400]  有時候我們會被捆綁
[00:13:24.400 --> 00:13:27.600]  但是就像保羅一樣被監獄捆綁
[00:13:27.600 --> 00:13:30.000]  神的道卻不被捆綁
[00:13:30.000 --> 00:13:31.600]  我們有時候自己都有心無力
[00:13:31.600 --> 00:13:33.200]  對自己都信不過的時候
[00:13:33.200 --> 00:13:35.200]  神仍是可靠
[00:13:35.200 --> 00:13:37.000]  這個就是一個最深
[00:13:37.000 --> 00:13:39.200]  最徹底的一個能力
[00:13:39.200 --> 00:13:40.200]  這種能力
[00:13:40.200 --> 00:13:42.000]  不是這個世界可以給我們
[00:13:42.000 --> 00:13:43.800]  不是我們的學位給我們
[00:13:43.800 --> 00:13:45.600]  不是我們的錢給我們
[00:13:45.600 --> 00:13:47.600]  不是我們的職業給我們
[00:13:47.600 --> 00:13:50.400]  是從耶穌基督三位一體的神
[00:13:50.400 --> 00:13:52.000]  聖父、聖子、聖靈
[00:13:52.000 --> 00:13:55.400]  臨到賜給我們
[00:13:55.400 --> 00:13:57.000]  所以接著我們看到保羅說
[00:13:57.000 --> 00:14:00.200]  我們基督徒實在有一種獨特的權能
[00:14:00.200 --> 00:14:02.400]  我們有權我們有能
[00:14:02.400 --> 00:14:04.000]  不是自己誇口
[00:14:04.000 --> 00:14:05.600]  不是自我做阿Q
