
[00:00:00.000 --> 00:00:04.320]  可能你會問為什麼要去研究馬拉基書呢?
[00:01:20.080 --> 00:01:24.680]  最好有些像我這樣有中英文的對照更好
[00:01:24.680 --> 00:01:26.400]  當我們研讀的時候
[00:01:26.400 --> 00:01:29.600]  我們中文的可能有些不夠用
[00:01:29.600 --> 00:01:30.680]  不過不要緊
[00:01:30.680 --> 00:01:32.520]  我到時候會解釋給你聽
[00:01:32.520 --> 00:01:36.200]  馬拉基書我將它分成五個段落
[00:01:36.200 --> 00:01:38.200]  代表了五個主題
[00:01:38.200 --> 00:01:40.560]  你看到那裡有警醒
[00:01:40.560 --> 00:01:42.360]  今晚的主題
[00:01:42.360 --> 00:01:43.680]  敬畏
[00:01:43.680 --> 00:01:45.680]  盡忠
[00:01:45.680 --> 00:01:47.480]  信靠
[00:01:47.480 --> 00:01:48.840]  和公義
[00:01:48.840 --> 00:01:49.920]  這五方面
[00:01:49.920 --> 00:01:53.360]  究竟這五方面代表了什麼呢?
[00:01:54.040 --> 00:01:57.160]  警醒是一種自覺性
[00:01:57.160 --> 00:01:59.480]  基督徒的自覺性
[00:01:59.480 --> 00:02:02.680]  警醒是一個很難的功課
[00:02:02.680 --> 00:02:07.720]  因為警醒和放縱之間
[00:02:07.720 --> 00:02:09.840]  不知不覺就會出現
[00:02:09.840 --> 00:02:16.520]  警醒是不斷要抽起自己的心靈
[00:02:16.520 --> 00:02:18.840]  不讓自己墮落
[00:02:18.840 --> 00:02:21.080]  所以我們所寫的
[00:02:21.080 --> 00:02:23.680]  不知不覺間就墮落了
[00:02:23.680 --> 00:02:26.800]  稍後我們會慢慢研究這方面的信息
[00:02:26.800 --> 00:02:29.360]  然後我們發覺
[00:02:29.360 --> 00:02:34.280]  敬畏和信靠
[00:02:34.280 --> 00:02:38.000]  是兩個我們與神之間關係的題目
[00:02:38.000 --> 00:02:42.680]  敬畏是我們對一位值得我們尊敬的神
[00:02:42.680 --> 00:02:44.400]  一種應有的態度
[00:02:44.400 --> 00:02:47.280]  很多時候我們失去了這種態度
[00:02:47.280 --> 00:02:49.920]  所以我用一個附題
[00:02:49.920 --> 00:02:51.600]  目中無神
[00:02:52.280 --> 00:02:53.880]  是罪,我們明天會說
[00:02:53.880 --> 00:02:57.520]  信靠相反來說
[00:02:57.520 --> 00:02:59.320]  是對一位無所不能
[00:02:59.320 --> 00:03:01.000]  充滿了慈愛的神
[00:03:01.000 --> 00:03:03.000]  一種絕對的信任
[00:03:03.000 --> 00:03:04.720]  信得過祂
[00:03:04.720 --> 00:03:07.520]  縱然是我都有失敗
[00:03:07.520 --> 00:03:09.360]  我有挫敗
[00:03:09.360 --> 00:03:11.640]  但是神並沒有改變
[00:03:11.640 --> 00:03:13.640]  我會失敗
[00:03:13.640 --> 00:03:18.520]  但是神仍然要成就祂要成就的事情
[00:03:18.520 --> 00:03:20.640]  在這個過程當中
[00:03:20.640 --> 00:03:24.200]  越過了我們少許的自我的限制
[00:03:24.200 --> 00:03:28.200]  將自己引入一個更加偉大的神的生命當中
[00:03:28.200 --> 00:03:32.120]  而得到一種另類的安全感
[00:03:32.120 --> 00:03:34.560]  在香港這個社會
[00:03:34.560 --> 00:03:35.880]  在你的工作
[00:03:35.880 --> 00:03:38.520]  在你的銀行存摺的簿子那裡
[00:03:38.520 --> 00:03:39.960]  得不到的安全感
[00:03:39.960 --> 00:03:42.320]  然後
[00:03:42.320 --> 00:03:45.480]  我們看到第三港的盡忠
[00:03:45.480 --> 00:03:48.480]  和第五港的公義
[00:03:48.480 --> 00:03:50.160]  是比較平面的
[00:03:50.720 --> 00:03:52.720]  第三港的盡忠
[00:03:52.720 --> 00:03:54.560]  不僅僅是對神的盡忠
[00:03:54.560 --> 00:03:56.920]  如果聽到第三港你會明白
[00:03:56.920 --> 00:03:58.280]  明晚我們就會明白
[00:03:58.280 --> 00:04:01.480]  第三港的盡忠
[00:04:01.480 --> 00:04:02.880]  在《瑪麗經書》特別說到
[00:04:02.880 --> 00:04:06.120]  我們弟兄姊妹之間在教會裡面
[00:04:06.120 --> 00:04:09.800]  互相之間的守望和信任
[00:04:09.800 --> 00:04:14.120]  特別也說到我們在婚姻生活裡面
[00:04:14.120 --> 00:04:15.560]  家庭當中
[00:04:15.560 --> 00:04:18.600]  互相的信任和忠貞
[00:04:18.960 --> 00:04:20.880]  這是一種盡忠
[00:04:20.880 --> 00:04:22.920]  對人的忠
[00:04:22.920 --> 00:04:24.800]  忠誠的忠
[00:04:24.800 --> 00:04:26.840]  這是對內的
[00:04:26.840 --> 00:04:28.920]  比較近的關係當中
[00:04:28.920 --> 00:04:30.000]  我們要盡忠
[00:04:30.000 --> 00:04:33.560]  然後公義就說到我們對世界
[00:04:33.560 --> 00:04:36.760]  我們活在一個很不平凡的世界
[00:04:36.760 --> 00:04:38.320]  好像《瑪麗基基》的時代
[00:04:38.320 --> 00:04:40.360]  也是一個很不平凡的時代
[00:04:40.360 --> 00:04:43.120]  那個時代充滿了很多不公義的事情
[00:04:43.120 --> 00:04:45.440]  在不公義的事情上
[00:04:45.440 --> 00:04:48.920]  很多時候我們基督徒就會開始搖動
[00:04:48.920 --> 00:04:52.360]  何必要好像以前那樣
[00:04:52.360 --> 00:04:55.160]  還要固執一些標準
[00:04:55.160 --> 00:04:59.160]  我們周圍的同事、親戚、社會
[00:04:59.160 --> 00:05:02.120]  已經不守規矩到成為一個常規
[00:05:02.120 --> 00:05:06.280]  何必我們還要這麼落後守這些規矩呢?
[00:05:06.280 --> 00:05:10.640]  守這些規矩帶來很多條件
[00:05:10.640 --> 00:05:13.480]  帶來很多代價
[00:05:13.480 --> 00:05:16.080]  讓我們在人的面前
[00:05:16.080 --> 00:05:17.760]  一次又一次
[00:05:17.760 --> 00:05:19.240]  被人羞辱
[00:05:19.240 --> 00:05:20.640]  何必呢?
[00:05:20.640 --> 00:05:24.800]  然後《瑪麗基》靠著神的話提醒我們
[00:05:24.800 --> 00:05:29.920]  為什麼我們仍然要堅守我們做基督徒的標準和規則
[00:05:29.920 --> 00:05:32.440]  在人面前風光
[00:05:32.440 --> 00:05:36.120]  要在神面前被紀念
[00:05:36.120 --> 00:05:40.040]  這就是《瑪麗基》最後一個訊息所提出
[00:05:40.040 --> 00:05:43.280]  所以我們看到《瑪麗基》其實很豐富
[00:05:43.280 --> 00:05:45.080]  有對自己的警醒
[00:05:45.080 --> 00:05:46.800]  有對神的敬畏
[00:05:46.800 --> 00:05:49.080]  有從神而來的信靠
[00:05:49.080 --> 00:05:53.960]  有對自己親近的人的忠貞
[00:05:53.960 --> 00:05:57.000]  有對整個社會的公義
[00:05:57.000 --> 00:06:03.440]  這個我可以說是在我們21世紀的時代裡面
[00:06:03.440 --> 00:06:07.600]  很值得你和我一起去思想的訊息
[00:06:07.600 --> 00:06:11.520]  不過我自己選《瑪麗基書》
[00:06:11.520 --> 00:06:14.360]  作為北宣家的一個弟兄
[00:06:14.360 --> 00:06:17.320]  我自己也有我自己心裡面的負擔
[00:06:17.320 --> 00:06:20.880]  北宣家是一個相當好的教會
[00:06:20.880 --> 00:06:21.880]  坦白說
[00:06:21.880 --> 00:06:23.320]  我講過很多次了
[00:06:23.320 --> 00:06:25.720]  不是為了自己的教會而絕光
[00:06:25.720 --> 00:06:30.800]  我過去在過去25年的事夢當中
[00:06:30.800 --> 00:06:32.800]  去過無數的教會
[00:06:32.800 --> 00:06:35.560]  世界不同地方的華人教會
[00:06:35.560 --> 00:06:37.120]  我都大部分去過
[00:06:37.120 --> 00:06:42.200]  北宣家是一個可以說是最好的教會之一
[00:06:42.880 --> 00:06:45.120]  不過我覺得還是不夠
[00:06:45.120 --> 00:06:49.440]  我們還要用神的標準去量度的時候
[00:06:49.440 --> 00:06:52.080]  我們互相提醒
[00:06:52.080 --> 00:06:54.880]  希望稍後會明白我的心事
[00:06:54.880 --> 00:06:56.560]  我們好像一個家人一樣
[00:06:56.560 --> 00:06:58.120]  希望你看到我站在這裡
[00:06:58.120 --> 00:07:00.240]  不是一個外來的講員
[00:07:00.240 --> 00:07:02.240]  所以今天很有意思的
[00:07:02.240 --> 00:07:03.920]  大家叫我One B
[00:07:03.920 --> 00:07:05.120]  在北宣家裡面
[00:07:05.120 --> 00:07:06.320]  我們那一輩的
[00:07:06.320 --> 00:07:08.640]  一叫我One B就知道你是哪一輩了
[00:07:08.640 --> 00:07:10.240]  都是二十多年前的
[00:07:10.240 --> 00:07:12.680]  在北宣完了之後
[00:07:12.680 --> 00:07:15.480]  我們一起去麥當勞吃麵包的那一幫人
[00:07:15.480 --> 00:07:19.080]  我的弟弟一直在捉迷藏那一幫時代
[00:07:19.080 --> 00:07:19.880]  One B
[00:07:19.880 --> 00:07:21.880]  我是北宣家二十多年
[00:07:21.880 --> 00:07:23.200]  第一個弟兄
[00:07:23.200 --> 00:07:25.000]  所以希望你明白
[00:07:25.000 --> 00:07:27.280]  如果我說得嚴厲一點
[00:07:27.280 --> 00:07:29.480]  不是我用一個外來的角度去罵
[00:07:29.480 --> 00:07:32.520]  是我用神的話互相提醒
[00:07:32.520 --> 00:07:33.560]  我罵自己
[00:07:33.560 --> 00:07:34.160]  好不好?
[00:07:34.160 --> 00:07:36.160]  希望大家能夠受得起
[00:07:36.160 --> 00:07:37.800]  我不會隨便罵人
[00:07:37.800 --> 00:07:38.840]  我不是喜歡罵人的人
[00:07:38.840 --> 00:07:40.320]  不過聖經是這麼說
[00:07:40.320 --> 00:07:41.560]  我就要這麼說
[00:07:41.560 --> 00:07:42.240]  對不起
[00:07:42.240 --> 00:07:43.160]  這是神的話語
[00:07:43.160 --> 00:07:44.320]  很抱歉
[00:07:44.320 --> 00:07:45.400]  希望你明白
[00:07:45.400 --> 00:07:53.080]  為什麼要用《馬拉基書》來研讀呢?
[00:07:53.080 --> 00:07:54.840]  我們一起打開《馬拉基書》
[00:07:54.840 --> 00:07:55.400]  好不好?
[00:07:55.400 --> 00:07:57.360]  很容易找到
[00:07:57.360 --> 00:07:58.880]  我相信不需要再提了
[00:07:58.880 --> 00:08:02.280]  是《舊約聖經》裡面最後的一篇
[00:08:02.280 --> 00:08:05.160]  最後的一篇
[00:08:07.560 --> 00:08:11.320]  《馬拉基書》也是《舊約》完結的時候的書信
[00:08:11.320 --> 00:08:18.960]  我不想花太多時間和大家慢慢研究《馬拉基書》的背景
[00:08:18.960 --> 00:08:22.680]  大概《馬拉基書》很少人會有不同的意見
[00:08:22.680 --> 00:08:28.200]  《馬拉基書》所寫的時代是公元前五世紀
[00:08:28.200 --> 00:08:31.920]  也是差不多尼希米的時代
[00:08:31.920 --> 00:08:33.240]  講這裡熟悉了
[00:08:33.240 --> 00:08:34.560]  以色列尼希米
[00:08:34.560 --> 00:08:39.080]  尼希米是帶領以色列人從秘魯的波斯帝國
[00:08:39.080 --> 00:08:40.800]  歸回耶路撒冷
[00:08:40.800 --> 00:08:42.520]  大家都很熟悉
[00:08:42.520 --> 00:08:44.760]  讀過簡單的書學
[00:08:44.760 --> 00:08:46.720]  又有重建聖殿
[00:08:46.720 --> 00:08:48.440]  又重建城牆
[00:08:48.440 --> 00:08:53.880]  那個時代就是《馬拉基》的時代之前一點點
[00:08:53.880 --> 00:08:57.960]  甚至我們可以相信《馬拉基》和尼希米差不多同時間
[00:08:57.960 --> 00:08:59.440]  不過比尼希米遲一點
[00:08:59.440 --> 00:09:00.840]  他可能認識尼希米
[00:09:00.840 --> 00:09:02.720]  大家有重複的時間
[00:09:02.720 --> 00:09:06.120]  所以《馬拉基》的時代其實挺好的
[00:09:06.120 --> 00:09:08.040]  如果從人的角度來說
[00:09:08.040 --> 00:09:10.160]  城牆又重建了
[00:09:10.160 --> 00:09:11.840]  耶路撒冷又重建了
[00:09:11.840 --> 00:09:13.520]  聖殿也重建了
[00:09:13.520 --> 00:09:15.520]  生活安居樂業
[00:09:15.520 --> 00:09:16.640]  可以說是
[00:09:16.640 --> 00:09:23.880]  因為波斯帝國始終對猶太殖民不及以後的那麼差
[00:09:23.880 --> 00:09:28.360]  接下來的希臘帝國、羅馬帝國
[00:09:28.360 --> 00:09:30.160]  對猶太僑民很差
[00:09:30.160 --> 00:09:32.400]  波斯帝國總而言之
[00:09:32.400 --> 00:09:34.680]  平平順順沒什麼
[00:09:34.680 --> 00:09:37.160]  如果我們從一個人的角度來看
[00:09:37.160 --> 00:09:38.960]  風平浪靜也挺好的
[00:09:38.960 --> 00:09:39.800]  一切都有了
[00:09:39.800 --> 00:09:41.000]  聖殿有了
[00:09:41.000 --> 00:09:42.240]  崇拜有了
[00:09:42.240 --> 00:09:43.360]  建制有了
[00:09:43.360 --> 00:09:46.920]  摩西的律法大家隨時可以看
[00:09:46.920 --> 00:09:48.080]  有教師
[00:09:48.080 --> 00:09:51.400]  有法利賽人可以教以色列人生活
[00:09:51.400 --> 00:09:54.080]  所以一切都好像很平穩
[00:09:54.080 --> 00:09:59.360]  但是你看到《馬拉基》裡面的信息
[00:09:59.760 --> 00:10:01.760]  是相當的嚴厲
[00:10:01.760 --> 00:10:03.280]  為什麼呢?
[00:10:03.280 --> 00:10:06.720]  我相信這裡有幾個原因
[00:10:06.720 --> 00:10:09.720]  與我們北宣家可能有些關係
[00:10:09.720 --> 00:10:12.600]  我不是說我們好像當時的以色列一樣
[00:10:12.600 --> 00:10:13.760]  不過
[00:10:13.760 --> 00:10:15.600]  不過
[00:10:15.600 --> 00:10:17.840]  你看《馬拉基書》的時候
[00:10:17.840 --> 00:10:19.520]  有看到幾個特色
[00:10:19.520 --> 00:10:21.240]  第一個特色
[00:10:21.240 --> 00:10:23.440]  就是《馬拉基書》
[00:10:23.440 --> 00:10:25.360]  雖然短短的
[00:10:25.360 --> 00:10:27.440]  是四張聖經
[00:10:27.920 --> 00:10:31.880]  但是在四張聖經的55節
[00:10:31.880 --> 00:10:33.480]  有空慢慢數
[00:10:33.480 --> 00:10:36.080]  55節聖經裡面
[00:10:36.080 --> 00:10:39.280]  用了47節
[00:10:39.280 --> 00:10:42.800]  耶和華神用了第一生來講
[00:10:42.800 --> 00:10:48.240]  如果沒有記錯看錯的話
[00:10:48.240 --> 00:10:52.120]  這是一切所有聖經裡面出現的最多比率
[00:10:52.120 --> 00:10:55.200]  《馬拉基書》是神不斷用我
[00:10:55.200 --> 00:10:55.760]  我
[00:10:55.760 --> 00:10:56.320]  我
[00:10:56.320 --> 00:10:58.600]  雖然有時候隱藏在文法上
[00:10:58.600 --> 00:10:59.680]  但是不斷用我
[00:10:59.680 --> 00:11:01.000]  我和你說話
[00:11:01.000 --> 00:11:03.400]  是一本很親切的書
[00:11:03.400 --> 00:11:06.960]  可以說是神要求一個很親切的關係
[00:11:06.960 --> 00:11:09.360]  我們先打開這個方向
[00:11:09.360 --> 00:11:11.120]  然後
[00:11:11.120 --> 00:11:12.160]  剛剛說的
[00:11:12.160 --> 00:11:16.840]  《馬拉基書》好像表面上是一個很平穩的社會
[00:11:16.840 --> 00:11:17.640]  一樣都有
[00:11:17.640 --> 00:11:18.960]  但是
[00:11:18.960 --> 00:11:21.200]  如果我們留心研究《馬拉基書》
[00:11:21.200 --> 00:11:23.920]  神來控訴
[00:11:23.920 --> 00:11:26.880]  來挑戰警告以色列人的時候
[00:11:26.880 --> 00:11:28.200]  我們發覺原來
[00:11:28.200 --> 00:11:30.440]  以色列人的心裡面
[00:11:30.440 --> 00:11:32.360]  是冷冰冰的
[00:11:32.360 --> 00:11:34.200]  很有趣的
[00:11:34.200 --> 00:11:36.680]  他可以表面上什麼都有
[00:11:36.680 --> 00:11:40.560]  宗教的活動都有
[00:11:40.560 --> 00:11:42.360]  崇拜都有
[00:11:42.360 --> 00:11:43.680]  建制有
[00:11:43.680 --> 00:11:44.960]  律法有
[00:11:44.960 --> 00:11:46.720]  生活都上了軌道
[00:11:46.720 --> 00:11:47.840]  有了聖殿
[00:11:47.840 --> 00:11:48.840]  有了城牆
[00:11:48.840 --> 00:11:49.800]  還想怎樣呢?
[00:11:49.800 --> 00:11:51.000]  秘魯了這麼多年
[00:11:51.000 --> 00:11:53.360]  現在歸回有自己的家園了
[00:11:53.360 --> 00:11:54.640]  但是
[00:11:54.640 --> 00:11:56.160]  神七次
[00:11:56.160 --> 00:11:59.000]  我特意和大家玩遊戲
[00:11:59.000 --> 00:12:00.440]  在我講義
[00:12:00.440 --> 00:12:01.920]  我寫了很多講義
[00:12:01.920 --> 00:12:03.960]  有討論大綱的講義
[00:12:03.960 --> 00:12:06.040]  講義我特意寫出來的
[00:12:06.040 --> 00:12:09.040]  你有空試試你離營之前
[00:12:09.040 --> 00:12:12.160]  找不找到和祖先一起尋寶遊戲
[00:12:12.160 --> 00:12:14.080]  神七次
[00:12:14.080 --> 00:12:17.960]  表達他對以色列人的不滿
[00:12:18.760 --> 00:12:22.080]  七次表達以色列人的內心
[00:12:22.080 --> 00:12:23.600]  對神是冷冰冰的
[00:12:23.600 --> 00:12:29.080]  兩次在第一章
[00:12:29.080 --> 00:12:30.480]  三次在第二章
[00:12:30.480 --> 00:12:31.560]  兩次在第三章
[00:12:31.560 --> 00:12:32.680]  給點節奏
[00:12:32.680 --> 00:12:38.080]  表面上很多宗教的活動
[00:12:38.080 --> 00:12:39.480]  樣樣都有
[00:12:39.480 --> 00:12:43.160]  但是其實心裡對神有很多的不滿
[00:12:43.160 --> 00:12:44.560]  很多的不滿
[00:12:44.560 --> 00:12:46.680]  這些不滿我們在講的時候你會知道
[00:12:46.680 --> 00:12:47.880]  但是你有空數一下
[00:12:47.880 --> 00:12:49.080]  有七次這麼多
[00:12:49.080 --> 00:12:51.920]  他心裡對神有很多的不滿
[00:12:51.920 --> 00:12:52.800]  很多的不滿
[00:12:52.800 --> 00:12:53.600]  很多的不滿
[00:12:53.600 --> 00:12:56.120]  以至神一樣一樣挑他出來
[00:12:56.120 --> 00:12:57.800]  一樣一樣挑他出來
[00:12:57.800 --> 00:13:02.360]  表面上他們不敢得罪神
[00:13:02.360 --> 00:13:06.000]  但是心底裡對神很不滿
[00:13:06.000 --> 00:13:11.360]  剛才我說
[00:13:11.360 --> 00:13:13.080]  為什麼我要和北宣家
[00:13:13.080 --> 00:13:15.040]  在東陵會裡面講這個信息
[00:13:15.040 --> 00:13:16.120]  我都掙扎了很久
[00:13:16.840 --> 00:13:20.920]  我都說有些被人覺得我太嚴厲的言語
[00:13:20.920 --> 00:13:24.120]  北宣家是一個
[00:13:24.120 --> 00:13:29.000]  我覺得宗教生活上很上軌道的教會
[00:13:29.000 --> 00:13:31.600]  我再講一次
[00:13:31.600 --> 00:13:35.360]  北宣家我覺得是一個宗教生活上很上軌道的教會
[00:13:35.360 --> 00:13:36.800]  包括我們會友會
[00:13:36.800 --> 00:13:39.000]  有好有不好
[00:13:39.000 --> 00:13:40.920]  從好處來說
[00:13:40.920 --> 00:13:43.240]  是每個星期
[00:13:43.240 --> 00:13:45.160]  每件事你都可以參與的
[00:13:45.280 --> 00:13:48.320]  到時候有人在天橋排隊的
[00:13:48.320 --> 00:13:49.920]  我們很快的
[00:13:49.920 --> 00:13:51.560]  流水作業
[00:13:51.560 --> 00:13:53.640]  一開就進去
[00:13:53.640 --> 00:13:54.840]  我們很守規矩
[00:13:54.840 --> 00:13:56.200]  進去一坐定
[00:13:56.200 --> 00:13:57.360]  立刻開始崇拜
[00:13:57.360 --> 00:13:58.600]  準時完結
[00:13:58.600 --> 00:13:59.720]  接著在那邊出
[00:13:59.720 --> 00:14:01.240]  這邊就進去
[00:14:01.240 --> 00:14:02.200]  一個星期
[00:14:02.200 --> 00:14:03.720]  每個星期七堂聚會
[00:14:03.720 --> 00:14:04.400]  就是這樣
[00:14:04.400 --> 00:14:06.280]  每個人都有一個團契
[00:14:06.280 --> 00:14:08.240]  團契多到我今天數數數
[00:14:08.240 --> 00:14:08.840]  我都不記得了
[00:14:08.840 --> 00:14:09.480]  對不起
[00:14:09.480 --> 00:14:10.280]  坦白說
[00:14:10.280 --> 00:14:11.240]  我背不出來
[00:14:11.240 --> 00:14:15.320]  可能我們陳牧師、蕭牧師那些背得出來
[00:14:15.320 --> 00:14:16.080]  我背不出來
[00:14:16.080 --> 00:14:16.880]  真的不好意思
[00:14:16.880 --> 00:14:17.840]  我背不出來
[00:14:17.840 --> 00:14:18.880]  這麼多個團已經開始了
[00:14:18.880 --> 00:14:20.000]  因為我又離開了這麼多年
[00:14:20.000 --> 00:14:21.160]  回來已經不同了
[00:14:21.160 --> 00:14:23.440]  很多個團
[00:14:23.440 --> 00:14:24.000]  主學會
[00:14:24.000 --> 00:14:24.520]  又
[00:14:24.520 --> 00:14:26.080]  整個教學樓
[00:14:26.080 --> 00:14:27.080]  每個星期天
[00:14:27.080 --> 00:14:28.760]  你會看到人群
[00:14:28.760 --> 00:14:30.520]  兒童主學會更加
[00:14:30.520 --> 00:14:31.920]  幾百
[00:14:31.920 --> 00:14:34.280]  我們教會很虛憾的
[00:14:34.280 --> 00:14:36.560]  虛憾的不是表面的
[00:14:36.560 --> 00:14:37.200]  是不是?
[00:14:37.200 --> 00:14:40.440]  不是說假假的
[00:14:40.440 --> 00:14:40.920]  不是
[00:14:40.920 --> 00:14:42.760]  大家都很活躍、很投入
[00:14:42.760 --> 00:14:44.040]  很多人很信
[00:14:44.040 --> 00:14:46.680]  很多人對信仰
[00:14:46.680 --> 00:14:48.720]  對宗教生活
[00:14:48.720 --> 00:14:50.760]  都有它的規律
[00:14:50.760 --> 00:14:52.760]  到時候你都可以有
[00:14:52.760 --> 00:14:59.080]  我覺得這是北宣的宗教上了軌道的一個好處
[00:14:59.080 --> 00:15:02.440]  但是從一個否定的角度來說
[00:15:02.440 --> 00:15:05.840]  一個上了軌道的教會生活
[00:15:05.840 --> 00:15:13.840]  很容易就會慢慢失去了突破的能力
[00:15:13.840 --> 00:15:15.760]  我在問
[00:15:15.760 --> 00:15:18.480]  我們北宣的教會
[00:15:18.480 --> 00:15:20.760]  我們北宣的頂子妹
[00:15:20.760 --> 00:15:23.360]  在屬靈生命上還可不可以有突破
[00:15:23.360 --> 00:15:25.760]  我覺得是可以的
[00:15:25.760 --> 00:15:28.600]  如果要突破的話
[00:15:28.600 --> 00:15:33.240]  我們就不能夠安於現在我們能夠有的
[00:15:33.240 --> 00:15:35.920]  這麼多人來的東聯會
[00:15:35.920 --> 00:15:37.640]  這麼多人來的聚會
[00:15:37.640 --> 00:15:39.480]  這麼好的崇拜
[00:15:39.480 --> 00:15:42.920]  然後我想從聖經裡面我們試一下
[00:15:42.920 --> 00:15:44.640]  有一些突破
[00:15:44.640 --> 00:15:48.160]  其實不是很成功的
[00:15:48.160 --> 00:15:51.480]  因為你看到我們每一個人的生活在一個社會
[00:15:51.480 --> 00:15:53.960]  是不斷求變的社會
[00:15:53.960 --> 00:15:54.720]  你知道的
[00:15:54.720 --> 00:15:55.720]  和我們以前不同
[00:15:55.720 --> 00:15:57.640]  和二十年三十年前不同
[00:15:57.640 --> 00:15:59.680]  現在這個社會不斷要變的
[00:15:59.680 --> 00:16:01.480]  很快的變的
[00:16:01.480 --> 00:16:03.200]  但是我們的教會生活
[00:16:03.200 --> 00:16:05.640]  就是不斷不變的
[00:16:05.640 --> 00:16:07.080]  變得很慢的
[00:16:07.080 --> 00:16:08.240]  很穩定的
[00:16:08.240 --> 00:16:10.800]  現在發覺我們有兩個不同的世界
[00:16:10.800 --> 00:16:13.400]  每次我們星期六、日回到教會的時候
[00:16:13.400 --> 00:16:15.200]  我去了一個世界很穩定的
[00:16:15.200 --> 00:16:16.560]  那些人很純的
[00:16:16.560 --> 00:16:22.240]  大家很安全的一個世界
[00:16:22.240 --> 00:16:24.320]  但是一路星期一到星期五
[00:16:24.320 --> 00:16:26.760]  我去了一個很顛覆的
[00:16:26.760 --> 00:16:29.280]  一個很挑戰的
[00:16:29.280 --> 00:16:31.800]  不同的、變的世界
[00:16:31.800 --> 00:16:34.720]  我始終覺得有些問題
[00:16:34.720 --> 00:16:36.240]  不是這兩個世界
[00:16:36.240 --> 00:16:37.760]  是兩個不含蓄的世界
[00:16:37.760 --> 00:16:41.240]  或者我們活在一個兩面的世界當中
[00:16:41.240 --> 00:16:43.840]  我不是要搞亂北宣
[00:16:43.840 --> 00:16:45.080]  你不要擔心
[00:16:45.080 --> 00:16:46.640]  我都不是這樣的人
[00:16:46.640 --> 00:16:48.240]  但是
[00:16:48.240 --> 00:16:50.200]  我相信我們的弟兄姐妹
[00:16:50.200 --> 00:16:51.800]  我們的教會
[00:16:51.800 --> 00:16:55.840]  需要有從神而來的突破
[00:16:55.840 --> 00:16:56.520]  好了
[00:16:56.520 --> 00:16:57.880]  說了這麼多
[00:16:57.880 --> 00:17:09.440]  不如我們花一點時間看看《馬拉記書》的一個總結
[00:17:09.440 --> 00:17:11.640]  然後我們再深入看前段那一段
[00:17:11.640 --> 00:17:14.600]  因為今天我們是開始的第一天
[00:17:14.600 --> 00:17:17.160]  很多人喜歡研究一本書
[00:17:17.160 --> 00:17:18.800]  把它分段
[00:17:18.800 --> 00:17:19.880]  第一段、第二段
[00:17:19.880 --> 00:17:20.920]  我也不做這件事
[00:17:20.920 --> 00:17:24.680]  反正接下來這幾次我們會逐段看
[00:17:24.680 --> 00:17:26.520]  按照這個次序
[00:17:26.520 --> 00:17:28.520]  我想給大家看一個很大的特色
[00:17:28.520 --> 00:17:29.720]  剛才說了兩個特色
[00:17:29.720 --> 00:17:32.920]  第一《馬拉記書》是一個很親切的
[00:17:32.920 --> 00:17:36.320]  神要求很親切的屬靈生命的書
[00:17:36.320 --> 00:17:37.840]  因為它用了很多
[00:17:37.840 --> 00:17:39.640]  差不多所有的篇幅
[00:17:39.640 --> 00:17:40.560]  都用第一身
