
[00:00:00.000 --> 00:00:02.600]  我們今天是講主耶穌的十字架
[00:03:43.100 --> 00:03:45.100]  神是機械的神
[00:03:45.100 --> 00:03:48.400]  聖經裏面多次說到神是一位機械的神
[00:03:48.400 --> 00:03:53.300]  祂絕不可把祂的榮耀送給別人
[00:03:53.300 --> 00:03:54.300]  祂不容許
[00:03:54.300 --> 00:03:57.500]  祂將這些應該給祂的榮耀給別人
[00:03:57.500 --> 00:04:01.800]  祂絕不可把祂的榮耀送給人類
[00:04:01.800 --> 00:04:04.700]  祂也不肯將祂的榮耀送給人類
[00:04:04.700 --> 00:04:10.000]  所以主耶穌上十字架的目的
[00:04:10.000 --> 00:04:13.700]  是要榮耀祂的父
[00:04:13.700 --> 00:04:19.700]  是要接著你們的就將神在你身上給一個榮耀
[00:04:19.700 --> 00:04:21.100]  叫你們蒙恩得救
[00:04:21.100 --> 00:04:23.400]  叫神在你的身上得著榮耀
[00:04:23.400 --> 00:04:24.800]  在教會歷史中
[00:04:24.800 --> 00:04:26.300]  在教會的歷史中
[00:04:26.300 --> 00:04:29.400]  這個一個世代
[00:04:29.400 --> 00:04:34.400]  這個差不多一千二百一千三百一千四百年的樣子
[00:04:34.400 --> 00:04:39.600]  在這個大約是一千二百到一千四百年當中
[00:04:39.600 --> 00:04:43.500]  那個時候在歐洲這個十字圈很痛心
[00:04:43.500 --> 00:04:46.700]  那個時候在歐洲有十字軍興起
[00:04:46.700 --> 00:04:48.300]  他們的目的是什麼呢?
[00:04:48.300 --> 00:04:49.700]  他們的目的是什麼呢?
[00:04:49.700 --> 00:04:50.900]  高舉十字架
[00:04:50.900 --> 00:04:52.300]  是高舉十字架
[00:04:52.300 --> 00:04:53.400]  去做什麼呢?
[00:04:53.400 --> 00:04:54.200]  去做什麼呢?
[00:04:54.200 --> 00:04:58.100]  要把這個回教徒從耶路撒冷省城趕出去
[00:04:58.100 --> 00:05:01.900]  是要將這些回教徒從耶路撒冷的聖城趕出去
[00:05:01.900 --> 00:05:04.700]  那個時候他們就設立十字軍
[00:05:04.700 --> 00:05:06.900]  那個時候他們設立這些十字軍
[00:05:06.900 --> 00:05:10.200]  很多人在這個徒中
[00:05:10.200 --> 00:05:14.800]  餓死或者是被打仗受傷
[00:05:14.800 --> 00:05:19.200]  很多人在這個徒中餓死或者是打仗受傷而死
[00:05:19.200 --> 00:05:20.900]  他們的目的完全錯了
[00:05:20.900 --> 00:05:23.400]  他們的目的完全是錯的
[00:05:23.400 --> 00:05:25.900]  我們的主耶穌救我們
[00:05:25.900 --> 00:05:29.300]  不是這個十字架的武器所能夠做成的
[00:05:29.300 --> 00:05:33.400]  我們主耶穌救我們不是這個世界的武器所能做成的
[00:05:33.400 --> 00:05:37.100]  我們今天就是要討論這個十字架的精義
[00:05:37.100 --> 00:05:40.100]  我們今天要討論到這個十字架的精義
[00:05:40.100 --> 00:05:43.500]  到底十字架是有什麼價值呢?
[00:05:43.500 --> 00:05:45.800]  到底十字架有什麼價值呢?
[00:05:45.800 --> 00:05:51.700]  我們知道十字架是最酷、最羞恥的事情
[00:05:51.700 --> 00:05:57.300]  我們知道十字架是一個最苦、最羞恥的刑罰
[00:05:57.300 --> 00:06:00.700]  那個死法是最痛苦的
[00:06:00.700 --> 00:06:03.100]  那個死法是最痛苦的
[00:06:03.100 --> 00:06:07.600]  是大家最慷慨羞恥到今天的
[00:06:07.600 --> 00:06:10.500]  大家看為這個是羞恥到極點的
[00:06:10.500 --> 00:06:14.400]  只有最大的犯人才可以出這樣的事情
[00:06:14.400 --> 00:06:18.200]  只有最大的犯人才會判處這種的死刑
[00:06:18.200 --> 00:06:23.800]  但是我們的主耶穌這個無罪的身體高陽背負了我們的罪
[00:06:23.800 --> 00:06:25.000]  上了十字架
[00:06:25.000 --> 00:06:26.300]  但是我們主耶穌基督
[00:06:26.300 --> 00:06:30.300]  神的羔羊為我們的罪的原本上了十字架
[00:06:30.300 --> 00:06:34.300]  我常常勸人看天路歷程
[00:06:34.300 --> 00:06:37.900]  我時常勸人看一本書叫做天路歷程
[00:06:37.900 --> 00:06:39.100]  除了聖經以外
[00:06:39.100 --> 00:06:40.500]  你要看天路歷程
[00:06:40.500 --> 00:06:41.700]  除了聖經之外
[00:06:41.700 --> 00:06:43.800]  我希望你都看天路歷程
[00:06:43.800 --> 00:06:45.400]  你要看就看
[00:06:45.400 --> 00:06:47.000]  你要看了又看
[00:06:47.000 --> 00:06:50.800]  因為這本書能幫助你走天路的路程
[00:06:50.800 --> 00:06:55.400]  這本書很能幫助你走天路的路程
[00:06:55.400 --> 00:07:00.900]  基督徒他走天路的時候
[00:07:00.900 --> 00:07:05.300]  他背著一個大的重擔
[00:07:05.300 --> 00:07:08.500]  他走到這個窄路上
[00:07:08.500 --> 00:07:10.800]  他進了門
[00:07:10.800 --> 00:07:15.800]  但是他到了十字架的時候
[00:07:15.800 --> 00:07:20.500]  仰望主耶穌在十字架上
[00:07:20.500 --> 00:07:25.400]  他身上的這個重擔就忽然滾下去了
[00:07:25.400 --> 00:07:29.900]  他心裡就爽快了
[00:07:29.900 --> 00:07:31.600]  他心裡就爽快了
[00:07:31.600 --> 00:07:36.100]  他就深深的感覺到
[00:07:36.100 --> 00:07:41.800]  因耶穌的憂慮我得了安息
[00:07:41.800 --> 00:07:46.400]  因祂的死我得了生命
[00:07:46.400 --> 00:07:49.700]  這是十字架的意思
[00:07:49.700 --> 00:07:55.800]  主耶穌的死是讓祂的死能夠給我們換生命
[00:07:55.800 --> 00:07:59.400]  主耶穌是因祂的死能夠換取我們的生命
[00:07:59.400 --> 00:08:04.200]  各位主耶穌上十字架
[00:08:04.200 --> 00:08:08.200]  祂不是偶然之間去的
[00:08:08.200 --> 00:08:09.600]  在聖經上說
[00:08:09.600 --> 00:08:19.200]  祂是在創立十字架以前就成了神的羔羊
[00:08:19.200 --> 00:08:23.800]  所以這個十字架可以說有個很長的嬰兒
[00:08:23.800 --> 00:08:31.500]  就是從創立世界以前就有了十字架的嬰兒
[00:08:31.500 --> 00:08:35.200]  從創立世界之前已經有了十字架的陰影在這裡
[00:08:35.200 --> 00:08:40.200]  那麼在神的心裡面
[00:08:40.200 --> 00:08:46.500]  在他和主耶穌中間的計劃
[00:08:46.500 --> 00:08:52.300]  一路就打算要這樣的乘功救人赦罪的功能
[00:08:52.300 --> 00:08:56.900]  就是一路打算要這樣成就神的救贖的大功
[00:08:56.900 --> 00:09:04.200]  所以耶穌是定徵往耶路撒冷去
[00:09:04.200 --> 00:09:12.800]  祂是定義的要成功祂父親所託付祂的功能
[00:09:12.800 --> 00:09:20.100]  那麼有些人他們時常的緝念耶穌十字架甚至痛哭
[00:09:20.100 --> 00:09:25.700]  特別是天主教
[00:09:25.700 --> 00:09:27.200]  特別是天主教
[00:09:27.200 --> 00:09:29.800]  他們有十字架
[00:09:29.800 --> 00:09:31.400]  有耶穌掛在十字架上
[00:09:31.400 --> 00:09:36.800]  甚至於他們到這個壽難節
[00:09:36.800 --> 00:09:40.500]  還要遊街要一個人背著十字架
[00:09:40.500 --> 00:09:42.400]  甚至在壽難節的時候
[00:09:42.400 --> 00:09:45.400]  還有一個人背著十字架來遊街
[00:09:45.400 --> 00:09:48.800]  他們緝念耶穌十字架上的痛哭
[00:09:48.800 --> 00:09:51.800]  他們緝念耶穌十字架上的痛哭
[00:09:51.800 --> 00:09:53.500]  但是你看聖經啊
[00:09:53.500 --> 00:09:57.900]  聖經裡面很少提到耶穌的痛哭
[00:09:57.900 --> 00:10:01.800]  但是你看聖經就很少提到耶穌的痛哭
[00:10:01.800 --> 00:10:06.500]  但是在聖經裡面提到十字架的功效
[00:10:06.500 --> 00:10:09.700]  但是聖經裡面多提到十字架的功效
[00:10:09.700 --> 00:10:12.400]  還有一方面呢
[00:10:12.400 --> 00:10:14.400]  還有一方面呢
[00:10:14.400 --> 00:10:18.900]  在耶穌基督本身有很大的功效
[00:10:18.900 --> 00:10:22.100]  在耶穌基督本身有很大的功效
[00:10:22.100 --> 00:10:24.400]  我們看聖經
[00:10:24.400 --> 00:10:25.400]  我們看聖經
[00:10:25.400 --> 00:10:33.000]  提到耶穌祂自己心裡面所受的影響和關係
[00:10:33.000 --> 00:10:37.500]  提到耶穌基督祂自己心裡面所受的影響和關係
[00:10:37.500 --> 00:10:39.100]  請我們思想一下
[00:10:39.100 --> 00:10:40.400]  請我們思想一下
[00:10:40.400 --> 00:10:43.400]  就是耶穌要開工要傳道了
[00:10:43.400 --> 00:10:45.800]  就是耶穌要開工要傳道了
[00:10:45.800 --> 00:10:47.200]  魔鬼就來攻擊祂
[00:10:47.200 --> 00:10:49.000]  魔鬼就來攻擊祂
[00:10:49.000 --> 00:10:51.000]  要三次的試探祂
[00:10:51.000 --> 00:10:53.200]  要三次的試探祂
[00:10:53.200 --> 00:10:55.200]  魔鬼的目的是什麼呢?
[00:10:55.200 --> 00:10:56.700]  魔鬼的目的是什麼呢?
[00:10:56.700 --> 00:11:00.000]  能夠讓耶穌避免十字架
[00:11:00.000 --> 00:11:03.700]  是要耶穌能夠避免這個十字架
[00:11:03.700 --> 00:11:07.900]  魔鬼試探耶穌
[00:11:07.900 --> 00:11:11.300]  他說你為什麼不把這個石頭變為石屋?
[00:11:11.300 --> 00:11:13.800]  他說你為什麼不把這個石頭變為石屋?
[00:11:13.800 --> 00:11:14.800]  你肚子餓了嗎?
[00:11:14.800 --> 00:11:16.300]  你肚子餓了嗎?
[00:11:16.300 --> 00:11:20.300]  各位,他試探祂是肉體方面的事情
[00:11:20.300 --> 00:11:23.200]  各位,他試探祂是肉體方面的事情
[00:11:23.200 --> 00:11:26.700]  我們做基督徒我們也有肉體方面的試探
[00:11:26.700 --> 00:11:29.500]  我們做基督徒我們也有肉體方面的試探
[00:11:29.500 --> 00:11:31.500]  他帶祂到這個聖殿頂上
[00:11:31.500 --> 00:11:33.800]  他帶祂到這個聖殿的這個殿頂上
[00:11:33.800 --> 00:11:35.300]  你現在可以跳下去
[00:11:35.300 --> 00:11:36.900]  你現在可以跳下去
[00:11:36.900 --> 00:11:39.200]  叫大人看見很驚奇
[00:11:39.200 --> 00:11:41.300]  叫大人看見很驚奇
[00:11:41.300 --> 00:11:42.500]  有天使保護你
[00:11:42.500 --> 00:11:44.000]  會有天使保護你
[00:11:44.000 --> 00:11:45.500]  不必受傷
[00:11:45.500 --> 00:11:46.800]  不必受傷
[00:11:46.800 --> 00:11:51.200]  要祂這樣在人面前去認得用藥
[00:11:51.200 --> 00:11:54.300]  祂要這樣在人面前來取得人的榮耀
[00:11:54.300 --> 00:11:58.200]  魔鬼祂說你要如果跪下拜我呢?
[00:11:58.200 --> 00:12:00.900]  最後祂說如果你肯跪下來拜我呢?
[00:12:00.900 --> 00:12:03.600]  我把這個世界一切的權柄都給你
[00:12:03.600 --> 00:12:06.100]  我把這個世界一切的權柄都給你
[00:12:06.100 --> 00:12:09.400]  魔鬼祂是已經錄了這個世界
[00:12:09.400 --> 00:12:11.100]  魔鬼已經入了這個世界
[00:12:11.100 --> 00:12:14.100]  祂暫時做了一個霸王
[00:12:14.100 --> 00:12:16.300]  祂暫時做了一個霸王
[00:12:16.300 --> 00:12:18.300]  祂是霸佔了這個世界
[00:12:18.300 --> 00:12:19.800]  祂是霸佔這個世界
[00:12:19.800 --> 00:12:21.700]  祂根本按公理
[00:12:21.700 --> 00:12:24.500]  祂沒有這個權柄把這些給耶穌
[00:12:24.500 --> 00:12:25.500]  按公理來講
[00:12:25.500 --> 00:12:28.200]  祂沒有這個權柄把這些切給耶穌
[00:12:28.200 --> 00:12:30.300]  但是撒旦的母帝說
[00:12:30.300 --> 00:12:32.100]  你如果這樣做
[00:12:32.100 --> 00:12:33.100]  不必受苦了
[00:12:33.100 --> 00:12:34.200]  不必上十字架了
[00:12:34.200 --> 00:12:35.500]  撒旦的意思這樣做
[00:12:35.500 --> 00:12:36.600]  祂就說你這樣做
[00:12:36.600 --> 00:12:37.600]  就不必受苦
[00:12:37.600 --> 00:12:39.000]  不必上十字架了
[00:12:39.000 --> 00:12:40.000]  到了末後
[00:12:40.000 --> 00:12:41.800]  主耶穌到了克西瑪利園
[00:12:41.800 --> 00:12:44.300]  到末後耶穌到克西瑪利園
[00:12:44.300 --> 00:12:45.800]  祂在那裡禱告
[00:12:45.800 --> 00:12:47.200]  祂在那裡祈禱
[00:12:47.200 --> 00:12:49.400]  父啊如果是祢的旨意
[00:12:49.400 --> 00:12:51.400]  求祢把這個杯拿去
[00:12:51.400 --> 00:12:52.900]  祂說父啊如果是祢的意思
[00:12:52.900 --> 00:12:54.700]  求祢把這個杯拿去
[00:12:54.700 --> 00:12:56.200]  按祂的規矩
[00:12:56.200 --> 00:12:59.400]  祂不願意喝這個苦杯
[00:12:59.400 --> 00:13:00.400]  按照祂的肉體
[00:13:00.400 --> 00:13:02.400]  祂不願意不肯來喝這個苦杯
[00:13:02.400 --> 00:13:04.200]  因為主耶穌也是人
[00:13:04.200 --> 00:13:05.500]  因為主耶穌也是人
[00:13:05.500 --> 00:13:09.700]  祂與我們人類是有一樣的這個人情
[00:13:09.700 --> 00:13:12.500]  祂與我們人類有一樣的人性
[00:13:12.500 --> 00:13:14.000]  但是主耶穌摩拉說
[00:13:14.000 --> 00:13:15.500]  但不要我的旨意
[00:13:15.500 --> 00:13:18.200]  但主耶穌後來說不是照我的意思
[00:13:18.200 --> 00:13:20.000]  願祢的旨意成就
[00:13:20.000 --> 00:13:21.800]  那是願祢的旨意成全
[00:13:21.800 --> 00:13:24.900]  這是在祂裡面有這樣的奮鬥
[00:13:24.900 --> 00:13:27.600]  就是在祂裡面有這樣的奮鬥
[00:13:27.600 --> 00:13:30.100]  我們看希伯來書的五章的八節
[00:13:30.100 --> 00:13:33.200]  我們看希伯來書的第五章
[00:13:33.200 --> 00:13:34.700]  希伯來書五章的八節
[00:13:34.700 --> 00:13:37.500]  五章的第八節
[00:13:37.500 --> 00:13:41.700]  祂受了苦就因苦受了順從
[00:13:41.700 --> 00:13:44.400]  祂受了苦難就學了順從
[00:13:44.400 --> 00:13:51.000]  各位,耶穌本來是萬川無私的聖潔的神的兒子
[00:13:51.000 --> 00:13:55.200]  各位,主耶穌本來是完全聖潔無私的神的兒子
[00:13:55.200 --> 00:13:58.000]  但是祂來到世界祂取了人的樣式
[00:13:58.000 --> 00:14:00.300]  祂來這個世界取了人的樣式
[00:14:00.300 --> 00:14:03.700]  成為我們人的樣子
[00:14:03.700 --> 00:14:10.100]  在人的性情當中
[00:14:10.100 --> 00:14:14.700]  祂也受了試煉
[00:14:14.700 --> 00:14:19.300]  那麼祂因受苦就學了順從
[00:14:19.300 --> 00:14:23.300]  祂因受苦難就學了順從
[00:14:23.300 --> 00:14:26.700]  各位,我們的主耶穌
[00:14:26.700 --> 00:14:29.900]  祂是背負十字架
[00:14:29.900 --> 00:14:35.600]  這個十字架在祂的心裏面
[00:14:35.600 --> 00:14:39.900]  要成功一成的功效
[00:14:39.900 --> 00:14:44.700]  就是要祂順從
[00:14:44.700 --> 00:14:49.000]  那麼這裡也說到祂成了萬川
[00:14:49.000 --> 00:14:51.300]  這裏又說到祂成了完全
[00:14:51.300 --> 00:14:54.000]  那麼耶穌不是原來就萬川了嗎?
[00:14:54.000 --> 00:14:56.900]  耶穌不是已經完全了嗎?
[00:14:56.900 --> 00:14:59.800]  當然祂是萬川神的兒子
[00:14:59.800 --> 00:15:01.800]  當然祂是完全的,是神的兒子
[00:15:01.800 --> 00:15:04.900]  但是在肉體裏面
[00:15:04.900 --> 00:15:07.700]  祂要背十字架
[00:15:07.700 --> 00:15:14.900]  這個十字架在祂的心裏面有十字架的功效
[00:15:14.900 --> 00:15:18.400]  祂學了順從就成了萬川
[00:15:18.400 --> 00:15:21.100]  祂學了順從就成了完全
[00:15:21.100 --> 00:15:26.300]  我們提到我們自己
[00:15:26.300 --> 00:15:29.400]  我們做基督徒的
[00:15:29.400 --> 00:15:33.400]  或者做聖公人員的
[00:15:33.400 --> 00:15:36.300]  我們都有自己的知識的心
[00:15:36.300 --> 00:15:38.100]  我們都有一個自私的心
[00:15:38.100 --> 00:15:40.500]  我做傳道,我要一定成功
[00:15:40.500 --> 00:15:44.300]  我要做一個大傳道人
[00:15:44.300 --> 00:15:46.000]  我要做一個大傳道人
[00:15:46.000 --> 00:15:47.600]  我要影響很多人
[00:15:47.600 --> 00:15:53.300]  我要做一個出名的傳道人
[00:15:53.300 --> 00:15:58.500]  不知不覺這個驕傲就敗壞了祂的聖功
[00:15:58.500 --> 00:16:01.500]  不知不覺祂的驕傲就敗壞了祂的聖功
[00:16:01.500 --> 00:16:03.800]  我們跟隨耶穌
[00:16:03.800 --> 00:16:07.000]  是背十字架跟隨祂
[00:16:07.000 --> 00:16:12.800]  十字架的意思就是不要自己
[00:16:12.800 --> 00:16:21.100]  我們要絕對的對付這個老魔
[00:16:21.100 --> 00:16:26.400]  那麼一路耶穌上耶路撒冷去
[00:16:26.400 --> 00:16:30.700]  有一天耶穌對他的門徒講話
[00:16:30.700 --> 00:16:33.200]  他說他要上耶路撒冷
[00:16:33.200 --> 00:16:35.600]  要受害
[00:16:35.600 --> 00:16:39.000]  彼得就講話了
[00:16:39.000 --> 00:16:41.600]  彼得說:中啊!
[00:16:41.600 --> 00:16:45.600]  這事絕不令到你
[00:16:45.600 --> 00:16:48.200]  耶穌回答他什麼話呢?
[00:16:48.200 --> 00:16:53.300]  他說:退我後邊去吧,撒旦!
[00:16:53.300 --> 00:16:56.400]  彼得所講的話
[00:16:56.400 --> 00:16:58.700]  是出於魔鬼
[00:16:58.700 --> 00:17:04.500]  魔鬼的意思是要攔阻耶穌不上十字架
[00:17:04.500 --> 00:17:07.700]  你我做基督徒
[00:17:07.700 --> 00:17:15.400]  魔鬼要攔阻你,不肯讓你上十字架
[00:17:15.400 --> 00:17:21.700]  那麼主耶穌快要上十字架了
[00:17:21.700 --> 00:17:25.300]  我們看《約翰福音》第十四章
[00:17:25.300 --> 00:17:29.100]  我們看《約翰福音》第十四章
[00:17:29.100 --> 00:17:35.600]  《約翰福音》第十四章第三十節
[00:17:35.600 --> 00:17:39.600]  各位這是很寶貴的話
[00:17:39.600 --> 00:17:46.900]  耶穌讓十字架的功效在裡面成功了
[00:17:46.900 --> 00:17:52.900]  十字架在神的計劃裡面
[00:17:52.900 --> 00:17:57.900]  是有很神的價值
[00:17:57.900 --> 00:18:04.600]  那麼我們要在靈性上得勝
[00:18:04.600 --> 00:18:08.500]  要治死這個老鵝
[00:18:08.500 --> 00:18:13.300]  我們一定要用神的看法
[00:18:13.300 --> 00:18:18.200]  祂看你的老鵝是咒咒的
[00:18:18.200 --> 00:18:21.200]  你的情慾是被咒咒的
[00:18:21.200 --> 00:18:24.400]  你的驕傲是被咒咒的
[00:18:24.400 --> 00:18:27.300]  神要制服它
[00:18:27.300 --> 00:18:35.200]  但是你要讓它的十字架來做它的功效
[00:18:35.200 --> 00:18:42.400]  各位,十字架上所流的血
[00:18:42.400 --> 00:18:45.000]  很有效應的
[00:18:45.000 --> 00:18:49.100]  能夠對付我們一切如體邪氣
[00:18:49.100 --> 00:18:56.800]  情與世俗、世界的影響
[00:18:56.800 --> 00:19:01.000]  要對這些要死掉
[00:19:01.000 --> 00:19:05.500]  如果你對老鵝還沒有死掉
[00:19:05.500 --> 00:19:09.200]  你自己還沒有掛在十字架上
[00:19:09.200 --> 00:19:13.700]  你沒有和耶穌一同釘在十字架上
[00:19:13.700 --> 00:19:20.100]  你的老鵝出現要敗壞你的靈性
[00:19:20.100 --> 00:19:23.200]  各位,這些道理
[00:19:23.200 --> 00:19:26.900]  叫非基督徒
[00:19:26.900 --> 00:19:31.400]  或者一個屬如體的基督徒
[00:19:31.400 --> 00:19:34.400]  認為是愚蠢的
[00:19:34.400 --> 00:19:37.000]  他看起來這是愚蠢的話
[00:19:37.000 --> 00:19:38.400]  他認為這些是愚蠢的說法
[00:19:38.400 --> 00:19:42.400]  你看這個哥倫多前書
[00:19:42.400 --> 00:19:46.400]  第一章第十八節
[00:19:46.400 --> 00:19:56.100]  十字架的道理在那滅亡的人為愚蠢
[00:19:56.100 --> 00:19:59.300]  各位我們走天路
[00:19:59.300 --> 00:20:01.500]  相信主耶穌
[00:20:01.500 --> 00:20:04.100]  蒙祂的恩惠
[00:20:04.100 --> 00:20:08.400]  我們要一路往前走
[00:20:08.400 --> 00:20:12.700]  好像這個路越走越窄了
[00:20:12.700 --> 00:20:13.800]  主耶穌說了
[00:20:13.800 --> 00:20:16.700]  祂說這個路是窄的
[00:20:16.700 --> 00:20:19.000]  這個門是窄的,路是小的
[00:20:19.000 --> 00:20:20.100]  主耶穌說過
[00:20:20.100 --> 00:20:22.500]  這個門是窄的,路是小的
[00:20:22.500 --> 00:20:25.900]  我們越與主親近
[00:20:25.900 --> 00:20:31.100]  越與主一同釘在十字架上
[00:20:31.100 --> 00:20:34.200]  在我們自己的生活上去表現
[00:20:34.200 --> 00:20:36.700]  我們更要認真的愛主了
[00:20:36.700 --> 00:20:38.000]  在我們生活上的表現
[00:20:38.000 --> 00:20:40.300]  我們就要更加認真愛主了
[00:20:40.300 --> 00:20:43.900]  因為這個如地親於十字架
[00:20:43.900 --> 00:20:45.500]  都釘在十字架上
[00:20:45.500 --> 00:20:47.300]  因為這個肉體情慾世界
[00:20:47.300 --> 00:20:49.800]  都已經釘在十字架上
[00:20:49.800 --> 00:20:52.000]  各位這樣看來
[00:20:52.000 --> 00:20:54.300]  十字架有兩樣的功效
[00:20:54.300 --> 00:20:55.300]  各位這樣看來
[00:20:55.300 --> 00:20:57.400]  十字架有兩樣的功效
[00:20:57.400 --> 00:20:59.100]  主耶穌掛在十字架上
[00:20:59.100 --> 00:21:01.900]  是替我的罪、贖罪、赦罪
[00:21:01.900 --> 00:21:04.000]  主耶穌被掛在十字架上
