
[00:00:00.000 --> 00:00:06.000]  请大家翻到菲律宾书第三章
[00:17:28.000 --> 00:17:31.000]  不是在那儿为自己辩论说
[00:17:31.000 --> 00:17:33.000]  这件事情是好的
[00:17:33.000 --> 00:17:37.000]  不是这个人是好的
[00:17:37.000 --> 00:17:40.000]  这个东西是好的
[00:17:40.000 --> 00:17:46.000]  我可以仍然抓住、仍然爱、仍然贪图
[00:17:46.000 --> 00:17:49.000]  不是这样看、不是这样想
[00:17:49.000 --> 00:17:52.000]  那个重点放在主的身上
[00:17:52.000 --> 00:17:54.000]  我要折祚基督
[00:17:54.000 --> 00:17:56.000]  我要跟从他
[00:17:56.000 --> 00:17:59.000]  我要完成他的托福和使命
[00:17:59.000 --> 00:18:01.000]  无论有什么
[00:18:01.000 --> 00:18:03.000]  只要是拦住我
[00:18:03.000 --> 00:18:06.000]  这个最高的使命和任务的
[00:18:06.000 --> 00:18:09.000]  我都愿意放下
[00:18:09.000 --> 00:18:12.000]  这是奉献
[00:18:12.000 --> 00:18:14.000]  我们看见在这个世界上
[00:18:14.000 --> 00:18:18.000]  有很多的人真有这种的态度
[00:18:18.000 --> 00:18:19.000]  他们不是为了基督
[00:18:19.000 --> 00:18:22.000]  他们为了其他的宗旨
[00:18:22.000 --> 00:18:24.000]  为了其他的目标
[00:18:24.000 --> 00:18:28.000]  这是他们有这样精神的表现
[00:18:28.000 --> 00:18:32.000]  共产党就是其中之一
[00:18:32.000 --> 00:18:37.000]  他们表现了高度的献身的精神
[00:18:37.000 --> 00:18:41.000]  因此成为一种很大的力量
[00:18:41.000 --> 00:18:44.000]  我们跟从耶稣基督的人
[00:18:44.000 --> 00:18:47.000]  如果我们把自己献给他
[00:18:47.000 --> 00:18:52.000]  我们愿意靠着主有这样的表现
[00:18:52.000 --> 00:18:55.000]  有这样的精神、这样的态度
[00:18:55.000 --> 00:18:58.000]  去年夏天
[00:18:58.000 --> 00:19:00.000]  在长洲
[00:19:00.000 --> 00:19:02.000]  一个夏林会
[00:19:02.000 --> 00:19:04.000]  我在讲道以前
[00:19:04.000 --> 00:19:06.000]  就在那个休息室里面
[00:19:06.000 --> 00:19:09.000]  做一座等人开会
[00:19:09.000 --> 00:19:12.000]  我就发现桌子上有一本楷乌
[00:19:12.000 --> 00:19:15.000]  我就拿来翻一翻
[00:19:15.000 --> 00:19:18.000]  翻到一个见证
[00:19:18.000 --> 00:19:20.000]  我读的时候
[00:19:20.000 --> 00:19:24.000]  再一次看见基督的荣耀
[00:19:24.000 --> 00:19:27.000]  有一对美国的夫妇
[00:19:27.000 --> 00:19:31.000]  他们奉献自己到印尼去
[00:19:31.000 --> 00:19:37.000]  在Western Island 岛上工作
[00:19:37.000 --> 00:19:40.000]  他们奉献自己专门开飞机
[00:19:40.000 --> 00:19:45.000]  把传教士带进山谷里去
[00:19:45.000 --> 00:19:46.000]  如果没有飞机
[00:19:46.000 --> 00:19:48.000]  要他们自己爬山越岭的话
[00:19:48.000 --> 00:19:50.000]  要很长很长的时间
[00:19:50.000 --> 00:19:53.000]  才能够到那个地方
[00:19:53.000 --> 00:19:57.000]  必须要飞机载他们去
[00:19:57.000 --> 00:19:58.000]  他们夫妇两个
[00:19:58.000 --> 00:20:02.000]  就是专门做这个工作
[00:20:02.000 --> 00:20:04.000]  有一天
[00:20:04.000 --> 00:20:07.000]  丈夫驾驶飞机的时候
[00:20:07.000 --> 00:20:08.000]  发生意外
[00:20:08.000 --> 00:20:09.000]  失事
[00:20:09.000 --> 00:20:11.000]  丈夫死
[00:20:11.000 --> 00:20:15.000]  妻子住在沿海的一个城市里头
[00:20:15.000 --> 00:20:18.000]  消息传来的时候
[00:20:18.000 --> 00:20:21.000]  这个妻子
[00:20:21.000 --> 00:20:23.000]  关上门
[00:20:23.000 --> 00:20:26.000]  一个人在房间里
[00:20:26.000 --> 00:20:29.000]  他平常非常欢喜
[00:20:29.000 --> 00:20:30.000]  唱诗
[00:20:30.000 --> 00:20:31.000]  弹琴
[00:20:31.000 --> 00:20:34.000]  他就打开他的诗本
[00:20:34.000 --> 00:20:38.000]  找到他当初奉献自己的时候
[00:20:38.000 --> 00:20:41.000]  最欢喜唱的那一首诗
[00:20:41.000 --> 00:20:47.000]  最感动他奉献自己给主传福音的那一首诗
[00:20:47.000 --> 00:20:50.000]  他就坐下
[00:20:50.000 --> 00:20:52.000]  弹这一首诗
[00:20:52.000 --> 00:20:54.000]  自己唱这一首诗
[00:20:54.000 --> 00:20:55.000]  弹了又唱
[00:20:55.000 --> 00:20:57.000]  唱了又弹
[00:20:57.000 --> 00:21:00.000]  一直到他心里面又得回
[00:21:00.000 --> 00:21:03.000]  他当初唱这首诗
[00:21:03.000 --> 00:21:04.000]  听这首诗
[00:21:04.000 --> 00:21:06.000]  而有那个感动
[00:21:06.000 --> 00:21:09.000]  而把自己献上的时候的心情
[00:21:09.000 --> 00:21:11.000]  他就停下
[00:21:11.000 --> 00:21:14.000]  他开了门出来
[00:21:14.000 --> 00:21:16.000]  他刚刚有一个baby
[00:21:16.000 --> 00:21:19.000]  还是暴作的baby
[00:21:19.000 --> 00:21:22.000]  有朋友就对他说
[00:21:22.000 --> 00:21:24.000]  你是不是准备回国
[00:21:24.000 --> 00:21:26.000]  什么时候回国
[00:21:26.000 --> 00:21:28.000]  他回答说
[00:21:28.000 --> 00:21:29.000]  我不回美国
[00:21:29.000 --> 00:21:34.000]  我要在这儿一直等到我丈夫的死
[00:21:34.000 --> 00:21:37.000]  结出果子来的时候
[00:21:37.000 --> 00:21:40.000]  我读到这个见证
[00:21:40.000 --> 00:21:44.000]  真是看见基督的荣耀
[00:21:44.000 --> 00:21:47.000]  看见基督的爱的那个激励
[00:21:47.000 --> 00:21:51.000]  能够产生这样的事实
[00:21:51.000 --> 00:21:54.000]  这是奉献
[00:21:54.000 --> 00:21:58.000]  不代价的地方的时候
[00:21:58.000 --> 00:22:01.000]  我们常常看见
[00:22:01.000 --> 00:22:03.000]  美国的弟兄姊妹
[00:22:03.000 --> 00:22:05.000]  不声不响
[00:22:05.000 --> 00:22:06.000]  扶起了十字架
[00:22:06.000 --> 00:22:10.000]  跑到世界上最艰苦的地方
[00:22:10.000 --> 00:22:13.000]  离开他们的亲友
[00:22:13.000 --> 00:22:17.000]  离开他们所熟悉习惯的一切
[00:22:17.000 --> 00:22:19.000]  背起十字架
[00:22:19.000 --> 00:22:22.000]  孤孤单单地跑去
[00:22:22.000 --> 00:22:23.000]  传呼音
[00:22:23.000 --> 00:22:26.000]  一生在那儿
[00:22:26.000 --> 00:22:28.000]  包括很有地位
[00:22:28.000 --> 00:22:31.000]  很有学问的人
[00:22:31.000 --> 00:22:33.000]  real scholars
[00:22:33.000 --> 00:22:34.000]  他们到那些地方
[00:22:34.000 --> 00:22:36.000]  没有人知道他们的学问
[00:22:36.000 --> 00:22:39.000]  没有人知道他们过去的地位
[00:22:39.000 --> 00:22:41.000]  他们在那里
[00:22:41.000 --> 00:22:42.000]  不是一年
[00:22:42.000 --> 00:22:43.000]  不是两年
[00:22:43.000 --> 00:22:45.000]  不是十年
[00:22:45.000 --> 00:22:46.000]  从去
[00:22:46.000 --> 00:22:47.000]  一直到离开世界
[00:22:47.000 --> 00:22:48.000]  在那里
[00:22:48.000 --> 00:22:51.000]  为主工作
[00:22:51.000 --> 00:22:53.000]  这是顺利
[00:22:53.000 --> 00:22:54.000]  这是奉献
[00:22:54.000 --> 00:22:55.000]  我觉得
[00:22:55.000 --> 00:22:57.000]  如果我们中国的教会
[00:22:57.000 --> 00:22:59.000]  要真正的兴旺
[00:22:59.000 --> 00:23:01.000]  真正的发展
[00:23:01.000 --> 00:23:04.000]  真正要取领导的地位
[00:23:04.000 --> 00:23:07.000]  我们要先付这个代价
[00:23:07.000 --> 00:23:09.000]  在我们的身上
[00:23:09.000 --> 00:23:11.000]  要先有这个表现
[00:23:11.000 --> 00:23:12.000]  不然的话
[00:23:12.000 --> 00:23:16.000]  我们只能够惭愧而已
[00:23:16.000 --> 00:23:22.000]  第四种的对比
[00:23:22.000 --> 00:23:32.000]  我们看第十九节和二十节
[00:23:32.000 --> 00:23:35.000]  他们的结局就是成论
[00:23:35.000 --> 00:23:38.000]  他们的神就是自己的度夫
[00:23:38.000 --> 00:23:41.000]  他们以自己的羞辱为荣耀
[00:23:41.000 --> 00:23:44.000]  专以地上的事为念
[00:23:44.000 --> 00:23:48.000]  我们却是天上的国民
[00:23:48.000 --> 00:23:50.000]  并且等候救主
[00:23:50.000 --> 00:23:55.000]  就是主耶稣基督从天上降临
[00:23:55.000 --> 00:23:59.000]  在这里我们看见两种的人
[00:23:59.000 --> 00:24:03.000]  保罗自己包裹在第二种的人里面
[00:24:03.000 --> 00:24:08.000]  第一种的人是专以地上的事为念
[00:24:08.000 --> 00:24:10.000]  换句话说
[00:24:10.000 --> 00:24:14.000]  单单顾念宝贵追求
[00:24:14.000 --> 00:24:16.000]  所看见的
[00:24:16.000 --> 00:24:19.000]  属物质的
[00:24:19.000 --> 00:24:21.000]  但是保罗说我们
[00:24:21.000 --> 00:24:23.000]  包裹他自己在内
[00:24:23.000 --> 00:24:27.000]  我们却是天上的国民
[00:24:27.000 --> 00:24:29.000]  并且等候
[00:24:29.000 --> 00:24:30.000]  有一个等候
[00:24:30.000 --> 00:24:32.000]  有一个盼望
[00:24:32.000 --> 00:24:33.000]  不同的盼望
[00:24:33.000 --> 00:24:35.000]  不同的追求
[00:24:35.000 --> 00:24:38.000]  所宝贵的是两样
[00:24:38.000 --> 00:24:42.000]  和第一种人有一个很大的分别
[00:24:42.000 --> 00:24:46.000]  所以在格林多厚书四章十八节
[00:24:46.000 --> 00:24:48.000]  保罗说
[00:24:48.000 --> 00:24:51.000]  我们不是顾念所见
[00:24:51.000 --> 00:24:53.000]  乃是顾念所不见
[00:24:53.000 --> 00:24:56.000]  因为所见的是暂时的
[00:24:56.000 --> 00:24:59.000]  所不见的是永远的
[00:24:59.000 --> 00:25:04.000]  保罗的眼睛因为认识了耶稣基督
[00:25:04.000 --> 00:25:07.000]  就注定在那个看不见的
[00:25:07.000 --> 00:25:12.000]  而有永远价值的事物上
[00:25:12.000 --> 00:25:14.000]  他的眼睛在那里
[00:25:14.000 --> 00:25:16.000]  他的心也在那里
[00:25:16.000 --> 00:25:18.000]  他的心在那里
[00:25:18.000 --> 00:25:19.000]  他的手
[00:25:19.000 --> 00:25:20.000]  他的脚
[00:25:20.000 --> 00:25:21.000]  他的一切的一切
[00:25:21.000 --> 00:25:22.000]  他的努力
[00:25:22.000 --> 00:25:23.000]  他的工作
[00:25:23.000 --> 00:25:24.000]  他的追求
[00:25:24.000 --> 00:25:25.000]  他的爱慕
[00:25:25.000 --> 00:25:26.000]  他的劳苦
[00:25:26.000 --> 00:25:29.000]  都在那里
[00:25:29.000 --> 00:25:32.000]  他的眼睛注定在这些事物上
[00:25:32.000 --> 00:25:35.000]  都是主的事
[00:25:35.000 --> 00:25:37.000]  这些事有永远的价值
[00:25:37.000 --> 00:25:38.000]  为了这些事
[00:25:38.000 --> 00:25:42.000]  他放下了暂时的
[00:25:42.000 --> 00:25:46.000]  他说有多少人钻一地上的事为念
[00:25:46.000 --> 00:25:49.000]  地上的事充满了他们的心
[00:25:49.000 --> 00:25:51.000]  充满了他们的眼睛
[00:25:51.000 --> 00:25:53.000]  充满了他们的计划
[00:25:53.000 --> 00:25:57.000]  他们的心血时间劳苦
[00:25:57.000 --> 00:26:00.000]  都在地上的事上
[00:26:00.000 --> 00:26:03.000]  钻一地上的事为念
[00:26:03.000 --> 00:26:07.000]  但是保罗他的眼睛往上看
[00:26:07.000 --> 00:26:10.000]  看那个有永远价值的事
[00:26:10.000 --> 00:26:14.000]  他要追求那些事
[00:26:14.000 --> 00:26:18.000]  在伦敦有一个美术馆
[00:26:18.000 --> 00:26:20.000]  叫做Tate Gallery
[00:26:20.000 --> 00:26:22.000]  在这个美术馆里面
