
[00:00:00.000 --> 00:00:03.400]  大家翻開聖經啟示錄第三章經文
[00:03:03.800 --> 00:03:06.800]  我們就要從撒迪教會當中思想
[00:03:06.800 --> 00:03:08.400]  警醒的訊息
[00:03:08.400 --> 00:03:11.200]  大家一起再看回聖經第三章
[00:03:11.200 --> 00:03:13.400]  聖經提醒
[00:03:13.400 --> 00:03:15.200]  當時撒迪教會要首先
[00:03:15.200 --> 00:03:18.800]  要留心認識自己的實況是怎樣
[00:03:18.800 --> 00:03:20.800]  在第三章第一節說
[00:03:21.800 --> 00:03:24.800]  你有寫信給撒迪教會的使者說
[00:03:24.800 --> 00:03:27.800]  你有神的七靈和七星的說
[00:03:27.800 --> 00:03:29.400]  我知道你的行為
[00:03:29.400 --> 00:03:31.400]  安明你是活的
[00:03:31.400 --> 00:03:33.400]  其實是死的
[00:03:33.400 --> 00:03:36.000]  主自己親自說
[00:03:36.000 --> 00:03:39.400]  他說我手裏面有神的七靈有七星
[00:03:39.400 --> 00:03:40.800]  也意味著
[00:03:40.800 --> 00:03:43.800]  因為上帝樂意賜下聖靈
[00:03:43.800 --> 00:03:45.400]  在我們生命中
[00:03:45.400 --> 00:03:47.800]  大家知道當主耶穌離開的時候
[00:03:48.200 --> 00:03:52.800]  祂應許讓聖靈永遠住在我們裏面
[00:03:52.800 --> 00:03:56.400]  而神的聖靈成為了我們的幫助
[00:03:56.400 --> 00:03:59.000]  我們軟弱的時候祂會兼顧我們
[00:03:59.000 --> 00:04:00.200]  我們沒有力量的時候
[00:04:00.200 --> 00:04:02.400]  聖靈成為了我們的力量
[00:04:02.400 --> 00:04:04.800]  這位主說
[00:04:04.800 --> 00:04:07.200]  我有神的七靈
[00:04:07.200 --> 00:04:10.000]  神能夠讓祂完全的靈
[00:04:10.000 --> 00:04:13.200]  臨在我們生命當中成為我們的幫助
[00:04:13.200 --> 00:04:16.000]  請要提到那位主說
[00:04:16.000 --> 00:04:19.000]  他說哪有神的七星
[00:04:19.000 --> 00:04:21.600]  大家記得在第二章第一節提及
[00:04:21.600 --> 00:04:23.200]  就是耶福所教會的時候
[00:04:23.200 --> 00:04:26.800]  耶福所教會也清楚聽見
[00:04:26.800 --> 00:04:29.600]  那手上拿著七星的主
[00:04:29.600 --> 00:04:34.000]  表示七星代表著七個教會
[00:04:34.000 --> 00:04:36.200]  在神的看顧裏面
[00:04:36.200 --> 00:04:38.400]  在神的監察裏面
[00:04:38.400 --> 00:04:40.400]  在祂的保守當中
[00:04:40.400 --> 00:04:41.800]  我們不需要擔心
[00:04:41.800 --> 00:04:44.200]  但在祂的監察當中
[00:04:44.200 --> 00:04:45.200]  祂提醒我們
[00:04:45.200 --> 00:04:46.600]  特別是撒迪教會
[00:04:46.600 --> 00:04:48.000]  這句話是這麼說的
[00:04:48.000 --> 00:04:50.600]  我知道你的行為
[00:04:50.600 --> 00:04:53.400]  我明你是活的
[00:04:53.400 --> 00:04:55.800]  其實你是死的
[00:04:55.800 --> 00:04:58.000]  按照明星
[00:04:58.000 --> 00:05:00.600]  按照外表的名字
[00:05:00.600 --> 00:05:02.400]  看上去好像是活的
[00:05:02.400 --> 00:05:03.400]  有生命的
[00:05:03.400 --> 00:05:05.200]  但其實是死的
[00:05:05.200 --> 00:05:07.800]  這句話來得很厲害
[00:05:07.800 --> 00:05:08.800]  很尖銳
[00:05:08.800 --> 00:05:11.400]  但卻是將撒迪教會的實況
[00:05:11.400 --> 00:05:13.200]  來揭示給他們知道
[00:05:13.600 --> 00:05:15.200]  當時撒迪這個城市
[00:05:15.200 --> 00:05:16.400]  從歷史上看
[00:05:16.400 --> 00:05:18.600]  是一個很富裕的城市
[00:05:18.600 --> 00:05:23.200]  裏面有很多商業工業
[00:05:23.200 --> 00:05:24.600]  很發達的城市
[00:05:24.600 --> 00:05:26.800]  但其中一個原因是
[00:05:26.800 --> 00:05:28.400]  城市很富裕
[00:05:28.400 --> 00:05:31.400]  因此他們的生活沒有特別掛心
[00:05:31.400 --> 00:05:32.800]  生活無憂
[00:05:32.800 --> 00:05:35.000]  因此問題就是
[00:05:35.000 --> 00:05:37.600]  道德生活很頹廢
[00:05:37.600 --> 00:05:39.400]  不知道大家有沒有察覺
[00:05:39.400 --> 00:05:41.600]  在全世界很多富裕的城市
[00:05:41.600 --> 00:05:43.600]  很多時候都出現了一種情況
[00:05:43.600 --> 00:05:45.600]  就是環境富裕
[00:05:45.600 --> 00:05:47.400]  但道德頹廢
[00:05:47.400 --> 00:05:49.600]  這個情況常常出現
[00:05:49.600 --> 00:05:52.600]  而撒迪教會也受這方面的影響
[00:05:52.600 --> 00:05:55.400]  當時教會有一些宗教的生活
[00:05:55.400 --> 00:05:57.800]  如常有教會的聚會
[00:05:57.800 --> 00:06:00.400]  但突然之間那種愛主的熱誠
[00:06:00.400 --> 00:06:02.600]  卻是一路的冷淡
[00:06:02.600 --> 00:06:06.000]  有人說他們被安逸吞噬了
[00:06:06.000 --> 00:06:10.000]  或者我們回想我們所身處的香港
[00:06:10.000 --> 00:06:12.800]  不知道大家知不知道香港的教會
[00:06:12.800 --> 00:06:14.000]  總共有多少間
[00:06:14.000 --> 00:06:17.600]  大家知道香港有七百萬人
[00:06:17.600 --> 00:06:20.400]  教會有一千二百間左右
[00:06:20.400 --> 00:06:23.400]  但有多少個基督教機構呢
[00:06:23.400 --> 00:06:26.000]  香港教會有很多不同的事工
[00:06:26.000 --> 00:06:27.400]  很多各種的活動
[00:06:27.400 --> 00:06:31.800]  非正式的統計有四百間基督教機構
[00:06:31.800 --> 00:06:35.000]  即是多少間教會一間機構
[00:06:35.000 --> 00:06:38.200]  三間教會一間機構
[00:06:38.800 --> 00:06:41.200]  應該有很蓬勃的事工發展
[00:06:41.200 --> 00:06:43.000]  很多不同的工作出現
[00:06:43.000 --> 00:06:46.000]  但香港教會是否真的復興呢
[00:06:46.000 --> 00:06:48.400]  我們不敢說
[00:06:48.400 --> 00:06:51.400]  有些人做一個調查
[00:06:51.400 --> 00:06:54.000]  就香港教徒人數做調查
[00:06:54.000 --> 00:06:57.400]  在早年曾經有一種下落的情況
[00:06:57.400 --> 00:07:00.800]  近五年十年開始微升
[00:07:00.800 --> 00:07:03.200]  但最終的統計發現
[00:07:03.200 --> 00:07:07.200]  現在香港教會每個主日崇拜的崇拜教徒
[00:07:07.800 --> 00:07:10.000]  大概不足三個百分比
[00:07:10.000 --> 00:07:11.400]  百分之三
[00:07:11.400 --> 00:07:13.600]  是一個很低的數字
[00:07:13.600 --> 00:07:17.000]  我們不知道為何會有這麼多事工
[00:07:17.000 --> 00:07:19.600]  但好像信主的人並不是這麼多
[00:07:19.600 --> 00:07:23.000]  而且也不感覺是真的復興
[00:07:23.000 --> 00:07:25.600]  當時曾經提及撒底教會
[00:07:25.600 --> 00:07:27.600]  「安明你們是活的」
[00:07:27.600 --> 00:07:29.600]  「其實你們是死的」
[00:07:29.600 --> 00:07:31.600]  這句說話讓我們想起
[00:07:31.600 --> 00:07:33.000]  我們常常說的說話
[00:07:33.000 --> 00:07:36.600]  我們常常說「虛有其名」
[00:07:37.000 --> 00:07:39.600]  或「有明無實」
[00:07:39.600 --> 00:07:43.400]  我們不知道香港是怎樣
[00:07:43.400 --> 00:07:44.600]  但我們常常希望
[00:07:44.600 --> 00:07:46.000]  我們北宣家弟兄姊妹
[00:07:46.000 --> 00:07:47.800]  但願神有一天稱讚我們
[00:07:47.800 --> 00:07:50.200]  我們是有明有實
[00:07:50.200 --> 00:07:54.600]  或是明實都是相符的一間教會
[00:07:54.600 --> 00:07:56.800]  但我們很需要神光照我們
[00:07:56.800 --> 00:07:58.000]  讓我們知道實況
[00:07:58.000 --> 00:08:00.400]  以至我們能夠更新改變
[00:08:00.400 --> 00:08:03.600]  有時我們常常說盲點
[00:08:03.600 --> 00:08:05.000]  甚麼是盲點呢
[00:08:05.600 --> 00:08:06.800]  就是別人都看見
[00:08:06.800 --> 00:08:08.200]  只是自己看不見
[00:08:08.200 --> 00:08:10.000]  每個人都說
[00:08:10.000 --> 00:08:12.000]  「為何你經常這樣說話?」
[00:08:12.000 --> 00:08:14.200]  「沒有,我沒有這樣說」
[00:08:14.200 --> 00:08:19.200]  盲點是需要別人帶著愛心去指出的
[00:08:19.200 --> 00:08:22.400]  是需要別人特別幫助自己才會知道
[00:08:22.400 --> 00:08:24.000]  教會的情況
[00:08:24.000 --> 00:08:26.600]  我們需要神在當中光照我們
[00:08:26.600 --> 00:08:28.200]  我們個人的情況
[00:08:28.200 --> 00:08:29.400]  需要神光照我們
[00:08:29.400 --> 00:08:31.000]  以至我們能夠真正知道
[00:08:31.000 --> 00:08:33.000]  我們實在是怎樣
[00:08:33.600 --> 00:08:36.400]  但聖經對撒迪教會有一個很重要的
[00:08:36.400 --> 00:08:38.200]  繼續的提醒
[00:08:38.200 --> 00:08:39.600]  大家看第二節
[00:08:39.600 --> 00:08:43.600]  主跟著跟撒迪教會說
[00:08:43.600 --> 00:08:45.400]  「你要警醒」
[00:08:45.400 --> 00:08:48.000]  「堅固那聖下將要衰微的」
[00:08:48.000 --> 00:08:49.200]  新譯本所說
[00:08:49.200 --> 00:08:51.200]  「聖下將要死的」
[00:08:51.200 --> 00:08:53.000]  「因我見你的行為」
[00:08:53.000 --> 00:08:54.000]  「在我神面前」
[00:08:54.000 --> 00:08:56.400]  「沒有一樣是完全的」
[00:08:56.400 --> 00:08:58.800]  聖經提到你們要警醒
[00:08:58.800 --> 00:09:00.600]  英文的翻譯很直接
[00:09:00.600 --> 00:09:01.400]  Wake up
[00:09:01.400 --> 00:09:02.600]  醒一下吧
[00:09:03.400 --> 00:09:04.200]  要警醒
[00:09:04.200 --> 00:09:06.200]  要知道自己的情況是怎樣
[00:09:06.200 --> 00:09:09.400]  要將餘下快要死的
[00:09:09.400 --> 00:09:11.400]  都建立起來
[00:09:11.400 --> 00:09:14.200]  我自己有一條領帶
[00:09:14.200 --> 00:09:16.200]  這條領帶有幾個英文字
[00:09:16.200 --> 00:09:18.000]  寫著
[00:09:18.000 --> 00:09:19.600]  Watch and pray
[00:09:19.600 --> 00:09:21.600]  Watch and pray
[00:09:21.600 --> 00:09:23.600]  警醒、祈禱
[00:09:23.600 --> 00:09:27.600]  在聖經上將警醒和禱告連在一起
[00:09:27.600 --> 00:09:30.200]  一個人當他警醒的時候
[00:09:30.200 --> 00:09:32.800]  他就會留心到要祈禱依靠神
[00:09:32.800 --> 00:09:35.000]  當他祈禱的時候
[00:09:35.000 --> 00:09:37.000]  他的心靈開始清醒
[00:09:37.000 --> 00:09:39.200]  他開始分辨到是非
[00:09:39.200 --> 00:09:41.600]  他才能夠警醒
[00:09:41.600 --> 00:09:45.000]  所以警醒和禱告是分不開的
[00:09:45.000 --> 00:09:46.600]  很多時候
[00:09:46.600 --> 00:09:48.800]  當我們警覺到要祈禱了
[00:09:48.800 --> 00:09:51.600]  在那個時候我們就能夠避開試探
[00:09:51.600 --> 00:09:53.600]  我曾經提及過
[00:09:53.600 --> 00:09:55.800]  我們北宣街也有不少外間的教會
[00:09:55.800 --> 00:09:57.000]  來訪問我們
[00:09:57.000 --> 00:09:59.000]  有時候會訪問消木師
[00:10:00.000 --> 00:10:02.000]  有時候訪問完之後
[00:10:02.000 --> 00:10:03.000]  經過幾次
[00:10:03.000 --> 00:10:05.000]  我就開始思想一件事
[00:10:05.000 --> 00:10:07.400]  我就發覺很危險
[00:10:07.400 --> 00:10:09.800]  通常有外間的人訪問教會
[00:10:09.800 --> 00:10:12.000]  通常會讚賞教會
[00:10:12.000 --> 00:10:14.800]  讚賞消木師教會做得很好
[00:10:14.800 --> 00:10:17.400]  有些時候不察覺
[00:10:17.400 --> 00:10:20.000]  就會以為真是自己的功勞
[00:10:20.000 --> 00:10:21.800]  所以經過幾次之後
[00:10:21.800 --> 00:10:22.800]  我就留心
[00:10:22.800 --> 00:10:26.400]  我需要在接待訪客之前
[00:10:26.400 --> 00:10:28.400]  我要特別為自己祈禱
[00:10:29.000 --> 00:10:31.800]  神爺救我脫離試探
[00:10:31.800 --> 00:10:33.400]  保守我的心
[00:10:33.400 --> 00:10:35.400]  真是知道去榮耀祢
[00:10:35.400 --> 00:10:38.000]  然後準備自己去面對
[00:10:38.000 --> 00:10:39.800]  那些可能的試探
[00:10:39.800 --> 00:10:41.800]  當然
[00:10:41.800 --> 00:10:44.200]  我也有另外一些比較特別的做法
[00:10:44.200 --> 00:10:45.200]  有些人也知道
[00:10:45.200 --> 00:10:47.400]  消木師有時候會偶爾去看電影
[00:10:47.400 --> 00:10:49.800]  選擇一些好的電影去看的時候
[00:10:49.800 --> 00:10:52.400]  去到一個電影院坐下來的時候
[00:10:52.400 --> 00:10:54.000]  通常我先做一件事
[00:10:54.000 --> 00:10:56.000]  我就是先祈禱
[00:10:56.000 --> 00:10:57.400]  有人說
[00:10:57.400 --> 00:10:58.400]  消木師
[00:10:58.400 --> 00:11:01.400]  看電影也要先祈禱嗎?
[00:11:01.400 --> 00:11:04.600]  可能有些人不需要
[00:11:04.600 --> 00:11:06.200]  但是我知道我需要
[00:11:06.200 --> 00:11:08.600]  因為就算我怎樣選擇一些好電影
[00:11:08.600 --> 00:11:10.800]  我不能夠保證所有鏡頭
[00:11:10.800 --> 00:11:13.000]  都是好的鏡頭
[00:11:13.000 --> 00:11:15.800]  我不能夠保證所有的對話
[00:11:15.800 --> 00:11:17.600]  都是好的對話
[00:11:17.600 --> 00:11:20.600]  有些時候當我不小心
[00:11:20.600 --> 00:11:22.200]  這些影畫像
[00:11:22.200 --> 00:11:23.800]  進入了我的心思裡面
[00:11:23.800 --> 00:11:25.200]  荼毒了我的心
[00:11:25.200 --> 00:11:26.400]  可能我也不知道
[00:11:27.000 --> 00:11:28.400]  所以有時候我都會
[00:11:28.400 --> 00:11:30.200]  看電影之前我就會祈禱
[00:11:30.200 --> 00:11:32.000]  安神求你保守我
[00:11:32.000 --> 00:11:34.600]  然後嘗試帶著一個清醒的心
[00:11:34.600 --> 00:11:37.400]  去過濾所看所聽
[00:11:37.400 --> 00:11:40.400]  當然今天你未必看電影
[00:11:40.400 --> 00:11:42.400]  可能當你打開電腦之前
[00:11:42.400 --> 00:11:43.600]  預備上網了
[00:11:43.600 --> 00:11:45.200]  你可能要先祈禱
[00:11:45.200 --> 00:11:46.800]  然後祈禱的時候
[00:11:46.800 --> 00:11:47.400]  主啊
[00:11:47.400 --> 00:11:48.400]  幫助我
[00:11:48.400 --> 00:11:49.600]  適可而止
[00:11:49.600 --> 00:11:53.000]  又或者當有些紅色的閃爍閃爍
[00:11:53.000 --> 00:11:54.200]  走出來的時候
[00:11:54.200 --> 00:11:56.600]  你立刻快點刪除掉
[00:11:57.000 --> 00:11:58.000]  取消掉它
[00:11:58.000 --> 00:12:00.200]  有些事情你會知道
[00:12:00.200 --> 00:12:02.400]  將會有一些危險出現的時候
[00:12:02.400 --> 00:12:03.400]  你會警覺著
[00:12:03.400 --> 00:12:04.600]  你會先祈禱
[00:12:04.600 --> 00:12:07.000]  你就可以逃開那些試探
[00:12:07.000 --> 00:12:09.600]  因此聖經給了前書四章第七節
[00:12:09.600 --> 00:12:11.200]  我們很熟悉的順序上說
[00:12:11.200 --> 00:12:12.600]  聖經就說
[00:12:12.600 --> 00:12:15.200]  萬物的結局近了
[00:12:15.200 --> 00:12:18.400]  所以你們要謹慎自守
[00:12:18.400 --> 00:12:20.200]  警醒
[00:12:20.200 --> 00:12:21.600]  禱告
[00:12:21.600 --> 00:12:25.600]  整個末世來到的時候
[00:12:26.600 --> 00:12:28.200]  我們要謹慎自守
[00:12:28.200 --> 00:12:30.000]  聖經的意思是說
[00:12:30.000 --> 00:12:31.000]  警醒
[00:12:31.000 --> 00:12:33.000]  以至你能夠禱告
[00:12:33.000 --> 00:12:34.600]  如果你不警醒
[00:12:34.600 --> 00:12:35.800]  你不會可以禱告
[00:12:35.800 --> 00:12:37.600]  也不感覺那種需要
[00:12:37.600 --> 00:12:38.800]  你也去禱告
[00:12:38.800 --> 00:12:40.200]  所以聖經提醒我們
[00:12:40.200 --> 00:12:41.200]  要警醒
[00:12:41.200 --> 00:12:42.000]  要留心
[00:12:42.000 --> 00:12:44.400]  要警覺自己的狀況
[00:12:44.400 --> 00:12:46.600]  大家再聽回剛才聖經說
[00:12:46.600 --> 00:12:48.800]  因我見你的行為
[00:12:48.800 --> 00:12:50.000]  第二節中間
[00:12:50.000 --> 00:12:52.200]  在我神面前
[00:12:52.200 --> 00:12:54.400]  沒有一樣是完全的
[00:12:55.400 --> 00:12:57.600]  其他的教會主讚賞他們
[00:12:57.600 --> 00:12:58.400]  說他們是
[00:12:58.400 --> 00:12:59.000]  譬如說
[00:12:59.000 --> 00:13:00.800]  他們是堅守神的道
[00:13:00.800 --> 00:13:02.400]  他們很忍耐
[00:13:02.400 --> 00:13:04.800]  他們是勞碌地侍奉主
[00:13:04.800 --> 00:13:08.000]  有很多地方在神眼中捍衛完全
[00:13:08.000 --> 00:13:09.200]  但對於撒迪教會
[00:13:09.200 --> 00:13:11.800]  神就說你們沒有一樣是完全的
[00:13:11.800 --> 00:13:13.600]  各位弟兄姊妹
[00:13:13.600 --> 00:13:15.800]  當然我們都不是完全的人
[00:13:15.800 --> 00:13:17.800]  但或者你可以想一想
[00:13:17.800 --> 00:13:19.000]  或者我
[00:13:19.000 --> 00:13:21.600]  下星期會幫助打一個查經班
[00:13:21.600 --> 00:13:23.000]  或者你幫忙
[00:13:23.000 --> 00:13:25.400]  會做一些小小的侍奉
[00:13:25.400 --> 00:13:27.400]  或者你的心可以想
[00:13:27.400 --> 00:13:30.200]  我可不可以在這件事上
[00:13:30.200 --> 00:13:32.200]  我盡力擺上自己
[00:13:32.200 --> 00:13:34.600]  將最好的獻給主
[00:13:34.600 --> 00:13:36.600]  用這種侍奉
[00:13:36.600 --> 00:13:37.800]  這種表現
[00:13:37.800 --> 00:13:39.000]  這種見證
[00:13:39.000 --> 00:13:41.600]  可以在主面前捍衛完全
[00:13:41.600 --> 00:13:44.000]  是你已經盡力地擺上
[00:13:44.000 --> 00:13:46.600]  已經盡力地在當中作見證
[00:13:46.600 --> 00:13:49.200]  這是值得我們常常留心
[00:13:49.200 --> 00:13:52.000]  如何將美善獻給神
[00:13:53.000 --> 00:13:54.400]  當聖經再說的時候
[00:13:54.400 --> 00:13:55.400]  聖經再提
[00:13:55.400 --> 00:13:57.200]  祂說你們要警醒
[00:13:57.200 --> 00:13:58.400]  然後第三節
[00:13:58.400 --> 00:14:02.000]  所以要回想你是怎樣領受
[00:14:02.000 --> 00:14:03.000]  怎樣聽見
[00:14:03.000 --> 00:14:06.000]  又要遵守並要悔改
[00:14:06.000 --> 00:14:07.000]  若不警醒
[00:14:07.000 --> 00:14:08.400]  我必臨到你那裡
[00:14:08.400 --> 00:14:09.600]  如同賊一樣
[00:14:09.600 --> 00:14:11.000]  我何時臨到
[00:14:11.000 --> 00:14:13.000]  你也決不能知道
[00:14:13.000 --> 00:14:15.600]  聖經提醒我們要回想
[00:14:15.600 --> 00:14:17.800]  如何領受神給你的吩咐
[00:14:17.800 --> 00:14:19.400]  然後去遵守
[00:14:19.400 --> 00:14:21.400]  並且悔改
[00:14:21.600 --> 00:14:23.000]  剛才我們提到
[00:14:23.000 --> 00:14:25.800]  警醒和禱告是相結連的
[00:14:25.800 --> 00:14:29.200]  聖經同時提到遵守和悔改
[00:14:29.200 --> 00:14:31.200]  也同時是結連的
[00:14:31.200 --> 00:14:33.200]  如果我們要悔改
[00:14:33.200 --> 00:14:34.200]  必須結出
[00:14:34.200 --> 00:14:35.400]  什麼呢?
[00:14:35.400 --> 00:14:38.800]  悔改的果子
[00:14:38.800 --> 00:14:44.000]  悔改的果子和悔改的心是相稱的
[00:14:44.000 --> 00:14:47.000]  這兩樣聖經常常聯合一起說
[00:14:47.000 --> 00:14:49.800]  或者大家看前面的馬太福音
[00:14:49.800 --> 00:14:50.600]  我們看看
[00:14:50.600 --> 00:14:57.600]  聖經馬太福音第七章
[00:14:57.600 --> 00:15:06.600]  第七章第十三節
[00:15:06.600 --> 00:15:10.600]  提到兩條路
[00:15:10.600 --> 00:15:12.000]  一條窄路一條寬路
[00:15:12.000 --> 00:15:13.000]  大家熟悉了
[00:15:13.000 --> 00:15:16.600]  第十五節提到兩種果樹
[00:15:16.600 --> 00:15:20.000]  第十四節提到兩種根基
[00:15:20.800 --> 00:15:23.400]  當聖經特別在第七章第十八節
[00:15:23.400 --> 00:15:25.600]  第七章第十八節
[00:15:25.600 --> 00:15:28.600]  提到一棵樹
[00:15:28.600 --> 00:15:30.400]  如果結好果子
[00:15:30.400 --> 00:15:32.000]  才是真的好樹
[00:15:32.000 --> 00:15:32.800]  十八節
[00:15:32.800 --> 00:15:35.400]  好樹不能結壞果子
[00:15:35.400 --> 00:15:37.400]  壞樹不能結好果子
[00:15:37.400 --> 00:15:39.000]  凡不結好果子的樹
[00:15:39.000 --> 00:15:40.800]  就陷下來凋在火裡
[00:15:40.800 --> 00:15:43.600]  所以憑著它們的果子
[00:15:43.600 --> 00:15:45.600]  就可以認出它們來
[00:15:45.600 --> 00:15:49.600]  從果子才可以確定它是真的好樹
[00:15:49.600 --> 00:15:51.000]  還是壞樹
[00:15:51.000 --> 00:15:52.800]  下一節二十一節提到
[00:15:52.800 --> 00:15:55.800]  有些人不斷稱呼主啊主啊
[00:15:55.800 --> 00:15:57.600]  但他們不能進天國
[00:15:57.600 --> 00:16:00.400]  甚至下一節二十二節提到
[00:16:00.400 --> 00:16:03.000]  當那天必有許多人對我說
[00:16:03.000 --> 00:16:03.800]  主啊主啊
[00:16:03.800 --> 00:16:05.800]  我們不是奉祢的名傳道
[00:16:05.800 --> 00:16:07.000]  奉祢的名趕鬼
[00:16:07.000 --> 00:16:09.000]  奉祢的名行許多義能嗎?
[00:16:09.000 --> 00:16:11.400]  但主明明對他們說
[00:16:11.400 --> 00:16:13.200]  我從來都不認識你們
[00:16:13.200 --> 00:16:14.600]  你們這些作惡的人
[00:16:14.600 --> 00:16:15.800]  離開我去吧
[00:16:15.800 --> 00:16:18.600]  哪些人才是主所認識的呢?
[00:16:18.800 --> 00:16:20.400]  哪些人能夠進天國呢?
[00:16:20.400 --> 00:16:21.800]  就是二十一節所說
[00:16:21.800 --> 00:16:23.800]  中間
[00:16:23.800 --> 00:16:27.200]  唯獨遵行我天父旨意的人
[00:16:27.200 --> 00:16:29.400]  才能進去
[00:16:29.400 --> 00:16:31.400]  聖經很清楚說
[00:16:31.400 --> 00:16:33.400]  是遵行的人
[00:16:33.400 --> 00:16:36.400]  意味著他的生命是結出了果子
[00:16:36.400 --> 00:16:39.400]  證明他是真正的好的樹
[00:16:39.400 --> 00:16:40.400]  這些人
