
[00:00:00.000 --> 00:00:05.000]  同工各位弟兄姊妹
[00:01:36.000 --> 00:01:38.000]  在每一個時代裏頭
[00:01:38.000 --> 00:01:41.000]  有牠的牧羊的特性
[00:01:41.000 --> 00:01:42.000]  就是在每一個時代裏面
[00:01:42.000 --> 00:01:44.000]  有牠牧羊的特性
[00:01:44.000 --> 00:01:46.000]  有牠牧羊的特殊的需要
[00:01:46.000 --> 00:01:48.000]  有牠牧羊的特殊需要
[00:01:48.000 --> 00:01:50.000]  所以我們要清楚地認識
[00:01:50.000 --> 00:01:52.000]  我們時代的需要
[00:01:52.000 --> 00:01:53.000]  所以我們要清楚地認識
[00:01:53.000 --> 00:01:54.000]  我們這個時代的需要
[00:01:54.000 --> 00:01:57.000]  按照需要來彼此牧養
[00:01:57.000 --> 00:01:59.000]  按照需要來彼此牧養
[00:01:59.000 --> 00:02:02.000]  今天香港的教會
[00:02:02.000 --> 00:02:06.000]  是在一個關鍵性的時刻裏面
[00:02:06.000 --> 00:02:07.000]  今天香港的教會
[00:02:07.000 --> 00:02:09.000]  在一個關鍵性時刻裏面
[00:02:09.000 --> 00:02:10.000]  在政治方面
[00:02:10.000 --> 00:02:11.000]  在政治方面
[00:02:11.000 --> 00:02:12.000]  在潮流方面
[00:02:12.000 --> 00:02:13.000]  在潮流方面
[00:02:13.000 --> 00:02:15.000]  在文化的適應方面
[00:02:15.000 --> 00:02:17.000]  在文化的適應方面
[00:02:17.000 --> 00:02:19.000]  都是一個關鍵性的時刻
[00:02:19.000 --> 00:02:22.000]  都是一個關鍵性的時刻
[00:02:22.000 --> 00:02:24.000]  我們在這樣的一個時代的特性裏頭
[00:02:24.000 --> 00:02:25.000]  我們在這樣的一個時代的特性裏頭
[00:02:25.000 --> 00:02:28.000]  來尋求我們如何的牧養
[00:02:28.000 --> 00:02:29.000]  來尋求我們如何的牧養
[00:02:29.000 --> 00:02:30.000]  我們在一個關鍵性的時刻裏面
[00:02:30.000 --> 00:02:31.000]  我們在一個關鍵性的時刻裏面
[00:02:31.000 --> 00:02:33.000]  可以尋求如何牧養
[00:02:33.000 --> 00:02:34.000]  可以尋求如何牧養
[00:02:34.000 --> 00:02:36.000]  今天早上我們來到
[00:02:36.000 --> 00:02:37.000]  今天早上我們來到
[00:02:37.000 --> 00:02:39.000]  我們的主耶穌基督大牧人
[00:02:39.000 --> 00:02:40.000]  我們的主耶穌基督大牧人
[00:02:40.000 --> 00:02:41.000]  祂的牧者心
[00:02:41.000 --> 00:02:42.000]  祂的牧者心
[00:02:42.000 --> 00:02:43.000]  我們看看我們大牧人
[00:02:43.000 --> 00:02:44.000]  我們看看我們大牧人
[00:02:44.000 --> 00:02:46.000]  主耶穌的牧者心
[00:02:46.000 --> 00:02:47.000]  主耶穌的牧者心
[00:02:47.000 --> 00:02:48.000]  大家知道
[00:02:48.000 --> 00:02:49.000]  大家知道
[00:02:49.000 --> 00:02:50.000]  我們知道
[00:02:50.000 --> 00:02:52.000]  在舊約裏面
[00:02:52.000 --> 00:02:53.000]  在舊約裏面
[00:02:53.000 --> 00:02:54.000]  以色亞書常常被稱為
[00:02:54.000 --> 00:02:55.000]  以色亞書常常被稱為
[00:02:55.000 --> 00:02:56.000]  第五福音書
[00:02:56.000 --> 00:02:57.000]  第五福音書
[00:02:57.000 --> 00:02:58.000]  舊約的以色亞書
[00:02:58.000 --> 00:02:59.000]  舊約的以色亞書
[00:02:59.000 --> 00:03:00.000]  常常被稱為第五福音書
[00:03:00.000 --> 00:03:01.000]  常常被稱為第五福音書
[00:03:01.000 --> 00:03:02.000]  新約有四福音
[00:03:02.000 --> 00:03:03.000]  新約有四福音
[00:03:03.000 --> 00:03:04.000]  在舊約有第五福音
[00:03:04.000 --> 00:03:05.000]  在舊約有第五福音
[00:03:05.000 --> 00:03:06.000]  在舊約有第五福音
[00:03:06.000 --> 00:03:07.000]  在舊約有第五福音
[00:03:07.000 --> 00:03:08.000]  第五福音是預言中的福音
[00:03:08.000 --> 00:03:09.000]  第五福音是預言中的福音
[00:03:09.000 --> 00:03:10.000]  第五福音是預言中的福音
[00:03:10.000 --> 00:03:11.000]  第五福音是預言中的福音
[00:03:11.000 --> 00:03:20.000]  在以色亞書裏面
[00:03:20.000 --> 00:03:21.000]  在以色亞書裏面
[00:03:21.000 --> 00:03:22.000]  我們看見救主耶穌基督的
[00:03:22.000 --> 00:03:23.000]  我們看見救主耶穌基督的
[00:03:23.000 --> 00:03:24.000]  三個基本形象
[00:03:24.000 --> 00:03:25.000]  三個基本形象
[00:03:25.000 --> 00:03:26.000]  我看到救主耶穌有三個基本形象
[00:03:26.000 --> 00:03:27.000]  我看到救主耶穌有三個基本形象
[00:03:27.000 --> 00:03:28.000]  第一
[00:03:28.000 --> 00:03:29.000]  第一
[00:03:29.000 --> 00:03:30.000]  祂是僕人
[00:03:30.000 --> 00:03:31.000]  祂是僕人
[00:03:31.000 --> 00:03:32.000]  耶和華的僕人
[00:03:32.000 --> 00:03:33.000]  耶和華的僕人
[00:03:33.000 --> 00:03:34.000]  而且是受苦的僕人
[00:03:34.000 --> 00:03:35.000]  而且是受苦的僕人
[00:03:35.000 --> 00:03:36.000]  而且是受苦的僕人
[00:03:36.000 --> 00:03:37.000]  第二
[00:03:37.000 --> 00:03:38.000]  第二
[00:03:38.000 --> 00:03:39.000]  祂是牧人
[00:03:39.000 --> 00:03:40.000]  祂是牧人
[00:03:40.000 --> 00:03:41.000]  祂是君王
[00:03:41.000 --> 00:03:42.000]  祂是君王
[00:03:42.000 --> 00:03:43.000]  三個名稱連在一起
[00:03:43.000 --> 00:03:44.000]  三個名稱連在一起
[00:03:44.000 --> 00:03:45.000]  就是我們主耶穌的三重名稱
[00:03:45.000 --> 00:03:46.000]  就是我們主耶穌的三重名稱
[00:03:46.000 --> 00:03:47.000]  就是我們主耶穌的三重名稱
[00:03:47.000 --> 00:03:48.000]  就是我們主耶穌的三重名稱
[00:03:48.000 --> 00:03:49.000]  就是我們主耶穌的三重名稱
[00:03:49.000 --> 00:03:50.000]  就是我們主耶穌的三重名稱
[00:03:50.000 --> 00:03:51.000]  就是我們主耶穌的三重名稱
[00:03:51.000 --> 00:03:52.000]  就是我們主耶穌的三重名稱
[00:03:52.000 --> 00:03:53.000]  就是我們主耶穌的三重名稱
[00:03:53.000 --> 00:03:54.000]  就是我們主耶穌的三重名稱
[00:03:54.000 --> 00:03:55.000]  就是我們主耶穌的三重名稱
[00:03:55.000 --> 00:03:56.000]  就是我們主耶穌的三重名稱
[00:03:56.000 --> 00:03:57.000]  就是我們主耶穌的三重名稱
[00:03:57.000 --> 00:03:58.000]  就是我們主耶穌的三重名稱
[00:03:58.000 --> 00:04:12.000]  就是我們主耶穌的三重名稱
[00:04:12.000 --> 00:04:13.000]  就是我們主耶穌的三重名稱
[00:04:13.000 --> 00:04:14.000]  就是我們主耶穌的三重名稱
[00:04:14.000 --> 00:04:15.000]  就是我們主耶穌的三重名稱
[00:04:15.000 --> 00:04:16.000]  就是我們主耶穌的三重名稱
[00:04:16.000 --> 00:04:17.000]  就是我們主耶穌的三重名稱
[00:04:17.000 --> 00:04:18.000]  就是我們主耶穌的三重名稱
[00:04:18.000 --> 00:04:19.000]  就是我們主耶穌的三重名稱
[00:04:19.000 --> 00:04:20.000]  就是我們主耶穌的三重名稱
[00:04:20.000 --> 00:04:21.000]  就是我們主耶穌的三重名稱
[00:04:21.000 --> 00:04:22.000]  就是我們主耶穌的三重名稱
[00:04:22.000 --> 00:04:23.000]  就是我們主耶穌的三重名稱
[00:04:23.000 --> 00:04:24.000]  就是我們主耶穌的三重名稱
[00:04:24.000 --> 00:04:25.000]  就是我們主耶穌的三重名稱
[00:04:25.000 --> 00:04:26.000]  就是我們主耶穌的三重名稱
[00:04:26.000 --> 00:04:27.000]  就是我們主耶穌的三重名稱
[00:04:27.000 --> 00:04:28.000]  就是我們主耶穌的三重名稱
[00:04:28.000 --> 00:04:29.000]  就是我們主耶穌的三重名稱
[00:04:29.000 --> 00:04:30.000]  就是我們主耶穌的三重名稱
[00:04:30.000 --> 00:04:31.000]  就是我們主耶穌的三重名稱
[00:04:31.000 --> 00:04:32.000]  就是我們主耶穌的三重名稱
[00:04:32.000 --> 00:04:33.000]  就是我們主耶穌的三重名稱
[00:04:33.000 --> 00:04:34.000]  就是我們主耶穌的三重名稱
[00:04:34.000 --> 00:04:35.000]  就是我們主耶穌的三重名稱
[00:04:35.000 --> 00:04:36.000]  就是我們主耶穌的三重名稱
[00:04:36.000 --> 00:04:37.000]  就是我們主耶穌的三重名稱
[00:04:37.000 --> 00:04:38.000]  就是我們主耶穌的三重名稱
[00:04:38.000 --> 00:04:39.000]  就是我們主耶穌的三重名稱
[00:04:39.000 --> 00:04:40.000]  就是我們主耶穌的三重名稱
[00:04:40.000 --> 00:04:41.000]  就是我們主耶穌的三重名稱
[00:04:41.000 --> 00:04:42.000]  就是我們主耶穌的三重名稱
[00:04:42.000 --> 00:04:43.000]  就是我們主耶穌的三重名稱
[00:04:43.000 --> 00:05:11.000]  就是我們主耶穌的三重名稱
[00:05:14.000 --> 00:05:22.000]  保穆人主耶穌使羊得到生命並且得到豐盛生命
[00:05:22.000 --> 00:05:29.000]  保穆人主耶穌使羊得生命並且得更豐盛的生命
[00:05:29.000 --> 00:05:32.000]  在我們的經文裡面
[00:05:32.000 --> 00:05:34.000]  在我們的經文裡面
[00:05:34.000 --> 00:05:37.000]  請大家翻到約翰福音第十章
[00:05:37.000 --> 00:05:38.000]  請大家翻到約翰福音第十章
[00:05:38.000 --> 00:05:39.000]  請大家翻到約翰福音第十章
[00:05:39.000 --> 00:05:40.000]  請大家翻到約翰福音第十章
[00:05:40.000 --> 00:05:41.000]  第十節
[00:05:41.000 --> 00:05:42.000]  第十節
[00:05:42.000 --> 00:05:43.000]  十章十節
[00:05:43.000 --> 00:05:44.000]  十章十節
[00:05:44.000 --> 00:05:45.000]  十章十節
[00:05:45.000 --> 00:05:46.000]  十章十節
[00:05:46.000 --> 00:05:47.000]  十章十節
[00:05:47.000 --> 00:05:48.000]  十章十節
[00:05:48.000 --> 00:05:49.000]  十章十節
[00:05:49.000 --> 00:05:50.000]  十章十節
[00:05:50.000 --> 00:05:51.000]  十章十節
[00:05:51.000 --> 00:05:52.000]  十章十節
[00:05:52.000 --> 00:05:53.000]  十章十節
[00:05:53.000 --> 00:05:54.000]  十章十節
[00:05:54.000 --> 00:05:55.000]  十章十節
[00:05:55.000 --> 00:05:56.000]  十章十節
[00:05:56.000 --> 00:05:57.000]  十章十節
[00:05:57.000 --> 00:05:58.000]  十章十節
[00:05:58.000 --> 00:05:59.000]  十章十節
[00:05:59.000 --> 00:06:00.000]  十章十節
[00:06:00.000 --> 00:06:01.000]  十章十節
[00:06:01.000 --> 00:06:02.000]  十章十節
[00:06:02.000 --> 00:06:03.000]  十章十節
[00:06:03.000 --> 00:06:04.000]  十章十節
[00:06:04.000 --> 00:06:05.000]  十章十節
[00:06:05.000 --> 00:06:06.000]  十章十節
[00:06:06.000 --> 00:06:07.000]  十章十節
[00:06:07.000 --> 00:06:08.000]  十章十節
[00:06:08.000 --> 00:06:09.000]  十章十節
[00:06:09.000 --> 00:06:10.000]  我們一起來讀
[00:06:10.000 --> 00:06:11.000]  我們一起來讀
[00:06:11.000 --> 00:06:15.000]  得是得更豐盛的生命
[00:06:15.000 --> 00:06:17.000]  第二個得是得更豐盛的生命
[00:06:17.000 --> 00:06:22.000]  這是我們的好木人來到世上要做的兩件事
[00:06:22.000 --> 00:06:26.000]  這個是我們的好木人來到世上要做的兩件事
[00:06:26.000 --> 00:06:29.000]  他要他的羊不但得生命
[00:06:29.000 --> 00:06:31.000]  他要他的羊不但得生命
[00:06:31.000 --> 00:06:34.000]  並且得豐盛的生命
[00:06:34.000 --> 00:06:36.000]  並且得豐盛的生命
[00:06:36.000 --> 00:06:38.000]  這兩件事不同
[00:06:38.000 --> 00:06:40.000]  這兩件事是不同的
[00:06:40.000 --> 00:06:42.000]  得生命
[00:06:42.000 --> 00:06:45.000]  可能沒有得豐盛的生命
[00:06:45.000 --> 00:06:48.000]  可能是未得到豐盛的生命
[00:06:48.000 --> 00:06:53.000]  如果他得的生命是僅僅的生命
[00:06:53.000 --> 00:06:56.000]  如果他得的生命是僅僅得生命的話
[00:06:56.000 --> 00:06:59.000]  好像平常說的僅僅得救
[00:06:59.000 --> 00:07:02.000]  好像平常我們所說的僅僅得救
[00:07:02.000 --> 00:07:04.000]  那麼他雖然有生命
[00:07:04.000 --> 00:07:07.000]  卻仍然沒有豐盛的生命
[00:07:07.000 --> 00:07:11.000]  那麼他雖然有生命卻沒有豐盛的生命
[00:07:11.000 --> 00:07:13.000]  冬天的樹
[00:07:13.000 --> 00:07:15.000]  冬天的樹木
[00:07:15.000 --> 00:07:17.000]  特別是在寒帶的地方
[00:07:17.000 --> 00:07:19.000]  特別是在北方寒帶的地方
[00:07:19.000 --> 00:07:21.000]  樹葉都落光了
[00:07:21.000 --> 00:07:23.000]  樹葉都落光了
[00:07:23.000 --> 00:07:25.000]  樹枝是枯黃的顏色
[00:07:25.000 --> 00:07:28.000]  樹枝是枯黃的顏色
[00:07:28.000 --> 00:07:31.000]  那樣的樹好像死了一樣
[00:07:31.000 --> 00:07:33.000]  那樣的樹好像死了一樣
[00:07:33.000 --> 00:07:35.000]  但是他還是有生命
[00:07:35.000 --> 00:07:37.000]  他沒有死
[00:07:37.000 --> 00:07:39.000]  雖然沒有死
[00:07:39.000 --> 00:07:40.000]  雖然沒有死
[00:07:40.000 --> 00:07:43.000]  卻沒有生命的表現
[00:07:43.000 --> 00:07:45.000]  卻沒有生命的表現
[00:07:45.000 --> 00:07:48.000]  有生命卻沒有生命的表現
[00:07:48.000 --> 00:07:50.000]  有生命卻沒有生命的表現
[00:07:50.000 --> 00:07:52.000]  那是冬天的樹
[00:07:52.000 --> 00:07:53.000]  那是冬天的樹
[00:07:53.000 --> 00:07:54.000]  春天來的時候
[00:07:54.000 --> 00:07:56.000]  春天來的時候
[00:07:56.000 --> 00:07:59.000]  樹葉開始發展
[00:07:59.000 --> 00:08:01.000]  樹葉開始發展
[00:08:01.000 --> 00:08:03.000]  後來開花
[00:08:03.000 --> 00:08:05.000]  後來有結果
[00:08:05.000 --> 00:08:08.000]  一看見就知道有生命
[00:08:08.000 --> 00:08:11.000]  他有生命的表現
[00:08:11.000 --> 00:08:12.000]  在這棵樹的時候
[00:08:12.000 --> 00:08:14.000]  我們知道這棵樹是有生命的
[00:08:14.000 --> 00:08:15.000]  因為他有生命的表現
[00:08:15.000 --> 00:08:18.000]  那是豐盛的生命的表現
[00:08:18.000 --> 00:08:20.000]  那是豐盛的生命的表現
[00:08:20.000 --> 00:08:23.000]  那個清脆的樹葉多麼美
[00:08:23.000 --> 00:08:25.000]  那個清脆的樹葉多麼美
[00:08:25.000 --> 00:08:28.000]  那個果實何等的寶貴
[00:08:28.000 --> 00:08:30.000]  那個果實何等的寶貴
[00:08:30.000 --> 00:08:35.000]  我們看見這是神創造的原來的圖樣
[00:08:35.000 --> 00:08:36.000]  我們看到的時候就說
[00:08:36.000 --> 00:08:39.000]  這個就是神創造的原來的模樣
[00:08:39.000 --> 00:08:41.000]  在基督裡面的救恩
[00:08:41.000 --> 00:08:42.000]  在基督裡面的救恩
[00:08:42.000 --> 00:08:47.000]  要達成的目標就是豐盛的生命
[00:08:47.000 --> 00:08:50.000]  要達成的目標就是豐盛的生命
[00:08:50.000 --> 00:08:52.000]  所以我們做主的羊
[00:08:52.000 --> 00:08:53.000]  所以我們做主的羊
[00:08:53.000 --> 00:08:59.000]  要清楚了解生命的救恩的全部的意義
[00:08:59.000 --> 00:09:03.000]  要清楚了解救恩的全部的意義
[00:09:03.000 --> 00:09:04.000]  要清楚了解救恩的全部的意義
[00:09:04.000 --> 00:09:05.000]  我記得我小的時候
[00:09:05.000 --> 00:09:06.000]  我記得我小的時候
[00:09:06.000 --> 00:09:09.000]  住在山東省的青島
[00:09:09.000 --> 00:09:11.000]  住在山東省的青島
[00:09:11.000 --> 00:09:12.000]  冬天很冷
[00:09:12.000 --> 00:09:13.000]  冬天很冷
[00:09:13.000 --> 00:09:16.000]  要穿氈做的鞋
[00:09:16.000 --> 00:09:17.000]  要穿氈做的鞋
[00:09:17.000 --> 00:09:18.000]  要穿氈做的鞋
[00:09:18.000 --> 00:09:19.000]  要穿氈做的鞋
[00:09:19.000 --> 00:09:20.000]  要穿氈做的鞋
[00:09:20.000 --> 00:09:21.000]  要穿氈做的鞋
[00:09:21.000 --> 00:09:22.000]  很厚的
[00:09:22.000 --> 00:09:23.000]  很厚的
[00:09:23.000 --> 00:09:24.000]  要戴手套
[00:09:24.000 --> 00:09:25.000]  戴手套要
[00:09:25.000 --> 00:09:27.000]  要戴厚的帽子
[00:09:27.000 --> 00:09:29.000]  要戴厚的帽子
[00:09:29.000 --> 00:09:33.000]  而且手要拿著小小的火爐
[00:09:33.000 --> 00:09:34.000]  而且手要拿著小小的火爐
[00:09:34.000 --> 00:09:42.000]  火爐是一個小小的鐵盒子
[00:09:42.000 --> 00:09:44.000]  裡面放了木炭
[00:09:44.000 --> 00:09:48.000]  外面用厚的布包起來放在手中
[00:09:48.000 --> 00:09:49.000]  如果沒有的話
[00:09:49.000 --> 00:09:52.000]  你的手凍僵了不能寫字
[00:09:52.000 --> 00:09:53.000]  你的手凍僵了不能寫字
[00:09:53.000 --> 00:09:55.000]  而且手要拿著火爐
[00:09:55.000 --> 00:09:58.000]  火爐是一個小小的鐵盒子
[00:09:58.000 --> 00:10:00.000]  裡面放了木炭
[00:10:00.000 --> 00:10:02.000]  外面用厚的布包起來放在手中
[00:10:02.000 --> 00:10:03.000]  手要拿著小小的火爐
[00:10:03.000 --> 00:10:04.000]  手要拿著小小的火爐
[00:10:04.000 --> 00:10:05.000]  手要拿著小小的火爐
[00:10:05.000 --> 00:10:06.000]  手要拿著小小的火爐
[00:10:06.000 --> 00:10:07.000]  手要拿著小小的火爐
[00:10:07.000 --> 00:10:08.000]  手要拿著小小的火爐
[00:10:08.000 --> 00:10:09.000]  手要拿著小小的火爐
[00:10:09.000 --> 00:10:10.000]  手要拿著小小的火爐
[00:10:10.000 --> 00:10:11.000]  手要拿著小小的火爐
[00:10:11.000 --> 00:10:12.000]  手要拿著小小的火爐
[00:10:12.000 --> 00:10:13.000]  手要拿著小小的火爐
[00:10:13.000 --> 00:10:14.000]  手要拿著小小的火爐
[00:10:14.000 --> 00:10:15.000]  手要拿著小小的火爐
[00:10:15.000 --> 00:10:16.000]  手要拿著小小的火爐
[00:10:16.000 --> 00:10:17.000]  手要拿著小小的火爐
[00:10:17.000 --> 00:10:25.000]  手要拿著小小的火爐
[00:10:25.000 --> 00:10:26.000]  手要拿著小小的火爐
[00:10:26.000 --> 00:10:27.000]  手要拿著小小的火爐
[00:10:27.000 --> 00:10:28.000]  手要拿著小小的火爐
[00:10:28.000 --> 00:10:29.000]  手要拿著小小的火爐
[00:10:29.000 --> 00:10:30.000]  手要拿著小小的火爐
[00:10:30.000 --> 00:10:31.000]  手要拿著小小的火爐
[00:10:31.000 --> 00:10:32.000]  手要拿著小小的火爐
[00:10:32.000 --> 00:10:33.000]  手要拿著小小的火爐
[00:10:33.000 --> 00:10:34.000]  手要拿著小小的火爐
[00:10:34.000 --> 00:10:35.000]  手要拿著小小的火爐
[00:10:35.000 --> 00:10:36.000]  手要拿著小小的火爐
[00:10:36.000 --> 00:10:37.000]  手要拿著小小的火爐
[00:10:37.000 --> 00:10:38.000]  手要拿著小小的火爐
[00:10:38.000 --> 00:10:39.000]  手要拿著小小的火爐
[00:10:39.000 --> 00:10:40.000]  手要拿著小小的火爐
[00:10:40.000 --> 00:10:41.000]  手要拿著小小的火爐
[00:10:41.000 --> 00:10:42.000]  手要拿著小小的火爐
[00:10:42.000 --> 00:10:48.000]  手要拿著小小的火爐
[00:10:48.000 --> 00:10:49.000]  手要拿著小小的火爐
[00:10:49.000 --> 00:10:50.000]  手要拿著小小的火爐
[00:10:50.000 --> 00:10:51.000]  手要拿著小小的火爐
[00:10:51.000 --> 00:10:52.000]  手要拿著小小的火爐
[00:10:52.000 --> 00:10:53.000]  手要拿著小小的火爐
[00:10:53.000 --> 00:10:54.000]  手要拿著小小的火爐
[00:10:54.000 --> 00:10:55.000]  手要拿著小小的火爐
[00:10:55.000 --> 00:10:56.000]  手要拿著小小的火爐
[00:10:56.000 --> 00:10:57.000]  手要拿著小小的火爐
[00:10:57.000 --> 00:10:58.000]  手要拿著小小的火爐
[00:10:58.000 --> 00:10:59.000]  手要拿著小小的火爐
[00:10:59.000 --> 00:11:00.000]  手要拿著小小的火爐
[00:11:00.000 --> 00:11:01.000]  手要拿著小小的火爐
[00:11:01.000 --> 00:11:02.000]  手要拿著小小的火爐
[00:11:02.000 --> 00:11:03.000]  手要拿著小小的火爐
[00:11:03.000 --> 00:11:04.000]  手要拿著小小的火爐
[00:11:04.000 --> 00:11:05.000]  手要拿著小小的火爐
[00:11:05.000 --> 00:11:12.000]  手要拿著小小的火爐
[00:11:12.000 --> 00:11:13.000]  手要拿著小小的火爐
[00:11:13.000 --> 00:11:14.000]  手要拿著小小的火爐
[00:11:14.000 --> 00:11:15.000]  手要拿著小小的火爐
[00:11:15.000 --> 00:11:16.000]  手要拿著小小的火爐
[00:11:16.000 --> 00:11:17.000]  手要拿著小小的火爐
[00:11:17.000 --> 00:11:18.000]  手要拿著小小的火爐
[00:11:18.000 --> 00:11:19.000]  手要拿著小小的火爐
[00:11:19.000 --> 00:11:20.000]  手要拿著小小的火爐
[00:11:20.000 --> 00:11:21.000]  手要拿著小小的火爐
[00:11:21.000 --> 00:11:22.000]  手要拿著小小的火爐
[00:11:22.000 --> 00:11:23.000]  手要拿著小小的火爐
[00:11:23.000 --> 00:11:24.000]  手要拿著小小的火爐
[00:11:24.000 --> 00:11:25.000]  手要拿著小小的火爐
[00:11:25.000 --> 00:11:26.000]  手要拿著小小的火爐
[00:11:26.000 --> 00:11:27.000]  手要拿著小小的火爐
[00:11:27.000 --> 00:11:28.000]  手要拿著小小的火爐
[00:11:28.000 --> 00:11:29.000]  手要拿著小小的火爐
[00:11:29.000 --> 00:11:35.000]  手要拿著小小的火爐
[00:11:35.000 --> 00:11:36.000]  手要拿著小小的火爐
[00:11:36.000 --> 00:11:37.000]  手要拿著小小的火爐
[00:11:37.000 --> 00:11:38.000]  手要拿著小小的火爐
[00:11:38.000 --> 00:11:39.000]  手要拿著小小的火爐
[00:11:39.000 --> 00:11:40.000]  手要拿著小小的火爐
[00:11:40.000 --> 00:11:41.000]  手要拿著小小的火爐
[00:11:41.000 --> 00:11:42.000]  手要拿著小小的火爐
[00:11:42.000 --> 00:11:43.000]  手要拿著小小的火爐
[00:11:43.000 --> 00:11:44.000]  手要拿著小小的火爐
[00:11:44.000 --> 00:11:45.000]  手要拿著小小的火爐
[00:11:45.000 --> 00:11:46.000]  手要拿著小小的火爐
[00:11:46.000 --> 00:11:47.000]  手要拿著小小的火爐
[00:11:47.000 --> 00:11:48.000]  手要拿著小小的火爐
[00:11:48.000 --> 00:11:49.000]  手要拿著小小的火爐
[00:11:49.000 --> 00:11:50.000]  手要拿著小小的火爐
[00:11:50.000 --> 00:11:51.000]  手要拿著小小的火爐
[00:11:51.000 --> 00:11:52.000]  手要拿著小小的火爐
[00:11:52.000 --> 00:11:59.000]  手要拿著小小的火爐
[00:11:59.000 --> 00:12:00.000]  手要拿著小小的火爐
[00:12:00.000 --> 00:12:01.000]  手要拿著小小的火爐
[00:12:01.000 --> 00:12:02.000]  手要拿著小小的火爐
[00:12:02.000 --> 00:12:03.000]  手要拿著小小的火爐
[00:12:03.000 --> 00:12:04.000]  手要拿著小小的火爐
[00:12:04.000 --> 00:12:05.000]  手要拿著小小的火爐
[00:12:05.000 --> 00:12:06.000]  手要拿著小小的火爐
[00:12:06.000 --> 00:12:07.000]  手要拿著小小的火爐
[00:12:07.000 --> 00:12:08.000]  手要拿著小小的火爐
[00:12:08.000 --> 00:12:09.000]  手要拿著小小的火爐
[00:12:09.000 --> 00:12:10.000]  手要拿著小小的火爐
[00:12:10.000 --> 00:12:11.000]  手要拿著小小的火爐
[00:12:11.000 --> 00:12:12.000]  手要拿著小小的火爐
[00:12:12.000 --> 00:12:13.000]  手要拿著小小的火爐
[00:12:13.000 --> 00:12:14.000]  手要拿著小小的火爐
[00:12:14.000 --> 00:12:15.000]  手要拿著小小的火爐
[00:12:15.000 --> 00:12:16.000]  手要拿著小小的火爐
[00:12:16.000 --> 00:12:22.000]  手要拿著小小的火爐
[00:12:22.000 --> 00:12:23.000]  手要拿著小小的火爐
[00:12:23.000 --> 00:12:24.000]  手要拿著小小的火爐
[00:12:24.000 --> 00:12:25.000]  手要拿著小小的火爐
[00:12:25.000 --> 00:12:26.000]  手要拿著小小的火爐
[00:12:26.000 --> 00:12:27.000]  手要拿著小小的火爐
[00:12:27.000 --> 00:12:28.000]  手要拿著小小的火爐
[00:12:28.000 --> 00:12:29.000]  手要拿著小小的火爐
[00:12:29.000 --> 00:12:30.000]  手要拿著小小的火爐
[00:12:30.000 --> 00:12:31.000]  手要拿著小小的火爐
[00:12:31.000 --> 00:12:32.000]  手要拿著小小的火爐
