
[00:00:00.000 --> 00:00:03.640]  我們講馬太福音已經來到馬太福音的26章
[00:01:31.240 --> 00:01:32.960]  在這裡
[00:01:32.960 --> 00:01:34.440]  耶穌說
[00:01:34.440 --> 00:01:36.200]  一班一路的部署
[00:01:36.200 --> 00:01:38.680]  一步一步去說到
[00:01:38.680 --> 00:01:40.480]  這一班宗教領袖
[00:01:40.480 --> 00:01:42.480]  怎樣用詭計
[00:01:42.480 --> 00:01:45.800]  將他們推上十字架路的上面
[00:01:45.800 --> 00:01:48.160]  耶穌在這裡其實有一個很大的作用
[00:01:48.160 --> 00:01:50.880]  祂要教讓一班的門徒知道
[00:01:50.880 --> 00:01:52.480]  為什麼他們會死
[00:01:52.480 --> 00:01:56.320]  為什麼他們要被釘在十字架上面
[00:01:56.320 --> 00:01:59.000]  耶穌在這裡預備一班的門徒
[00:01:59.000 --> 00:02:01.320]  怎樣去解讀他們的死亡
[00:02:01.320 --> 00:02:04.360]  所以在這裡耶穌說
[00:02:04.360 --> 00:02:06.760]  祂將他們的死與逾越節
[00:02:06.760 --> 00:02:09.560]  連上一個很重要的關係
[00:02:09.560 --> 00:02:10.560]  在猶太人來說
[00:02:10.560 --> 00:02:13.840]  逾越節是在星期四的下午開始
[00:02:13.840 --> 00:02:15.520]  到星期五的下午
[00:02:15.520 --> 00:02:18.880]  星期四下午就宰一個叫逾越節的羔羊
[00:02:18.880 --> 00:02:21.160]  在這個時候
[00:02:21.160 --> 00:02:22.120]  還有兩天
[00:02:22.120 --> 00:02:25.880]  所以大約是我們現在的星期二的黃昏
[00:02:25.880 --> 00:02:27.880]  或者傍晚的時間
[00:02:27.880 --> 00:02:29.920]  耶穌就在一個橄欖山上面
[00:02:29.920 --> 00:02:31.920]  說了這一段話
[00:02:31.920 --> 00:02:35.560]  「人子將要被釘在十字架上面」
[00:02:35.560 --> 00:02:39.880]  「人子」其實有兩個含義在裡面
[00:02:39.880 --> 00:02:42.840]  一個是一個受苦的意思
[00:02:42.840 --> 00:02:45.840]  當祂表達「人子」的時候
[00:02:45.840 --> 00:02:48.040]  是說到耶穌將要受苦
[00:02:48.040 --> 00:02:49.640]  將要被釘在十字架
[00:02:49.640 --> 00:02:51.360]  但是「人子」的另一方面
[00:02:51.360 --> 00:02:53.560]  也表達一個榮耀的意思
[00:02:53.560 --> 00:02:55.920]  一個榮耀的「人子」
[00:02:55.920 --> 00:02:57.840]  如果從聖經的角度可以知道
[00:02:57.840 --> 00:03:00.880]  其實是上帝藉著耶穌的受苦
[00:03:00.880 --> 00:03:03.720]  去彰顯上帝的榮耀
[00:03:03.720 --> 00:03:07.120]  所以耶穌在這裡是要讓一群門徒
[00:03:07.120 --> 00:03:08.520]  給他們一個預備
[00:03:08.520 --> 00:03:12.720]  去知道為何祂會釘在十字架上面
[00:03:12.720 --> 00:03:14.760]  接著在第三至第五節裡面
[00:03:14.760 --> 00:03:17.800]  說到猶太人的宗教領袖對耶穌的敵意
[00:03:17.800 --> 00:03:21.400]  肯定已經存在了很久的一段日子
[00:03:21.400 --> 00:03:26.040]  馬太在這裡去緊接他們這一群的宗教領袖
[00:03:26.040 --> 00:03:27.440]  去默謀
[00:03:27.440 --> 00:03:31.480]  去怎樣將耶穌置之死地
[00:03:31.480 --> 00:03:33.320]  但是耶穌在這裡
[00:03:33.320 --> 00:03:35.920]  卻是主動的去再說出
[00:03:35.920 --> 00:03:41.040]  是甘於成為這個逾越節的一個羔羊
[00:03:41.040 --> 00:03:42.600]  和一個祭物
[00:03:42.600 --> 00:03:43.920]  在舊約聖經
[00:03:43.920 --> 00:03:46.840]  大家查看一看
[00:03:46.840 --> 00:03:49.200]  大家記不記得上帝拯救以色列人
[00:03:49.200 --> 00:03:50.600]  出埃及的事件
[00:03:50.600 --> 00:03:51.720]  或者你看過電影
[00:03:51.720 --> 00:03:54.680]  很多電影都有去說這一段的事跡
[00:03:54.680 --> 00:03:57.120]  上帝怎樣從埃及地
[00:03:57.120 --> 00:03:59.360]  去拯救一群以色列人
[00:03:59.360 --> 00:04:02.280]  出埃及進入上帝應許的地方
[00:04:02.280 --> 00:04:03.480]  出埃及的時候
[00:04:03.480 --> 00:04:05.640]  降十災給當時的埃及人
[00:04:05.640 --> 00:04:08.480]  十災最後一災是什麼災
[00:04:08.480 --> 00:04:10.200]  殺長子之災
[00:04:10.200 --> 00:04:12.680]  接著上帝就和一群以色列人說
[00:04:12.680 --> 00:04:15.280]  你們要宰一隻羔羊
[00:04:15.280 --> 00:04:18.240]  然後將牠的血用牛膝草
[00:04:18.240 --> 00:04:19.920]  貼在門尾上
[00:04:19.920 --> 00:04:23.720]  滅命的使者經過你們的門
[00:04:23.720 --> 00:04:24.800]  見到這些血
[00:04:24.800 --> 00:04:28.600]  牠就不會進去殺你的長子
[00:04:28.600 --> 00:04:30.320]  接著就要過去
[00:04:30.320 --> 00:04:31.960]  這個事件
[00:04:31.960 --> 00:04:35.960]  成為一個上帝拯救的一個象徵
[00:04:35.960 --> 00:04:37.640]  所以當一群以色列人
[00:04:37.640 --> 00:04:39.360]  進入加南地的時候
[00:04:39.360 --> 00:04:41.960]  這個就成為了逾越節
[00:04:41.960 --> 00:04:44.640]  是紀念上帝對他們的拯救
[00:04:44.640 --> 00:04:46.640]  逾越節的羔羊
[00:04:46.640 --> 00:04:48.520]  代表著一個祭物
[00:04:48.520 --> 00:04:50.240]  代表著上帝
[00:04:50.240 --> 00:04:52.200]  藉著這個祭物
[00:04:52.200 --> 00:04:54.000]  去拯救了一群以色列人
[00:04:54.000 --> 00:04:55.080]  現在耶穌說
[00:04:55.080 --> 00:04:55.920]  我的死
[00:04:55.920 --> 00:04:59.320]  就好像我甘於成為一個逾越節的羔羊
[00:04:59.320 --> 00:05:02.000]  是代替世人的罪惡
[00:05:02.000 --> 00:05:02.800]  代替你的死
[00:05:02.800 --> 00:05:03.520]  代替我的死
[00:05:03.520 --> 00:05:05.120]  寫在十字架上面
[00:05:05.120 --> 00:05:06.480]  接著在這裡
[00:05:06.480 --> 00:05:08.640]  去說一群的領袖
[00:05:08.640 --> 00:05:10.240]  其實宗教領袖
[00:05:10.240 --> 00:05:11.640]  其實想捉拿耶穌
[00:05:11.640 --> 00:05:12.960]  一定很長的時期
[00:05:12.960 --> 00:05:16.160]  不過說到懼怕百姓
[00:05:16.160 --> 00:05:17.200]  在這個時候
[00:05:17.200 --> 00:05:18.640]  更加擔心
[00:05:18.640 --> 00:05:21.400]  懼怕百姓的騷動
[00:05:21.400 --> 00:05:22.520]  為什麼呢?
[00:05:22.520 --> 00:05:25.800]  因為在逾越節期間
[00:05:25.800 --> 00:05:27.880]  其實在耶路撒冷城
[00:05:27.880 --> 00:05:30.120]  有很多其他地方的人
[00:05:30.120 --> 00:05:33.200]  都會湧入耶路撒冷城裡面去守節
[00:05:33.200 --> 00:05:35.200]  所以在守逾越節期間
[00:05:35.200 --> 00:05:39.960]  其實比平常的人口多幾倍
[00:05:39.960 --> 00:05:41.520]  而在這些人當中
[00:05:41.520 --> 00:05:43.320]  他們也有很多人
[00:05:43.320 --> 00:05:45.520]  去相信或跟從耶穌
[00:05:45.520 --> 00:05:49.680]  耶穌就是上帝所差派來的那個彌賽
[00:05:49.680 --> 00:05:50.400]  當然
[00:05:50.400 --> 00:05:52.520]  他們所理解的彌賽
[00:05:52.520 --> 00:05:53.880]  是有他們的意思
[00:05:53.880 --> 00:05:55.560]  一個軍事的強人
[00:05:55.560 --> 00:05:56.760]  軍事的領袖
[00:05:56.760 --> 00:06:02.000]  帶領我們去脫離埃及人的手
[00:06:02.000 --> 00:06:04.440]  所以在這樣的氣氛當中
[00:06:04.440 --> 00:06:05.960]  一點的火花
[00:06:05.960 --> 00:06:07.920]  可以引來很多的騷動
[00:06:07.920 --> 00:06:09.760]  所以當時的宗教領袖
[00:06:09.760 --> 00:06:10.920]  就是因為這樣的原因
[00:06:10.920 --> 00:06:12.720]  所以懼怕百姓
[00:06:12.720 --> 00:06:14.520]  不做任何的行動
[00:06:14.520 --> 00:06:15.440]  在那個時候
[00:06:15.440 --> 00:06:18.920]  他們本應決定暫停這個行動
[00:06:18.920 --> 00:06:20.720]  不過就在這個時間
[00:06:20.720 --> 00:06:23.280]  耶穌其中一個的門徒猶太
[00:06:23.280 --> 00:06:23.920]  就跟他說
[00:06:23.920 --> 00:06:24.920]  他們願意
[00:06:24.920 --> 00:06:28.360]  猶太願意在沒有群眾的情況下
[00:06:28.360 --> 00:06:30.240]  去交出耶穌給他們
[00:06:30.240 --> 00:06:33.480]  這是一個千載難逢的機會
[00:06:33.480 --> 00:06:36.280]  這班宗教領袖把握這個機會
[00:06:36.280 --> 00:06:40.600]  就跟猶太有這樣的協議
[00:06:41.080 --> 00:06:43.720]  整個過程中
[00:06:43.720 --> 00:06:44.600]  可以說
[00:06:44.600 --> 00:06:46.320]  他講出了人間的行動
[00:06:46.320 --> 00:06:48.400]  為什麼耶穌會被捉拿
[00:06:48.400 --> 00:06:51.800]  為什麼耶穌會被交到官府的手中
[00:06:51.800 --> 00:06:53.200]  從人間的角度
[00:06:53.200 --> 00:06:55.280]  可以說有這樣的解釋在裡面
[00:06:55.280 --> 00:06:57.560]  但耶穌是很清楚地說出
[00:06:57.560 --> 00:07:00.160]  祂的被捉拿不是被動的
[00:07:00.160 --> 00:07:01.720]  祂是主動
[00:07:01.720 --> 00:07:02.640]  可以說
[00:07:02.640 --> 00:07:03.800]  被人捉拿
[00:07:03.800 --> 00:07:04.800]  主動
[00:07:04.800 --> 00:07:07.040]  去走上這條十字架的道路
[00:07:07.040 --> 00:07:08.200]  因為祂的死
[00:07:08.200 --> 00:07:09.920]  是跟逾越節有關
[00:07:09.920 --> 00:07:12.720]  是跟逾越節的羔羊有關
[00:07:12.720 --> 00:07:13.880]  祂的死亡
[00:07:13.880 --> 00:07:16.400]  就跟上帝的救贖
[00:07:16.400 --> 00:07:19.840]  連上一個很大的關係
[00:07:19.840 --> 00:07:21.680]  在前面幾節經文裡面
[00:07:21.680 --> 00:07:25.280]  正正是講出了一個這麼緊張的氣氛
[00:07:25.280 --> 00:07:27.400]  在一個這麼緊張的氣氛裡面
[00:07:27.400 --> 00:07:28.080]  接著
[00:07:28.080 --> 00:07:31.440]  馬太就講了一個很溫馨的故事
[00:07:31.440 --> 00:07:32.920]  一個很大的對比
[00:07:32.920 --> 00:07:34.280]  很緊張的情況
[00:07:34.280 --> 00:07:36.200]  接著講了一個很溫馨的故事
[00:07:36.200 --> 00:07:36.880]  講了什麼呢
[00:07:36.880 --> 00:07:37.840]  就是
[00:07:37.840 --> 00:07:41.400]  接著耶穌在一個長大麻風的西門的家裡
[00:07:41.400 --> 00:07:44.240]  去坐寂
[00:07:44.240 --> 00:07:46.240]  這個長大麻風的西門
[00:07:46.240 --> 00:07:47.360]  應該他的病
[00:07:47.360 --> 00:07:49.120]  應該被耶穌治好了
[00:07:49.120 --> 00:07:52.640]  接著他就請回去他的家裡
[00:07:52.640 --> 00:07:54.400]  接著在這個家裡
[00:07:54.400 --> 00:07:56.800]  有一個事件發生
[00:07:56.800 --> 00:07:57.920]  有一個女人
[00:07:57.920 --> 00:08:00.680]  將一個很貴重的香膏
[00:08:00.680 --> 00:08:03.640]  倒在耶穌的身上
[00:08:03.640 --> 00:08:04.680]  這個香膏
[00:08:04.680 --> 00:08:06.440]  「珍拿達香膏」
[00:08:06.440 --> 00:08:09.280]  很貴重的香膏
[00:08:09.280 --> 00:08:10.880]  這個女人在《馬太福音》
[00:08:10.880 --> 00:08:12.760]  沒有講到是什麼名字
[00:08:12.760 --> 00:08:14.680]  不過在六十年之後
[00:08:14.680 --> 00:08:15.920]  大約六十年
[00:08:15.920 --> 00:08:18.440]  接著約翰寫《約翰福音》的時候
[00:08:18.440 --> 00:08:19.360]  他就去講
[00:08:19.360 --> 00:08:21.600]  這個瑪利亞
[00:08:21.600 --> 00:08:25.480]  就是用香膏抹主的瑪利亞
[00:08:25.480 --> 00:08:27.920]  所以這個極有可能
[00:08:27.920 --> 00:08:30.320]  這個名字應該就是瑪利亞
[00:08:30.320 --> 00:08:31.720]  就是用這個香膏
[00:08:31.720 --> 00:08:34.360]  去羔抹耶穌
[00:08:34.360 --> 00:08:37.920]  在這裡可以說
[00:08:37.920 --> 00:08:40.640]  門徒瑪利亞
[00:08:40.640 --> 00:08:41.840]  都還沒有很清楚
[00:08:41.840 --> 00:08:43.560]  耶穌的身份
[00:08:43.560 --> 00:08:44.440]  還沒有很清楚
[00:08:44.440 --> 00:08:45.680]  耶穌的使命
[00:08:45.680 --> 00:08:47.880]  他們就很模糊地去相信
[00:08:47.880 --> 00:08:49.800]  這個就是上帝差派來的
[00:08:49.800 --> 00:08:52.160]  那個尼塞亞
[00:08:52.160 --> 00:08:53.720]  但是這個尼塞亞
[00:08:53.720 --> 00:08:56.280]  是做些什麼
[00:08:56.280 --> 00:08:58.800]  和他要完成上帝什麼旨意呢?
[00:08:58.800 --> 00:08:59.720]  那個期望
[00:08:59.720 --> 00:09:01.560]  和上帝的旨意
[00:09:01.560 --> 00:09:03.800]  是很不同
[00:09:03.800 --> 00:09:05.280]  在這裡
[00:09:05.280 --> 00:09:06.160]  這個珍娜達
[00:09:06.160 --> 00:09:07.120]  這個香膏
[00:09:07.120 --> 00:09:09.200]  其實有多貴重呢?
[00:09:09.200 --> 00:09:10.720]  馬太刻意地去形容
[00:09:10.720 --> 00:09:13.360]  這個香膏是很貴重
[00:09:13.360 --> 00:09:14.840]  香膏也有很多種
[00:09:14.840 --> 00:09:16.760]  而這個香膏是很貴重
[00:09:16.760 --> 00:09:19.880]  大約是當年的一個人
[00:09:19.880 --> 00:09:22.240]  一年的工資
[00:09:22.240 --> 00:09:23.880]  你可以想像大約多少錢
[00:09:23.880 --> 00:09:25.040]  就是現在的
[00:09:25.040 --> 00:09:26.360]  一個人的工資
[00:09:26.360 --> 00:09:28.160]  一年的工資
[00:09:28.160 --> 00:09:29.000]  在這裡
[00:09:29.000 --> 00:09:30.600]  瑪利亞未必明白
[00:09:30.600 --> 00:09:32.600]  耶穌的使命
[00:09:32.600 --> 00:09:34.600]  他未必很清楚知道
[00:09:34.600 --> 00:09:37.000]  耶穌為我們的罪而死
[00:09:37.000 --> 00:09:40.520]  所以我們應該要怎樣去回饋耶穌呢?
[00:09:40.520 --> 00:09:42.600]  未曾很清楚地知道
[00:09:42.600 --> 00:09:43.280]  他們
[00:09:43.280 --> 00:09:44.680]  瑪利亞可能只是
[00:09:44.680 --> 00:09:46.560]  因著有
[00:09:46.560 --> 00:09:48.360]  就是
[00:09:48.360 --> 00:09:49.360]  他的家人
[00:09:49.360 --> 00:09:51.400]  被耶穌醫好了
[00:09:51.400 --> 00:09:52.680]  有人去研究這個
[00:09:52.680 --> 00:09:54.960]  西門可能和瑪利亞有些關係
[00:09:54.960 --> 00:09:57.320]  瑪利亞有個小弟弟叫拉薩路
[00:09:57.320 --> 00:09:59.000]  也都從死裡面去復活
[00:09:59.000 --> 00:10:00.840]  耶穌對我們的家庭這麼好
[00:10:00.840 --> 00:10:02.080]  對我們的家族這麼好
[00:10:02.080 --> 00:10:03.280]  所以我們應該
[00:10:03.280 --> 00:10:05.720]  對耶穌有一個回饋
[00:10:05.720 --> 00:10:08.040]  然後就將最美好的
[00:10:08.040 --> 00:10:10.600]  可以說是給了耶穌
[00:10:10.600 --> 00:10:11.440]  接著
[00:10:11.440 --> 00:10:12.560]  一群門徒
[00:10:12.560 --> 00:10:13.880]  就又絲絲細雨
[00:10:13.880 --> 00:10:15.720]  在這裡自自浸
[00:10:15.720 --> 00:10:16.640]  說什麼呢?
[00:10:16.640 --> 00:10:18.520]  就是說
[00:10:18.520 --> 00:10:20.520]  為什麼要這麼浪費呢?
[00:10:20.520 --> 00:10:21.480]  為什麼要這麼浪費
[00:10:21.480 --> 00:10:22.840]  這麼貴重的香膏
[00:10:22.840 --> 00:10:24.960]  倒在耶穌的身上呢?
[00:10:24.960 --> 00:10:26.720]  為什麼不用這些錢
[00:10:26.720 --> 00:10:29.400]  去周濟窮人呢?
[00:10:29.400 --> 00:10:30.440]  在這裡
[00:10:30.440 --> 00:10:32.160]  可以這麼說
[00:10:32.160 --> 00:10:33.760]  一群門徒
[00:10:33.760 --> 00:10:35.600]  還沒有很認識耶穌的身份
[00:10:35.600 --> 00:10:36.880]  還有現在
[00:10:36.880 --> 00:10:38.160]  究竟發生什麼事
[00:10:38.160 --> 00:10:41.040]  所以他們有這樣的說法
[00:10:41.040 --> 00:10:42.040]  但是
[00:10:42.040 --> 00:10:42.920]  耶穌
[00:10:42.920 --> 00:10:44.160]  怎麼去回應呢?
[00:10:44.160 --> 00:10:45.240]  耶穌就怎麼回應
[00:10:45.240 --> 00:10:47.080]  去幫這個婦人
[00:10:47.080 --> 00:10:49.120]  有個辯護可以說
[00:10:49.120 --> 00:10:52.400]  你們認為浪費的事
[00:10:52.400 --> 00:10:53.760]  但是耶穌說
[00:10:53.760 --> 00:10:56.000]  這是一件美事
[00:10:56.000 --> 00:10:57.160]  是一件好事
[00:10:57.160 --> 00:10:59.280]  是一件美事
[00:10:59.280 --> 00:11:01.280]  價值觀的不同
[00:11:01.280 --> 00:11:02.760]  耶穌在這裡要區分兩件事
[00:11:02.760 --> 00:11:04.680]  第一就是周濟窮人
[00:11:04.680 --> 00:11:08.240]  和花一些資源
[00:11:08.240 --> 00:11:09.600]  在他們身上
[00:11:09.600 --> 00:11:11.120]  這種比較
[00:11:11.120 --> 00:11:12.400]  耶穌在這裡說
[00:11:12.400 --> 00:11:14.320]  你們很多時候
[00:11:14.320 --> 00:11:15.480]  很多機會
[00:11:15.480 --> 00:11:18.200]  去幫助一些窮人
[00:11:18.200 --> 00:11:19.000]  但是
[00:11:19.000 --> 00:11:20.840]  你們不常有餓
[00:11:20.840 --> 00:11:22.640]  你們不常有餓
[00:11:22.640 --> 00:11:24.240]  我跟你們的日子
[00:11:24.240 --> 00:11:25.640]  已經無多了
[00:11:25.640 --> 00:11:28.880]  所以這個馬尼亞
[00:11:28.880 --> 00:11:30.680]  她是爭取機會
[00:11:30.680 --> 00:11:32.520]  爭取時機
[00:11:32.520 --> 00:11:34.960]  去為我做一些事情
[00:11:34.960 --> 00:11:36.880]  在這裡可以說
[00:11:36.880 --> 00:11:40.720]  耶穌不單止說出了
[00:11:40.720 --> 00:11:42.760]  祂自己將要釘十字架
[00:11:42.760 --> 00:11:43.880]  這件事
[00:11:43.880 --> 00:11:44.800]  另一方面
[00:11:44.800 --> 00:11:46.120]  他們也說
[00:11:46.120 --> 00:11:48.120]  我是配受馬尼亞
[00:11:48.120 --> 00:11:52.560]  給我這個奉獻的行動
[00:11:52.560 --> 00:11:53.920]  這個高末
[00:11:53.920 --> 00:11:54.680]  其實
[00:11:54.680 --> 00:11:56.160]  從耶穌的角度
[00:11:56.160 --> 00:11:59.360]  祂是為預備我的埋葬
[00:11:59.360 --> 00:12:02.560]  去做一個準備
[00:12:02.560 --> 00:12:03.600]  一般人
[00:12:03.600 --> 00:12:05.800]  他們死了之後
[00:12:05.800 --> 00:12:08.360]  他們的屍體會有些茶香膏
[00:12:08.360 --> 00:12:10.160]  一個防腐的作用
[00:12:10.160 --> 00:12:11.840]  但是因為有些罪犯
[00:12:11.840 --> 00:12:13.280]  被處死之後
[00:12:13.280 --> 00:12:15.320]  在那個情況之下
[00:12:15.320 --> 00:12:17.560]  是會省略了這個行動
[00:12:17.560 --> 00:12:19.160]  因為香膏的高末
[00:12:19.160 --> 00:12:21.120]  所以耶穌其實在這裡指出
[00:12:21.120 --> 00:12:23.160]  祂是為了我的死
[00:12:23.160 --> 00:12:25.440]  而做一個準備
[00:12:25.440 --> 00:12:26.920]  到最後
[00:12:26.920 --> 00:12:27.760]  耶穌說
[00:12:27.760 --> 00:12:29.640]  這是一件美事
[00:12:29.640 --> 00:12:32.600]  所以無論將來福音去到哪裡
[00:12:32.600 --> 00:12:33.560]  這件事
[00:12:33.560 --> 00:12:36.720]  都要傳揚祂所作的一件事
[00:12:36.720 --> 00:12:39.680]  耶穌是唯一一次去說
[00:12:39.680 --> 00:12:40.880]  福音傳到哪裡
[00:12:40.880 --> 00:12:42.160]  你不單止要說福音
[00:12:42.160 --> 00:12:45.960]  你還要說這個婦人所作的一件事
[00:12:45.960 --> 00:12:48.040]  很慎重地去說
[00:12:48.040 --> 00:12:49.840]  所以這件事
[00:12:49.840 --> 00:12:53.560]  代表著意義是相當相當的重要
[00:12:53.560 --> 00:12:56.240]  在約翰
[00:12:56.240 --> 00:12:57.560]  在過了幾十年後
[00:12:57.560 --> 00:12:59.120]  寫約翰福音的時候
[00:12:59.120 --> 00:13:01.640]  他在《讓婚》11章11節去說
[00:13:01.640 --> 00:13:03.800]  這個瑪利亞就是那一個
[00:13:03.800 --> 00:13:06.640]  用香膏抹主的瑪利亞
[00:13:06.640 --> 00:13:09.360]  耶穌被釘十字架
[00:13:09.360 --> 00:13:10.480]  受死復活
[00:13:10.480 --> 00:13:11.840]  聖靈降臨
[00:13:11.840 --> 00:13:13.200]  教會被建立
[00:13:13.200 --> 00:13:16.280]  當時已經過了幾十年的時間
[00:13:16.280 --> 00:13:18.680]  當時這件事已經在教會當中
[00:13:18.680 --> 00:13:19.880]  可以說不斷地流傳
[00:13:19.880 --> 00:13:20.840]  因為耶穌說
[00:13:20.840 --> 00:13:22.440]  你哪裡就是福音傳開
[00:13:22.440 --> 00:13:23.400]  哪裡就要述說
[00:13:23.400 --> 00:13:25.600]  這個婦人所作的一件事
[00:13:25.600 --> 00:13:27.800]  所以在當時來說
[00:13:27.800 --> 00:13:28.720]  約翰所說
[00:13:28.720 --> 00:13:30.800]  這個瑪利亞就是那個
[00:13:30.800 --> 00:13:31.720]  每個人都知道
[00:13:31.720 --> 00:13:33.000]  所以都反映了
[00:13:33.000 --> 00:13:35.000]  當時教會應該已經
[00:13:35.000 --> 00:13:37.840]  眾人都知道這件事
[00:13:37.840 --> 00:13:40.120]  在這一段經文裡面
[00:13:40.120 --> 00:13:41.800]  即是13節的經文
[00:13:41.800 --> 00:13:46.000]  表達了一個很重要的信息
[00:13:46.000 --> 00:13:46.960]  第一方面
[00:13:46.960 --> 00:13:48.920]  我們可以看到
[00:13:48.920 --> 00:13:51.040]  第一和第五節那裡
[00:13:51.040 --> 00:13:52.240]  已經表達了
[00:13:52.240 --> 00:13:54.680]  耶穌被釘十字架
[00:13:54.680 --> 00:13:58.880]  是要彰顯上帝的慈愛
[00:13:58.880 --> 00:14:00.640]  這裡有兩個很重要的
[00:14:00.640 --> 00:14:02.000]  如果做舞台劇
[00:14:02.000 --> 00:14:03.880]  有兩個的情景
[00:14:03.880 --> 00:14:04.560]  第一個就是
[00:14:04.560 --> 00:14:06.520]  耶穌如何預備一群門徒
[00:14:06.520 --> 00:14:09.400]  面對耶穌自己的死亡
[00:14:09.400 --> 00:14:10.240]  在這裡祂說
[00:14:10.240 --> 00:14:12.560]  祂的死是和如意節有關的
[00:14:12.560 --> 00:14:13.520]  祂必須
[00:14:13.520 --> 00:14:14.960]  祂現在就要死了
[00:14:14.960 --> 00:14:17.720]  去顯示祂不是來帶領他們
[00:14:17.720 --> 00:14:20.040]  作一個軍事的強人
[00:14:20.040 --> 00:14:21.240]  軍事的領袖
[00:14:21.240 --> 00:14:22.960]  我就要死了
[00:14:22.960 --> 00:14:24.160]  祂要被出賣
[00:14:24.160 --> 00:14:25.560]  有人要出賣我了
[00:14:25.560 --> 00:14:29.400]  猶太之後就因著錢的緣故
[00:14:29.400 --> 00:14:30.440]  出賣了耶穌
[00:14:30.440 --> 00:14:33.240]  最後祂要被釘在十字架上面
[00:14:33.240 --> 00:14:34.120]  另一幕
[00:14:34.120 --> 00:14:36.560]  祂說到宗教領袖
[00:14:36.560 --> 00:14:38.480]  如何去謀害耶穌
[00:14:38.480 --> 00:14:40.000]  在這裡說到這群宗教領袖
[00:14:40.000 --> 00:14:41.280]  不是一個不是兩個
[00:14:41.280 --> 00:14:43.600]  是大部分的宗教領袖
[00:14:43.600 --> 00:14:45.240]  一起的同謀
[00:14:45.240 --> 00:14:47.320]  用一些詭詐的手段
[00:14:47.320 --> 00:14:49.440]  去將耶穌逮捕
[00:14:49.440 --> 00:14:51.440]  最後等待一群
[00:14:51.440 --> 00:14:54.000]  來到耶路撒冷
[00:14:54.000 --> 00:14:56.520]  手如雨截的人群散去之後
[00:14:56.520 --> 00:14:59.560]  他們就逮捕了耶穌
[00:14:59.560 --> 00:15:00.600]  在這裡祂說
[00:15:00.600 --> 00:15:03.440]  人子將要被釘
[00:15:03.440 --> 00:15:06.040]  受死受辱
[00:15:06.040 --> 00:15:07.040]  你回教會
[00:15:07.040 --> 00:15:08.120]  回了一次
[00:15:08.120 --> 00:15:09.920]  回了兩次
[00:15:09.920 --> 00:15:10.640]  回了一個月
[00:15:10.640 --> 00:15:11.320]  兩個月
[00:15:11.320 --> 00:15:12.520]  你一定聽過
[00:15:12.520 --> 00:15:15.240]  耶穌為你死的一個事實
[00:15:15.240 --> 00:15:16.800]  回了十年
[00:15:16.800 --> 00:15:18.760]  可能你還要說
[00:15:18.760 --> 00:15:19.960]  還說耶穌
[00:15:19.960 --> 00:15:21.680]  還說耶穌受死
[00:15:21.680 --> 00:15:23.840]  說說其他可以嗎?
[00:15:23.840 --> 00:15:24.400]  說說其他
[00:15:24.400 --> 00:15:25.600]  很悶
[00:15:25.600 --> 00:15:27.560]  說來說去都是耶穌受死
[00:15:27.560 --> 00:15:28.760]  我很明白
