
[00:00:00.000 --> 00:00:09.000]  各位弟兄姊妹,各位弟兄姊妹,今天晚上我們繼續的領受詩篇裡面的信息。
[00:26:19.000 --> 00:26:24.000]  但是這個最多人唱的合唱呢,
[00:26:24.000 --> 00:26:28.000]  就是《海韻》,
[00:26:28.000 --> 00:26:33.000]  是趙元潤先生寫的,
[00:26:33.000 --> 00:26:38.000]  他的一首歌我還記得非常清楚,
[00:26:38.000 --> 00:26:43.000]  最下面的低音,
[00:26:43.000 --> 00:26:47.000]  是用海浪的聲音,
[00:26:47.000 --> 00:26:50.000]  海浪在那滾動的聲音,
[00:26:50.000 --> 00:26:53.000]  整個大自然,
[00:26:53.000 --> 00:26:56.000]  都是在那歌唱,
[00:26:56.000 --> 00:27:00.000]  人類的音樂的天才,
[00:27:00.000 --> 00:27:07.000]  更是神的一個極大的恩賜,
[00:27:07.000 --> 00:27:11.000]  如果人類沒有音樂,
[00:27:11.000 --> 00:27:16.000]  我相信這個世界缺少很多的樂趣,
[00:27:16.000 --> 00:27:18.000]  我相信這個世界缺少很多的樂趣,
[00:27:18.000 --> 00:27:27.000]  這個音樂家實在是神對人類的很大的恩賜,
[00:27:27.000 --> 00:27:32.000]  有一位很出名的作曲家,
[00:27:32.000 --> 00:27:35.000]  就是海德,
[00:27:35.000 --> 00:27:39.000]  這位音樂家他作的聖曲,
[00:27:39.000 --> 00:27:42.000]  常常是很活潑的,充滿喜樂的,
[00:27:42.000 --> 00:27:47.000]  有人就問他,
[00:27:47.000 --> 00:27:50.000]  說海頓先生,
[00:27:50.000 --> 00:27:53.000]  你為什麼寫聖樂的時候,
[00:27:53.000 --> 00:27:56.000]  這麼活潑地去調呢?
[00:27:56.000 --> 00:28:02.000]  他說,當我想到上帝的時候,
[00:28:02.000 --> 00:28:05.000]  我心裡很自然地充滿了喜樂,
[00:28:05.000 --> 00:28:09.000]  我就這樣寫了,
[00:28:09.000 --> 00:28:13.000]  這是我的直覺的表達,
[00:28:13.000 --> 00:28:19.000]  這是一位偉大的作曲家的見證,
[00:28:19.000 --> 00:28:23.000]  人類的音樂天才,
[00:28:23.000 --> 00:28:31.000]  天性,本性實在是非常奇妙,
[00:28:31.000 --> 00:28:34.000]  第九方面,
[00:28:34.000 --> 00:28:37.000]  我們看第五節末了倒數第二個字,
[00:28:37.000 --> 00:28:43.000]  分路的分字,
[00:28:43.000 --> 00:28:47.000]  這是在運行,
[00:28:47.000 --> 00:28:51.000]  整個宇宙在那裡運行,
[00:28:51.000 --> 00:28:57.000]  而是神將它推動的,
[00:28:57.000 --> 00:29:06.000]  所以古代的希臘的哲學家亞歷斯多德說,
[00:29:06.000 --> 00:29:13.000]  他說,上帝就是第一位推動者,
[00:29:13.000 --> 00:29:18.000]  整個宇宙在運行,
[00:29:18.000 --> 00:29:28.000]  是神最初來推動這個運行的,
[00:29:28.000 --> 00:29:31.000]  一切都在運行,
[00:29:31.000 --> 00:29:34.000]  我們知道原子裡面,
[00:29:34.000 --> 00:29:39.000]  有電子,電子一直在那裡運行,
[00:29:39.000 --> 00:29:44.000]  而且是用光的速度在那裡運行,
[00:29:44.000 --> 00:29:49.000]  一秒鐘十八萬六千里的速度,
[00:29:49.000 --> 00:29:54.000]  這是我們永遠不能完全了解,
[00:29:54.000 --> 00:29:57.000]  所以在原子裡面有內太空,
[00:29:57.000 --> 00:30:01.000]  在天上有外太空,
[00:30:01.000 --> 00:30:05.000]  整個宇宙在那裡動,
[00:30:05.000 --> 00:30:08.000]  整個宇宙在那裡動,
[00:30:08.000 --> 00:30:11.000]  是一個動的宇宙,
[00:30:11.000 --> 00:30:15.000]  而神是一個動的推動者,
[00:30:15.000 --> 00:30:18.000]  第十方面,
[00:30:18.000 --> 00:30:21.000]  第五節末了一個字,
[00:30:21.000 --> 00:30:24.000]  分路這個路字,
[00:30:24.000 --> 00:30:27.000]  太陽在分路,
[00:30:27.000 --> 00:30:31.000]  它有它的歸道,
[00:30:31.000 --> 00:30:35.000]  它的運行有它的律則,
[00:30:35.000 --> 00:30:38.000]  這是萬有引力,
[00:30:38.000 --> 00:30:41.000]  也就是地心吸力,
[00:30:41.000 --> 00:30:44.000]  萬有引力從哪裡來?
[00:30:44.000 --> 00:30:47.000]  科學家告訴我們,
[00:30:47.000 --> 00:30:56.000]  沒有一個科學家真正曉得萬有引力是什麼,
[00:30:56.000 --> 00:31:04.000]  但是知道萬有引力在有功效,
[00:31:04.000 --> 00:31:10.000]  但是不曉得它到底是什麼東西,
[00:31:10.000 --> 00:31:13.000]  好像科學家說電我們天天在用,
[00:31:13.000 --> 00:31:22.000]  但是沒有人知道電本身到底是什麼東西,
[00:31:22.000 --> 00:31:32.000]  第十一,大自然在那裡見證神的周全的安排,
[00:31:32.000 --> 00:31:41.000]  第六節,沒有一物被隱藏不得它的熱氣,
[00:31:41.000 --> 00:31:45.000]  無論是大的小的,
[00:31:45.000 --> 00:31:49.000]  無論是天上的地下的,
[00:31:49.000 --> 00:31:52.000]  無論是生物是植物,
[00:31:52.000 --> 00:31:54.000]  沒有一物,
[00:31:54.000 --> 00:31:59.000]  神的安排非常的周全,
[00:31:59.000 --> 00:32:04.000]  十二,是最後一點,
[00:32:04.000 --> 00:32:10.000]  宇宙在見證神的生命,
[00:32:10.000 --> 00:32:14.000]  第六節最後一句,熱氣,
[00:32:14.000 --> 00:32:19.000]  第六節最後的一兩個字是熱氣,
[00:32:19.000 --> 00:32:27.000]  所有的生物都需要熱氣來維持它的生命,
[00:32:27.000 --> 00:32:31.000]  熱氣是生命的作用,
[00:32:31.000 --> 00:32:34.000]  神創造了生命,
[00:32:34.000 --> 00:32:39.000]  神也預備了生命所需要,
[00:32:39.000 --> 00:32:43.000]  我們看見生物是多麼樣的奇妙的現象,
[00:32:43.000 --> 00:32:46.000]  我們看見這許許多多的情況,
[00:32:46.000 --> 00:32:49.000]  我們看見這麼多的情況,
[00:32:49.000 --> 00:32:51.000]  在這六節裡面,
[00:32:51.000 --> 00:32:57.000]  我們深深地感受到我們實在聽見了話語,
[00:32:57.000 --> 00:33:03.000]  這日到那日發出言語,
[00:33:03.000 --> 00:33:13.000]  誅天述說神的榮耀,
[00:33:13.000 --> 00:33:15.000]  從倉傳揚他的手段,
[00:33:15.000 --> 00:33:23.000]  我們從這第一種言語裡面可以認識神,
[00:33:23.000 --> 00:33:32.000]  但是我們對神的認識從大自然來的不夠,
[00:33:32.000 --> 00:33:37.000]  所以神給我們另外的話語,
[00:33:37.000 --> 00:33:41.000]  第二種的話語就是聖經,
[00:33:41.000 --> 00:33:44.000]  這是神的啟示,
[00:33:44.000 --> 00:33:54.000]  在聖經裡面,神把祂自己更直接地,更清楚地啟示給我們,
[00:33:54.000 --> 00:33:59.000]  使我們更完全地認識祂,
[00:33:59.000 --> 00:34:02.000]  第七節到第十二節,
[00:34:02.000 --> 00:34:08.000]  講到第二種的言語就是聖經,
[00:34:08.000 --> 00:34:11.000]  我們很快地來看,
[00:34:11.000 --> 00:34:17.000]  在這一段裡面,提到神的話,
[00:34:17.000 --> 00:34:22.000]  有不同的名稱,六個名稱,
[00:34:22.000 --> 00:34:27.000]  每一種的名稱有它的特別的意義的重點在裡面,
[00:34:27.000 --> 00:34:32.000]  我們來很快地看一看,
[00:34:32.000 --> 00:34:34.000]  第七節,
[00:34:34.000 --> 00:34:39.000]  以後話的律法全被,
[00:34:39.000 --> 00:34:42.000]  神的話被稱為律法,
[00:34:42.000 --> 00:34:46.000]  這個律法兩個字的原文,
[00:34:46.000 --> 00:34:51.000]  那個最基本的意義是標準,
[00:34:51.000 --> 00:34:55.000]  神的話是我們行事為人的標準,
[00:34:55.000 --> 00:35:01.000]  是我們的規範,
[00:35:01.000 --> 00:35:04.000]  規是圓形,
[00:35:04.000 --> 00:35:07.000]  矩是方形,
[00:35:07.000 --> 00:35:10.000]  規矩,
[00:35:10.000 --> 00:35:11.000]  規矩,
[00:35:11.000 --> 00:35:17.000]  那就是圓形,方形合起來的完全的標準,
[00:35:17.000 --> 00:35:21.000]  就是這個圓形,方形合起來的完全的標準,
[00:35:21.000 --> 00:35:30.000]  神的話是我們思想言語行為的準則,
[00:35:30.000 --> 00:35:34.000]  是我們人生的範圍,
[00:35:34.000 --> 00:35:37.000]  是我們不可以超過的,
[00:35:37.000 --> 00:35:40.000]  第二個名稱,
[00:35:40.000 --> 00:35:45.000]  以後話的法度確定,
[00:35:45.000 --> 00:35:48.000]  法度兩個字的原文,
[00:35:48.000 --> 00:35:51.000]  就是希伯來文的原文,
[00:35:51.000 --> 00:35:52.000]  希伯來文的原文,
[00:35:52.000 --> 00:35:54.000]  是見證的意思,
[00:35:54.000 --> 00:35:55.000]  是見證的意思,
[00:35:55.000 --> 00:35:58.000]  英文的《聖經》把它翻譯作Testimony,
[00:35:58.000 --> 00:36:03.000]  那個意思就是說見證神的本性,
[00:36:03.000 --> 00:36:08.000]  這個英文所翻譯的Testimony就是見證神的本性,
[00:36:08.000 --> 00:36:10.000]  所以這個字的原文,
[00:36:10.000 --> 00:36:13.000]  是在神的話裏頭,
[00:36:13.000 --> 00:36:16.000]  把神的本性彰顯出來,
[00:36:16.000 --> 00:36:18.000]  這個字的意思就是在神的話裏面,
[00:36:18.000 --> 00:36:21.000]  把神的本性發現出來,
[00:36:21.000 --> 00:36:27.000]  所以神的話是他本性的見證,
[00:36:27.000 --> 00:36:32.000]  我們讀神的話可以認識神的本性,
[00:36:32.000 --> 00:36:35.000]  第三個名詞,
[00:36:35.000 --> 00:36:36.000]  第八節,
[00:36:36.000 --> 00:36:41.000]  第八節後話的訓辭正直,
[00:36:41.000 --> 00:36:45.000]  訓辭兩個字的原文的主要的意義,
[00:36:45.000 --> 00:36:49.000]  是講到人的職責,
[00:36:49.000 --> 00:36:53.000]  每一個人都有責任,
[00:36:53.000 --> 00:36:58.000]  我們作為人應該盡的責任是什麼呢?
[00:36:58.000 --> 00:37:02.000]  我們作為神的兒女,
[00:37:02.000 --> 00:37:07.000]  我們的責任是什麼呢?
[00:37:07.000 --> 00:37:12.000]  清清楚楚地在神的話裏告訴我們,
[00:37:12.000 --> 00:37:16.000]  我們要擔起責任,
[00:37:16.000 --> 00:37:21.000]  一個不擔責任的人是一個不成熟的人,
[00:37:21.000 --> 00:37:26.000]  一個人什麼時候才成熟呢?
[00:37:26.000 --> 00:37:29.000]  如果他不會擔責任,
[00:37:29.000 --> 00:37:32.000]  他雖然三十歲還沒有成人,
[00:37:32.000 --> 00:37:35.000]  六十歲也沒有成人,
[00:37:35.000 --> 00:37:37.000]  如果他會擔責任,
[00:37:37.000 --> 00:37:39.000]  他就是成熟的,
[00:37:39.000 --> 00:37:43.000]  你看那個小孩子慢慢長大,
[00:37:43.000 --> 00:37:50.000]  他什麼時候有責任感就知道他已經成熟了,
[00:37:50.000 --> 00:37:52.000]  第四個名稱,
[00:37:52.000 --> 00:37:54.000]  命令,
[00:37:54.000 --> 00:37:58.000]  這個意思是必須遵行的,
[00:37:58.000 --> 00:38:03.000]  所以這裡說一個話的法度確定,
[00:38:03.000 --> 00:38:05.000]  一定要遵行,
[00:38:05.000 --> 00:38:09.000]  我們遵行的時候就得到智慧了,
[00:38:09.000 --> 00:38:12.000]  第五個名詞,
[00:38:12.000 --> 00:38:14.000]  第九節,
[00:38:14.000 --> 00:38:18.000]  耶和華的道理潔淨,
[00:38:18.000 --> 00:38:23.000]  道理的原文是懼怕,
[00:38:23.000 --> 00:38:25.000]  也就是敬畏,
[00:38:25.000 --> 00:38:29.000]  這就是敬畏之道,
[00:38:29.000 --> 00:38:33.000]  我們敬畏耶和華,
[00:38:33.000 --> 00:38:38.000]  從神的話裡面學習敬畏祂,
[00:38:38.000 --> 00:38:40.000]  信服祂,
