
[00:00:00.000 --> 00:00:04.000]  請我們打開路加福音第六章
[00:04:11.400 --> 00:04:13.400]  這裡叫別人這樣做,他自己又不敢做
[00:04:13.400 --> 00:04:14.240]  不是
[00:04:14.240 --> 00:04:17.560]  這裡的意思就是說
[00:04:17.560 --> 00:04:21.880]  究竟這段聖經要求我們做什麼呢?
[00:04:21.880 --> 00:04:27.000]  不是要建立一種新的律法主義和守則
[00:04:27.000 --> 00:04:28.760]  這個事實上很容易理解
[00:04:28.760 --> 00:04:30.760]  因為這段聖經是來自
[00:04:30.760 --> 00:04:31.880]  大家知道我剛才說過
[00:04:31.880 --> 00:04:34.200]  登山補訓,馬拉荒第五章至第七章
[00:04:34.200 --> 00:04:36.240]  同一段聖經
[00:04:36.240 --> 00:04:38.760]  登山補訓是很重要的主題
[00:04:38.760 --> 00:04:40.120]  如果你們熟悉的話就知道
[00:04:40.120 --> 00:04:43.480]  耶穌整個登山補訓要教導基督徒做什麼呢?
[00:04:43.480 --> 00:04:46.680]  就是你們不要學法利賽人的律法主義
[00:04:46.680 --> 00:04:48.600]  以為守了一些行為的守則
[00:04:48.600 --> 00:04:49.680]  上帝就喜歡他
[00:04:49.680 --> 00:04:50.520]  不是的
[00:04:50.520 --> 00:04:53.440]  真正得上帝喜悅的人
[00:04:53.440 --> 00:04:56.760]  是內心裡面的動機開始
[00:04:56.760 --> 00:04:57.360]  是不是?
[00:04:57.360 --> 00:04:59.880]  外面的行為你都守了
[00:04:59.880 --> 00:05:01.320]  都沒有用的
[00:05:01.320 --> 00:05:04.120]  所以耶穌既然這樣說的時候
[00:05:04.120 --> 00:05:06.200]  沒理由他自己剛剛罵完人
[00:05:06.200 --> 00:05:09.120]  他自己又建立一套新的律法主義
[00:05:09.120 --> 00:05:11.520]  守則就叫我們一定要守
[00:05:11.520 --> 00:05:13.560]  以後別人打到你右邊
[00:05:13.560 --> 00:05:15.280]  你一定要左邊被他打
[00:05:15.280 --> 00:05:17.160]  耶穌沒有這樣的企圖
[00:05:17.160 --> 00:05:18.560]  大家明白這一點了
[00:05:18.560 --> 00:05:20.160]  不過你說這樣就幸運了
[00:05:20.160 --> 00:05:21.640]  爽快了
[00:05:21.640 --> 00:05:23.000]  剛才比較僵硬
[00:05:23.000 --> 00:05:25.240]  幾分鐘前都不知道要不要有人還錢
[00:05:25.240 --> 00:05:26.960]  現在可以還了
[00:05:26.960 --> 00:05:28.480]  幾打就要還他
[00:05:28.480 --> 00:05:29.280]  不是的
[00:05:29.280 --> 00:05:30.160]  聽清楚
[00:05:30.160 --> 00:05:32.400]  其實耶穌的要求沒有減少
[00:05:32.400 --> 00:05:35.480]  耶穌的要求就是不要跟足他們的行為
[00:05:35.480 --> 00:05:38.360]  不過這些話的背後想提醒我們一件事
[00:05:38.360 --> 00:05:39.400]  一個基督徒
[00:05:39.400 --> 00:05:40.960]  一個屬神的子民
[00:05:40.960 --> 00:05:42.280]  有一個更高的要求
[00:05:42.280 --> 00:05:44.600]  就是他內心的世界
[00:05:44.600 --> 00:05:46.640]  你有時候可以被人打多一巴掌
[00:05:46.640 --> 00:05:47.880]  有時候你不被人打
[00:05:47.880 --> 00:05:48.880]  甚至隔著他
[00:05:48.880 --> 00:05:50.360]  你明白嗎?
[00:05:50.360 --> 00:05:53.960]  但是你的內心不可以有仇恨
[00:05:53.960 --> 00:05:55.880]  這個就重要了
[00:05:55.880 --> 00:05:57.080]  你有時候要別人還錢
[00:05:57.080 --> 00:05:58.640]  有時候可以不用他還
[00:05:58.640 --> 00:06:02.400]  不過你內心要先對付了你那種
[00:06:02.400 --> 00:06:04.280]  根根計較
[00:06:04.280 --> 00:06:07.520]  覺得不值得的那種心態
[00:06:07.520 --> 00:06:08.320]  其實老實說
[00:06:08.320 --> 00:06:12.280]  你留意剛才我們所提及的所有例子裡面
[00:06:12.280 --> 00:06:13.600]  有一個共通點
[00:06:13.600 --> 00:06:17.680]  全部都是反人本能的
[00:06:17.680 --> 00:06:18.600]  是不是?
[00:06:18.600 --> 00:06:20.280]  按照本能的反應
[00:06:20.280 --> 00:06:22.120]  沒有人可以這麼做的
[00:06:22.120 --> 00:06:22.600]  老實說
[00:06:22.600 --> 00:06:23.440]  別人打你一巴掌的時候
[00:06:23.440 --> 00:06:26.000]  你第一個反應就是打回他一巴掌
[00:06:26.000 --> 00:06:27.080]  別人拿你的外衣的時候
[00:06:27.080 --> 00:06:28.040]  你搶回他回來
[00:06:28.040 --> 00:06:29.680]  是不是?
[00:06:29.680 --> 00:06:30.600]  別人借你錢的時候
[00:06:30.600 --> 00:06:32.640]  為什麼要借給你?
[00:06:32.640 --> 00:06:33.720]  借給你他不還的時候
[00:06:33.720 --> 00:06:34.640]  為什麼你不還?
[00:06:34.640 --> 00:06:35.240]  是不是?
[00:06:35.240 --> 00:06:36.520]  這個是最自然的
[00:06:36.520 --> 00:06:38.720]  你咒詛我就咒詛你
[00:06:38.720 --> 00:06:39.160]  對不對?
[00:06:39.160 --> 00:06:39.680]  你凌辱我
[00:06:39.680 --> 00:06:41.280]  我就想辦法報仇
[00:06:41.280 --> 00:06:43.520]  這個是人的本能的反應
[00:06:43.520 --> 00:06:45.120]  但是整個例子裡面
[00:06:45.120 --> 00:06:46.480]  剛才我一直在數給你聽
[00:06:46.480 --> 00:06:48.080]  耶穌教導我們
[00:06:48.080 --> 00:06:48.720]  提醒我們
[00:06:48.720 --> 00:06:50.400]  其實想提醒一件事
[00:06:50.400 --> 00:06:52.760]  真正的敬虔的生活
[00:06:52.760 --> 00:06:54.400]  第一件我想跟大家說的
[00:06:54.400 --> 00:06:58.040]  就是能夠有一種反本能的拉力
[00:06:58.040 --> 00:07:00.520]  內在的自我約束力
[00:07:00.520 --> 00:07:02.800]  其實剛才我們所說的所有例子裡面
[00:07:02.800 --> 00:07:05.560]  都是某個程度上吃虧的
[00:07:05.560 --> 00:07:06.920]  一種真正的敬虔
[00:07:06.920 --> 00:07:10.280]  在內心裡面願意可以克服自己
[00:07:10.280 --> 00:07:15.480]  才有一種願意不怕吃虧的心態
[00:07:15.480 --> 00:07:17.080]  然後行動如何
[00:07:17.080 --> 00:07:18.120]  是另外一回事
[00:07:18.120 --> 00:07:20.480]  不過心態上你不可以恨別人
[00:07:20.480 --> 00:07:22.280]  心態上你不可以報復
[00:07:22.280 --> 00:07:24.520]  心態上你不可以斤斤計較
[00:07:24.520 --> 00:07:25.160]  好了
[00:07:25.160 --> 00:07:26.400]  然後做些什麼呢?
[00:07:26.400 --> 00:07:27.280]  是另外一回事
[00:07:27.280 --> 00:07:28.080]  在行動上
[00:07:28.080 --> 00:07:31.240]  因為為了整個社會的標準的時候
[00:07:31.240 --> 00:07:32.360]  你要他還錢
[00:07:32.360 --> 00:07:33.000]  這是一回事
[00:07:33.000 --> 00:07:35.480]  但是你不能夠追到你手上
[00:07:35.480 --> 00:07:37.200]  你明白嗎?
[00:07:37.200 --> 00:07:38.760]  我也舉過一些例子
[00:07:38.760 --> 00:07:39.760]  不過我再舉一個
[00:07:39.760 --> 00:07:40.960]  很簡單的
[00:07:40.960 --> 00:07:42.360]  兩者是可以分開的
[00:07:42.360 --> 00:07:45.440]  你的動機和行動是可以分開的
[00:07:45.440 --> 00:07:46.040]  舉例來說
[00:07:46.040 --> 00:07:49.160]  譬如我在地鐵上被人打荷包
[00:07:49.160 --> 00:07:49.920]  開門了
[00:07:49.920 --> 00:07:50.840]  車子停了
[00:07:50.840 --> 00:07:51.520]  一個人走出去了
[00:07:51.520 --> 00:07:53.280]  我追不追呢?
[00:07:53.280 --> 00:07:57.280]  基督徒追不追人呢?
[00:07:57.280 --> 00:07:58.720]  按照耶穌說的
[00:07:58.720 --> 00:07:59.840]  他拿你的外衣
[00:07:59.840 --> 00:08:00.440]  拿一拿
[00:08:00.440 --> 00:08:02.640]  這些都給他吧
[00:08:02.640 --> 00:08:04.560]  還有一本聖經
[00:08:04.560 --> 00:08:06.040]  追出去
[00:08:06.040 --> 00:08:07.400]  你不要走
[00:08:07.400 --> 00:08:08.280]  給你一本聖經
[00:08:08.280 --> 00:08:10.440]  你有空看一看
[00:08:10.440 --> 00:08:11.200]  不要笑
[00:08:11.200 --> 00:08:12.560]  我以前在大學的時候
[00:08:12.560 --> 00:08:14.240]  試過這樣做
[00:08:14.240 --> 00:08:16.040]  我真的這麼相信的
[00:08:16.040 --> 00:08:16.960]  現在回想起來
[00:08:16.960 --> 00:08:19.480]  就不太好
[00:08:19.480 --> 00:08:23.000]  追
[00:08:23.000 --> 00:08:24.520]  為什麼追?
[00:08:24.520 --> 00:08:25.720]  因為我愛他
[00:08:25.720 --> 00:08:27.720]  你不要以為我在諷刺
[00:08:27.720 --> 00:08:29.160]  我愛他才追他
[00:08:29.160 --> 00:08:29.880]  你明白嗎?
[00:08:29.880 --> 00:08:31.880]  如果他偷了我的錢包
[00:08:31.880 --> 00:08:33.040]  平平安安地去吧
[00:08:33.040 --> 00:08:34.120]  再送一件東西給你
[00:08:34.120 --> 00:08:37.160]  就是說我鼓勵他做壞事
[00:08:37.160 --> 00:08:40.000]  讓他以為自己做了壞事
[00:08:40.000 --> 00:08:41.640]  可以不需要負後果的
[00:08:41.640 --> 00:08:43.320]  我抓他還要去坐牢
[00:08:43.320 --> 00:08:46.080]  讓他知道做壞事是要有後果
[00:08:46.080 --> 00:08:48.680]  以後他可以有些拉力
[00:08:48.680 --> 00:08:50.720]  以後提醒他不要做壞事
[00:08:50.720 --> 00:08:51.920]  我愛他才抓他
[00:08:51.920 --> 00:08:53.120]  你明白嗎?
[00:08:53.120 --> 00:08:54.720]  所以行動上我抓他
[00:08:54.720 --> 00:08:57.040]  但是心裡面不是恨他
[00:08:57.040 --> 00:08:58.240]  我不是走出去地鐵
[00:08:58.240 --> 00:08:59.760]  一腳踢他
[00:08:59.760 --> 00:09:00.600]  抓他的時候
[00:09:00.600 --> 00:09:01.840]  這樣就不對
[00:09:01.840 --> 00:09:03.000]  你生他氣就不對
[00:09:03.000 --> 00:09:03.680]  我沒有生他氣
[00:09:03.680 --> 00:09:04.800]  但我仍然抓他
[00:09:04.800 --> 00:09:06.640]  我還愛那些
[00:09:06.640 --> 00:09:08.240]  如果我放走他
[00:09:08.240 --> 00:09:10.440]  將來他再偷那些受害者
[00:09:10.440 --> 00:09:11.080]  你明白嗎?
[00:09:11.080 --> 00:09:12.760]  所以我用雙重的愛
[00:09:12.760 --> 00:09:14.080]  我才抓他
[00:09:14.080 --> 00:09:18.160]  我愛那些被他所害的人
[00:09:18.160 --> 00:09:20.760]  然後我又愛這個人偷我的東西
[00:09:20.760 --> 00:09:22.240]  讓他明白到
[00:09:22.240 --> 00:09:24.280]  這是真正做人的道理的時候
[00:09:24.280 --> 00:09:25.680]  我要這樣
[00:09:25.680 --> 00:09:26.840]  所以手是抓他
[00:09:26.840 --> 00:09:30.960]  但我心裡說你要愛他
[00:09:30.960 --> 00:09:33.360]  所以你的心裡面要放得開
[00:09:33.360 --> 00:09:34.640]  不容易
[00:09:34.640 --> 00:09:35.640]  是不容易
[00:09:35.640 --> 00:09:37.760]  這就是敬虔的生活
[00:09:37.760 --> 00:09:40.640]  因為敬虔的生活是有一種拉力
[00:09:40.640 --> 00:09:42.280]  尤其是在我們香港這個
[00:09:42.280 --> 00:09:45.640]  這麼刁蠻和任性的社會
[00:09:45.640 --> 00:09:46.160]  我這麼說
[00:09:46.160 --> 00:09:49.960]  我相信這個社會沒有誇張吧?
[00:09:49.960 --> 00:09:53.600]  書展不讓你寫真集簽名
[00:09:53.600 --> 00:09:55.680]  你就出複製簿
[00:09:55.680 --> 00:09:57.840]  複製簿不讓你出
[00:09:57.840 --> 00:10:00.600]  你就在門口簽名
[00:10:00.600 --> 00:10:02.720]  門口簽名說你阻街
[00:10:02.720 --> 00:10:04.840]  於是就去隔離公園
[00:10:04.840 --> 00:10:09.120]  一邊打千秋一邊簽
[00:10:09.120 --> 00:10:13.760]  這就叫做刁蠻和No way or my way
[00:10:13.760 --> 00:10:15.760]  這個社會還有最可怕的
[00:10:15.760 --> 00:10:19.920]  幾百個粉絲一直吶喊支持他
[00:10:19.920 --> 00:10:21.080]  在這樣的社會裡面
[00:10:21.080 --> 00:10:24.640]  我們基督徒的敬虔生活的分別就在這裡
[00:10:24.640 --> 00:10:29.680]  我們有一種抗疫人性本能反應的力量
[00:10:29.680 --> 00:10:30.400]  如果不是的話
[00:10:30.400 --> 00:10:32.480]  你說什麼是敬虔生活?
[00:10:32.480 --> 00:10:33.360]  這是第一點
[00:10:33.360 --> 00:10:34.040]  如果是這樣的話
[00:10:34.040 --> 00:10:36.240]  我們進入第二點
[00:10:36.240 --> 00:10:37.040]  第二點就是
[00:10:37.040 --> 00:10:38.840]  在下半段聖經裡面
[00:10:38.840 --> 00:10:40.400]  就有講三件事
[00:10:40.400 --> 00:10:42.880]  講了三句重複差不多一樣的話
[00:10:42.880 --> 00:10:44.240]  如果那些人愛你
[00:10:44.240 --> 00:10:45.160]  你就愛他
[00:10:45.160 --> 00:10:46.360]  那有什麼厲害?
[00:10:46.360 --> 00:10:47.240]  那些不信的人
[00:10:47.240 --> 00:10:48.800]  罪人也可以這樣
[00:10:48.800 --> 00:10:50.000]  善待你的人
[00:10:50.000 --> 00:10:50.840]  你才善待他
[00:10:50.840 --> 00:10:51.440]  有什麼厲害?
[00:10:51.440 --> 00:10:52.640]  罪人也可以這樣
[00:10:52.640 --> 00:10:53.200]  是不是?
[00:10:53.200 --> 00:10:55.800]  借錢的一定要他還
[00:10:55.800 --> 00:10:56.760]  那些罪人也還
[00:10:56.760 --> 00:10:57.560]  都是這樣做
[00:10:57.560 --> 00:10:58.640]  那有什麼厲害?
[00:10:58.640 --> 00:10:59.680]  你明白我的意思嗎?
[00:10:59.680 --> 00:11:03.040]  這三句話都講同一樣東西
[00:11:03.040 --> 00:11:04.640]  講什麼?
[00:11:04.640 --> 00:11:06.880]  就是說一個基督徒
[00:11:06.880 --> 00:11:10.920]  如果他真的能夠心裡面有這種張力的話
[00:11:10.920 --> 00:11:15.960]  他就有一種與人不同的力量
[00:11:15.960 --> 00:11:17.440]  是不同的
[00:11:17.440 --> 00:11:19.400]  這個才叫做敬虔的生活
[00:11:19.400 --> 00:11:21.760]  敬虔的生活就是一個人
[00:11:21.760 --> 00:11:23.240]  一個有了神的人
[00:11:23.240 --> 00:11:24.840]  他有一種做出來
[00:11:24.840 --> 00:11:27.200]  跟其他人可以不同的地方
[00:11:27.200 --> 00:11:28.200]  耶穌說的很簡單
[00:11:28.200 --> 00:11:29.600]  其實也很真實
[00:11:29.600 --> 00:11:30.520]  就是你愛他
[00:11:30.520 --> 00:11:31.720]  你才愛他
[00:11:31.720 --> 00:11:32.360]  善待你
[00:11:32.360 --> 00:11:33.200]  你才善待他
[00:11:33.200 --> 00:11:34.400]  是人也可以
[00:11:34.400 --> 00:11:35.320]  說得不好聽一點
[00:11:35.320 --> 00:11:36.760]  狗也可以
[00:11:36.760 --> 00:11:38.560]  家裡的狗也可以
[00:11:38.560 --> 00:11:39.320]  你試試對他好
[00:11:39.320 --> 00:11:40.800]  他就對你好
[00:11:40.800 --> 00:11:41.320]  你恨他
[00:11:41.320 --> 00:11:42.600]  他就懶你
[00:11:42.600 --> 00:11:43.720]  如果你這樣的時候
[00:11:43.720 --> 00:11:45.280]  你也是這樣做的時候
[00:11:45.280 --> 00:11:45.960]  耶穌的意思是
[00:11:45.960 --> 00:11:49.000]  你算什麼基督徒?
[00:11:49.000 --> 00:11:50.320]  你明白我說什麼嗎?
[00:11:50.320 --> 00:11:51.520]  所以如果有一天
[00:11:51.520 --> 00:11:52.720]  你突然間發覺自己
[00:11:52.720 --> 00:11:53.960]  不知道在某個場合裡面
[00:11:53.960 --> 00:11:54.720]  跟別人聊天
[00:11:54.720 --> 00:11:55.560]  或者在公司
[00:11:55.560 --> 00:11:56.120]  或者什麼的時候
[00:11:56.120 --> 00:11:56.480]  他說
[00:11:56.480 --> 00:11:57.600]  人人都是這樣做
[00:11:57.600 --> 00:11:58.480]  沒什麼所謂的時候
[00:11:58.480 --> 00:11:59.880]  你要小心
[00:11:59.880 --> 00:12:01.160]  人人都可以的時候
[00:12:01.160 --> 00:12:02.560]  你就是不行
[00:12:02.560 --> 00:12:04.280]  這個就叫做基督徒
[00:12:04.280 --> 00:12:05.000]  人人都可以
[00:12:05.000 --> 00:12:05.680]  這個成為理由
[00:12:05.680 --> 00:12:06.520]  你就可以的話
[00:12:06.520 --> 00:12:08.360]  這個就不是敬虔的生活
[00:12:08.360 --> 00:12:09.440]  耶穌的意思就是這樣
[00:12:09.440 --> 00:12:11.000]  你明白我的意思嗎?
[00:12:11.000 --> 00:12:11.880]  這一點就是
[00:12:11.880 --> 00:12:15.760]  耶穌這裡所說的標準
[00:12:15.760 --> 00:12:16.720]  我知道接著
[00:12:16.720 --> 00:12:17.720]  弟兄姊妹心裡面
[00:12:17.720 --> 00:12:20.440]  還有第三個問題
[00:12:20.440 --> 00:12:21.600]  怎麼可以?
[00:12:21.600 --> 00:12:23.400]  很難的
[00:12:23.400 --> 00:12:25.880]  怎麼才可能做得到呢?
[00:12:25.880 --> 00:12:26.840]  怎麼才可能做得到?
[00:12:26.840 --> 00:12:29.440]  就轉到我們敬虔生活的第三個
[00:12:29.440 --> 00:12:31.160]  很重要的真理
[00:12:31.160 --> 00:12:32.560]  你看三十五節
[00:12:32.560 --> 00:12:34.840]  下半節到三十六節
[00:12:34.840 --> 00:12:36.480]  這一節半裡面
[00:12:36.480 --> 00:12:37.240]  我一直讀的時候
[00:12:37.240 --> 00:12:38.760]  你留意一下有什麼不同
[00:12:38.760 --> 00:12:41.840]  「這樣你們的賞賜就大了」
[00:12:41.840 --> 00:12:45.280]  「你們也必作至高者的兒子」
[00:12:45.280 --> 00:12:47.200]  「因為神自己也寬待」
[00:12:47.200 --> 00:12:50.480]  「忘恩的人和惡人」
[00:12:50.480 --> 00:12:52.000]  「你們要仁慈」
[00:12:52.000 --> 00:12:56.040]  「像你們的父仁慈一樣」
[00:12:56.040 --> 00:12:59.000]  你沒有這幾句話有什麼特色
[00:12:59.000 --> 00:13:01.000]  這幾句話
[00:13:01.000 --> 00:13:04.240]  指向一個垂直面的方向
[00:13:04.240 --> 00:13:09.400]  就是神自己帶來的力量
[00:13:09.400 --> 00:13:10.560]  所以這一段聖經
[00:13:10.560 --> 00:13:12.840]  不是一般我們倫理上
[00:13:12.840 --> 00:13:15.360]  教我們怎麼做人的修為
[00:13:15.360 --> 00:13:17.800]  儒家思想教我們怎麼修養
[00:13:17.800 --> 00:13:19.400]  佛家教我們怎麼修為
[00:13:19.400 --> 00:13:21.200]  道家教我們怎麼修煉
[00:13:21.200 --> 00:13:24.640]  但基督徒不只是靠我們人自己的修養
[00:13:24.640 --> 00:13:26.160]  這裡很清楚說到
[00:13:26.160 --> 00:13:27.840]  如果你是基督徒
[00:13:27.840 --> 00:13:30.840]  所以耶穌要求基督徒做這些事
[00:13:30.840 --> 00:13:31.440]  就是說
[00:13:31.440 --> 00:13:33.680]  你要知道你是基督徒的時候
[00:13:33.680 --> 00:13:38.200]  如果只是靠自己來逼自己修煉的話
[00:13:38.200 --> 00:13:39.320]  這是不夠的
[00:13:39.320 --> 00:13:41.320]  一個真正天國的子民
[00:13:41.320 --> 00:13:43.040]  要懂得從神那裡
[00:13:43.040 --> 00:13:45.440]  獲取他的恩典和力量
[00:13:45.440 --> 00:13:46.720]  因為這裡剛才我們說了
[00:13:46.720 --> 00:13:47.600]  每一句話
[00:13:47.600 --> 00:13:50.320]  將人帶向神的方向
[00:13:50.320 --> 00:13:51.280]  你這樣做的時候
[00:13:51.280 --> 00:13:53.000]  「你的賞賜就大了」
[00:13:53.000 --> 00:13:54.080]  什麼叫賞賜?
[00:13:54.080 --> 00:13:55.800]  誰的賞?
[00:13:55.800 --> 00:13:56.880]  神的賞賜
[00:13:56.880 --> 00:13:57.360]  是不是?
[00:13:57.360 --> 00:13:59.800]  不是自我成就感的賞賜
[00:13:59.800 --> 00:14:02.560]  接著你必定可以做什麼?
[00:14:02.560 --> 00:14:04.120]  至高者的儀式
[00:14:04.120 --> 00:14:05.920]  誰是至高者?
[00:14:05.920 --> 00:14:07.520]  神自己
[00:14:07.520 --> 00:14:10.920]  接著他將神作為一個標準來做一個對比
[00:14:10.920 --> 00:14:16.800]  因為神自己也寬待忘恩的惡人
[00:14:16.800 --> 00:14:18.440]  接著就說你們要仁慈
[00:14:18.440 --> 00:14:20.480]  就像你們的天父
[00:14:20.480 --> 00:14:20.920]  仁慈
[00:14:20.920 --> 00:14:23.280]  這裡說了四次神
[00:14:23.280 --> 00:14:25.640]  其實整個登山補訓
[00:14:25.640 --> 00:14:26.960]  有兩個主題
[00:14:26.960 --> 00:14:28.040]  一
[00:14:28.040 --> 00:14:29.520]  就是基督徒要怎樣?
[00:14:29.520 --> 00:14:31.440]  要討神的喜悅
[00:14:31.440 --> 00:14:32.320]  第二
[00:14:32.320 --> 00:14:35.080]  他的行事為人要誠實無偽
[00:14:35.080 --> 00:14:38.360]  這就是整個《馬太方向》五至七章
[00:14:38.360 --> 00:14:40.120]  和這裡我們所說的
[00:14:40.120 --> 00:14:41.640]  所有的真理的總綱
