
[00:00:00.000 --> 00:00:02.920]  大家或許會想起我們今次的季度
[00:09:05.440 --> 00:09:07.440]  但一定有其他人在旁邊
[00:09:07.440 --> 00:09:10.440]  但這位女士也不介意
[00:09:10.440 --> 00:09:11.440]  別人怎樣看她
[00:09:11.440 --> 00:09:12.440]  她就跪下
[00:09:12.440 --> 00:09:16.440]  懇求耶穌幫助她
[00:09:16.440 --> 00:09:19.440]  一種很迫切尋求的心
[00:09:19.440 --> 00:09:21.440]  有時候我們祈禱
[00:09:21.440 --> 00:09:23.440]  別人請我們為她祈禱
[00:09:23.440 --> 00:09:24.440]  我們就說
[00:09:24.440 --> 00:09:26.440]  好,好,好,沒問題
[00:09:26.440 --> 00:09:29.440]  可能有時候回家就很簡單
[00:09:29.440 --> 00:09:32.440]  很輕率地去求兩句
[00:09:32.440 --> 00:09:35.440]  但當你真的重視那個人
[00:09:35.440 --> 00:09:38.440]  你的家人,你的朋友
[00:09:38.440 --> 00:09:42.440]  你會誠懇迫切地為他祈求
[00:09:42.440 --> 00:09:45.440]  這正正是這個婦人的表現
[00:09:45.440 --> 00:09:47.440]  另一方面我們看到這位女士
[00:09:47.440 --> 00:09:50.440]  她很堅持地相信
[00:09:50.440 --> 00:09:52.440]  神一定會幫她
[00:09:52.440 --> 00:09:54.440]  在二十三節
[00:09:54.440 --> 00:09:55.440]  大家留意到當時
[00:09:55.440 --> 00:09:57.440]  當她求完之後
[00:09:57.440 --> 00:09:58.440]  聖經就說到
[00:09:58.440 --> 00:10:02.440]  耶穌一句話也不會回答她
[00:10:02.440 --> 00:10:03.440]  祂不理會她
[00:10:03.440 --> 00:10:04.440]  祂不理會她
[00:10:04.440 --> 00:10:06.440]  一句話也不回答她
[00:10:06.440 --> 00:10:08.440]  很多時候我們祈禱
[00:10:08.440 --> 00:10:10.440]  發覺好像沒有什麼回應
[00:10:10.440 --> 00:10:11.440]  我們就馬上說
[00:10:11.440 --> 00:10:13.440]  主耶穌也不理會我
[00:10:13.440 --> 00:10:16.440]  不要再祈禱了,算了
[00:10:16.440 --> 00:10:18.440]  這位女士沒有馬上離開
[00:10:18.440 --> 00:10:20.440]  雖然耶穌沒有回答她
[00:10:20.440 --> 00:10:22.440]  但她仍然在當中尋求
[00:10:22.440 --> 00:10:25.440]  到後來當耶穌開口說的時候
[00:10:25.440 --> 00:10:27.440]  祂說我奉差遣
[00:10:27.440 --> 00:10:30.440]  不過到以色列的迷陽那裡
[00:10:30.440 --> 00:10:32.440]  是什麼意思?
[00:10:32.440 --> 00:10:34.440]  意思是說我拒絕要求
[00:10:34.440 --> 00:10:37.440]  我不會答應你這個請求
[00:10:37.440 --> 00:10:39.440]  我只是去以色列的迷陽當中
[00:10:39.440 --> 00:10:43.440]  這是我領受賦予我的差遣
[00:10:43.440 --> 00:10:47.440]  但這位婦人不因此放棄
[00:10:47.440 --> 00:10:50.440]  她仍然相信神是慈愛的
[00:10:50.440 --> 00:10:51.440]  她雖然拒絕我
[00:10:51.440 --> 00:10:53.440]  但她沒有離開
[00:10:53.440 --> 00:10:54.440]  反而剛才所說
[00:10:54.440 --> 00:10:57.440]  她更加跪在耶穌面前
[00:10:57.440 --> 00:11:01.440]  更加堅持誠懇地向主尋求
[00:11:01.440 --> 00:11:03.440]  在第二方面我們看到
[00:11:03.440 --> 00:11:06.440]  她堅持著信心不肯放棄
[00:11:06.440 --> 00:11:07.440]  第三我們再看
[00:11:07.440 --> 00:11:09.440]  我們發覺她內心很謙卑
[00:11:09.440 --> 00:11:12.440]  在聖經的二十六節
[00:11:12.440 --> 00:11:14.440]  耶穌回答說
[00:11:14.440 --> 00:11:17.440]  那兒女的餅雕給小狗吃是不好的
[00:11:17.440 --> 00:11:19.440]  她說主也是的
[00:11:19.440 --> 00:11:22.440]  不過小狗也吃主人卓子上
[00:11:22.440 --> 00:11:24.440]  掉下來的碎渣
[00:11:24.440 --> 00:11:27.440]  當時耶穌好像表現得很不近人情
[00:11:27.440 --> 00:11:29.440]  雖然我們知道小狗是
[00:11:29.440 --> 00:11:31.440]  一個港交中的寵物
[00:11:31.440 --> 00:11:34.440]  但也有一點像低貶了的意思
[00:11:34.440 --> 00:11:37.440]  但這位女士不因此覺得
[00:11:37.440 --> 00:11:39.440]  自己被人欺負了
[00:11:39.440 --> 00:11:41.440]  她反而說
[00:11:41.440 --> 00:11:42.440]  沒錯
[00:11:42.440 --> 00:11:45.440]  人之常情會先將食物
[00:11:45.440 --> 00:11:47.440]  給自己的子女吃
[00:11:47.440 --> 00:11:50.440]  不過就算我是小狗
[00:11:50.440 --> 00:11:52.440]  也會吃主人卓上
[00:11:52.440 --> 00:11:54.440]  掉下來的碎渣兒
[00:11:54.440 --> 00:11:56.440]  各位靈性姐妹
[00:11:56.440 --> 00:11:57.440]  當我們祈禱的時候
[00:11:57.440 --> 00:11:58.440]  有時候好像神沒有聽
[00:11:58.440 --> 00:12:00.440]  我們就很憤怒
[00:12:00.440 --> 00:12:01.440]  我們很生氣
[00:12:01.440 --> 00:12:02.440]  為什麼神不聽我們祈禱
[00:12:02.440 --> 00:12:03.440]  我向你祈禱
[00:12:03.440 --> 00:12:05.440]  你都不理我
[00:12:05.440 --> 00:12:06.440]  但我們記得
[00:12:06.440 --> 00:12:09.440]  神沒有欠我們債
[00:12:09.440 --> 00:12:11.440]  神要聽我們祈禱
[00:12:11.440 --> 00:12:13.440]  要應運我們的時候
[00:12:13.440 --> 00:12:17.440]  我們是沒有資格得到
[00:12:17.440 --> 00:12:18.440]  我們不配得
[00:12:18.440 --> 00:12:20.440]  神要給我們的恩惠
[00:12:20.440 --> 00:12:23.440]  完全是出於祂的憐憫
[00:12:23.440 --> 00:12:24.440]  是恩典
[00:12:24.440 --> 00:12:27.440]  是白白的給我們
[00:12:27.440 --> 00:12:31.440]  因此人要得到神的恩典和應運
[00:12:31.440 --> 00:12:35.440]  必須有的就是謙卑自己
[00:12:35.440 --> 00:12:37.440]  沒錯我不配得
[00:12:37.440 --> 00:12:39.440]  但主人你是有憐憫的
[00:12:39.440 --> 00:12:41.440]  然後謙卑自己告訴主
[00:12:41.440 --> 00:12:42.440]  主啊
[00:12:42.440 --> 00:12:45.440]  我只需要是碎渣兒
[00:12:45.440 --> 00:12:47.440]  我記得有時候聽到靈性姐妹祈禱
[00:12:47.440 --> 00:12:50.440]  她說主啊求你憐憫我
[00:12:50.440 --> 00:12:52.440]  就算是碎渣兒
[00:12:52.440 --> 00:12:53.440]  我也很足夠
[00:12:53.440 --> 00:12:55.440]  我也很滿足
[00:12:55.440 --> 00:12:58.440]  一種心靈謙卑的向神的禱告
[00:12:58.440 --> 00:12:59.440]  神就施恩
[00:12:59.440 --> 00:13:03.440]  就願意將恩惠賜給她
[00:13:03.440 --> 00:13:05.440]  在當時這位女士就是這樣
[00:13:05.440 --> 00:13:08.440]  來向神提出這樣的請求
[00:13:08.440 --> 00:13:09.440]  各位靈性姐妹
[00:13:09.440 --> 00:13:11.440]  當你有時候祈禱的時候
[00:13:11.440 --> 00:13:14.440]  你放膽向神求
[00:13:14.440 --> 00:13:17.440]  你不需要太快樂地出結論
[00:13:17.440 --> 00:13:19.440]  這不是神的旨意
[00:13:19.440 --> 00:13:21.440]  當你未曾清楚的時候
[00:13:21.440 --> 00:13:24.440]  你放心放膽向主求
[00:13:24.440 --> 00:13:27.440]  我最近看到一篇文章提及
[00:13:27.440 --> 00:13:29.440]  在中國內地會
[00:13:29.440 --> 00:13:30.440]  大德森牧師
[00:13:30.440 --> 00:13:32.440]  他的接班人
[00:13:32.440 --> 00:13:34.440]  何思德宣教士
[00:13:34.440 --> 00:13:37.440]  這位宣教士是接任了大德森牧師
[00:13:37.440 --> 00:13:41.440]  做整個中國內地會當時的總主任
[00:13:41.440 --> 00:13:44.440]  他講述他自己一個很深刻的經歷
[00:13:44.440 --> 00:13:46.440]  在中國裏面他遇到一位牧師
[00:13:46.440 --> 00:13:48.440]  叫做直性魔
[00:13:48.440 --> 00:13:50.440]  性魔鬼的意思
[00:13:50.440 --> 00:13:52.440]  牧師的一個特點就是
[00:13:52.440 --> 00:13:55.440]  他的禱告是很認真
[00:13:55.440 --> 00:13:57.440]  有什麼困難出現
[00:13:57.440 --> 00:13:59.440]  他就會真的躲藏著
[00:13:59.440 --> 00:14:03.440]  長時間祈禱求神來工作
[00:14:03.440 --> 00:14:05.440]  有一次當一位何思德宣教士
[00:14:05.440 --> 00:14:08.440]  和直牧師在談話的時候
[00:14:08.440 --> 00:14:10.440]  在那個時候就有兩位傳道人
[00:14:10.440 --> 00:14:12.440]  是他們的組織裏面
[00:14:12.440 --> 00:14:15.440]  兩位很年輕的傳道
[00:14:15.440 --> 00:14:17.440]  他們兩位就在直牧師面前
[00:14:17.440 --> 00:14:19.440]  大家爭執
[00:14:19.440 --> 00:14:21.440]  很大的衝突
[00:14:21.440 --> 00:14:23.440]  直牧師見到這個情況
[00:14:23.440 --> 00:14:24.440]  沒有出聲
[00:14:24.440 --> 00:14:27.440]  接著他就進了自己的房間
[00:14:27.440 --> 00:14:29.440]  大家以為他一段時間就會出來
[00:14:29.440 --> 00:14:32.440]  但怎知一天他沒有出來
[00:14:32.440 --> 00:14:35.440]  第二天過了之後
[00:14:35.440 --> 00:14:37.440]  他才出來
[00:14:37.440 --> 00:14:41.440]  在房間裏面兩天禁食祈禱
[00:14:41.440 --> 00:14:42.440]  當他出來的時候
[00:14:42.440 --> 00:14:44.440]  大家都戰戰兢兢
[00:14:44.440 --> 00:14:46.440]  不知道直牧師會講什麼
[00:14:46.440 --> 00:14:48.440]  直牧師出來的時候
[00:14:48.440 --> 00:14:51.440]  去到那兩位傳道人前面
[00:14:51.440 --> 00:14:55.440]  他就說請你們原諒我
[00:14:55.440 --> 00:14:58.440]  突然他向他們兩位道歉
[00:14:58.440 --> 00:14:59.440]  接著他就說
[00:14:59.440 --> 00:15:01.440]  我在自己反省的時候
[00:15:01.440 --> 00:15:05.440]  我發覺自己最初沒有小心
[00:15:05.440 --> 00:15:08.440]  來祈禱尋求神的心意
[00:15:08.440 --> 00:15:11.440]  將你們兩個放在一起同工
[00:15:11.440 --> 00:15:13.440]  是我的錯失
[00:15:13.440 --> 00:15:16.440]  請你們原諒我
[00:15:16.440 --> 00:15:18.440]  這兩位年輕的傳道
[00:15:18.440 --> 00:15:21.440]  在當中突然間很深刻的體會
[00:15:21.440 --> 00:15:23.440]  其實是他們應該道歉
[00:15:23.440 --> 00:15:25.440]  不是直牧師向他們道歉
[00:15:25.440 --> 00:15:28.440]  但竟然這位長者
[00:15:28.440 --> 00:15:29.440]  這樣向他們表達
[00:15:29.440 --> 00:15:32.440]  他們的心就軟化了
[00:15:32.440 --> 00:15:35.440]  那時他們就立刻冰釋前嫌
[00:15:35.440 --> 00:15:37.440]  大家彼此尋求原諒
[00:15:37.440 --> 00:15:41.440]  他們就繼續和平地同工
[00:15:41.440 --> 00:15:42.440]  當我聽見的時候
[00:15:42.440 --> 00:15:44.440]  我知道不單是一個人的見證
[00:15:44.440 --> 00:15:46.440]  而是神真的聽祈禱
[00:15:46.440 --> 00:15:48.440]  不單改變對方
[00:15:48.440 --> 00:15:50.440]  也改變自己
[00:15:50.440 --> 00:15:52.440]  在過程當中帶來了和諧
[00:15:52.440 --> 00:15:54.440]  帶來了美好的關係
[00:15:54.440 --> 00:15:57.440]  各位靈智妹當我們祈禱的時候
[00:15:57.440 --> 00:16:00.440]  我們要抓住神的應許
[00:16:00.440 --> 00:16:02.440]  熱切地向神尋求
[00:16:02.440 --> 00:16:04.440]  我們大家一定會記得
[00:16:04.440 --> 00:16:05.440]  在聖經上上讀
[00:16:05.440 --> 00:16:06.440]  盧家方第十一章
[00:16:06.440 --> 00:16:08.440]  有提到有一個人
[00:16:08.440 --> 00:16:10.440]  半夜有朋友來探望他
[00:16:10.440 --> 00:16:12.440]  但他沒有病
[00:16:12.440 --> 00:16:15.440]  所以他半夜怎樣做呢?
[00:16:15.440 --> 00:16:17.440]  他在輪舍敲門
[00:16:17.440 --> 00:16:19.440]  請你給我餅
[00:16:19.440 --> 00:16:20.440]  但對方說我睡了
[00:16:20.440 --> 00:16:22.440]  在床上
[00:16:22.440 --> 00:16:24.440]  但這位朋友
[00:16:24.440 --> 00:16:26.440]  他怎樣做呢?
[00:16:26.440 --> 00:16:27.440]  聖經就說
[00:16:27.440 --> 00:16:31.440]  他是情馳迫切地直求
[00:16:31.440 --> 00:16:33.440]  是什麼意思呢?
[00:16:33.440 --> 00:16:35.440]  聖經的意思是說
[00:16:35.440 --> 00:16:38.440]  第一,他帶著一個很勇敢的心
[00:16:38.440 --> 00:16:41.440]  他內心放膽向神求
[00:16:41.440 --> 00:16:44.440]  就是情馳迫切的意思
