
[00:00:00.000 --> 00:00:05.240]  我們今天思想在弟兄姊妹之間彼此相愛的關係
[00:06:51.560 --> 00:06:53.840]  如果你想去幫助別人
[00:06:53.840 --> 00:06:55.640]  但你不為自己負責
[00:06:55.640 --> 00:06:58.600]  你很難去幫助別人
[00:06:58.600 --> 00:07:00.000]  所以你發覺當聖經說到
[00:07:00.000 --> 00:07:04.200]  為自己負責任最終極的目的
[00:07:04.200 --> 00:07:06.560]  不是叫你只顧自己的事
[00:07:06.560 --> 00:07:07.760]  我先處理好自己
[00:07:07.760 --> 00:07:09.720]  我不管那麼多
[00:07:09.720 --> 00:07:12.840]  目的是當你為自己負責的時候
[00:07:12.840 --> 00:07:18.240]  你更能夠預備好去愛別人
[00:07:18.240 --> 00:07:22.880]  更能夠裝備好去彼此相愛
[00:07:22.880 --> 00:07:26.280]  因此當你在過程中思想一件事的時候
[00:07:26.280 --> 00:07:30.360]  讓我有如可以分給那缺乏的人
[00:07:30.360 --> 00:07:32.760]  自己為自己負責
[00:07:32.760 --> 00:07:36.400]  以致能夠可以去愛別人
[00:07:36.400 --> 00:07:40.440]  這正是我們互相提醒的一件事
[00:07:40.440 --> 00:07:43.600]  這時候我們揭開聖經的後書
[00:07:43.600 --> 00:07:51.920]  接著是後書剛才讀過的第三章
[00:07:51.920 --> 00:07:54.600]  第三章本來是重覆地吩咐他們
[00:07:54.600 --> 00:07:56.960]  這些要為自己負責任的
[00:07:56.960 --> 00:08:00.920]  所以我們先看第三章的第十節
[00:08:00.920 --> 00:08:07.440]  第十節後面那句揭開後面
[00:08:07.440 --> 00:08:10.000]  在第十節最後兩句說話說
[00:08:10.000 --> 00:08:14.640]  如果有人不肯做工就不可吃飯
[00:08:14.640 --> 00:08:18.120]  這句是當時一般社會上有的說話
[00:08:18.120 --> 00:08:20.520]  本來把它應用下來
[00:08:20.520 --> 00:08:23.640]  哪一個不負責任不肯做工作
[00:08:23.640 --> 00:08:26.520]  就不可以給他吃飯
[00:08:26.520 --> 00:08:32.280]  不可以按自己沒有做到的
[00:08:32.280 --> 00:08:34.440]  就自己白吃別人的飯
[00:08:34.440 --> 00:08:38.160]  或者說得別人給他的一些利益
[00:08:38.160 --> 00:08:41.040]  然後再看下第十二節
[00:08:41.040 --> 00:08:43.520]  第十二節最後那四個字
[00:08:43.520 --> 00:08:44.840]  大家可以讀一讀
[00:08:44.840 --> 00:08:47.160]  「自食其力」
[00:08:47.160 --> 00:08:49.120]  本來也是這樣重覆勸告他們
[00:08:49.120 --> 00:08:54.320]  「自食其力」應該是一個對他們基本的要求
[00:08:54.320 --> 00:08:56.320]  為什麼本來這樣說
[00:08:56.320 --> 00:09:01.640]  在當時社會上有很多關於末世的一些道理
[00:09:01.640 --> 00:09:05.160]  但有人聽見主耶穌會再回來
[00:09:05.160 --> 00:09:07.400]  在那個時候他們就覺得
[00:09:07.400 --> 00:09:08.680]  耶穌都再回來了
[00:09:08.680 --> 00:09:10.360]  那不用做什麼了
[00:09:10.360 --> 00:09:14.160]  因此就開始不再做工作
[00:09:14.160 --> 00:09:16.440]  開始遊手好閒
[00:09:16.440 --> 00:09:19.760]  不要緊我們等耶穌回來而已
[00:09:19.760 --> 00:09:23.240]  因此不去盡自己的責任
[00:09:23.240 --> 00:09:25.760]  本來針對這個情況就勸告他們
[00:09:25.760 --> 00:09:28.560]  你們要更加努力
[00:09:28.560 --> 00:09:30.200]  所以他講出自己的榜樣
[00:09:30.200 --> 00:09:36.200]  你回到前面第八節
[00:09:36.200 --> 00:09:38.040]  本來就說到自己
[00:09:38.040 --> 00:09:42.080]  我在你們中間沒有白吃過誰的飯
[00:09:42.080 --> 00:09:45.200]  反而辛苦勞碌晝夜作供
[00:09:45.200 --> 00:09:48.280]  早上可能四處來傳福音
[00:09:48.280 --> 00:09:51.800]  但晚上自己即將憑為生
[00:09:51.800 --> 00:09:53.800]  供應自己的需要
[00:09:53.800 --> 00:09:59.200]  他說我晝夜作供免得加重你們任何一個人的負擔
[00:09:59.200 --> 00:10:01.800]  這不是因為我們沒有權利
[00:10:01.800 --> 00:10:03.600]  當然聖經告訴我們
[00:10:03.600 --> 00:10:06.480]  傳福音可以靠福音養生
[00:10:06.480 --> 00:10:09.480]  可以從當中得到所需要的供應
[00:10:09.480 --> 00:10:11.400]  但他沒有用這個權利
[00:10:11.400 --> 00:10:14.680]  而是要給你們作榜樣
[00:10:14.680 --> 00:10:18.880]  好讓你們效法我們
[00:10:18.880 --> 00:10:21.160]  本來知道耶穌會再回來
[00:10:21.160 --> 00:10:23.600]  但他的反應剛剛相反
[00:10:23.600 --> 00:10:25.200]  他不是遊手好閒
[00:10:25.200 --> 00:10:26.800]  而是更加留心
[00:10:26.800 --> 00:10:30.720]  如何令他更好的愛弟兄姊妹
[00:10:30.720 --> 00:10:32.200]  自己本來有一個權利
[00:10:32.200 --> 00:10:34.480]  可以得到別人的供應
[00:10:34.480 --> 00:10:37.200]  但他甘願放下自己的權利
[00:10:37.200 --> 00:10:41.280]  為了能夠更好地幫助別人
[00:10:41.280 --> 00:10:44.680]  以至不會負累了誰
[00:10:44.680 --> 00:10:48.680]  不會加重負擔在別人身上
[00:10:48.680 --> 00:10:50.440]  而你發覺他的動機
[00:10:50.440 --> 00:10:52.520]  在剛才我們看過的第八節
[00:10:52.520 --> 00:10:53.920]  最後一句話說
[00:10:53.920 --> 00:10:59.920]  免得加重你們任何一人的負擔
[00:10:59.920 --> 00:11:01.720]  當然我們這樣說的時候
[00:11:01.720 --> 00:11:04.720]  不單單說到經濟的需要
[00:11:04.720 --> 00:11:06.720]  經濟上你有工作
[00:11:06.720 --> 00:11:08.920]  你支持自己的需要
[00:11:08.920 --> 00:11:11.320]  這是一件美事
[00:11:11.320 --> 00:11:14.720]  但同時聖經的含義也包含了
[00:11:14.720 --> 00:11:17.720]  我們每個人都為自己負責的時候
[00:11:17.720 --> 00:11:20.720]  包括了你的健康
[00:11:20.720 --> 00:11:22.400]  如果有一個朋友
[00:11:22.400 --> 00:11:25.320]  他自己對自己身體是不理會的
[00:11:25.320 --> 00:11:27.920]  沒有做任何健康的管理
[00:11:27.920 --> 00:11:29.920]  或者身體的管理
[00:11:29.920 --> 00:11:33.120]  平時不飲不食
[00:11:33.120 --> 00:11:37.320]  不理自己喜歡吃很多糖
[00:11:37.320 --> 00:11:40.000]  吃很多鹽
[00:11:40.000 --> 00:11:42.720]  我順便說不知道你們知不知道
[00:11:42.720 --> 00:11:48.120]  喝一罐可樂有多少糖分
[00:11:48.120 --> 00:11:51.320]  裡面等於十粒方糖
[00:11:51.320 --> 00:11:53.320]  這麼多的糖分
[00:11:53.320 --> 00:11:54.720]  有人不理自己的身體
[00:11:54.720 --> 00:11:55.920]  不飲不食
[00:11:55.920 --> 00:11:58.920]  或者他自己也不理會自己的起居
[00:11:58.920 --> 00:12:02.920]  晚上隨意地不睡覺
[00:12:02.920 --> 00:12:04.720]  或者隨意地工作
[00:12:04.720 --> 00:12:06.520]  不理會自己的狀況
[00:12:06.520 --> 00:12:11.920]  因此他因為過勞而病倒了
[00:12:11.920 --> 00:12:12.920]  當他病倒的時候
[00:12:12.920 --> 00:12:14.720]  可能甚至有很多的病患出現
[00:12:14.720 --> 00:12:19.720]  最終是要誰負責他呢?
[00:12:19.720 --> 00:12:22.120]  他身邊很多的家人
[00:12:22.120 --> 00:12:24.120]  很多親密愛他的人
[00:12:24.120 --> 00:12:26.720]  就要為他付出代價
[00:12:26.720 --> 00:12:29.320]  當然他要面對自己的病患
[00:12:29.320 --> 00:12:31.520]  但問題之中
[00:12:31.520 --> 00:12:33.720]  也需要很多其他身邊的人
[00:12:33.720 --> 00:12:36.720]  來擔負他的難處
[00:12:36.720 --> 00:12:39.720]  也要來照顧他
[00:12:39.720 --> 00:12:41.320]  或者不單止健康
[00:12:41.320 --> 00:12:44.320]  很多時候我們接受一些職份
[00:12:44.320 --> 00:12:46.120]  或者教會一些侍奉的崗位
[00:12:46.120 --> 00:12:48.120]  或者工作上的崗位
[00:12:48.120 --> 00:12:49.720]  當你沒有在崗位當中
[00:12:49.720 --> 00:12:52.320]  負你的責任的時候
[00:12:52.320 --> 00:12:54.920]  最終會是怎樣呢?
[00:12:54.920 --> 00:12:57.720]  有很多的同事或者朋友
[00:12:57.720 --> 00:13:00.320]  要接你的手尾
[00:13:00.320 --> 00:13:01.920]  我們純粹用廣東話說
[00:13:01.920 --> 00:13:05.720]  那個爛攤子別人搞了
[00:13:05.720 --> 00:13:06.720]  在教會裡面有些時候
[00:13:06.720 --> 00:13:08.920]  聽到一些團長職員
[00:13:08.920 --> 00:13:11.320]  在那裡很不開心地說
[00:13:11.320 --> 00:13:14.120]  他說不敢找他領事了
[00:13:14.120 --> 00:13:15.520]  每次找他領事的時候
[00:13:15.520 --> 00:13:17.120]  他馬上答應
[00:13:17.120 --> 00:13:20.720]  但臨到聚會之前一天
[00:13:20.720 --> 00:13:21.520]  打電話給你
[00:13:21.520 --> 00:13:23.520]  喂!明天我沒空
[00:13:23.520 --> 00:13:26.520]  啊?現在才告訴我?
[00:13:26.520 --> 00:13:27.920]  是呀!不行呀!對不起呀!
[00:13:27.920 --> 00:13:29.720]  就放下電話
[00:13:29.720 --> 00:13:33.720]  負責的就要去急忙找一個替代的
[00:13:33.720 --> 00:13:36.520]  要負責那件事情
[00:13:36.520 --> 00:13:38.920]  有些事情是交付給你
[00:13:38.920 --> 00:13:41.320]  而你沒有去負你的責任
[00:13:41.320 --> 00:13:45.320]  很多時候都會別人要為你承擔
[00:13:45.320 --> 00:13:47.720]  當然更深一層在思想
[00:13:47.720 --> 00:13:49.120]  已經告訴我們
[00:13:49.120 --> 00:13:52.120]  多給誰就向誰
[00:13:52.120 --> 00:13:55.120]  怎樣?多取
[00:13:55.120 --> 00:14:00.720]  上帝將各樣的恩賜、資源、機會給過你
[00:14:00.720 --> 00:14:02.320]  當你領受了之後
[00:14:02.320 --> 00:14:05.120]  你知道那個不單只是給你的祝福
[00:14:05.120 --> 00:14:07.320]  也都是一份責任
[00:14:07.320 --> 00:14:09.920]  按照上帝給你有的不同的資源
[00:14:09.920 --> 00:14:11.920]  來運用出來
[00:14:11.920 --> 00:14:16.920]  在那個時候你就盡上應盡的責任
[00:14:16.920 --> 00:14:18.720]  何時當你否定了
[00:14:18.720 --> 00:14:22.320]  或者輕視了上帝給你的資源的時候
[00:14:22.320 --> 00:14:27.520]  你會留心將來上帝要查問這些情況
[00:14:27.520 --> 00:14:29.120]  當然我們也要留心
[00:14:29.120 --> 00:14:30.720]  當我們這樣談的時候
[00:14:30.720 --> 00:14:34.920]  我們不要將它變成了一種極端
[00:14:34.920 --> 00:14:37.120]  不要負累人
[00:14:37.120 --> 00:14:38.920]  我自己搞定
[00:14:38.920 --> 00:14:42.520]  勉強自己去做一些自己不能做的事情
[00:14:42.520 --> 00:14:44.920]  甚至傷害自己
[00:14:44.920 --> 00:14:46.720]  剛才你記得讀過聖經
[00:14:46.720 --> 00:14:51.520]  如果不肯作功的就不可吃飯
[00:14:51.520 --> 00:14:54.920]  你留心是不肯作功
[00:14:54.920 --> 00:14:57.320]  不是不能作功
[00:14:57.320 --> 00:14:59.920]  有些可能真的不能做的事情
[00:14:59.920 --> 00:15:02.120]  是需要別人的幫助
[00:15:02.120 --> 00:15:05.520]  而在當中謙卑的承認自己的不足
[00:15:05.520 --> 00:15:09.520]  接受別人分擔自己的難處
[00:15:09.520 --> 00:15:15.120]  我記得有一次我自己患了重感冒
[00:15:15.120 --> 00:15:18.320]  臨到星期五、星期六
[00:15:18.320 --> 00:15:20.920]  身體都好像是未曾康復
[00:15:20.920 --> 00:15:23.320]  聲音很沙啞
[00:15:23.320 --> 00:15:24.320]  在那個時候都很掙扎
[00:15:24.320 --> 00:15:28.520]  應不應該都繼續負責星期日的講道呢
[00:15:28.520 --> 00:15:31.320]  在那天早上有位同工走過來跟我說
[00:15:31.320 --> 00:15:34.920]  他說施牧師,需要我們幫忙嗎?
[00:15:34.920 --> 00:15:37.720]  我一聽的時候很為對方感恩
[00:15:37.720 --> 00:15:39.720]  關心我的情況
[00:15:39.720 --> 00:15:41.120]  然後我想一想
[00:15:41.120 --> 00:15:44.320]  好,我應該接受自己的限制
[00:15:44.320 --> 00:15:47.720]  否則大家的意志都會受罪
[00:15:47.720 --> 00:15:51.120]  我就多謝他們的好意
[00:15:51.120 --> 00:15:54.720]  然後有幾位同工就在調動不同的工作
[00:15:54.720 --> 00:15:59.720]  然後有兩位同工就多講道代替了我
[00:15:59.720 --> 00:16:03.120]  有些時候要學習去承認自己的不足
[00:16:03.120 --> 00:16:06.120]  接受別人分擔自己的難處
[00:16:06.120 --> 00:16:09.920]  以至可以彼此來擔當
[00:16:09.920 --> 00:16:11.120]  講到擔當的時候
[00:16:11.120 --> 00:16:14.920]  你會發覺聖經有兩個不同的擔子
[00:16:14.920 --> 00:16:16.920]  我請大家這個時候揭一揭
[00:16:16.920 --> 00:16:18.320]  另一處經文
[00:16:18.320 --> 00:16:23.920]  是前面的《迦拉太書》第六章
[00:16:23.920 --> 00:16:28.920]  《聖經》《迦拉太書》第六章
[00:16:28.920 --> 00:16:35.720]  是《聖經》的1751頁
[00:16:35.720 --> 00:16:38.120]  在第六章第一節
[00:16:38.120 --> 00:16:45.120]  我們看和合本
[00:16:45.120 --> 00:16:48.720]  《聖經》提到有些人偶然被過犯所聖
[00:16:48.720 --> 00:16:51.720]  屬靈的人要將他挽回過來
[00:16:51.720 --> 00:16:52.720]  第二節就說
[00:16:52.720 --> 00:16:56.720]  你們各人的重擔要互相擔當
[00:16:56.720 --> 00:16:59.720]  如此就完全了基督的律法
[00:16:59.720 --> 00:17:04.520]  所講的重擔是一個人自己不能夠承擔的
[00:17:04.520 --> 00:17:07.120]  是一些很沉重的擔子
[00:17:07.120 --> 00:17:08.920]  特別是因為犯罪
[00:17:08.920 --> 00:17:10.720]  因為受到引誘
[00:17:10.720 --> 00:17:14.720]  而引致他所面對的壓力
[00:17:14.720 --> 00:17:16.720]  在這情況之下要幫他
[00:17:16.720 --> 00:17:21.120]  讓他可以得到輔助
[00:17:21.120 --> 00:17:22.720]  但接著聖經再說
[00:17:22.720 --> 00:17:24.520]  他說你們要留心
[00:17:24.520 --> 00:17:26.120]  第五節
[00:17:26.120 --> 00:17:31.120]  因為各人必擔當自己的擔子
[00:17:31.120 --> 00:17:32.520]  為何會這樣說呢?
[00:17:32.520 --> 00:17:37.320]  這裡所說的擔子是小的一個背囊
[00:17:37.320 --> 00:17:41.320]  是你自己必須擔當自己的背包
[00:17:41.320 --> 00:17:42.720]  背自己的責任
[00:17:42.720 --> 00:17:44.920]  做自己要做的事情
[00:17:44.920 --> 00:17:47.120]  兩者是不同的
[00:17:47.120 --> 00:17:51.320]  前者是說你要為別人分擔他的重擔
[00:17:51.320 --> 00:17:54.520]  後者是說你要為自己的事情
[00:17:54.520 --> 00:17:56.920]  向神交代
[00:17:56.920 --> 00:18:00.120]  而你發覺在前面第四節
[00:18:00.120 --> 00:18:03.320]  他說各人應當審查自己的行為
[00:18:03.320 --> 00:18:04.920]  特別是行為
[00:18:04.920 --> 00:18:07.520]  這樣他所誇的就專在自己
[00:18:07.520 --> 00:18:10.520]  不在別人了
[00:18:10.520 --> 00:18:13.920]  所誇口的是真實的
[00:18:13.920 --> 00:18:15.320]  如果你覺得自己有
[00:18:15.320 --> 00:18:16.520]  但實在沒有
[00:18:16.520 --> 00:18:19.320]  聖經就說你欺騙自己
[00:18:19.320 --> 00:18:20.520]  如果你誇口
[00:18:20.520 --> 00:18:23.320]  但你誇口是誇人家的
[00:18:23.320 --> 00:18:25.920]  你看他們做得這麼好
[00:18:25.920 --> 00:18:30.720]  是因為我幫助他們
[00:18:30.720 --> 00:18:33.320]  一間學校裡一位老師
[00:18:33.320 --> 00:18:34.720]  不斷讚賞自己
[00:18:34.720 --> 00:18:37.520]  我教書很有心得
[00:18:37.520 --> 00:18:40.720]  我的學生成績非常好
[00:18:40.720 --> 00:18:42.920]  有人訪問他們的學生
[00:18:42.920 --> 00:18:45.720]  你覺得老師怎樣?
[00:18:45.720 --> 00:18:49.520]  這個老師上課沒有人聽他說
[00:18:49.520 --> 00:18:52.720]  我們全部出去補習
[00:18:52.720 --> 00:18:54.720]  所以成績都很好
[00:18:54.720 --> 00:18:57.920]  但不關這個老師的事
[00:18:57.920 --> 00:18:59.720]  有些時候誇口
[00:18:59.720 --> 00:19:03.520]  是以為自己能夠幫助別人
[00:19:03.520 --> 00:19:07.320]  但其實真實的原因不在自己那裡
[00:19:07.320 --> 00:19:10.520]  或者有些時候誇口
[00:19:10.520 --> 00:19:12.720]  覺得別人比自己差
[00:19:12.720 --> 00:19:14.320]  我比他強
[00:19:14.320 --> 00:19:18.520]  只不過可能沒看到對方背後的行為
[00:19:18.520 --> 00:19:20.520]  在做很多事情
[00:19:20.520 --> 00:19:22.720]  而他自己跟別人比較的時候
[00:19:22.720 --> 00:19:26.720]  就認為別人沒有不及自己
[00:19:26.720 --> 00:19:27.520]  所以你誇個聖講
[00:19:27.520 --> 00:19:29.520]  要留心你的行為
[00:19:29.520 --> 00:19:33.520]  以至你可以在神面前交代
[00:19:33.520 --> 00:19:37.520]  因為各人始終要擔當自己的擔子
[00:19:37.520 --> 00:19:40.920]  來向神作出交代
[00:19:40.920 --> 00:19:42.320]  當這樣說的時候
[00:19:42.320 --> 00:19:44.320]  我們再回到聖經剛才的
[00:19:44.320 --> 00:19:51.320]  「帖十來家後書」
[00:19:51.320 --> 00:19:54.920]  來到第三章第十三節的時候
[00:19:54.920 --> 00:19:55.520]  聖經說
[00:19:55.520 --> 00:20:01.320]  「無錯有些人是遊手好閒不負責任」
[00:20:01.320 --> 00:20:04.720]  而十三節聖經就很強調地說
[00:20:04.720 --> 00:20:10.320]  「弟兄們你們行善不可灰心」
[00:20:10.320 --> 00:20:13.320]  面對這些人的時候要怎樣做呢?
[00:20:13.320 --> 00:20:16.720]  「無錯有時候他們的不負責任」
[00:20:16.720 --> 00:20:19.120]  「會帶給你煩惱」
[00:20:19.120 --> 00:20:23.120]  剛才說你要去執拾他
[00:20:23.120 --> 00:20:25.720]  會帶給你一些困難
[00:20:25.720 --> 00:20:28.120]  但聖經在這時候突然間很清楚地說
[00:20:28.120 --> 00:20:29.720]  「你們不要灰心」
[00:20:29.720 --> 00:20:31.920]  「繼續行善」
[00:20:31.920 --> 00:20:34.320]  「繼續做你當做的事」
