
[00:00:00.000 --> 00:00:05.000]  靜姐姐妹平安,我們今天繼續跟大家分享傳道書
[00:13:48.000 --> 00:13:50.000]  這個怎樣死,那個怎樣死
[00:13:50.000 --> 00:13:51.000]  氣息都是一樣
[00:13:51.000 --> 00:13:54.000]  人不能強於獸,都是虛空
[00:13:54.000 --> 00:13:57.000]  他在承認不公義不公平的處境下
[00:13:57.000 --> 00:14:00.000]  如果是這樣,人和獸都沒有分別
[00:14:00.000 --> 00:14:03.000]  因為最相似的地方都是會死
[00:14:04.000 --> 00:14:11.000]  而他是說如果我們面對這個處境
[00:14:11.000 --> 00:14:14.000]  沒有清楚了解人沒有了神
[00:14:14.000 --> 00:14:18.000]  其實都是這樣,沒有分別
[00:14:18.000 --> 00:14:20.000]  所以他在二十二節有一個結論
[00:14:20.000 --> 00:14:24.000]  對生命無常的現象,他怎樣靠神
[00:14:24.000 --> 00:14:26.000]  仍然可以活出美善
[00:14:26.000 --> 00:14:28.000]  他又不是那麼灰心
[00:14:28.000 --> 00:14:30.000]  故此我見人莫強如
[00:14:30.000 --> 00:14:32.000]  他經營的事尚喜樂
[00:14:32.000 --> 00:14:34.000]  因為他的份
[00:14:34.000 --> 00:14:37.000]  他仍然強調神給我們每人的份
[00:14:37.000 --> 00:14:38.000]  是什麼
[00:14:38.000 --> 00:14:40.000]  之前說過不能比較
[00:14:40.000 --> 00:14:42.000]  不要恨
[00:14:42.000 --> 00:14:44.000]  誰的份比我大
[00:14:44.000 --> 00:14:46.000]  好像他比我好
[00:14:46.000 --> 00:14:48.000]  你有些事比人好
[00:14:48.000 --> 00:14:50.000]  除非你說我所有事都差
[00:14:50.000 --> 00:14:52.000]  沒有那麼灰心
[00:14:52.000 --> 00:14:56.000]  有些人沒有是更開心
[00:14:56.000 --> 00:14:59.000]  有的,越來越有
[00:14:59.000 --> 00:15:01.000]  應該感覺好
[00:15:01.000 --> 00:15:05.000]  但有的,又有其他問題出現
[00:15:05.000 --> 00:15:07.000]  又擔心被人搶,被人偷
[00:15:07.000 --> 00:15:09.000]  沒有的,有時很瀟灑
[00:15:09.000 --> 00:15:16.000]  所以我們有時搞不清楚
[00:15:16.000 --> 00:15:19.000]  不是有或沒有,是似福的神
[00:15:19.000 --> 00:15:21.000]  是似福的神
[00:15:21.000 --> 00:15:25.000]  一個結論,所以說到他說
[00:15:25.000 --> 00:15:27.000]  可以喜樂
[00:15:28.000 --> 00:15:32.000]  雖然他身後的事,誰能使他回來得見
[00:15:32.000 --> 00:15:34.000]  雖然有些事我們不知道
[00:15:34.000 --> 00:15:35.000]  有些事我們不掌握
[00:15:35.000 --> 00:15:38.000]  他經營的事尚是他所有的事
[00:15:38.000 --> 00:15:42.000]  他身後的事,誰能使他回來得見
[00:15:42.000 --> 00:15:44.000]  原來我們有些事不知道
[00:15:44.000 --> 00:15:46.000]  但不代表我們不能得喜樂
[00:15:46.000 --> 00:15:49.000]  和享受神給我們的份
[00:15:49.000 --> 00:15:52.000]  地上一切的法律都不完美
[00:15:52.000 --> 00:15:57.000]  我們如果指望一切制度,一切的事
[00:15:57.000 --> 00:16:00.000]  有時會搞錯重點
[00:16:00.000 --> 00:16:02.000]  搞錯重點可大可小
[00:16:02.000 --> 00:16:04.000]  你會轉到一個
[00:16:04.000 --> 00:16:07.000]  其實未必最重要的位置
[00:16:07.000 --> 00:16:09.000]  但用了你很多心力
[00:16:09.000 --> 00:16:12.000]  那些壞人走法律路線
[00:16:12.000 --> 00:16:14.000]  令我們守規矩
[00:16:14.000 --> 00:16:16.000]  假設,不是假設,我們都守規矩
[00:16:16.000 --> 00:16:20.000]  我們不會用奸招和人捏過
[00:16:20.000 --> 00:16:24.000]  你說不行,柳牧師的職場都要和人捏過
[00:16:24.000 --> 00:16:26.000]  陰他
[00:16:26.000 --> 00:16:28.000]  但願我們不要這樣
[00:16:28.000 --> 00:16:30.000]  我們很難生存
[00:16:30.000 --> 00:16:33.000]  令人憤怒
[00:16:33.000 --> 00:16:39.000]  作者質疑在地上為何會這樣
[00:16:39.000 --> 00:16:42.000]  所以你看到四章二節
[00:16:42.000 --> 00:16:46.000]  第三節都很有意思
[00:16:46.000 --> 00:16:47.000]  他的確質疑
[00:16:47.000 --> 00:16:50.000]  這個世界就是這樣嗎?
[00:16:50.000 --> 00:16:52.000]  神設計,你怎會設計世界是這樣的?
[00:16:52.000 --> 00:16:55.000]  四章二至三節說不如早點死掉
[00:16:55.000 --> 00:17:01.000]  因為我讚嘆早已死的人勝過活著的人
[00:17:01.000 --> 00:17:05.000]  第三節說我見那些未出世的
[00:17:05.000 --> 00:17:07.000]  未見過日光、惡時的人
[00:17:07.000 --> 00:17:09.000]  這些人更好,更強
[00:17:09.000 --> 00:17:12.000]  他用一個極端的說法
[00:17:12.000 --> 00:17:15.000]  不出世更好,或者早點死算了
[00:17:15.000 --> 00:17:18.000]  這個世界,之前說不公平
[00:17:18.000 --> 00:17:23.000]  整段都說一個奸惡,不公平的世代
[00:17:23.000 --> 00:17:25.000]  是怎樣呢?
[00:17:25.000 --> 00:17:27.000]  神不是不聞不聞
[00:17:27.000 --> 00:17:29.000]  而是之前有說過
[00:17:29.000 --> 00:17:31.000]  他的審判有定時,十七節
[00:17:31.000 --> 00:17:34.000]  但我們可能不知道為何會這樣
[00:17:34.000 --> 00:17:36.000]  事實上是這樣
[00:17:36.000 --> 00:17:39.000]  剛剛過去的復活節,壽苦節
[00:17:39.000 --> 00:17:42.000]  每一年大家一起紀念
[00:17:42.000 --> 00:17:45.000]  我印象很深刻的一幕
[00:17:45.000 --> 00:17:47.000]  就是關於耶穌
[00:17:47.000 --> 00:17:52.000]  其實祂正正是受一個極不公平公義的審判
[00:17:52.000 --> 00:17:56.000]  其實這一幕可能在歷史、歷代人類裏
[00:17:56.000 --> 00:17:58.000]  不斷重複發生
[00:17:58.000 --> 00:18:00.000]  甚至是說,我就是受害者
[00:18:00.000 --> 00:18:02.000]  你告訴我
[00:18:02.000 --> 00:18:06.000]  我在工作或某個地方遇到很不公平的事
[00:18:06.000 --> 00:18:09.000]  很不開心,很受傷害
[00:18:09.000 --> 00:18:11.000]  我們的確,平心而論
[00:18:11.000 --> 00:18:14.000]  很難說,耶穌也受過不公平的審訊
[00:18:14.000 --> 00:18:17.000]  所以我們就覺得,合理化了祂
[00:18:17.000 --> 00:18:19.000]  我們也有感受
[00:18:19.000 --> 00:18:22.000]  我們真正的一個人
[00:18:22.000 --> 00:18:24.000]  裏面有很多想法
[00:18:24.000 --> 00:18:26.000]  究竟這個世界是怎樣呢?
[00:18:26.000 --> 00:18:28.000]  而《全靈導書》想提醒我們
[00:18:28.000 --> 00:18:31.000]  我們是否仍然相信生命是神所賜
[00:18:31.000 --> 00:18:34.000]  是可以按祂的心意而活
[00:18:34.000 --> 00:18:38.000]  出那種喜樂也好,美善也好
[00:18:38.000 --> 00:18:40.000]  但還未完
[00:18:40.000 --> 00:18:42.000]  剛才說的不公平的事
[00:18:42.000 --> 00:18:44.000]  先說三章,四章也說
[00:18:44.000 --> 00:18:46.000]  日光之下,一至六節
[00:18:46.000 --> 00:18:49.000]  說到勞碌之下,無功也不滿足
[00:18:49.000 --> 00:18:52.000]  你在不公平、不公義的世界裏不滿足
[00:18:52.000 --> 00:18:54.000]  你就算說,我不管那麼多了
[00:18:54.000 --> 00:18:56.000]  我努力工作、生活
[00:18:56.000 --> 00:18:58.000]  他說四章一節
[00:18:58.000 --> 00:19:01.000]  他又轉捩,又說另一個處境
[00:19:01.000 --> 00:19:04.000]  日光下,所有一切的欺壓
[00:19:04.000 --> 00:19:06.000]  看看那些受欺壓的流淚
[00:19:06.000 --> 00:19:08.000]  沒有人安慰
[00:19:08.000 --> 00:19:10.000]  不過很有趣的地方
[00:19:10.000 --> 00:19:13.000]  第一節說,欺壓他們的有勢力
[00:19:13.000 --> 00:19:16.000]  也沒有人安慰他們
[00:19:16.000 --> 00:19:18.000]  有沒有這樣的狀況?
[00:19:18.000 --> 00:19:21.000]  如果明顯有些人很壞
[00:19:21.000 --> 00:19:24.000]  他有錢,有權有勢
[00:19:24.000 --> 00:19:28.000]  這些壞到甚麼地步?
[00:19:28.000 --> 00:19:30.000]  沒有朋友那些
[00:19:30.000 --> 00:19:32.000]  沒有人安慰他
[00:19:32.000 --> 00:19:35.000]  孤單得到錢
[00:19:35.000 --> 00:19:37.000]  可能他做了很多不好的事
[00:19:37.000 --> 00:19:39.000]  大家都知道他用了一些方法
[00:19:39.000 --> 00:19:41.000]  但如果整一節看
[00:19:41.000 --> 00:19:43.000]  那些受欺壓的固然慘
[00:19:43.000 --> 00:19:46.000]  受欺壓的流淚,沒有人安慰
[00:19:46.000 --> 00:19:50.000]  所以第二三節他提到的極端說法
[00:19:50.000 --> 00:19:53.000]  不如早點死算了,或者不要出世
[00:19:53.000 --> 00:19:55.000]  被欺壓的固然慘
[00:19:55.000 --> 00:19:58.000]  原來欺壓人那些好像有權有勢的
[00:19:58.000 --> 00:20:00.000]  是不是很快樂呢?
[00:20:00.000 --> 00:20:02.000]  原來他們也沒有安慰
[00:20:02.000 --> 00:20:05.000]  也是很慘的,這個世界這麼慘
[00:20:05.000 --> 00:20:07.000]  這個說到甚麼事呢?
[00:20:07.000 --> 00:20:09.000]  人有權勢的欺壓
[00:20:09.000 --> 00:20:12.000]  你可能說他有錢開心
[00:20:12.000 --> 00:20:16.000]  今早也想到,有是應該好
[00:20:16.000 --> 00:20:18.000]  有時候有沒有印象呢?
[00:20:18.000 --> 00:20:20.000]  有個情況
[00:20:20.000 --> 00:20:22.000]  譬如有個人很美
[00:20:22.000 --> 00:20:24.000]  可能他很美
[00:20:24.000 --> 00:20:26.000]  肯定很多人追
[00:20:26.000 --> 00:20:29.000]  接著訪問那個明星算了
[00:20:29.000 --> 00:20:31.000]  接著說沒有人追我
[00:20:31.000 --> 00:20:33.000]  說謊,你這麼好
[00:20:33.000 --> 00:20:35.000]  知道為甚麼嗎?
[00:20:35.000 --> 00:20:37.000]  現在叫女神級
[00:20:37.000 --> 00:20:39.000]  那些男小慈悲
[00:20:39.000 --> 00:20:42.000]  她是女神,我真的高攀不起
[00:20:42.000 --> 00:20:45.000]  所以月級挑戰的不是我做
[00:20:45.000 --> 00:20:47.000]  我找一些平凡一點的
[00:20:47.000 --> 00:20:52.000]  可能你覺得他有錢有房子
[00:20:52.000 --> 00:20:54.000]  他應該很快樂
[00:20:54.000 --> 00:20:56.000]  是不是快樂呢?原來不是
[00:20:56.000 --> 00:20:58.000]  如果用傳道書的說法
[00:20:58.000 --> 00:20:59.000]  神給你的是禮物
[00:20:59.000 --> 00:21:00.000]  你又知道是神給你的
[00:21:00.000 --> 00:21:02.000]  你可以享受到
[00:21:02.000 --> 00:21:06.000]  就算沒有,你知道是賜福的主
[00:21:06.000 --> 00:21:08.000]  上一兩章提到
[00:21:08.000 --> 00:21:11.000]  原來他說到你有權勢
[00:21:11.000 --> 00:21:12.000]  被欺壓
[00:21:12.000 --> 00:21:14.000]  他說到這個情況
[00:21:14.000 --> 00:21:16.000]  轉念大家要留意
[00:21:16.000 --> 00:21:18.000]  不是剛好那個慘
[00:21:18.000 --> 00:21:19.000]  他真是悲劇人物
[00:21:19.000 --> 00:21:20.000]  所以被欺壓
[00:21:20.000 --> 00:21:22.000]  他說受欺壓的流淚
[00:21:22.000 --> 00:21:24.000]  是一個群體的表達
[00:21:24.000 --> 00:21:27.000]  不是獨一單一的事情
[00:21:27.000 --> 00:21:29.000]  不是剛好某一個人不幸
[00:21:29.000 --> 00:21:31.000]  但如果我沒有遇過
[00:21:31.000 --> 00:21:32.000]  我為你感謝神
[00:21:32.000 --> 00:21:34.000]  但願你一生平安
[00:21:34.000 --> 00:21:36.000]  不要遇到不好的事情
[00:21:36.000 --> 00:21:39.000]  但他說其實在世界
[00:21:39.000 --> 00:21:42.000]  人類的結構性問題
[00:21:42.000 --> 00:21:44.000]  都會有一個情況
[00:21:44.000 --> 00:21:47.000]  不是單一的事情
[00:21:47.000 --> 00:21:48.000]  是一個現象
[00:21:48.000 --> 00:21:50.000]  一個正在延續的問題
[00:21:50.000 --> 00:21:53.000]  的確世界仍然有欺壓的事情
[00:21:53.000 --> 00:21:56.000]  有權勢的人可能都不快樂
[00:21:56.000 --> 00:21:58.000]  不單止這樣
[00:21:58.000 --> 00:21:59.000]  我都低頭了
[00:21:59.000 --> 00:22:00.000]  理不了世界那麼多
[00:22:00.000 --> 00:22:03.000]  我都希望繼續努力工作
[00:22:03.000 --> 00:22:04.000]  第四至六節
[00:22:04.000 --> 00:22:07.000]  他說在日光之下
[00:22:07.000 --> 00:22:08.000]  勞碌
[00:22:08.000 --> 00:22:09.000]  都是徒勞無功
[00:22:09.000 --> 00:22:10.000]  都是不滿足
[00:22:10.000 --> 00:22:11.000]  他說第四節
[00:22:11.000 --> 00:22:13.000]  他應該是說一個人很努力
[00:22:13.000 --> 00:22:14.000]  他說一切勞碌
[00:22:14.000 --> 00:22:16.000]  各樣零巧工作
[00:22:16.000 --> 00:22:18.000]  很努力工作
[00:22:18.000 --> 00:22:20.000]  甚至如果用香港人的說法
[00:22:20.000 --> 00:22:21.000]  工作狂
[00:22:21.000 --> 00:22:24.000]  但他說被淪陷在窒道
[00:22:24.000 --> 00:22:25.000]  這也是虛空
[00:22:25.000 --> 00:22:26.000]  也是暴風
[00:22:26.000 --> 00:22:27.000]  我們嘗試去理解
[00:22:27.000 --> 00:22:30.000]  他們說一個那麼努力工作的人
[00:22:30.000 --> 00:22:33.000]  其實都會不會等於沒有問題
[00:22:33.000 --> 00:22:36.000]  人和人很複雜很麻煩
[00:22:36.000 --> 00:22:39.000]  你試過工作做得很好
[00:22:39.000 --> 00:22:40.000]  老闆都讚賞
[00:22:40.000 --> 00:22:42.000]  是不是一定好
[00:22:42.000 --> 00:22:46.000]  你的同事可能就不用那麼勤力
[00:22:46.000 --> 00:22:49.000]  下次就沒有你那麼合作
[00:22:49.000 --> 00:22:50.000]  或者
