
[00:00:00.000 --> 00:00:04.800]  今天其實是敬拜讚美與神相遇
[00:02:19.400 --> 00:02:21.400]  因為中文的翻譯有一點點不同
[00:02:21.400 --> 00:02:24.400]  羅馬書的十二章
[00:02:24.400 --> 00:02:26.400]  第一節和第二節
[00:02:26.400 --> 00:02:27.400]  大家很熟悉
[00:02:27.400 --> 00:02:29.400]  羅馬書十二章第一和第二節
[00:02:29.400 --> 00:02:32.400]  他說他以神的慈悲勸你們
[00:02:32.400 --> 00:02:35.400]  將身體獻上當作活祭
[00:02:35.400 --> 00:02:38.400]  將自己全部奉獻給神
[00:02:38.400 --> 00:02:40.400]  那是怎樣的
[00:02:40.400 --> 00:02:43.400]  是聖潔的
[00:02:43.400 --> 00:02:45.400]  是神所喜悅的
[00:02:45.400 --> 00:02:47.400]  神是很喜歡這樣的
[00:02:47.400 --> 00:02:49.400]  神是喜歡別人來到祂面前
[00:02:49.400 --> 00:02:54.400]  然後他說你們如此敬拜
[00:02:54.400 --> 00:02:56.400]  原文是lateral
[00:02:56.400 --> 00:02:58.400]  其實就是敬拜
[00:02:58.400 --> 00:03:02.400]  你們這樣敬拜是理所當然的
[00:03:02.400 --> 00:03:04.400]  中文譯做侍奉
[00:03:04.400 --> 00:03:07.400]  英文有些譯做worship
[00:03:07.400 --> 00:03:09.400]  有些譯做service
[00:03:09.400 --> 00:03:11.400]  總而言之這個其實
[00:03:11.400 --> 00:03:12.400]  都是有一個共同的意思
[00:03:12.400 --> 00:03:15.400]  核心就是敬拜
[00:03:15.400 --> 00:03:17.400]  這裡想說什麼呢
[00:03:17.400 --> 00:03:18.400]  很重要的就是
[00:03:18.400 --> 00:03:22.400]  原來我們如此敬拜是什麼呢
[00:03:22.400 --> 00:03:26.400]  就是將到神的面前
[00:03:26.400 --> 00:03:28.400]  將自己奉獻給他
[00:03:28.400 --> 00:03:31.400]  以他做最重要的核心
[00:03:31.400 --> 00:03:33.400]  這是第一部分
[00:03:33.400 --> 00:03:35.400]  這是十二章的第一節
[00:03:35.400 --> 00:03:37.400]  簡單來說
[00:03:37.400 --> 00:03:39.400]  具體來說
[00:03:39.400 --> 00:03:41.400]  就是我們能夠
[00:03:41.400 --> 00:03:43.400]  在一個敬拜裡面
[00:03:43.400 --> 00:03:46.400]  能夠親近到神
[00:03:46.400 --> 00:03:49.400]  以神為中心
[00:03:49.400 --> 00:03:51.400]  去到神的面前
[00:03:51.400 --> 00:03:53.400]  這就是餡料
[00:03:53.400 --> 00:03:55.400]  這個餡料是不能改的
[00:03:55.400 --> 00:03:57.400]  還有一些
[00:03:57.400 --> 00:03:58.400]  那些殼
[00:03:58.400 --> 00:03:59.400]  殼很多的
[00:03:59.400 --> 00:04:01.400]  一個敬拜的聚會裡
[00:04:01.400 --> 00:04:03.400]  通常我們最多的都是
[00:04:03.400 --> 00:04:04.400]  剛才我們有的
[00:04:04.400 --> 00:04:05.400]  一定有的
[00:04:05.400 --> 00:04:07.400]  祈禱
[00:04:07.400 --> 00:04:09.400]  讀經
[00:04:09.400 --> 00:04:10.400]  唱詩
[00:04:10.400 --> 00:04:12.400]  講道等等
[00:04:12.400 --> 00:04:14.400]  這些都是重要的
[00:04:14.400 --> 00:04:16.400]  但是那個餡料是不能改的
[00:04:16.400 --> 00:04:20.400]  千萬不要將餡料不見了
[00:04:20.400 --> 00:04:23.400]  神說這個餡料永遠都是
[00:04:23.400 --> 00:04:26.400]  你來到敬拜就要親近到神
[00:04:26.400 --> 00:04:28.400]  親近到神
[00:04:28.400 --> 00:04:30.400]  有些人
[00:04:30.400 --> 00:04:32.400]  我們說這是事實
[00:04:32.400 --> 00:04:33.400]  一個敬拜
[00:04:33.400 --> 00:04:35.400]  比如崇拜的聚會裡
[00:04:35.400 --> 00:04:37.400]  還有很多其他的事你都能做到
[00:04:37.400 --> 00:04:39.400]  見一下弟兄姊妹
[00:04:39.400 --> 00:04:40.400]  是對的
[00:04:40.400 --> 00:04:42.400]  或者是
[00:04:42.400 --> 00:04:45.400]  一些教會有很多禮儀
[00:04:45.400 --> 00:04:46.400]  進行一些禮儀
[00:04:46.400 --> 00:04:48.400]  都是很有意思的
[00:04:48.400 --> 00:04:50.400]  或者是
[00:04:50.400 --> 00:04:52.400]  甚至是最簡單
[00:04:52.400 --> 00:04:55.400]  每個禮拜照例都來的活動
[00:04:55.400 --> 00:04:58.400]  如果是這樣的時候
[00:04:58.400 --> 00:05:00.400]  我們將那些
[00:05:00.400 --> 00:05:03.400]  重點放在其他東西
[00:05:03.400 --> 00:05:05.400]  那就糟糕了
[00:05:05.400 --> 00:05:08.400]  一個敬拜不是沒有那些東西
[00:05:08.400 --> 00:05:09.400]  那些全部都重要
[00:05:09.400 --> 00:05:10.400]  都有用的
[00:05:10.400 --> 00:05:13.400]  不過一個真正的敬拜
[00:05:13.400 --> 00:05:15.400]  就是來神的面前
[00:05:15.400 --> 00:05:16.400]  星期天
[00:05:16.400 --> 00:05:17.400]  星期六
[00:05:17.400 --> 00:05:19.400]  或者今天這個聚會
[00:05:19.400 --> 00:05:22.400]  我很感恩和很欣賞
[00:05:22.400 --> 00:05:24.400]  今天我們主持
[00:05:24.400 --> 00:05:27.400]  領這些敬拜的弟兄姊妹
[00:05:27.400 --> 00:05:29.400]  今天不是做一個表演
[00:05:29.400 --> 00:05:30.400]  你明白嗎
[00:05:30.400 --> 00:05:31.400]  如果你發覺
[00:05:31.400 --> 00:05:32.400]  哇 他們在那裡
[00:05:32.400 --> 00:05:33.400]  很厲害
[00:05:33.400 --> 00:05:34.400]  很有技巧
[00:05:34.400 --> 00:05:36.400]  大家就好像聽完音樂會一樣
[00:05:36.400 --> 00:05:37.400]  就錯了
[00:05:37.400 --> 00:05:38.400]  你明白嗎
[00:05:38.400 --> 00:05:39.400]  今天真的剛剛好
[00:05:39.400 --> 00:05:41.400]  你看到每一個上來的弟兄姊妹
[00:05:41.400 --> 00:05:44.400]  你感覺到他們真的明白
[00:05:44.400 --> 00:05:48.400]  整個聚會就是想帶你去親近神
[00:05:48.400 --> 00:05:50.400]  他自己去親近神
[00:05:50.400 --> 00:05:51.400]  帶你去親近神
[00:05:51.400 --> 00:05:53.400]  這個就是敬拜
[00:05:53.400 --> 00:05:55.400]  那你來到的時候
[00:05:55.400 --> 00:05:56.400]  都是這樣
[00:05:56.400 --> 00:05:57.400]  見一下他
[00:05:57.400 --> 00:05:59.400]  親近到他
[00:05:59.400 --> 00:06:01.400]  尊崇他
[00:06:01.400 --> 00:06:03.400]  告訴他
[00:06:03.400 --> 00:06:04.400]  你愛他
[00:06:04.400 --> 00:06:05.400]  你愛他
[00:06:05.400 --> 00:06:06.400]  你感激他
[00:06:06.400 --> 00:06:08.400]  你需要他
[00:06:08.400 --> 00:06:09.400]  你明白嗎
[00:06:09.400 --> 00:06:12.400]  這個就是每一次你來到敬拜的時候
[00:06:12.400 --> 00:06:14.400]  都需要帶著的
[00:06:14.400 --> 00:06:16.400]  那個最重要的核心
[00:06:16.400 --> 00:06:18.400]  那個餡
[00:06:18.400 --> 00:06:20.400]  沒有了這個餡
[00:06:20.400 --> 00:06:23.400]  你就會忘記了你為什麼來敬拜
[00:06:23.400 --> 00:06:28.400]  和你沒辦法享受敬拜
[00:06:28.400 --> 00:06:31.400]  所以有時候我都想一下
[00:06:31.400 --> 00:06:33.400]  我剛才說了之後
[00:06:33.400 --> 00:06:34.400]  贊成的
[00:06:34.400 --> 00:06:35.400]  但其實很多時候
[00:06:35.400 --> 00:06:37.400]  慢慢我們那個focus
[00:06:37.400 --> 00:06:39.400]  我們的焦點會歪了
[00:06:39.400 --> 00:06:41.400]  或者是忘記了
[00:06:41.400 --> 00:06:43.400]  有很多時候我們來神級面前
[00:06:43.400 --> 00:06:45.400]  雖然是參加敬拜聚會
[00:06:45.400 --> 00:06:47.400]  可能崇拜
[00:06:47.400 --> 00:06:51.400]  但是沒有了這個核心
[00:06:51.400 --> 00:06:52.400]  我舉一些例子
[00:06:52.400 --> 00:06:53.400]  不一定是你
[00:06:53.400 --> 00:06:56.400]  不過很多時候都會是
[00:06:56.400 --> 00:07:01.400]  當一個弟兄姊妹
[00:07:01.400 --> 00:07:06.400]  他決定星期天能不能崇拜的時候
[00:07:06.400 --> 00:07:07.400]  他考慮什麼
[00:07:07.400 --> 00:07:08.400]  第一
[00:07:08.400 --> 00:07:09.400]  誰要講道
[00:07:09.400 --> 00:07:10.400]  是不是
[00:07:10.400 --> 00:07:12.400]  先看看
[00:07:12.400 --> 00:07:14.400]  網上
[00:07:14.400 --> 00:07:15.400]  所以教會很活該
[00:07:15.400 --> 00:07:17.400]  有些教會很大膽的
[00:07:17.400 --> 00:07:19.400]  沒有告訴你誰要講道
[00:07:19.400 --> 00:07:20.400]  來送拜就來送拜
[00:07:20.400 --> 00:07:21.400]  哇
[00:07:21.400 --> 00:07:22.400]  有些人說
[00:07:22.400 --> 00:07:23.400]  這樣還有人來的
[00:07:23.400 --> 00:07:24.400]  有啊
[00:07:24.400 --> 00:07:26.400]  因為他們的期待
[00:07:26.400 --> 00:07:27.400]  你明白嗎
[00:07:27.400 --> 00:07:28.400]  他決定
[00:07:28.400 --> 00:07:29.400]  我現在出門了
[00:07:29.400 --> 00:07:30.400]  來送拜
[00:07:30.400 --> 00:07:31.400]  我們做什麼
[00:07:31.400 --> 00:07:32.400]  我們見神
[00:07:32.400 --> 00:07:33.400]  你明白嗎
[00:07:33.400 --> 00:07:35.400]  不是來聽講道
[00:07:35.400 --> 00:07:38.400]  為什麼不好
[00:07:38.400 --> 00:07:39.400]  不是不好
[00:07:39.400 --> 00:07:41.400]  不過為了聽講道的時候
[00:07:41.400 --> 00:07:43.400]  所以你不用來都可以聽到
[00:07:43.400 --> 00:07:45.400]  上網就行了
[00:07:45.400 --> 00:07:49.400]  反映了一些問題
[00:07:49.400 --> 00:07:50.400]  另外一個
[00:07:50.400 --> 00:07:53.400]  我覺得有時候我們去崇拜的時候
[00:07:53.400 --> 00:07:54.400]  都會容易
[00:07:54.400 --> 00:07:56.400]  慢慢慢慢變質
[00:07:56.400 --> 00:07:57.400]  是什麼呢
[00:07:57.400 --> 00:07:59.400]  我比較刻薄的
[00:07:59.400 --> 00:08:01.400]  我叫慣性的聚
[00:08:01.400 --> 00:08:03.400]  慣性的活動
[00:08:03.400 --> 00:08:05.400]  就好像我們慣性收視
[00:08:05.400 --> 00:08:06.400]  你明白嗎
[00:08:06.400 --> 00:08:09.400]  有些台播一些垃圾
[00:08:09.400 --> 00:08:10.400]  都有很多人看
[00:08:10.400 --> 00:08:11.400]  是不是
[00:08:11.400 --> 00:08:12.400]  有些台
[00:08:12.400 --> 00:08:13.400]  他真的很用心
[00:08:13.400 --> 00:08:14.400]  隔壁台
[00:08:14.400 --> 00:08:16.400]  他弄了一個很好的
[00:08:16.400 --> 00:08:17.400]  但是只有幾點
[00:08:17.400 --> 00:08:19.400]  垃圾都十幾二十點
[00:08:19.400 --> 00:08:20.400]  你明白嗎
[00:08:20.400 --> 00:08:21.400]  沒理由
[00:08:21.400 --> 00:08:22.400]  為什麼到時候
[00:08:22.400 --> 00:08:23.400]  因為慣性
[00:08:23.400 --> 00:08:24.400]  他就開了
[00:08:24.400 --> 00:08:26.400]  到那個時間開
[00:08:26.400 --> 00:08:27.400]  是不是
[00:08:27.400 --> 00:08:28.400]  他講什麼都無所謂
[00:08:28.400 --> 00:08:29.400]  你不用用腦
[00:08:29.400 --> 00:08:31.400]  他都坐在那裡看
[00:08:31.400 --> 00:08:32.400]  這個叫慣性
[00:08:32.400 --> 00:08:33.400]  但是我們很多時候
[00:08:33.400 --> 00:08:36.400]  崇拜一些有慣性活動
[00:08:36.400 --> 00:08:38.400]  到時多後
[00:08:38.400 --> 00:08:39.400]  星期日
[00:08:39.400 --> 00:08:40.400]  那個時間
[00:08:40.400 --> 00:08:42.400]  我去禮拜堂
[00:08:42.400 --> 00:08:43.400]  慣性
[00:08:43.400 --> 00:08:44.400]  都不是不好的
[00:08:44.400 --> 00:08:45.400]  不過你看見了
[00:08:45.400 --> 00:08:47.400]  一個COVID來就打散了
[00:08:47.400 --> 00:08:48.400]  是不是
[00:08:48.400 --> 00:08:50.400]  那些慣性沒有了
[00:08:50.400 --> 00:08:52.400]  慣性不聚會
[00:08:52.400 --> 00:08:54.400]  就不見了一大群人
[00:08:54.400 --> 00:08:55.400]  不好意思
[00:08:55.400 --> 00:08:56.400]  不知道有沒有錄音
[00:08:56.400 --> 00:08:59.400]  我不是說你
[00:08:59.400 --> 00:09:01.400]  如果你沒有來
[00:09:01.400 --> 00:09:03.400]  不過你明不明白
[00:09:03.400 --> 00:09:06.400]  今天我想講心裏面的說話
[00:09:06.400 --> 00:09:08.400]  你為什麼崇拜
[00:09:08.400 --> 00:09:11.400]  完了新冠之後
[00:09:11.400 --> 00:09:14.400]  少了這麼多人來禮拜堂呢
[00:09:14.400 --> 00:09:15.400]  第一
[00:09:15.400 --> 00:09:17.400]  如果他是為了聽講道
[00:09:17.400 --> 00:09:19.400]  他用不著來禮拜堂
[00:09:19.400 --> 00:09:21.400]  在家裡開了個電腦
[00:09:21.400 --> 00:09:23.400]  就算遲了
[00:09:23.400 --> 00:09:25.400]  上網都聽到
[00:09:25.400 --> 00:09:26.400]  要聽講道
[00:09:26.400 --> 00:09:27.400]  你不用來崇拜
[00:09:29.400 --> 00:09:31.400]  如果你是慣性來的
[00:09:31.400 --> 00:09:32.400]  慘了那兩年
[00:09:32.400 --> 00:09:34.400]  慣性星期日不用來
[00:09:34.400 --> 00:09:36.400]  於是就做了第二件事
[00:09:36.400 --> 00:09:38.400]  慣性的飲茶
[00:09:38.400 --> 00:09:40.400]  慣性加了個小朋友
[00:09:40.400 --> 00:09:42.400]  不知道一個什麼班
[00:09:42.400 --> 00:09:44.400]  於是就慣性星期日
[00:09:44.400 --> 00:09:45.400]  就不來
[00:09:45.400 --> 00:09:46.400]  都不怕的
[00:09:46.400 --> 00:09:48.400]  就聽回
[00:09:48.400 --> 00:09:50.400]  我不是說這是什麼罪疚感
[00:09:50.400 --> 00:09:51.400]  我不想講這麼多
[00:09:51.400 --> 00:09:54.400]  不過這個反映了慣性很重要
[00:09:54.400 --> 00:09:55.400]  是不是
[00:09:55.400 --> 00:09:57.400]  只是為了慣性
[00:09:57.400 --> 00:09:58.400]  你來崇拜的時候
[00:09:58.400 --> 00:09:59.400]  你就會慣性來崇拜
[00:09:59.400 --> 00:10:01.400]  因為你根本不知道
[00:10:01.400 --> 00:10:03.400]  你的期待來到崇拜
[00:10:03.400 --> 00:10:05.400]  是想見神
[00:10:05.400 --> 00:10:09.400]  我等下再回答你
[00:10:09.400 --> 00:10:11.400]  見神我自己在家裡見行不行
[00:10:11.400 --> 00:10:12.400]  等下再說
[00:10:12.400 --> 00:10:14.400]  不過無論如何
[00:10:14.400 --> 00:10:16.400]  有些人回來禮拜堂
[00:10:16.400 --> 00:10:18.400]  為了責任
[00:10:18.400 --> 00:10:20.400]  見了弟兄姊妹
[00:10:20.400 --> 00:10:21.400]  如果叫誰不回來
[00:10:21.400 --> 00:10:22.400]  我也不回來了
[00:10:22.400 --> 00:10:24.400]  我聽你這麼說
[00:10:24.400 --> 00:10:25.400]  你回來的時候
[00:10:25.400 --> 00:10:27.400]  最主要就是那幾個
[00:10:27.400 --> 00:10:29.400]  你熟悉的那幾個
[00:10:29.400 --> 00:10:30.400]  如果他們不回來
[00:10:30.400 --> 00:10:31.400]  我也不回來了
[00:10:31.400 --> 00:10:33.400]  我想舉些例子
[00:10:33.400 --> 00:10:35.400]  不是說想罵人
[00:10:35.400 --> 00:10:37.400]  沒理由這麼火氣大
[00:10:37.400 --> 00:10:38.400]  要罵人
[00:10:38.400 --> 00:10:39.400]  大家這麼好
[00:10:39.400 --> 00:10:40.400]  大家這麼來
[00:10:40.400 --> 00:10:42.400]  我都很大解釋
[00:10:42.400 --> 00:10:43.400]  一起共鳴
[00:10:43.400 --> 00:10:45.400]  但真的有這樣的問題
[00:10:45.400 --> 00:10:47.400]  當你將那個focus
[00:10:47.400 --> 00:10:49.400]  所以你明白我所講的
[00:10:49.400 --> 00:10:50.400]  好像很沉氣
[00:10:50.400 --> 00:10:51.400]  很簡單的道理
[00:10:51.400 --> 00:10:52.400]  神是核心
[00:10:52.400 --> 00:10:55.400]  將這個核心轉移了的時候
[00:10:55.400 --> 00:10:56.400]  你就可以不用來
[00:10:56.400 --> 00:10:57.400]  或者可以慢慢來
[00:10:57.400 --> 00:10:59.400]  不知為何你又不想來
[00:10:59.400 --> 00:11:02.400]  因為你沒有期待
[00:11:02.400 --> 00:11:04.400]  來到崇拜
[00:11:04.400 --> 00:11:06.400]  就是能夠碰到神
[00:11:06.400 --> 00:11:08.400]  如果有這個期待
[00:11:08.400 --> 00:11:09.400]  我們經常說
[00:11:09.400 --> 00:11:11.400]  一個anticipation
[00:11:11.400 --> 00:11:13.400]  每一個行動
[00:11:13.400 --> 00:11:14.400]  都有一個期待
[00:11:14.400 --> 00:11:16.400]  如果你想像你的期待
[00:11:16.400 --> 00:11:17.400]  會出現的話
[00:11:17.400 --> 00:11:19.400]  你就來了
[00:11:19.400 --> 00:11:20.400]  多難你都來
[00:11:20.400 --> 00:11:21.400]  你明白嗎
[00:11:21.400 --> 00:11:23.400]  如果你沒有期待
[00:11:23.400 --> 00:11:25.400]  有其他可以取代你的期待
[00:11:25.400 --> 00:11:26.400]  譬如說
[00:11:26.400 --> 00:11:28.400]  在家裏可以聽一下道
[00:11:28.400 --> 00:11:30.400]  我就是想聽那個人講道
[00:11:30.400 --> 00:11:31.400]  聽一下哪裏
[00:11:31.400 --> 00:11:32.400]  家裏做到了
[00:11:32.400 --> 00:11:34.400]  你就不會來了
[00:11:34.400 --> 00:11:35.400]  不用這麼辛苦
[00:11:35.400 --> 00:11:36.400]  聚在一起
[00:11:36.400 --> 00:11:38.400]  搞這麼多事
[00:11:38.400 --> 00:11:39.400]  坐車
[00:11:39.400 --> 00:11:40.400]  但是你期待
[00:11:40.400 --> 00:11:42.400]  你說我來到一起
[00:11:42.400 --> 00:11:44.400]  和弟兄姊妹一起
[00:11:44.400 --> 00:11:46.400]  來碰見神
[00:11:46.400 --> 00:11:48.400]  於是這個期待
[00:11:48.400 --> 00:11:52.400]  就會成為你的心情
[00:11:52.400 --> 00:11:54.400]  期待什麼呢
[00:11:54.400 --> 00:11:56.400]  剛才說到碰見神
[00:11:56.400 --> 00:11:58.400]  我都覺得還有些抽象
[00:11:58.400 --> 00:12:03.400]  聽完羅馬書第十二章第二節
[00:12:03.400 --> 00:12:06.400]  剛才說你們如此敬拜
[00:12:06.400 --> 00:12:08.400]  是理所當然
[00:12:08.400 --> 00:12:09.400]  為什麼理所當然
[00:12:09.400 --> 00:12:11.400]  為什麼你敬拜是理所當然
[00:12:11.400 --> 00:12:15.400]  因為跟著第十二章第二節說什麼
[00:12:15.400 --> 00:12:18.400]  不要效法這個世界
[00:12:18.400 --> 00:12:21.400]  只要心意更新而變化
[00:12:21.400 --> 00:12:23.400]  察驗何為神的善良
[00:12:23.400 --> 00:12:25.400]  純存我喜悅的旨意
[00:12:25.400 --> 00:12:28.400]  第二節其實是說
[00:12:28.400 --> 00:12:29.400]  你來敬拜的時候
[00:12:29.400 --> 00:12:31.400]  你有個期待
[00:12:31.400 --> 00:12:36.400]  有些事情是會變化的
[00:12:36.400 --> 00:12:38.400]  就是說
[00:12:38.400 --> 00:12:40.400]  這個敬拜會帶來什麼呢
[00:12:40.400 --> 00:12:45.400]  心意更新而變化
[00:12:45.400 --> 00:12:46.400]  有變化的
[00:12:46.400 --> 00:12:47.400]  如果你每次回來
[00:12:47.400 --> 00:12:49.400]  都沒有什麼需要
[00:12:49.400 --> 00:12:50.400]  有就行
[00:12:50.400 --> 00:12:51.400]  沒有就行
[00:12:51.400 --> 00:12:53.400]  沒有什麼期待的話
[00:12:53.400 --> 00:12:56.400]  你不會感覺到有需要
[00:12:56.400 --> 00:12:59.400]  但是原來一個真正的崇拜
[00:12:59.400 --> 00:13:00.400]  來到這個地方
[00:13:00.400 --> 00:13:03.400]  你是有變化的
[00:13:03.400 --> 00:13:05.400]  你會經歷到變化
[00:13:05.400 --> 00:13:06.400]  什麼變化
[00:13:06.400 --> 00:13:07.400]  當然不是神的變化
[00:13:07.400 --> 00:13:09.400]  你的變化
[00:13:09.400 --> 00:13:11.400]  聚會完之後
[00:13:11.400 --> 00:13:12.400]  你出去的時候
[00:13:12.400 --> 00:13:13.400]  回家的時候
[00:13:13.400 --> 00:13:14.400]  你會覺得變了
[00:13:14.400 --> 00:13:17.400]  我不知道神用什麼方法令你變
[00:13:17.400 --> 00:13:19.400]  總而言之整個聚會裡面
[00:13:19.400 --> 00:13:21.400]  可能有一首詩歌裡面
[00:13:21.400 --> 00:13:22.400]  某一句話
[00:13:22.400 --> 00:13:23.400]  某一首詩歌
[00:13:23.400 --> 00:13:25.400]  或者你會經歷到從來沒有試過
[00:13:25.400 --> 00:13:27.400]  有這樣的機會
[00:13:27.400 --> 00:13:29.400]  可以像我們剛剛唱詩那樣
[00:13:29.400 --> 00:13:31.400]  大聲唱
[00:13:31.400 --> 00:13:33.400]  耶穌啊我愛你
[00:13:33.400 --> 00:13:34.400]  你明白嗎
[00:13:34.400 --> 00:13:36.400]  你不會在家裡廁所那樣叫的
[00:13:36.400 --> 00:13:38.400]  你叫不到的
[00:13:38.400 --> 00:13:39.400]  你不想的
[00:13:39.400 --> 00:13:40.400]  覺得很尷尬
[00:13:40.400 --> 00:13:41.400]  但是我們來到這裡
[00:13:41.400 --> 00:13:42.400]  我們可以盡情的
[00:13:42.400 --> 00:13:43.400]  你明白嗎
[00:13:43.400 --> 00:13:44.400]  大聲的
[00:13:44.400 --> 00:13:45.400]  我覺得是一個很大的祝福
[00:13:45.400 --> 00:13:47.400]  我可以大聲的對耶穌
[00:13:47.400 --> 00:13:49.400]  耶穌我好愛你
[00:13:49.400 --> 00:13:51.400]  我相信如果在電影節目
[00:13:51.400 --> 00:13:52.400]  甚至一個地步
[00:13:52.400 --> 00:13:53.400]  在這個時候
[00:13:53.400 --> 00:13:55.400]  眼淚流出來的時候
[00:13:55.400 --> 00:13:56.400]  你走的時候
[00:13:56.400 --> 00:13:57.400]  這個聚會完之後
[00:13:57.400 --> 00:13:58.400]  你變化了
[00:13:58.400 --> 00:13:59.400]  你明白嗎
[00:13:59.400 --> 00:14:00.400]  你感覺到你對耶穌的愛
[00:14:00.400 --> 00:14:03.400]  能夠很充沛的
[00:14:03.400 --> 00:14:05.400]  真正的表達了
[00:14:05.400 --> 00:14:07.400]  那是來聚會不同的
[00:14:07.400 --> 00:14:09.400]  你來聚會之前沒有的
[00:14:09.400 --> 00:14:10.400]  你明白我的意思嗎
[00:14:10.400 --> 00:14:12.400]  這個就是那個變化
[00:14:12.400 --> 00:14:14.400]  你一定期待有變化的
[00:14:14.400 --> 00:14:16.400]  有時是一首詩歌
[00:14:16.400 --> 00:14:18.400]  有時是某一句讀聖經都可以的
[00:14:18.400 --> 00:14:21.400]  我可以和你分享我自己一個小小的經歷
[00:14:21.400 --> 00:14:22.400]  聽一篇道
[00:14:22.400 --> 00:14:23.400]  總而言之呢
[00:14:23.400 --> 00:14:25.400]  有期待說
[00:14:25.400 --> 00:14:26.400]  星期天了
[00:14:26.400 --> 00:14:28.400]  我來了
[00:14:28.400 --> 00:14:30.400]  三八九點半的崇拜
[00:14:30.400 --> 00:14:31.400]  起床的時候說
[00:14:31.400 --> 00:14:32.400]  主啊
[00:14:32.400 --> 00:14:34.400]  現在我來見你
[00:14:34.400 --> 00:14:36.400]  我來見你呢
[00:14:36.400 --> 00:14:37.400]  我期待
[00:14:37.400 --> 00:14:39.400]  我見到你的時候
[00:14:39.400 --> 00:14:40.400]  你喜悅
[00:14:40.400 --> 00:14:41.400]  然後呢
[00:14:41.400 --> 00:14:43.400]  我心意更新
[00:14:43.400 --> 00:14:44.400]  有變化
