
[00:00:00.000 --> 00:00:04.000]  各位主內弟兄姊妹,平安!
[00:07:30.000 --> 00:07:32.000]  哈娜祈禱
[00:07:32.000 --> 00:07:38.000]  在這個時候薩姆爾出世
[00:07:38.000 --> 00:07:43.000]  當然這個母親一個很平凡的願望
[00:07:43.000 --> 00:07:49.000]  上帝叫她這樣祈求就得著
[00:07:49.000 --> 00:07:57.000]  但她願意將她的長子奉獻在耶和華的手中
[00:07:57.000 --> 00:07:59.000]  不簡單
[00:07:59.000 --> 00:08:05.000]  一個母親的決心還願
[00:08:05.000 --> 00:08:12.000]  讓薩姆爾在聖所成長
[00:08:12.000 --> 00:08:14.000]  不過如果我們又是回頭去看
[00:08:14.000 --> 00:08:17.000]  上帝在做什麼
[00:08:17.000 --> 00:08:19.000]  我們或者就會問
[00:08:19.000 --> 00:08:25.000]  在內憂外患的處境當中
[00:08:25.000 --> 00:08:29.000]  如果上帝要拯救以色列
[00:08:29.000 --> 00:08:34.000]  上帝不是應該要揀選一個英雄
[00:08:34.000 --> 00:08:37.000]  一個戰士
[00:08:37.000 --> 00:08:41.000]  一個打得贏得非利士人
[00:08:41.000 --> 00:08:45.000]  就好像其他的士師一樣
[00:08:45.000 --> 00:08:47.000]  不是應該這樣的嗎
[00:08:47.000 --> 00:08:51.000]  揀選薩姆爾
[00:08:51.000 --> 00:08:55.000]  我們用今天的說法可能會明白一點
[00:08:55.000 --> 00:09:00.000]  揀選一個文藥書生
[00:09:00.000 --> 00:09:04.000]  揀選一個傳道人
[00:09:04.000 --> 00:09:06.000]  是的
[00:09:06.000 --> 00:09:11.000]  薩姆爾在聖所長大
[00:09:11.000 --> 00:09:13.000]  薩姆爾記上的第三章
[00:09:13.000 --> 00:09:17.000]  講上帝半夜與他說話
[00:09:17.000 --> 00:09:25.000]  魯濟斯教他怎樣回應上帝的呼喚
[00:09:25.000 --> 00:09:31.000]  去到第三章的十九節
[00:09:31.000 --> 00:09:33.000]  二十節這裡說
[00:09:33.000 --> 00:09:35.000]  薩姆爾長大
[00:09:35.000 --> 00:09:37.000]  耶和華與他同在
[00:09:37.000 --> 00:09:43.000]  耶和華立薩姆爾為先知
[00:09:43.000 --> 00:09:47.000]  所有的以色列人都知道
[00:09:47.000 --> 00:09:49.000]  上帝的默示
[00:09:49.000 --> 00:09:55.000]  透過薩姆爾向百姓宣講
[00:09:55.000 --> 00:09:59.000]  薩姆爾是一個傳道人
[00:09:59.000 --> 00:10:05.000]  他不是一個軍事的領袖
[00:10:05.000 --> 00:10:10.000]  而薩姆爾傳講上帝的說話
[00:10:10.000 --> 00:10:15.000]  你知道他講了多久嗎
[00:10:15.000 --> 00:10:19.000]  薩姆爾記上去到第七章
[00:10:19.000 --> 00:10:22.000]  告訴我們
[00:10:22.000 --> 00:10:26.000]  一開始第二節
[00:10:26.000 --> 00:10:30.000]  約桂在羈列耶立
[00:10:30.000 --> 00:10:33.000]  過了二十年
[00:10:33.000 --> 00:10:36.000]  以色列全家
[00:10:36.000 --> 00:10:41.000]  才歸向耶和華
[00:10:41.000 --> 00:10:44.000]  當然這裡講約桂的事情
[00:10:44.000 --> 00:10:48.000]  就是以利濟斯兩個兒子
[00:10:48.000 --> 00:10:50.000]  抬著約桂上戰場
[00:10:50.000 --> 00:10:54.000]  以為這樣用心理的戰術
[00:10:54.000 --> 00:10:58.000]  能夠贏到這一場的征戰
[00:10:58.000 --> 00:11:01.000]  結果全軍覆沒
[00:11:01.000 --> 00:11:06.000]  魯濟斯也在同一天離開世界
[00:11:06.000 --> 00:11:12.000]  這個國仇家恨的日子
[00:11:12.000 --> 00:11:16.000]  一眨眼過了二十年
[00:11:16.000 --> 00:11:18.000]  沒有事情發生
[00:11:18.000 --> 00:11:20.000]  聖經很簡單的記載
[00:11:20.000 --> 00:11:22.000]  在這二十年裡
[00:11:22.000 --> 00:11:29.000]  薩姆爾成為上主的先知
[00:11:29.000 --> 00:11:34.000]  宣講上主的訓誨
[00:11:34.000 --> 00:11:40.000]  教導百姓遵行上主的心意
[00:11:40.000 --> 00:11:44.000]  呼喚他們回轉悔改
[00:11:44.000 --> 00:11:46.000]  講了多久呢
[00:11:46.000 --> 00:11:48.000]  二十年
[00:11:48.000 --> 00:11:54.000]  約桂在羈列耶立七章第二節
[00:11:54.000 --> 00:11:58.000]  過了二十年
[00:11:58.000 --> 00:12:00.000]  沒錯
[00:12:00.000 --> 00:12:04.000]  上帝揀選薩姆爾
[00:12:04.000 --> 00:12:07.000]  但是並不代表
[00:12:07.000 --> 00:12:10.000]  因此薩姆爾一出來傳道
[00:12:10.000 --> 00:12:13.000]  大家就立刻悔改
[00:12:13.000 --> 00:12:14.000]  上帝揀選的
[00:12:14.000 --> 00:12:16.000]  上帝工作過
[00:12:16.000 --> 00:12:20.000]  一定有最好的果效
[00:12:20.000 --> 00:12:23.000]  並且立刻就發誓
[00:12:23.000 --> 00:12:25.000]  如果你清楚讀聖經
[00:12:25.000 --> 00:12:31.000]  上帝的工作不是我們這樣想的
[00:12:31.000 --> 00:12:33.000]  所以如果我們這樣想的時候
[00:12:33.000 --> 00:12:36.000]  很容易我們就灰心
[00:12:36.000 --> 00:12:38.000]  很容易我們就問
[00:12:38.000 --> 00:12:41.000]  為什麼沒有反應
[00:12:41.000 --> 00:12:48.000]  薩姆爾堅持宣講上帝的說話
[00:12:48.000 --> 00:12:51.000]  二十年
[00:12:51.000 --> 00:12:53.000]  他的忠心
[00:12:53.000 --> 00:12:57.000]  他的堅毅
[00:12:57.000 --> 00:13:00.000]  他的忍耐
[00:13:00.000 --> 00:13:03.000]  難道在這二十年裡
[00:13:03.000 --> 00:13:08.000]  從來都沒有懷疑過
[00:13:08.000 --> 00:13:11.000]  沒有失望過
[00:13:11.000 --> 00:13:13.000]  沒有灰心
[00:13:13.000 --> 00:13:16.000]  沒有覺得算了算了
[00:13:16.000 --> 00:13:19.000]  如果來到第十八年
[00:13:19.000 --> 00:13:24.000]  薩姆爾就放棄了
[00:13:24.000 --> 00:13:26.000]  轉工場了
[00:13:26.000 --> 00:13:30.000]  找過另外一份反正
[00:13:30.000 --> 00:13:38.000]  以色列人都不會有什麼希望了
[00:13:38.000 --> 00:13:44.000]  薩姆爾記的歷史就從頭寫過了
[00:13:44.000 --> 00:13:47.000]  所以上帝揀選薩姆爾
[00:13:47.000 --> 00:13:49.000]  沒錯,上帝預備他
[00:13:49.000 --> 00:13:53.000]  上帝高立他成為先知
[00:13:53.000 --> 00:13:54.000]  代表上帝說話
[00:13:54.000 --> 00:14:00.000]  但是薩姆爾堅持了二十年
[00:14:00.000 --> 00:14:08.000]  才來到發生以便以謝的這件事
[00:14:08.000 --> 00:14:17.000]  就是上帝讓百姓在迴轉之後經歷勝利
[00:14:17.000 --> 00:14:23.000]  整場戰爭其實不是靠以色列人團結
[00:14:23.000 --> 00:14:25.000]  不是,你讀聖經吧
[00:14:25.000 --> 00:14:30.000]  是上帝親自出手
[00:14:30.000 --> 00:14:38.000]  重要的不是解決外在的困難、威脅
[00:14:38.000 --> 00:14:40.000]  環境轉回
[00:14:40.000 --> 00:14:46.000]  我們就懂得回到上帝的面前
[00:14:46.000 --> 00:14:52.000]  上帝關心的是我們先回到祂的面前
[00:14:52.000 --> 00:14:55.000]  所以薩姆爾要做的
[00:14:55.000 --> 00:14:58.000]  不是改變敵人
[00:14:58.000 --> 00:15:01.000]  改變環境
[00:15:01.000 --> 00:15:05.000]  他也沒有這樣的能力
[00:15:05.000 --> 00:15:06.000]  在上帝的手中
[00:15:06.000 --> 00:15:12.000]  薩姆爾只能夠忠心傳講上帝的說話
[00:15:12.000 --> 00:15:14.000]  是神的道
[00:15:14.000 --> 00:15:21.000]  叫百姓終於在二十年後迴轉過來
[00:15:21.000 --> 00:15:25.000]  第七章結束之前
[00:15:25.000 --> 00:15:36.000]  在第十五節薩姆爾平生就做以色列的事事
[00:15:36.000 --> 00:15:41.000]  薩姆爾是怎樣做以色列的事事的?
[00:15:41.000 --> 00:15:44.000]  他帶著軍隊南征北討
[00:15:44.000 --> 00:15:46.000]  所向披靡
[00:15:46.000 --> 00:15:47.000]  錯了,不是
[00:15:47.000 --> 00:15:50.000]  聖經沒有這樣記載
[00:15:50.000 --> 00:15:58.000]  這裡聖經很實事求是地寫下了
[00:15:58.000 --> 00:16:02.000]  接著的二十年
[00:16:02.000 --> 00:16:06.000]  如果我們說薩姆爾在聖所成長
[00:16:06.000 --> 00:16:09.000]  他出來做先知是二十歲
[00:16:09.000 --> 00:16:12.000]  頭二十年他在侍羅聖所
[00:16:12.000 --> 00:16:15.000]  然後他傳到二十年
[00:16:15.000 --> 00:16:17.000]  由二十歲到四十歲
[00:16:17.000 --> 00:16:20.000]  到六十歲這二十年
[00:16:20.000 --> 00:16:21.000]  他怎樣做事事?
[00:16:21.000 --> 00:16:25.000]  聖經說他每年巡行
[00:16:25.000 --> 00:16:29.000]  在伯特利,在吉格,在米斯巴
[00:16:29.000 --> 00:16:34.000]  在這幾處審判以色列人
[00:16:34.000 --> 00:16:37.000]  隨後回到拉瑪
[00:16:37.000 --> 00:16:40.000]  因為他的家在那處
[00:16:40.000 --> 00:16:45.000]  就在那處審判以色列人
[00:16:45.000 --> 00:16:48.000]  一年四季
[00:16:48.000 --> 00:16:51.000]  薩姆爾巡行
[00:16:51.000 --> 00:16:55.000]  在汴雅敏支派的地方
[00:16:55.000 --> 00:16:57.000]  其實這幾個地點
[00:16:57.000 --> 00:17:00.000]  你找聖經地圖大概都找得到
[00:17:00.000 --> 00:17:02.000]  不是去到很遠
[00:17:02.000 --> 00:17:05.000]  但薩姆爾就是這樣重複
[00:17:05.000 --> 00:17:07.000]  在這四個地點
[00:17:07.000 --> 00:17:11.000]  作以色列的事事
[00:17:11.000 --> 00:17:17.000]  一眨眼又二十年
[00:17:17.000 --> 00:17:19.000]  這二十年裏
[00:17:19.000 --> 00:17:21.000]  大概就是史詩記所說的
[00:17:21.000 --> 00:17:26.000]  國中太平二十年
[00:17:26.000 --> 00:17:31.000]  因為以色列人收回
[00:17:31.000 --> 00:17:36.000]  菲利士人所掠奪去的誠意
[00:17:36.000 --> 00:17:41.000]  然後以色列人又和阿摩利人和好
[00:17:41.000 --> 00:17:44.000]  在薩姆爾的領導之下
[00:17:44.000 --> 00:17:51.000]  以色列旁邊的外邦的民族
[00:17:51.000 --> 00:17:56.000]  不再和以色列爭戰
[00:17:56.000 --> 00:18:00.000]  所以薩姆爾的一生
[00:18:00.000 --> 00:18:05.000]  那個堅持不單止是傳道
[00:18:05.000 --> 00:18:10.000]  並且是上班、上班
[00:18:10.000 --> 00:18:14.000]  很沉悶、很重複
[00:18:14.000 --> 00:18:19.000]  好像是日常、家常的事情
[00:18:19.000 --> 00:18:21.000]  排難解婚
[00:18:21.000 --> 00:18:23.000]  還是和菲利士人談判
[00:18:23.000 --> 00:18:28.000]  和阿摩利人要簽訂什麼條約
[00:18:28.000 --> 00:18:29.000]  不知道
[00:18:29.000 --> 00:18:30.000]  不過就是這樣
[00:18:30.000 --> 00:18:33.000]  另一個二十年
[00:18:33.000 --> 00:18:43.000]  薩姆爾被上帝揀選成為以色列的士師
[00:18:43.000 --> 00:18:46.000]  分別為聖
[00:18:46.000 --> 00:18:48.000]  或者我們用保羅的說法
[00:18:48.000 --> 00:18:50.000]  聖為聖傑
[00:18:50.000 --> 00:18:54.000]  是要合乎主用
[00:18:54.000 --> 00:18:56.000]  或者說再清楚一點
[00:18:56.000 --> 00:19:00.000]  是要任憑主怎樣使用
[00:19:00.000 --> 00:19:04.000]  所以薩姆爾記載薩姆爾的一生
[00:19:04.000 --> 00:19:06.000]  現在來到六十歲
[00:19:06.000 --> 00:19:13.000]  第八章說薩姆爾年紀老邁
[00:19:13.000 --> 00:19:14.000]  有多老
[00:19:14.000 --> 00:19:17.000]  六十歲其實都很年輕
[00:19:17.000 --> 00:19:22.000]  用長者八達通都被人誤會
[00:19:22.000 --> 00:19:26.000]  當時六十歲
[00:19:26.000 --> 00:19:33.000]  或者經過二十年作士師
[00:19:33.000 --> 00:19:35.000]  經文交代
[00:19:35.000 --> 00:19:37.000]  他年紀老邁
[00:19:37.000 --> 00:19:41.000]  不幸的是他的家
[00:19:41.000 --> 00:19:45.000]  兩個兒子不肖
[00:19:45.000 --> 00:19:51.000]  中文這兩個字形容得很貼切
[00:19:51.000 --> 00:19:54.000]  不像他們的父親
[00:19:54.000 --> 00:20:02.000]  重套以利濟斯家庭的覆轍
[00:20:02.000 --> 00:20:07.000]  以利兩個兒子不像他的老父親
[00:20:07.000 --> 00:20:08.000]  薩姆爾
[00:20:08.000 --> 00:20:15.000]  你說這個是上帝使用揀選分別為聖的領袖
[00:20:15.000 --> 00:20:16.000]  是的
[00:20:16.000 --> 00:20:18.000]  兩個兒子甚麼
[00:20:18.000 --> 00:20:24.000]  他們不幸他的道貪圖財利
[00:20:24.000 --> 00:20:26.000]  收受賄賂
[00:20:26.000 --> 00:20:31.000]  屈枉正直
[00:20:31.000 --> 00:20:36.000]  長老來到向薩姆爾陳情
[00:20:36.000 --> 00:20:38.000]  第八章記載
[00:20:38.000 --> 00:20:45.000]  並且請求薩姆爾為他們立王
[00:20:45.000 --> 00:20:48.000]  我們讀舊約聖經
[00:20:48.000 --> 00:20:53.000]  多數都會跟隨西方的舊約聖經學者
[00:20:53.000 --> 00:20:57.000]  認為長老這樣做是大逆不道
[00:20:57.000 --> 00:20:59.000]  違背上帝
[00:20:59.000 --> 00:21:03.000]  這不是薩姆爾心裏的想法嗎
[00:21:03.000 --> 00:21:05.000]  如果我們讀聖經
[00:21:05.000 --> 00:21:09.000]  長老所說的一是事實
[00:21:09.000 --> 00:21:14.000]  因為經文先敘述了薩姆爾兩個兒子的確不肖
[00:21:14.000 --> 00:21:18.000]  二是長老用的字眼
[00:21:18.000 --> 00:21:25.000]  是在重複《生命記》第十七章
[00:21:25.000 --> 00:21:27.000]  裏面提到
[00:21:27.000 --> 00:21:31.000]  百姓如果要立王
[00:21:31.000 --> 00:21:36.000]  將四圍的國家一樣
[00:21:36.000 --> 00:21:40.000]  所以其實長老來到薩姆爾的面前
[00:21:40.000 --> 00:21:46.000]  是背著摩西五經的訓誨
[00:21:46.000 --> 00:21:48.000]  誓命、律例、典章
[00:21:48.000 --> 00:21:50.000]  上帝曾經這樣教過我們
[00:21:50.000 --> 00:21:55.000]  你可不可以幫助我們做這件事情
[00:21:55.000 --> 00:21:57.000]  薩姆爾當然不是很高興
[00:21:57.000 --> 00:21:59.000]  我兩個兒子
[00:21:59.000 --> 00:22:03.000]  為什麼你不可以再給他多些機會
[00:22:03.000 --> 00:22:06.000]  每一個父親大概都會這樣想
[00:22:06.000 --> 00:22:08.000]  但是你留意經文的記載
[00:22:08.000 --> 00:22:12.000]  薩姆爾年紀老邁
[00:22:12.000 --> 00:22:18.000]  但是他的心仍然是信服上帝
[00:22:18.000 --> 00:22:19.000]  他祈禱
[00:22:19.000 --> 00:22:22.000]  上帝三次吩咐他
[00:22:22.000 --> 00:22:28.000]  你只管依從百姓的話去做
[00:22:28.000 --> 00:22:32.000]  薩姆爾就聽從上帝
[00:22:32.000 --> 00:22:35.000]  信服上帝
[00:22:35.000 --> 00:22:39.000]  所以第九、十、十一章記載
[00:22:39.000 --> 00:22:46.000]  高納素羅作以色列第一個君王的過程
[00:22:46.000 --> 00:22:51.000]  其實是一個很審慎的經過
[00:22:51.000 --> 00:22:54.000]  不是薩姆爾拖延
[00:22:54.000 --> 00:22:59.000]  而是薩姆爾遵行上帝的吩咐
[00:22:59.000 --> 00:23:08.000]  認真去完成他最後的一個任務
[00:23:08.000 --> 00:23:17.000]  因為十二章就記載薩姆爾怎樣退休
[00:23:17.000 --> 00:23:20.000]  怎樣下崗
[00:23:20.000 --> 00:23:24.000]  如果我們用今天內地普通話的說法
[00:23:24.000 --> 00:23:32.000]  海外我們說一個領袖怎樣下台
[00:23:32.000 --> 00:23:35.000]  上去容易
[00:23:35.000 --> 00:23:40.000]  薩姆爾怎樣下來
[00:23:40.000 --> 00:23:47.000]  十二章記載薩姆爾和百姓最後的說話
[00:23:47.000 --> 00:23:51.000]  字裡行間有兩句是值得我們留意
[00:23:51.000 --> 00:23:55.000]  因為讀的時候很容易我們聽了好像聽不到
[00:23:55.000 --> 00:23:59.000]  兩次薩姆爾說
[00:23:59.000 --> 00:24:10.000]  我在耶和華和他的受高者面前
[00:24:10.000 --> 00:24:14.000]  十二章第三節和第五節
[00:24:14.000 --> 00:24:20.000]  以薩姆爾的身份得高望重的地位
[00:24:20.000 --> 00:24:22.000]  其實他大可以說
[00:24:22.000 --> 00:24:26.000]  今天我在耶和華的面前
[00:24:26.000 --> 00:24:30.000]  在他之上就只有上帝
[00:24:30.000 --> 00:24:34.000]  耶和華的受高者素羅是誰
[00:24:34.000 --> 00:24:36.000]  一個年輕人
[00:24:36.000 --> 00:24:38.000]  用普通人的說法
[00:24:38.000 --> 00:24:41.000]  薩姆爾根本可以看不起他
[00:24:41.000 --> 00:24:44.000]  不放他在眼內
[00:24:44.000 --> 00:24:51.000]  為何要提耶和華和他的受高者
[00:24:51.000 --> 00:24:54.000]  從一個很不重要的
[00:24:54.000 --> 00:24:57.000]  我們英文說passing remark
[00:24:57.000 --> 00:24:59.000]  就是這樣說過去
[00:24:59.000 --> 00:25:05.000]  就反映出薩姆爾的內心
[00:25:05.000 --> 00:25:09.000]  其實他不單止信服上帝
[00:25:09.000 --> 00:25:13.000]  他尊重素羅
[00:25:13.000 --> 00:25:20.000]  作為上帝所揀選高臨以色列的君王
[00:25:20.000 --> 00:25:29.000]  所以他說我在耶和華和他的受高者面前
[00:25:29.000 --> 00:25:33.000]  十六章第一節更加告訴我們
[00:25:33.000 --> 00:25:39.000]  上帝提醒薩姆爾不要再為素羅悲傷
[00:25:39.000 --> 00:25:45.000]  十六章接著記載大衛被高立
[00:25:45.000 --> 00:25:48.000]  素羅得罪上帝
[00:25:48.000 --> 00:25:49.000]  離開上帝
[00:25:49.000 --> 00:25:51.000]  薩姆爾悲哀
[00:25:51.000 --> 00:25:54.000]  但是他仍然聽命
[00:25:54.000 --> 00:25:58.000]  他心目中以為上帝會揀高大威猛
[00:25:58.000 --> 00:26:01.000]  耶西的長子、次子
[00:26:01.000 --> 00:26:04.000]  這些都是戰士
[00:26:04.000 --> 00:26:08.000]  拯救以色列脫離非利士人的手
[00:26:08.000 --> 00:26:11.000]  所以說我不是這樣選擇
[00:26:11.000 --> 00:26:19.000]  薩姆爾一生他聽從上帝的吩咐
[00:26:19.000 --> 00:26:21.000]  一如既往
[00:26:21.000 --> 00:26:29.000]  和他年幼的時候沒有改變
[00:26:29.000 --> 00:26:37.000]  上帝用薩姆爾的一生
[00:26:37.000 --> 00:26:40.000]  退休六十歲
[00:26:40.000 --> 00:26:45.000]  其實薩姆爾接著回去做神學院院長
[00:26:45.000 --> 00:26:47.000]  如果你再讀下去
[00:26:47.000 --> 00:26:51.000]  你知道他有一個先知學校
[00:26:51.000 --> 00:27:01.000]  在那裡他成為先知門徒的長者、校長、院長
[00:27:01.000 --> 00:27:13.000]  也有在那裡拉馬幫過大衛逃跑離開素羅的追殺
[00:27:13.000 --> 00:27:18.000]  如果我們回頭這樣問
[00:27:18.000 --> 00:27:20.000]  薩姆爾的一生
[00:27:20.000 --> 00:27:24.000]  二十年、二十年分開四個階段
[00:27:24.000 --> 00:27:29.000]  哪一個人生的階段是最難的呢?
[00:27:29.000 --> 00:27:35.000]  是他年幼的時候的內憂外患
[00:27:35.000 --> 00:27:44.000]  是他青年二十年全道百姓都無動於衷
[00:27:44.000 --> 00:27:51.000]  是四十到六十歲壯年成年
[00:27:51.000 --> 00:27:59.000]  作仕師巡行四個地方一年四季
[00:27:59.000 --> 00:28:06.000]  重複了又一個又長的二十年
[00:28:06.000 --> 00:28:12.000]  還是最後他要按上帝的吩咐
[00:28:12.000 --> 00:28:16.000]  放低他的身份地位
[00:28:16.000 --> 00:28:21.000]  讓素羅在他手下受孤立
[00:28:21.000 --> 00:28:27.000]  讓大衛在他手下被孤立
[00:28:27.000 --> 00:28:32.000]  帶領以色列十二個支派
[00:28:32.000 --> 00:28:34.000]  薩姆爾的一生
[00:28:34.000 --> 00:28:38.000]  蒙上帝的揀選
[00:28:38.000 --> 00:28:41.000]  我們說其實上帝揀選他
[00:28:41.000 --> 00:28:43.000]  上帝做了很多事
[00:28:43.000 --> 00:28:46.000]  從他未出生之前預備
[00:28:46.000 --> 00:28:50.000]  一直與他同在幫助他
[00:28:50.000 --> 00:28:55.000]  其實他能夠成就的不是他自己的本事
[00:28:55.000 --> 00:28:58.000]  這樣看來我們就發現
[00:28:58.000 --> 00:29:02.000]  薩姆爾一生跟從主
[00:29:02.000 --> 00:29:10.000]  他樂意進行馴服
[00:29:10.000 --> 00:29:15.000]  甚至你可以說他沒有自己的意思
[00:29:15.000 --> 00:29:18.000]  他放低
[00:29:18.000 --> 00:29:20.000]  他捨己
[00:29:20.000 --> 00:29:24.000]  他跟從主
[00:29:24.000 --> 00:29:26.000]  被上帝揀選
[00:29:26.000 --> 00:29:28.000]  分別為聖
