
[00:00:00.000 --> 00:00:02.000]  我們回到剛才的聖經
[00:10:15.080 --> 00:10:16.480]  是很真實的
[00:10:16.480 --> 00:10:20.280]  切實的含義是表示用力的
[00:10:20.280 --> 00:10:22.080]  描寫一些運動員
[00:10:22.080 --> 00:10:23.280]  他們比賽的時候
[00:10:23.280 --> 00:10:25.280]  他們都會盡力地
[00:10:25.280 --> 00:10:27.280]  付上力量付上代價
[00:10:27.280 --> 00:10:29.480]  來投入比賽
[00:10:29.480 --> 00:10:34.880]  讓自己能夠可以真實地活出來
[00:10:34.880 --> 00:10:37.080]  我想起一件很久以前的事情
[00:10:37.080 --> 00:10:40.680]  一件事情是我的圖畫很清晰
[00:10:40.680 --> 00:10:42.280]  有一次去到墳地
[00:10:42.280 --> 00:10:44.880]  去主持一個安葬禮
[00:10:44.880 --> 00:10:47.280]  看到墳地有一些工友
[00:10:47.280 --> 00:10:49.280]  他們推著一副棺木
[00:10:49.280 --> 00:10:50.880]  上一個斜坡
[00:10:50.880 --> 00:10:53.080]  那副棺木我一看很重的
[00:10:53.080 --> 00:10:54.280]  是柳州木
[00:10:54.280 --> 00:10:58.280]  大家知道很大型的棺木
[00:10:58.280 --> 00:10:59.880]  四五個人一直推
[00:10:59.880 --> 00:11:02.080]  很用力地推
[00:11:02.080 --> 00:11:03.280]  我看到他們很欣賞
[00:11:03.280 --> 00:11:05.280]  他們很投入地服務
[00:11:05.280 --> 00:11:06.880]  一直做
[00:11:06.880 --> 00:11:08.480]  但是突然間我看到
[00:11:08.480 --> 00:11:13.680]  在最後托著最後一步的那位工友
[00:11:13.680 --> 00:11:15.680]  他是最重要的位置
[00:11:15.680 --> 00:11:17.480]  突然間看到他
[00:11:17.480 --> 00:11:19.280]  「啦」
[00:11:19.280 --> 00:11:20.680]  在袋子裏面
[00:11:20.680 --> 00:11:21.080]  「咦」
[00:11:21.080 --> 00:11:23.280]  有手機響
[00:11:23.280 --> 00:11:25.680]  然後我看著他拿手機出來
[00:11:25.680 --> 00:11:26.880]  一路說
[00:11:26.880 --> 00:11:31.480]  然後用幾隻手指頂著棺木
[00:11:31.480 --> 00:11:32.880]  我當時都很擔心
[00:11:32.880 --> 00:11:35.080]  不知道棺木會不會倒後移
[00:11:35.080 --> 00:11:37.080]  會撞到大家
[00:11:37.080 --> 00:11:38.680]  但他一路說一路說
[00:11:38.680 --> 00:11:43.080]  然後一路推棺木
[00:11:43.080 --> 00:11:45.280]  我想到一種情況就是
[00:11:45.280 --> 00:11:46.080]  沒錯
[00:11:46.080 --> 00:11:48.680]  我們都會學習去愛別人
[00:11:48.680 --> 00:11:50.480]  但生活上有太多事情
[00:11:50.480 --> 00:11:51.480]  好像佔據了
[00:11:51.480 --> 00:11:54.480]  或者說突然間出現分了我們的心
[00:11:54.480 --> 00:11:56.280]  以致我們忘記了
[00:11:56.280 --> 00:11:58.280]  神給我們的吩咐是
[00:11:58.280 --> 00:12:01.280]  要過愛人的生活
[00:12:01.280 --> 00:12:04.080]  而那些事情佔據了我們的時候
[00:12:04.080 --> 00:12:07.480]  我們就難於去真正的實行
[00:12:07.480 --> 00:12:08.680]  當時已經說到
[00:12:08.680 --> 00:12:11.280]  彼此切實相愛的時候
[00:12:11.280 --> 00:12:14.880]  同時在表達當那種的愛出現的時候
[00:12:14.880 --> 00:12:17.880]  是一種很真實的
[00:12:17.880 --> 00:12:20.480]  不是假的一種的愛
[00:12:20.480 --> 00:12:23.280]  所以你記得羅馬書十二章第九節
[00:12:23.280 --> 00:12:25.680]  說到聖徒的品行的時候
[00:12:25.680 --> 00:12:27.880]  一開始說到這個品行
[00:12:27.880 --> 00:12:32.280]  就說愛人不要什麼
[00:12:32.280 --> 00:12:34.080]  虛假
[00:12:34.080 --> 00:12:35.680]  一開始就提醒
[00:12:35.680 --> 00:12:41.480]  容易會是想別人知道我有愛心
[00:12:41.480 --> 00:12:43.480]  可能他說幾句話
[00:12:43.480 --> 00:12:45.480]  好像表達愛
[00:12:45.480 --> 00:12:48.880]  但其實不是真實地去愛
[00:12:48.880 --> 00:12:52.880]  真實的愛是要付出代價
[00:12:52.880 --> 00:12:54.280]  是要用力
[00:12:54.280 --> 00:12:57.280]  是要付上力量
[00:12:57.280 --> 00:12:59.480]  所以當時已經提到
[00:12:59.480 --> 00:13:01.480]  萬物的結局近了
[00:13:01.480 --> 00:13:05.480]  最重要的是彼此切實相愛
[00:13:05.480 --> 00:13:06.280]  而聖經就說
[00:13:06.280 --> 00:13:08.880]  當我們彼此切實相愛的時候
[00:13:08.880 --> 00:13:12.680]  愛是會遮蓋許多的罪
[00:13:12.680 --> 00:13:15.280]  不是當你指責人的時候
[00:13:15.280 --> 00:13:18.080]  不是當你懲罰那些惡人的時候
[00:13:18.080 --> 00:13:20.680]  是能夠去改變了他
[00:13:20.680 --> 00:13:23.280]  不是當你去愛的時候
[00:13:23.280 --> 00:13:24.680]  你遮蓋了
[00:13:24.680 --> 00:13:26.680]  你去改變了他
[00:13:26.680 --> 00:13:29.480]  是當去到學習去寬恕
[00:13:29.480 --> 00:13:30.680]  去挽回
[00:13:30.680 --> 00:13:31.480]  去勸告
[00:13:31.480 --> 00:13:33.080]  去輔助的時候
[00:13:33.080 --> 00:13:36.880]  是遮蓋了許多的罪
[00:13:36.880 --> 00:13:37.880]  很深刻
[00:13:37.880 --> 00:13:40.680]  記得在剛剛過去了
[00:13:40.680 --> 00:13:44.080]  在除夕的時候
[00:13:44.080 --> 00:13:45.480]  2015年底的除夕
[00:13:45.480 --> 00:13:47.880]  久有感恩的見證聚會
[00:13:47.880 --> 00:13:51.680]  我相信弟兄不介意我講一講他的事情
[00:13:51.680 --> 00:13:54.880]  因為弟兄走出來公開分享他自己
[00:13:54.880 --> 00:13:59.080]  他說我自己以前住在豪宅
[00:13:59.080 --> 00:14:02.680]  但後來我住在劏房
[00:14:02.680 --> 00:14:04.680]  97年的金融風暴
[00:14:04.680 --> 00:14:06.880]  給他很大的打擊
[00:14:06.880 --> 00:14:08.880]  他就說我自己整個人
[00:14:08.880 --> 00:14:10.880]  整個人很大改變
[00:14:10.880 --> 00:14:13.480]  一切的錢財都失去了
[00:14:13.480 --> 00:14:16.480]  而且他都失去了他的家庭
[00:14:16.480 --> 00:14:18.880]  家人和他分開了
[00:14:18.880 --> 00:14:21.680]  很多很多的原因
[00:14:21.680 --> 00:14:24.080]  在那個時候他覺得心灰意冷
[00:14:24.080 --> 00:14:25.480]  他一直堅持生活
[00:14:25.480 --> 00:14:27.880]  但到一個地步覺得很絕望
[00:14:27.880 --> 00:14:29.480]  有一天他說當他逛街的時候
[00:14:29.480 --> 00:14:31.680]  覺得沒有希望
[00:14:31.680 --> 00:14:33.880]  他就向天說
[00:14:33.880 --> 00:14:37.880]  天啊你給我一條出路
[00:14:37.880 --> 00:14:39.880]  在那個時候他還沒有認識
[00:14:39.880 --> 00:14:42.480]  但他就覺得自己很絕望
[00:14:42.480 --> 00:14:44.080]  但想不到在那個時候
[00:14:44.080 --> 00:14:45.080]  後來很特別
[00:14:45.080 --> 00:14:49.480]  他有機會接觸到我們教會的愛心糧倉
[00:14:49.480 --> 00:14:52.880]  有人帶他去拿一些食物
[00:14:52.880 --> 00:14:55.080]  但當中弟兄姐妹不單是
[00:14:55.080 --> 00:14:57.280]  供應他一些生活的需要
[00:14:57.280 --> 00:14:59.880]  而特別是關心他的事情
[00:14:59.880 --> 00:15:01.480]  去探訪他
[00:15:01.480 --> 00:15:03.880]  去一路關心他支持他
[00:15:03.880 --> 00:15:06.080]  然後帶他信主
[00:15:06.080 --> 00:15:08.880]  這位弟兄站出來的時候他說
[00:15:08.880 --> 00:15:10.680]  他說我完全想不到
[00:15:10.680 --> 00:15:11.880]  我信了主之後
[00:15:11.880 --> 00:15:14.480]  我的生命有很大的改變
[00:15:14.480 --> 00:15:16.880]  我開始找回我的家人
[00:15:16.880 --> 00:15:18.880]  他說經過17年
[00:15:18.880 --> 00:15:22.480]  我從我的家人重新團聚
[00:15:22.480 --> 00:15:25.480]  一路講述他自己所經歷的事情
[00:15:25.480 --> 00:15:26.880]  我記得我當時聽的時候
[00:15:26.880 --> 00:15:28.480]  心裡面很感動
[00:15:28.480 --> 00:15:31.880]  知道背後一定有很多很複雜的經歷
[00:15:31.880 --> 00:15:34.880]  但上帝透過弟兄姐妹的愛心
[00:15:34.880 --> 00:15:37.080]  將福音帶給這位弟兄
[00:15:37.080 --> 00:15:38.280]  這位朋友
[00:15:38.280 --> 00:15:41.480]  以致看到他的生命有很多的改變
[00:15:41.480 --> 00:15:43.080]  然後又想回聖經所說
[00:15:43.080 --> 00:15:46.280]  愛能遮蓋許多的罪
[00:15:46.280 --> 00:15:48.680]  愛是帶著能力的
[00:15:48.680 --> 00:15:52.480]  是帶著那種對生命改變的能力
[00:15:52.480 --> 00:15:54.280]  因此當聖經裡面講到
[00:15:54.280 --> 00:15:55.880]  萬物的結局近了
[00:15:55.880 --> 00:15:59.680]  有很多很多將會出現的混亂的事情當中
[00:15:59.680 --> 00:16:01.280]  上帝就吩咐我們
[00:16:01.280 --> 00:16:03.680]  你們要彼此切實的相愛
[00:16:03.680 --> 00:16:06.680]  在其中互相的接待
[00:16:06.680 --> 00:16:09.480]  也都意味著是付上一點的代價
[00:16:09.480 --> 00:16:12.280]  來供應對方的需要
[00:16:12.280 --> 00:16:14.280]  當然在供應需要的時候
[00:16:14.280 --> 00:16:17.280]  可能會發覺都要付出不少
[00:16:17.280 --> 00:16:18.480]  但聖經說
[00:16:18.480 --> 00:16:21.280]  你們要彼此的互相接待
[00:16:21.280 --> 00:16:23.080]  不發怨言
[00:16:23.080 --> 00:16:25.880]  是表達出一種甘心的心
[00:16:25.880 --> 00:16:28.680]  知道在主裡面的勞苦不會徒然的
[00:16:28.680 --> 00:16:30.880]  所以甘心在裡面來學習
[00:16:30.880 --> 00:16:32.280]  彼此的接待
[00:16:32.280 --> 00:16:34.680]  去切實的相愛
[00:16:34.680 --> 00:16:37.680]  因此聖經第二方面很清楚說
[00:16:37.680 --> 00:16:40.680]  你們要彼此切實的相愛
[00:16:40.680 --> 00:16:41.680]  然後再看
[00:16:41.680 --> 00:16:43.080]  下帝聖經再提及
[00:16:43.080 --> 00:16:45.280]  你們要去彼此的服侍
[00:16:45.280 --> 00:16:46.080]  第十節
[00:16:46.080 --> 00:16:48.680]  我很想大家讀出第十節
[00:16:48.680 --> 00:16:53.280]  你們要作神各樣恩賜的保護者
[00:16:53.280 --> 00:16:58.280]  各人照著所領受的恩賜彼此服侍
[00:16:58.280 --> 00:17:02.280]  要按照神給的恩賜彼此服侍
[00:17:02.280 --> 00:17:04.880]  因為你都服侍上帝
[00:17:04.880 --> 00:17:07.480]  服侍主是每一個人的事情
[00:17:07.480 --> 00:17:08.680]  所以聖經特別提及到
[00:17:08.680 --> 00:17:10.080]  你們各人
[00:17:10.080 --> 00:17:12.080]  是指所有的人
[00:17:12.080 --> 00:17:13.680]  在神的教裡面
[00:17:13.680 --> 00:17:15.680]  每一個跟隨上帝的人
[00:17:15.680 --> 00:17:21.080]  都當按照神給我們的吩咐去服侍人
[00:17:21.080 --> 00:17:24.680]  因為主耶穌祂留給我們的榜樣
[00:17:24.680 --> 00:17:27.080]  就是祂來到世上
[00:17:27.080 --> 00:17:29.280]  不是要受人的服侍
[00:17:29.280 --> 00:17:31.080]  而是服侍人
[00:17:31.080 --> 00:17:33.880]  如果你和我是跟隨祂的人
[00:17:33.880 --> 00:17:37.880]  也都應當跟隨祂的榜樣去服侍
[00:17:37.880 --> 00:17:40.880]  去接受服侍之餘
[00:17:40.880 --> 00:17:44.080]  你更加要去服侍人
[00:17:44.080 --> 00:17:45.880]  當然在我們教會裡面
[00:17:45.880 --> 00:17:49.480]  我們大家都學習一種彼此的服侍
[00:17:49.480 --> 00:17:50.680]  在神的教裡面
[00:17:50.680 --> 00:17:54.280]  就是一種服侍的關係
[00:17:54.280 --> 00:17:58.080]  在過去我見到很多弟兄姊妹
[00:17:58.080 --> 00:18:01.280]  他們是很願意來參與服侍
[00:18:01.280 --> 00:18:03.080]  而且有些未必有職位
[00:18:03.080 --> 00:18:07.080]  但他們在服侍他們身邊的人
[00:18:07.080 --> 00:18:09.080]  當然我們都彼此提醒
[00:18:09.080 --> 00:18:10.280]  有一次我們和一些
[00:18:10.280 --> 00:18:13.080]  私事的弟兄姊妹坐下來聊天
[00:18:13.080 --> 00:18:15.080]  他們都提起一件事情
[00:18:15.080 --> 00:18:20.080]  大家都在當中有一些回心的微笑
[00:18:20.080 --> 00:18:24.080]  有一次有一位朋友來到教會崇拜
[00:18:24.080 --> 00:18:27.080]  一來到教會門口站著的時候
[00:18:27.080 --> 00:18:29.080]  就定了在那裡
[00:18:29.080 --> 00:18:31.080]  然後跟著都大聲地
[00:18:31.080 --> 00:18:33.080]  跟一位的師士說
[00:18:33.080 --> 00:18:35.080]  三位
[00:18:35.080 --> 00:18:39.080]  很多師士都很歡喜
