
[00:00:00.000 --> 00:00:03.520]  今日跟大家分享三字經文
[00:02:45.120 --> 00:02:48.640]  他們所信仰的上主呢?
[00:02:48.640 --> 00:02:51.600]  延續到我們看舊約的時候
[00:02:51.600 --> 00:02:55.560]  今天新約耶穌已經完成了救贖
[00:02:55.560 --> 00:02:59.040]  我們今天也是蒙耶穌所拯救一班人
[00:02:59.040 --> 00:03:02.440]  我們所處身面對的大環境
[00:03:02.440 --> 00:03:06.640]  最近一年講到領袖擴展抗旱的意象
[00:03:06.640 --> 00:03:09.080]  其實和昔日以色列人
[00:03:09.080 --> 00:03:14.840]  離開埃及地一樣艱苦
[00:03:14.840 --> 00:03:17.320]  但埃及地也很穩定
[00:03:17.320 --> 00:03:19.840]  雖然他們在那裡享受最終之樂
[00:03:19.840 --> 00:03:24.320]  但是他們要遠離埃及的地方
[00:03:24.320 --> 00:03:26.640]  要專一跟隨神
[00:03:26.640 --> 00:03:28.600]  無論他們被動主動也好
[00:03:28.600 --> 00:03:31.920]  他們離開埃及要向前行
[00:03:31.920 --> 00:03:34.000]  不僅是地域環境改變
[00:03:34.000 --> 00:03:36.800]  更加重要的是他們的內心
[00:03:36.800 --> 00:03:41.160]  是一個改革式的轉變
[00:03:41.160 --> 00:03:44.160]  他們要準備入嬰去知先
[00:03:44.160 --> 00:03:48.200]  上帝先要裝備改變以色列人的生命
[00:03:48.200 --> 00:03:51.480]  成為真正神國的子民
[00:03:51.480 --> 00:03:54.360]  神國子民是以上主為中心
[00:03:54.360 --> 00:03:57.600]  一個屬靈的群體的關係
[00:03:57.600 --> 00:04:00.320]  以神的心意方式的生活
[00:04:00.320 --> 00:04:03.040]  去信靠獨一的主
[00:04:03.040 --> 00:04:07.440]  面對我們所處的新環境新的階段
[00:04:07.440 --> 00:04:09.840]  我們怎樣像以色列人那樣
[00:04:09.840 --> 00:04:13.160]  同步去裝備預備好自己的生命呢?
[00:04:13.160 --> 00:04:18.040]  是變得有活力有力量去面對新的挑戰
[00:04:18.040 --> 00:04:22.120]  所以當上帝直接向百姓說話
[00:04:22.120 --> 00:04:22.920]  在第一節說
[00:04:22.920 --> 00:04:24.920]  祂吩咐一切的話
[00:04:24.920 --> 00:04:25.800]  跟百姓說
[00:04:25.800 --> 00:04:27.640]  這個說話很清楚地說出
[00:04:27.640 --> 00:04:32.240]  律法是在西乃山上神的啓示
[00:04:32.240 --> 00:04:36.560]  律法十芥是一個立國的憲章
[00:04:36.560 --> 00:04:41.200]  由出埃及的二十一章十芥是以色列的律法中心
[00:04:41.200 --> 00:04:45.560]  是以色列國在神的管理之下
[00:04:45.560 --> 00:04:48.760]  一個很重要的立國憲章
[00:04:48.760 --> 00:04:51.520]  在這個時間賜給他們
[00:04:51.520 --> 00:04:53.800]  成為一個祭祀的國度
[00:04:53.800 --> 00:04:59.360]  用上主的生活方式去重新去調教他們生命的焦點
[00:04:59.360 --> 00:05:02.800]  以至神的應許會祝福他們
[00:05:02.800 --> 00:05:04.680]  當以色列人和神納約
[00:05:04.680 --> 00:05:08.600]  表達他們甘心信服神的主權
[00:05:08.600 --> 00:05:11.960]  以及進入祂的國度裡面
[00:05:11.960 --> 00:05:16.160]  律法十芥是一個立國憲章
[00:05:16.160 --> 00:05:18.640]  更加我們仔心去看十芥
[00:05:18.640 --> 00:05:20.040]  看律法十芥
[00:05:20.040 --> 00:05:22.280]  是啓示上主的
[00:05:22.280 --> 00:05:23.920]  上主的標準是怎樣的?
[00:05:23.920 --> 00:05:26.680]  律法啓示神的聖潔
[00:05:26.680 --> 00:05:30.640]  當我們一起去敬拜服侍祂的標準時
[00:05:30.640 --> 00:05:33.960]  影響了我們生活的整質
[00:05:33.960 --> 00:05:36.680]  包括祂的啓示揭露
[00:05:36.680 --> 00:05:39.360]  什麼是罪?
[00:05:39.360 --> 00:05:43.360]  律法在利美記記載了很多很特別的地方
[00:05:43.360 --> 00:05:46.440]  很多屬罪、守節的規例
[00:05:46.440 --> 00:05:47.560]  到今天新約時代
[00:05:47.560 --> 00:05:50.960]  我們聖主的人知道耶穌基督完成了祂的救恩
[00:05:50.960 --> 00:05:53.240]  當你單單信靠祂
[00:05:53.240 --> 00:05:54.480]  歸入基督
[00:05:54.480 --> 00:05:56.080]  受洗歸入基督
[00:05:56.080 --> 00:05:58.080]  我們基本上罪的問題
[00:05:58.080 --> 00:06:00.080]  得以完全解決
[00:06:00.080 --> 00:06:01.560]  而這裡提到
[00:06:01.560 --> 00:06:03.960]  神奔赴一切話
[00:06:03.960 --> 00:06:07.320]  提醒一件很重要的事情
[00:06:07.320 --> 00:06:09.520]  我是耶和華里的神
[00:06:09.520 --> 00:06:14.680]  神將你們從埃及遺奴之地領出來
[00:06:14.680 --> 00:06:17.480]  將他們由罪裡面帶出來
[00:06:17.480 --> 00:06:21.440]  你是知道全國所有神的以色列的子民
[00:06:21.440 --> 00:06:22.880]  成為神的子民
[00:06:22.880 --> 00:06:25.560]  遺奴之家或地宣告
[00:06:25.560 --> 00:06:26.840]  提醒以色列人
[00:06:26.840 --> 00:06:33.320]  他們作為從奴僕中得到自由
[00:06:33.320 --> 00:06:35.080]  而離開埃及地
[00:06:35.080 --> 00:06:38.080]  他們要跟隨神去侍奉祂
[00:06:38.080 --> 00:06:40.560]  以色列人帶著感恩的心
[00:06:40.560 --> 00:06:44.440]  應該與我們的上帝立約
[00:06:44.440 --> 00:06:46.600]  是一個愛的約
[00:06:46.600 --> 00:06:51.000]  否則以前在埃及地是奴役的
[00:06:51.000 --> 00:06:52.760]  壓制的
[00:06:52.760 --> 00:06:54.920]  因為這個創造天地的
[00:06:54.920 --> 00:06:56.760]  那位掌管歷史的主
[00:06:56.760 --> 00:06:58.720]  宣告他們是他們的神
[00:06:58.720 --> 00:07:00.640]  他們的主
[00:07:00.640 --> 00:07:03.400]  上主在我們人的歷史裡面
[00:07:03.400 --> 00:07:05.920]  留下很重要的恩典印記
[00:07:05.920 --> 00:07:08.120]  建立這種愛關係
[00:07:08.120 --> 00:07:11.040]  彰顯祂的榮耀和恩典
[00:07:11.040 --> 00:07:13.080]  由昔日到今天
[00:07:13.080 --> 00:07:16.200]  二千年前到今日的教會
[00:07:16.200 --> 00:07:18.960]  包括海兒家
[00:07:18.960 --> 00:07:20.800]  有人會問
[00:07:20.800 --> 00:07:22.800]  舊約又新約
[00:07:22.800 --> 00:07:27.080]  這個關係如何去明白看到呢?
[00:07:27.080 --> 00:07:29.080]  十誡律法的精義
[00:07:29.080 --> 00:07:33.520]  是神的聖潔和公義的本性
[00:07:33.520 --> 00:07:34.920]  所以我們知道十誡
[00:07:34.920 --> 00:07:36.600]  特別刻在石板上
[00:07:36.600 --> 00:07:40.440]  很重要地表示它的重要性
[00:07:40.440 --> 00:07:43.320]  是神與以色列立約的關係基礎
[00:07:43.320 --> 00:07:44.880]  讓人去明白
[00:07:44.880 --> 00:07:48.560]  上帝是那位聖潔的主
[00:07:48.560 --> 00:07:52.160]  以至我們如何活出應有的生活樣式
[00:07:52.160 --> 00:07:54.720]  所以到了新約我們知道
[00:07:54.720 --> 00:08:00.040]  耶穌基督從述甚至將十誡律法提升到更加
[00:08:00.040 --> 00:08:00.800]  不要說高
[00:08:00.800 --> 00:08:03.480]  我想說是更加準確的標準
[00:08:03.480 --> 00:08:06.680]  我們看到《馬太福音》五至七章
[00:08:06.680 --> 00:08:09.600]  我們比較多叫登山寶墳
[00:08:09.600 --> 00:08:12.680]  但是其實你仔細去讀的時候
[00:08:12.680 --> 00:08:15.040]  它那裡是一個天國的大現象
[00:08:15.040 --> 00:08:17.080]  好比在十誡律法
[00:08:17.080 --> 00:08:20.240]  是以色列人立國的憲章一樣
[00:08:20.240 --> 00:08:25.680]  而這裡更加顯明成為天國子民的大現象
[00:08:25.680 --> 00:08:30.200]  新約教導律法是良善、完全的聖潔
[00:08:30.200 --> 00:08:35.280]  而基督是律法使他
[00:08:35.280 --> 00:08:40.640]  透過律法去更加成全、更加完全的標準
[00:08:40.640 --> 00:08:46.080]  新約我們信教主成為一個新的族類
[00:08:46.080 --> 00:08:50.040]  神最終要帶出那種愛的關係
[00:08:50.040 --> 00:08:53.200]  十誡給人的很具體的標準
[00:08:53.200 --> 00:08:55.920]  將愛神化成很具體的明顯
[00:08:55.920 --> 00:08:59.840]  新約裡面提到有了我的命令
[00:08:59.840 --> 00:09:01.360]  有遵守
[00:09:01.360 --> 00:09:02.640]  這個人有愛我
[00:09:02.640 --> 00:09:04.360]  有了我們的愛神
[00:09:04.360 --> 00:09:05.520]  是很重要的
[00:09:05.520 --> 00:09:06.760]  愛不愛神一個人
[00:09:06.760 --> 00:09:08.080]  一個信徒
[00:09:08.080 --> 00:09:10.640]  但是怎麼愛啊?
[00:09:10.640 --> 00:09:16.000]  透過祂所吩咐我們的遵守
[00:09:16.000 --> 00:09:18.280]  但是這個遵守很具體
[00:09:18.280 --> 00:09:23.560]  不單是我們外在的一些行動
[00:09:23.560 --> 00:09:26.200]  而是更加重要的是內心的質素
[00:09:26.200 --> 00:09:28.240]  所以信仰不單是具體行動
[00:09:28.240 --> 00:09:29.960]  更加是內里的誠實
[00:09:29.960 --> 00:09:33.240]  從內而外的那種信仰生命
[00:09:33.240 --> 00:09:38.400]  所以不單是滿足我們常常提到的法理賽式的信仰行為
[00:09:38.400 --> 00:09:40.640]  當然仍然是走出來的重要
[00:09:40.640 --> 00:09:44.880]  耶穌基督在新約很清楚地將這個教導
[00:09:44.880 --> 00:09:47.440]  說祂來到是成全律法
[00:09:47.440 --> 00:09:49.200]  祂不是廢掉
[00:09:49.200 --> 00:09:51.640]  律法一切總乾就是愛
[00:09:51.640 --> 00:09:56.200]  在《馬太福音》22章40節就講明
[00:09:56.200 --> 00:10:00.920]  甚至耶穌將十誡或者很多在舊的律法裡面
[00:10:00.920 --> 00:10:03.240]  帶出最大誡命是什麼?
[00:10:03.240 --> 00:10:04.240]  是愛神愛人
[00:10:04.240 --> 00:10:08.200]  你要盡心盡性盡義盡力愛你的神
[00:10:08.200 --> 00:10:10.560]  愛人如己
[00:10:10.560 --> 00:10:14.880]  所以以色列人和神的關係上
[00:10:14.880 --> 00:10:19.840]  耶穌簡潔地帶出愛神和愛人或者愛靈社
[00:10:19.840 --> 00:10:24.760]  講出我先愛學習愛神
[00:10:24.760 --> 00:10:29.880]  並且我們盡行去實踐愛靈社
[00:10:29.880 --> 00:10:32.880]  十誡究竟是什麼呢?
[00:10:32.880 --> 00:10:38.240]  很多時十誡給人的感覺是很嚴肅的感覺
[00:10:38.240 --> 00:10:40.200]  甚至有些冰冷
[00:10:40.200 --> 00:10:41.840]  十條誡命
[00:10:41.840 --> 00:10:44.280]  基督徒做完它
[00:10:44.280 --> 00:10:47.960]  十一念不做就要去認罰
[00:10:47.960 --> 00:10:54.240]  現代有些學生可能覺得十誡是否校規
[00:10:54.240 --> 00:10:57.360]  有沒有學生喜歡校規?
[00:10:57.360 --> 00:11:00.560]  我猜沒有什麼喜歡校規的學生
[00:11:00.560 --> 00:11:05.400]  我們小時候被人罰抄
[00:11:05.400 --> 00:11:10.240]  醜化是校規 校規是好或中性的東西
[00:11:10.240 --> 00:11:12.880]  除非是很不合理的校規
[00:11:12.880 --> 00:11:18.200]  其實十誡律法不是校規
[00:11:18.200 --> 00:11:22.000]  十誡律法是上帝和你講心
[00:11:22.000 --> 00:11:26.960]  講金還是講利益
[00:11:26.960 --> 00:11:32.280]  有沒有想過上帝透過十誡和你講心?
[00:11:32.280 --> 00:11:39.640]  直接一些上帝透過十誡和你講他愛你
[00:11:39.640 --> 00:11:41.560]  我通常覺得十誡很冰冷
[00:11:41.560 --> 00:11:44.280]  你想清楚看清楚
[00:11:44.280 --> 00:11:45.680]  今天講第一誡
[00:11:45.680 --> 00:11:49.960]  十誡裡面說除了你以外
[00:11:49.960 --> 00:11:51.960]  即是除了我以外
[00:11:51.960 --> 00:11:53.640]  上帝說除了我以外
[00:11:53.640 --> 00:11:58.280]  你不可有別的神
[00:11:58.280 --> 00:12:00.880]  除了我以外的意思是
[00:12:00.880 --> 00:12:04.480]  即是神說在我的面前
[00:12:04.480 --> 00:12:12.120]  甚至上帝說強制我看著你們
[00:12:12.120 --> 00:12:13.320]  有這樣的意思
[00:12:13.320 --> 00:12:17.640]  即是祂說我一定要看著你們
[00:12:17.640 --> 00:12:19.240]  或者沒有一樣東西
[00:12:19.240 --> 00:12:23.040]  除了我以外比我更加重要
[00:12:23.040 --> 00:12:24.320]  而那個意思
[00:12:24.320 --> 00:12:26.600]  你看除了我以外不可有別的神的意思
[00:12:26.600 --> 00:12:31.080]  你不可另選他神的意思
[00:12:31.080 --> 00:12:33.880]  好像婚姻一種排他的關係
[00:12:33.880 --> 00:12:37.480]  很清楚絕對的一種徵宗的要求
[00:12:37.480 --> 00:12:40.000]  甚至是一種敵對其他的神
[00:12:40.000 --> 00:12:41.080]  其他的假神
[00:12:41.080 --> 00:12:43.160]  只要聖主的人必須知道
[00:12:43.160 --> 00:12:45.080]  祂的神在哪裡
[00:12:45.080 --> 00:12:47.080]  祂說剛才強制我看著你們
[00:12:47.080 --> 00:12:49.280]  神看著我們
[00:12:49.280 --> 00:12:51.120]  所以祂提醒除了我以外
[00:12:51.120 --> 00:12:54.000]  你不可有別的神
[00:12:54.000 --> 00:12:56.920]  意思是我們必須知道神在哪裡
[00:12:56.920 --> 00:13:00.000]  並且我們常在祂的面前
[00:13:00.000 --> 00:13:01.720]  你不可有的意思
[00:13:01.720 --> 00:13:03.320]  你不可能有
[00:13:03.320 --> 00:13:05.920]  表示那種絕對的禁止
[00:13:05.920 --> 00:13:07.720]  一個最高的信服
[00:13:07.720 --> 00:13:10.080]  連其他的神都不可以有
[00:13:10.080 --> 00:13:14.480]  包括一切的偶像
[00:13:14.480 --> 00:13:16.640]  第一條誡命的重要關乎
[00:13:16.640 --> 00:13:21.800]  我們是否將上主放在首位
[00:13:21.800 --> 00:13:25.280]  我們知道以色列人離開埃及
[00:13:25.280 --> 00:13:28.160]  是很特別的地方
[00:13:28.160 --> 00:13:31.840]  是很多神的地方
[00:13:31.840 --> 00:13:36.280]  他們每一種神有不同的職份
[00:13:36.280 --> 00:13:38.200]  埃及地的神
[00:13:38.200 --> 00:13:42.960]  所以他們生活飲食的一個神
[00:13:42.960 --> 00:13:45.280]  他們工作的一個神
[00:13:45.280 --> 00:13:46.360]  他們有很多
[00:13:46.360 --> 00:13:48.720]  所以他們拜神多
[00:13:48.720 --> 00:13:51.640]  就希望多一點福氣
[00:13:51.640 --> 00:13:53.640]  每一個神都有管理
[00:13:53.640 --> 00:13:56.360]  不同的作用
[00:13:56.360 --> 00:13:58.360]  所以神吩咐他的百姓
[00:13:58.360 --> 00:14:01.680]  在第一條誡命要敬拜他
[00:14:01.680 --> 00:14:03.640]  其實對以色列人
[00:14:03.640 --> 00:14:04.920]  好像不是太難
[00:14:04.920 --> 00:14:06.640]  我習慣了
[00:14:06.640 --> 00:14:08.040]  一向拜很多神
[00:14:08.040 --> 00:14:09.360]  拜多一個耶和華
[00:14:09.360 --> 00:14:11.840]  OK
[00:14:11.840 --> 00:14:17.160]  好像我們大部分人都有社交網站
[00:14:17.160 --> 00:14:18.640]  不知你是Facebook還是IG
[00:14:18.640 --> 00:14:20.800]  還是還有一些新的平台
[00:14:20.800 --> 00:14:23.120]  「加我啊」
[00:14:23.120 --> 00:14:24.240]  加多一個
[00:14:24.240 --> 00:14:26.760]  我都有999個朋友
[00:14:26.760 --> 00:14:29.160]  加多一個
[00:14:29.160 --> 00:14:31.240]  1000個
[00:14:31.240 --> 00:14:33.640]  沒什麼問題
[00:14:33.640 --> 00:14:35.080]  但神說除了我以外
[00:14:35.080 --> 00:14:38.240]  不可以拜別的神
[00:14:38.240 --> 00:14:41.880]  百姓感到困難
[00:14:41.880 --> 00:14:44.680]  剛才社交平台是一個比喻
[00:14:44.680 --> 00:14:46.400]  但如果有個朋友說
[00:14:46.400 --> 00:14:47.520]  「你加我啊」
[00:14:47.520 --> 00:14:48.240]  加了我之後
[00:14:48.240 --> 00:14:50.560]  請你刪除那999個朋友
[00:14:50.560 --> 00:14:51.680]  你傻的嗎?
[00:14:51.680 --> 00:14:53.840]  幹什麼?
[00:14:53.840 --> 00:14:56.440]  我當你多一個朋友而已
[00:14:56.440 --> 00:15:00.200]  對於當時埃及出來的以色列人
[00:15:00.200 --> 00:15:01.800]  他們習慣了拜很多神
[00:15:01.800 --> 00:15:04.200]  一向只拜一個
[00:15:04.200 --> 00:15:07.920]  這可不可以?
[00:15:07.920 --> 00:15:12.000]  但正是這個很重要的關鍵
[00:15:12.000 --> 00:15:15.280]  社交平台只是一個比喻
[00:15:15.280 --> 00:15:16.080]  那些是朋友
[00:15:16.080 --> 00:15:19.360]  你多少個都沒有問題
[00:15:19.360 --> 00:15:22.440]  但在聖經很斬釘截鐵地說
[00:15:22.440 --> 00:15:24.680]  第一條誡命就是
[00:15:24.680 --> 00:15:27.880]  除了上帝以外
[00:15:27.880 --> 00:15:31.080]  不可有別的神
[00:15:31.080 --> 00:15:32.600]  他們認不認識
[00:15:32.600 --> 00:15:34.160]  或者我們今天認不認識
[00:15:34.160 --> 00:15:36.120]  領他們出埃及
[00:15:36.120 --> 00:15:38.480]  或者領我們離開罪
[00:15:38.480 --> 00:15:41.280]  那位獨一真神
[00:15:41.280 --> 00:15:43.080]  成為神的子民的意思
[00:15:43.080 --> 00:15:46.000]  不是外表遵守十誡
[00:15:46.000 --> 00:15:50.080]  另外九誡我都遵守了
[00:15:50.080 --> 00:15:50.760]  都沒有用
[00:15:50.760 --> 00:15:53.640]  如果第一誡沒有好捉緊
[00:15:53.640 --> 00:15:56.760]  以神為生命的焦點
[00:15:56.760 --> 00:15:58.960]  以上帝為上帝
[00:15:58.960 --> 00:16:00.400]  第一條誡命重要
[00:16:00.400 --> 00:16:01.960]  表示你和神的立約
[00:16:01.960 --> 00:16:07.640]  這個立約關係專一地效忠於祂
[00:16:07.640 --> 00:16:10.720]  讓神和人為建立這種關係
[00:16:10.720 --> 00:16:14.560]  去敬拜侍奉祂
[00:16:14.560 --> 00:16:16.120]  不單止是關係
[00:16:16.120 --> 00:16:17.840]  是守約的生命
[00:16:17.840 --> 00:16:20.040]  百姓專一歸向
[00:16:20.040 --> 00:16:22.920]  救他們離開埃及的神
[00:16:22.920 --> 00:16:25.520]  要單單敬拜祂
[00:16:25.520 --> 00:16:27.800]  以至後面你知道
[00:16:27.800 --> 00:16:33.240]  在埃及記或者利美記很多的社會上
[00:16:33.240 --> 00:16:34.920]  實際他們生活行為上
[00:16:34.920 --> 00:16:36.480]  衣裳的模式
[00:16:36.480 --> 00:16:38.000]  尊重生命
[00:16:38.000 --> 00:16:40.840]  婚姻財產的權利
[00:16:40.840 --> 00:16:43.120]  但都源於第一條誡命
[00:16:43.120 --> 00:16:45.720]  他們守的命令
[00:16:45.720 --> 00:16:47.240]  是基於和神的關係
[00:16:47.240 --> 00:16:48.600]  愛神的緣故
[00:16:48.600 --> 00:16:50.280]  十誡律法
[00:16:50.280 --> 00:16:53.000]  是讓神人立下很重要的基礎
[00:16:53.000 --> 00:16:54.880]  是一個愛的關係
[00:16:54.880 --> 00:16:57.480]  使我們的生活
[00:16:57.480 --> 00:17:00.880]  有兩個層面可以去實踐我們的信仰
[00:17:00.880 --> 00:17:02.360]  第一
[00:17:02.360 --> 00:17:06.160]  第一誡命就好像指南針
[00:17:06.160 --> 00:17:07.280]  如果現在說
[00:17:07.280 --> 00:17:09.680]  就是GPS定位系統
[00:17:09.680 --> 00:17:10.840]  知道我們在哪裡
[00:17:10.840 --> 00:17:15.040]  就知道上帝在哪裡
[00:17:15.040 --> 00:17:18.600]  第二誡命不單止定位
[00:17:18.600 --> 00:17:22.960]  並且要生命的領域擴張擴展
[00:17:22.960 --> 00:17:25.040]  所以神一
[00:17:25.040 --> 00:17:27.480]  不單止說我們的神很厲害
[00:17:27.480 --> 00:17:29.080]  不單止說我們的神是最好的
[00:17:29.080 --> 00:17:30.920]  我們並且要知道
[00:17:30.920 --> 00:17:33.840]  我們是知道一神是一世的
[00:17:33.840 --> 00:17:38.760]  我們要跟隨一個神一世
[00:17:38.760 --> 00:17:39.960]  很精彩的地方
[00:17:39.960 --> 00:17:40.920]  當我研讀聖經
[00:17:40.920 --> 00:17:42.040]  大家在研讀聖經的時間
[00:17:42.040 --> 00:17:43.120]  他說
[00:17:43.120 --> 00:17:44.040]  由舊約
[00:17:44.040 --> 00:17:45.480]  這十誡
[00:17:45.480 --> 00:17:47.400]  除了我以為不可入儀的神
[00:17:47.400 --> 00:17:48.400]  其實要去到
[00:17:48.400 --> 00:17:49.840]  看到新約
[00:17:49.840 --> 00:17:51.520]  是要先求神的國
[00:17:51.520 --> 00:17:53.240]  和神的義
[00:17:53.240 --> 00:17:54.240]  神一
[00:17:54.240 --> 00:17:55.040]  就是不義
[00:17:55.040 --> 00:17:56.520]  不義之選
[00:17:56.520 --> 00:17:58.040]  聖主不需要
[00:17:58.040 --> 00:18:00.080]  也不能夠大方
[00:18:00.080 --> 00:18:02.560]  剛才說的埃及地的神很多
[00:18:02.560 --> 00:18:05.280]  拜多神
[00:18:05.280 --> 00:18:06.480]  多些沒有問題
[00:18:06.480 --> 00:18:07.960]  不就好些
[00:18:07.960 --> 00:18:10.760]  聖主不要大方
[00:18:10.760 --> 00:18:11.840]  拜多些
[00:18:11.840 --> 00:18:13.080]  沒有所謂
[00:18:13.080 --> 00:18:15.720]  否則你的信仰就失去焦點
[00:18:15.720 --> 00:18:17.640]  失去真實
[00:18:17.640 --> 00:18:19.520]  剛才說到當我們捉住
[00:18:19.520 --> 00:18:22.760]  神一不二是一個生命的指南針
[00:18:22.760 --> 00:18:26.240]  是一個定位系統
[00:18:26.240 --> 00:18:28.760]  不知道你走過山有沒有試過
[00:18:28.760 --> 00:18:31.360]  迷路
[00:18:31.360 --> 00:18:34.120]  你說我都會野外求生技能的
[00:18:34.120 --> 00:18:35.520]  拿個指南針
[00:18:35.520 --> 00:18:37.800]  或者怎樣怎樣
[00:18:37.800 --> 00:18:39.240]  可以知道方向
[00:18:39.240 --> 00:18:41.440]  拿在地圖上就好了
[00:18:41.440 --> 00:18:44.320]  剛才有位作家說
[00:18:44.320 --> 00:18:47.360]  當我們迷路的時間
[00:18:47.360 --> 00:18:51.280]  才開始真正尋找自己
[00:18:51.280 --> 00:18:52.280]  他有個有趣的說法
[00:18:52.280 --> 00:18:56.160]  他說要養成迷路的習慣和準備
[00:18:56.160 --> 00:18:58.160]  他說不怕迷路
[00:18:58.160 --> 00:19:00.040]  當我們迷路的時間
[00:19:00.040 --> 00:19:02.200]  我們會尋找路
[00:19:02.200 --> 00:19:03.680]  尋找自己
[00:19:03.680 --> 00:19:05.880]  這個時間你會很集中
[00:19:05.880 --> 00:19:08.400]  去俯視自己在哪裡
[00:19:08.400 --> 00:19:11.920]  去尋找出路
[00:19:11.920 --> 00:19:13.440]  我覺得聽起來很有意思
[00:19:13.440 --> 00:19:16.480]  迷路和迷失有些不同
[00:19:16.480 --> 00:19:18.600]  有時我們去到某個人生階段
[00:19:18.600 --> 00:19:20.640]  都會有些迷了
[00:19:20.640 --> 00:19:21.560]  究竟怎樣呢
[00:19:21.560 --> 00:19:23.720]  怎樣選擇走哪裡呢
[00:19:23.720 --> 00:19:25.680]  年輕的去找工作
[00:19:25.680 --> 00:19:27.600]  或者讀書讀什麼
[00:19:27.600 --> 00:19:29.120]  到我們年長
[00:19:29.120 --> 00:19:30.720]  轉不轉工呢
[00:19:30.720 --> 00:19:34.000]  退休了究竟我有什麼選擇呢
[00:19:34.000 --> 00:19:37.080]  究竟你是迷路還是迷失呢
[00:19:37.080 --> 00:19:40.120]  如果我們有上主成為我們生命的指南針
[00:19:40.120 --> 00:19:43.040]  我們定位導航
[00:19:43.040 --> 00:19:45.480]  你可能會迷路
[00:19:45.480 --> 00:19:48.280]  但我相信你不會迷失
[00:19:48.280 --> 00:19:49.880]  相反人在安穩
[00:19:49.880 --> 00:19:52.120]  或者繼續想追求安穩
