
[00:00:00.000 --> 00:00:05.500]  人生總有些能夠令你突然間措手不及的時候
[00:02:10.000 --> 00:02:13.000]  說好未完就兩個護士進來
[00:02:13.000 --> 00:02:15.000]  推著床進來
[00:02:15.000 --> 00:02:17.000]  真的說做手術立即就做了
[00:02:17.000 --> 00:02:19.000]  兩個人推進來
[00:02:19.000 --> 00:02:20.000]  然後抬了太太上去
[00:02:20.000 --> 00:02:22.000]  推出去做手術
[00:02:22.000 --> 00:02:25.000]  我們都沒有機會了解是什麼事
[00:02:25.000 --> 00:02:26.000]  就推出去
[00:02:26.000 --> 00:02:28.000]  我記得我也不知道該說什麼
[00:02:28.000 --> 00:02:29.000]  他也不知道該說什麼
[00:02:29.000 --> 00:02:30.000]  我記得推出去的時候他看著我
[00:02:30.000 --> 00:02:32.000]  我又看著他
[00:02:32.000 --> 00:02:33.000]  就出去了
[00:02:33.000 --> 00:02:35.000]  你知道香港醫院有時候不讓你跟著走
[00:02:35.000 --> 00:02:38.000]  我當時根本完全失去方向
[00:02:38.000 --> 00:02:40.000]  我也不知道應該怎麼做
[00:02:40.000 --> 00:02:41.000]  眼睛都白了
[00:02:41.000 --> 00:02:44.000]  看著那個床就推出去
[00:02:44.000 --> 00:02:47.000]  剩下我自己在那個床
[00:02:47.000 --> 00:02:49.000]  我覺得當時正在下雨
[00:02:49.000 --> 00:02:50.000]  雨很大
[00:02:50.000 --> 00:02:52.000]  就灑在窗戶上
[00:02:52.000 --> 00:02:53.000]  我看著窗戶
[00:02:53.000 --> 00:02:55.000]  我自己腦裡一片空白
[00:02:55.000 --> 00:02:57.000]  只有一句話
[00:02:57.000 --> 00:02:59.000]  怎麼辦呢
[00:02:59.000 --> 00:03:00.000]  怎麼辦呢
[00:03:00.000 --> 00:03:01.000]  怎麼辦呢
[00:03:01.000 --> 00:03:05.000]  有時候人生有這樣的時刻
[00:03:05.000 --> 00:03:08.000]  是令到你突然間不知道怎麼辦
[00:03:08.000 --> 00:03:13.000]  我記得當晚我走到自己學校宿舍的時候
[00:03:13.000 --> 00:03:16.000]  明天我要教書
[00:03:16.000 --> 00:03:19.000]  我本來預備了一個很好的課程
[00:03:19.000 --> 00:03:22.000]  我腦裡還想著教最精彩的東西給同學
[00:03:22.000 --> 00:03:24.000]  當我打開
[00:03:24.000 --> 00:03:27.000]  我嘗試預備明天要講的課的時候
[00:03:27.000 --> 00:03:30.000]  當我打開筆記和講義的時候
[00:03:30.000 --> 00:03:32.000]  我突然間覺得這個世界很荒謬
[00:03:32.000 --> 00:03:34.000]  還教什麼書呢
[00:03:34.000 --> 00:03:38.000]  我想一下我要讀中國哲學
[00:03:38.000 --> 00:03:39.000]  讀來做什麼呢
[00:03:39.000 --> 00:03:40.000]  有什麼意思呢
[00:03:40.000 --> 00:03:44.000]  突然間人生一切的東西都沒有意思了
[00:03:45.000 --> 00:03:51.000]  這種感覺平日很忙的人是不會感覺到的
[00:03:51.000 --> 00:03:56.000]  一直以來我的人生不斷地追
[00:03:56.000 --> 00:03:59.000]  要拼一個學位又拼一個學位
[00:03:59.000 --> 00:04:01.000]  做完一件事就做一件事
[00:04:01.000 --> 00:04:03.000]  教完一科又再教一科
[00:04:03.000 --> 00:04:05.000]  在很忙碌的日子裡
[00:04:05.000 --> 00:04:09.000]  我想我們很多人都不會想到這些人生最終極的問題
[00:04:09.000 --> 00:04:11.000]  或者直到有一天
[00:04:11.000 --> 00:04:13.000]  你突然間面對一個重病
[00:04:13.000 --> 00:04:15.000]  突然間有一天
[00:04:15.000 --> 00:04:17.000]  你人生有一個挫敗
[00:04:17.000 --> 00:04:19.000]  有一個挫折
[00:04:19.000 --> 00:04:21.000]  或者突然間有一個時刻
[00:04:21.000 --> 00:04:26.000]  你一個最需要的一個人
[00:04:26.000 --> 00:04:28.000]  或者你最親切的人
[00:04:28.000 --> 00:04:30.000]  突然間要離開你
[00:04:30.000 --> 00:04:33.000]  甚至可能沒什麼特別事情發生
[00:04:33.000 --> 00:04:37.000]  只不過是你有一晚睡不著覺
[00:04:37.000 --> 00:04:40.000]  走出去窗那裡
[00:04:40.000 --> 00:04:42.000]  看看外面街沒有人
[00:04:42.000 --> 00:04:44.000]  窗戶空空的
[00:04:44.000 --> 00:04:46.000]  看見對面的房子
[00:04:46.000 --> 00:04:49.000]  放在天上的星
[00:04:49.000 --> 00:04:51.000]  你突然間會想到
[00:04:51.000 --> 00:04:54.000]  做人是什麼意思
[00:04:54.000 --> 00:05:00.000]  這個不是一個很抽象的哲學問題
[00:05:00.000 --> 00:05:03.000]  其實是一個很嚴肅的問題
[00:05:03.000 --> 00:05:05.000]  始終有一天
[00:05:05.000 --> 00:05:06.000]  有一個時間
[00:05:06.000 --> 00:05:09.000]  你都會問自己做人有什麼意思
[00:05:09.000 --> 00:05:14.000]  難道這樣白白的過一輩子有什麼意思
[00:05:14.000 --> 00:05:19.000]  《正經》裡面的《傳道書》
[00:05:19.000 --> 00:05:23.000]  我相信就是為我們提出這個問題
[00:05:23.000 --> 00:05:25.000]  也為我們提出這個題目
[00:05:25.000 --> 00:05:33.000]  《傳道書》的作者他經驗了人生最豐富
[00:05:33.000 --> 00:05:35.000]  他經歷了財富
[00:05:35.000 --> 00:05:37.000]  他經歷了權力
[00:05:37.000 --> 00:05:40.000]  他經驗了美女之後
[00:05:40.000 --> 00:05:43.000]  然後他再寫這個《傳道書》
[00:05:43.000 --> 00:05:45.000]  在這個《傳道書》裡面
[00:05:45.000 --> 00:05:50.000]  他講出他所經驗的人生四個很重要的荒謬
[00:05:50.000 --> 00:05:55.000]  然後他再從一個信仰提出
[00:05:55.000 --> 00:05:57.000]  給他出面
[00:05:57.000 --> 00:06:00.000]  我們希望今晚和明晚我們試一下
[00:06:00.000 --> 00:06:02.000]  來看《傳道書》裡面
[00:06:02.000 --> 00:06:05.000]  這四個人生的荒謬
[00:06:05.000 --> 00:06:08.000]  和他提出什麼答案給我們
[00:06:08.000 --> 00:06:12.000]  我就不知道你找不找到《傳道書》
[00:06:12.000 --> 00:06:13.000]  找不到的話我告訴你
[00:06:13.000 --> 00:06:15.000]  在詩篇之後
[00:06:15.000 --> 00:06:19.000]  《針研》之後
[00:06:19.000 --> 00:06:20.000]  如果揭開它
[00:06:20.000 --> 00:06:21.000]  變成了《雅歌》
[00:06:21.000 --> 00:06:22.000]  你就過了龍了
[00:06:22.000 --> 00:06:25.000]  請你打開《傳道書》
[00:06:25.000 --> 00:06:26.000]  如果你沒有帶《聖經》
[00:06:26.000 --> 00:06:28.000]  或者和隔壁一起看都可以
[00:06:28.000 --> 00:06:30.000]  或者你聽我讀都可以
[00:06:30.000 --> 00:06:32.000]  不過我最希望如果你能夠帶《聖經》
[00:06:32.000 --> 00:06:34.000]  你都有你自己的《聖經》可以看
[00:06:34.000 --> 00:06:36.000]  或者和隔壁一起看
[00:06:36.000 --> 00:06:40.000]  將來我們這兩晚會揭一些《聖經》
[00:06:40.000 --> 00:06:45.000]  第一個《傳道書》給我們看見的荒謬就是
[00:06:45.000 --> 00:06:50.000]  循環沒有意義重複的荒謬
[00:06:50.000 --> 00:06:54.000]  循環沒有意義重複的荒謬
[00:06:54.000 --> 00:06:59.000]  將來打開《傳道書》第一章和第二章
[00:06:59.000 --> 00:07:02.000]  今晚我們主要集中看這兩章《聖經》
[00:07:02.000 --> 00:07:05.000]  給我們所看見的教訓
[00:07:05.000 --> 00:07:12.000]  究竟甚麼是循環重複的人生的荒謬呢
[00:07:12.000 --> 00:07:16.000]  《傳道書》第一章第九節都這樣說
[00:07:16.000 --> 00:07:21.000]  那裡說已有的事後必再有
[00:07:21.000 --> 00:07:25.000]  已行的事後必再行
[00:07:25.000 --> 00:07:29.000]  日光之下並無新事
[00:07:30.000 --> 00:07:32.000]  已經有的事後必再有
[00:07:32.000 --> 00:07:34.000]  做過的事後必做
[00:07:34.000 --> 00:07:38.000]  日光之下只是重重複複的重複
[00:07:38.000 --> 00:07:41.000]  重複又重複的重複
[00:07:41.000 --> 00:07:43.000]  這是人生的第一個荒謬
[00:07:43.000 --> 00:07:46.000]  法國的存在主義文學家卡繆
[00:07:46.000 --> 00:07:47.000]  Albert Camus
[00:07:47.000 --> 00:07:52.000]  曾經寫過一篇很短篇但非常著名的故事
[00:07:52.000 --> 00:07:54.000]  叫做《舌西畢的神話》
[00:07:54.000 --> 00:07:56.000]  The Myth of Sisyphus
[00:07:57.000 --> 00:08:01.000]  可能很多人都曾經聽過《舌西畢的神話》
[00:08:01.000 --> 00:08:06.000]  《舌西畢的神話》是借用希臘一個神話
[00:08:06.000 --> 00:08:09.000]  但其實是他自己所作的故事
[00:08:09.000 --> 00:08:12.000]  希臘神話裡的天神舌西畢
[00:08:12.000 --> 00:08:16.000]  因為得罪了最高的神宙斯
[00:08:16.000 --> 00:08:19.000]  所以宙斯就懲罰他
[00:08:19.000 --> 00:08:21.000]  懲罰他怎樣呢
[00:08:21.000 --> 00:08:23.000]  懲罰他做一件事
[00:08:23.000 --> 00:08:28.000]  就是將一塊很重的石頭推上山頂
[00:08:28.000 --> 00:08:32.000]  以舌西畢這樣的健碩的肌肉
[00:08:32.000 --> 00:08:35.000]  一個天神應該不難
[00:08:35.000 --> 00:08:41.000]  於是舌西畢就按照宙斯的吩咐
[00:08:41.000 --> 00:08:45.000]  將這塊很重的石頭一步一步推上山頂
[00:08:45.000 --> 00:08:49.000]  到了他推上山頂頂點的時候
[00:08:49.000 --> 00:08:53.000]  原來發現這個山是尖的
[00:08:53.000 --> 00:08:57.000]  左邊和右邊是一樣的
[00:08:57.000 --> 00:09:00.000]  於是當他推到最高的山頂的時候
[00:09:00.000 --> 00:09:02.000]  大家都知道什麼事情發生了
[00:09:02.000 --> 00:09:05.000]  那個石頭就從那邊滾下去
[00:09:05.000 --> 00:09:07.000]  原來懲罰就是這樣
[00:09:07.000 --> 00:09:08.000]  人們才知道
[00:09:08.000 --> 00:09:11.000]  於是他唯有走回到山頂那邊
[00:09:11.000 --> 00:09:13.000]  再將這個石頭推上山頂
[00:09:13.000 --> 00:09:16.000]  大家知道結果也是一樣
[00:09:16.000 --> 00:09:18.000]  從那邊滾下去
[00:09:18.000 --> 00:09:23.000]  於是這個懲罰就是永恆的將石頭推上山頂
[00:09:23.000 --> 00:09:28.000]  大家都知道卡茂在這裡根本就不是在說希臘神話
[00:09:28.000 --> 00:09:32.000]  卡茂在說的是我們這個現代社會
[00:09:32.000 --> 00:09:35.000]  很多人生活的寫照
[00:09:35.000 --> 00:09:40.000]  他所推的石頭就是我們每天生活的循環
[00:09:40.000 --> 00:09:44.000]  有時候想想我們人生都是這樣
[00:09:44.000 --> 00:09:47.000]  好像很豐富好像很忙碌
[00:09:47.000 --> 00:09:49.000]  但是坐下來想想的時候
[00:09:49.000 --> 00:09:51.000]  每天都是這樣
[00:09:51.000 --> 00:09:55.000]  早上起來就馬上趕著兒子起來
[00:09:55.000 --> 00:09:56.000]  如果你有兒女的話
[00:09:56.000 --> 00:09:57.000]  就馬上叫他起來
[00:09:57.000 --> 00:09:59.000]  家人不肯起來就罵他
[00:09:59.000 --> 00:10:00.000]  罵他就哭了
[00:10:00.000 --> 00:10:01.000]  罵完就起來
[00:10:01.000 --> 00:10:02.000]  起來擦擦臉
[00:10:02.000 --> 00:10:03.000]  吃早餐
[00:10:03.000 --> 00:10:04.000]  吃早餐他又不肯吃
[00:10:04.000 --> 00:10:05.000]  就罵他
[00:10:05.000 --> 00:10:06.000]  罵他兩巴掌
[00:10:06.000 --> 00:10:07.000]  如果你是惡的那些
[00:10:07.000 --> 00:10:09.000]  快點快點換衣服
[00:10:09.000 --> 00:10:11.000]  穿校服推他出去
[00:10:11.000 --> 00:10:12.000]  然後就坐巴士
[00:10:12.000 --> 00:10:14.000]  或者坐後車
[00:10:14.000 --> 00:10:16.000]  然後自己就馬上走出去
[00:10:16.000 --> 00:10:17.000]  上班
[00:10:17.000 --> 00:10:19.000]  上班照例塞車
[00:10:19.000 --> 00:10:21.000]  照例塞車
[00:10:21.000 --> 00:10:24.000]  塞完之後就上寫字樓
[00:10:24.000 --> 00:10:26.000]  寫字樓裡面又是那幫同事
[00:10:26.000 --> 00:10:28.000]  說同樣的笑話
[00:10:28.000 --> 00:10:30.000]  說同樣的八卦的東西
[00:10:30.000 --> 00:10:32.000]  同樣說這個人的是非
[00:10:32.000 --> 00:10:34.000]  然後明天就說那個人的是非
[00:10:34.000 --> 00:10:36.000]  一個早上做
[00:10:36.000 --> 00:10:37.000]  然後吃下午
[00:10:37.000 --> 00:10:40.000]  下午照例都是那三家至四家裡面選一家
[00:10:40.000 --> 00:10:42.000]  又是喝茶
[00:10:42.000 --> 00:10:43.000]  去吃西餐
[00:10:43.000 --> 00:10:44.000]  又是那家西餐
[00:10:44.000 --> 00:10:46.000]  於是就想去遠一點吃
[00:10:46.000 --> 00:10:48.000]  試過一次趕不回來
[00:10:48.000 --> 00:10:49.000]  遲了
[00:10:49.000 --> 00:10:50.000]  下次不敢去那麼遠
[00:10:50.000 --> 00:10:51.000]  於是又是那幾家
[00:10:51.000 --> 00:10:52.000]  下午回來了
[00:10:52.000 --> 00:10:54.000]  又去開始上班
[00:10:54.000 --> 00:10:55.000]  下午有一點點睏
[00:10:55.000 --> 00:10:57.000]  大家用同樣的方法
[00:10:57.000 --> 00:10:59.000]  假裝睡覺不讓人知道
[00:10:59.000 --> 00:11:01.000]  又去了廁所
[00:11:01.000 --> 00:11:03.000]  於是搞到差不多就開始想走了
[00:11:03.000 --> 00:11:05.000]  但是又不敢走
[00:11:05.000 --> 00:11:06.000]  見到那麼多人
[00:11:06.000 --> 00:11:08.000]  於是大家都好像很薄散
[00:11:08.000 --> 00:11:10.000]  又說我做多一個小時
[00:11:10.000 --> 00:11:11.000]  這個說你這麼早走
[00:11:11.000 --> 00:11:13.000]  同樣的笑話
[00:11:13.000 --> 00:11:16.000]  於是就趕車回家
[00:11:16.000 --> 00:11:19.000]  回家的時候煮飯
[00:11:19.000 --> 00:11:20.000]  看見別人不想煮飯
[00:11:20.000 --> 00:11:21.000]  斬了一條
[00:11:21.000 --> 00:11:22.000]  吃完的時候
[00:11:22.000 --> 00:11:24.000]  一邊吃一邊開著電視機
[00:11:24.000 --> 00:11:26.000]  又是看那些片集
[00:11:26.000 --> 00:11:28.000]  轉來轉去都是這樣
[00:11:28.000 --> 00:11:30.000]  晚上已經有點累了
[00:11:30.000 --> 00:11:32.000]  又是如來神掌
[00:11:32.000 --> 00:11:35.000]  一邊看一邊罵
[00:11:35.000 --> 00:11:36.000]  這麼無聊
[00:11:36.000 --> 00:11:37.000]  又坐在那裡
[00:11:37.000 --> 00:11:38.000]  最後坐了三個小時
[00:11:38.000 --> 00:11:39.000]  哎呀很睏
[00:11:39.000 --> 00:11:43.000]  第二天又起來又做
[00:11:43.000 --> 00:11:46.000]  其實就好像雪西斐一樣
[00:11:46.000 --> 00:11:48.000]  把石頭推上山
[00:11:48.000 --> 00:11:49.000]  又掉下山
[00:11:49.000 --> 00:11:50.000]  第二天又推上山
[00:11:50.000 --> 00:11:54.000]  聖經裡面一樣是這樣的意思
[00:11:54.000 --> 00:11:58.000]  其實人生有一種荒謬
[00:11:58.000 --> 00:12:00.000]  循環又循環
[00:12:00.000 --> 00:12:02.000]  第一章那裡
[00:12:02.000 --> 00:12:05.000]  第四節那裡已經說點出重點
[00:12:05.000 --> 00:12:07.000]  一代過去一代又來
[00:12:07.000 --> 00:12:09.000]  地卻永遠長存
[00:12:09.000 --> 00:12:12.000]  然後在第五到第七節
[00:12:12.000 --> 00:12:15.000]  講出這個世界的自然界裡面
[00:12:15.000 --> 00:12:18.000]  是這樣的循環重複
[00:12:18.000 --> 00:12:21.000]  日頭開始用太陽來說
[00:12:21.000 --> 00:12:24.000]  日頭出來又下山
[00:12:24.000 --> 00:12:26.000]  然後講風
[00:12:26.000 --> 00:12:27.000]  風向南刮
[00:12:27.000 --> 00:12:28.000]  又向北轉
[00:12:28.000 --> 00:12:29.000]  北轉的旋轉
[00:12:29.000 --> 00:12:32.000]  然後返回本來的地方
[00:12:32.000 --> 00:12:34.000]  不單止太陽和風
[00:12:34.000 --> 00:12:35.000]  水都是一樣
[00:12:35.000 --> 00:12:37.000]  江河往海裡面流
[00:12:37.000 --> 00:12:38.000]  流入門江河
[00:12:38.000 --> 00:12:39.000]  從河處流
[00:12:39.000 --> 00:12:42.000]  迎歸河處
[00:12:42.000 --> 00:12:45.000]  然後轉到不單止自然界是這樣
[00:12:45.000 --> 00:12:47.000]  人都是這樣
[00:12:47.000 --> 00:12:49.000]  我們發現人一樣是有重複
[00:12:49.000 --> 00:12:51.000]  又是三樣的重複
[00:12:51.000 --> 00:12:52.000]  第八節
[00:12:52.000 --> 00:12:54.000]  然後萬事都令人厭煩
[00:12:54.000 --> 00:12:55.000]  為什麼
[00:12:55.000 --> 00:12:56.000]  因為人說話
[00:12:56.000 --> 00:12:57.000]  說多少都說不完
[00:12:57.000 --> 00:12:58.000]  眼看
[00:12:58.000 --> 00:13:00.000]  看來看去看不飽
[00:13:00.000 --> 00:13:01.000]  耳聽
[00:13:01.000 --> 00:13:03.000]  聽來聽去都聽不足
[00:13:03.000 --> 00:13:05.000]  所以就作九節
[00:13:05.000 --> 00:13:06.000]  作出一個結論
[00:13:06.000 --> 00:13:09.000]  就是說已有的事不經做
[00:13:09.000 --> 00:13:10.000]  一光之下
[00:13:10.000 --> 00:13:13.000]  並無新事
[00:13:13.000 --> 00:13:14.000]  於是有些人說
[00:13:14.000 --> 00:13:15.000]  不如有些是新的
[00:13:15.000 --> 00:13:17.000]  第十節說
[00:13:17.000 --> 00:13:20.000]  豈有一件事能夠指著說這是新的
[00:13:20.000 --> 00:13:23.000]  那知道我們以前的世代已經有
[00:13:23.000 --> 00:13:24.000]  以過去的世代
[00:13:24.000 --> 00:13:26.000]  沒有人紀念將來的世代
[00:13:26.000 --> 00:13:28.000]  後來都不做
[00:13:28.000 --> 00:13:29.000]  就說搞一下新意思
[00:13:29.000 --> 00:13:31.000]  有些人想
[00:13:31.000 --> 00:13:33.000]  有些人以為他搞一些新的
[00:13:33.000 --> 00:13:37.000]  香港最喜歡的是新的
[00:13:37.000 --> 00:13:38.000]  夠無厘頭
[00:13:38.000 --> 00:13:39.000]  夠新
[00:13:39.000 --> 00:13:40.000]  夠亂說
[00:13:40.000 --> 00:13:41.000]  夠八卦
[00:13:41.000 --> 00:13:42.000]  就爽了
[00:13:42.000 --> 00:13:43.000]  但是回頭看
[00:13:43.000 --> 00:13:46.000]  日子不一樣是這樣過
[00:13:46.000 --> 00:13:48.000]  羅大有些識長
[00:13:48.000 --> 00:13:50.000]  皇后大道中
[00:13:50.000 --> 00:13:52.000]  皇后大道中
[00:13:52.000 --> 00:13:54.000]  要搞搞新意思
[00:13:54.000 --> 00:13:56.000]  搞來搞去
[00:13:56.000 --> 00:13:57.000]  香港不也是這樣
[00:13:57.000 --> 00:13:58.000]  來來去去
[00:13:58.000 --> 00:13:59.000]  那幾個新聞
[00:13:59.000 --> 00:14:02.000]  說來說去都是說中英談判
[00:14:02.000 --> 00:14:06.000]  前天和一個
[00:14:06.000 --> 00:14:09.000]  在港大教政治的朋友聊天的時候說
[00:14:09.000 --> 00:14:11.000]  我讀政治的
[00:14:11.000 --> 00:14:12.000]  我都看得悶了
[00:14:12.000 --> 00:14:14.000]  我不知道香港人怎樣不悶
[00:14:14.000 --> 00:14:16.000]  中英的談判
[00:14:16.000 --> 00:14:18.000]  香港的前途
[00:14:18.000 --> 00:14:20.000]  立法局的問題
[00:14:20.000 --> 00:14:22.000]  這些一切一切
[00:14:22.000 --> 00:14:26.000]  我相信都給我們有一種的循環的感覺
[00:14:26.000 --> 00:14:32.000]  傳道書第一章的第二節和第三節
[00:14:32.000 --> 00:14:35.000]  提出一個很重要的主題
[00:14:35.000 --> 00:14:37.000]  虛空的虛空
[00:14:37.000 --> 00:14:39.000]  虛空的虛空
[00:14:39.000 --> 00:14:41.000]  凡事都是虛空
[00:14:41.000 --> 00:14:43.000]  人一切的勞碌
[00:14:43.000 --> 00:14:45.000]  就在日光之下的勞碌
[00:14:45.000 --> 00:14:47.000]  有什麼益處呢
[00:14:47.000 --> 00:14:51.000]  為什麼循環的生命
[00:14:51.000 --> 00:14:55.000]  為什麼我們生活是不斷的循環重複
[00:14:55.000 --> 00:14:57.000]  是一個荒謬呢
[00:14:57.000 --> 00:15:02.000]  因為在這個循環重複的生活裡面
[00:15:02.000 --> 00:15:05.000]  我們發覺沒什麼意思
[00:15:05.000 --> 00:15:07.000]  做完又再做
[00:15:07.000 --> 00:15:09.000]  永遠沒有結果
[00:15:09.000 --> 00:15:12.000]  好像對我周圍的世界並沒有任何貢獻
[00:15:12.000 --> 00:15:15.000]  這個是我們覺得沒意思的地方
[00:15:15.000 --> 00:15:18.000]  我考試
[00:15:18.000 --> 00:15:19.000]  我讀書
[00:15:19.000 --> 00:15:21.000]  其實都不是我想讀的
[00:15:21.000 --> 00:15:23.000]  是我爸媽想我讀
[00:15:23.000 --> 00:15:26.000]  考試的時候死背死念
[00:15:26.000 --> 00:15:28.000]  明知明天考完之後什麼都不記得了
[00:15:28.000 --> 00:15:29.000]  今晚又在讀
[00:15:29.000 --> 00:15:31.000]  下次又要再讀
[00:15:31.000 --> 00:15:32.000]  讀完又背
[00:15:32.000 --> 00:15:34.000]  背完之後全部都不記得了
[00:15:34.000 --> 00:15:35.000]  做工也是
[00:15:35.000 --> 00:15:36.000]  天天做那樣的事
[00:15:36.000 --> 00:15:37.000]  白痴都會做
[00:15:37.000 --> 00:15:38.000]  為什麼找我做呢
[00:15:38.000 --> 00:15:39.000]  機械人都會
[00:15:39.000 --> 00:15:40.000]  不斷地做
[00:15:40.000 --> 00:15:42.000]  做完之後發覺自己
[00:15:42.000 --> 00:15:44.000]  究竟對這個社會對這個人類
[00:15:44.000 --> 00:15:46.000]  對自己對周圍有什麼貢獻
[00:15:46.000 --> 00:15:48.000]  除了拿一身水之外
[00:15:48.000 --> 00:15:51.000]  這是我們那個循環的生命裡面
[00:15:51.000 --> 00:15:53.000]  突然間發覺沒意義的地方
[00:15:53.000 --> 00:15:58.000]  當一個人覺得沒意義的時候
[00:15:58.000 --> 00:15:59.000]  心理學家告訴我們
[00:15:59.000 --> 00:16:01.000]  他有幾種反應
[00:16:01.000 --> 00:16:03.000]  有幾種方法去處理
[00:16:03.000 --> 00:16:05.000]  去應付
[00:16:05.000 --> 00:16:06.000]  第一種方法
[00:16:06.000 --> 00:16:08.000]  他就覺得很空虛
[00:16:08.000 --> 00:16:10.000]  很沉悶
[00:16:10.000 --> 00:16:13.000]  甚至情緒很低落
[00:16:13.000 --> 00:16:16.000]  這個我們在香港的業界裡都見過很多
[00:16:16.000 --> 00:16:17.000]  所謂惰性大發
[00:16:17.000 --> 00:16:18.000]  什麼都不想做
[00:16:18.000 --> 00:16:21.000]  不好意思
[00:16:21.000 --> 00:16:22.000]  我們做什麼呢
[00:16:22.000 --> 00:16:23.000]  提什麼就提什麼
[00:16:23.000 --> 00:16:24.000]  不要提了
[00:16:24.000 --> 00:16:27.000]  這是第一種反應
[00:16:27.000 --> 00:16:31.000]  在學理上叫植物化
[00:16:31.000 --> 00:16:33.000]  就是沒什麼反應
[00:16:33.000 --> 00:16:35.000]  不動不理
[00:16:35.000 --> 00:16:37.000]  這是第一種
[00:16:37.000 --> 00:16:38.000]  第二種呢
[00:16:38.000 --> 00:16:41.000]  透過一些破壞性的行為
[00:16:41.000 --> 00:16:43.000]  來肯定自己的存在價值
[00:16:43.000 --> 00:16:45.000]  這些我們在香港經常見到
[00:16:45.000 --> 00:16:47.000]  在搭巴士裡
[00:16:47.000 --> 00:16:50.000]  我在中國神力研究院外搭七號車
[00:16:50.000 --> 00:16:52.000]  時時都有這樣的經驗
[00:16:52.000 --> 00:16:54.000]  等七號車越來越多人
[00:16:54.000 --> 00:16:56.000]  很多人在巴士站
[00:16:56.000 --> 00:16:58.000]  遠遠的七號車來了
[00:16:58.000 --> 00:16:59.000]  塞滿了人
[00:16:59.000 --> 00:17:00.000]  太入手了
[00:17:00.000 --> 00:17:02.000]  停車停車
[00:17:02.000 --> 00:17:05.000]  那個巴士當然不在中間
[00:17:05.000 --> 00:17:07.000]  在正中間的站停
[00:17:07.000 --> 00:17:08.000]  有沒有留意
[00:17:08.000 --> 00:17:09.000]  他當然
[00:17:09.000 --> 00:17:12.000]  過了那個站以後他不停
[00:17:12.000 --> 00:17:13.000]  想走了
[00:17:13.000 --> 00:17:14.000]  然後在前面停
[00:17:14.000 --> 00:17:18.000]  一二三就很大場面
[00:17:18.000 --> 00:17:19.000]  追了
[00:17:19.000 --> 00:17:21.000]  我當然不夠人快
[00:17:21.000 --> 00:17:23.000]  但是都拼到盡
[00:17:23.000 --> 00:17:25.000]  匆匆匆匆過去
[00:17:25.000 --> 00:17:27.000]  那個巴士是打開了門
[00:17:27.000 --> 00:17:29.000]  到達了人就快衝到
[00:17:29.000 --> 00:17:30.000]  就到了
[00:17:30.000 --> 00:17:31.000]  就不斷地關
[00:17:31.000 --> 00:17:33.000]  就去了
[00:17:33.000 --> 00:17:35.000]  試過一次我衝得很快
[00:17:35.000 --> 00:17:36.000]  其實不是我最快
[00:17:36.000 --> 00:17:37.000]  因為我站得前一點
[00:17:37.000 --> 00:17:39.000]  我知道他一定衝前
