
[00:00:00.000 --> 00:00:04.000]  在信心當中領受聖靈
[00:01:23.000 --> 00:01:25.000]  名叫尼哥德姆
[00:01:25.000 --> 00:01:27.000]  他夜間來找耶穌
[00:01:27.000 --> 00:01:29.000]  心裡有很多問題
[00:01:29.000 --> 00:01:31.000]  但似乎一開始的時候
[00:01:31.000 --> 00:01:33.000]  沒有清楚講述
[00:01:33.000 --> 00:01:36.000]  但主耶穌知道他內心所想的
[00:01:36.000 --> 00:01:38.000]  就單刀直入
[00:01:38.000 --> 00:01:41.000]  很清楚地回應他心中的問題
[00:01:41.000 --> 00:01:43.000]  第三節
[00:01:43.000 --> 00:01:47.000]  耶穌回答:我實實在在告訴你
[00:01:47.000 --> 00:01:49.000]  人若不重生
[00:01:49.000 --> 00:01:51.000]  就不能見神的國
[00:01:51.000 --> 00:01:53.000]  見神的國
[00:01:53.000 --> 00:01:56.000]  也意味著是進入神的國
[00:01:56.000 --> 00:01:58.000]  神的國是甚麼的國呢?
[00:01:58.000 --> 00:02:01.000]  是永恆的國
[00:02:01.000 --> 00:02:03.000]  是永遠的國度
[00:02:03.000 --> 00:02:06.000]  因此人必須進入重生
[00:02:06.000 --> 00:02:08.000]  領受神給我們永遠的生命
[00:02:08.000 --> 00:02:12.000]  才能夠進入到神永恆的國
[00:02:12.000 --> 00:02:14.000]  因此主耶穌很清楚地說
[00:02:14.000 --> 00:02:16.000]  人若不重生
[00:02:16.000 --> 00:02:20.000]  就不能夠進入神的國度
[00:02:20.000 --> 00:02:23.000]  當然當尼哥德姆聽見的時候
[00:02:23.000 --> 00:02:25.000]  他不明白耶穌所說的
[00:02:25.000 --> 00:02:27.000]  他在第四節說
[00:02:27.000 --> 00:02:30.000]  人都老了,怎能夠重生呢?
[00:02:30.000 --> 00:02:32.000]  難道他能夠再進入母腹
[00:02:32.000 --> 00:02:35.000]  再生出來嗎?
[00:02:35.000 --> 00:02:37.000]  你一聽就知道
[00:02:37.000 --> 00:02:39.000]  尼哥德姆在想甚麼
[00:02:39.000 --> 00:02:42.000]  在想一個物質的層面
[00:02:42.000 --> 00:02:44.000]  在想人肉身的層面
[00:02:44.000 --> 00:02:47.000]  但主耶穌不是在說肉身的層面
[00:02:47.000 --> 00:02:51.000]  他是在說一個心靈、靈魂的層面
[00:02:51.000 --> 00:02:54.000]  今天很多人以為這個世界
[00:02:54.000 --> 00:02:56.000]  只有物質的世界
[00:02:56.000 --> 00:02:59.000]  所想的只是世界上的事情
[00:02:59.000 --> 00:03:02.000]  但體會不到神創造生命
[00:03:02.000 --> 00:03:04.000]  是有靈魂
[00:03:04.000 --> 00:03:06.000]  而忘記去思想
[00:03:06.000 --> 00:03:10.000]  疏忽去留意到屬靈的層面
[00:03:10.000 --> 00:03:13.000]  然後大家再看第六節
[00:03:13.000 --> 00:03:18.000]  主耶穌將兩個層面清楚地講述出來
[00:03:18.000 --> 00:03:22.000]  從肉身生的就是肉身
[00:03:22.000 --> 00:03:25.000]  從靈生的就是靈
[00:03:25.000 --> 00:03:28.000]  從肉身是不會生出靈的
[00:03:28.000 --> 00:03:31.000]  肉身只能夠生肉身
[00:03:31.000 --> 00:03:34.000]  因為母親當她生產小孩子的時候
[00:03:34.000 --> 00:03:36.000]  她會很驚訝
[00:03:36.000 --> 00:03:39.000]  這個生命竟然從自己身上生出來
[00:03:39.000 --> 00:03:43.000]  但所生出來的是肉身的人
[00:03:43.000 --> 00:03:45.000]  沒錯,它裡面有靈魂
[00:03:45.000 --> 00:03:48.000]  但靈魂按照聖經所說
[00:03:48.000 --> 00:03:51.000]  已經在罪中死去
[00:03:51.000 --> 00:03:53.000]  聖經提到當我們未認識神之前
[00:03:53.000 --> 00:03:57.000]  我們死在過犯罪惡之中
[00:03:57.000 --> 00:03:59.000]  這個靈魂已死了
[00:03:59.000 --> 00:04:05.000]  但唯有聖靈能夠再次復生我們的靈魂
[00:04:05.000 --> 00:04:09.000]  唯有靈能夠生出靈
[00:04:09.000 --> 00:04:11.000]  或者簡單一個
[00:04:11.000 --> 00:04:15.000]  可能幫我們明白多一點的例子
[00:04:15.000 --> 00:04:18.000]  我一次認識一位姊妹
[00:04:18.000 --> 00:04:19.000]  這位姊妹告訴我
[00:04:19.000 --> 00:04:20.000]  她笑笑口說
[00:04:20.000 --> 00:04:22.000]  「我只有一個神」
[00:04:22.000 --> 00:04:24.000]  當然我就問她
[00:04:24.000 --> 00:04:25.000]  「你只有一個神?」
[00:04:25.000 --> 00:04:29.000]  「是的,因為我的妹妹有神病」
[00:04:29.000 --> 00:04:32.000]  因此經過很長的時間之後
[00:04:32.000 --> 00:04:33.000]  醫生就說
[00:04:33.000 --> 00:04:36.000]  「不行,一定要換神」
[00:04:36.000 --> 00:04:38.000]  「找誰給神給她呢?」
[00:04:38.000 --> 00:04:40.000]  周圍檢查
[00:04:40.000 --> 00:04:42.000]  發覺只能夠是她的姐姐
[00:04:42.000 --> 00:04:43.000]  就是這位姊妹
[00:04:43.000 --> 00:04:46.000]  她的神是適合她的
[00:04:46.000 --> 00:04:47.000]  大家知道有些時候
[00:04:47.000 --> 00:04:49.000]  就算有好的健康的神
[00:04:49.000 --> 00:04:51.000]  如果是互相排斥
[00:04:51.000 --> 00:04:54.000]  就算移植了也沒有用
[00:04:54.000 --> 00:04:55.000]  所以經過檢查之後
[00:04:55.000 --> 00:04:58.000]  「姐姐的神很適合你」
[00:04:58.000 --> 00:05:00.000]  「是配合你的身體」
[00:05:00.000 --> 00:05:02.000]  所以經過一個手術
[00:05:02.000 --> 00:05:04.000]  把她身上的神切出來
[00:05:04.000 --> 00:05:07.000]  移植在妹妹的身上
[00:05:07.000 --> 00:05:09.000]  妹妹領受了新的神之後
[00:05:09.000 --> 00:05:11.000]  身體健康了很多
[00:05:11.000 --> 00:05:13.000]  可以正常地生活
[00:05:13.000 --> 00:05:16.000]  因此她非常感謝她的姐姐
[00:05:16.000 --> 00:05:18.000]  將神給她
[00:05:18.000 --> 00:05:21.000]  但她知道必須從姐姐身上來
[00:05:21.000 --> 00:05:25.000]  她才可以得到復生
[00:05:25.000 --> 00:05:26.000]  大家明白
[00:05:26.000 --> 00:05:31.000]  沒錯,有些人都可能可以將神轉給他
[00:05:31.000 --> 00:05:33.000]  但你知道必須要配合著
[00:05:33.000 --> 00:05:36.000]  他才得到一個幫助
[00:05:36.000 --> 00:05:37.000]  愛斯說
[00:05:37.000 --> 00:05:40.000]  如果不是聖靈的工作
[00:05:40.000 --> 00:05:42.000]  不是任何人的工程
[00:05:42.000 --> 00:05:44.000]  任何人的努力
[00:05:44.000 --> 00:05:46.000]  任何人的資源
[00:05:46.000 --> 00:05:50.000]  能夠製造一個新的靈給你
[00:05:50.000 --> 00:05:52.000]  唯有創造生命的上帝
[00:05:52.000 --> 00:05:53.000]  藉著聖靈
[00:05:53.000 --> 00:05:57.000]  能夠讓我們的靈復生
[00:05:57.000 --> 00:06:00.000]  所以你看到主耶穌清楚說了一句話
[00:06:00.000 --> 00:06:03.000]  從肉身生的就是肉身
[00:06:03.000 --> 00:06:07.000]  從靈生的才會是靈
[00:06:07.000 --> 00:06:08.000]  第七節
[00:06:08.000 --> 00:06:09.000]  你不要因我
[00:06:09.000 --> 00:06:10.000]  因為我對你說
[00:06:10.000 --> 00:06:14.000]  你們必須重生而感到稀奇
[00:06:14.000 --> 00:06:15.000]  是的
[00:06:15.000 --> 00:06:17.000]  是必須要重生
[00:06:17.000 --> 00:06:20.000]  你才會得到永恆的生命
[00:06:20.000 --> 00:06:23.000]  你如果沒有經歷過這種生命的重生
[00:06:23.000 --> 00:06:27.000]  你不會可以進入永恆
[00:06:27.000 --> 00:06:29.000]  因此聖經的真理很清晰地說
[00:06:29.000 --> 00:06:33.000]  你們必須重生
[00:06:33.000 --> 00:06:35.000]  但你會問一個問題
[00:06:35.000 --> 00:06:38.000]  那如何能夠重生呢?
[00:06:38.000 --> 00:06:40.000]  當然在當時施洗約翰
[00:06:40.000 --> 00:06:44.000]  來到全港悔改的洗禮
[00:06:44.000 --> 00:06:47.000]  但當他在當中作見證的時候
[00:06:47.000 --> 00:06:49.000]  他就說我用水洗禮
[00:06:49.000 --> 00:06:50.000]  不過有一個人來到
[00:06:50.000 --> 00:06:53.000]  不是單用水洗禮
[00:06:53.000 --> 00:06:57.000]  大家看前面第一章
[00:06:57.000 --> 00:07:05.000]  在第一章你看到33節
[00:07:05.000 --> 00:07:07.000]  第一章33節
[00:07:07.000 --> 00:07:09.000]  施洗約翰說
[00:07:09.000 --> 00:07:13.000]  我本來不認識這位尼塞亞基督
[00:07:13.000 --> 00:07:17.000]  但那差我來用水施洗的對我說
[00:07:17.000 --> 00:07:20.000]  上帝指引約翰
[00:07:20.000 --> 00:07:24.000]  你看見聖靈降下來停留在誰身上
[00:07:24.000 --> 00:07:28.000]  誰就是用聖靈施洗的
[00:07:28.000 --> 00:07:30.000]  聖靈在主耶穌的身上
[00:07:30.000 --> 00:07:32.000]  是無可限量的
[00:07:32.000 --> 00:07:33.000]  聖經說
[00:07:33.000 --> 00:07:37.000]  聖靈與主耶穌是合一的
[00:07:37.000 --> 00:07:42.000]  因此祂就能夠用聖靈施洗
[00:07:42.000 --> 00:07:45.000]  不單單是水的洗禮
[00:07:45.000 --> 00:07:49.000]  更加藉由聖靈將我們裡面更新過來
[00:07:49.000 --> 00:07:52.000]  因此我們領受耶穌基督給我們的救恩
[00:07:52.000 --> 00:07:57.000]  是祂藉聖靈在我們生命中的施洗
[00:07:57.000 --> 00:08:01.000]  這個施洗帶來給我們的重生
[00:08:01.000 --> 00:08:04.000]  當你再看第三章的時候
[00:08:04.000 --> 00:08:07.000]  你會再留意耶穌將這兩件事放在一起
[00:08:07.000 --> 00:08:13.000]  第三章第五節
[00:08:13.000 --> 00:08:15.000]  耶穌回答
[00:08:15.000 --> 00:08:17.000]  我實實在在告訴你
[00:08:17.000 --> 00:08:21.000]  人若不是從水和聖靈生的
[00:08:21.000 --> 00:08:24.000]  就不能進神的國
[00:08:24.000 --> 00:08:27.000]  兩方面從水和聖靈生的
[00:08:27.000 --> 00:08:31.000]  就可以領受神的永恆的生命
[00:08:31.000 --> 00:08:32.000]  當說到水的時候
[00:08:32.000 --> 00:08:34.000]  當時的人立刻會想到
[00:08:34.000 --> 00:08:37.000]  施洗約翰用什麼施洗?
[00:08:37.000 --> 00:08:39.000]  用水施洗
[00:08:39.000 --> 00:08:42.000]  水是一個悔罪的洗禮
[00:08:42.000 --> 00:08:44.000]  因此祂呼籲人要悔改
[00:08:44.000 --> 00:08:46.000]  要歸向上帝
[00:08:46.000 --> 00:08:48.000]  因此水就象徵著人
[00:08:48.000 --> 00:08:51.000]  願意承認自己的罪
[00:08:51.000 --> 00:08:54.000]  承認自己得罪上帝
[00:08:54.000 --> 00:08:56.000]  尋求神的赦罪
[00:08:56.000 --> 00:09:00.000]  因此接受悔罪的洗禮
[00:09:00.000 --> 00:09:04.000]  人領受神的赦免之後
[00:09:04.000 --> 00:09:07.000]  就領受聖靈了
[00:09:07.000 --> 00:09:09.000]  所以大家一定要記得
[00:09:09.000 --> 00:09:11.000]  在聖經的士堂傳第二章
[00:09:11.000 --> 00:09:13.000]  我們常常說的三十八節
[00:09:13.000 --> 00:09:17.000]  當時彼得和一群信主的人說
[00:09:17.000 --> 00:09:21.000]  你們都要奉主的名受洗
[00:09:21.000 --> 00:09:23.000]  你們要悔改
[00:09:23.000 --> 00:09:25.000]  奉主的名受洗
[00:09:25.000 --> 00:09:28.000]  然後叫你們的罪得到赦免
[00:09:28.000 --> 00:09:33.000]  接著就必領受所賜的聖靈
[00:09:33.000 --> 00:09:36.000]  兩件事必然是連在一起
[00:09:36.000 --> 00:09:37.000]  第一
[00:09:37.000 --> 00:09:39.000]  是你願意悔罪
[00:09:39.000 --> 00:09:41.000]  領受赦罪
[00:09:41.000 --> 00:09:42.000]  第二
[00:09:42.000 --> 00:09:44.000]  神就賜下聖靈
[00:09:44.000 --> 00:09:46.000]  在你生命當中
[00:09:46.000 --> 00:09:47.000]  工作
[00:09:47.000 --> 00:09:49.000]  重生你的生命
[00:09:49.000 --> 00:09:52.000]  同樣今天當你信主之後
[00:09:52.000 --> 00:09:56.000]  你會發覺這個賜罪常常出現
[00:09:56.000 --> 00:09:58.000]  何時你在罪當中
[00:09:58.000 --> 00:10:01.000]  聖靈就很難在你生命當中工作
[00:10:01.000 --> 00:10:04.000]  當你悔罪
[00:10:04.000 --> 00:10:07.000]  當你願意在神面前求神賜清潔的心
[00:10:07.000 --> 00:10:12.000]  聖靈就更能夠在你生命當中工作
[00:10:12.000 --> 00:10:13.000]  沒錯
[00:10:13.000 --> 00:10:16.000]  你已經領受聖靈長駐在你心中
[00:10:16.000 --> 00:10:20.000]  但聖靈好像被你壓抑著
[00:10:20.000 --> 00:10:23.000]  唯有當你在其中認罪的時候
[00:10:23.000 --> 00:10:27.000]  神的靈就更能夠在你生命當中工作
[00:10:27.000 --> 00:10:30.000]  這個賜罪不單在新約
[00:10:30.000 --> 00:10:32.000]  在舊約也不斷地講述
[00:10:32.000 --> 00:10:34.000]  大家這個時候
[00:10:34.000 --> 00:10:37.000]  翻看舊約的《以西傑書》
[00:10:37.000 --> 00:10:41.000]  聖經舊約一千二百八十四頁
[00:10:41.000 --> 00:10:48.000]  《以西傑書》第三十六章一二八四
[00:10:48.000 --> 00:11:00.000]  《以西傑書》三十六章第二十五節
[00:11:00.000 --> 00:11:04.000]  二十五節
[00:11:04.000 --> 00:11:08.000]  聖經說「我必用潔淨的水灑在你們身上
[00:11:08.000 --> 00:11:11.000]  你們就潔淨了
[00:11:11.000 --> 00:11:13.000]  我必潔淨你們的一切污穢
[00:11:13.000 --> 00:11:19.000]  使你們遠離所有可憎的偶像」
[00:11:19.000 --> 00:11:23.000]  聖經提到神賜給我們潔淨的水
[00:11:23.000 --> 00:11:27.000]  完全地清洗我們的生命
[00:11:27.000 --> 00:11:29.000]  直到主耶穌基督降生
[00:11:29.000 --> 00:11:31.000]  彌創阿吉臨在
[00:11:31.000 --> 00:11:33.000]  就潔淨了我們的生命
[00:11:33.000 --> 00:11:34.000]  說到水
[00:11:34.000 --> 00:11:36.000]  我不知道大家有沒有一些經歷
[00:11:36.000 --> 00:11:39.000]  我想也不少人有
[00:11:39.000 --> 00:11:42.000]  就是如果你是洗澡的時候
[00:11:42.000 --> 00:11:44.000]  洗澡的時候
[00:11:44.000 --> 00:11:46.000]  突然間沒有水
[00:11:46.000 --> 00:11:48.000]  有試過嗎?
[00:11:48.000 --> 00:11:51.000]  有些點頭
[00:11:51.000 --> 00:11:53.000]  我就試過
[00:11:53.000 --> 00:11:56.000]  而且是塗了肥皂
[00:11:56.000 --> 00:11:59.000]  那個時候一扭
[00:11:59.000 --> 00:12:01.000]  咦?沒有水
[00:12:01.000 --> 00:12:02.000]  糟了
[00:12:02.000 --> 00:12:04.000]  怎麼辦呢?
[00:12:04.000 --> 00:12:07.000]  之後用各種方法通知家人
[00:12:07.000 --> 00:12:10.000]  喂!倒些水樽水下來
[00:12:10.000 --> 00:12:14.000]  拿些水來讓我可以稍微沖一沖
[00:12:14.000 --> 00:12:16.000]  用了少許水
[00:12:16.000 --> 00:12:19.000]  進來的時候稍微沖一沖
[00:12:19.000 --> 00:12:20.000]  當然不是很舒服
[00:12:20.000 --> 00:12:22.000]  不過也要這樣做
[00:12:22.000 --> 00:12:25.000]  就這樣就算了
[00:12:25.000 --> 00:12:27.000]  是不足夠的
[00:12:27.000 --> 00:12:28.000]  是不舒服的
[00:12:28.000 --> 00:12:30.000]  是不乾淨的
[00:12:30.000 --> 00:12:32.000]  但當你上來的時候
[00:12:32.000 --> 00:12:33.000]  有足夠的水
[00:12:33.000 --> 00:12:35.000]  你會覺得很舒服
[00:12:35.000 --> 00:12:37.000]  能夠潔淨自己
[00:12:37.000 --> 00:12:40.000]  但更重要的是你的生命
[00:12:40.000 --> 00:12:41.000]  聖經說
[00:12:41.000 --> 00:12:43.000]  神賜給我們潔淨的水
[00:12:43.000 --> 00:12:46.000]  是說一種生命的潔淨過程
[00:12:46.000 --> 00:12:49.000]  讓你能夠得到洗淨
[00:12:49.000 --> 00:12:51.000]  是神一個奇妙的恩惠
[00:12:51.000 --> 00:12:52.000]  聖經說
[00:12:52.000 --> 00:12:56.000]  神要潔淨凡是在罪當中的
[00:12:56.000 --> 00:12:59.000]  要叫我們一切的污穢被清除
[00:12:59.000 --> 00:13:01.000]  接著接著的二十六節
[00:13:01.000 --> 00:13:03.000]  你再看
[00:13:03.000 --> 00:13:07.000]  我必把身心賜給你們
[00:13:07.000 --> 00:13:10.000]  把身靈放在你們裡面
[00:13:10.000 --> 00:13:12.000]  我必從你們的肉體中
[00:13:12.000 --> 00:13:14.000]  除去石心
[00:13:14.000 --> 00:13:17.000]  把肉心賜給你們
[00:13:17.000 --> 00:13:20.000]  我們過去靈魂已死
[00:13:20.000 --> 00:13:24.000]  良心已經很多時候有麻木
[00:13:24.000 --> 00:13:27.000]  但神讓這個心能夠復甦
[00:13:27.000 --> 00:13:30.000]  成為肉心
[00:13:30.000 --> 00:13:33.000]  他把新的靈放在我們裡面
[00:13:33.000 --> 00:13:35.000]  這個已死的靈復生
[00:13:35.000 --> 00:13:37.000]  領受神給我們新的心靈
[00:13:37.000 --> 00:13:40.000]  是能夠和主溝通的
[00:13:40.000 --> 00:13:42.000]  可以向神祈禱的
[00:13:42.000 --> 00:13:45.000]  這個心靈開始重新發揮
[00:13:45.000 --> 00:13:50.000]  神創造我們所要發揮的作用
[00:13:50.000 --> 00:13:51.000]  在潔淨之後
[00:13:51.000 --> 00:13:54.000]  神就賜成靈
[00:13:54.000 --> 00:13:55.000]  到新約的時候
[00:13:55.000 --> 00:13:58.000]  我們就去經歷到
[00:13:58.000 --> 00:14:02.000]  我們經歷到自己生命的改變和重生
[00:14:02.000 --> 00:14:03.000]  弟兄姊妹當中
[00:14:03.000 --> 00:14:05.000]  可能有些已經信了主很多年
[00:14:05.000 --> 00:14:06.000]  但你也會想起
[00:14:06.000 --> 00:14:08.000]  在信主之後
[00:14:08.000 --> 00:14:11.000]  有一些弟兄姊妹是比較明顯地改變
[00:14:11.000 --> 00:14:13.000]  有一些是慢慢慢慢感受到
[00:14:13.000 --> 00:14:17.000]  自己生命的不同
[00:14:17.000 --> 00:14:20.000]  我曾經提及一位律師弟兄
[00:14:20.000 --> 00:14:21.000]  這位弟兄就說
[00:14:21.000 --> 00:14:23.000]  他信耶穌之後
[00:14:23.000 --> 00:14:25.000]  一個很深刻的感受
[00:14:25.000 --> 00:14:27.000]  他說當我未信主之前
[00:14:27.000 --> 00:14:30.000]  我每一個晚上臨睡之前
[00:14:30.000 --> 00:14:32.000]  都不是太睡得著
[00:14:32.000 --> 00:14:34.000]  是會有很多事情在想
[00:14:34.000 --> 00:14:36.000]  有人問他你在想什麼
[00:14:36.000 --> 00:14:38.000]  他說我每次都會想
[00:14:38.000 --> 00:14:41.000]  在我的律師樓
[00:14:41.000 --> 00:14:42.000]  有哪位同事
[00:14:42.000 --> 00:14:44.000]  哪位拍檔
[00:14:44.000 --> 00:14:48.000]  他們的錢比我多
[00:14:48.000 --> 00:14:49.000]  他也會想
[00:14:49.000 --> 00:14:53.000]  有什麼方法可以賺錢賺得比他多
[00:14:53.000 --> 00:14:54.000]  他要第一
[00:14:54.000 --> 00:14:57.000]  他要賺錢賺得比別人多
[00:14:57.000 --> 00:14:58.000]  所以經常在轉
[00:14:58.000 --> 00:15:00.000]  究竟有什麼賺錢的方法
[00:15:00.000 --> 00:15:04.000]  可以比其他的同事厲害
[00:15:04.000 --> 00:15:06.000]  他就說當我信耶穌之後
[00:15:06.000 --> 00:15:10.000]  很清楚地感受那種裡面的改變
[00:15:10.000 --> 00:15:12.000]  發覺不再想了
[00:15:12.000 --> 00:15:13.000]  覺得無所謂
[00:15:13.000 --> 00:15:15.000]  別人多錢一點又怎樣呢
[00:15:15.000 --> 00:15:16.000]  然後開始想
[00:15:16.000 --> 00:15:20.000]  我可以怎樣用我的錢去捐助給別人
[00:15:20.000 --> 00:15:25.000]  在那時候他就體會自己裡面變了
[00:15:25.000 --> 00:15:29.000]  很多基督徒感受到生命的重生的改變
[00:15:29.000 --> 00:15:32.000]  有一位少年告訴我們
[00:15:32.000 --> 00:15:35.000]  他說我有了一個新媽媽
[00:15:35.000 --> 00:15:37.000]  那些人可能不太明白
[00:15:37.000 --> 00:15:40.000]  你爸爸再結婚了嗎?
[00:15:40.000 --> 00:15:41.000]  他說不是
[00:15:41.000 --> 00:15:44.000]  我媽媽信了耶穌
[00:15:44.000 --> 00:15:46.000]  整個人變了
[00:15:46.000 --> 00:15:48.000]  我好像有了新媽媽一樣
[00:15:48.000 --> 00:15:51.000]  很開心地跟他的朋友說
[00:15:51.000 --> 00:15:54.000]  生命經歷重生
[00:15:54.000 --> 00:15:58.000]  是當時人甚至周圍的人都會感受到
[00:15:58.000 --> 00:16:01.000]  但那種重生是怎樣出現的呢?
[00:16:01.000 --> 00:16:03.000]  是否能夠看到呢?
[00:16:03.000 --> 00:16:06.000]  大家再看聖經約翰福音第三章
[00:16:06.000 --> 00:16:13.000]  在第三章當主耶穌這樣說的時候
[00:16:13.000 --> 00:16:16.000]  這位尼哥德穆就不能夠明白
[00:16:16.000 --> 00:16:18.000]  他說怎能夠有這樣的事呢?
[00:16:18.000 --> 00:16:19.000]  這是第九節
[00:16:19.000 --> 00:16:21.000]  然後第八節
[00:16:21.000 --> 00:16:25.000]  主耶穌就在之前講及一個比喻
[00:16:25.000 --> 00:16:27.000]  「風隨意而吹
[00:16:27.000 --> 00:16:29.000]  你聽見他的響聲
[00:16:29.000 --> 00:16:34.000]  卻不知道他從哪裡來往哪裡去
[00:16:34.000 --> 00:16:38.000]  凡從聖靈生的也是這樣」
[00:16:38.000 --> 00:16:40.000]  大家有沒有試過
[00:16:40.000 --> 00:16:41.000]  有些時候比較熱
[00:16:41.000 --> 00:16:43.000]  突然間一陣涼風吹過
[00:16:43.000 --> 00:16:44.000]  很舒服
[00:16:44.000 --> 00:16:45.000]  有沒有試過?
[00:16:45.000 --> 00:16:47.000]  有試過
[00:16:47.000 --> 00:16:50.000]  但你知不知道風從哪裡吹來的?
[00:16:50.000 --> 00:16:52.000]  好像西方
[00:16:52.000 --> 00:16:54.000]  不太肯定
[00:16:54.000 --> 00:16:57.000]  人家問你風是怎樣形成的?
[00:16:57.000 --> 00:16:59.000]  你可能可以解釋一點點
[00:16:59.000 --> 00:17:01.000]  但又解釋不完
[00:17:01.000 --> 00:17:03.000]  但問你有沒有風?
[00:17:03.000 --> 00:17:04.000]  有
[00:17:04.000 --> 00:17:05.000]  It's real
[00:17:05.000 --> 00:17:06.000]  真的
[00:17:06.000 --> 00:17:07.000]  我感覺到
[00:17:07.000 --> 00:17:09.000]  我知道真的有風
[00:17:09.000 --> 00:17:12.000]  聖經裏面的用字
[00:17:12.000 --> 00:17:14.000]  聖經原來的文字
[00:17:14.000 --> 00:17:18.000]  風和聖靈是同一個字
[00:17:18.000 --> 00:17:20.000]  所以創世紀你會見到
[00:17:20.000 --> 00:17:23.000]  神用泥土做了一個人
[00:17:23.000 --> 00:17:25.000]  然後怎樣做?
[00:17:25.000 --> 00:17:28.000]  吹一口氣或一口風
[00:17:28.000 --> 00:17:32.000]  這個人就成為有生命的活人
[00:17:32.000 --> 00:17:35.000]  神讓聖靈進入我們的生命當中
[00:17:35.000 --> 00:17:38.000]  我們就有生命了
[00:17:38.000 --> 00:17:39.000]  因此聖經講到
[00:17:39.000 --> 00:17:41.000]  「風隨著意思吹」
[00:17:41.000 --> 00:17:43.000]  你未必知道他的方向
[00:17:43.000 --> 00:17:45.000]  但你知道真實
[00:17:45.000 --> 00:17:47.000]  而聖靈在你生命當中的工作
[00:17:47.000 --> 00:17:49.000]  就算你未必能夠解釋
[00:17:49.000 --> 00:17:52.000]  但是真實的工作
[00:17:52.000 --> 00:17:55.000]  因此主耶穌告訴我們
[00:17:55.000 --> 00:17:57.000]  聖靈很真實的
[00:17:57.000 --> 00:17:59.000]  在我們裏面
[00:17:59.000 --> 00:18:02.000]  要重生我們的生命
[00:18:02.000 --> 00:18:05.000]  當然聖靈不單重生我們
[00:18:05.000 --> 00:18:08.000]  而且祂要給我們生命的滿足
[00:18:08.000 --> 00:18:10.000]  給我們豐盛的生命
[00:18:10.000 --> 00:18:14.000]  我們現在就看第七章三十七節
[00:18:14.000 --> 00:18:24.000]  第七章三十七節
[00:18:24.000 --> 00:18:27.000]  聖經說
[00:18:27.000 --> 00:18:29.000]  「節期的最後一天
[00:18:29.000 --> 00:18:31.000]  就是最隆重的那一天
[00:18:31.000 --> 00:18:33.000]  耶穌站著高聲說
[00:18:33.000 --> 00:18:37.000]  人若學了可以到我這裏來學」
[00:18:37.000 --> 00:18:40.000]  這裏所說的節期是鑄棚節的節期
[00:18:40.000 --> 00:18:43.000]  當時猶太人常常會來紀念
[00:18:43.000 --> 00:18:45.000]  在曠野當中
[00:18:45.000 --> 00:18:48.000]  神如何將活水賜給他們
[00:18:48.000 --> 00:18:51.000]  所以猶太人當中有一個習慣
[00:18:51.000 --> 00:18:54.000]  就是當他們慶祝鑄棚節的時候
[00:18:54.000 --> 00:18:56.000]  他們一定會有一些祭司們
[00:18:56.000 --> 00:18:59.000]  他們會列隊去一個地方
[00:18:59.000 --> 00:19:01.000]  叫做西羅亞池
[00:19:01.000 --> 00:19:03.000]  在那裏用一個金瓶
[00:19:03.000 --> 00:19:06.000]  將一些水盛滿了
[00:19:06.000 --> 00:19:08.000]  然後一路拿到聖殿
[00:19:08.000 --> 00:19:10.000]  在聖殿的祭壇旁邊
