
[00:00:00.000 --> 00:00:03.720]  大家會留意到今天是九月份的第一個主日
[00:05:10.200 --> 00:05:15.200]  他忍不住拿自己印刷的書來讀
[00:05:15.200 --> 00:05:18.200]  然後他就對自己說
[00:05:18.200 --> 00:05:22.200]  撒加利亞牧師所講的是真的
[00:05:22.200 --> 00:05:27.200]  他真的發覺到當中很多的謬誤
[00:05:27.200 --> 00:05:29.200]  很多的問題
[00:05:29.200 --> 00:05:31.200]  然後他自己很難過
[00:05:31.200 --> 00:05:34.200]  他大半生就放在這些工作上
[00:05:34.200 --> 00:05:39.200]  引致很多人錯誤地認識信仰
[00:05:39.200 --> 00:05:43.200]  他就說我還等什麼呢?
[00:05:43.200 --> 00:05:47.200]  我還有什麼會有所損失呢?
[00:05:47.200 --> 00:05:52.200]  然後他就決心去信靠耶穌
[00:05:52.200 --> 00:05:56.200]  後來電台安排人去跟進他
[00:05:56.200 --> 00:05:59.200]  想不到一位拿西弟兄
[00:05:59.200 --> 00:06:03.200]  他在後來的一年之內
[00:06:03.200 --> 00:06:07.200]  他開始了幾百個穆斯林的小組
[00:06:07.200 --> 00:06:10.200]  這些穆斯林朋友參加小組的時候
[00:06:10.200 --> 00:06:13.200]  他們是很想認識耶穌
[00:06:13.200 --> 00:06:17.200]  因為他們對伊斯蘭有很多內心的疑問
[00:06:17.200 --> 00:06:20.200]  沒有機會來問
[00:06:20.200 --> 00:06:24.200]  這位拿西就幫他們安排這些小組
[00:06:24.200 --> 00:06:27.200]  而他自己也是透過很多不同的方式
[00:06:27.200 --> 00:06:30.200]  在這幾年之間帶領了他很多的親友
[00:06:30.200 --> 00:06:35.200]  有二十一位的親友成為基督徒
[00:06:35.200 --> 00:06:39.200]  這些事情當我們聽到的時候就會體會
[00:06:39.200 --> 00:06:43.200]  絕對不是人可能做到的事情
[00:06:43.200 --> 00:06:46.200]  或者預計到會發生的事情
[00:06:46.200 --> 00:06:49.200]  但是人祈禱的時候
[00:06:49.200 --> 00:06:53.200]  神工作成就很多讓我們很驚訝
[00:06:53.200 --> 00:06:56.200]  很驚奇的事情
[00:06:56.200 --> 00:06:58.200]  同樣我們今天讀到聖經的
[00:06:58.200 --> 00:07:02.200]  《舍行傳》第四章裡面的經文的時候
[00:07:02.200 --> 00:07:04.200]  你會發覺當時的門徒
[00:07:04.200 --> 00:07:07.200]  他們面對著很多的威嚇
[00:07:07.200 --> 00:07:09.200]  但是在威嚇當中
[00:07:09.200 --> 00:07:12.200]  更加看到神的作為顯明出來
[00:07:12.200 --> 00:07:15.200]  因為他們祈禱
[00:07:15.200 --> 00:07:17.200]  大家都會熟悉英傳經文
[00:07:17.200 --> 00:07:19.200]  在《舍行傳》第四章之前的第三章
[00:07:19.200 --> 00:07:22.200]  你會記得當時給了他奉主的名
[00:07:22.200 --> 00:07:27.200]  來去醫治一個生來瘸腿的人
[00:07:27.200 --> 00:07:32.200]  當他醫好了這個有病的人之後
[00:07:32.200 --> 00:07:35.200]  就發覺周圍的人很驚訝
[00:07:35.200 --> 00:07:39.200]  他們走過來就要聽究竟是什麼事
[00:07:39.200 --> 00:07:40.200]  為什麼他會康復
[00:07:40.200 --> 00:07:43.200]  這個一出世已經是瘸腿的人
[00:07:43.200 --> 00:07:46.200]  竟然會康復呢
[00:07:46.200 --> 00:07:47.200]  這件事情之後
[00:07:47.200 --> 00:07:50.200]  聖經就講述到在四章第一節
[00:07:50.200 --> 00:07:52.200]  大家會看到
[00:07:52.200 --> 00:07:55.200]  使徒們正對群眾講話的時候
[00:07:55.200 --> 00:07:57.200]  去解釋他們的信仰
[00:07:57.200 --> 00:08:01.200]  當時祭司、聖殿的守衛長和薩都該人
[00:08:01.200 --> 00:08:04.200]  來到他們那裡
[00:08:04.200 --> 00:08:06.200]  很多人就走過來
[00:08:06.200 --> 00:08:08.200]  這些宗教的領袖
[00:08:08.200 --> 00:08:11.200]  這些聖殿的守衛長
[00:08:11.200 --> 00:08:13.200]  或者是當時聖殿的警察
[00:08:13.200 --> 00:08:15.200]  還有薩都該人
[00:08:15.200 --> 00:08:18.200]  也是當時一些猶太人的權貴
[00:08:18.200 --> 00:08:20.200]  有地位的人物
[00:08:20.200 --> 00:08:23.200]  他們都是支持羅馬政權的
[00:08:23.200 --> 00:08:25.200]  他們不喜歡在自己的民族當中
[00:08:25.200 --> 00:08:27.200]  有什麼動亂的事情
[00:08:27.200 --> 00:08:30.200]  他們也不相信有復活的事情
[00:08:30.200 --> 00:08:32.200]  所以聽見使徒們
[00:08:32.200 --> 00:08:35.200]  他們向著百姓講話的時候
[00:08:35.200 --> 00:08:37.200]  他們就很憤怒
[00:08:37.200 --> 00:08:41.200]  他們覺得使徒們正在破壞和平
[00:08:41.200 --> 00:08:44.200]  也覺得他們在傳講一些異端
[00:08:44.200 --> 00:08:46.200]  因此聖經就講
[00:08:46.200 --> 00:08:50.200]  就拘捕了、捉拿了使徒們
[00:08:50.200 --> 00:08:51.200]  在這個時候
[00:08:51.200 --> 00:08:55.200]  可能我們也會覺得很危險
[00:08:55.200 --> 00:08:58.200]  周圍的人可能因此見到這個形勢
[00:08:58.200 --> 00:09:00.200]  快快地躲起來
[00:09:00.200 --> 00:09:02.200]  避免自己也可能被牽連
[00:09:02.200 --> 00:09:05.200]  但聖經很奇妙地在講一件事情
[00:09:05.200 --> 00:09:08.200]  就是在下面的四章第四節有提及
[00:09:08.200 --> 00:09:12.200]  當他們講述主耶穌的道
[00:09:12.200 --> 00:09:14.200]  當他們被拘捕的時候
[00:09:14.200 --> 00:09:18.200]  聖經就說有很多人願意信主
[00:09:18.200 --> 00:09:24.200]  單單是男士已經有五千人信主
[00:09:24.200 --> 00:09:25.200]  是一個很大的群眾
[00:09:25.200 --> 00:09:26.200]  你可以想像
[00:09:26.200 --> 00:09:33.200]  五千人可能很遠的聚集都在聽
[00:09:33.200 --> 00:09:37.200]  然後他們也願意信主
[00:09:37.200 --> 00:09:40.200]  我即時想起聖經
[00:09:40.200 --> 00:09:44.200]  在提摩太傳書第二章其中第九節
[00:09:44.200 --> 00:09:45.200]  保羅就曾經講
[00:09:45.200 --> 00:09:48.200]  講到他自己是被困鎖
[00:09:48.200 --> 00:09:51.200]  因為傳福音的原故是被困綁
[00:09:51.200 --> 00:09:55.200]  但他就說我為這福音被困綁
[00:09:55.200 --> 00:10:01.200]  然而神的道卻不被困綁
[00:10:01.200 --> 00:10:04.200]  神的道不被困綁
[00:10:04.200 --> 00:10:08.200]  我們最近一直留心到阿富汗的消息
[00:10:08.200 --> 00:10:10.200]  大家都會很留意
[00:10:10.200 --> 00:10:13.200]  但隔離的伊朗1979年
[00:10:13.200 --> 00:10:18.200]  同樣面對著伊斯蘭的武裝革命
[00:10:18.200 --> 00:10:22.200]  將當時的伊朗國王推翻
[00:10:22.200 --> 00:10:27.200]  所有外地的外國的一些教徒的工作
[00:10:27.200 --> 00:10:28.200]  或者是教徒
[00:10:28.200 --> 00:10:32.200]  都會全部要離開英國國家
[00:10:32.200 --> 00:10:36.200]  當時的教會面對著很大的逼迫
[00:10:36.200 --> 00:10:40.200]  但你不會想到今天回看的時候
[00:10:40.200 --> 00:10:45.200]  伊朗的教會是全世界眾多的基督教會當中
[00:10:45.200 --> 00:10:49.200]  其中一個增長得最快速的教會
[00:10:49.200 --> 00:10:52.200]  很多伊朗人在各個情況之下
[00:10:52.200 --> 00:10:57.200]  心裏面很體會到自己過去的信仰的問題
[00:10:57.200 --> 00:11:01.200]  然後他們開始尋求主耶穌
[00:11:01.200 --> 00:11:03.200]  縱使人受到捆綁
[00:11:03.200 --> 00:11:06.200]  縱使信主的人受到逼迫
[00:11:06.200 --> 00:11:07.200]  聖經所說
[00:11:07.200 --> 00:11:10.200]  神的道卻不被捆綁
[00:11:10.200 --> 00:11:13.200]  這是極其真實的事情
[00:11:13.200 --> 00:11:16.200]  聖經裏面再講到在這件事情之後
[00:11:16.200 --> 00:11:17.200]  第二天
[00:11:17.200 --> 00:11:21.200]  他們就被捉拿去到猶大的公會裏面受審
[00:11:21.200 --> 00:11:23.200]  在第四章後來提及
[00:11:23.200 --> 00:11:26.200]  猶太的官長長老大祭司
[00:11:26.200 --> 00:11:29.200]  他們再將他們帶到公會裏
[00:11:29.200 --> 00:11:33.200]  我想當彼得和約翰在這個公會裏面的時候
[00:11:33.200 --> 00:11:36.200]  見到當時的情況
[00:11:36.200 --> 00:11:39.200]  或者他們會想起一件事
[00:11:39.200 --> 00:11:41.200]  想起什麼事?
[00:11:41.200 --> 00:11:42.200]  不久之前
[00:11:42.200 --> 00:11:46.200]  主耶穌曾經在這個地方受審
[00:11:46.200 --> 00:11:48.200]  但是他們的主
[00:11:48.200 --> 00:11:49.200]  我們的主
[00:11:49.200 --> 00:11:53.200]  就被捉拿釘十字架
[00:11:53.200 --> 00:11:56.200]  他們將他們帶到比拉多度
[00:11:56.200 --> 00:11:58.200]  然後就將他們釘十字架
[00:11:58.200 --> 00:12:00.200]  可能他們都會想
[00:12:00.200 --> 00:12:06.200]  我們自己是否也會同樣面對這個後果呢?
[00:12:06.200 --> 00:12:08.200]  自然我們都會想
[00:12:08.200 --> 00:12:11.200]  他們會很掛心
[00:12:11.200 --> 00:12:13.200]  他們會很害怕
[00:12:13.200 --> 00:12:17.200]  但聖經在下面的第七節第八節
[00:12:17.200 --> 00:12:19.200]  聖經就說
[00:12:19.200 --> 00:12:22.200]  他們叫使徒都站在當中
[00:12:22.200 --> 00:12:24.200]  查問他們質問他們
[00:12:24.200 --> 00:12:27.200]  你們憑什麼能力奉誰的名作者事呢?
[00:12:27.200 --> 00:12:29.200]  聖經說
[00:12:29.200 --> 00:12:32.200]  當時彼得被聖靈充滿
[00:12:32.200 --> 00:12:34.200]  對他們說
[00:12:34.200 --> 00:12:36.200]  民眾的領袖和長老
[00:12:36.200 --> 00:12:38.200]  一直這麼說
[00:12:38.200 --> 00:12:41.200]  在被逼迫被威脅的時候
[00:12:41.200 --> 00:12:45.200]  反而經歷聖靈賜下的能力
[00:12:45.200 --> 00:12:47.200]  我發覺很多時候
[00:12:47.200 --> 00:12:50.200]  當弟兄姊妹面對一些特別的處境的時候
[00:12:50.200 --> 00:12:53.200]  很知道自己不能夠應付
[00:12:53.200 --> 00:12:55.200]  心轉向依靠神
[00:12:55.200 --> 00:12:58.200]  然後很奇妙經歷神的
[00:12:58.200 --> 00:13:00.200]  那種恩惠和能力
[00:13:00.200 --> 00:13:02.200]  去面對那個處境
[00:13:02.200 --> 00:13:04.200]  我想問一件事情
[00:13:04.200 --> 00:13:06.200]  之前曾經看到有關
[00:13:06.200 --> 00:13:08.200]  習富民牧師的一些傳記
[00:13:08.200 --> 00:13:12.200]  大家知道宣道會的一個著名的牧者
[00:13:12.200 --> 00:13:14.200]  在中國內地和東南亞地方
[00:13:14.200 --> 00:13:17.200]  做了很多年宣教
[00:13:17.200 --> 00:13:19.200]  有一次他在廣西的地方
[00:13:19.200 --> 00:13:21.200]  被一些土匪
[00:13:21.200 --> 00:13:23.200]  將他綁架了
[00:13:23.200 --> 00:13:26.200]  他們以為外籍人一定有錢
[00:13:26.200 --> 00:13:28.200]  帶了他去半山
[00:13:28.200 --> 00:13:31.200]  一個土匪的總部
[00:13:31.200 --> 00:13:34.200]  然後一路敲問他的時候
[00:13:34.200 --> 00:13:37.200]  發現他原來沒有錢
[00:13:37.200 --> 00:13:38.200]  在那個時候
[00:13:38.200 --> 00:13:40.200]  習牧師說
[00:13:40.200 --> 00:13:43.200]  在一個半山的地方
[00:13:43.200 --> 00:13:45.200]  到處都很漆黑
[00:13:45.200 --> 00:13:46.200]  有一點點月光
[00:13:46.200 --> 00:13:48.200]  半夜的時候
[00:13:48.200 --> 00:13:52.200]  一群土匪圍著他
[00:13:52.200 --> 00:13:55.200]  個個都拿著長槍短槍
[00:13:55.200 --> 00:13:58.200]  這個首領突然跟他說
[00:13:58.200 --> 00:14:01.200]  你是基督徒嗎?
[00:14:01.200 --> 00:14:05.200]  好吧,說說耶穌給我們聽聽吧
[00:14:05.200 --> 00:14:08.200]  習牧師也不知道該不該說
[00:14:08.200 --> 00:14:11.200]  究竟他是想找一些藉口
[00:14:11.200 --> 00:14:13.200]  來開槍殺他
[00:14:13.200 --> 00:14:15.200]  還是真的想聽呢?
[00:14:15.200 --> 00:14:17.200]  個個兇神惡煞
[00:14:17.200 --> 00:14:18.200]  看著他圍著他
[00:14:18.200 --> 00:14:21.200]  拿著槍對著他
[00:14:21.200 --> 00:14:23.200]  習牧師在那個時候
[00:14:23.200 --> 00:14:26.200]  他心仰,仰望神
[00:14:26.200 --> 00:14:29.200]  然後他就放膽說
[00:14:29.200 --> 00:14:31.200]  一路說
[00:14:31.200 --> 00:14:33.200]  發現沒有人開槍
[00:14:33.200 --> 00:14:35.200]  一路說
[00:14:35.200 --> 00:14:37.200]  看到他們很留心聽
[00:14:37.200 --> 00:14:42.200]  然後聽完他整個福音的故事
[00:14:42.200 --> 00:14:44.200]  後來他們發現他沒有錢
[00:14:44.200 --> 00:14:47.200]  算了,放了他
[00:14:47.200 --> 00:14:49.200]  習牧師後來就說
[00:14:49.200 --> 00:14:56.200]  誰會有機會向土匪傳福音呢?
[00:14:56.200 --> 00:15:01.200]  除非我被他們綁架了
[00:15:01.200 --> 00:15:03.200]  如果不是經過綁架
[00:15:03.200 --> 00:15:07.200]  我不會有機會向他們傳福音
[00:15:07.200 --> 00:15:08.200]  有些時候
[00:15:08.200 --> 00:15:11.200]  上帝容許我們經歷一些困難
[00:15:11.200 --> 00:15:13.200]  但開啟一些機會
[00:15:13.200 --> 00:15:15.200]  讓我們向一些
[00:15:15.200 --> 00:15:17.200]  其他人沒有機會
[00:15:17.200 --> 00:15:19.200]  作見證的人
[00:15:19.200 --> 00:15:22.200]  作見證
[00:15:22.200 --> 00:15:24.200]  當你看回當時的使徒
[00:15:24.200 --> 00:15:28.200]  他們面對著一些很有權勢的官長的時候
[00:15:28.200 --> 00:15:32.200]  聖經就說他們被聖靈充滿
[00:15:32.200 --> 00:15:36.200]  然後說出主耶穌的訊息
[00:15:36.200 --> 00:15:40.200]  我們或許未必在宣教的工場
[00:15:40.200 --> 00:15:42.200]  但第一次會留意在你自己的工作
[00:15:42.200 --> 00:15:44.200]  或家庭的崗位裏面
[00:15:44.200 --> 00:15:46.200]  甚麼時候你感覺
[00:15:46.200 --> 00:15:48.200]  好像受到一些批評
[00:15:48.200 --> 00:15:50.200]  甚至是排斥
[00:15:50.200 --> 00:15:53.200]  在這個時候你記得留意聖靈
[00:15:53.200 --> 00:15:56.200]  如何在你心裏工作
[00:15:56.200 --> 00:15:57.200]  然後放開膽量
[00:15:57.200 --> 00:15:59.200]  領受聖靈給你的勇氣
[00:15:59.200 --> 00:16:01.200]  去為主作見證
[00:16:01.200 --> 00:16:03.200]  在當時你會知道
[00:16:03.200 --> 00:16:05.200]  你不是憑著自己的
[00:16:05.200 --> 00:16:07.200]  其實正因為你知道不是憑自己
[00:16:07.200 --> 00:16:10.200]  所以你不會害怕
[00:16:10.200 --> 00:16:11.200]  因為害怕是因為覺得
[00:16:11.200 --> 00:16:14.200]  是要憑著自己
[00:16:14.200 --> 00:16:17.200]  當你看回到不是憑著自己的時候
[00:16:17.200 --> 00:16:20.200]  你就體會到神給你的力量
[00:16:20.200 --> 00:16:23.200]  在不同的地方來見證他
[00:16:23.200 --> 00:16:25.200]  無論透過你的說話
[00:16:25.200 --> 00:16:29.200]  透過你的行為來榮耀主
[00:16:29.200 --> 00:16:31.200]  今天當我們看到這裡的時候
[00:16:31.200 --> 00:16:32.200]  更加體會到
[00:16:32.200 --> 00:16:35.200]  我們要更多為宣教士
[00:16:35.200 --> 00:16:39.200]  能夠得到屬靈的膽量、祈禱
[00:16:39.200 --> 00:16:42.200]  求神讓他們在很多困難的處境裏面
[00:16:42.200 --> 00:16:48.200]  都經歷這一種能力和勇氣去見證主
[00:16:48.200 --> 00:16:50.200]  我們再進一步看看
[00:16:50.200 --> 00:16:53.200]  禱告與神同工
[00:16:53.200 --> 00:16:56.200]  禱告是與神同工的
[00:16:56.200 --> 00:17:00.200]  在後來的四章第二十三節
[00:17:00.200 --> 00:17:02.200]  你再讀這段經文的時候
[00:17:02.200 --> 00:17:06.200]  你會發覺當時他們從公會被釋放出來之後
[00:17:06.200 --> 00:17:09.200]  他們第一件事情做什麼呢?
[00:17:09.200 --> 00:17:10.200]  他們聖經所說
[00:17:10.200 --> 00:17:15.200]  「回到自己的人那裡去」
[00:17:15.200 --> 00:17:18.200]  你有沒有一些自己的人?
[00:17:18.200 --> 00:17:21.200]  有沒有你的弟兄姊妹
[00:17:21.200 --> 00:17:23.200]  在你遇到挑戰的時候
[00:17:23.200 --> 00:17:27.200]  他們能夠成為你生命的支持?
[00:17:27.200 --> 00:17:29.200]  如果你沒有
[00:17:29.200 --> 00:17:31.200]  就很危險
[00:17:31.200 --> 00:17:32.200]  如果你有
[00:17:32.200 --> 00:17:35.200]  你就有福
[00:17:35.200 --> 00:17:39.200]  當彼得和約翰離開了英國的公會之後
[00:17:39.200 --> 00:17:40.200]  他們即時上到
[00:17:40.200 --> 00:17:43.200]  回到自己人那裡
[00:17:43.200 --> 00:17:45.200]  回到他們當中的時候
[00:17:45.200 --> 00:17:48.200]  他們就發覺
[00:17:48.200 --> 00:17:49.200]  在當中
[00:17:49.200 --> 00:17:54.200]  這一群人正在等著他們
[00:17:54.200 --> 00:17:57.200]  也都預備和他們一起祈禱
[00:17:57.200 --> 00:17:59.200]  當時聖經就說到
[00:17:59.200 --> 00:18:02.200]  彼得和約翰將到他們所經歷的一切事情
[00:18:02.200 --> 00:18:05.200]  祭司長怎樣去威嚇他們
[00:18:05.200 --> 00:18:07.200]  全部告訴他們
[00:18:07.200 --> 00:18:08.200]  他們聽完之後
[00:18:08.200 --> 00:18:09.200]  領受那份感動
[00:18:09.200 --> 00:18:11.200]  他們就很迫切地一起
[00:18:11.200 --> 00:18:15.200]  來向神祈禱
[00:18:15.200 --> 00:18:18.200]  我想到我們教會的祈禱會
[00:18:18.200 --> 00:18:23.200]  每一次都會提出一些宣教士的需要
[00:18:23.200 --> 00:18:26.200]  每一次我看到有團契
[00:18:26.200 --> 00:18:29.200]  有宣教士者
[00:18:29.200 --> 00:18:33.200]  他們留心一些宣教士的需要
[00:18:33.200 --> 00:18:34.200]  工場的狀況
[00:18:34.200 --> 00:18:38.200]  然後將這些事情帶給自己團契的弟兄姊妹
[00:18:38.200 --> 00:18:40.200]  講述這些事情的時候
[00:18:40.200 --> 00:18:42.200]  讓我們了解到
[00:18:42.200 --> 00:18:45.200]  神怎樣在工場裡面工作
[00:18:45.200 --> 00:18:48.200]  也都更加迫切地體會到
[00:18:48.200 --> 00:18:51.200]  宣教士他們所面對的困難
[00:18:51.200 --> 00:18:55.200]  你發覺會多了一份迫切感
[00:18:55.200 --> 00:18:57.200]  來為他們禱告
[00:18:57.200 --> 00:18:59.200]  宣教士都很清楚知道
[00:18:59.200 --> 00:19:03.200]  他們不是單獨在前線工作
[00:19:03.200 --> 00:19:06.200]  所以他們會常常將一些事情帶給我們
[00:19:06.200 --> 00:19:09.200]  讓後方的人可以來明白
[00:19:09.200 --> 00:19:13.200]  也都領受一份感動來祈禱
[00:19:13.200 --> 00:19:15.200]  弟兄姊妹
[00:19:15.200 --> 00:19:17.200]  留心宣教士的情況
[00:19:17.200 --> 00:19:19.200]  縱使你不在前線
[00:19:19.200 --> 00:19:23.200]  但是更加領受一份激勵、感動
[00:19:23.200 --> 00:19:26.200]  去為他們迫切祈禱
[00:19:26.200 --> 00:19:28.200]  當你讀到下面的經文
[00:19:28.200 --> 00:19:29.200]  他們一直禱告的時候
[00:19:29.200 --> 00:19:31.200]  你會發覺有幾個重點
[00:19:31.200 --> 00:19:32.200]  我們一起看看
[00:19:32.200 --> 00:19:35.200]  首先你會發覺他們一直在說
[00:19:35.200 --> 00:19:40.200]  這位上帝是掌主權的上帝
[00:19:40.200 --> 00:19:42.200]  四章二十四節說
[00:19:42.200 --> 00:19:45.200]  他們聽了就同心向神高聲說
[00:19:45.200 --> 00:19:48.200]  主啊,你是那創造天地海洋
[00:19:48.200 --> 00:19:52.200]  和其中萬物的主宰
[00:19:52.200 --> 00:19:53.200]  當你要祈禱的時候
[00:19:53.200 --> 00:19:57.200]  你首先內心清楚地去確信
[00:19:57.200 --> 00:19:59.200]  去提醒自己
[00:19:59.200 --> 00:20:01.200]  這位禱告的對象
[00:20:01.200 --> 00:20:05.200]  正是天地的主宰
[00:20:05.200 --> 00:20:07.200]  英文所翻譯叫Sovereign Lord
[00:20:07.200 --> 00:20:09.200]  原來包含了一個意思
[00:20:09.200 --> 00:20:14.200]  就是祂是一切掌權的主的意思
[00:20:14.200 --> 00:20:19.200]  是沒有人能夠挑戰祂的權柄的主
[00:20:19.200 --> 00:20:22.200]  當這群弟兄姊妹他們祈禱的時候
[00:20:22.200 --> 00:20:24.200]  他們首先就表明
[00:20:24.200 --> 00:20:27.200]  你是掌主權的主
[00:20:27.200 --> 00:20:29.200]  接著當我們再祈禱的時候
[00:20:29.200 --> 00:20:32.200]  二十七節
[00:20:32.200 --> 00:20:36.200]  他們就提及到聖經裡面有的預言
[00:20:36.200 --> 00:20:42.200]  然後就說現在見到很多本地的官長
[00:20:42.200 --> 00:20:45.200]  很多的外族人和本地人
[00:20:45.200 --> 00:20:47.200]  他們都聯合一起
[00:20:47.200 --> 00:20:51.200]  要去反對聖神的聖僕耶穌
[00:20:51.200 --> 00:20:53.200]  這些所承傳的事情
[00:20:53.200 --> 00:20:58.200]  正正是按照聖經所預言的發生
