
[00:00:00.000 --> 00:00:05.480]  宣讀《路加福音》第十四章二十五到三十三節
[00:15:09.040 --> 00:15:12.360]  要愛你還要恨自己的這個家人
[00:15:12.360 --> 00:15:17.160]  哎我想這樣解釋不對的
[00:15:17.160 --> 00:15:19.200]  耶穌這句話的意思呢
[00:15:19.200 --> 00:15:22.560]  路加福音呢十章二十七節
[00:15:22.560 --> 00:15:24.520]  耶穌吩咐我們乾嘛呀
[00:15:24.520 --> 00:15:27.720]  要愛靈色如同愛自己啊
[00:15:28.320 --> 00:15:29.080]  那更加
[00:15:29.080 --> 00:15:31.640]  肯定那怎麼說肯定不是要恨家人呢
[00:15:31.640 --> 00:15:35.480]  其實在這裡的話呢
[00:15:35.480 --> 00:15:38.360]  耶穌並不是真的要我們去恨家人
[00:15:38.360 --> 00:15:39.880]  要愛他恨家人
[00:15:39.880 --> 00:15:43.680]  耶穌只是想呢加強一下語氣
[00:15:43.680 --> 00:15:46.800]  讓你的印象呢更深刻
[00:15:46.800 --> 00:15:50.720]  這是一種修持講法
[00:15:50.720 --> 00:15:52.040]  哎
[00:15:52.040 --> 00:15:53.840]  廣東人說
[00:15:53.840 --> 00:15:56.120]  恨死恨死你個爺
[00:15:56.880 --> 00:15:59.160]  就是呢哎呀我恨死這個菜了
[00:15:59.160 --> 00:16:01.240]  因為讓我吃的欲罷不能啊
[00:16:01.240 --> 00:16:05.040]  啊所以恨這個東西呢
[00:16:05.040 --> 00:16:06.560]  他並不是一種
[00:16:06.560 --> 00:16:09.600]  真實的這個意思而是一種修持講法
[00:16:09.600 --> 00:16:11.760]  耶穌這麼對比
[00:16:11.760 --> 00:16:14.040]  他是用一種對比的方法呢
[00:16:14.040 --> 00:16:17.560]  是想突出兩種情感的強烈對比
[00:16:17.560 --> 00:16:21.480]  是兩種呢不同的愛的強烈對比
[00:16:21.480 --> 00:16:24.080]  也就是說你要更愛更愛我
[00:16:25.080 --> 00:16:28.880]  我們當然愛自己的父母妻子兒女
[00:16:28.880 --> 00:16:31.080]  和自己的性命
[00:16:31.080 --> 00:16:33.240]  為什麼不愛啊
[00:16:33.240 --> 00:16:37.840]  但是我們為什麼會這麼愛呢
[00:16:37.840 --> 00:16:41.120]  因為那是我的父母
[00:16:41.120 --> 00:16:45.640]  我的妻子我的兒女我的性命
[00:16:45.640 --> 00:16:50.320]  不是別人的父母妻子兒女性命
[00:16:52.080 --> 00:16:53.080]  我的
[00:16:53.080 --> 00:16:55.320]  所以這種愛
[00:16:55.320 --> 00:16:59.400]  我們可以稱之為自我中心的愛
[00:16:59.400 --> 00:17:02.040]  因為一切都是我的
[00:17:02.040 --> 00:17:04.600]  愛他們就等於愛自己愛的延伸嘛
[00:17:04.600 --> 00:17:09.640]  但是神要我們轉變
[00:17:09.640 --> 00:17:13.560]  要我們把這種呢自我中心的愛呢
[00:17:13.560 --> 00:17:17.840]  轉變成以神為中心的愛
[00:17:17.840 --> 00:17:20.600]  也就是說
[00:17:20.600 --> 00:17:22.600]  我們要先愛神
[00:17:22.600 --> 00:17:27.360]  其次才是自己的父母妻子兒女
[00:17:27.360 --> 00:17:30.040]  否則呢
[00:17:30.040 --> 00:17:32.280]  我們就很容易把父母妻子兒女
[00:17:32.280 --> 00:17:34.920]  看成是自己的私有財產了
[00:17:34.920 --> 00:17:37.920]  就可能會愛的很不恰當
[00:17:37.920 --> 00:17:43.440]  比方說有的人愛父母
[00:17:43.440 --> 00:17:47.320]  有錢呢就有愛
[00:17:48.600 --> 00:17:50.600]  有錢呢就有親情
[00:17:50.600 --> 00:17:53.400]  但是呢父母沒錢給呀
[00:17:53.400 --> 00:17:55.920]  那回家吃頓飯都沒時間
[00:17:55.920 --> 00:18:02.400]  我聽說呢以前看新聞啊
[00:18:02.400 --> 00:18:04.400]  深水埗有個老人家
[00:18:04.400 --> 00:18:08.040]  好不容易把幾個孩子都供到大學畢業
[00:18:08.040 --> 00:18:10.440]  小孩做了律師
[00:18:10.440 --> 00:18:12.360]  商人
[00:18:12.360 --> 00:18:16.080]  然後呢再沒有人去看過他
[00:18:16.440 --> 00:18:18.200]  再沒有人去看過他
[00:18:18.200 --> 00:18:21.280]  十幾年一次都沒有
[00:18:21.280 --> 00:18:24.600]  除了社工去看他以外
[00:18:24.600 --> 00:18:26.280]  十幾年呢
[00:18:26.280 --> 00:18:28.520]  再沒有一個孩子去探望過他
[00:18:28.520 --> 00:18:35.760]  某一個方面是不是也反映出
[00:18:35.760 --> 00:18:38.840]  他愛孩子的方式也出了問題呢
[00:18:38.840 --> 00:18:41.320]  自我中心的愛
[00:18:41.320 --> 00:18:44.040]  就是這麼容易變質啊
[00:18:44.480 --> 00:18:48.000]  我們愛孩子也是啊
[00:18:48.000 --> 00:18:50.680]  養兒防老養兒防老
[00:18:50.680 --> 00:18:54.600]  我們是抱著什麼樣的心態來培養孩子呢
[00:18:54.600 --> 00:18:59.720]  我們要孩子學這個學那個
[00:18:59.720 --> 00:19:02.760]  給他買這個買那個
[00:19:02.760 --> 00:19:05.240]  是為了我們的孩子
[00:19:05.240 --> 00:19:07.920]  還是為了我們自己呢
[00:19:11.480 --> 00:19:16.000]  我們愛孩子是除了關心他的事業前途外
[00:19:16.000 --> 00:19:19.520]  我們還關心他的性格靈性的成長嗎
[00:19:19.520 --> 00:19:23.000]  還關心他跟神的關係嗎
[00:19:23.000 --> 00:19:28.840]  所以很多時候我看見父母為孩子選學校
[00:19:28.840 --> 00:19:32.360]  但是我很少看見父母為孩子選教會
[00:19:32.360 --> 00:19:37.160]  我不是說選名校不好啊
[00:19:37.960 --> 00:19:41.600]  但是當我們自我中心的去愛時的話呢
[00:19:41.600 --> 00:19:45.400]  我們可能並不懂得真正的去愛這個孩子
[00:19:45.400 --> 00:19:48.880]  愛不是因為我們需求才去愛他
[00:19:48.880 --> 00:19:50.520]  我們喜歡才去愛他
[00:19:50.520 --> 00:19:52.440]  是因為我們愛神
[00:19:52.440 --> 00:19:54.440]  我們才懂得去愛他
[00:19:54.440 --> 00:19:58.440]  所以耶穌挑戰我們要把他
[00:19:58.440 --> 00:20:00.840]  愛他擺在首位
[00:20:00.840 --> 00:20:03.920]  我們只有真正的懂得去愛他的時候
[00:20:03.920 --> 00:20:07.600]  我們才懂得不是自我中心的去愛別人
[00:20:07.600 --> 00:20:10.600]  愛我們的父母妻子兒女
[00:20:10.600 --> 00:20:15.680]  耶穌挑戰我們
[00:20:15.680 --> 00:20:19.080]  因為他看到我們把很多愛的次序呢
[00:20:19.080 --> 00:20:20.480]  擺反了
[00:20:20.480 --> 00:20:24.560]  我們喜歡我們的孩子父母
[00:20:24.560 --> 00:20:25.200]  所以我們愛他
[00:20:25.200 --> 00:20:26.440]  我們喜歡的男朋友女朋友
[00:20:26.440 --> 00:20:28.080]  所以我們花很多時間去愛他
[00:20:28.080 --> 00:20:30.640]  但是次序擺反的時候的話呢
[00:20:30.640 --> 00:20:32.880]  可能會出危險的
[00:20:35.680 --> 00:20:40.360]  所以耶穌挑戰我們要我們付這樣的代價
[00:20:40.360 --> 00:20:43.480]  就是擺脫這種自我中心的愛
[00:20:43.480 --> 00:20:46.920]  你說這話很難
[00:20:46.920 --> 00:20:49.000]  是的
[00:20:49.000 --> 00:20:50.520]  是很難
[00:20:50.520 --> 00:20:52.560]  因為人太有自己的想法了
[00:20:52.560 --> 00:20:57.440]  但耶穌基督很誠實的告訴我們
