
[00:00:00.000 --> 00:00:04.400]  在上個主日經文裏面
[00:01:17.120 --> 00:01:19.360]  接著在耶路撒冷的地方
[00:01:19.360 --> 00:01:23.960]  塑羅也都同樣遭受到人的迫害
[00:01:23.960 --> 00:01:25.360]  生命受到威脅
[00:01:25.360 --> 00:01:27.080]  所以當時的教會頂尖妹
[00:01:27.080 --> 00:01:30.720]  就將他送回去塑羅自己的地方
[00:01:30.720 --> 00:01:34.000]  大塑一個自己的家鄉
[00:01:34.000 --> 00:01:35.680]  這個就是今天整段經文裏面
[00:01:35.680 --> 00:01:39.000]  大約塑羅所面對的一個事情
[00:01:39.000 --> 00:01:41.280]  我們再詳細一點再看一看
[00:01:41.280 --> 00:01:43.080]  究竟路加想藉著這段經文
[00:01:43.080 --> 00:01:45.480]  想表達一些甚麼訊息呢?
[00:01:45.480 --> 00:01:47.920]  在第20至22節裏面
[00:01:47.920 --> 00:01:50.720]  就是講到塑羅那個很大的改變
[00:01:50.720 --> 00:01:54.200]  他本來從一個迫害教會的人
[00:01:54.200 --> 00:01:55.800]  現在成為一個宣教士
[00:01:55.800 --> 00:01:56.800]  可以這樣說
[00:01:56.800 --> 00:01:58.680]  很難想像
[00:01:58.680 --> 00:02:02.600]  昨天就是一個迫害教會的人
[00:02:02.600 --> 00:02:05.680]  今天就成為一個宣講福音的人
[00:02:05.680 --> 00:02:08.800]  當時塑羅在大馬式的會堂裏面
[00:02:08.800 --> 00:02:11.040]  去傳講信仰
[00:02:11.040 --> 00:02:13.000]  傳講耶穌就是基督
[00:02:13.000 --> 00:02:15.280]  在第20至22節
[00:02:15.280 --> 00:02:17.160]  他講到塑羅的訊息
[00:02:17.160 --> 00:02:19.360]  主要有一個很重要的重點
[00:02:19.360 --> 00:02:22.040]  就是講耶穌就是神的兒子
[00:02:22.040 --> 00:02:23.480]  耶穌是神的兒子
[00:02:23.480 --> 00:02:25.600]  耶穌就是基督
[00:02:25.600 --> 00:02:27.640]  神的兒子這個稱呼
[00:02:27.640 --> 00:02:30.560]  稱呼耶穌基本上不是保羅獨創的
[00:02:30.560 --> 00:02:33.120]  但當初期教會的人去講
[00:02:33.120 --> 00:02:35.000]  耶穌是神的兒子的時候
[00:02:35.000 --> 00:02:37.000]  是有一個獨特的意思在裏面
[00:02:37.000 --> 00:02:40.560]  就是耶穌就是上帝所差派來的救主
[00:02:40.560 --> 00:02:43.480]  現在我們講耶穌基督去稱呼耶穌
[00:02:43.480 --> 00:02:44.680]  但耶穌是一個名字
[00:02:44.680 --> 00:02:47.520]  其實基督某程度上是一個稱呼
[00:02:47.520 --> 00:02:49.000]  就是耶穌是基督
[00:02:49.000 --> 00:02:52.520]  耶穌就是上帝所差派來的救主
[00:02:52.520 --> 00:02:55.000]  基督是在舊約裏面所講的
[00:02:55.000 --> 00:02:56.120]  有一個叫彌賽亞
[00:02:56.120 --> 00:02:58.040]  上帝藉著不同的先知
[00:02:58.040 --> 00:03:00.360]  去講到將來會有一個僕人
[00:03:00.360 --> 00:03:02.280]  一個救主來到
[00:03:02.280 --> 00:03:04.520]  去帶領人去歸向上帝
[00:03:04.520 --> 00:03:06.800]  一個彌賽亞的觀念
[00:03:06.800 --> 00:03:11.280]  耶穌就是上帝差派來的救主
[00:03:11.280 --> 00:03:13.800]  接著在講到保羅去塑羅
[00:03:13.800 --> 00:03:17.080]  傳講這個訊息的時候
[00:03:17.080 --> 00:03:18.880]  他面對的情況
[00:03:18.880 --> 00:03:21.360]  就好像之前他去逼迫人一樣
[00:03:21.360 --> 00:03:24.600]  以前是他逼迫那些傳講信仰的人
[00:03:24.600 --> 00:03:27.080]  現在他傳講這個福音
[00:03:27.080 --> 00:03:29.480]  都他被其他人的迫害
[00:03:29.480 --> 00:03:31.400]  有很多人想殺他
[00:03:31.400 --> 00:03:34.640]  所以塑羅就在這個處境裏面
[00:03:34.640 --> 00:03:36.480]  逃離大馬塞的地方
[00:03:36.480 --> 00:03:40.200]  接著去到耶路撒冷的城市裏面
[00:03:40.200 --> 00:03:41.320]  去到的時候
[00:03:41.320 --> 00:03:43.960]  當時有很多耶路撒冷的門徒
[00:03:43.960 --> 00:03:45.000]  不是很相信他
[00:03:45.000 --> 00:03:46.920]  對他有一個很大的猜疑
[00:03:46.920 --> 00:03:48.400]  第26節那裏
[00:03:48.400 --> 00:03:50.960]  講到塑羅對耶路撒冷
[00:03:50.960 --> 00:03:52.360]  想與門徒結交
[00:03:52.360 --> 00:03:53.840]  他們都怕他
[00:03:53.840 --> 00:03:56.200]  不信他是門徒
[00:03:56.200 --> 00:03:58.840]  今天有很多人去看這段經文
[00:03:58.840 --> 00:04:00.000]  有時不太明白
[00:04:00.000 --> 00:04:01.320]  為何會這樣呢
[00:04:01.320 --> 00:04:04.400]  塑羅的改變這麼大
[00:04:04.400 --> 00:04:06.400]  應該有一段時間
[00:04:06.400 --> 00:04:08.760]  應該已經傳回到耶路撒冷當中
[00:04:08.760 --> 00:04:09.840]  耶路撒冷的門徒
[00:04:09.840 --> 00:04:12.760]  應該聽見這麼大的訊息
[00:04:12.760 --> 00:04:16.320]  應該很高興的
[00:04:16.320 --> 00:04:17.880]  應該很快接待他
[00:04:17.880 --> 00:04:19.400]  但為何好像不相信他
[00:04:19.400 --> 00:04:20.920]  不猜疑呢
[00:04:20.920 --> 00:04:23.480]  但其實我覺得不是很難理解
[00:04:23.480 --> 00:04:25.040]  當我們切身處理
[00:04:25.040 --> 00:04:26.960]  在那個現場的時候
[00:04:26.960 --> 00:04:27.760]  我們想像一下
[00:04:27.760 --> 00:04:31.360]  如果我是當時的一個信徒
[00:04:31.360 --> 00:04:32.400]  如果有人問
[00:04:32.400 --> 00:04:34.280]  迫害教最大的那個是誰呢
[00:04:34.280 --> 00:04:36.160]  最勤力、最努力的
[00:04:36.160 --> 00:04:36.960]  出力最多的是誰呢
[00:04:36.960 --> 00:04:38.120]  就是塑羅
[00:04:38.120 --> 00:04:39.480]  但現在你告訴我
[00:04:39.480 --> 00:04:41.960]  塑羅竟然很大力的
[00:04:41.960 --> 00:04:43.320]  現在去傳講信仰
[00:04:43.320 --> 00:04:44.280]  傳講福音
[00:04:44.280 --> 00:04:45.760]  你會不會馬上相信呢
[00:04:45.760 --> 00:04:48.000]  我也有一個保留
[00:04:48.000 --> 00:04:49.120]  我也可能有一個
[00:04:49.120 --> 00:04:51.480]  「是嗎」
[00:04:51.480 --> 00:04:52.360]  接著就想
[00:04:52.360 --> 00:04:54.640]  會不會是無間道呢
[00:04:54.640 --> 00:04:56.120]  來到我們當中
[00:04:56.120 --> 00:04:58.200]  接著拿了我們所有的資料
[00:04:58.200 --> 00:04:59.440]  就一網打盡呢
[00:04:59.440 --> 00:05:00.560]  會不會是這樣呢
[00:05:00.560 --> 00:05:02.200]  我覺得有這樣的疑問
[00:05:02.200 --> 00:05:03.720]  是理解的
[00:05:03.720 --> 00:05:05.760]  起碼現在我們回看歷史
[00:05:05.760 --> 00:05:07.080]  當然不會這樣想
[00:05:07.080 --> 00:05:08.400]  但在當時期
[00:05:08.400 --> 00:05:09.480]  如果我們在現場的人
[00:05:09.480 --> 00:05:11.640]  我們不知道很多的情況
[00:05:11.640 --> 00:05:13.080]  就是聽見這樣的訊息
[00:05:13.080 --> 00:05:14.200]  有一些疑問
[00:05:14.200 --> 00:05:16.000]  我覺得是理解的
[00:05:16.000 --> 00:05:19.240]  但是在這樣的情況裏面
[00:05:19.240 --> 00:05:21.360]  巴拿巴就相信
[00:05:21.360 --> 00:05:25.400]  上帝在塑羅身上的工作是真實的
[00:05:25.400 --> 00:05:31.320]  所以他就將塑羅引説給一班門徒
[00:05:31.320 --> 00:05:33.000]  讓他們講出
[00:05:33.000 --> 00:05:37.680]  究竟上帝為何在塑羅身上有工作呢
[00:05:37.680 --> 00:05:40.360]  所以在27節28節裏說
[00:05:40.360 --> 00:05:41.880]  唯有巴拿巴接待他
[00:05:41.880 --> 00:05:43.600]  領他見仕途
[00:05:43.600 --> 00:05:45.720]  把他在路上怎樣看見主
[00:05:45.720 --> 00:05:47.360]  主怎樣向他說話
[00:05:47.360 --> 00:05:49.720]  他在大馬色怎樣奉耶穌的名
[00:05:49.720 --> 00:05:51.120]  放膽傳道
[00:05:51.120 --> 00:05:52.360]  都述說出來
[00:05:52.360 --> 00:05:54.840]  於是塑羅在耶路撒冷王門徒
[00:05:54.840 --> 00:05:56.480]  出入來王
[00:05:56.480 --> 00:05:58.080]  在這裏
[00:05:58.080 --> 00:06:01.200]  塑羅的自稱
[00:06:01.200 --> 00:06:02.720]  或者巴拿巴
[00:06:02.720 --> 00:06:05.280]  去向一班門徒講
[00:06:05.280 --> 00:06:06.880]  塑羅怎樣去相信耶穌
[00:06:06.880 --> 00:06:07.800]  接著講到
[00:06:07.800 --> 00:06:10.960]  塑羅怎樣放膽地去傳講信仰
[00:06:10.960 --> 00:06:13.360]  無論面對自己什麼困難
[00:06:13.360 --> 00:06:15.120]  其實傳講信仰的時候
[00:06:15.120 --> 00:06:16.040]  他生命有危險
[00:06:16.040 --> 00:06:17.520]  但他仍然堅持
[00:06:17.520 --> 00:06:20.160]  以至到去傳講福音
[00:06:20.160 --> 00:06:21.200]  接著他講到
[00:06:21.200 --> 00:06:25.840]  塑羅相信耶穌是一個很獨特的情況
[00:06:25.840 --> 00:06:26.520]  很獨立
[00:06:26.520 --> 00:06:29.280]  他不是人向他傳福音的
[00:06:29.280 --> 00:06:30.520]  不是有人向他傳福音
[00:06:30.520 --> 00:06:31.440]  接著他相信耶穌
[00:06:31.440 --> 00:06:32.760]  不是
[00:06:32.760 --> 00:06:34.560]  是上帝有一個
[00:06:34.560 --> 00:06:36.720]  即是借著耶穌給他一個意象
[00:06:36.720 --> 00:06:38.240]  在一個大意象當中
[00:06:38.240 --> 00:06:39.520]  耶穌向他顯現
[00:06:39.520 --> 00:06:41.240]  接著他突然間
[00:06:41.240 --> 00:06:42.080]  可以說在他來說
[00:06:42.080 --> 00:06:44.840]  在突然間相信耶穌
[00:06:44.840 --> 00:06:45.920]  他經歷了一個
[00:06:45.920 --> 00:06:46.680]  在我們來說
[00:06:46.680 --> 00:06:48.080]  一個大的神蹟
[00:06:48.080 --> 00:06:50.080]  以至到他相信耶穌
[00:06:50.080 --> 00:06:53.440]  而不是因為人向他傳講
[00:06:53.440 --> 00:06:55.840]  以至到他相信耶穌
[00:06:55.840 --> 00:06:59.440]  接著在29至30節
[00:06:59.440 --> 00:07:03.760]  講到塑羅在耶路撒冷的地方
[00:07:03.760 --> 00:07:06.280]  繼續放膽去傳道
[00:07:06.280 --> 00:07:09.080]  他向傳道的第一個對象
[00:07:09.080 --> 00:07:11.120]  就是說希尼利話的猶太人
[00:07:11.120 --> 00:07:12.640]  這個亦可能是他繼承了
[00:07:12.640 --> 00:07:16.360]  史提反初期的使命
[00:07:16.360 --> 00:07:18.480]  史提反都是向
[00:07:18.480 --> 00:07:20.640]  說希尼利話的猶太人
[00:07:20.640 --> 00:07:21.760]  去傳講這個信仰
[00:07:21.760 --> 00:07:22.560]  保羅
[00:07:22.560 --> 00:07:25.280]  即是說希列話的那群猶太人
[00:07:25.280 --> 00:07:26.560]  去傳講這個福音
[00:07:26.560 --> 00:07:27.600]  即是這一群
[00:07:27.600 --> 00:07:29.600]  本身不是土生土長的猶太人
[00:07:29.600 --> 00:07:32.000]  而是散居在外地
[00:07:32.000 --> 00:07:34.120]  接著到年紀差不多
[00:07:34.120 --> 00:07:36.960]  又回到自己的家鄉
[00:07:36.960 --> 00:07:38.560]  耶路撒冷定居的
[00:07:38.560 --> 00:07:42.320]  這一群猶太人
[00:07:42.320 --> 00:07:45.840]  在30節
[00:07:45.840 --> 00:07:47.920]  講到他生命在耶路撒冷的地方
[00:07:47.920 --> 00:07:49.560]  再受到威脅的時候
[00:07:49.560 --> 00:07:51.280]  弟兄就將他送回
[00:07:51.280 --> 00:07:55.760]  塑羅的家鄉大塑
[00:07:55.760 --> 00:07:57.600]  講到塑羅的事跡
[00:07:57.600 --> 00:08:00.320]  基本上可以說是停在這裡
[00:08:00.320 --> 00:08:02.520]  接著去到《斯大林傳》的11章
[00:08:02.520 --> 00:08:05.360]  再開始塑羅的事跡
[00:08:05.360 --> 00:08:08.600]  其實在這裡是很重要的描述
[00:08:08.600 --> 00:08:13.320]  因為福音怎樣從猶太人的地方
[00:08:13.320 --> 00:08:15.440]  猶太人這個群體
[00:08:15.440 --> 00:08:17.320]  傳到外邦的地方
[00:08:17.320 --> 00:08:21.320]  是因為塑羅向外邦人去傳福音
[00:08:21.320 --> 00:08:24.280]  所以可以這樣說
[00:08:24.280 --> 00:08:26.160]  福音向外邦
[00:08:26.160 --> 00:08:31.520]  向不是猶太人傳開的重要的基礎開始
[00:08:31.520 --> 00:08:33.320]  塑羅整個生命的改變
[00:08:33.320 --> 00:08:35.680]  已經很清楚地表達出來
[00:08:35.680 --> 00:08:37.280]  就在這一刻裡面暫停
[00:08:37.280 --> 00:08:39.600]  可以說是對塑羅的描述
[00:08:39.600 --> 00:08:42.040]  接著就去講出31節
[00:08:42.040 --> 00:08:43.480]  當時教會的情況
[00:08:43.480 --> 00:08:46.880]  「那時猶太、加利利、撒瑪利亞
[00:08:46.880 --> 00:08:49.120]  各處的教會都得平安被建立
[00:08:49.120 --> 00:08:51.360]  凡是敬畏主、蒙聖靈的安慰
[00:08:51.360 --> 00:08:54.040]  人數就增加了」
[00:08:54.040 --> 00:08:56.440]  在這裡因為當時出來最多的
[00:08:56.440 --> 00:08:58.720]  塑羅迫害教會的人
[00:08:58.720 --> 00:09:00.200]  他都信了耶穌
[00:09:00.200 --> 00:09:02.160]  而當時可能後繼上
[00:09:02.160 --> 00:09:05.920]  沒有即時馬上有人填補空缺
[00:09:05.920 --> 00:09:08.240]  填補了一個迫害教會的大力空缺
[00:09:08.240 --> 00:09:09.800]  所以相對來說
[00:09:09.800 --> 00:09:13.320]  當時的教會得到暫時的一段時間
[00:09:13.320 --> 00:09:16.160]  較為安寧、安靜的時間
[00:09:16.160 --> 00:09:20.160]  在這裡路加也作了一個小結
[00:09:20.160 --> 00:09:22.680]  當時的教會整個群體
[00:09:22.680 --> 00:09:25.760]  都是一個敬畏上帝的群體
[00:09:25.760 --> 00:09:26.560]  敬畏主
[00:09:26.560 --> 00:09:27.960]  接著有兩個結果
[00:09:27.960 --> 00:09:30.480]  第一 蒙聖靈的安慰
[00:09:30.480 --> 00:09:31.680]  他們得到平安
[00:09:31.680 --> 00:09:35.520]  接著教會的人數就增長
[00:09:35.520 --> 00:09:38.240]  在這裡路加用了教會的字眼
[00:09:38.240 --> 00:09:41.760]  用了一個單數的字眼
[00:09:41.760 --> 00:09:43.520]  當時初期教會
[00:09:43.520 --> 00:09:44.320]  宣靈降臨
[00:09:44.320 --> 00:09:45.360]  改被建立
[00:09:45.360 --> 00:09:48.280]  很多人在不同地方傳講福音
[00:09:48.280 --> 00:09:51.000]  所以在當時巴勒斯坦地的地方裡
[00:09:51.000 --> 00:09:53.480]  有很多地方已經建立了教會
[00:09:53.480 --> 00:09:55.520]  有很多不同地方的人聚會
[00:09:55.520 --> 00:09:56.440]  但是在這裡形容
[00:09:56.440 --> 00:09:57.880]  只是一個教會
[00:09:57.880 --> 00:09:59.600]  是屬於耶穌的教會
[00:09:59.600 --> 00:10:01.800]  在不同的地方裡聚會
[00:10:01.800 --> 00:10:03.680]  是一個教會
[00:10:03.680 --> 00:10:05.680]  也形容到教會
[00:10:05.680 --> 00:10:08.280]  他們蒙聖靈的幫助
[00:10:08.280 --> 00:10:10.680]  他們有敬畏上帝的態度
[00:10:10.680 --> 00:10:14.200]  以致他們生命有平安
[00:10:14.200 --> 00:10:19.120]  以致教會人數也有所增長
[00:10:19.120 --> 00:10:21.360]  在這裡可以這樣說
[00:10:21.360 --> 00:10:24.040]  路加很強調一件事
[00:10:24.040 --> 00:10:26.440]  就是生命逆轉的改變
[00:10:26.440 --> 00:10:29.960]  生命情況逆轉的改變
[00:10:29.960 --> 00:10:32.800]  從蘇羅身上我們可以看到一個這樣的情況
[00:10:32.800 --> 00:10:36.240]  蘇羅本來是一個迫害教會的人
[00:10:36.240 --> 00:10:38.520]  但他生命有一個很大的逆轉
[00:10:38.520 --> 00:10:41.040]  就是跟著傳講福音
[00:10:41.040 --> 00:10:43.320]  蘇羅本身是一個迫害教會的人
[00:10:43.320 --> 00:10:44.640]  他是迫害人的
[00:10:44.640 --> 00:10:46.160]  但是因為他生命的逆轉
[00:10:46.160 --> 00:10:48.600]  以致他被人迫害
[00:10:48.600 --> 00:10:53.480]  他變成一個被迫害的群眾
[00:10:53.480 --> 00:10:55.680]  180度的轉變
[00:10:55.680 --> 00:10:57.000]  有沒有可能呢?
[00:10:57.000 --> 00:11:00.920]  所以當時教會的信徒就問這個問題
[00:11:00.920 --> 00:11:03.080]  在21節就說
[00:11:03.080 --> 00:11:05.160]  「凡聽見的人都驚奇說
[00:11:05.160 --> 00:11:09.640]  在耶路撒冷殘害求告者名的不是這人嗎?
[00:11:09.640 --> 00:11:11.320]  並且他到這裡來
[00:11:11.320 --> 00:11:12.640]  特要捆綁他們
[00:11:12.640 --> 00:11:14.480]  大到祭司長那裡」
[00:11:14.480 --> 00:11:16.160]  這個問題反映的是
[00:11:16.160 --> 00:11:21.600]  殘害求告耶穌的信徒的人
[00:11:21.600 --> 00:11:23.200]  豈不是這個人嗎?
[00:11:23.200 --> 00:11:25.160]  他怎麼會有這樣的改變呢?
[00:11:25.160 --> 00:11:26.560]  其實背後是在問他
[00:11:26.560 --> 00:11:28.200]  不可能有這樣的改變的
[00:11:28.200 --> 00:11:29.040]  基本上是
[00:11:29.040 --> 00:11:30.840]  不可能有這樣的改變
[00:11:30.840 --> 00:11:33.600]  所以其實在初期的教會裡面
[00:11:33.600 --> 00:11:34.920]  他在問一個問題
[00:11:34.920 --> 00:11:37.640]  就是究竟上帝在當中
[00:11:37.640 --> 00:11:40.160]  是否仍然掌權呢?
[00:11:40.160 --> 00:11:41.680]  教會去被迫害
[00:11:41.680 --> 00:11:44.640]  上帝在地上是否仍然掌權呢?
[00:11:44.640 --> 00:11:46.440]  為何公義好像不是很彰顯
[00:11:46.440 --> 00:11:48.880]  傳講真理的人會被迫害呢?
[00:11:48.880 --> 00:11:50.600]  究竟上帝是否仍然在當中
[00:11:50.600 --> 00:11:53.240]  去掌管地上的事情呢?
[00:11:53.240 --> 00:11:54.560]  路加他說出一件事
[00:11:54.560 --> 00:11:57.040]  就是藉著保羅的掃羅
[00:11:57.040 --> 00:11:58.480]  那個生命的改變
[00:11:58.480 --> 00:12:00.400]  上帝仍然是掌權
[00:12:00.400 --> 00:12:02.440]  讓不可能發生的事情
[00:12:02.440 --> 00:12:03.640]  現在發生了
[00:12:03.640 --> 00:12:06.600]  也藉著掃羅的改變
[00:12:06.600 --> 00:12:09.440]  去表示上帝是掌權的那一個
[00:12:09.440 --> 00:12:13.040]  也表示上帝是施恩典的那一個
[00:12:13.040 --> 00:12:14.760]  一個不可能發生的事情
[00:12:14.760 --> 00:12:16.320]  現在發生了
[00:12:16.320 --> 00:12:18.640]  上帝在掃羅身上
[00:12:18.640 --> 00:12:21.760]  表示表達祂的掌權
[00:12:21.760 --> 00:12:26.320]  也表達祂所施行的一個恩典
[00:12:26.320 --> 00:12:32.480]  在這裡可以去感覺
[00:12:32.480 --> 00:12:35.240]  掃羅在過程中
[00:12:35.240 --> 00:12:36.720]  我們見到他和司提反
[00:12:36.720 --> 00:12:38.400]  有一個很大的不同的地方
[00:12:38.400 --> 00:12:42.040]  司提反為真理見證的緣故
[00:12:42.040 --> 00:12:43.840]  犧牲了他的生命
[00:12:43.840 --> 00:12:46.040]  但掃羅在傳福音的時候
[00:12:46.040 --> 00:12:48.320]  有人殺害他 他就去逃走
[00:12:48.320 --> 00:12:49.200]  大家有沒有想過
[00:12:49.200 --> 00:12:50.720]  為何他不站在那裡
[00:12:50.720 --> 00:12:56.400]  我不走就和你抗衡呢
[00:12:56.400 --> 00:12:58.440]  我們見到掃羅有兩次逃走
[00:12:58.440 --> 00:13:01.080]  有人殺害他 他知道就去逃走
[00:13:01.080 --> 00:13:04.320]  所以其實在初期的教會
[00:13:04.320 --> 00:13:05.240]  我們見到
[00:13:05.240 --> 00:13:06.480]  其實也不是說表示
[00:13:06.480 --> 00:13:08.000]  一遇到危難
[00:13:08.000 --> 00:13:10.360]  你就站在那裡殉道
[00:13:10.360 --> 00:13:11.560]  不是這樣的
[00:13:11.560 --> 00:13:13.040]  所以求上帝讓我們有智慧
[00:13:13.040 --> 00:13:16.480]  有時我們是要為真理的緣故
[00:13:16.480 --> 00:13:20.280]  去犧牲的
[00:13:20.280 --> 00:13:25.520]  但有時我們會逃避一些環境
[00:13:25.520 --> 00:13:28.480]  以致我們更加有效地傳福音
[00:13:28.480 --> 00:13:30.720]  那何時我們用哪種態度呢
[00:13:30.720 --> 00:13:32.400]  我們求上帝讓我們有智慧
[00:13:32.400 --> 00:13:33.640]  在哪個時間裡
[00:13:33.640 --> 00:13:35.680]  我們應該用什麼方式
[00:13:35.680 --> 00:13:38.880]  去表達真理
[00:13:38.880 --> 00:13:41.720]  和遵守上帝的吩咐
[00:13:41.720 --> 00:13:42.600]  在這段經文裡
[00:13:42.600 --> 00:13:47.360]  我們起碼有三個方面的思想
[00:13:47.360 --> 00:13:48.480]  第一個就是
[00:13:48.480 --> 00:13:49.520]  正如我剛才所說
[00:13:49.520 --> 00:13:51.880]  上帝在世界
[00:13:51.880 --> 00:13:55.840]  在教會當中仍然是掌權的那一個
[00:13:55.840 --> 00:13:57.640]  大家有沒有想過
[00:13:57.640 --> 00:13:58.800]  如果我們說
[00:13:58.800 --> 00:14:02.000]  如果上帝要人去信耶穌
[00:14:02.000 --> 00:14:04.080]  上帝就會叫人去信耶穌
[00:14:04.080 --> 00:14:05.520]  無論你去傳
[00:14:05.520 --> 00:14:06.760]  還是不傳福音
[00:14:06.760 --> 00:14:08.840]  上帝要他信他就信
[00:14:08.840 --> 00:14:12.040]  大家有沒有聽過這樣的說法
[00:14:12.040 --> 00:14:14.360]  這個某程度的道理
[00:14:14.360 --> 00:14:15.600]  但我們要想想
[00:14:15.600 --> 00:14:18.840]  誰更有資格去講這個道理的人
[00:14:18.840 --> 00:14:20.680]  就是素人
[00:14:20.680 --> 00:14:22.240]  在他的經歷裡
[00:14:22.240 --> 00:14:24.520]  他不是因為有人向他傳福音
[00:14:24.520 --> 00:14:25.880]  而去信耶穌
[00:14:25.880 --> 00:14:27.560]  他是因為看到一個大異象
[00:14:27.560 --> 00:14:29.000]  就是耶穌向他顯現
[00:14:29.000 --> 00:14:30.120]  所以信耶穌
[00:14:30.120 --> 00:14:31.840]  不是因為人的緣故
[00:14:31.840 --> 00:14:33.840]  不是因為人的傳福音
[00:14:33.840 --> 00:14:34.840]  所以信耶穌
[00:14:34.840 --> 00:14:37.680]  所以他極有資格去講
[00:14:37.680 --> 00:14:39.600]  從我的經歷裡
[00:14:39.600 --> 00:14:41.600]  上帝要我信我就信
[00:14:41.600 --> 00:14:42.840]  但我們看到
[00:14:42.840 --> 00:14:44.120]  在他有一個經歷之後
[00:14:44.120 --> 00:14:45.440]  他有什麼反應
[00:14:45.480 --> 00:14:48.880]  其實他是繼續努力地去傳福音
[00:14:48.880 --> 00:14:50.640]  努力地去傳講福音
[00:14:50.640 --> 00:14:51.760]  在他一生裡
[00:14:51.760 --> 00:14:53.640]  無論是順境也好
[00:14:53.640 --> 00:14:54.680]  逆境也好
[00:14:54.680 --> 00:14:57.400]  他都向人傳講福音
[00:14:57.400 --> 00:14:58.840]  所以我們也看到
[00:14:58.840 --> 00:15:00.360]  人去信耶穌
[00:15:00.360 --> 00:15:02.160]  信不信耶穌的確是上帝的工作
[00:15:02.160 --> 00:15:03.320]  我們要承認
[00:15:03.320 --> 00:15:05.520]  但同樣上帝也使用我們
[00:15:05.520 --> 00:15:06.680]  使得我們
[00:15:06.680 --> 00:15:08.320]  藉著我們的參與
[00:15:08.320 --> 00:15:11.800]  讓人有機會去聽見福音
[00:15:11.800 --> 00:15:13.120]  去相信耶穌
[00:15:13.120 --> 00:15:17.960]  我想兩個不是去矛盾的地方
[00:15:17.960 --> 00:15:19.360]  上帝使用我們的參與
[00:15:19.360 --> 00:15:21.160]  使人去相信耶穌
[00:15:21.160 --> 00:15:23.040]  但人是不是真的信耶穌呢
[00:15:23.040 --> 00:15:25.480]  其實都是上帝的主權
[00:15:25.480 --> 00:15:29.640]  我記得我有一個長輩
[00:15:29.640 --> 00:15:32.240]  去信耶穌的過程
[00:15:32.240 --> 00:15:35.080]  那個是我的姨長
[00:15:35.080 --> 00:15:37.120]  我姨長是怎麼信耶穌的呢
[00:15:37.120 --> 00:15:38.960]  大約在十年前
[00:15:38.960 --> 00:15:42.000]  我爸爸有病
[00:15:42.000 --> 00:15:42.760]  病了一段時間
[00:15:42.760 --> 00:15:46.280]  在離世前有機會去相信耶穌
[00:15:46.280 --> 00:15:48.800]  為了耍水泥
[00:15:48.800 --> 00:15:50.400]  沒多久他就離世了
[00:15:50.400 --> 00:15:52.880]  然後就有一個安息禮拜
[00:15:52.880 --> 00:15:55.680]  我的姨長是內地人
[00:15:55.680 --> 00:15:59.960]  安息禮拜內地也有親戚
[00:15:59.960 --> 00:16:03.360]  來到安息禮拜參與
[00:16:03.360 --> 00:16:05.600]  安息禮拜結束後
[00:16:05.600 --> 00:16:07.840]  我記得姨長跟我說
[00:16:07.840 --> 00:16:09.120]  參觀完安息禮拜
[00:16:09.120 --> 00:16:10.520]  看到很多書包和人參與
[00:16:10.520 --> 00:16:14.040]  她就說如果我們內地的教會
[00:16:14.040 --> 00:16:15.360]  都這麼同心的人
