
[00:00:00.000 --> 00:00:02.540]  在第十六章的結尾那裡
[00:08:14.720 --> 00:08:15.880]  上帝的僕人
[00:08:15.880 --> 00:08:16.680]  包括摩西
[00:08:16.680 --> 00:08:17.560]  包括以利亞
[00:08:17.560 --> 00:08:18.760]  在猶太人來說
[00:08:18.760 --> 00:08:20.400]  在人間
[00:08:20.400 --> 00:08:21.960]  如果有一個地位
[00:08:21.960 --> 00:08:25.080]  比可以更近上帝的話
[00:08:25.080 --> 00:08:26.160]  在猶太人來說
[00:08:26.160 --> 00:08:27.400]  摩西、以利亞
[00:08:27.400 --> 00:08:28.960]  這兩個很肯定
[00:08:28.960 --> 00:08:30.440]  是排在第一、第二位
[00:08:30.440 --> 00:08:33.680]  他們是最接近上帝的一個人
[00:08:33.680 --> 00:08:34.480]  但是
[00:08:34.480 --> 00:08:35.760]  其實在他們來說
[00:08:35.760 --> 00:08:38.080]  將耶穌並排到那一個位置
[00:08:38.080 --> 00:08:38.960]  已經是很高的了
[00:08:38.960 --> 00:08:39.760]  耶穌的地位
[00:08:39.760 --> 00:08:41.240]  不過上帝見證說
[00:08:41.240 --> 00:08:41.960]  不是
[00:08:41.960 --> 00:08:43.000]  耶穌的地位
[00:08:43.000 --> 00:08:45.280]  不可以從人間任何一個人
[00:08:45.280 --> 00:08:47.480]  去作一個這樣的比較
[00:08:47.480 --> 00:08:50.000]  在這裡也可以說
[00:08:50.000 --> 00:08:51.480]  摩西、以利亞
[00:08:51.480 --> 00:08:53.400]  都放在旁邊
[00:08:53.400 --> 00:08:55.040]  放在一邊
[00:08:55.040 --> 00:08:57.760]  可說是相形見絕
[00:08:57.760 --> 00:08:59.960]  整個舊約的聖經
[00:08:59.960 --> 00:09:01.560]  可能摩西的預言
[00:09:01.560 --> 00:09:04.720]  或者神直摩西的預言
[00:09:04.720 --> 00:09:06.440]  神直舊約的預言
[00:09:06.440 --> 00:09:08.600]  都說到一個彌賽
[00:09:08.600 --> 00:09:10.560]  上帝差派一個救主來到
[00:09:10.560 --> 00:09:11.200]  現在
[00:09:11.200 --> 00:09:12.040]  耶穌
[00:09:12.040 --> 00:09:13.320]  就是承傳
[00:09:13.320 --> 00:09:15.400]  上帝在舊約聖經裡面
[00:09:15.400 --> 00:09:16.880]  一直下來
[00:09:16.880 --> 00:09:18.680]  所說的那一位
[00:09:18.680 --> 00:09:19.680]  救贖主
[00:09:19.680 --> 00:09:21.080]  現在來到了
[00:09:21.080 --> 00:09:22.120]  摩西、以利亞
[00:09:22.120 --> 00:09:24.600]  都只不過是一個配角
[00:09:24.600 --> 00:09:25.840]  在這裡
[00:09:25.840 --> 00:09:27.400]  登山變象
[00:09:27.400 --> 00:09:29.920]  一個很重要的信息
[00:09:29.920 --> 00:09:31.680]  讓一群門徒知道
[00:09:31.680 --> 00:09:33.440]  這個信息是相當重要
[00:09:33.440 --> 00:09:34.920]  讓一群門徒之後
[00:09:34.920 --> 00:09:36.120]  更加清楚知道
[00:09:36.120 --> 00:09:38.280]  怎樣去跟從耶穌
[00:09:38.280 --> 00:09:39.960]  在這裡說
[00:09:39.960 --> 00:09:40.680]  接著
[00:09:40.680 --> 00:09:42.880]  有一個雲彩降臨的時候
[00:09:42.880 --> 00:09:43.680]  接著一群門徒
[00:09:43.680 --> 00:09:44.720]  「俯伏在地」
[00:09:44.720 --> 00:09:45.760]  俯伏在這裡
[00:09:45.760 --> 00:09:48.280]  這個在其他方書
[00:09:48.280 --> 00:09:49.800]  都沒有特別去形容
[00:09:49.800 --> 00:09:51.520]  連馬太特別的形容
[00:09:51.520 --> 00:09:53.880]  就是一群門徒俯伏在這裡
[00:09:53.880 --> 00:09:55.720]  去作為後面
[00:09:55.720 --> 00:09:58.000]  一再抬高頭
[00:09:58.000 --> 00:09:59.280]  不見一人
[00:09:59.280 --> 00:10:00.680]  只見耶穌
[00:10:00.680 --> 00:10:01.640]  在那裡
[00:10:01.640 --> 00:10:05.040]  去強調了耶穌身份的獨特性
[00:10:05.040 --> 00:10:06.240]  不見一人
[00:10:06.240 --> 00:10:08.200]  只見耶穌
[00:10:08.200 --> 00:10:11.080]  可以說這個登山變象
[00:10:11.080 --> 00:10:12.720]  是為一群門徒
[00:10:12.720 --> 00:10:14.840]  作為他們跟從耶穌的
[00:10:14.840 --> 00:10:17.480]  一個很重要的經歷
[00:10:17.480 --> 00:10:19.600]  讓他們知道
[00:10:19.600 --> 00:10:23.840]  他們所跟從的那一位
[00:10:23.840 --> 00:10:26.960]  不是一般人那麼簡單
[00:10:26.960 --> 00:10:28.240]  也不是上帝
[00:10:28.240 --> 00:10:30.840]  差派來其中一個人那麼簡單
[00:10:30.840 --> 00:10:33.920]  而是他就是上帝自己
[00:10:33.920 --> 00:10:35.840]  他是上帝
[00:10:35.840 --> 00:10:37.240]  所以可以說
[00:10:37.240 --> 00:10:40.160]  這裡是一群門徒
[00:10:40.160 --> 00:10:41.880]  去理解耶穌的身份
[00:10:41.880 --> 00:10:44.520]  的一個很重要的一步
[00:10:44.520 --> 00:10:46.760]  在接著耶穌
[00:10:46.760 --> 00:10:47.920]  這件事件之後
[00:10:47.920 --> 00:10:49.680]  他就跟一群門徒去說
[00:10:49.680 --> 00:10:54.360]  在他從死裡面去復活之前
[00:10:54.360 --> 00:10:57.000]  不要將這件事去說出來
[00:10:57.000 --> 00:10:59.560]  這裡在《馬太方案》裡面
[00:10:59.560 --> 00:11:00.880]  是第五次他這樣說
[00:11:00.880 --> 00:11:01.920]  叫一群門徒
[00:11:01.920 --> 00:11:04.280]  耶穌有些事
[00:11:04.280 --> 00:11:06.720]  在我受死復活之前
[00:11:06.720 --> 00:11:08.200]  你們不要說出去
[00:11:08.200 --> 00:11:11.640]  在這裡耶穌可以說
[00:11:11.640 --> 00:11:12.840]  他叫他們說
[00:11:12.840 --> 00:11:15.320]  不要去說這件事
[00:11:15.320 --> 00:11:18.120]  在我受死復活之前
[00:11:18.120 --> 00:11:19.160]  為什麼呢?
[00:11:19.160 --> 00:11:22.800]  因為一群跟從耶穌的門徒
[00:11:22.800 --> 00:11:25.560]  其實都對耶穌有很多的誤解
[00:11:25.560 --> 00:11:26.880]  如果大家還記得
[00:11:26.880 --> 00:11:28.840]  他們通常的誤解就是
[00:11:28.840 --> 00:11:31.480]  他們等待著的那個尼賽亞
[00:11:31.480 --> 00:11:33.680]  就是一個軍事的領袖
[00:11:33.680 --> 00:11:34.800]  他們等待著
[00:11:34.800 --> 00:11:36.640]  因為已經亡國了很多年了
[00:11:36.640 --> 00:11:39.040]  他們一直等待著上帝
[00:11:39.040 --> 00:11:40.080]  你曾經說
[00:11:40.080 --> 00:11:41.920]  不同的先知說
[00:11:41.920 --> 00:11:44.600]  你會差派一個領袖
[00:11:44.600 --> 00:11:46.040]  一個尼賽亞
[00:11:46.040 --> 00:11:46.920]  一個僕人
[00:11:46.920 --> 00:11:47.960]  你的僕人來到
[00:11:47.960 --> 00:11:49.240]  去幫助我們
[00:11:49.240 --> 00:11:52.400]  讓我們的國家能夠重建
[00:11:52.400 --> 00:11:54.120]  讓我們的民族能夠重建
[00:11:54.120 --> 00:11:57.560]  這個是猶太人對尼賽亞的理解
[00:11:57.560 --> 00:11:59.120]  所以他們在這裡等待著
[00:11:59.120 --> 00:12:00.720]  一個軍事的強人
[00:12:00.720 --> 00:12:02.280]  一個軍事的領袖
[00:12:02.280 --> 00:12:03.440]  有個人出來
[00:12:03.440 --> 00:12:04.800]  就是揭竿而起
[00:12:04.800 --> 00:12:05.680]  我們就跟從你
[00:12:05.680 --> 00:12:08.640]  接著就去重建我們自己的國家
[00:12:08.640 --> 00:12:10.880]  他們等待著的是一個這樣的尼賽亞
[00:12:10.880 --> 00:12:14.840]  但當然上帝的計劃不是這樣
[00:12:14.840 --> 00:12:17.120]  上帝所預備差派來的
[00:12:17.120 --> 00:12:18.520]  那個尼賽亞
[00:12:18.520 --> 00:12:21.760]  是要去拯救地上每一個的人
[00:12:21.760 --> 00:12:25.520]  是讓每一個上帝所做的人
[00:12:25.520 --> 00:12:27.640]  都有機會去歸向上帝
[00:12:27.640 --> 00:12:30.640]  所以上帝是差派耶穌來到
[00:12:30.640 --> 00:12:32.080]  就是要祂的目的是什麼呢?
[00:12:32.080 --> 00:12:33.440]  上耶路撒冷
[00:12:33.440 --> 00:12:34.920]  上耶路撒冷做什麼呢?
[00:12:34.920 --> 00:12:36.320]  扔在十字架上
[00:12:36.320 --> 00:12:37.760]  為人的罪而死
[00:12:37.760 --> 00:12:39.400]  所以在這個時候
[00:12:39.400 --> 00:12:40.720]  耶穌叫一班的門徒
[00:12:40.720 --> 00:12:42.520]  不要說著是有個原因的
[00:12:42.520 --> 00:12:45.440]  因為當耶穌在這裡都覺得
[00:12:45.440 --> 00:12:46.840]  如果在這個時候
[00:12:46.840 --> 00:12:48.440]  去說出去
[00:12:48.440 --> 00:12:51.520]  一班的猶太人
[00:12:51.520 --> 00:12:52.600]  或者其他人
[00:12:52.600 --> 00:12:54.320]  他們會更有一個誤解
[00:12:54.320 --> 00:12:56.400]  耶穌你就是那個尼賽亞
[00:12:56.400 --> 00:12:59.640]  耶穌你就是那個軍事的強人
[00:12:59.640 --> 00:13:02.600]  所以你現在快點帶我們去
[00:13:02.600 --> 00:13:04.080]  就是帶領我們一班人
[00:13:04.080 --> 00:13:06.440]  脫離羅馬人的統治
[00:13:06.440 --> 00:13:09.000]  耶穌不想一班的門徒
[00:13:09.000 --> 00:13:11.280]  和其他的群眾
[00:13:11.280 --> 00:13:12.600]  有一個這樣的誤解
[00:13:12.600 --> 00:13:13.960]  所以耶穌說
[00:13:13.960 --> 00:13:14.800]  在我復活
[00:13:14.800 --> 00:13:15.880]  受死復活之前
[00:13:15.880 --> 00:13:16.840]  不要說出去
[00:13:16.840 --> 00:13:21.320]  而當耶穌受死復活之後
[00:13:21.320 --> 00:13:23.920]  上帝的拯救計劃
[00:13:23.920 --> 00:13:26.440]  一班門徒會更加的清楚
[00:13:26.440 --> 00:13:28.400]  而且耶穌的復活
[00:13:28.400 --> 00:13:29.920]  更加能夠證明
[00:13:29.920 --> 00:13:31.920]  他就是上帝所差派來的
[00:13:31.920 --> 00:13:35.000]  那個尼賽亞的身份
[00:13:35.000 --> 00:13:38.160]  在這個時候
[00:13:38.160 --> 00:13:42.240]  然後彼得其實聽見耶穌這樣說
[00:13:42.240 --> 00:13:44.120]  他還不是很明白
[00:13:44.120 --> 00:13:47.280]  為什麼登山面盡就見到
[00:13:47.280 --> 00:13:50.160]  耶穌你真的是上帝差派來的
[00:13:50.160 --> 00:13:51.640]  那個尼賽亞
[00:13:51.640 --> 00:13:53.680]  那個救贖主
[00:13:53.680 --> 00:13:56.120]  為什麼你會說
[00:13:56.120 --> 00:13:59.280]  會從死裡面復活呢?
[00:13:59.280 --> 00:14:02.680]  尼賽亞為什麼會面對死亡呢?
[00:14:02.680 --> 00:14:06.840]  然後彼得他們就問了一個問題
[00:14:06.840 --> 00:14:08.360]  那個問題就是說
[00:14:08.360 --> 00:14:13.280]  為什麼在舊約的聖經裡面
[00:14:13.280 --> 00:14:14.960]  在我們的認識裡面
[00:14:14.960 --> 00:14:19.520]  就是說尼賽亞來之前
[00:14:19.520 --> 00:14:22.120]  以利亞必先會來
[00:14:22.120 --> 00:14:23.760]  必先來復興萬事
[00:14:23.760 --> 00:14:25.200]  到底是什麼意思呢?
[00:14:25.200 --> 00:14:27.200]  我們看一看
[00:14:27.200 --> 00:14:30.400]  有兩節經文
[00:14:30.400 --> 00:14:33.080]  我們一起讀一讀這兩節經文
[00:14:33.080 --> 00:14:34.640]  好,預備起
[00:14:34.640 --> 00:14:39.840]  「安南耶羅大人可為此人祈福至善」
[00:14:39.840 --> 00:14:44.680]  「可祈泰以至至,以利亞保祢同行」
[00:14:44.680 --> 00:14:48.560]  「泰以至以護身,以心存萬物」
[00:14:48.560 --> 00:14:51.200]  「以利亞心存萬物」
[00:14:51.200 --> 00:14:54.200]  「以德可樂受助於民」
[00:14:54.200 --> 00:14:58.040]  「阿罷可護利亞,阿罷心存萬物」
[00:14:58.040 --> 00:15:00.400]  「阿罷可治於人之善」
[00:15:00.400 --> 00:15:03.600]  「以為護之心,以善於民」
[00:15:03.600 --> 00:15:07.600]  「以護以治,以善於民」
[00:15:07.600 --> 00:15:10.720]  「可為主權者,以萬物為法師」
[00:15:10.720 --> 00:15:14.240]  在《馬基書》最後就說到
[00:15:14.240 --> 00:15:15.280]  在末後的日子
[00:15:15.280 --> 00:15:18.720]  以利亞就會再來
[00:15:18.720 --> 00:15:20.040]  那個作為是什麼呢?
[00:15:20.040 --> 00:15:22.880]  「他必使父親的心轉向兒女」
[00:15:22.880 --> 00:15:24.760]  「兒女的心轉向父親」
[00:15:24.760 --> 00:15:27.120]  「免得我來就坐遍地」
[00:15:27.120 --> 00:15:29.200]  這裡是說到當尼賽亞
[00:15:29.200 --> 00:15:32.280]  就是上帝最大的、最終極的那一撥人
[00:15:32.280 --> 00:15:33.640]  來到之前
[00:15:33.640 --> 00:15:35.400]  上帝說「猜泰以利亞」
[00:15:35.400 --> 00:15:39.200]  來到為他預備一個道路
