
[00:00:00.000 --> 00:00:02.540]  在開始之前,我想先說一件事
[00:03:45.820 --> 00:03:50.020]  我再開始說今天大家手上的內容
[00:03:50.020 --> 00:03:52.620]  我想先提兩個引言
[00:03:52.620 --> 00:03:54.220]  這兩個引言提到
[00:03:54.220 --> 00:03:57.220]  沒錯,我們在學習評價
[00:03:57.220 --> 00:04:00.420]  一些靈因運動的發展的時候
[00:04:00.420 --> 00:04:02.220]  我們知道有些靈因運動
[00:04:02.220 --> 00:04:04.220]  是有偏差的地方
[00:04:04.220 --> 00:04:05.220]  但要留心
[00:04:05.220 --> 00:04:08.020]  不要因為我們知道他們某些偏差
[00:04:08.020 --> 00:04:11.220]  因此我們就覺得我們比他們強
[00:04:11.220 --> 00:04:13.220]  很多時候都有一種問題
[00:04:13.220 --> 00:04:15.620]  就是當我們指出別人的錯失的時候
[00:04:15.620 --> 00:04:17.820]  就以為自己沒有錯失
[00:04:17.820 --> 00:04:21.820]  其實大概其他人都可以批評評價宣導會
[00:04:21.820 --> 00:04:23.620]  或者不過宣導會有的錯失
[00:04:23.620 --> 00:04:25.820]  我們都有很多很多
[00:04:25.820 --> 00:04:27.820]  因此我們要小心不要自以
[00:04:27.820 --> 00:04:32.020]  也留心不要因此消減了我們對聖靈的渴求
[00:04:32.020 --> 00:04:33.620]  認為一班人走錯路了
[00:04:33.620 --> 00:04:35.220]  不要這樣
[00:04:35.220 --> 00:04:38.220]  因此我們對聖靈的渴求都減低了
[00:04:38.220 --> 00:04:39.620]  這個是我今天很
[00:04:39.620 --> 00:04:40.820]  我預備的時候都很擔心
[00:04:40.820 --> 00:04:43.820]  我怕我們在評價的過程當中
[00:04:43.820 --> 00:04:46.020]  會消減了我們對聖靈的渴慕
[00:04:46.020 --> 00:04:48.820]  希望大家能夠保持那種熱切
[00:04:48.820 --> 00:04:50.820]  不要消失了
[00:04:50.820 --> 00:04:52.020]  第二就是
[00:04:52.020 --> 00:04:55.020]  我們不要因為某些屬靈的經歷
[00:04:55.020 --> 00:04:57.620]  而全盤去否定
[00:04:57.620 --> 00:04:59.820]  譬如剛才我說的方言
[00:04:59.820 --> 00:05:01.420]  當你說有些方言
[00:05:01.420 --> 00:05:03.620]  未必是真的方言的時候
[00:05:03.620 --> 00:05:05.220]  我們就不要隨便說
[00:05:05.220 --> 00:05:08.020]  當你聽見有人用方言祈禱的時候
[00:05:08.020 --> 00:05:09.020]  你就說他
[00:05:09.020 --> 00:05:10.020]  哎呀
[00:05:10.020 --> 00:05:11.620]  你用方言祈禱嗎?
[00:05:11.620 --> 00:05:13.220]  方言是不對的
[00:05:13.220 --> 00:05:17.420]  是被邪靈上身之後才會說出來的
[00:05:17.420 --> 00:05:18.420]  要很留心
[00:05:18.420 --> 00:05:22.420]  不要全盤否定這些經歷的價值
[00:05:22.420 --> 00:05:23.620]  也因此我們要小心
[00:05:23.620 --> 00:05:24.420]  不要
[00:05:24.420 --> 00:05:26.220]  我們如果有些特別的經歷
[00:05:26.220 --> 00:05:27.620]  譬如說你有方言
[00:05:27.620 --> 00:05:29.020]  或者你能夠經驗到
[00:05:29.020 --> 00:05:30.420]  聖靈給你特別的
[00:05:30.420 --> 00:05:31.820]  有些經驗
[00:05:31.820 --> 00:05:34.820]  譬如說你曾經被靈擊到
[00:05:34.820 --> 00:05:36.220]  躺在地上一段時間
[00:05:36.220 --> 00:05:38.420]  有很多特別的心靈體驗
[00:05:38.420 --> 00:05:39.820]  如果有的話
[00:05:39.820 --> 00:05:40.620]  你要記得
[00:05:40.620 --> 00:05:44.220]  你不要因此輕視那些沒有經驗的人
[00:05:44.220 --> 00:05:46.620]  你的經驗不一定證明
[00:05:46.620 --> 00:05:49.220]  你比別人熟靈一點
[00:05:49.220 --> 00:05:50.820]  每個人都很小心
[00:05:50.820 --> 00:05:51.820]  我們都向主求
[00:05:51.820 --> 00:05:52.220]  神啊
[00:05:52.220 --> 00:05:53.820]  我們很盼望所有弟兄姊妹
[00:05:53.820 --> 00:05:56.020]  都能夠被聖靈充滿
[00:05:56.020 --> 00:05:57.820]  摩西說的話
[00:05:57.820 --> 00:05:59.620]  他說但願耶和華的百姓
[00:05:59.620 --> 00:06:01.620]  都受感說話
[00:06:01.620 --> 00:06:03.420]  不只是那七十個長老
[00:06:03.420 --> 00:06:05.220]  所有弟兄姊妹都盼望
[00:06:05.220 --> 00:06:07.220]  能夠領受聖靈的感動
[00:06:07.220 --> 00:06:09.220]  都被聖靈充滿
[00:06:09.220 --> 00:06:10.820]  所以我們帶著這兩個大前提
[00:06:10.820 --> 00:06:13.220]  去思想下這幾個重點
[00:06:13.220 --> 00:06:15.220]  第一部分關乎聖靈的充滿
[00:06:15.220 --> 00:06:18.620]  和一些特殊的經驗
[00:06:18.620 --> 00:06:20.620]  大家留心回在第一個小段提到
[00:06:20.620 --> 00:06:22.220]  聖經很多處地方提及
[00:06:22.220 --> 00:06:23.420]  有聖靈的充滿
[00:06:23.420 --> 00:06:24.820]  特別是在行傳
[00:06:24.820 --> 00:06:26.020]  但是很多處提到
[00:06:26.020 --> 00:06:28.220]  聖靈的充滿是一種持久
[00:06:28.220 --> 00:06:29.820]  生命的狀況
[00:06:29.820 --> 00:06:33.420]  不是好像突然被電擊
[00:06:33.420 --> 00:06:35.420]  某一種很短暫
[00:06:35.420 --> 00:06:38.020]  很激昂的感受
[00:06:38.020 --> 00:06:39.620]  更重要的是持久
[00:06:39.620 --> 00:06:42.020]  生命常被充滿的
[00:06:42.020 --> 00:06:44.020]  一種生命的狀況
[00:06:44.020 --> 00:06:45.420]  《四能傳》提及那七位
[00:06:45.420 --> 00:06:47.020]  被選為執事的人
[00:06:47.020 --> 00:06:49.420]  他們是被聖靈充滿
[00:06:49.420 --> 00:06:51.020]  講述他們一種生命的
[00:06:51.020 --> 00:06:52.820]  經常的狀況
[00:06:52.820 --> 00:06:55.620]  提到亞勒利亞向保羅發出宣告
[00:06:55.620 --> 00:06:57.620]  你要被聖靈充滿
[00:06:57.620 --> 00:07:00.020]  內宗經文的意思是
[00:07:00.020 --> 00:07:02.020]  要常被聖靈充滿
[00:07:02.020 --> 00:07:04.820]  是一種持久式的生命狀況
[00:07:04.820 --> 00:07:05.820]  但同時我們知道
[00:07:05.820 --> 00:07:07.820]  這種情況不是唯一
[00:07:07.820 --> 00:07:10.820]  有些弟兄姊妹經驗到某一個時刻
[00:07:10.820 --> 00:07:13.820]  特別是聖靈在那一刻充滿著他們
[00:07:13.820 --> 00:07:17.420]  而他們是很深刻地體會和感受到的
[00:07:17.420 --> 00:07:19.820]  《四能傳》有記載一些例子
[00:07:19.820 --> 00:07:22.020]  有些聖徒在那一刻
[00:07:22.020 --> 00:07:23.220]  聖靈充滿他們
[00:07:23.220 --> 00:07:26.420]  他們就放開膽量為神作見證
[00:07:26.420 --> 00:07:27.620]  聖靈充滿他們
[00:07:27.620 --> 00:07:29.620]  他們就能夠看見
[00:07:29.620 --> 00:07:31.820]  在天上神的榮耀
[00:07:31.820 --> 00:07:33.820]  主耶穌在神的寶座旁邊
[00:07:33.820 --> 00:07:36.420]  大家記得斯提反的事情
[00:07:36.420 --> 00:07:37.820]  被聖靈充滿之後
[00:07:37.820 --> 00:07:39.220]  一種屬靈的眼光
[00:07:39.220 --> 00:07:43.220]  透視到一些現實環境的障礙
[00:07:43.220 --> 00:07:44.420]  有聖靈的充滿
[00:07:44.420 --> 00:07:46.420]  突然間想到一種很特別的喜樂
[00:07:46.420 --> 00:07:48.220]  衝入自己的心靈
[00:07:48.220 --> 00:07:51.020]  那些突然間一段時間的充滿
[00:07:51.020 --> 00:07:53.220]  都是聖經有提及的
[00:07:53.220 --> 00:07:54.220]  但這些聖靈充滿
[00:07:54.220 --> 00:07:56.020]  不一定有某一種外在的
[00:07:56.020 --> 00:07:57.420]  外顯的形態
[00:07:57.420 --> 00:07:58.820]  大家留意到就是
[00:07:58.820 --> 00:08:01.820]  不一定某一種固定的形態出現
[00:08:01.820 --> 00:08:04.220]  有些聖靈充滿是有方形的表現
[00:08:04.220 --> 00:08:07.220]  有些聖靈充滿是沒有方形的表現
[00:08:07.220 --> 00:08:09.620]  也沒有任何可見的形態
[00:08:09.620 --> 00:08:11.620]  是當事人自己裏面知道
[00:08:11.620 --> 00:08:14.020]  很開心、很感恩
[00:08:14.020 --> 00:08:17.020]  充滿著快樂、充滿著讚美
[00:08:17.020 --> 00:08:19.220]  有一些弟兄姊妹當他們經歷了神
[00:08:19.220 --> 00:08:21.220]  在當時被他們經歷的時候
[00:08:21.220 --> 00:08:24.820]  他們有一個很深刻的認知
[00:08:24.820 --> 00:08:27.820]  就是覺得神很愛他們
[00:08:27.820 --> 00:08:30.420]  你可能看不見他們有什麼特別表現
[00:08:30.420 --> 00:08:32.020]  但在他們心裏的深處
[00:08:32.020 --> 00:08:35.620]  他們從未嘗過這麼深地感受到
[00:08:35.620 --> 00:08:38.020]  神很愛他們
[00:08:38.020 --> 00:08:40.420]  而那種經歷是帶來給他們後來
[00:08:40.420 --> 00:08:42.220]  一種生命、一種更生
[00:08:42.220 --> 00:08:45.420]  一種新的開始
[00:08:45.420 --> 00:08:46.420]  第二方面
[00:08:46.420 --> 00:08:48.620]  第二個大點
[00:08:48.620 --> 00:08:50.820]  在聖經提醒我們要被聖靈充滿
[00:08:50.820 --> 00:08:52.420]  我想大家看看聖經
[00:08:52.420 --> 00:08:54.220]  不要只看我的筆記
[00:08:54.220 --> 00:08:57.220]  在二弗所書第五章第十八節
[00:08:57.220 --> 00:09:04.620]  大家可以留意上下文
[00:09:04.620 --> 00:09:20.620]  聖經二弗所書第五章第十八節
[00:09:20.620 --> 00:09:22.620]  聖一說不要醉酒
[00:09:22.620 --> 00:09:24.620]  酒能使人放蕩
[00:09:24.620 --> 00:09:27.220]  乃要被聖靈充滿
[00:09:27.220 --> 00:09:29.620]  不要讓酒精控制自己
[00:09:29.620 --> 00:09:32.420]  而是讓聖靈充滿你的生命
[00:09:32.420 --> 00:09:34.620]  這裡說乃要被聖靈充滿
[00:09:34.620 --> 00:09:37.620]  原來的意思是一個吩咐的詞句
[00:09:37.620 --> 00:09:41.620]  是吩咐我們要常常被聖靈充滿
[00:09:41.620 --> 00:09:42.820]  絕對不是說
[00:09:42.820 --> 00:09:46.220]  吩咐你去得一次的經驗
[00:09:46.220 --> 00:09:48.020]  得一次的經歷
[00:09:48.020 --> 00:09:51.620]  而是說你要常常地被聖靈充滿
[00:09:51.620 --> 00:09:55.220]  成為一種持久穩定的狀態
[00:09:55.220 --> 00:09:57.620]  然後你留心之後的經文
[00:09:57.620 --> 00:09:59.820]  提到敬拜的生活
[00:09:59.820 --> 00:10:02.220]  提到個人的行為
[00:10:02.220 --> 00:10:05.020]  凡事奉主耶穌的名去行事
[00:10:05.020 --> 00:10:07.220]  這些行為很明顯是
[00:10:07.220 --> 00:10:09.220]  被聖靈充滿之餘
[00:10:09.220 --> 00:10:12.620]  有的一種表現
[00:10:12.620 --> 00:10:15.420]  所以聖靈充滿不單是一種感受
[00:10:15.420 --> 00:10:19.820]  是對你的行為直接有影響
[00:10:19.820 --> 00:10:21.220]  當你被聖靈引導的時候
[00:10:21.220 --> 00:10:25.220]  你的生活言行是有很不同的表現
[00:10:25.220 --> 00:10:27.220]  所以後面所說的經文
[00:10:27.220 --> 00:10:29.020]  亦提到生活的行為
[00:10:29.020 --> 00:10:30.220]  甚至有些悉經學者
[00:10:30.220 --> 00:10:32.820]  將後面的丈夫和妻子
[00:10:32.820 --> 00:10:35.620]  兒女父母、僕人和主人等等的事情
[00:10:35.620 --> 00:10:41.220]  歸納在一個被聖靈充滿的表現範圍裏
[00:10:41.220 --> 00:10:44.020]  這也是我們值得思想的事情
[00:10:44.020 --> 00:10:47.420]  好,大家再看另一處經文
[00:10:47.420 --> 00:10:51.420]  是前面迦拉提書第五章第十六節
[00:10:51.420 --> 00:11:01.820]  我們剛剛在祈禱會提及迦拉提書
[00:11:01.820 --> 00:11:03.420]  而《英治聖經》就提到
[00:11:03.420 --> 00:11:06.420]  我們要被聖靈充滿
[00:11:06.420 --> 00:11:09.020]  第五章第十六節
[00:11:09.020 --> 00:11:13.220]  「我說,你們當順著聖靈而行」
[00:11:13.220 --> 00:11:16.020]  然後第二十五節
[00:11:16.020 --> 00:11:21.020]  「我們若是靠聖靈得生,就要靠聖靈行事」
[00:11:21.020 --> 00:11:23.420]  這個「行」字我這裡所說的
[00:11:23.420 --> 00:11:25.220]  是walk by the spirit
[00:11:25.220 --> 00:11:27.820]  這個字也可以翻譯成為「行走」
[00:11:27.820 --> 00:11:31.220]  意味著是一步一步的行走
[00:11:31.220 --> 00:11:35.820]  不只是一次過,而是持久地行走
[00:11:35.820 --> 00:11:37.820]  是不斷地順著聖靈的引導
[00:11:37.820 --> 00:11:39.420]  是行出來
[00:11:39.420 --> 00:11:43.020]  在每一天的生活當中去表達出來
[00:11:43.020 --> 00:11:44.620]  因此你發覺生活行為
[00:11:44.620 --> 00:11:47.620]  和聖靈充滿是極其相關的
[00:11:47.620 --> 00:11:49.820]  如果一個人告訴你
[00:11:49.820 --> 00:11:52.620]  「我是很被聖靈充滿的」
[00:11:52.620 --> 00:11:54.820]  「我經歷過很多不同的體驗」
[00:11:54.820 --> 00:11:56.220]  「我會講方言」
[00:11:56.220 --> 00:11:58.820]  「我會隨時用靈唱歌」
[00:11:58.820 --> 00:12:00.820]  「有很多特殊的經歷」
[00:12:00.820 --> 00:12:04.220]  但如果你發覺他的生活行為很混亂
[00:12:04.220 --> 00:12:06.820]  常常有很多脾氣
[00:12:06.820 --> 00:12:08.420]  經常跟別人爭執
[00:12:08.420 --> 00:12:10.220]  你有權去懷疑
[00:12:10.220 --> 00:12:14.220]  他的聖靈充滿是否真的還是假的
[00:12:14.220 --> 00:12:16.020]  你有權去懷疑
[00:12:16.020 --> 00:12:17.020]  而聖經提到
[00:12:17.020 --> 00:12:19.020]  神將聖靈賜給哪些人呢?
[00:12:19.020 --> 00:12:21.020]  在《史萊恆傳》這裡我們不用翻
[00:12:21.020 --> 00:12:22.820]  就是五章三十二節提到
[00:12:22.820 --> 00:12:27.020]  「神賜給信從之人的聖靈」
[00:12:27.020 --> 00:12:29.020]  哪一個信從神
[00:12:29.020 --> 00:12:30.820]  遵從祂的吩咐
[00:12:30.820 --> 00:12:35.220]  神就樂意將聖靈更多充滿在他的生命中
[00:12:35.220 --> 00:12:37.220]  信服神、遵行神
[00:12:37.220 --> 00:12:41.420]  和領受聖靈是直接相關的
[00:12:41.420 --> 00:12:47.220]  這是聖經很清楚的引導和教導
[00:12:47.220 --> 00:12:50.020]  好,接著第三
[00:12:50.020 --> 00:12:55.820]  大家還有精神吧?
[00:12:55.820 --> 00:12:58.220]  我知道通常在星期日下午的講座
[00:12:58.220 --> 00:12:59.820]  就要很小心
[00:12:59.820 --> 00:13:05.620]  因為大家有很多早上的活動
[00:13:05.620 --> 00:13:09.620]  這個時候就會想釣魚
[00:13:09.620 --> 00:13:11.220]  如果你真的覺得很疲倦
[00:13:11.220 --> 00:13:12.220]  就不要客氣
[00:13:12.220 --> 00:13:13.620]  我就不會叫醒你的
[00:13:13.620 --> 00:13:17.820]  你稍後看筆記也許可以
[00:13:17.820 --> 00:13:21.020]  第三個大段
[00:13:21.020 --> 00:13:23.820]  這裡提到在教會歷史和聖徒的經歷當中
[00:13:23.820 --> 00:13:25.820]  我們確實看到一些弟兄姊妹
[00:13:25.820 --> 00:13:29.820]  在某些時刻特別感受聖靈的充滿
[00:13:29.820 --> 00:13:31.220]  這裡提到有幾個人物
[00:13:31.220 --> 00:13:32.420]  我不詳細講
[00:13:32.420 --> 00:13:33.820]  但總括來說
[00:13:33.820 --> 00:13:36.820]  他們曾經在他們的作品當中提及
[00:13:36.820 --> 00:13:39.220]  在某一段日子、幾日
[00:13:39.220 --> 00:13:40.820]  甚至幾個月
[00:13:40.820 --> 00:13:41.820]  在那段時間裏
[00:13:41.820 --> 00:13:44.820]  是很深體會到聖靈與他們同工
[00:13:44.820 --> 00:13:46.820]  特別是工作的果效
[00:13:46.820 --> 00:13:48.420]  在講一些聚會的時候
[00:13:48.420 --> 00:13:51.020]  很多人在當中決志歸向神
[00:13:51.020 --> 00:13:52.420]  他們在祈禱的時候
[00:13:52.420 --> 00:13:55.620]  就感受到一種很充滿的感受
[00:13:55.620 --> 00:13:57.220]  源源不絕地禱告
[00:13:57.220 --> 00:13:58.820]  一個小時、兩個小時、三個小時
[00:13:58.820 --> 00:14:00.220]  很快就過去
[00:14:00.220 --> 00:14:01.220]  就是這樣一路禱告
[00:14:01.220 --> 00:14:02.620]  一路尋求神
[00:14:02.620 --> 00:14:05.220]  他們知道不是自己的熱誠
[00:14:05.220 --> 00:14:06.820]  不是人的熱誠
[00:14:06.820 --> 00:14:08.620]  而是聖靈不斷催促他們
[00:14:08.620 --> 00:14:10.820]  尋求聖靈的恩惠
[00:14:10.820 --> 00:14:11.820]  這些事情
[00:14:11.820 --> 00:14:15.420]  我自己很深信是真實的
[00:14:15.420 --> 00:14:18.020]  雖然不是全部人的經歷是真實
[00:14:18.020 --> 00:14:20.620]  但我知道有很多真實的例子
[00:14:20.620 --> 00:14:23.420]  曾經在教會歷史當中
[00:14:23.420 --> 00:14:24.820]  很多信徒的經驗當中
[00:14:24.820 --> 00:14:27.620]  是曾經出現的
[00:14:27.620 --> 00:14:28.620]  當我們領受的時候
[00:14:28.620 --> 00:14:30.220]  我們可以去感謝神
[00:14:30.220 --> 00:14:32.620]  很深切地為這些事情感恩
[00:14:32.620 --> 00:14:34.820]  但大家留意在第二章子的
[00:14:34.820 --> 00:14:38.020]  第二版的
[00:14:38.020 --> 00:14:41.620]  第二句話
[00:14:41.620 --> 00:14:44.220]  我們要知道能否領受這些經歷
[00:14:44.220 --> 00:14:47.420]  存在乎神的旨意及主權
[00:14:47.420 --> 00:14:49.020]  神按祂的看為好的
[00:14:49.020 --> 00:14:51.620]  將某些特殊的經歷賜給你
[00:14:51.620 --> 00:14:53.820]  但你要記得
[00:14:53.820 --> 00:14:56.020]  神不一定同一個方式
[00:14:56.020 --> 00:14:57.820]  賜給所有的人
[00:14:57.820 --> 00:15:00.620]  甚至未必給你特殊的經歷
[00:15:00.620 --> 00:15:02.220]  我知道有些人
[00:15:02.220 --> 00:15:04.420]  他是一步一步地成長
[00:15:04.420 --> 00:15:06.420]  他的生命一直成熟
[00:15:06.420 --> 00:15:08.820]  是一個很成熟的狀況
[00:15:08.820 --> 00:15:11.020]  但你問他有什麼特殊的經歷
[00:15:11.020 --> 00:15:13.020]  他未必有
[00:15:13.020 --> 00:15:14.420]  有和沒有
[00:15:14.420 --> 00:15:17.020]  是出於神自己的主權
[00:15:17.020 --> 00:15:18.220]  曾經沒有說到
[00:15:18.220 --> 00:15:20.220]  要有特殊的經歷
[00:15:20.220 --> 00:15:22.820]  才可以成聖
[00:15:22.820 --> 00:15:25.820]  曾經只是說要順著聖靈而行
[00:15:25.820 --> 00:15:28.220]  就叫我們成聖
[00:15:28.220 --> 00:15:29.620]  所以我們要留心這件事情
[00:15:29.620 --> 00:15:32.020]  但有些時候我們要求
[00:15:32.020 --> 00:15:33.620]  追求屬靈的經歷
[00:15:33.620 --> 00:15:35.820]  但同時我意思是說
[00:15:35.820 --> 00:15:37.420]  我們有時候可以祈禱
[00:15:37.420 --> 00:15:38.220]  我告訴大家
[00:15:38.220 --> 00:15:40.220]  我自己也是曾經這樣求
[00:15:40.220 --> 00:15:42.220]  我求神如果祂歡喜
[00:15:42.220 --> 00:15:44.220]  讓我有一段日子
[00:15:44.220 --> 00:15:47.020]  可以很深刻經歷到聖靈的充滿
[00:15:47.020 --> 00:15:49.220]  我是曾經這樣求
[00:15:49.220 --> 00:15:50.820]  但我也知道就是
[00:15:50.820 --> 00:15:52.620]  我不會去假設
[00:15:52.620 --> 00:15:56.020]  神會用某種形式給我去經歷
[00:15:56.020 --> 00:15:57.220]  這裡所說
[00:15:57.220 --> 00:15:59.820]  我們可以求屬靈的經歷
[00:15:59.820 --> 00:16:03.020]  但不應追尋某種特定的經驗
[00:16:03.020 --> 00:16:06.020]  否則只會得到二手
[00:16:06.020 --> 00:16:08.820]  或者是假的經驗
[00:16:08.820 --> 00:16:10.620]  我和大家說一些自己的體會
[00:16:10.620 --> 00:16:11.620]  就是我在北美的時候
[00:16:11.620 --> 00:16:14.020]  也有機會參加不同靈因性的聚會
[00:16:14.020 --> 00:16:15.420]  有一次我去到一間教會
[00:16:15.420 --> 00:16:18.420]  這間教會是一直有一種靈因的追求
[00:16:18.420 --> 00:16:20.220]  去到的時候他們提到說
[00:16:20.220 --> 00:16:23.020]  弟兄姊妹每一個人都可以被聖靈充滿
[00:16:23.020 --> 00:16:25.420]  其中一些已經被聖靈充滿了
[00:16:25.420 --> 00:16:27.620]  我就發覺我周圍的人
[00:16:27.620 --> 00:16:31.420]  有兩三個會在做一件事情
[00:16:31.420 --> 00:16:34.420]  他們是抽搐著自己的頸
[00:16:34.420 --> 00:16:36.020]  不知道大家明不明白我的意思
[00:16:36.020 --> 00:16:41.220]  好像公雞叫的時候
[00:16:41.220 --> 00:16:45.420]  我也不知道怎樣學出來
[00:16:45.420 --> 00:16:48.220]  我當初很奇怪為何人們會這樣
[00:16:48.220 --> 00:16:50.620]  台上的領袖就說
[00:16:50.620 --> 00:16:52.020]  他們被聖靈感動
[00:16:52.020 --> 00:16:53.020]  被聖靈充滿
[00:16:53.020 --> 00:16:55.620]  現在有一種愛顯的形態出來
[00:16:55.620 --> 00:16:57.820]  大家不用掛心
[00:16:57.820 --> 00:17:00.420]  接著聚會差不多一小時
[00:17:00.420 --> 00:17:02.420]  他們就鼓勵大家祈禱
