
[00:00:00.000 --> 00:00:02.760]  其實這段聖經不只是這一段
[00:03:16.360 --> 00:03:17.600]  在前的反而在後
[00:03:17.600 --> 00:03:19.480]  其實意思是一樣的
[00:03:19.480 --> 00:03:20.440]  OK
[00:03:21.080 --> 00:03:22.680]  這裡牽涉到有幾句
[00:03:22.680 --> 00:03:24.840]  耶穌不容易了解的說話
[00:03:24.840 --> 00:03:25.760]  也有
[00:03:25.760 --> 00:03:27.560]  其實你想清楚了
[00:03:27.560 --> 00:03:29.880]  耶穌不容易了解的行動
[00:03:29.880 --> 00:03:32.400]  兩段的記載
[00:03:32.400 --> 00:03:35.160]  兩段的說話
[00:03:35.160 --> 00:03:36.760]  要說什麼?
[00:03:36.760 --> 00:03:39.040]  說天國的什麼呢?
[00:03:39.040 --> 00:03:40.560]  我覺得
[00:03:40.560 --> 00:03:43.000]  如果我們真的深入想的時候
[00:03:43.000 --> 00:03:45.040]  應該耶穌想說的是
[00:03:45.040 --> 00:03:49.240]  天國那種不合理、不公平和不正常的地方
[00:03:50.600 --> 00:03:52.880]  我不是故意誇張的
[00:03:52.880 --> 00:03:53.800]  我覺得
[00:03:53.800 --> 00:03:59.400]  如果你明白耶穌經常要說一些顛覆性的話
[00:03:59.400 --> 00:04:00.680]  去挑戰我們
[00:04:00.680 --> 00:04:02.280]  能夠令我們反省的話
[00:04:02.280 --> 00:04:06.320]  耶穌是故意用兩件事、兩段的話
[00:04:06.320 --> 00:04:07.600]  要告訴我們
[00:04:07.600 --> 00:04:09.600]  如果你要做天國的子民
[00:04:09.600 --> 00:04:12.800]  如果你要做天國的子民的時候
[00:04:12.800 --> 00:04:18.440]  你永遠都會有一種不正常的表現
[00:04:18.440 --> 00:04:20.480]  天國是不正常的
[00:04:20.480 --> 00:04:22.040]  什麼叫不正常呢?
[00:04:22.040 --> 00:04:23.400]  當然不是瘋瘋癲癲的
[00:04:23.400 --> 00:04:27.120]  不正常是比較起人間的標準
[00:04:27.120 --> 00:04:27.960]  是不正常的
[00:04:27.960 --> 00:04:31.040]  你拿著做人的人間的標準
[00:04:31.040 --> 00:04:33.400]  來衡量天國的生活的時候
[00:04:33.400 --> 00:04:34.120]  我告訴你
[00:04:34.120 --> 00:04:35.720]  耶穌說你搞錯了
[00:04:35.720 --> 00:04:37.280]  天國是不正常的
[00:04:37.280 --> 00:04:38.360]  是不合理的
[00:04:38.360 --> 00:04:39.800]  是不尋常的
[00:04:39.800 --> 00:04:42.680]  是不用人間的標準來做事的
[00:04:42.680 --> 00:04:44.360]  是不公平的
[00:04:44.360 --> 00:04:45.160]  喏
[00:04:45.160 --> 00:04:47.720]  我想跟大家再分析多一點
[00:04:47.720 --> 00:04:49.400]  究竟是不是這個意思
[00:04:49.400 --> 00:04:51.400]  以及為什麼耶穌會這麼說
[00:04:51.400 --> 00:04:54.080]  剛才我們說的這四件事
[00:04:54.080 --> 00:04:55.480]  其實都是真的
[00:04:55.480 --> 00:04:56.240]  你想清楚
[00:04:56.240 --> 00:04:58.880]  從一個人的標準的角度來說
[00:04:58.880 --> 00:05:01.080]  這不是一個正常的標準
[00:05:01.080 --> 00:05:03.640]  弟弟來到耶穌面前
[00:05:03.640 --> 00:05:09.080]  雖然弟弟不是說一定要趕他走
[00:05:09.080 --> 00:05:12.600]  有些弟弟在當時的歷史裡面
[00:05:12.600 --> 00:05:14.760]  有些出名的人
[00:05:14.760 --> 00:05:17.000]  有些人都抱弟弟來祝福
[00:05:17.000 --> 00:05:18.920]  這是很普通的
[00:05:18.920 --> 00:05:20.920]  為什麼門徒要推他走呢?
[00:05:20.920 --> 00:05:22.480]  我就很難猜
[00:05:22.480 --> 00:05:24.040]  聖經又沒有詳細說
[00:05:24.040 --> 00:05:26.800]  門徒應該不會這麼粗魯的
[00:05:26.800 --> 00:05:29.080]  我猜呢
[00:05:29.080 --> 00:05:31.120]  要不然這群小朋友很吵
[00:05:31.120 --> 00:05:32.680]  有些人估計
[00:05:32.680 --> 00:05:34.800]  我自己個人的感受
[00:05:34.800 --> 00:05:37.600]  可能這群根本就不是奶粉的
[00:05:37.600 --> 00:05:38.920]  肥肥白白的那些
[00:05:38.920 --> 00:05:41.320]  那些沒理由會趕他走的
[00:05:41.320 --> 00:05:44.320]  多數是什麼呢?
[00:05:44.320 --> 00:05:45.680]  弱智的
[00:05:45.680 --> 00:05:47.400]  就像我女兒那些
[00:05:48.400 --> 00:05:49.640]  低智的
[00:05:49.640 --> 00:05:50.480]  盲的
[00:05:50.480 --> 00:05:51.600]  骯髒的
[00:05:51.600 --> 00:05:53.280]  看上去不可愛的
[00:05:53.280 --> 00:05:54.680]  不過無論如何
[00:05:54.680 --> 00:05:57.240]  弟弟在當時的地位還是不高
[00:05:57.240 --> 00:05:58.960]  因為他的價值不高
[00:05:58.960 --> 00:06:00.120]  無論如何
[00:06:00.120 --> 00:06:01.640]  門徒覺得他礙手礙腳
[00:06:01.640 --> 00:06:02.600]  這群人幹什麼呢?
[00:06:02.600 --> 00:06:03.440]  搗亂
[00:06:03.440 --> 00:06:04.800]  簡單來說
[00:06:04.800 --> 00:06:07.800]  弟弟按照人的條件來說
[00:06:07.800 --> 00:06:09.400]  他沒有任何條件
[00:06:09.400 --> 00:06:11.560]  他擁有沒有任何條件
[00:06:11.560 --> 00:06:12.640]  但是耶穌很奇怪
[00:06:12.640 --> 00:06:14.640]  就說了一句剛剛相反的話
[00:06:14.640 --> 00:06:16.920]  天國就是屬於這群人
[00:06:17.440 --> 00:06:18.920]  是不是矛盾呢?
[00:06:18.920 --> 00:06:20.440]  是不是不合理呢?
[00:06:20.440 --> 00:06:23.800]  接著剛剛相反
[00:06:23.800 --> 00:06:27.040]  這個青年的官來到耶穌面前
[00:06:27.040 --> 00:06:29.880]  這個官就是一切條件都有了
[00:06:29.880 --> 00:06:31.920]  老實說他有錢
[00:06:31.920 --> 00:06:34.000]  他也有道德
[00:06:34.000 --> 00:06:37.120]  我們看到這個官來到耶穌面前
[00:06:37.120 --> 00:06:37.880]  求什麼呢?
[00:06:37.880 --> 00:06:39.400]  求得永生
[00:06:39.400 --> 00:06:41.120]  讓耶穌給他永生
[00:06:41.120 --> 00:06:42.600]  他跪在耶穌面前
[00:06:42.600 --> 00:06:44.200]  他說良善的夫子
[00:06:44.200 --> 00:06:45.520]  其實呢
[00:06:46.080 --> 00:06:48.880]  其實他的意思就是說
[00:06:48.880 --> 00:06:50.600]  我知道你良善
[00:06:50.600 --> 00:06:52.040]  我也良善
[00:06:52.040 --> 00:06:56.240]  我們帶著這個條件來到的時候
[00:06:56.240 --> 00:06:57.120]  我有錢
[00:06:57.120 --> 00:06:59.360]  我還謙卑跪在你面前
[00:06:59.360 --> 00:07:01.040]  條件都齊全了
[00:07:01.040 --> 00:07:01.680]  是不是?
[00:07:01.680 --> 00:07:02.840]  說得俗一點
[00:07:02.840 --> 00:07:04.360]  耶穌應該吐出來反應了
[00:07:04.360 --> 00:07:05.120]  好了,給你了
[00:07:05.120 --> 00:07:05.920]  快點給你了
[00:07:05.920 --> 00:07:07.120]  難得有這樣的人
[00:07:07.120 --> 00:07:07.760]  是不是?
[00:07:07.760 --> 00:07:10.400]  但是耶穌竟然不給
[00:07:10.400 --> 00:07:12.400]  是不是很詫異呢?
[00:07:12.400 --> 00:07:13.640]  是不是不合理呢?
[00:07:13.640 --> 00:07:14.480]  不行
[00:07:14.480 --> 00:07:15.680]  你還要變賣一切
[00:07:15.680 --> 00:07:16.440]  所有的跟從
[00:07:16.440 --> 00:07:18.120]  是不是太離譜了?
[00:07:18.120 --> 00:07:22.360]  大家知道耶穌不是叫所有人都變賣所有的跟從
[00:07:22.360 --> 00:07:24.520]  當天耶穌讓他跟從的人
[00:07:24.520 --> 00:07:25.840]  不是每個人都變賣的
[00:07:25.840 --> 00:07:28.680]  就是馬大馬利亞沒有變賣所有東西
[00:07:28.680 --> 00:07:29.520]  他還在他家裡
[00:07:29.520 --> 00:07:30.120]  是不是?
[00:07:30.120 --> 00:07:31.920]  耶穌死了之後
[00:07:31.920 --> 00:07:33.520]  有人將他的墳墓
[00:07:33.520 --> 00:07:34.840]  給耶穌安葬的
[00:07:34.840 --> 00:07:36.720]  在以利亞泰的藥室
[00:07:36.720 --> 00:07:38.280]  那個肯定是有錢人
[00:07:38.280 --> 00:07:39.000]  如果不有錢
[00:07:39.000 --> 00:07:41.520]  他自己怎麼會有一個為自己預備的墳墓
[00:07:41.520 --> 00:07:42.880]  起碼他沒有變賣所有東西
[00:07:42.880 --> 00:07:44.200]  至少剩下墳墓
[00:07:44.200 --> 00:07:45.280]  是不是?
[00:07:45.280 --> 00:07:47.640]  當然不是剩下墳墓了
[00:07:47.640 --> 00:07:48.440]  就是說
[00:07:48.440 --> 00:07:49.280]  跟耶穌的人
[00:07:49.280 --> 00:07:52.720]  耶穌也沒有要求他變賣所有東西
[00:07:52.720 --> 00:07:56.160]  為什麼偏偏這麼有條件的耶穌要這樣割他呢?
[00:07:56.160 --> 00:07:57.280]  是不是?
[00:07:57.280 --> 00:07:58.280]  這個是不是…
[00:07:58.280 --> 00:08:00.600]  總之我們想的時候是有不明白的
[00:08:00.600 --> 00:08:02.400]  是很不尋常的
[00:08:02.400 --> 00:08:03.880]  很不合理的
[00:08:03.880 --> 00:08:05.480]  是真的不合理的
[00:08:05.480 --> 00:08:06.800]  OK?
[00:08:06.800 --> 00:08:08.720]  接著當然了
[00:08:08.720 --> 00:08:11.240]  駱駝村的針眼就更加不合理了
[00:08:11.240 --> 00:08:13.920]  葡萄園裡面
[00:08:13.920 --> 00:08:15.160]  早上做工的
[00:08:15.160 --> 00:08:17.360]  晚上五點鐘才做工的
[00:08:17.360 --> 00:08:18.920]  大家都得到同樣的工錢
[00:08:18.920 --> 00:08:20.480]  又不公平又不合理
[00:08:20.480 --> 00:08:21.120]  是不是?
[00:08:21.120 --> 00:08:23.440]  每一樣東西都不合理的
[00:08:23.440 --> 00:08:27.960]  有些學者就努力將耶穌做這些事情
[00:08:27.960 --> 00:08:29.600]  或者說這些合理化他
[00:08:29.600 --> 00:08:31.400]  我覺得沒有必要的
[00:08:31.400 --> 00:08:32.920]  有人說
[00:08:32.920 --> 00:08:35.200]  駱駝村的針眼怎麼不行呢?
[00:08:35.200 --> 00:08:37.120]  駱駝是這麼大隻的
[00:08:37.120 --> 00:08:38.720]  針眼這麼小的洞
[00:08:38.720 --> 00:08:42.800]  他說可能當時耶路撒冷的城牆門口
[00:08:42.800 --> 00:08:45.120]  有一個小小的洞
[00:08:45.120 --> 00:08:46.440]  給動物進去的
[00:08:46.440 --> 00:08:47.960]  就叫做針眼洞
[00:08:47.960 --> 00:08:51.000]  所以駱駝一壓下去就很難進去
[00:08:51.000 --> 00:08:52.360]  沒有必要這麼說
[00:08:52.360 --> 00:08:54.600]  沒有任何考古學之前的東西
[00:08:54.600 --> 00:08:59.320]  他們想將耶穌所說的話合理化
[00:08:59.320 --> 00:09:00.160]  你明白嗎?
[00:09:00.160 --> 00:09:00.880]  可以的
[00:09:00.880 --> 00:09:01.920]  有理由的
[00:09:01.920 --> 00:09:02.920]  或者
[00:09:02.920 --> 00:09:03.760]  他們有很多人
[00:09:03.760 --> 00:09:05.720]  有不少學者去研究
[00:09:05.720 --> 00:09:10.880]  當時巴勒斯坦的勞工制度是怎麼樣的
[00:09:10.880 --> 00:09:11.560]  是不是?
[00:09:11.560 --> 00:09:12.560]  那些僱主
[00:09:12.560 --> 00:09:14.040]  因為沒有工會
[00:09:14.040 --> 00:09:15.720]  所以他們說了算
[00:09:15.720 --> 00:09:16.840]  說什麼就什麼
[00:09:16.840 --> 00:09:19.880]  所以他說過多少錢就是多少錢
[00:09:19.880 --> 00:09:21.200]  你沒得跟他爭辯的
[00:09:21.200 --> 00:09:22.760]  其實意思就是
[00:09:22.760 --> 00:09:25.360]  又想幫耶穌說這個比喻
[00:09:25.360 --> 00:09:26.360]  是合理化的
[00:09:26.360 --> 00:09:28.160]  如果你問我
[00:09:28.160 --> 00:09:30.280]  我就覺得不需要這麼做
[00:09:30.280 --> 00:09:30.560]  為什麼?
[00:09:30.560 --> 00:09:32.680]  因為耶穌故意就是要不合理的
[00:09:32.680 --> 00:09:36.680]  做這麼多事情都要表現一個原則
[00:09:36.680 --> 00:09:39.200]  就是天國的原則是不合理的
[00:09:39.200 --> 00:09:40.480]  是不正常的
[00:09:40.480 --> 00:09:41.800]  為什麼?
[00:09:41.800 --> 00:09:42.960]  我們要問
[00:09:42.960 --> 00:09:44.680]  就是耶穌說了一句話
[00:09:44.680 --> 00:09:47.480]  如果你表面看就好像很行貨一樣
[00:09:47.480 --> 00:09:50.120]  像是在說什麼
[00:09:50.120 --> 00:09:51.520]  比特說
[00:09:51.520 --> 00:09:55.440]  駱駝穿針眼這麼難
[00:09:55.440 --> 00:09:56.520]  誰行呢?
[00:09:56.520 --> 00:09:57.320]  耶穌說什麼?
[00:09:57.320 --> 00:09:59.880]  在人不能,在神凡事都能
[00:09:59.880 --> 00:10:02.160]  這句話如果你很表面看
[00:10:02.160 --> 00:10:03.560]  耶穌就說
[00:10:03.560 --> 00:10:06.080]  太行貨了
[00:10:06.080 --> 00:10:06.600]  就是說
[00:10:06.600 --> 00:10:08.400]  駱駝怎麼可以穿針眼呢?
[00:10:08.400 --> 00:10:09.000]  耶穌說
[00:10:09.000 --> 00:10:10.920]  人得神當然行
[00:10:10.920 --> 00:10:12.400]  那麼誰用你說什麼神
[00:10:12.400 --> 00:10:13.400]  當然行
[00:10:13.400 --> 00:10:13.880]  是不是?
[00:10:13.880 --> 00:10:16.240]  縮小它就能進去
[00:10:16.240 --> 00:10:17.000]  就是
[00:10:17.000 --> 00:10:19.400]  但是耶穌是不是在說這麼表面的事情
[00:10:19.400 --> 00:10:21.520]  耶穌從來都不會說這麼表面的事情
[00:10:21.520 --> 00:10:24.200]  也不是隨便說一句話就推搪你
[00:10:24.200 --> 00:10:25.080]  不是
[00:10:25.080 --> 00:10:26.600]  你留心這一句話
[00:10:26.600 --> 00:10:27.840]  如果你想深一點
[00:10:27.840 --> 00:10:30.760]  耶穌在這句話裡面點了兩個很重要的字
[00:10:30.760 --> 00:10:32.840]  你現在說人
[00:10:32.840 --> 00:10:34.480]  還是說神
[00:10:34.480 --> 00:10:40.640]  你現在說人間所了解到的標準和原則
[00:10:40.640 --> 00:10:44.520]  還是說有神的生活標準和原則
[00:10:44.520 --> 00:10:47.880]  這句話的意思就是這樣
[00:10:47.880 --> 00:10:49.520]  就是耶穌想告訴你
[00:10:49.520 --> 00:10:51.200]  天國是天國
[00:10:51.200 --> 00:10:52.760]  人間是人間
[00:10:52.760 --> 00:10:55.720]  人間的原則不等於天國的原則
[00:10:55.720 --> 00:10:57.200]  你說真的這麼極端?
[00:10:57.200 --> 00:10:58.080]  真的不等於天國嗎?
[00:10:58.080 --> 00:10:58.960]  真的
[00:10:58.960 --> 00:11:02.360]  因為天國有神的生活
[00:11:02.360 --> 00:11:06.760]  應該就有一種與人間不同的地方
[00:11:06.760 --> 00:11:09.120]  如果你是天國的子民
[00:11:09.120 --> 00:11:11.280]  就像今天你和我是基督徒一樣
[00:11:11.280 --> 00:11:14.360]  如果我們的生活裡面沒有這種不尋常性
[00:11:14.360 --> 00:11:16.080]  甚至是不合理性
[00:11:16.080 --> 00:11:20.080]  甚至是不正常性
[00:11:20.080 --> 00:11:26.040]  就不是有資格稱得上天國的子民
[00:11:26.040 --> 00:11:27.160]  為什麼呢?
[00:11:27.160 --> 00:11:28.800]  因為耶穌在說
[00:11:28.800 --> 00:11:30.560]  在天國裡面有兩樣東西
[00:11:30.560 --> 00:11:33.280]  是與人間不同的
[00:11:33.280 --> 00:11:35.240]  我們不要帶著人間的標準
[00:11:35.240 --> 00:11:36.320]  就像我們很多學者
[00:11:36.320 --> 00:11:38.960]  帶著人間的標準想幫助耶穌解決
[00:11:38.960 --> 00:11:40.560]  幫助祂合理化
[00:11:40.560 --> 00:11:41.320]  其實不需要
[00:11:41.320 --> 00:11:42.520]  耶穌就是想告訴你
[00:11:42.520 --> 00:11:43.400]  不是的
[00:11:43.400 --> 00:11:44.880]  你不要幫我合理化
[00:11:44.880 --> 00:11:46.960]  耶穌說祂想告訴你不合理的事情
[00:11:46.960 --> 00:11:49.160]  因為你是在用人間的東西去想
[00:11:49.160 --> 00:11:49.840]  為什麼呢?
[00:11:49.840 --> 00:11:51.160]  因為第一
[00:11:51.160 --> 00:11:53.920]  神是要求什麼的
[00:11:53.920 --> 00:11:56.520]  神是要求什麼的
[00:11:56.520 --> 00:11:57.840]  祂計算什麼
[00:11:57.840 --> 00:12:00.560]  神的計算
[00:12:00.560 --> 00:12:02.640]  不是人那種
[00:12:02.640 --> 00:12:05.040]  你帶著什麼標準條件
[00:12:05.520 --> 00:12:07.160]  你帶著的條件
[00:12:07.160 --> 00:12:09.640]  與神交換祂所給你的東西
[00:12:09.640 --> 00:12:10.880]  如果你是這樣的看法
[00:12:10.880 --> 00:12:11.840]  這是人間的看法
[00:12:11.840 --> 00:12:13.080]  這叫做公平交易
[00:12:13.080 --> 00:12:13.720]  沒錯
[00:12:13.720 --> 00:12:15.120]  在我們人世間是公平交易
[00:12:15.120 --> 00:12:16.360]  但是神想告訴你
[00:12:16.360 --> 00:12:17.280]  耶穌告訴我們
[00:12:17.280 --> 00:12:18.960]  神不是公平交易的
[00:12:18.960 --> 00:12:20.960]  不是要公平交易的
[00:12:20.960 --> 00:12:23.280]  你拿到什麼與神交換呢?
[00:12:23.280 --> 00:12:27.400]  所以剛才我們看到的兩個事件就是這樣
[00:12:27.400 --> 00:12:29.440]  那些小孩子什麼都沒有
[00:12:29.440 --> 00:12:31.440]  什麼條件都沒有
[00:12:31.440 --> 00:12:33.200]  耶穌說天國就給他了
[00:12:33.200 --> 00:12:34.200]  對不對?
[00:12:34.680 --> 00:12:36.320]  這個青年的官
[00:12:36.320 --> 00:12:37.720]  他什麼都有的
[00:12:37.720 --> 00:12:40.480]  耶穌偏偏不給他
[00:12:40.480 --> 00:12:41.960]  不給他
[00:12:41.960 --> 00:12:45.760]  因為他帶著一種交換的心態
[00:12:45.760 --> 00:12:50.120]  我不知道有沒有跟大家說過這個事例
[00:12:50.120 --> 00:12:53.040]  我在加拿大有一個朋友跟大家說過
[00:12:53.040 --> 00:12:54.480]  他是一個醫生
[00:12:54.480 --> 00:12:56.360]  他是一個很出名的醫生
[00:12:56.360 --> 00:12:56.960]  一個華人
[00:12:56.960 --> 00:12:58.760]  他做了很多善事
[00:12:58.760 --> 00:13:03.720]  他也扮演了很多慈善的事
[00:13:03.720 --> 00:13:06.800]  我跟他一起籌款
[00:13:06.800 --> 00:13:07.960]  他知道我是基督徒
[00:13:07.960 --> 00:13:09.080]  他自己就不是
[00:13:09.080 --> 00:13:13.360]  但是他跟我經常聊天
[00:13:13.360 --> 00:13:16.320]  當然我也有時候跟他分享福音
[00:13:16.320 --> 00:13:18.600]  有沒有說過這件事?
[00:13:18.600 --> 00:13:19.800]  說過了是吧?
[00:13:19.800 --> 00:13:21.560]  不過你再聽多一次吧
[00:13:21.560 --> 00:13:22.240]  因為我沒辦法
[00:13:22.240 --> 00:13:23.760]  這是真事
[00:13:23.760 --> 00:13:24.720]  我沒辦法作
[00:13:24.720 --> 00:13:25.480]  是吧?
[00:13:25.480 --> 00:13:27.560]  有一天
[00:13:27.560 --> 00:13:29.200]  我記得他說過
[00:13:29.200 --> 00:13:29.680]  Milton
[00:13:29.680 --> 00:13:31.440]  我的英文名字叫Milton
[00:13:31.440 --> 00:13:32.160]  那邊
[00:13:32.160 --> 00:13:33.440]  他說Milton
[00:13:33.560 --> 00:13:35.760]  他說你不用再跟我說耶穌了
[00:13:35.760 --> 00:13:37.640]  他說我死了之後
[00:13:37.640 --> 00:13:39.800]  肯定上天堂
[00:13:39.800 --> 00:13:40.720]  用他的說法
[00:13:40.720 --> 00:13:42.160]  他說我一定會上
[00:13:42.160 --> 00:13:45.040]  我說為什麼你這麼有把握
[00:13:45.040 --> 00:13:46.120]  上天堂
[00:13:46.120 --> 00:13:47.560]  他說很簡單的
[00:13:47.560 --> 00:13:48.880]  你看看
[00:13:48.880 --> 00:13:50.760]  你的神
[00:13:50.760 --> 00:13:52.480]  很慈悲
[00:13:52.480 --> 00:13:54.360]  我的人也很慈愛
[00:13:54.360 --> 00:13:56.680]  你的神很公義
[00:13:56.680 --> 00:13:58.320]  我的人也很公正
[00:13:58.320 --> 00:13:59.280]  很正義
[00:13:59.280 --> 00:14:01.080]  他說我們兩個很像
[00:14:01.080 --> 00:14:03.160]  我跟他很像
[00:14:03.160 --> 00:14:04.920]  我死了之後他一定要我
[00:14:04.920 --> 00:14:07.800]  你沒想過這麼想
[00:14:07.800 --> 00:14:08.920]  其實很中國式的
[00:14:08.920 --> 00:14:09.760]  是吧?
[00:14:09.760 --> 00:14:13.040]  我突然間問了問
[00:14:13.040 --> 00:14:14.160]  我說不如這樣吧
[00:14:14.160 --> 00:14:16.000]  你要永遠跟神在一起
[00:14:16.000 --> 00:14:16.600]  在天堂的時候
[00:14:16.600 --> 00:14:17.480]  那你要問
[00:14:17.480 --> 00:14:20.400]  究竟他怎麼跟你建立關係
[00:14:20.400 --> 00:14:21.000]  是吧?
[00:14:21.000 --> 00:14:22.120]  是雙方的
[00:14:22.120 --> 00:14:23.920]  你這麼有條件而已
[00:14:23.920 --> 00:14:26.160]  但是看他開出什麼條件
[00:14:26.160 --> 00:14:28.200]  我就跟他說馬可福音
[00:14:28.200 --> 00:14:30.000]  我記得馬可福音第二章
[00:14:30.000 --> 00:14:32.160]  耶穌說我來是要呼召罪人
[00:14:32.160 --> 00:14:33.400]  不是呼召疑人
[00:14:33.400 --> 00:14:36.480]  他說有病的才要醫生
[00:14:36.480 --> 00:14:38.160]  沒病的不用醫生
[00:14:38.160 --> 00:14:39.800]  我說糟糕了
