
[00:00:00.000 --> 00:00:08.000]  保羅在提摩太前書的第二章第一和第二節提出了使命
[00:07:29.000 --> 00:07:32.000]  你記得我以前在這裡說過,到今天我還在說這個
[00:07:32.000 --> 00:07:35.000]  立場沒有改變,我記得我有一次說
[00:07:35.000 --> 00:07:38.000]  為什麼要找葉劉淑儀罵他掃把頭
[00:07:38.000 --> 00:07:43.000]  沒理由罵他掃把頭,今天有些事大家又點頭
[00:07:43.000 --> 00:07:47.000]  這個世界會變的,人也有很多面子
[00:07:47.000 --> 00:07:50.000]  尤其是人坐在某個位置,所說的話
[00:07:50.000 --> 00:07:54.000]  不一定他心裡願意說,或者能夠說
[00:07:54.000 --> 00:07:57.000]  我們看到神的心意是什麼呢
[00:07:57.000 --> 00:08:07.000]  首先我們說,神的心意是讓我們有一天可以平靜安穩的日子
[00:08:07.000 --> 00:08:12.000]  這是神的心意,我們禱告裡面我們向著那個心意
[00:08:12.000 --> 00:08:17.000]  不過如果真的不行的話,我們不否定是可以有顛覆
[00:08:17.000 --> 00:08:22.000]  可以打倒的方式,不過這個不是我們基督徒首選的方法
[00:08:22.000 --> 00:08:25.000]  這個我要跟大家說清楚,聖經是這樣說的
[00:08:25.000 --> 00:08:30.000]  我沒辦法否定這四個字的原文都是正態的,有規格的
[00:08:30.000 --> 00:08:33.000]  是安頓的一個字眼
[00:08:33.000 --> 00:08:39.000]  我知道有人說,溫偉耀這些守舊派,你們都不得前衛的
[00:08:39.000 --> 00:08:43.000]  都沒有正義,你不要說我沒有正義感
[00:08:43.000 --> 00:08:49.000]  我不是沒有正義感,不過我按照神的說話來首先說這個第一點
[00:08:49.000 --> 00:08:52.000]  還有什麼神的心意呢,我繼續說下去
[00:08:52.000 --> 00:08:56.000]  因為我們如果要為萬民來禱告的話
[00:08:56.000 --> 00:09:01.000]  我們一定要按照神的心意來禱告,我們要貼近神的心意
[00:09:01.000 --> 00:09:08.000]  我相信大家心裡一定會說,貼近神的心意很抽象,神啊,我們怎麼知道他的心意
[00:09:08.000 --> 00:09:11.000]  不是,神說我的心意是可以知道的
[00:09:11.000 --> 00:09:14.000]  第一,他藉著聖經的啟示說出來
[00:09:14.000 --> 00:09:17.000]  但更加重要的就是今天我們讀了兩段聖經
[00:09:17.000 --> 00:09:21.000]  接著他藉著耶穌基督讓我們看到
[00:09:21.000 --> 00:09:26.000]  基督教信仰是很特別的,我們經常說神這麼抽象怎麼能看到
[00:09:26.000 --> 00:09:31.000]  對不起,聖經說神是能看到的,是不是啊,你亂說,不是啊
[00:09:31.000 --> 00:09:36.000]  《約翰福音》第一章說,耶穌基督就是那位不能見的神,我們可以看到
[00:09:36.000 --> 00:09:39.000]  神見不見到,見到,你見耶穌不就行了
[00:09:39.000 --> 00:09:43.000]  神的心意知不知道,不知道,知,看耶穌不就知道了
[00:09:43.000 --> 00:09:46.000]  那麼耶穌怎麼顯出神的心意呢
[00:09:46.000 --> 00:09:50.000]  我們就從今天我們所讀的兩段所說的
[00:09:50.000 --> 00:09:54.000]  所以保羅繼續說,信仰的核心就是關於耶穌基督
[00:09:54.000 --> 00:09:57.000]  而你看著耶穌基督就知道神的心意
[00:09:57.000 --> 00:10:01.000]  你知道神的心意就貼近神的心意,為萬民禱告
[00:10:01.000 --> 00:10:04.000]  那麼究竟神的心意是怎樣呢
[00:10:04.000 --> 00:10:07.000]  第二章那裡,第五節和第六節
[00:10:07.000 --> 00:10:11.000]  第五節和第六節那裡說了什麼呢
[00:10:11.000 --> 00:10:17.000]  神的心意是神只有一位,在神和人當中只有一個中寶
[00:10:17.000 --> 00:10:24.000]  就是降世為人的耶穌基督,他寫了自己作萬人的贖家
[00:10:24.000 --> 00:10:28.000]  這個就是第一,就是耶穌基督所顯出來神的心意
[00:10:28.000 --> 00:10:32.000]  那麼這個是什麼心意呢,好像很熟悉這些話
[00:10:32.000 --> 00:10:34.000]  但是重點在哪裡呢
[00:10:34.000 --> 00:10:38.000]  這幾句信仰的總綱的重要性就是
[00:10:38.000 --> 00:10:43.000]  我們的神是從天上落到人間
[00:10:43.000 --> 00:10:50.000]  甚至犧牲自己的生命,成為萬人的贖家
[00:10:50.000 --> 00:10:55.000]  捨棄自己的生命,這樣的代價
[00:10:55.000 --> 00:10:59.000]  這個神是因為按照他的本性
[00:10:59.000 --> 00:11:05.000]  他愛人到一個地步,他自己親自成為人
[00:11:05.000 --> 00:11:09.000]  進入人當中成為其中一個分子,就是人子
[00:11:09.000 --> 00:11:14.000]  然後甚至犧牲他自己的生命
[00:11:14.000 --> 00:11:19.000]  作為我們能夠得到更好的生命的代價
[00:11:19.000 --> 00:11:21.000]  贖我們回來
[00:11:21.000 --> 00:11:25.000]  以至我們可以能夠本來是注定死亡的
[00:11:25.000 --> 00:11:29.000]  但是因為耶穌的犧牲,他的代我們犧牲
[00:11:29.000 --> 00:11:32.000]  和我們走過這條路,我們可以成為人
[00:11:32.000 --> 00:11:35.000]  走到神那裡,他就是我們的中寶
[00:11:35.000 --> 00:11:36.000]  你明白這幅圖畫嗎
[00:11:36.000 --> 00:11:39.000]  這幅圖畫我也很熟悉,這就是福音
[00:11:39.000 --> 00:11:45.000]  但是今天,等到在這個情況,在這聖經裡面的時候
[00:11:45.000 --> 00:11:48.000]  這個福音要告訴我們一件事
[00:11:48.000 --> 00:11:53.000]  就是神的心意就是體貼所有的人
[00:11:53.000 --> 00:12:00.000]  體貼人的痛苦,甚至犧牲他自己
[00:12:00.000 --> 00:12:03.000]  和人的痛苦一起走這條路
[00:12:03.000 --> 00:12:07.000]  以至將人帶向一個更美的生命
[00:12:07.000 --> 00:12:10.000]  如果這就是神的心意在耶穌基督顯出來的時候
[00:12:10.000 --> 00:12:13.000]  我們為萬民禱告的時候
[00:12:13.000 --> 00:12:20.000]  就要有同樣的心智,同樣的心情和膽量
[00:12:20.000 --> 00:12:22.000]  具體怎麼做呢
[00:12:22.000 --> 00:12:24.000]  我講一下我的做法
[00:12:24.000 --> 00:12:26.000]  我在不同的場合裡面都有提議
[00:12:26.000 --> 00:12:28.000]  我自己一直在做的
[00:12:28.000 --> 00:12:33.000]  叫做看新聞待討的操練
[00:12:33.000 --> 00:12:35.000]  我們天天都看新聞
[00:12:35.000 --> 00:12:37.000]  但我們基督徒看新聞的時候
[00:12:37.000 --> 00:12:38.000]  我有一個使命
[00:12:38.000 --> 00:12:41.000]  就是看著這個電視機的畫面
[00:12:41.000 --> 00:12:45.000]  讓我們的心進到電視機裡面
[00:12:45.000 --> 00:12:48.000]  那個真實的世界當中
[00:12:48.000 --> 00:12:51.000]  然後進入他們的心靈
[00:12:51.000 --> 00:12:53.000]  雖然我們不在場
[00:12:53.000 --> 00:12:58.000]  我們電視機裡看到利比亞的子彈橫飛
[00:12:58.000 --> 00:13:02.000]  那些喊叫聲
[00:13:02.000 --> 00:13:05.000]  雖然我們去不到利比亞
[00:13:05.000 --> 00:13:07.000]  但是我們透過電視機的新聞
[00:13:07.000 --> 00:13:09.000]  我們看的時候
[00:13:09.000 --> 00:13:12.000]  讓我們的心進到利比亞
[00:13:12.000 --> 00:13:13.000]  這個就是我們剛才所說的
[00:13:13.000 --> 00:13:14.000]  好像我們主耶穌基督
[00:13:14.000 --> 00:13:17.000]  我們的神渡成肉身一樣
[00:13:17.000 --> 00:13:19.000]  神不是在天上看我們人類的
[00:13:19.000 --> 00:13:21.000]  祂來到我們當中
[00:13:21.000 --> 00:13:22.000]  我們去不到利比亞
[00:13:22.000 --> 00:13:24.000]  但是讓我們的心渡成肉身
[00:13:24.000 --> 00:13:26.000]  進到利比亞
[00:13:26.000 --> 00:13:29.000]  彷彿感覺到利比亞在那個地方
[00:13:29.000 --> 00:13:31.000]  那些人他們的那種中槍
[00:13:31.000 --> 00:13:33.000]  他們的掙扎
[00:13:33.000 --> 00:13:35.000]  子彈橫飛的日子
[00:13:35.000 --> 00:13:39.000]  我在電視機裡面又看到卡達菲
[00:13:39.000 --> 00:13:42.000]  我們進到他的心裡面
[00:13:42.000 --> 00:13:45.000]  我們彷彿感覺到他的憤怒
[00:13:45.000 --> 00:13:47.000]  然後我們求神
[00:13:47.000 --> 00:13:49.000]  在這個時間我們就禱告
[00:13:49.000 --> 00:13:52.000]  求神的靈進入他們的腦子裡面
[00:13:52.000 --> 00:13:54.000]  讓他們做一些決定的時候
[00:13:54.000 --> 00:13:57.000]  真的有神自己的掌管
[00:13:57.000 --> 00:13:58.000]  以至他們一個決定
[00:13:58.000 --> 00:14:03.000]  你知道死了可以死多少無辜的生命
[00:14:03.000 --> 00:14:07.000]  我們看到那些僱傭兵
[00:14:07.000 --> 00:14:10.000]  我們進到他們的生命裡面
[00:14:10.000 --> 00:14:14.000]  然後求神去扭轉他們的心境
[00:14:14.000 --> 00:14:17.000]  雖然他們拿了錢要開槍
[00:14:17.000 --> 00:14:20.000]  但求神的靈進入他們的腦子裡面
[00:14:20.000 --> 00:14:22.000]  給他們一點點的良知
[00:14:22.000 --> 00:14:25.000]  以至他們的手開不了那把槍
[00:14:25.000 --> 00:14:27.000]  忍不住
[00:14:27.000 --> 00:14:35.000]  心裡面忍不住開槍橫掃這些手無寸鐵的群眾
[00:14:35.000 --> 00:14:37.000]  這個就是我們的代求
[00:14:37.000 --> 00:14:38.000]  你明白嗎?
[00:14:38.000 --> 00:14:40.000]  這個就是代禱那種的心境
[00:14:40.000 --> 00:14:42.000]  我們進到他們那裡
[00:14:42.000 --> 00:14:45.000]  就好像耶穌基督進到我們那裡
[00:14:45.000 --> 00:14:48.000]  以至將我們的生命帶到神的面前
[00:14:48.000 --> 00:14:49.000]  我們知道在中東的人
[00:14:49.000 --> 00:14:52.000]  大部分他不認識我們的主
[00:14:52.000 --> 00:14:54.000]  但是不表示神不愛他們
[00:14:54.000 --> 00:14:55.000]  你怎麼知道?
[00:14:55.000 --> 00:14:59.000]  第二個關於神自己很重要的心意
[00:14:59.000 --> 00:15:00.000]  就是這段聖經裡面
[00:15:00.000 --> 00:15:03.000]  短短的幾節聖經出現了四次
[00:15:03.000 --> 00:15:06.000]  萬人萬民一切的
[00:15:06.000 --> 00:15:08.000]  第一節第二節裡面出現了兩次
[00:15:08.000 --> 00:15:10.000]  你要為萬人來懇求
[00:15:10.000 --> 00:15:15.000]  君王一切權位的原文都是Panthas
[00:15:15.000 --> 00:15:17.000]  Panthas是希臘文的字
[00:15:17.000 --> 00:15:21.000]  然後第四節說他願意萬人得救
[00:15:21.000 --> 00:15:22.000]  你看到嗎?
[00:15:22.000 --> 00:15:28.000]  然後繼續到第六節
[00:15:28.000 --> 00:15:29.000]  耶穌基督降世為人
[00:15:29.000 --> 00:15:32.000]  寫了自己作萬人的贖駕
[00:15:32.000 --> 00:15:33.000]  這是神的心意
[00:15:33.000 --> 00:15:36.000]  神的心意是提醒我們
[00:15:36.000 --> 00:15:38.000]  我們基督徒我們教會
[00:15:38.000 --> 00:15:43.000]  沒有做小圈子的資格
[00:15:43.000 --> 00:15:46.000]  不能夠做小圈子
[00:15:46.000 --> 00:15:47.000]  我們教會
[00:15:47.000 --> 00:15:48.000]  我們每個基督徒不能夠
[00:15:48.000 --> 00:15:52.000]  只看著我們自己關注自己
[00:15:52.000 --> 00:15:55.000]  封閉了我們對周圍的世界
[00:15:55.000 --> 00:15:58.000]  所以基督徒不能夠不理時事
[00:15:58.000 --> 00:15:59.000]  你會說我很忙
[00:15:59.000 --> 00:16:00.000]  沒空就不理
[00:16:00.000 --> 00:16:01.000]  不行,對不起
[00:16:01.000 --> 00:16:03.000]  你還要理,還要理得來
[00:16:03.000 --> 00:16:04.000]  還要代討
[00:16:04.000 --> 00:16:08.000]  這就是神自己所定的意思
[00:16:08.000 --> 00:16:10.000]  沒有這個權利可以做小圈子
[00:16:10.000 --> 00:16:12.000]  神的心意是萬人的
[00:16:12.000 --> 00:16:14.000]  因為神不是一個
[00:16:14.000 --> 00:16:16.000]  自己什麼都不告訴別人
[00:16:16.000 --> 00:16:17.000]  什麼都不用理的
[00:16:17.000 --> 00:16:22.000]  神是願意所有人都有他自己的真理和恩典
[00:16:22.000 --> 00:16:23.000]  你說真的嗎?
[00:16:23.000 --> 00:16:24.000]  你看看第三章
[00:16:24.000 --> 00:16:25.000]  三章十六節
[00:16:25.000 --> 00:16:27.000]  另外一段的形訊
[00:16:27.000 --> 00:16:31.000]  就是說這件事
[00:16:31.000 --> 00:16:33.000]  三章十六節很有意思
[00:16:33.000 --> 00:16:35.000]  約翰福音三章十六節
[00:16:35.000 --> 00:16:37.000]  也是很重要的信仰裡的總綱
[00:16:37.000 --> 00:16:41.000]  神愛世人甚至將他的獨生子賜給他們
[00:16:41.000 --> 00:16:43.000]  叫一切信他敵不戰滅亡
[00:16:43.000 --> 00:16:44.000]  凡德永生,大家都很熟悉
[00:16:44.000 --> 00:16:46.000]  約翰福音三章十六節
[00:16:46.000 --> 00:16:49.000]  提摩太前書三章十六節
[00:16:49.000 --> 00:16:50.000]  也是一樣重要的
[00:16:50.000 --> 00:16:52.000]  六句話
[00:16:52.000 --> 00:16:53.000]  六句很短的說話
[00:16:53.000 --> 00:16:56.000]  但是將整個信仰的核心說了出來
[00:16:56.000 --> 00:16:57.000]  這六句就是
[00:16:57.000 --> 00:17:09.000]  耶穌基督神在肉身顯現,在聖靈裡稱義,被天使看見,被傳於列國,被世人信服,被接到榮耀裡
[00:17:09.000 --> 00:17:13.000]  這六句話就將整個信仰的總綱說了出來
[00:17:13.000 --> 00:17:18.000]  今天我們不是慢慢研究每一句話帶來的信仰內涵
[00:17:18.000 --> 00:17:21.000]  而是想告訴你整個信仰的核心
[00:17:21.000 --> 00:17:24.000]  想告訴你一個什麼樣的信息
[00:17:24.000 --> 00:17:26.000]  這六句話說的是什麼呢?
[00:17:26.000 --> 00:17:29.000]  第一,耶穌在肉身顯現出來
[00:17:29.000 --> 00:17:33.000]  神竟然在人類的肉身顯現出來
[00:17:33.000 --> 00:17:35.000]  可以看得到的,剛才說的
[00:17:35.000 --> 00:17:37.000]  神讓人看得到他自己
[00:17:37.000 --> 00:17:39.000]  然後在聖靈裡稱義
[00:17:39.000 --> 00:17:43.000]  翻譯應該可以簡單改一改
[00:17:43.000 --> 00:17:47.000]  它的靈被稱義
[00:17:47.000 --> 00:17:50.000]  被稱義不是說他本來有罪,所以被稱義
[00:17:50.000 --> 00:17:52.000]  稱義的意思就是justify
[00:17:52.000 --> 00:17:53.000]  稱義的意思就是說
[00:17:53.000 --> 00:17:55.000]  他找到他的身份
[00:17:55.000 --> 00:17:57.000]  一個人在神面前被稱義就是
[00:17:57.000 --> 00:17:59.000]  他重新有他的身份
[00:17:59.000 --> 00:18:03.000]  耶穌的靈,耶穌肉身成為一個人
[00:18:03.000 --> 00:18:04.000]  我們大家看到了
[00:18:04.000 --> 00:18:06.000]  然後,但是耶穌說我不是一個普通人
[00:18:06.000 --> 00:18:07.000]  神說這個不是一個普通人
[00:18:07.000 --> 00:18:13.000]  是他的靈讓他身份見證到他的身份是神自己
[00:18:13.000 --> 00:18:15.000]  他是神,也是人
[00:18:15.000 --> 00:18:17.000]  然後他被天時看見
[00:18:17.000 --> 00:18:22.000]  這裡你說我們的主耶穌在天上時時都被天時看見
[00:18:22.000 --> 00:18:25.000]  這個特別是指著耶穌基督
[00:18:25.000 --> 00:18:26.000]  在希伯來書第一章說到
[00:18:26.000 --> 00:18:28.000]  耶穌基督復活的時候
[00:18:28.000 --> 00:18:31.000]  在天時在旁的那個看見
[00:18:31.000 --> 00:18:36.000]  他的復活的能力彰顯於天時的面前
[00:18:36.000 --> 00:18:38.000]  然後被傳於列國
[00:18:38.000 --> 00:18:42.000]  列國都要被傳到形式
[00:18:42.000 --> 00:18:44.000]  被世人所信服
[00:18:44.000 --> 00:18:48.000]  最後接到榮耀裡就是他的升天
[00:18:48.000 --> 00:18:52.000]  整個六句說話強調的同一樣東西
[00:18:52.000 --> 00:18:54.000]  就是可以見到的
[00:18:54.000 --> 00:18:56.000]  公認的
[00:18:56.000 --> 00:19:00.000]  就是跟著我們剛才第十六節最初的那句話
[00:19:00.000 --> 00:19:06.000]  大哉,這個奧秘是被眾人所公認的
[00:19:06.000 --> 00:19:10.000]  神是一位願意被眾人所公認的神
[00:19:10.000 --> 00:19:11.000]  這是神的心意
[00:19:11.000 --> 00:19:16.000]  神是一位讓他的真理被眾人所理解所認識的神
[00:19:16.000 --> 00:19:17.000]  這是神的心意
[00:19:17.000 --> 00:19:19.000]  認識真理
[00:19:19.000 --> 00:19:23.000]  所以神的心意就是讓所有的人
[00:19:23.000 --> 00:19:25.000]  不只是我們的小圈子
[00:19:25.000 --> 00:19:27.000]  神的心是廣懷所有的
[00:19:27.000 --> 00:19:29.000]  認識他不認識他
[00:19:29.000 --> 00:19:31.000]  神都願意讓他能夠明白真理
[00:19:31.000 --> 00:19:32.000]  這是神的心意
[00:19:32.000 --> 00:19:34.000]  如果我們為世人待土的時候
[00:19:34.000 --> 00:19:35.000]  為萬民待土的時候
[00:19:35.000 --> 00:19:39.000]  讓我們的心不單止剛才說貼近神的心意
[00:19:39.000 --> 00:19:42.000]  去道成肉身進到他們的情景當中
[00:19:42.000 --> 00:19:44.000]  然後為他們呼求
[00:19:44.000 --> 00:19:49.000]  並且我們的心進到他們整體當中
[00:19:49.000 --> 00:19:51.000]  我們的心是擴闊的
[00:19:51.000 --> 00:19:55.000]  不只是從早到晚祈禱自己的兒子能不能進到學校
[00:19:55.000 --> 00:19:56.000]  這麼小的事
[00:19:56.000 --> 00:19:59.000]  你可以祈禱,沒有人不讓你祈禱
[00:19:59.000 --> 00:20:00.000]  不過不是停在這裡
[00:20:00.000 --> 00:20:02.000]  請你每一天的禱告裡面
[00:20:02.000 --> 00:20:05.000]  你的胸懷貼近神的心意的時候
[00:20:05.000 --> 00:20:07.000]  你就看到原來神所體現的整個世界
[00:20:07.000 --> 00:20:09.000]  並不是你的兒子能不能進到學校
[00:20:09.000 --> 00:20:11.000]  他也關心
[00:20:11.000 --> 00:20:13.000]  但他的心並不是停在這裡
[00:20:13.000 --> 00:20:16.000]  請我們的心也不是停在這裡
[00:20:16.000 --> 00:20:19.000]  我們進到他那裡
[00:20:19.000 --> 00:20:23.000]  我們進到掌權者的心裡面
[00:20:23.000 --> 00:20:27.000]  以至我們可以為他們來代求
[00:20:27.000 --> 00:20:30.000]  這是神自己給我們的心意
[00:20:30.000 --> 00:20:32.000]  所以我們在聖經裡面
[00:20:32.000 --> 00:20:37.000]  我們和耶穌基督見到神那種心意的時候
[00:20:37.000 --> 00:20:43.000]  我們就知道我們這個為萬人禱告的使命
[00:20:43.000 --> 00:20:44.000]  是一個很重要的使命
[00:20:44.000 --> 00:20:47.000]  因為我們是貼近神的心意
[00:20:47.000 --> 00:20:50.000]  我們將我們的心提升到神那裡
[00:20:50.000 --> 00:20:51.000]  有貼近神的心意
[00:20:51.000 --> 00:20:56.000]  去紀念神所關懷的整個世界
[00:20:56.000 --> 00:20:59.000]  這是無可推諉的使命的責任
[00:20:59.000 --> 00:21:03.000]  不如我們現在時間就在這裡做一個簡單的禱告
[00:21:03.000 --> 00:21:04.000]  說完了
[00:21:04.000 --> 00:21:06.000]  不如我們一起祈禱,好嗎?
[00:21:06.000 --> 00:21:07.000]  我為萬人禱告
[00:21:07.000 --> 00:21:10.000]  剛才神說我體為美麗的教會
[00:21:10.000 --> 00:21:12.000]  是一個禱告的教會
[00:21:12.000 --> 00:21:14.000]  也是為萬民禱告的教會
[00:21:14.000 --> 00:21:19.000]  我心裡面特別想大家為著中東的地方
[00:21:19.000 --> 00:21:22.000]  特別是利比亞的地方來祈禱
[00:21:22.000 --> 00:21:25.000]  為著香港現在所面對的財政的
[00:21:25.000 --> 00:21:30.000]  所發生出來的爭論和情況來禱告

