
[00:00:00.000 --> 00:00:04.040]  今天我們繼續來說約翰福音第五章十六至三十節
[00:02:07.720 --> 00:02:11.000]  神從創世以來不斷去做工
[00:02:11.000 --> 00:02:13.840]  上帝不會在安息日就不做工作
[00:02:13.840 --> 00:02:14.560]  不是的
[00:02:14.560 --> 00:02:17.480]  上帝由創世到現在
[00:02:17.480 --> 00:02:19.400]  每一天都在工作
[00:02:19.400 --> 00:02:20.400]  所以
[00:02:20.400 --> 00:02:22.080]  耶穌可以說
[00:02:22.080 --> 00:02:24.640]  我都是跟隨父的所作一樣
[00:02:25.040 --> 00:02:28.000]  安息日做事有什麼問題呢?
[00:02:28.000 --> 00:02:30.440]  耶穌所作的工作
[00:02:30.440 --> 00:02:36.360]  就是包括吩咐病人起來
[00:02:36.360 --> 00:02:38.480]  他的病就得痊癒
[00:02:38.480 --> 00:02:40.720]  也拿著他的玉紙離開
[00:02:40.720 --> 00:02:44.480]  可以說這些工作包括醫治的本身
[00:02:44.480 --> 00:02:49.840]  也可以說耶穌所從事的這一刻所有的工作
[00:02:49.840 --> 00:02:52.440]  當然也包括耶穌
[00:02:52.440 --> 00:02:55.000]  其實整個人生每一天
[00:02:55.000 --> 00:02:58.960]  都是一個預備救贖工作的過程
[00:02:58.960 --> 00:03:00.440]  耶穌在這裡說
[00:03:00.440 --> 00:03:02.320]  我這麼做是合法的
[00:03:02.320 --> 00:03:03.920]  就好像負上帝一樣
[00:03:03.920 --> 00:03:05.800]  所以在這裡
[00:03:05.800 --> 00:03:06.840]  如果合法的話
[00:03:06.840 --> 00:03:11.440]  就算那個病人拿起玉紙起來去行走這個行動
[00:03:11.440 --> 00:03:13.360]  也是合法的
[00:03:13.360 --> 00:03:15.400]  他也不應該受到指控
[00:03:15.400 --> 00:03:17.760]  反對耶穌的人
[00:03:17.760 --> 00:03:20.520]  立刻抓住耶穌這句話
[00:03:20.520 --> 00:03:23.360]  就說你不單止犯了安息日
[00:03:23.360 --> 00:03:27.720]  而且你還稱上帝為你的父
[00:03:27.720 --> 00:03:33.080]  你竟然將自己當作和上帝平等
[00:03:33.080 --> 00:03:37.920]  違背安息日的律法已經是大罪
[00:03:37.920 --> 00:03:43.200]  現在更激起大家對他的反對
[00:03:43.200 --> 00:03:48.280]  就是為什麼你可以將自己和神當作平等
[00:03:48.280 --> 00:03:55.800]  其實是在挑戰聖潔的上帝和墮落的人之間的根本分裂
[00:03:55.800 --> 00:03:59.440]  所以就算犯了安息日也已經是死罪
[00:03:59.440 --> 00:04:03.240]  現在竟然稱自己和上帝平等
[00:04:03.240 --> 00:04:06.560]  因為你說上帝就是你的父
[00:04:06.560 --> 00:04:08.200]  在當時的猶太人當中
[00:04:08.200 --> 00:04:11.160]  不會說上帝是自己的父
[00:04:11.160 --> 00:04:12.560]  因為如果這樣說的話
[00:04:12.560 --> 00:04:15.920]  你和上帝的本質上也是相似
[00:04:15.920 --> 00:04:25.200]  所以你將自己和上帝看為同一個性質的層次
[00:04:25.200 --> 00:04:30.680]  所以這個就足以將你定下死罪
[00:04:30.680 --> 00:04:36.160]  在十九二十節耶穌對他們說
[00:04:36.160 --> 00:04:39.280]  「我實實在在地告訴你們
[00:04:39.280 --> 00:04:41.880]  只憑著自己不能做什麼
[00:04:41.880 --> 00:04:45.600]  唯有看見父所做的 只才能做
[00:04:45.600 --> 00:04:48.080]  父所做的 只也照樣做
[00:04:48.080 --> 00:04:51.960]  父愛子 將自己所做的一切事 只給他看
[00:04:51.960 --> 00:04:55.440]  還要將比這更大的事 只給他看
[00:04:55.440 --> 00:04:56.880]  叫你們唏嘰」
[00:04:56.880 --> 00:04:59.400]  在這裡十九節的重點
[00:04:59.400 --> 00:05:03.960]  無論將自己和神當作平等是什麼意思
[00:05:03.960 --> 00:05:05.160]  對耶穌來說
[00:05:05.160 --> 00:05:09.200]  也是表示什麼呢?
[00:05:09.200 --> 00:05:12.600]  只憑著自己不能做什麼
[00:05:12.600 --> 00:05:17.280]  只所做的一切事都是上帝所喜歡的
[00:05:17.280 --> 00:05:21.720]  而且唯有看見這個父做什麼
[00:05:21.720 --> 00:05:24.320]  只就跟著去做
[00:05:24.320 --> 00:05:25.600]  在這裡來說
[00:05:25.600 --> 00:05:27.600]  父是採取主動
[00:05:27.600 --> 00:05:31.720]  上帝這個父差遣命令託父
[00:05:31.720 --> 00:05:33.600]  賜給耶穌有權柄
[00:05:33.600 --> 00:05:38.280]  只回應的回應是什麼呢?
[00:05:38.280 --> 00:05:44.040]  順服成就父的旨意 接受上帝給他的權柄
[00:05:44.040 --> 00:05:46.040]  從這個角度來說
[00:05:46.040 --> 00:05:50.960]  耶穌只是聖父 上帝的執行者
[00:05:50.960 --> 00:05:54.960]  完全的兒子身份包括
[00:05:54.960 --> 00:05:58.680]  不單止他和上帝的地位
[00:05:58.680 --> 00:06:04.080]  也包括了他在進行上帝的旨意上
[00:06:04.080 --> 00:06:05.600]  是完全的順服
[00:06:05.600 --> 00:06:07.600]  上帝叫他做什麼 他就做什麼
[00:06:07.600 --> 00:06:09.600]  可以這樣說
[00:06:09.600 --> 00:06:15.080]  唯有父所做的事 只才能去做
[00:06:15.080 --> 00:06:17.960]  所以可以說
[00:06:17.960 --> 00:06:21.640]  耶穌和父是擁有一樣的地位
[00:06:21.640 --> 00:06:25.080]  一樣的神聖的性質
[00:06:25.080 --> 00:06:28.440]  在二十節裡解釋了
[00:06:28.440 --> 00:06:34.440]  為什麼只去做父所要去做的事
[00:06:34.440 --> 00:06:35.720]  給了一個原因
[00:06:35.720 --> 00:06:37.720]  就是因為父愛子
[00:06:37.720 --> 00:06:43.200]  將自己一切所有的東西指給子去看
[00:06:43.200 --> 00:06:47.080]  所以耶穌是完全明白天父的心意
[00:06:47.080 --> 00:06:51.640]  父愛子的愛繼續去表現
[00:06:51.640 --> 00:06:52.440]  是什麼呢?
[00:06:52.440 --> 00:06:58.160]  就是將一個很重要的使命交託給耶穌
[00:06:58.160 --> 00:07:01.920]  這個子對父的愛是什麼呢?
[00:07:01.920 --> 00:07:05.160]  就是表現一個對上帝的完全順服
[00:07:05.160 --> 00:07:09.160]  以致於死 且死在十字架上面
[00:07:09.160 --> 00:07:12.640]  所以耶穌可以說從上下文的角度去說
[00:07:12.640 --> 00:07:16.760]  耶穌藉著這些含蓄的方式去宣稱
[00:07:16.760 --> 00:07:18.760]  自己是和上帝平等的
[00:07:18.760 --> 00:07:20.440]  他完全的了解上帝
[00:07:20.440 --> 00:07:22.320]  他進行上帝的旨意
[00:07:22.320 --> 00:07:26.760]  上帝也將所有的東西交給耶穌
[00:07:26.760 --> 00:07:30.480]  在這裡 耶穌說他和父是平等的
[00:07:30.480 --> 00:07:34.400]  是真真實實的在耶穌的生命當中去彰顯出來
[00:07:34.400 --> 00:07:38.840]  父將更大的事指給耶穌去看
[00:07:38.840 --> 00:07:43.400]  指順服這個父給他看見的東西
[00:07:43.400 --> 00:07:45.880]  他將要做更大的事
[00:07:45.880 --> 00:07:50.760]  更大的事在這裡應該是指耶穌被釘十字架上面這件事
[00:07:50.760 --> 00:07:56.000]  他要運用上帝給他的權並不是特權
[00:07:56.000 --> 00:07:57.240]  他做什麼呢?
[00:07:57.240 --> 00:07:59.120]  是賜給人有生命
[00:07:59.120 --> 00:08:02.040]  藉著他的死將一個新的生命賜給人
[00:08:02.040 --> 00:08:04.920]  並且宣告最後的審判
[00:08:04.920 --> 00:08:07.960]  上帝將審判的權並交託給耶穌
[00:08:07.960 --> 00:08:12.240]  耶穌說這一切的事為要叫你們驚奇
[00:08:12.240 --> 00:08:16.840]  耶穌在這裡對他的反對者
[00:08:16.840 --> 00:08:18.160]  因為他們是反對者
[00:08:18.160 --> 00:08:20.760]  所以根本不相信耶穌
[00:08:20.760 --> 00:08:24.360]  但是在這裡耶穌說
[00:08:24.360 --> 00:08:29.440]  他在這裡去彰顯上帝那一個工作
[00:08:29.440 --> 00:08:32.280]  藉著他的神蹟
[00:08:32.280 --> 00:08:35.040]  藉著他的教導
[00:08:35.040 --> 00:08:38.840]  在這裡彰顯上帝的旨意
[00:08:38.840 --> 00:08:44.240]  上帝也將一個賜人生命和審判的權並交給耶穌
[00:08:44.240 --> 00:08:47.320]  在耶穌的地上所作的事
[00:08:47.320 --> 00:08:50.160]  無論他的神蹟、行的神蹟、教導
[00:08:50.160 --> 00:08:52.920]  可能會叫一些人去驚奇
[00:08:52.920 --> 00:08:54.320]  為什麼會這樣呢?
[00:08:54.320 --> 00:08:57.480]  但是當人驚訝的時候
[00:08:57.480 --> 00:09:01.120]  如果你存著信心去認識耶穌的身份
[00:09:01.120 --> 00:09:02.680]  和耶穌的教導的時候
[00:09:02.680 --> 00:09:05.360]  這正正就是你邁向信心
[00:09:05.360 --> 00:09:07.160]  跟從上帝
[00:09:07.160 --> 00:09:10.160]  得著上帝賜給你的福氣的第一步
[00:09:10.160 --> 00:09:12.800]  然後在21-23節
[00:09:12.800 --> 00:09:14.360]  耶穌繼續說
[00:09:14.360 --> 00:09:17.080]  他自己有什麼特權
[00:09:17.080 --> 00:09:21.000]  或者上帝給了什麼權並和能力給他呢?
[00:09:21.000 --> 00:09:23.200]  在21-23節說
[00:09:23.200 --> 00:09:30.280]  「父怎樣叫死人起來使他們活著,子也照樣隨自己的意思使人活著。
[00:09:30.280 --> 00:09:36.160]  父不審判人乃將審判的事傳教於子,
[00:09:36.160 --> 00:09:40.040]  叫人都尊敬子,如同尊敬父一樣。
[00:09:40.040 --> 00:09:45.760]  不尊敬子的,就是不尊敬差子來的父。」
[00:09:45.760 --> 00:09:46.560]  在這裡
[00:09:46.560 --> 00:09:50.840]  耶穌為了詳細解釋19-20節的內容
[00:09:50.840 --> 00:09:54.760]  耶穌在這裡更加引入一個具體的說明
[00:09:54.760 --> 00:09:56.960]  上帝所作的事
[00:09:56.960 --> 00:09:58.600]  子照樣去作
[00:09:58.600 --> 00:10:05.800]  上帝完全的啟示給耶穌知道上帝的心意
[00:10:05.800 --> 00:10:06.920]  在這裡說
[00:10:06.920 --> 00:10:09.480]  「父有能力叫死人起來
[00:10:09.480 --> 00:10:14.200]  可以賜給人一個屬靈的生命
[00:10:14.200 --> 00:10:15.480]  一個永恆的生命
[00:10:15.480 --> 00:10:22.680]  照樣子亦都可以叫人得著一個永恆的生命。」
[00:10:22.680 --> 00:10:26.800]  可以說在這裡顯出了耶穌藉著神蹟
[00:10:26.800 --> 00:10:29.800]  去將一個瀕死的人都可以醫治
[00:10:29.800 --> 00:10:34.080]  是象徵著他可以賜人生命的這個能力
[00:10:34.080 --> 00:10:36.600]  如果可以說
[00:10:36.600 --> 00:10:39.320]  耶穌所作的一切所有的東西
[00:10:39.320 --> 00:10:41.640]  都是上帝所賜給他的
[00:10:41.640 --> 00:10:45.960]  這個可以說是耶穌所作的工作
[00:10:45.960 --> 00:10:51.200]  是啟示上帝的一個作為
[00:10:51.200 --> 00:10:54.280]  也都啟示上帝對人的審判
[00:10:54.280 --> 00:10:58.640]  和對人的一種贖罪
[00:10:58.640 --> 00:11:02.000]  怎樣讓罪人得著上帝的赦免
[00:11:02.000 --> 00:11:06.800]  這個啟示藉著耶穌去宣講出來
[00:11:06.800 --> 00:11:09.000]  可以說到最後
[00:11:09.000 --> 00:11:13.520]  耶穌說他會給人有一個復活的生命
[00:11:13.520 --> 00:11:16.520]  一個永恆的生命
[00:11:16.520 --> 00:11:18.760]  在這裡耶穌說在末日的時候
[00:11:18.760 --> 00:11:23.920]  他會叫人得著一個永遠活著的權柄
[00:11:23.920 --> 00:11:26.880]  在這裡可以說
[00:11:26.880 --> 00:11:31.480]  屬世的生命和永恆的生命是分不開的
[00:11:31.480 --> 00:11:33.240]  在在世的時候
[00:11:33.240 --> 00:11:36.320]  當人存著信心跟從耶穌的時候
[00:11:36.320 --> 00:11:39.360]  就已經是一個永恆生命的開始
[00:11:39.360 --> 00:11:42.680]  直到你的地上生命結束
[00:11:42.680 --> 00:11:47.520]  你跟著就永恆地可以跟上帝永遠的同在
[00:11:47.520 --> 00:11:51.600]  所以可以說今生一個跟從耶穌的生命
[00:11:51.600 --> 00:11:53.800]  是遇上我們未來
[00:11:53.800 --> 00:12:01.440]  在將來永遠跟上帝同在的生命的一個體驗
[00:12:01.440 --> 00:12:09.120]  在二十二節可以說父所作的子也照樣去做
[00:12:09.120 --> 00:12:13.400]  這個不單止是彰顯在耶穌有權柄
[00:12:13.400 --> 00:12:17.200]  叫死人復活刺激永恆生命的權柄上面
[00:12:17.200 --> 00:12:19.800]  也在哪裡可以看到呢?
[00:12:19.800 --> 00:12:24.880]  就是耶穌在末日那裡有施行審判的一個權柄
[00:12:24.880 --> 00:12:29.280]  在這裡可以說二十二節比較可能的就是
[00:12:29.280 --> 00:12:34.600]  為二十一節這個宣告提供一個另外一個理由
[00:12:34.600 --> 00:12:39.400]  父和子都有使人活著的這個權柄
[00:12:39.400 --> 00:12:48.480]  因為父已經將一個直接審判人的權柄交託給耶穌
[00:12:48.480 --> 00:12:51.280]  可以說耶穌有權審判
[00:12:51.280 --> 00:12:55.640]  耶穌也有權刺下永恆的一個生命
[00:12:55.640 --> 00:12:57.200]  在舊約聖經裡面
[00:12:57.200 --> 00:13:02.120]  長久來說都認為只有上帝
[00:13:02.120 --> 00:13:06.800]  是一個審判地上每一個人的那一位的主
[00:13:06.800 --> 00:13:11.400]  所以經常說上帝是審判全地的主
[00:13:11.400 --> 00:13:14.640]  但是在這裡耶穌是見稱
[00:13:14.640 --> 00:13:20.160]  無論現在無論末日審判的職責就已經交託給他了
[00:13:20.160 --> 00:13:23.760]  在這裡之前他說耶穌來到
[00:13:23.760 --> 00:13:28.600]  祂不是定罪的祂是來拯救的
[00:13:28.600 --> 00:13:30.840]  祂有審判的權柄
[00:13:30.840 --> 00:13:33.600]  但是祂其實最基本
[00:13:33.600 --> 00:13:37.160]  祂不是希望審判地上每一個罪人
[00:13:37.160 --> 00:13:41.720]  其實祂是希望去拯救地上每一個的人
[00:13:41.720 --> 00:13:48.400]  可以說審判和拯救互相交融在耶穌的裡面
[00:13:48.400 --> 00:13:51.160]  現在可以說在二十三節裡面
[00:13:51.160 --> 00:13:58.600]  已經說明了父將一切審判的權柄交託給耶穌的原因
[00:13:58.600 --> 00:14:02.920]  在這裡說就是因為叫人去尊敬耶穌
[00:14:02.920 --> 00:14:06.480]  如同尊敬父一樣
[00:14:06.480 --> 00:14:09.920]  如果有些人正確的察覺到什麼呢?
[00:14:09.920 --> 00:14:14.240]  耶穌是將自己當作和上帝當作平等
[00:14:14.240 --> 00:14:16.480]  他們這個描述是沒有錯的
[00:14:16.480 --> 00:14:21.640]  耶穌的確是將自己和上帝一樣
[00:14:21.640 --> 00:14:24.960]  跟從我就是等於跟從上帝
[00:14:24.960 --> 00:14:26.480]  但是在猶太人來說
[00:14:26.480 --> 00:14:29.280]  這樣就是貶低上帝抬高自己
[00:14:29.280 --> 00:14:32.040]  但是耶穌在這裡沒有貶低上帝
[00:14:32.040 --> 00:14:33.560]  也沒有抬高自己
[00:14:33.560 --> 00:14:37.960]  因為祂就是上帝的身份
[00:14:37.960 --> 00:14:40.280]  祂和上帝有同等的地位
[00:14:40.280 --> 00:14:47.640]  上帝也將所有的榮耀讓耶穌的生命裡面能夠去彰顯
[00:14:47.640 --> 00:14:50.680]  耶穌能夠在地上被人尊崇
[00:14:50.680 --> 00:14:53.920]  也是上帝得著榮耀的時刻
[00:14:53.920 --> 00:15:00.240]  所以上帝的目標就是要人去尊敬耶穌
[00:15:00.240 --> 00:15:02.600]  如同尊敬父一樣
[00:15:02.600 --> 00:15:07.600]  所以在這裡耶穌的結論是什麼呢?
[00:15:07.600 --> 00:15:13.440]  就是如果不尊敬上帝差派來的人子
[00:15:13.440 --> 00:15:14.240]  就是耶穌
[00:15:14.240 --> 00:15:16.920]  你就是不尊敬上帝
[00:15:16.920 --> 00:15:24.280]  耶穌是將一個焦點放在救贖歷史的最後一段時間
[00:15:24.280 --> 00:15:25.880]  道成了肉身
[00:15:25.880 --> 00:15:27.520]  住在我們中間
[00:15:27.520 --> 00:15:30.400]  充充滿滿的有恩典有真理
[00:15:30.400 --> 00:15:34.480]  耶穌就是上帝差派來的救主
[00:15:34.480 --> 00:15:42.760]  也許正如很多人沒有聽過古代的先知的說話
[00:15:42.760 --> 00:15:43.880]  他們遠離上帝
[00:15:43.880 --> 00:15:46.400]  但是上帝仍然保守一群人
[00:15:46.400 --> 00:15:50.520]  少數的愚民仍然忠心的去信服上帝
[00:15:50.520 --> 00:15:53.560]  現在子 耶穌來到了
[00:15:53.560 --> 00:15:58.840]  照樣有些人雖然否認上帝的道
[00:15:58.840 --> 00:16:01.800]  就是耶穌的身份
[00:16:01.800 --> 00:16:07.440]  但是這群人還以為否定耶穌就是等於尊敬上帝
[00:16:07.440 --> 00:16:09.240]  但是這群人錯了
[00:16:09.240 --> 00:16:12.560]  既然上帝差派來的救主已經來了
[00:16:12.560 --> 00:16:16.680]  如果不將子當德的榮耀歸給耶穌的時候
[00:16:16.680 --> 00:16:20.360]  同樣你就是不尊敬上帝
[00:16:20.360 --> 00:16:24.920]  接著耶穌繼續做一個小小的結論
[00:16:24.920 --> 00:16:26.680]  在24 25節說
[00:16:26.680 --> 00:16:28.680]  我實實在在的告訴你們
[00:16:28.680 --> 00:16:31.320]  聽我說有信差我來者的
[00:16:31.320 --> 00:16:33.680]  就有永生不至於定罪
[00:16:33.680 --> 00:16:37.200]  而是已經出死入生了
[00:16:37.200 --> 00:16:39.720]  我實實在在告訴你們
[00:16:39.720 --> 00:16:43.040]  時候將到現在就是了
[00:16:43.040 --> 00:16:45.640]  死人要聽見神兒子的聲音
[00:16:45.640 --> 00:16:48.840]  聽見的人就要活了
[00:16:48.840 --> 00:16:51.200]  在這節經文中
[00:16:51.200 --> 00:16:52.920]  我實實在在的告訴你
[00:16:52.920 --> 00:16:57.640]  這個經常用的耶穌在這篇文中的慣用語引入了
[00:16:57.640 --> 00:17:03.640]  去詳細的解釋前面幾個幾節經文的一個很重要的主題
[00:17:03.640 --> 00:17:07.720]  就是子是可以隨自己意思
[00:17:07.720 --> 00:17:10.760]  使到人有一個永恆的生命
[00:17:10.760 --> 00:17:12.160]  永恆的活著
[00:17:12.160 --> 00:17:15.840]  現在耶穌從不同角度去講出
[00:17:15.840 --> 00:17:17.960]  那麼這群人是什麼人呢?
[00:17:17.960 --> 00:17:21.040]  就是這群人什麼人可以得到一個永恆的生命呢?
[00:17:21.040 --> 00:17:22.000]  耶穌就說
[00:17:22.000 --> 00:17:25.040]  那聽我說有信差我來者的
[00:17:25.040 --> 00:17:28.440]  就有永生不至於定罪
[00:17:28.440 --> 00:17:31.920]  在這裡耶穌怎樣用他的說話
[00:17:31.920 --> 00:17:35.880]  醫治了這個不是大慈的那個病人
[00:17:35.880 --> 00:17:39.440]  聽他的說話就是等於聽上帝的說話
[00:17:39.440 --> 00:17:43.360]  這裡去講聽的意思是什麼呢?
[00:17:43.360 --> 00:17:47.680]  是包括了相信耶穌和信服耶穌在內
[00:17:47.680 --> 00:17:49.600]  在這裡的解釋
[00:17:49.600 --> 00:17:51.080]  相信的對象是什麼呢?
[00:17:51.080 --> 00:17:52.680]  不單止相信耶穌
[00:17:52.680 --> 00:17:55.880]  相信猜耶穌來的那一位
[00:17:55.880 --> 00:17:57.720]  那一位上帝
[00:17:57.720 --> 00:17:58.760]  他的說話
[00:17:58.760 --> 00:18:01.880]  上帝的說話可以帶給人永恆的生命
[00:18:01.880 --> 00:18:04.920]  可以讓人赦免人的罪
[00:18:04.920 --> 00:18:06.880]  得著一國的拯救
[00:18:06.880 --> 00:18:11.880]  耶穌的說話同樣是可以定人的罪
[00:18:11.880 --> 00:18:13.240]  可以拯救人
[00:18:13.240 --> 00:18:15.360]  賜人永恆的生命
[00:18:15.360 --> 00:18:18.800]  耶穌所作的就是天父所作的
[00:18:18.800 --> 00:18:20.000]  屬神的人
[00:18:20.000 --> 00:18:21.840]  或者願意跟從神的人
[00:18:21.840 --> 00:18:23.680]  應該聽上帝的說話
[00:18:23.680 --> 00:18:25.000]  聽耶穌的說話
[00:18:25.000 --> 00:18:27.800]  就是等於聽上帝的說話
[00:18:27.800 --> 00:18:30.920]  我要在這裡不斷地強調
[00:18:30.920 --> 00:18:33.160]  信靠耶穌跟從耶穌的人
[00:18:33.160 --> 00:18:35.120]  不一定要等到將來
[00:18:35.120 --> 00:18:37.680]  才經歷什麼叫做復活的生命
[00:18:37.680 --> 00:18:39.480]  什麼叫做永恆的生命
[00:18:39.480 --> 00:18:41.240]  信了耶穌的人有永生
[00:18:41.240 --> 00:18:43.640]  是已經出死入生了
[00:18:43.640 --> 00:18:45.240]  信靠耶穌的人
[00:18:45.240 --> 00:18:49.200]  那個靈救我已經死了
[00:18:49.200 --> 00:18:50.800]  我們有一個新的生命
[00:18:50.800 --> 00:18:55.800]  能夠跟上帝一起建立一個新的關係的一個生命
[00:18:55.800 --> 00:18:58.600]  永生的生命現在已經開始
[00:18:58.600 --> 00:19:01.960]  這個生命一直延展到永恆
[00:19:01.960 --> 00:19:04.080]  跟上帝永遠的同在
[00:19:04.080 --> 00:19:05.520]  在二十五節那裡說到
[00:19:05.520 --> 00:19:06.520]  「時候將到」
[00:19:06.520 --> 00:19:07.800]  現在就是了
[00:19:07.800 --> 00:19:10.640]  現在我們已經可以經歷
[00:19:10.640 --> 00:19:14.000]  這個永恆生命的這個福分
[00:19:14.000 --> 00:19:15.680]  在這裡耶穌說
[00:19:15.680 --> 00:19:16.880]  將來的生命
[00:19:16.880 --> 00:19:21.640]  跟現在的我們的生活或生命是分不開的
[00:19:21.640 --> 00:19:23.320]  神兒子的聲音
[00:19:23.320 --> 00:19:24.760]  祂會呼喚
[00:19:24.760 --> 00:19:26.080]  呼喚死人
[00:19:26.080 --> 00:19:29.360]  就是聽見的人就要活了
[00:19:29.360 --> 00:19:31.880]  這個死人是指靈性的死
[00:19:31.880 --> 00:19:33.880]  第一方面可以說是靈性的死
[00:19:33.880 --> 00:19:36.960]  就是當你要聽見耶穌呼喚的時候
[00:19:36.960 --> 00:19:38.320]  你願意跟從耶穌
[00:19:38.320 --> 00:19:42.160]  你就會有一個永恆的生命
[00:19:42.160 --> 00:19:44.320]  這樣的聲音
[00:19:44.320 --> 00:19:46.200]  這個似人生命的聲音
[00:19:46.200 --> 00:19:48.560]  正正就是上帝的聲音
[00:19:48.560 --> 00:19:51.160]  這個向耶穌的呼喚
[00:19:51.160 --> 00:19:54.560]  充滿了一個生命的大能
[00:19:54.560 --> 00:19:56.960]  在這裡二十六、二十七節
[00:19:56.960 --> 00:19:58.120]  耶穌繼續說
[00:19:58.120 --> 00:20:01.280]  「因為父怎讓在自己有生命
[00:20:01.280 --> 00:20:04.440]  就似給他兒子也照樣在自己有生命
[00:20:04.440 --> 00:20:06.720]  並且因為他是人子
[00:20:06.720 --> 00:20:09.760]  就似給他行審判的權兵」
[00:20:09.760 --> 00:20:12.560]  這節經文繼續去解釋
[00:20:12.560 --> 00:20:18.680]  為什麼耶穌可以有這個私刑審判的權兵呢?
[00:20:18.680 --> 00:20:23.560]  為什麼祂可以似人一個永恆的生命呢?
[00:20:23.560 --> 00:20:29.120]  父怎樣將自己的自由永久的生命
[00:20:29.120 --> 00:20:31.360]  同樣似給耶穌
[00:20:31.360 --> 00:20:32.680]  父是怎樣
[00:20:32.680 --> 00:20:34.520]  耶穌也是怎樣
[00:20:34.520 --> 00:20:37.320]  所以父有審判的權兵
[00:20:37.320 --> 00:20:40.840]  耶穌也有審判的權兵
[00:20:40.840 --> 00:20:43.520]  在這裡去說
[00:20:43.520 --> 00:20:45.160]  父將權兵似給耶穌
[00:20:45.160 --> 00:20:47.080]  因為他是人子
[00:20:47.080 --> 00:20:48.920]  在這一段經文裡面
[00:20:48.920 --> 00:20:50.000]  在上下文
[00:20:50.000 --> 00:20:51.720]  其實「人子」
[00:20:51.720 --> 00:20:53.320]  耶穌稱之為「人子」
[00:20:53.320 --> 00:20:55.720]  有幾點值得留意的地方
[00:20:55.720 --> 00:20:57.240]  可以說耶穌這個字
[00:20:57.240 --> 00:20:59.400]  「人子」是有一個我們叫做
[00:20:59.400 --> 00:21:03.800]  在聖經來說叫做天啟文學的一個特色
[00:21:03.800 --> 00:21:07.000]  從僅古創世以來
[00:21:07.000 --> 00:21:10.720]  「人子」這個就接受了上帝給他的特權
[00:21:10.720 --> 00:21:17.560]  可以說祂是擁有上帝完全角度掌管的一個權兵
[00:21:17.560 --> 00:21:19.680]  可以同時用這個字
[00:21:19.680 --> 00:21:23.480]  可以說耶穌是完全屬於人類
[00:21:23.480 --> 00:21:24.600]  祂是完全的人
[00:21:24.600 --> 00:21:29.120]  祂走過人間裡面的一個路程
[00:21:29.120 --> 00:21:33.040]  可以說當耶穌用「人子」去說自己的時候
[00:21:33.040 --> 00:21:35.600]  其實是表達祂是一個完全的上帝
[00:21:35.600 --> 00:21:37.280]  擁有審判的權兵
[00:21:37.280 --> 00:21:38.880]  擁有似人生命的權兵
