
[00:00:00.000 --> 00:00:02.000]  亞國書第五章
[00:04:43.000 --> 00:04:45.000]  為什麼你讓我發生這些事情?
[00:04:45.000 --> 00:04:49.000]  有時候是一種很大的憂慮
[00:04:49.000 --> 00:04:51.000]  或者一種急躁
[00:04:51.000 --> 00:04:55.000]  心裏會對神產生一些怨憤
[00:04:55.000 --> 00:04:56.000]  你都不幫我
[00:04:56.000 --> 00:04:58.000]  你都不聽我祈禱
[00:04:58.000 --> 00:05:01.000]  可能因此會尋找其他的幫助
[00:05:01.000 --> 00:05:05.000]  在苦難裏有些時候容易埋怨神
[00:05:05.000 --> 00:05:07.000]  亦都忘記了神的應許
[00:05:07.000 --> 00:05:10.000]  告訴我們:我總不撇下你
[00:05:10.000 --> 00:05:12.000]  也不丟棄你
[00:05:12.000 --> 00:05:16.000]  上帝的應許在那時候容易會忘記
[00:05:16.000 --> 00:05:18.000]  所以聖經直接說
[00:05:18.000 --> 00:05:20.000]  這些受苦的時候
[00:05:20.000 --> 00:05:22.000]  要記得
[00:05:22.000 --> 00:05:24.000]  要記得祈禱
[00:05:24.000 --> 00:05:27.000]  因為祈禱都不是開始的時候祈禱
[00:05:27.000 --> 00:05:28.000]  大家都會有經歷
[00:05:28.000 --> 00:05:30.000]  有些事情突然發生
[00:05:30.000 --> 00:05:32.000]  開始的時候都會捉住神
[00:05:32.000 --> 00:05:33.000]  你快點幫我
[00:05:33.000 --> 00:05:35.000]  讓我能夠康復
[00:05:35.000 --> 00:05:37.000]  但有些時候發現
[00:05:37.000 --> 00:05:39.000]  好像神沒有立時應允
[00:05:39.000 --> 00:05:43.000]  心裏有時候會出現一些不順
[00:05:43.000 --> 00:05:45.000]  一些埋怨
[00:05:45.000 --> 00:05:47.000]  以致不再去禱告神
[00:05:47.000 --> 00:05:50.000]  在苦難的時候要去禱告
[00:05:50.000 --> 00:05:53.000]  不單是一時間的禱告
[00:05:53.000 --> 00:05:56.000]  而是繼續向神尋求
[00:05:56.000 --> 00:05:58.000]  堅定地去信求祂
[00:05:58.000 --> 00:06:00.000]  而聖經就說
[00:06:00.000 --> 00:06:01.000]  不單在苦難當中
[00:06:01.000 --> 00:06:03.000]  就算你心情愉快
[00:06:03.000 --> 00:06:05.000]  聖經就說到另一種情況
[00:06:05.000 --> 00:06:07.000]  在心情愉快
[00:06:07.000 --> 00:06:09.000]  如果在和合本所說到的
[00:06:09.000 --> 00:06:11.000]  你喜樂的時候
[00:06:11.000 --> 00:06:13.000]  或者你經歷一些成功
[00:06:13.000 --> 00:06:15.000]  賺到一些錢
[00:06:15.000 --> 00:06:17.000]  生活多豐裕
[00:06:17.000 --> 00:06:19.000]  又或者感覺神都給你很多
[00:06:19.000 --> 00:06:21.000]  很多生活的平安
[00:06:21.000 --> 00:06:22.000]  在那時候
[00:06:22.000 --> 00:06:23.000]  聖經就說
[00:06:23.000 --> 00:06:25.000]  你要去歌頌
[00:06:25.000 --> 00:06:27.000]  去讚美上帝
[00:06:27.000 --> 00:06:31.000]  不以為是自己得來的成就
[00:06:31.000 --> 00:06:33.000]  而是在過程當中
[00:06:33.000 --> 00:06:38.000]  避免自己心裏驕傲自恥
[00:06:38.000 --> 00:06:40.000]  更加知道去歌頌上帝
[00:06:40.000 --> 00:06:42.000]  知道是神所賜的
[00:06:42.000 --> 00:06:45.000]  因此將那個感謝獻給祂
[00:06:45.000 --> 00:06:47.000]  因此無論是苦難當中
[00:06:47.000 --> 00:06:48.000]  喜樂當中
[00:06:48.000 --> 00:06:51.000]  心仍然轉向神
[00:06:51.000 --> 00:06:52.000]  我很喜歡有時候
[00:06:52.000 --> 00:06:55.000]  偶爾看看一些指南針
[00:06:55.000 --> 00:06:57.000]  現在手機都有指南針
[00:06:57.000 --> 00:06:59.000]  有時候看看方向
[00:06:59.000 --> 00:07:01.000]  但指南針有一個情況
[00:07:01.000 --> 00:07:03.000]  就是如果你撞擊它
[00:07:03.000 --> 00:07:04.000]  可能它的針
[00:07:04.000 --> 00:07:06.000]  有時候會有些擺動
[00:07:06.000 --> 00:07:08.000]  但平定的時候
[00:07:08.000 --> 00:07:12.000]  那支針總是指向南北
[00:07:12.000 --> 00:07:15.000]  無論是順利的時間
[00:07:15.000 --> 00:07:16.000]  平穩的時間
[00:07:16.000 --> 00:07:19.000]  或者受到撞擊的時間
[00:07:19.000 --> 00:07:22.000]  心仍然轉向神
[00:07:22.000 --> 00:07:26.000]  仍然是仰望著主耶穌
[00:07:26.000 --> 00:07:28.000]  仍然是祈禱
[00:07:28.000 --> 00:07:30.000]  仍然是歌頌
[00:07:30.000 --> 00:07:32.000]  我記得當保羅在監獄的時候
[00:07:32.000 --> 00:07:34.000]  大家記得他在菲律賓書所說
[00:07:34.000 --> 00:07:37.000]  其實他面對著很大的壓力
[00:07:37.000 --> 00:07:39.000]  但當時保羅很清楚地說
[00:07:39.000 --> 00:07:42.000]  他說我知道怎樣處悲哲
[00:07:42.000 --> 00:07:45.000]  怎樣處豐富
[00:07:45.000 --> 00:07:46.000]  或是富足
[00:07:46.000 --> 00:07:48.000]  或是飢餓
[00:07:48.000 --> 00:07:50.000]  隨時隨在
[00:07:50.000 --> 00:07:54.000]  我都得了庇訣
[00:07:54.000 --> 00:07:56.000]  保羅得了一個庇訣
[00:07:56.000 --> 00:07:57.000]  是甚麼庇訣呢
[00:07:57.000 --> 00:07:58.000]  他接著說
[00:07:58.000 --> 00:08:01.000]  我靠著那加我力量的
[00:08:01.000 --> 00:08:04.000]  凡事都能做
[00:08:04.000 --> 00:08:07.000]  一個人當他懂得轉向神的時候
[00:08:07.000 --> 00:08:09.000]  無論在甚麼處境
[00:08:09.000 --> 00:08:12.000]  他都可以得著力量去面對
[00:08:12.000 --> 00:08:14.000]  你發覺一個未認識神的人
[00:08:14.000 --> 00:08:17.000]  很自然就會被環境影響
[00:08:17.000 --> 00:08:18.000]  環境順利
[00:08:18.000 --> 00:08:20.000]  心很快樂
[00:08:20.000 --> 00:08:21.000]  環境有困難
[00:08:21.000 --> 00:08:24.000]  心很低沉
[00:08:24.000 --> 00:08:25.000]  因此個人的信心
[00:08:25.000 --> 00:08:28.000]  會受環境轉變而轉變
[00:08:28.000 --> 00:08:30.000]  但屬神的人知道
[00:08:30.000 --> 00:08:33.000]  在神的掌權和慈愛裏
[00:08:33.000 --> 00:08:36.000]  他仍然可以在各個處境裏
[00:08:36.000 --> 00:08:39.000]  仍然內心可以安穩
[00:08:39.000 --> 00:08:42.000]  關鍵是他會禱告
[00:08:42.000 --> 00:08:44.000]  他會知道要轉向神
[00:08:44.000 --> 00:08:45.000]  所以聖經說
[00:08:45.000 --> 00:08:46.000]  無論在甚麼處境
[00:08:46.000 --> 00:08:48.000]  受苦的時候他要禱告
[00:08:48.000 --> 00:08:49.000]  心情愉快的時候
[00:08:49.000 --> 00:08:50.000]  去歌頌神
[00:08:50.000 --> 00:08:51.000]  去轉向神
[00:08:51.000 --> 00:08:52.000]  去感謝他
[00:08:52.000 --> 00:08:54.000]  因此應該正是你和我
[00:08:54.000 --> 00:08:58.000]  一種面對不同處境的秘訣
[00:08:58.000 --> 00:09:02.000]  困難、禱告、喜樂
[00:09:02.000 --> 00:09:03.000]  就是感恩
[00:09:03.000 --> 00:09:05.000]  然後聖約就再說
[00:09:05.000 --> 00:09:06.000]  第十四節你再看
[00:09:06.000 --> 00:09:09.000]  你們中間有人患病嗎?
[00:09:09.000 --> 00:09:11.000]  他就應該請教會的長老來
[00:09:11.000 --> 00:09:13.000]  讓他們奉主的名
[00:09:13.000 --> 00:09:15.000]  為他沒有祈禱
[00:09:15.000 --> 00:09:17.000]  出於信心的祈禱
[00:09:17.000 --> 00:09:19.000]  可以使病人康復
[00:09:19.000 --> 00:09:21.000]  主必叫他起來
[00:09:21.000 --> 00:09:22.000]  他若犯了罪
[00:09:22.000 --> 00:09:25.000]  也必蒙赦免
[00:09:25.000 --> 00:09:27.000]  不單單自己祈禱
[00:09:27.000 --> 00:09:29.000]  也要邀請別人
[00:09:29.000 --> 00:09:31.000]  邀請我們的弟兄姊妹
[00:09:31.000 --> 00:09:36.000]  邀請長老來為自己禱告
[00:09:36.000 --> 00:09:39.000]  聖經提到遇到一些很重的病
[00:09:39.000 --> 00:09:40.000]  這裡言下之意
[00:09:40.000 --> 00:09:42.000]  其實是在說一些
[00:09:42.000 --> 00:09:44.000]  很特別的困難的事
[00:09:44.000 --> 00:09:48.000]  因為邀請長老來自己所在
[00:09:48.000 --> 00:09:51.000]  也意味著可能他病到一個地步
[00:09:51.000 --> 00:09:54.000]  不可以離開床
[00:09:54.000 --> 00:09:56.000]  未必可以去到殿中
[00:09:56.000 --> 00:09:58.000]  去到教會裡
[00:09:58.000 --> 00:10:02.000]  去邀請長老為自己祈禱
[00:10:02.000 --> 00:10:04.000]  但邀請他們來的時候
[00:10:04.000 --> 00:10:05.000]  他們來的時候
[00:10:05.000 --> 00:10:06.000]  一個很重要
[00:10:06.000 --> 00:10:07.000]  不是靠自己
[00:10:07.000 --> 00:10:11.000]  所以你發覺他們是奉主的名
[00:10:11.000 --> 00:10:14.000]  第二 用油抹他
[00:10:14.000 --> 00:10:16.000]  奉主的名也意味著
[00:10:16.000 --> 00:10:18.000]  不是哪一個的權威
[00:10:18.000 --> 00:10:20.000]  哪一個好像有特別的能力
[00:10:20.000 --> 00:10:23.000]  而是靠著奉主的名
[00:10:23.000 --> 00:10:28.000]  來為自己的病尋求醫治
[00:10:28.000 --> 00:10:30.000]  用油抹他
[00:10:30.000 --> 00:10:32.000]  有些人都知道
[00:10:32.000 --> 00:10:34.000]  教會有些時候會在祈禱會之後
[00:10:34.000 --> 00:10:38.000]  安排有牧者為頂尖的油抹祈禱
[00:10:38.000 --> 00:10:41.000]  有人會問那些是什麼油?
[00:10:41.000 --> 00:10:43.000]  有沒有得買?
[00:10:43.000 --> 00:10:46.000]  是不是經過某種制治
[00:10:46.000 --> 00:10:49.000]  可以靈驗一點?
[00:10:49.000 --> 00:10:52.000]  當然重點不是在油上
[00:10:52.000 --> 00:10:57.000]  油是象徵聖靈自己的工作
[00:10:57.000 --> 00:11:00.000]  是神透過聖靈在我們生命當中
[00:11:00.000 --> 00:11:04.000]  給我們生命的更新和醫治
[00:11:04.000 --> 00:11:06.000]  此下平安
[00:11:06.000 --> 00:11:08.000]  因此在抹油的時候
[00:11:08.000 --> 00:11:09.000]  也給我們提醒
[00:11:09.000 --> 00:11:11.000]  不是哪一個人
[00:11:11.000 --> 00:11:13.000]  而是心裡面全心的仰望神
[00:11:13.000 --> 00:11:16.000]  自己的恩惠 上帝的工作
[00:11:16.000 --> 00:11:18.000]  然後聖經就說
[00:11:18.000 --> 00:11:20.000]  出於信心的祈禱
[00:11:20.000 --> 00:11:22.000]  這裡所說的信心
[00:11:22.000 --> 00:11:24.000]  不一定是某些大的信心
[00:11:24.000 --> 00:11:26.000]  或是小的信心
[00:11:26.000 --> 00:11:27.000]  因為你記得聖經所說
[00:11:27.000 --> 00:11:29.000]  就算是芥菜種
[00:11:29.000 --> 00:11:31.000]  這麼小的信心
[00:11:31.000 --> 00:11:34.000]  都可以移生
[00:11:34.000 --> 00:11:38.000]  重要的是那個禱告是真實的祈禱
[00:11:38.000 --> 00:11:40.000]  信心的禱告也意味著
[00:11:40.000 --> 00:11:43.000]  就算面對著很重的病
[00:11:43.000 --> 00:11:46.000]  面對著很嚴重的困難
[00:11:46.000 --> 00:11:48.000]  仍然知道這位上帝
[00:11:48.000 --> 00:11:50.000]  是我們的幫助
[00:11:50.000 --> 00:11:52.000]  仍然會向神祈禱
[00:11:52.000 --> 00:11:54.000]  那是信心
[00:11:54.000 --> 00:11:56.000]  仍然相信我可以尋求
[00:11:56.000 --> 00:11:59.000]  這位神給我的能力和幫助
[00:11:59.000 --> 00:12:01.000]  在其中向神禱告
[00:12:01.000 --> 00:12:03.000]  那是信心
[00:12:03.000 --> 00:12:07.000]  當然不是所有信心的禱告
[00:12:07.000 --> 00:12:10.000]  神就一定的醫治
[00:12:10.000 --> 00:12:14.000]  這仍然是要按神自己的主權
[00:12:14.000 --> 00:12:16.000]  我們有祂最高的主權
[00:12:16.000 --> 00:12:19.000]  來安排不同的事情
[00:12:19.000 --> 00:12:20.000]  但是這樣說
[00:12:20.000 --> 00:12:22.000]  明白神的主權
[00:12:22.000 --> 00:12:24.000]  不等於我們就可以
[00:12:24.000 --> 00:12:26.000]  或是會減少了禱告的
[00:12:26.000 --> 00:12:30.000]  那種懇切的心
[00:12:30.000 --> 00:12:31.000]  我想大家一定會記得
[00:12:31.000 --> 00:12:35.000]  當主耶穌面對著一個癱子
[00:12:35.000 --> 00:12:38.000]  這位癱子有四位朋友
[00:12:38.000 --> 00:12:41.000]  將他帶到主耶穌的面前
[00:12:41.000 --> 00:12:43.000]  他們怎樣帶到耶穌面前?
[00:12:43.000 --> 00:12:45.000]  拆開屋頂
[00:12:45.000 --> 00:12:47.000]  雖然有很多困難
[00:12:47.000 --> 00:12:50.000]  在眼前阻礙著他們
[00:12:50.000 --> 00:12:52.000]  但他們有一個信念
[00:12:52.000 --> 00:12:55.000]  只要將癱子朋友
[00:12:55.000 --> 00:12:57.000]  帶到耶穌面前
[00:12:57.000 --> 00:12:59.000]  他一定得到幫助
[00:12:59.000 --> 00:13:00.000]  因此你發覺
[00:13:00.000 --> 00:13:03.000]  正在描述大家都熟悉的故事
[00:13:03.000 --> 00:13:05.000]  他們拆開屋頂
[00:13:05.000 --> 00:13:07.000]  然後將病人
[00:13:07.000 --> 00:13:09.000]  推到耶穌的面前
[00:13:09.000 --> 00:13:10.000]  你可以想像
[00:13:10.000 --> 00:13:11.000]  其實過程裏面
[00:13:11.000 --> 00:13:13.000]  有很多艱難的過程
[00:13:13.000 --> 00:13:16.000]  但他們心裏只想一件事
[00:13:16.000 --> 00:13:18.000]  到耶穌面前
[00:13:18.000 --> 00:13:20.000]  就必得恩惠
[00:13:20.000 --> 00:13:23.000]  所以無論他們怎樣想
[00:13:23.000 --> 00:13:25.000]  神的主權如何
[00:13:25.000 --> 00:13:26.000]  他們仍然是很願意
[00:13:26.000 --> 00:13:29.000]  恆切地將人帶到主的面前
[00:13:29.000 --> 00:13:32.000]  當主耶穌見到這個癱子的時候
[00:13:32.000 --> 00:13:34.000]  大家記不記得聖經怎樣說?
[00:13:34.000 --> 00:13:35.000]  聖經說:
[00:13:35.000 --> 00:13:40.000]  「耶穌看見他們的信心」
[00:13:40.000 --> 00:13:44.000]  信心是可以看見的
[00:13:44.000 --> 00:13:48.000]  見到他們這四個人的信心
[00:13:48.000 --> 00:13:49.000]  同時當然這個信心
[00:13:49.000 --> 00:13:51.000]  也包括這個癱子
[00:13:51.000 --> 00:13:55.000]  他願意被人帶到耶穌的面前
[00:13:55.000 --> 00:13:59.000]  因此主耶穌赦免他的罪
[00:13:59.000 --> 00:14:02.000]  然後醫治他的疾病
[00:14:02.000 --> 00:14:03.000]  在聖經裏面
[00:14:03.000 --> 00:14:09.000]  你看剛才第五章的第十四節說
[00:14:09.000 --> 00:14:12.000]  第十五節說
[00:14:12.000 --> 00:14:14.000]  「出於信心的祈禱
[00:14:14.000 --> 00:14:16.000]  可以使病人康復
[00:14:16.000 --> 00:14:18.000]  主必叫他起來
[00:14:18.000 --> 00:14:22.000]  他若犯了罪也必蒙赦免」
[00:14:22.000 --> 00:14:24.000]  聖經提及某些病患
[00:14:24.000 --> 00:14:26.000]  可以是出於罪的緣故
[00:14:26.000 --> 00:14:28.000]  當然聖經不是說所有病患
[00:14:28.000 --> 00:14:30.000]  都是出於罪
[00:14:30.000 --> 00:14:32.000]  但聖經亦提及有些病患
[00:14:32.000 --> 00:14:34.000]  是罪人治
[00:14:34.000 --> 00:14:37.000]  大家會想像到
[00:14:37.000 --> 00:14:40.000]  很多內心的狀況
[00:14:40.000 --> 00:14:42.000]  影響身體的狀況
[00:14:42.000 --> 00:14:43.000]  但聖經說
[00:14:43.000 --> 00:14:45.000]  當人來到尋求的時候
[00:14:45.000 --> 00:14:47.000]  神在醫治之餘
[00:14:47.000 --> 00:14:49.000]  亦赦免人的罪
[00:14:49.000 --> 00:14:53.000]  亦帶給人生命的平安
[00:14:53.000 --> 00:14:54.000]  我們再看
[00:14:54.000 --> 00:14:56.000]  聖經再進一步去說
[00:14:56.000 --> 00:14:58.000]  不單是自己的祈禱
[00:14:58.000 --> 00:15:01.000]  更加是代禱的重要
[00:15:01.000 --> 00:15:03.000]  以及那種很寶貴的果效
[00:15:03.000 --> 00:15:06.000]  大家看第十六節
[00:15:06.000 --> 00:15:10.000]  不如我請大家一起讀讀第十六節
[00:15:10.000 --> 00:15:14.000]  「所以你們應當彼此認罪
[00:15:14.000 --> 00:15:16.000]  互相代求
[00:15:16.000 --> 00:15:19.000]  這樣你們就可以痊癒
[00:15:19.000 --> 00:15:22.000]  二人祈禱所發出的力量
[00:15:22.000 --> 00:15:24.000]  是大有功效的」
[00:15:24.000 --> 00:15:26.000]  聖經提到
[00:15:26.000 --> 00:15:28.000]  不單是我們
[00:15:28.000 --> 00:15:30.000]  記得回到主的面前
[00:15:30.000 --> 00:15:32.000]  向主禱告尋求
[00:15:32.000 --> 00:15:34.000]  同時提到
[00:15:34.000 --> 00:15:38.000]  我們要尋求別人的代求
[00:15:38.000 --> 00:15:40.000]  彼此的代求
[00:15:40.000 --> 00:15:43.000]  所能夠發揮的屬靈能力
[00:15:43.000 --> 00:15:45.000]  是極大的
[00:15:45.000 --> 00:15:47.000]  聖經提到彼此認罪
[00:15:47.000 --> 00:15:48.000]  我便想回一件事情
[00:15:48.000 --> 00:15:50.000]  我記得曾經看到
[00:15:50.000 --> 00:15:51.000]  一些很早期
[00:15:51.000 --> 00:15:53.000]  在中國的教會歷史裏面
[00:15:53.000 --> 00:15:55.000]  一種復興的狀況
[00:15:55.000 --> 00:15:56.000]  在差不多一百多年前
[00:15:56.000 --> 00:15:58.000]  義和團之亂
[00:15:58.000 --> 00:16:00.000]  大家知道歷史裏面所提及
[00:16:00.000 --> 00:16:02.000]  當時在東北的地方
[00:16:02.000 --> 00:16:04.000]  有很大的復興
[00:16:04.000 --> 00:16:05.000]  其中的復興包括了
[00:16:05.000 --> 00:16:09.000]  一位叫古約翰的宣教士
[00:16:09.000 --> 00:16:11.000]  Jonathan Goldforth
[00:16:11.000 --> 00:16:15.000]  他的傳記帶給我們很多的感動
[00:16:15.000 --> 00:16:17.000]  看到神的工作
[00:16:17.000 --> 00:16:18.000]  他說這件事情
[00:16:18.000 --> 00:16:20.000]  有一次在教會
[00:16:20.000 --> 00:16:23.000]  好幾天的一種復興聚會
[00:16:23.000 --> 00:16:25.000]  在聚會過程當中
[00:16:25.000 --> 00:16:28.000]  有很多人他們會公開認罪
[00:16:28.000 --> 00:16:30.000]  他們會站起來
[00:16:30.000 --> 00:16:32.000]  坦然地跟弟兄姊妹說
[00:16:32.000 --> 00:16:34.000]  自己曾經有的罪
[00:16:34.000 --> 00:16:37.000]  過去隱藏現在說出來
[00:16:37.000 --> 00:16:40.000]  其中一位傳道人
[00:16:40.000 --> 00:16:43.000]  他站起來大聲地說
[00:16:43.000 --> 00:16:46.000]  他說我知道自己得罪神
[00:16:46.000 --> 00:16:48.000]  但一直以來不能勝過
[00:16:48.000 --> 00:16:50.000]  因為在義和團之亂的時候
[00:16:50.000 --> 00:16:52.000]  一大群人士
[00:16:52.000 --> 00:16:54.000]  在我離開家園
[00:16:54.000 --> 00:16:56.000]  到外面傳道的時候
[00:16:56.000 --> 00:16:58.000]  他們來到我們家
[00:16:58.000 --> 00:17:00.000]  將我爸爸、媽媽、我妻子
[00:17:00.000 --> 00:17:02.000]  我子女全部殺了
[00:17:02.000 --> 00:17:06.000]  還有放火燒了我的房子
[00:17:06.000 --> 00:17:09.000]  他說當我回到家的時候
[00:17:09.000 --> 00:17:14.000]  他的眼淚欲哭無淚
[00:17:14.000 --> 00:17:16.000]  只看到一片灰燼
[00:17:16.000 --> 00:17:18.000]  在那時候他心裏面
[00:17:18.000 --> 00:17:20.000]  產生了很強的仇恨
[00:17:20.000 --> 00:17:22.000]  他有一個朋友
[00:17:22.000 --> 00:17:24.000]  是他很好的朋友
[00:17:24.000 --> 00:17:26.000]  看到這樣的情況
[00:17:26.000 --> 00:17:29.000]  就主動地自己做一件事
[00:17:29.000 --> 00:17:31.000]  因為他後來找到
[00:17:31.000 --> 00:17:36.000]  這一群殺人的人的首領
[00:17:36.000 --> 00:17:38.000]  就走到他家殺了他
[00:17:38.000 --> 00:17:41.000]  他要為自己的兄弟報仇
[00:17:41.000 --> 00:17:44.000]  當他想殺掉他兩個兒子的時候
