
[00:00:00.000 --> 00:00:13.200]  各位,歡迎大家來到神學茶館
[00:07:25.520 --> 00:07:28.080]  就是贊罰的問題
[00:07:28.080 --> 00:07:32.640]  所以換言之就是我們一向的贖罪券的翻譯
[00:07:32.640 --> 00:07:34.800]  其實就是誤導了我們
[00:07:34.800 --> 00:07:39.600]  以為買到的是一個免去地獄的刑罰
[00:07:39.600 --> 00:07:43.440]  但其實一直以來大公教會在說的
[00:07:43.440 --> 00:07:47.360]  就是那個贊罰的觀念
[00:07:47.360 --> 00:07:50.960]  不知道我這樣理解對不對呢
[00:07:50.960 --> 00:07:53.200]  如果用一個比喻去說
[00:07:53.200 --> 00:07:56.720]  耶穌去拯救我們
[00:07:56.720 --> 00:07:58.320]  赦免我們的罪
[00:07:58.320 --> 00:07:59.600]  十字架的工作
[00:07:59.600 --> 00:08:02.400]  其實就好像做手術一樣
[00:08:02.400 --> 00:08:07.280]  我們可能就因為一個免費的手術
[00:08:07.280 --> 00:08:11.120]  就治好了一些癌症
[00:08:11.120 --> 00:08:12.800]  就是我們的罪
[00:08:12.800 --> 00:08:15.280]  我們地獄的刑罰
[00:08:15.280 --> 00:08:17.760]  這個是完全免費的
[00:08:17.760 --> 00:08:20.400]  但是做完手術之後
[00:08:20.400 --> 00:08:22.880]  都有一些後續的事情要做
[00:08:22.880 --> 00:08:24.640]  譬如要做物理治療
[00:08:24.640 --> 00:08:29.920]  贊罰的觀念其實就好像物理治療一樣
[00:08:29.920 --> 00:08:35.040]  我們要慢慢去恢復我們健康的靈命
[00:08:35.040 --> 00:08:40.160]  所以在贊罰的教會
[00:08:40.160 --> 00:08:43.120]  可能要求我們有一些功課要做
[00:08:43.120 --> 00:08:47.680]  就是為了可以重新操練我們的靈命
[00:08:47.680 --> 00:08:49.520]  好像物理治療一樣
[00:08:49.520 --> 00:08:52.320]  不知道我這樣理解正不正確
[00:08:52.320 --> 00:08:54.320]  當然這個是一個比喻的說法
[00:08:54.320 --> 00:08:56.320]  比喻的說法好處就是
[00:08:56.320 --> 00:08:58.320]  它容易簡單易微
[00:08:58.320 --> 00:09:00.320]  但是我們要小心
[00:09:00.320 --> 00:09:03.680]  不要將比喻的意思成為它的絕對意思
[00:09:03.680 --> 00:09:06.000]  大概可以這樣做的比喻
[00:09:06.000 --> 00:09:09.760]  其實那個所謂贊罰
[00:09:09.760 --> 00:09:11.760]  牽涉到我們做那些補贖
[00:09:11.760 --> 00:09:14.560]  初期教會給很強很重的補贖
[00:09:14.560 --> 00:09:15.840]  其實那個補贖的好處就是
[00:09:15.840 --> 00:09:20.080]  幫助那個人持續地深度的悔改
[00:09:20.080 --> 00:09:21.520]  因為他要付出很大的代價
[00:09:21.520 --> 00:09:22.560]  譬如舉個例子
[00:09:22.560 --> 00:09:25.600]  他可能要背著很重的東西
[00:09:25.600 --> 00:09:27.600]  走很長的路
[00:09:27.600 --> 00:09:29.120]  還有他可能要做幾個月
[00:09:29.120 --> 00:09:30.800]  甚至做幾年才做完
[00:09:30.800 --> 00:09:32.800]  在那幾個月和幾年裡面
[00:09:32.800 --> 00:09:36.560]  他深深地一再反省自己的錯誤
[00:09:36.560 --> 00:09:40.240]  還有堅決地不可以再犯同樣的罪
[00:09:40.240 --> 00:09:42.960]  所以這個對於他的靈性生命
[00:09:42.960 --> 00:09:44.960]  是肯定有幫助的
[00:09:44.960 --> 00:09:46.480]  就是剛才你所說的
[00:09:46.480 --> 00:09:48.480]  所以用一個類比方式來講的話
[00:09:48.480 --> 00:09:52.080]  就類比到他罪有應赦了
[00:09:52.080 --> 00:09:54.080]  但是為了幫助這個人
[00:09:54.080 --> 00:09:56.800]  他能夠在他的靈命方面
[00:09:56.800 --> 00:09:59.280]  不斷地加深他的悔改
[00:09:59.280 --> 00:10:02.400]  還有他要確定他不要再犯同樣的罪
[00:10:02.400 --> 00:10:05.040]  就給他一個很重的
[00:10:05.040 --> 00:10:06.720]  幾個月或者幾年的補贖
[00:10:06.720 --> 00:10:08.720]  讓他的靈命得以成長
[00:10:08.720 --> 00:10:11.680]  大概是這個意思
[00:10:11.680 --> 00:10:15.040]  而一般的錯誤就是
[00:10:15.040 --> 00:10:16.720]  因為望聞生異
[00:10:16.720 --> 00:10:18.240]  看到中文的贖罪犬
[00:10:18.240 --> 00:10:19.520]  以為給了錢就可以賒罪
[00:10:19.520 --> 00:10:20.800]  這是完全錯誤的
[00:10:20.800 --> 00:10:22.320]  是不可以賒罪的
[00:10:22.320 --> 00:10:23.760]  賒的不是罪
[00:10:23.760 --> 00:10:25.040]  是贍罰來的
[00:10:25.040 --> 00:10:26.400]  罪已經賒了
[00:10:26.400 --> 00:10:27.440]  已經賒了
[00:10:27.440 --> 00:10:28.880]  賒罪是不用錢的
[00:10:28.880 --> 00:10:33.520]  其實賒贍罰也不一定要用給錢的方式
[00:10:33.520 --> 00:10:34.960]  有很多其它的方式
[00:10:34.960 --> 00:10:36.480]  就是你捐錢給教會
[00:10:36.480 --> 00:10:37.920]  這是其中一種方式
[00:10:37.920 --> 00:10:39.760]  你可以選擇其它方式的
[00:10:39.760 --> 00:10:41.120]  這個是可以選擇的
[00:10:41.120 --> 00:10:43.360]  所以也不是唯一的方式
[00:10:43.360 --> 00:10:48.480]  或者這件事仍然對新教的弟兄姐妹比較陌生
[00:10:48.480 --> 00:10:51.680]  或者黃神父可不可以再說多一點
[00:10:51.680 --> 00:10:59.360]  就是大社其實背後的運作的機理是怎樣的
[00:10:59.360 --> 00:11:07.920]  大公教會他們是怎樣去使用大社這個神學
[00:11:07.920 --> 00:11:14.960]  其實大社這個神學實際上是和諸聖相通功有關係的
[00:11:14.960 --> 00:11:18.480]  我知道《信經》其中一句說話就是諸聖相通功
[00:11:18.480 --> 00:11:22.800]  在基督奧體裏面那些都是聖人
[00:11:22.800 --> 00:11:25.120]  因為他們是基督徒
[00:11:25.120 --> 00:11:26.480]  他們基督洗淨是他們的罪
[00:11:26.480 --> 00:11:27.760]  所以他們是聖人
[00:11:27.760 --> 00:11:32.400]  基督奧體我們可以為對方祈禱的
[00:11:32.400 --> 00:11:35.440]  譬如我們知道我們的兄弟姐妹有病
[00:11:35.440 --> 00:11:36.640]  我們可以為他們祈禱的
[00:11:36.640 --> 00:11:38.560]  其他兄弟姐妹也可以為我們祈禱的
[00:11:38.560 --> 00:11:39.680]  這個就是通功的觀念
[00:11:39.680 --> 00:11:41.840]  因為我們是全屬於基督奧體的
[00:11:41.840 --> 00:11:44.480]  如果一個人他犯了罪
[00:11:44.480 --> 00:11:47.200]  他藉著這個告解聖事
[00:11:47.200 --> 00:11:51.120]  教會代表基督赦了他的罪
[00:11:51.120 --> 00:11:55.200]  還有教會要給他一些基督性的處罰
[00:11:55.200 --> 00:11:57.360]  這些處罰其實就像我剛才所說的
[00:11:57.360 --> 00:12:00.640]  就是幫助他更深度地認識自己的罪過
[00:12:00.640 --> 00:12:04.480]  更深度地悔改之情 不要再犯
[00:12:04.480 --> 00:12:12.160]  所以教會當時就說會給他一些補贖
[00:12:12.160 --> 00:12:17.040]  在那個屬於那個修和聖事
[00:12:17.040 --> 00:12:19.120]  就是告解聖事裏面給一些補贖
[00:12:19.120 --> 00:12:21.440]  譬如要他做三個月的補贖
[00:12:21.440 --> 00:12:22.720]  或者三年的補贖
[00:12:22.720 --> 00:12:24.720]  他做完之後才赦他的罪
[00:12:24.720 --> 00:12:30.800]  那個原理就是因為教會是運用基督
[00:12:30.800 --> 00:12:34.960]  賺錢的功德
[00:12:34.960 --> 00:12:38.800]  賺錢的功德是赦了他的贊罰
[00:12:38.800 --> 00:12:41.520]  教會為他代禱
[00:12:41.520 --> 00:12:43.520]  就是為這個罪人代禱
[00:12:43.520 --> 00:12:46.000]  求基督赦了他的贊罰
[00:12:46.000 --> 00:12:49.040]  所以這個大概來說是一個代禱的觀念
[00:12:49.040 --> 00:12:51.840]  當然教會可以為這個罪人代禱
[00:12:51.840 --> 00:12:53.840]  我想新教會也不會反對
[00:12:53.840 --> 00:12:57.280]  所以基源上是來自這個觀念
[00:12:57.280 --> 00:12:59.280]  教會為這個罪人代禱這個觀念
[00:12:59.280 --> 00:13:03.120]  後來當然有一個內容的改變
[00:13:03.120 --> 00:13:06.080]  最基本就是說教會為這個罪人代禱
[00:13:06.080 --> 00:13:12.400]  能夠免除了他在天主面前的那個贊罰
[00:13:12.400 --> 00:13:14.880]  這個我們譯作大赦就是這個意思
[00:13:14.880 --> 00:13:16.880]  赦了他的贊罰
[00:13:16.880 --> 00:13:20.880]  這個想法其實都是
[00:13:20.880 --> 00:13:24.480]  我想很多新教的信徒都未必聽過
[00:13:24.480 --> 00:13:26.480]  我們一向的理解就是
[00:13:26.480 --> 00:13:29.520]  教會好像一間銀行一樣
[00:13:29.520 --> 00:13:32.800]  天主教教會好像銀行一樣
[00:13:32.800 --> 00:13:34.800]  他就有很多功德
[00:13:34.800 --> 00:13:37.360]  積聚了之後就可以發放出來
[00:13:37.360 --> 00:13:41.040]  但是在過程裏面可能他們有收錢
[00:13:41.040 --> 00:13:43.040]  那就是贖罪券
[00:13:43.040 --> 00:13:47.600]  但是我聽到神父講這個代禱的觀念
[00:13:47.600 --> 00:13:49.600]  其實又很吸引
[00:13:49.600 --> 00:13:54.880]  我想到原來其實大公教會一直去
[00:13:54.880 --> 00:13:57.120]  藉著大赦的神學
[00:13:57.120 --> 00:14:01.280]  想處理的是一些犯罪以後
[00:14:01.280 --> 00:14:06.240]  怎樣去繼續去牧養一個生命的問題
[00:14:06.240 --> 00:14:08.240]  其實牧養和牧養很有關係的
[00:14:08.240 --> 00:14:10.720]  跟牧養的靈明很有關係的
[00:14:10.720 --> 00:14:13.520]  因為不是一個很簡單的教會
[00:14:13.520 --> 00:14:16.960]  我宣佈你們所有罪都赦免了
[00:14:16.960 --> 00:14:21.360]  而是都對一些犯罪的人有一些相應的要求
[00:14:21.360 --> 00:14:23.360]  以致他們做好了
[00:14:23.360 --> 00:14:27.600]  之後教會才宣佈他們獲得赦免
[00:14:27.600 --> 00:14:33.600]  其實本身就是一個很牧養向道的思想
[00:14:33.600 --> 00:14:36.400]  這個都是我第一次聽到
[00:14:36.400 --> 00:14:38.400]  很多謝神父
[00:14:38.400 --> 00:14:41.760]  其實都在扭轉我們一些的看法
[00:14:41.760 --> 00:14:46.560]  可能我們一向有一個既定的對贖罪券的想法
[00:14:46.560 --> 00:14:49.200]  哇 神父 我們今天都談了很多
[00:14:49.200 --> 00:14:51.200]  在這一節裏面
[00:14:51.200 --> 00:14:55.520]  我們處理了贖罪券或大社翻譯的問題
[00:14:55.520 --> 00:15:00.400]  另外就是大社本身的神學意義究竟在哪裏
[00:15:00.400 --> 00:15:02.400]  等等定義的問題
[00:15:02.400 --> 00:15:08.240]  但大社精靈信其實不是一開始就是這樣我們理解
[00:15:08.240 --> 00:15:12.080]  它都經過了一個長的歷史的歷程
[00:15:12.080 --> 00:15:14.080]  我想下一節裏面
[00:15:14.080 --> 00:15:18.400]  我們和黃神父就可以討論一下大社的歷史發展
[00:15:18.400 --> 00:15:20.400]  我們這一節就來到這裏
[00:15:21.200 --> 00:15:24.200]  (字幕由 Amara.org 社群提供)
