
[00:00:00.000 --> 00:00:04.000]  天上的主我們感謝祢
[00:06:02.000 --> 00:06:06.000]  聖經強調的是謙卑像小孩子的
[00:06:06.000 --> 00:06:09.000]  他們是最偉大的
[00:06:09.000 --> 00:06:13.000]  然後聖經一直強調不要輕視那些小子
[00:06:13.000 --> 00:06:14.000]  大家看第十節嗎?
[00:06:14.000 --> 00:06:19.000]  是十八章的第十節
[00:06:19.000 --> 00:06:21.000]  「你們要小心
[00:06:21.000 --> 00:06:24.000]  不要輕看這小子裡的一個
[00:06:24.000 --> 00:06:27.000]  我告訴你們他們的使者在天上
[00:06:27.000 --> 00:06:29.000]  常見我天父的面
[00:06:29.000 --> 00:06:31.000]  雖然是小子
[00:06:31.000 --> 00:06:34.000]  但是神很重視他們」
[00:06:34.000 --> 00:06:37.000]  當然聖經所說的小子不單單是年齡
[00:06:37.000 --> 00:06:40.000]  更是說到他們在社會上
[00:06:40.000 --> 00:06:42.000]  可能是很卑微的地位
[00:06:42.000 --> 00:06:45.000]  沒有什麼資歷、沒有什麼才幹
[00:06:45.000 --> 00:06:48.000]  但是神仍然重視他們
[00:06:48.000 --> 00:06:49.000]  接著十二節到十四節
[00:06:49.000 --> 00:06:52.000]  就說到關於九十九隻羊的故事
[00:06:52.000 --> 00:06:53.000]  大家熟悉
[00:06:53.000 --> 00:06:54.000]  當然聖經所說的
[00:06:54.000 --> 00:06:57.000]  不單單是說一些未信主的迷羊
[00:06:57.000 --> 00:06:59.000]  也說到在教會當中
[00:06:59.000 --> 00:07:01.000]  很多的小子
[00:07:01.000 --> 00:07:03.000]  而提醒我們去重視他們
[00:07:03.000 --> 00:07:06.000]  不要讓他們其中一個跌倒
[00:07:06.000 --> 00:07:09.000]  不要讓他們失去
[00:07:09.000 --> 00:07:13.000]  一個家庭裡面有三個小孩子
[00:07:13.000 --> 00:07:15.000]  其中有一個是弱智的
[00:07:15.000 --> 00:07:20.000]  另外兩個活潑、很有才幹、很有智慧
[00:07:20.000 --> 00:07:22.000]  很聰明的小孩子
[00:07:22.000 --> 00:07:24.000]  但是這兩個小孩子
[00:07:24.000 --> 00:07:26.000]  他們很疼愛他們的弟弟
[00:07:26.000 --> 00:07:30.000]  仍然很留心去愛護他、關心他
[00:07:30.000 --> 00:07:32.000]  很多方面來支持他
[00:07:32.000 --> 00:07:35.000]  分擔父母的一種責任
[00:07:35.000 --> 00:07:38.000]  當父母見到兩個小孩子很長進
[00:07:38.000 --> 00:07:40.000]  懂得照顧弟弟的時候
[00:07:40.000 --> 00:07:44.000]  他們很快樂、他們很開心
[00:07:44.000 --> 00:07:47.000]  我相信天父同樣會這麼開心
[00:07:47.000 --> 00:07:48.000]  當我們懂得去關心
[00:07:48.000 --> 00:07:52.000]  我們中間軟弱的小子
[00:07:52.000 --> 00:07:54.000]  我們天父同樣開心
[00:07:54.000 --> 00:07:58.000]  因為他重視我們當中的每一個
[00:07:58.000 --> 00:07:59.000]  來到第十五節的時候
[00:07:59.000 --> 00:08:01.000]  就說到有人得罪你
[00:08:01.000 --> 00:08:03.000]  在第十五節說
[00:08:03.000 --> 00:08:06.000]  你就要趁你和他單獨的時候
[00:08:06.000 --> 00:08:08.000]  你都去虧欠他
[00:08:08.000 --> 00:08:10.000]  這個虧欠不是責備
[00:08:10.000 --> 00:08:13.000]  目的是想得回他
[00:08:13.000 --> 00:08:15.000]  想重新挽回他
[00:08:15.000 --> 00:08:17.000]  當然聖經這樣說的時候
[00:08:17.000 --> 00:08:21.000]  也在假設我們先遙述了他
[00:08:21.000 --> 00:08:24.000]  然後才會去虧欠他
[00:08:24.000 --> 00:08:25.000]  如果你不是先遙述
[00:08:25.000 --> 00:08:28.000]  你的虧欠可能只不過是一種洩憤
[00:08:28.000 --> 00:08:31.000]  可能想找機會去責罵他
[00:08:31.000 --> 00:08:33.000]  當然當我們去虧欠的時候
[00:08:33.000 --> 00:08:36.000]  如果發覺自己誤會了對方
[00:08:36.000 --> 00:08:39.000]  大家就需要澄清這件事情
[00:08:39.000 --> 00:08:42.000]  但如果是對方不肯承認自己的錯失
[00:08:42.000 --> 00:08:43.000]  聖經就繼續說
[00:08:43.000 --> 00:08:46.000]  要找一、兩個的見證人來
[00:08:46.000 --> 00:08:48.000]  去確實這件事情
[00:08:48.000 --> 00:08:50.000]  如果他再不願意聽的時候
[00:08:50.000 --> 00:08:52.000]  就要告訴教會
[00:08:52.000 --> 00:08:56.000]  或者說教會的領袖來處理有關的事情
[00:08:56.000 --> 00:08:57.000]  但無論如何
[00:08:57.000 --> 00:09:01.000]  是先以遙述做開始
[00:09:01.000 --> 00:09:03.000]  去到聖經的二十一節
[00:09:03.000 --> 00:09:05.000]  也是我們今天集中思想的經文
[00:09:05.000 --> 00:09:08.000]  當時彼得聽見耶穌這樣說之後
[00:09:08.000 --> 00:09:09.000]  他就和耶穌說
[00:09:09.000 --> 00:09:11.000]  主啊,我弟兄得罪我
[00:09:11.000 --> 00:09:14.000]  我當遙述他幾次呢?
[00:09:14.000 --> 00:09:17.000]  到七次可以嗎?
[00:09:17.000 --> 00:09:18.000]  當時彼得就想
[00:09:18.000 --> 00:09:21.000]  我不單止遙述對方兩次、三次
[00:09:21.000 --> 00:09:23.000]  我遙述他七次
[00:09:23.000 --> 00:09:27.000]  應該情至義盡了吧?
[00:09:27.000 --> 00:09:28.000]  主耶穌一定會很開心
[00:09:28.000 --> 00:09:30.000]  甚至讚賞我
[00:09:30.000 --> 00:09:33.000]  七次夠了吧?
[00:09:33.000 --> 00:09:35.000]  當時主耶穌怎樣回答他呢?
[00:09:35.000 --> 00:09:36.000]  主耶穌就說
[00:09:36.000 --> 00:09:39.000]  我對你說不是到七次
[00:09:39.000 --> 00:09:41.000]  乃是到多少次?
[00:09:41.000 --> 00:09:43.000]  七十個七次
[00:09:43.000 --> 00:09:45.000]  即是多少次?
[00:09:45.000 --> 00:09:47.000]  四百九十次
[00:09:47.000 --> 00:09:48.000]  那你說行了
[00:09:48.000 --> 00:09:52.000]  四百九十一次我就可以不遙述他
[00:09:52.000 --> 00:09:54.000]  當時聖經所說的七十個七
[00:09:54.000 --> 00:09:57.000]  是說一個完全的數字
[00:09:57.000 --> 00:10:03.000]  真正的意思是說一個無盡的寬恕
[00:10:03.000 --> 00:10:05.000]  是那種不變的態度
[00:10:05.000 --> 00:10:09.000]  是樂意去不單止多次
[00:10:09.000 --> 00:10:14.000]  但無盡地去寬恕傷害我的人
[00:10:14.000 --> 00:10:16.000]  我很喜歡一首詩歌
[00:10:16.000 --> 00:10:17.000]  這首詩歌大家都會唱過
[00:10:17.000 --> 00:10:21.000]  就是《主愛必堅固》一首短的詩歌
[00:10:21.000 --> 00:10:22.000]  詩歌內容說
[00:10:22.000 --> 00:10:28.000]  神愛滔滔 沃水匆匆湧流
[00:10:28.000 --> 00:10:33.000]  神愛無限 憐憫沒變遷
[00:10:33.000 --> 00:10:39.000]  永遠都不會動搖 始終不會轉變
[00:10:39.000 --> 00:10:40.000]  詩歌上描寫著
[00:10:40.000 --> 00:10:44.000]  神對我們的愛是永遠不會轉變
[00:10:44.000 --> 00:10:48.000]  好像沃水一路湧流是無窮無盡
[00:10:48.000 --> 00:10:50.000]  同樣神勸勉我們
[00:10:50.000 --> 00:10:53.000]  既然我們蒙受神給我們無盡的慈愛
[00:10:53.000 --> 00:10:57.000]  我們都應該學習無盡的寬恕
[00:10:57.000 --> 00:11:01.000]  因此主耶穌說是七十個七次
[00:11:01.000 --> 00:11:06.000]  在當中主耶穌就馬上講述一個比喻
[00:11:06.000 --> 00:11:10.000]  大家再看第23集
[00:11:10.000 --> 00:11:12.000]  「天各好像一個王
[00:11:12.000 --> 00:11:14.000]  要和他僕人算帳
[00:11:14.000 --> 00:11:15.000]  才算的時候
[00:11:15.000 --> 00:11:18.000]  有人帶一個欠一千萬銀子的來
[00:11:18.000 --> 00:11:20.000]  因為他沒有什麼償還之物
[00:11:20.000 --> 00:11:24.000]  主人吩咐把他和他妻子兒女
[00:11:24.000 --> 00:11:28.000]  並一切所有的都賣了償還
[00:11:28.000 --> 00:11:33.000]  在當時請提及一個人欠了主人一千萬銀子
[00:11:33.000 --> 00:11:35.000]  這個數目是很大的數目
[00:11:35.000 --> 00:11:38.000]  有人曾經嘗試去計算究竟值多少錢
[00:11:38.000 --> 00:11:42.000]  但是計算得不清 因為太大的數字
[00:11:42.000 --> 00:11:44.000]  這一千萬銀子他來到的時候
[00:11:44.000 --> 00:11:46.000]  主人要他償還
[00:11:46.000 --> 00:11:49.000]  甚至要把他、他的妻子兒女
[00:11:49.000 --> 00:11:53.000]  和一切所有的都賣了償還
[00:11:53.000 --> 00:11:55.000]  夠不夠呢?
[00:11:55.000 --> 00:11:57.000]  仍然是不足夠
[00:11:57.000 --> 00:11:59.000]  就算賣了他所有的
[00:11:59.000 --> 00:12:00.000]  包括他自己
[00:12:00.000 --> 00:12:02.000]  都不足以償還
[00:12:02.000 --> 00:12:04.000]  但是竟然一個人就和主人說
[00:12:04.000 --> 00:12:07.000]  大家看第26節
[00:12:07.000 --> 00:12:09.000]  「那僕人就服服拜他說
[00:12:09.000 --> 00:12:11.000]  主啊寬容我
[00:12:11.000 --> 00:12:14.000]  將來我都要還清」
[00:12:14.000 --> 00:12:18.000]  還得清嗎?還不清
[00:12:18.000 --> 00:12:20.000]  他以為自己可以還得清
[00:12:20.000 --> 00:12:21.000]  因此以為有一個原因
[00:12:21.000 --> 00:12:24.000]  可以要求主人來寬容他
[00:12:24.000 --> 00:12:26.000]  但其實這個不是原因
[00:12:26.000 --> 00:12:28.000]  因為他不能夠還清
[00:12:28.000 --> 00:12:30.000]  他沒有力量還清
[00:12:30.000 --> 00:12:32.000]  因此主人其實很明白這個情況
[00:12:32.000 --> 00:12:34.000]  看到他這樣哀求
[00:12:34.000 --> 00:12:35.000]  27節就說
[00:12:35.000 --> 00:12:38.000]  「那僕人的主人動了持心
[00:12:38.000 --> 00:12:40.000]  把他釋放了
[00:12:40.000 --> 00:12:43.000]  並且免了他的債」
[00:12:43.000 --> 00:12:45.000]  知道他其實還清
[00:12:45.000 --> 00:12:48.000]  看到他的可憐的情況
[00:12:48.000 --> 00:12:50.000]  就動了持心
[00:12:50.000 --> 00:12:52.000]  就寬容了他
[00:12:52.000 --> 00:12:53.000]  各位弟兄姊妹
[00:12:53.000 --> 00:12:55.000]  今天我們在教會當中敬拜神
[00:12:55.000 --> 00:12:57.000]  我們每一個人信主之後
[00:12:57.000 --> 00:12:58.000]  都會清楚知道
[00:12:58.000 --> 00:13:00.000]  是因為我們曾經經歷過
[00:13:00.000 --> 00:13:03.000]  主耶穌給我們的赦罪
[00:13:03.000 --> 00:13:06.000]  祂給我們的寬容、赦免
[00:13:06.000 --> 00:13:09.000]  我們今天可以成為祂的子民
[00:13:09.000 --> 00:13:11.000]  能夠有永生的盼望
[00:13:11.000 --> 00:13:14.000]  成為教會的一個分子
[00:13:14.000 --> 00:13:15.000]  神赦免我們
[00:13:15.000 --> 00:13:19.000]  給我們有平安和釋放
[00:13:19.000 --> 00:13:22.000]  我記得我曾經和各位分享過一段經文
[00:13:22.000 --> 00:13:24.000]  是《聖經》未記的經文
[00:13:24.000 --> 00:13:26.000]  當時《聖經》提及
[00:13:26.000 --> 00:13:29.000]  在舊約人犯罪的時候
[00:13:29.000 --> 00:13:32.000]  要帶藥祭生來到祭司面前
[00:13:32.000 --> 00:13:35.000]  以祭生作贖罪祭
[00:13:35.000 --> 00:13:37.000]  《聖經》說到
[00:13:37.000 --> 00:13:39.000]  當人牽著祭生來到的時候
[00:13:39.000 --> 00:13:43.000]  將手按在這隻牛或羊的頭上
[00:13:43.000 --> 00:13:48.000]  然後自己親手宰殺了隻牛
[00:13:48.000 --> 00:13:50.000]  我想問問大家
[00:13:50.000 --> 00:13:52.000]  你殺過那隻牛沒有?
[00:13:52.000 --> 00:13:55.000]  你有沒有試過宰羊?
[00:13:55.000 --> 00:13:57.000]  我估計沒有誰試過
[00:13:57.000 --> 00:14:01.000]  我記得我小時候
[00:14:01.000 --> 00:14:04.000]  我爸爸有一次帶了幾個朋友來
[00:14:04.000 --> 00:14:09.000]  還帶了一隻小狗來
[00:14:09.000 --> 00:14:11.000]  接著發生的事情
[00:14:11.000 --> 00:14:14.000]  我都不敢去看
[00:14:14.000 --> 00:14:17.000]  但是聽見那隻狗的哀鳴聲
[00:14:17.000 --> 00:14:21.000]  是我不會忘記的
[00:14:21.000 --> 00:14:23.000]  不是我自己親手
[00:14:23.000 --> 00:14:28.000]  但是我已經發覺那隻狗的那種悲傷
[00:14:28.000 --> 00:14:31.000]  好像知道將會被殺的情況
[00:14:31.000 --> 00:14:34.000]  我就想像當人牽著牛
[00:14:34.000 --> 00:14:36.000]  自己親手殺了隻牛
[00:14:36.000 --> 00:14:40.000]  然後《聖經》說親手將牠的皮剝下來
[00:14:40.000 --> 00:14:44.000]  然後將牠切成塊子放在祭壇上
[00:14:44.000 --> 00:14:46.000]  你記得《聖經》提及到
[00:14:46.000 --> 00:14:48.000]  牠曾經按手在牛上
[00:14:48.000 --> 00:14:50.000]  牠很清楚地體會到
[00:14:50.000 --> 00:14:52.000]  我犯了罪
[00:14:52.000 --> 00:14:54.000]  那隻牛是代替我死的
[00:14:54.000 --> 00:14:57.000]  那隻牛是代替我死的
[00:14:57.000 --> 00:14:58.000]  牠在頂尖的位置
[00:14:58.000 --> 00:14:59.000]  可能你不需要
[00:14:59.000 --> 00:15:01.000]  我也不需要這樣獻祭
[00:15:01.000 --> 00:15:04.000]  但是我們清楚地知道
[00:15:04.000 --> 00:15:08.000]  主耶穌是代我死的
[00:15:08.000 --> 00:15:11.000]  祂是代替我死了
[00:15:11.000 --> 00:15:14.000]  以至我今天能夠得無赦罪
[00:15:14.000 --> 00:15:16.000]  我曾經講及一件事情
[00:15:16.000 --> 00:15:17.000]  就是看到一篇文章
[00:15:17.000 --> 00:15:20.000]  孫教士在一個比較落後的國家
[00:15:20.000 --> 00:15:22.000]  當中那些地方很破爛
[00:15:22.000 --> 00:15:24.000]  有一次行街的時候
[00:15:24.000 --> 00:15:28.000]  一不小心就踩到一個溝渠
[00:15:28.000 --> 00:15:30.000]  一踩下去的時候
[00:15:30.000 --> 00:15:31.000]  啊 糟糕了
[00:15:31.000 --> 00:15:34.000]  因為那個溝渠就是附近的民居
[00:15:34.000 --> 00:15:37.000]  那些一排泄物流經的地方
[00:15:37.000 --> 00:15:39.000]  因此他踩下去之後
[00:15:39.000 --> 00:15:43.000]  下半身全部有各種污垢的物品
[00:15:43.000 --> 00:15:46.000]  你可以想像他當時那種尷尬的處境
[00:15:46.000 --> 00:15:48.000]  當他爬出來的時候
[00:15:48.000 --> 00:15:50.000]  他馬上回家
[00:15:50.000 --> 00:15:51.000]  然後他就說
[00:15:51.000 --> 00:15:54.000]  我洗了五六次澡
[00:15:54.000 --> 00:15:56.000]  一邊洗一邊洗
[00:15:56.000 --> 00:15:57.000]  但是他說最高興的是
[00:15:57.000 --> 00:15:59.000]  當他坐下來的時候
[00:15:59.000 --> 00:16:01.000]  我洗乾淨
[00:16:01.000 --> 00:16:03.000]  洗得乾淨
[00:16:03.000 --> 00:16:06.000]  這些東西是洗得乾淨的
[00:16:06.000 --> 00:16:07.000]  各位弟兄姊妹
[00:16:07.000 --> 00:16:08.000]  你想想
[00:16:08.000 --> 00:16:10.000]  雖然可能你已經信主很多年
[00:16:10.000 --> 00:16:11.000]  但你記住
[00:16:11.000 --> 00:16:13.000]  你的罪已經洗乾淨
[00:16:13.000 --> 00:16:15.000]  已洗得乾淨
[00:16:15.000 --> 00:16:18.000]  不再在你的生命裏面
[00:16:18.000 --> 00:16:20.000]  不要當作平常
[00:16:20.000 --> 00:16:22.000]  臣自己的恩惠
[00:16:22.000 --> 00:16:25.000]  將你的罪清洗乾淨
[00:16:25.000 --> 00:16:26.000]  不如大家多看一看
[00:16:26.000 --> 00:16:28.000]  《曰經文》在聖經的《耳塞亞書》
[00:16:28.000 --> 00:16:31.000]  舊約《耳塞亞書》
[00:16:31.000 --> 00:16:37.000]  聖經的四十三章
[00:16:37.000 --> 00:16:40.000]  《耳塞亞書》四十三章
[00:16:40.000 --> 00:16:48.000]  舊約七百九十二頁
[00:16:48.000 --> 00:16:54.000]  四十三章第二十五節
[00:16:54.000 --> 00:16:56.000]  先這樣說
[00:16:56.000 --> 00:16:58.000]  唯有我為自己的緣故
[00:16:58.000 --> 00:17:00.000]  淘沒你的過犯
[00:17:00.000 --> 00:17:03.000]  我也不記念你的罪惡
[00:17:03.000 --> 00:17:04.000]  為自己的緣故
[00:17:04.000 --> 00:17:06.000]  淘沒我們的過犯
[00:17:06.000 --> 00:17:08.000]  不再記念我們的罪惡
[00:17:08.000 --> 00:17:16.000]  後面四十四章第二十二節
[00:17:16.000 --> 00:17:18.000]  二十二節
[00:17:18.000 --> 00:17:20.000]  我淘沒了你的過犯
[00:17:20.000 --> 00:17:22.000]  將口雲消散
[00:17:22.000 --> 00:17:24.000]  我淘沒了你的罪惡
[00:17:24.000 --> 00:17:26.000]  與薄雲滅沒
[00:17:26.000 --> 00:17:27.000]  你當歸向我
[00:17:27.000 --> 00:17:30.000]  因我救贖了你
[00:17:30.000 --> 00:17:33.000]  聖經描寫緊臣赦免我們的罪
[00:17:33.000 --> 00:17:36.000]  好像在天空中厚厚的雲層
[00:17:36.000 --> 00:17:39.000]  但是將它清散開
[00:17:39.000 --> 00:17:41.000]  剩下很多薄的雲
[00:17:41.000 --> 00:17:44.000]  但薄的雲都一步步地滅沒
[00:17:44.000 --> 00:17:48.000]  完全地清散這些的罪惡
[00:17:48.000 --> 00:17:52.000]  將聖潔的生命賜給我們
[00:17:52.000 --> 00:17:55.000]  這是臣給我們奇妙的恩惠
[00:17:55.000 --> 00:17:56.000]  各位弟兄姊妹
[00:17:56.000 --> 00:17:58.000]  我很記得聖經常常說
[00:17:58.000 --> 00:18:01.000]  我們的罪好像朱紅
[00:18:01.000 --> 00:18:05.000]  但是將我們潔白如雪
[00:18:05.000 --> 00:18:07.000]  你見過雪景嗎
[00:18:07.000 --> 00:18:10.000]  或者你從電視從某些地方見過雪景
[00:18:10.000 --> 00:18:11.000]  我記得有一次在北美的時候
[00:18:11.000 --> 00:18:14.000]  早上起床走到外面
[00:18:14.000 --> 00:18:16.000]  剛剛下完新雪
[00:18:16.000 --> 00:18:20.000]  一地一片白濛濛的雪
[00:18:20.000 --> 00:18:22.000]  陽光照射之下
[00:18:22.000 --> 00:18:27.000]  反映出很光明皎潔的一種光彩
[00:18:27.000 --> 00:18:29.000]  我看著那些白色的雪
[00:18:29.000 --> 00:18:33.000]  一種很開心很雀躍的感受
[00:18:33.000 --> 00:18:36.000]  潔白無瑕白雪
[00:18:36.000 --> 00:18:37.000]  聖經就說
[00:18:37.000 --> 00:18:43.000]  主耶穌要潔淨你和我如白雪
[00:18:43.000 --> 00:18:44.000]  如果不是的話
