
[00:00:00.000 --> 00:00:03.320]  今天晚上我們很高興能夠在這裏坐在一起
[00:10:02.440 --> 00:10:04.240]  於是去投靠那地方的一個人
[00:10:04.240 --> 00:10:06.640]  那人打發他到田裡去放豬
[00:10:06.640 --> 00:10:08.640]  恨不得拿豬所吃的豆腐
[00:10:08.640 --> 00:10:09.440]  合充饑
[00:10:09.440 --> 00:10:11.040]  也沒有人給他
[00:10:11.040 --> 00:10:12.640]  很淒慘的情況
[00:10:12.640 --> 00:10:13.440]  沒得吃
[00:10:13.440 --> 00:10:15.240]  就算想吃豬的食物
[00:10:15.240 --> 00:10:16.440]  人家也不給他
[00:10:16.440 --> 00:10:18.440]  可見他非常肚餓
[00:10:18.440 --> 00:10:19.440]  但是沒有辦法
[00:10:19.440 --> 00:10:21.040]  在那個時候
[00:10:21.040 --> 00:10:23.640]  聖經就提到一個很特別的轉機
[00:10:23.640 --> 00:10:25.240]  你看看接下來所說
[00:10:25.240 --> 00:10:26.240]  他
[00:10:26.240 --> 00:10:27.240]  什麼?
[00:10:27.240 --> 00:10:29.440]  醒悟過來
[00:10:29.440 --> 00:10:30.840]  突然間他有一種醒悟
[00:10:30.840 --> 00:10:33.040]  他說我父親有多些故宮
[00:10:33.040 --> 00:10:34.040]  口糧有餘
[00:10:34.040 --> 00:10:35.640]  我都在這裡餓死嗎?
[00:10:35.640 --> 00:10:37.840]  我要起來到我父親那裡去
[00:10:37.840 --> 00:10:39.040]  向他說父親
[00:10:39.040 --> 00:10:40.040]  我得罪了天
[00:10:40.040 --> 00:10:41.040]  又得罪了你
[00:10:41.040 --> 00:10:42.040]  從今以後
[00:10:42.040 --> 00:10:44.640]  我不再配稱為你的兒子
[00:10:44.640 --> 00:10:47.840]  你將我當做一個故宮吧
[00:10:47.840 --> 00:10:49.840]  突然間他有一些醒悟
[00:10:49.840 --> 00:10:50.440]  他覺得
[00:10:50.440 --> 00:10:52.240]  他可以回到爸爸那裡
[00:10:52.240 --> 00:10:54.240]  就算爸爸不認他做兒子
[00:10:54.240 --> 00:10:56.440]  做爸爸的夥計也好
[00:10:56.440 --> 00:10:57.440]  也有得吃
[00:10:57.440 --> 00:10:59.640]  不用在這樣的田地裡面
[00:10:59.640 --> 00:11:03.040]  所以他就決心回到爸爸那裡
[00:11:03.040 --> 00:11:05.040]  回到爸爸那裡的時候
[00:11:05.040 --> 00:11:07.240]  想不到爸爸完全不計較
[00:11:07.240 --> 00:11:08.440]  他以前的錯失
[00:11:08.440 --> 00:11:09.640]  寬容他
[00:11:09.640 --> 00:11:10.640]  寬恕他
[00:11:10.640 --> 00:11:13.440]  還有為他預備最上等的衣服
[00:11:13.440 --> 00:11:15.040]  為他預備最好的鞋子
[00:11:15.040 --> 00:11:16.640]  為他帶一把筵席
[00:11:16.640 --> 00:11:22.040]  讓他可以重新在家裡做他的兒子
[00:11:22.040 --> 00:11:26.840]  這個故事其實是很多很多人的寫照
[00:11:26.840 --> 00:11:28.640]  而你剛才看到的
[00:11:28.640 --> 00:11:30.840]  最大的關鍵是那兩個字
[00:11:30.840 --> 00:11:34.040]  大家猜到我想說哪兩個字嗎?
[00:11:34.040 --> 00:11:35.440]  醒悟
[00:11:35.440 --> 00:11:37.240]  大家都很聰明
[00:11:37.240 --> 00:11:39.840]  突然間在一個處境當中
[00:11:39.840 --> 00:11:41.440]  他醒悟過來
[00:11:41.440 --> 00:11:43.240]  我想有幾方面的醒悟
[00:11:43.240 --> 00:11:44.640]  我們一起想一想
[00:11:44.640 --> 00:11:45.640]  一起聊一聊
[00:11:45.640 --> 00:11:47.640]  第一方面的醒悟就是
[00:11:47.640 --> 00:11:50.240]  他醒悟到自己得罪了天
[00:11:50.240 --> 00:11:52.040]  又得罪了人
[00:11:52.040 --> 00:11:56.440]  他真的發覺自己曾經有錯失
[00:11:56.440 --> 00:11:59.240]  各位的朋友
[00:11:59.240 --> 00:12:03.840]  我想你自己也有一些時候靜下來
[00:12:03.840 --> 00:12:05.040]  一靜下來的時候
[00:12:05.040 --> 00:12:08.240]  真的會體會到有些地方的確是做得不對
[00:12:08.240 --> 00:12:09.640]  傷害了人
[00:12:09.640 --> 00:12:12.040]  自己最親愛的人傷害了
[00:12:12.040 --> 00:12:16.640]  在教會的弟兄姊妹都聽我曾經提及過
[00:12:16.640 --> 00:12:19.640]  我小時候和哥哥打架的情況
[00:12:19.640 --> 00:12:21.040]  不算很激烈
[00:12:21.040 --> 00:12:23.640]  不過都頗激烈的
[00:12:23.640 --> 00:12:28.040]  我記得小時候和哥哥打架
[00:12:28.040 --> 00:12:31.040]  一推把他推到地上
[00:12:31.040 --> 00:12:32.840]  你想像一下
[00:12:32.840 --> 00:12:34.640]  弟弟推倒哥哥
[00:12:34.640 --> 00:12:36.640]  其實都很大力才推倒他
[00:12:36.640 --> 00:12:39.240]  當時推倒他之後
[00:12:39.240 --> 00:12:41.240]  他整個人的頭向地上
[00:12:41.240 --> 00:12:42.640]  一跌倒就跌倒在地上
[00:12:42.640 --> 00:12:44.440]  一跌倒在地上
[00:12:44.440 --> 00:12:46.240]  我心裏面當時想
[00:12:46.240 --> 00:12:48.840]  他一定跌得很傷
[00:12:48.840 --> 00:12:51.240]  一站起來的時候
[00:12:51.240 --> 00:12:52.840]  沒有什麼傷害
[00:12:52.840 --> 00:12:54.640]  不過一看他
[00:12:54.640 --> 00:12:55.840]  就突然間發覺
[00:12:55.840 --> 00:12:57.040]  他的門牙
[00:12:57.040 --> 00:12:58.640]  崩了一邊出來
[00:12:58.640 --> 00:13:00.840]  他一說話就發覺
[00:13:01.040 --> 00:13:03.240]  有一個大洞在門牙裏面
[00:13:03.240 --> 00:13:06.040]  當時自己一壓
[00:13:06.040 --> 00:13:08.440]  撞崩了哥哥的牙
[00:13:08.440 --> 00:13:10.840]  當時不以為意
[00:13:10.840 --> 00:13:12.840]  在大家在火氣的時候
[00:13:12.840 --> 00:13:15.240]  做了一件不應該做的事情
[00:13:15.240 --> 00:13:18.040]  但過了幾天之後
[00:13:18.040 --> 00:13:20.240]  每當哥哥一笑的時候
[00:13:20.240 --> 00:13:22.240]  我就很不舒服
[00:13:22.240 --> 00:13:24.640]  因為他那隻崩了的門牙
[00:13:24.640 --> 00:13:26.440]  不斷向我發出控訴
[00:13:27.840 --> 00:13:28.840]  是你啊
[00:13:28.840 --> 00:13:31.240]  是你撞崩了哥哥的牙
[00:13:31.240 --> 00:13:35.440]  當時小學二、三年級
[00:13:35.440 --> 00:13:38.440]  但當時家庭很窮
[00:13:38.440 --> 00:13:40.440]  也沒有錢給哥哥修牙
[00:13:40.440 --> 00:13:42.040]  所以好幾年
[00:13:42.040 --> 00:13:43.840]  我哥哥笑的時候
[00:13:43.840 --> 00:13:45.240]  就有一個洞在那裏
[00:13:45.240 --> 00:13:50.440]  每當我有時候靜靜地看一看哥哥
[00:13:50.440 --> 00:13:52.440]  看見他一隻崩了的牙的時候
[00:13:52.440 --> 00:13:54.840]  內心就有很多的控訴
[00:13:54.840 --> 00:13:56.640]  覺得自己當時為什麼會這樣
[00:13:56.640 --> 00:13:57.640]  這麼衝動
[00:13:57.640 --> 00:13:59.640]  要推掉哥哥呢?
[00:13:59.640 --> 00:14:02.640]  我不知道你的經歷是怎樣
[00:14:02.640 --> 00:14:04.640]  在家庭裏面有些時候
[00:14:04.640 --> 00:14:05.840]  做一些事情
[00:14:05.840 --> 00:14:07.640]  當時一時氣憤
[00:14:07.640 --> 00:14:09.240]  做一些不應該做的事情
[00:14:09.240 --> 00:14:11.040]  但其實之後
[00:14:11.040 --> 00:14:13.240]  很清楚知道自己做錯了
[00:14:13.240 --> 00:14:15.840]  但自己內心不肯認錯
[00:14:15.840 --> 00:14:18.240]  好像剛才孫先生所說
[00:14:18.240 --> 00:14:19.040]  大家記得
[00:14:19.040 --> 00:14:22.440]  叫我爸爸和兒子認錯
[00:14:22.440 --> 00:14:23.840]  有沒有搞錯?
[00:14:23.840 --> 00:14:25.840]  是很難的事情
[00:14:27.040 --> 00:14:28.240]  但直到
[00:14:28.240 --> 00:14:31.640]  他心裏仰望這位耶穌幫助他
[00:14:31.640 --> 00:14:33.840]  他可以向兒子認錯
[00:14:33.840 --> 00:14:35.040]  認錯之後
[00:14:35.040 --> 00:14:37.840]  整個情況就慢慢開始轉變
[00:14:37.840 --> 00:14:40.840]  直到我相信耶穌之後
[00:14:40.840 --> 00:14:43.640]  我開始和哥哥認錯
[00:14:43.640 --> 00:14:45.640]  我哥哥也向我認錯
[00:14:45.640 --> 00:14:48.640]  兄弟之間的關係和好
[00:14:48.640 --> 00:14:51.440]  很多時候你發覺一個醒悟
[00:14:51.440 --> 00:14:53.840]  帶來第一個方向就是
[00:14:53.840 --> 00:14:56.640]  突然間很清楚明白自己真的做錯事
[00:14:56.640 --> 00:14:58.040]  而有一種力量
[00:14:58.040 --> 00:15:00.240]  去重新調整
[00:15:00.240 --> 00:15:03.640]  這是認錯、醒悟的第一個重要的地方
[00:15:03.640 --> 00:15:06.240]  第二個醒悟是你發覺的時候
[00:15:06.240 --> 00:15:10.240]  很多時候我們都以為自己是很堅強
[00:15:10.240 --> 00:15:12.240]  天不怕、地不怕
[00:15:12.240 --> 00:15:14.240]  沒有什麼事情可以難阻我們
[00:15:14.240 --> 00:15:15.640]  但慢慢我們就發覺
[00:15:15.640 --> 00:15:17.640]  其實人是真的很脆弱
[00:15:17.640 --> 00:15:19.240]  在安靜當中的時候
[00:15:19.240 --> 00:15:22.240]  突然間察覺自己是很脆弱
[00:15:22.240 --> 00:15:25.240]  我很記得一位腫瘤科醫生
[00:15:25.640 --> 00:15:29.240]  一位腫瘤科醫生分享他怎樣相信耶穌的經過
[00:15:29.240 --> 00:15:32.440]  他說當他在醫院當中照顧很多病人
[00:15:32.440 --> 00:15:33.440]  到處巡訪
[00:15:33.440 --> 00:15:34.840]  病人都聽了他的意見
[00:15:34.840 --> 00:15:36.640]  在醫院當中很受尊重
[00:15:36.640 --> 00:15:39.040]  走來走去很受尊重
[00:15:39.040 --> 00:15:42.440]  直到有一天他發現自己患了癌症
[00:15:42.440 --> 00:15:45.040]  他就睡在床上
[00:15:45.040 --> 00:15:46.640]  突然間他發覺
[00:15:46.640 --> 00:15:48.640]  他要聽護士提醒他
[00:15:48.640 --> 00:15:50.240]  現在要吃藥了
[00:15:50.240 --> 00:15:51.840]  現在要做什麼了
[00:15:51.840 --> 00:15:54.040]  他覺得自己好像失去了尊嚴
[00:15:54.840 --> 00:15:57.040]  他無法接受自己是一個病人
[00:15:57.040 --> 00:15:58.040]  本來是醫生
[00:15:58.040 --> 00:15:59.040]  現在換了角色
[00:15:59.040 --> 00:16:00.040]  現在是病人
[00:16:00.040 --> 00:16:04.040]  他說他很難接受自己是一個這樣的處境
[00:16:04.040 --> 00:16:05.440]  但突然間有一種醒悟
[00:16:05.440 --> 00:16:08.240]  他說我發覺生命很脆弱
[00:16:08.240 --> 00:16:10.040]  好像什麼呢?
[00:16:10.040 --> 00:16:13.240]  好像一個包裹上面寫著英文
[00:16:13.240 --> 00:16:14.240]  Fragile
[00:16:14.240 --> 00:16:16.240]  Handle with care
[00:16:16.240 --> 00:16:17.840]  很脆弱的
[00:16:17.840 --> 00:16:21.040]  你小心一點去動它
[00:16:21.040 --> 00:16:23.040]  否則隨時會破碎
[00:16:23.640 --> 00:16:25.040]  其實人就是這樣
