
[00:00:00.000 --> 00:00:01.520]  今天崇拜的時候
[00:02:14.200 --> 00:02:16.000]  春天要叫醒他
[00:02:16.000 --> 00:02:21.040]  要透過很離譜的很多的聖的活動
[00:02:21.040 --> 00:02:22.680]  去叫醒這個神
[00:02:22.680 --> 00:02:23.640]  總而言之
[00:02:23.640 --> 00:02:26.360]  我們今天用的題目就是
[00:02:26.360 --> 00:02:29.720]  黑暗的邪惡環境
[00:02:29.720 --> 00:02:32.520]  這個邪惡的環境
[00:02:32.520 --> 00:02:34.960]  阿伯拉罕和羅德都在這裡住
[00:02:34.960 --> 00:02:39.480]  現在我們看到這兩個人走的是兩條不同的路
[00:02:39.480 --> 00:02:42.160]  我們說羅德在這個黑暗的
[00:02:42.160 --> 00:02:44.320]  一個邪惡的環境裡面
[00:02:44.320 --> 00:02:47.320]  一步一步的墮落
[00:02:47.320 --> 00:02:50.600]  阿伯拉罕一步一步的
[00:02:50.600 --> 00:02:52.600]  得到神自己的祝福
[00:02:52.600 --> 00:02:55.440]  我們不相信神是偏心的
[00:02:55.440 --> 00:02:57.680]  一看中阿伯拉罕就一直幫他
[00:02:57.680 --> 00:03:00.040]  兩個人都面對同樣的困難
[00:03:00.040 --> 00:03:02.040]  正如今天你和我
[00:03:02.040 --> 00:03:03.120]  都沒有辦法
[00:03:03.120 --> 00:03:05.760]  是一招一擊改了我們周圍的環境
[00:03:05.760 --> 00:03:06.880]  我們很多人呢
[00:03:06.880 --> 00:03:08.880]  今天我們經常說香港越變越壞
[00:03:08.880 --> 00:03:10.280]  大家的人越來越暴躁
[00:03:10.280 --> 00:03:12.880]  那些價值觀念越來越亂
[00:03:12.880 --> 00:03:14.280]  這個是事實
[00:03:14.280 --> 00:03:15.760]  當然我們要發聲
[00:03:15.760 --> 00:03:16.960]  我們要提醒
[00:03:16.960 --> 00:03:19.200]  我們要努力去改這個社會
[00:03:19.200 --> 00:03:21.200]  但這個社會不是一招一擊改了的
[00:03:21.200 --> 00:03:22.960]  今天你回到辦公室的時候
[00:03:22.960 --> 00:03:23.520]  今天是這樣
[00:03:23.520 --> 00:03:23.960]  明天是這樣
[00:03:23.960 --> 00:03:24.960]  你這樣的同事
[00:03:24.960 --> 00:03:26.360]  你這樣的朋友
[00:03:26.360 --> 00:03:27.080]  這樣的親戚
[00:03:27.080 --> 00:03:28.520]  這樣的傳媒
[00:03:28.520 --> 00:03:30.600]  是你都沒有辦法完全改了
[00:03:30.600 --> 00:03:33.160]  問題就是你這樣的地方裡面
[00:03:33.160 --> 00:03:35.360]  我們怎樣去活出信仰
[00:03:35.360 --> 00:03:37.120]  要說信仰被人同化
[00:03:37.120 --> 00:03:38.680]  以致墮落呢
[00:03:38.680 --> 00:03:40.520]  那條路是我們自己選的
[00:03:40.520 --> 00:03:41.840]  今天我們試一下
[00:03:41.840 --> 00:03:45.320]  研究一下當中一些比較值得我們留意的
[00:03:45.320 --> 00:03:47.480]  巧妙的和原因的地方
[00:03:47.480 --> 00:03:48.040]  好不好
[00:03:48.040 --> 00:03:49.880]  我們試一下這樣去研究
[00:03:49.880 --> 00:03:53.120]  首先我們研究一下那個地方的墮落
[00:03:53.120 --> 00:03:55.400]  本身也有它的階梯的
[00:03:55.400 --> 00:03:58.360]  我們特別以這個所多瑪城
[00:03:58.360 --> 00:04:00.480]  作為一個最出名的代表
[00:04:00.480 --> 00:04:02.040]  因為整件事情發生的時候
[00:04:02.040 --> 00:04:04.040]  後來羅德是住在所多瑪城的
[00:04:04.040 --> 00:04:06.560]  神要滅絕所多瑪城的時候
[00:04:06.560 --> 00:04:07.800]  羅德被救出來
[00:04:07.800 --> 00:04:08.240]  是不是?
[00:04:08.240 --> 00:04:09.920]  整個過程當中
[00:04:09.920 --> 00:04:13.720]  都顯示出很多值得我們特別留意的地方
[00:04:13.720 --> 00:04:15.040]  聖經說
[00:04:15.040 --> 00:04:19.280]  為什麼羅德會住在所多瑪呢?
[00:04:19.280 --> 00:04:23.480]  創世紀的十三章就告訴我們了
[00:04:23.480 --> 00:04:25.280]  那裡就說到
[00:04:25.280 --> 00:04:28.880]  本來他們住在伯特利和艾城之間
[00:04:28.880 --> 00:04:31.080]  就是那裡山區的地方
[00:04:31.080 --> 00:04:32.360]  但是呢
[00:04:32.360 --> 00:04:34.200]  第六節那裡說
[00:04:34.200 --> 00:04:36.040]  但是那裡他們的僕人
[00:04:36.040 --> 00:04:38.600]  因為他們財物很多
[00:04:38.600 --> 00:04:40.160]  阿伯特罕是很有錢的
[00:04:40.160 --> 00:04:41.640]  財物很多
[00:04:41.640 --> 00:04:43.040]  羅德作為他的侄子
[00:04:43.040 --> 00:04:46.040]  也是一起住的
[00:04:46.040 --> 00:04:49.480]  但是他們兩個的僕人就起紛爭
[00:04:49.480 --> 00:04:51.280]  於是究竟怎麼樣呢?
[00:04:51.280 --> 00:04:53.000]  待會我們慢慢再研究
[00:04:53.000 --> 00:04:54.520]  追向右我再向左
[00:04:54.520 --> 00:04:55.520]  羅德一看
[00:04:55.520 --> 00:04:56.120]  舉目
[00:04:56.120 --> 00:04:57.440]  在第十節那裡說
[00:04:57.440 --> 00:04:59.680]  看到約旦河平原很漂亮
[00:04:59.680 --> 00:05:01.200]  非常肥沃
[00:05:01.200 --> 00:05:02.800]  於是就選擇最漂亮的
[00:05:02.800 --> 00:05:04.880]  阿伯特罕就繼續住在山區
[00:05:04.880 --> 00:05:05.840]  於是呢
[00:05:05.840 --> 00:05:07.720]  聖經就告訴我們
[00:05:07.720 --> 00:05:10.680]  第十二節那裡說
[00:05:10.680 --> 00:05:12.320]  羅德就住在迦南地
[00:05:12.320 --> 00:05:14.440]  住在平原城市當中
[00:05:14.440 --> 00:05:17.880]  但是慢慢他的帳幕
[00:05:17.880 --> 00:05:21.080]  就是住的地方就移向索多瑪
[00:05:21.080 --> 00:05:21.760]  OK?
[00:05:21.760 --> 00:05:25.200]  就是這樣羅德就住進了索多瑪這個城
[00:05:25.200 --> 00:05:26.720]  聖經就加了一句
[00:05:26.720 --> 00:05:29.320]  索多瑪人是罪大惡極
[00:05:29.320 --> 00:05:30.120]  OK?
[00:05:30.120 --> 00:05:32.400]  索多瑪怎麼罪大惡極呢?
[00:05:32.400 --> 00:05:34.360]  我相信我不需要再詳細說了
[00:05:34.360 --> 00:05:35.600]  你看第十九章
[00:05:35.600 --> 00:05:38.400]  也說不出來的
[00:05:38.400 --> 00:05:40.200]  為什麼呢?
[00:05:40.200 --> 00:05:42.600]  聖經告訴我們第十九章創世紀
[00:05:42.600 --> 00:05:45.360]  羅德住在那裡的時候
[00:05:45.360 --> 00:05:47.040]  有神派天使
[00:05:47.040 --> 00:05:49.360]  兩個天使去索多瑪
[00:05:49.360 --> 00:05:52.640]  看看他的罪惡嚴重性
[00:05:52.640 --> 00:05:53.720]  那兩個天使就
[00:05:53.720 --> 00:05:56.760]  你知道不是今天我們想像中那樣
[00:05:56.760 --> 00:05:59.160]  天使一定是兩隻白色的翅膀
[00:05:59.160 --> 00:06:00.680]  耀眼耀眼的
[00:06:00.680 --> 00:06:02.200]  要不然就嚇死那些人
[00:06:02.200 --> 00:06:05.760]  當日的天使就好像普通中東人那樣走進去
[00:06:05.760 --> 00:06:08.960]  羅德就坐在城門口
[00:06:08.960 --> 00:06:09.560]  聖經說
[00:06:09.560 --> 00:06:11.080]  見到兩個陌生人
[00:06:11.080 --> 00:06:12.560]  他們就很好嚇
[00:06:12.560 --> 00:06:14.360]  就說不如你來我家住吧
[00:06:14.360 --> 00:06:14.840]  好了
[00:06:14.840 --> 00:06:15.920]  接著就發生了一件事
[00:06:15.920 --> 00:06:16.640]  大家知道
[00:06:16.640 --> 00:06:17.720]  當他住進去的時候
[00:06:17.720 --> 00:06:19.560]  聖經說全城的男人
[00:06:19.560 --> 00:06:23.360]  都走出來要跟這兩個男人
[00:06:23.360 --> 00:06:25.320]  就是男人跟男人
[00:06:25.320 --> 00:06:26.280]  要強姦他
[00:06:26.280 --> 00:06:27.880]  就說拿兩個人出來
[00:06:27.880 --> 00:06:29.040]  讓我們喝我們玩
[00:06:29.040 --> 00:06:31.040]  喝我們是跟他有性行為
[00:06:31.040 --> 00:06:32.560]  那最後
[00:06:32.560 --> 00:06:34.600]  羅德就說不要了
[00:06:34.600 --> 00:06:35.600]  出來說
[00:06:35.600 --> 00:06:37.400]  你不要搞我的客人
[00:06:37.400 --> 00:06:38.480]  這個是我的客人
[00:06:38.480 --> 00:06:39.680]  我有兩個女兒
[00:06:39.680 --> 00:06:40.600]  還是處女的
[00:06:40.600 --> 00:06:41.880]  喝你玩都可以
[00:06:41.880 --> 00:06:43.320]  哇!也很離譜的
[00:06:43.320 --> 00:06:44.840]  是不是很離譜?
[00:06:44.840 --> 00:06:47.760]  我做爸爸就說不出這些了
[00:06:47.760 --> 00:06:51.600]  就是說在他的概念裡面
[00:06:51.600 --> 00:06:53.240]  已經是亂籠了
[00:06:53.240 --> 00:06:56.040]  當然那些人後來就亂了籠子
[00:06:56.040 --> 00:06:57.880]  接著神就說不行了
[00:06:57.880 --> 00:06:59.280]  這是一個罪惡的城
[00:06:59.280 --> 00:07:00.320]  要滅絕
[00:07:00.320 --> 00:07:03.480]  所以就只救了羅德的家人
[00:07:03.480 --> 00:07:06.200]  跟他的家人
[00:07:06.200 --> 00:07:09.040]  這件事情
[00:07:09.040 --> 00:07:10.480]  我們可以看到
[00:07:10.480 --> 00:07:15.720]  整個城市的那種暴戾墮落的情況
[00:07:15.720 --> 00:07:19.760]  羅德其實在這件事情上
[00:07:19.760 --> 00:07:22.760]  你會發覺他的價值觀念也很亂籠的
[00:07:22.760 --> 00:07:23.160]  是不是?
[00:07:23.160 --> 00:07:24.760]  想出了這樣的事情
[00:07:24.760 --> 00:07:25.720]  也很亂籠
[00:07:25.720 --> 00:07:26.880]  再進一步
[00:07:26.880 --> 00:07:29.080]  聖經說羅德走了出來之後
[00:07:29.080 --> 00:07:30.800]  就住在他附近一個城
[00:07:30.800 --> 00:07:32.160]  就是所羅馬附近一個城
[00:07:32.160 --> 00:07:33.760]  最後他住不下
[00:07:33.760 --> 00:07:35.000]  第十個章告訴他
[00:07:35.000 --> 00:07:38.280]  就住在山洞兩邊
[00:07:38.280 --> 00:07:41.480]  原來不僅是羅德不行
[00:07:41.480 --> 00:07:44.080]  價值觀念很不妥
[00:07:44.080 --> 00:07:45.880]  他兩個女兒其實也不行
[00:07:45.880 --> 00:07:49.360]  因為住在山洞上面的時候
[00:07:49.360 --> 00:07:52.480]  女兒說我們後繼無人
[00:07:52.480 --> 00:07:54.480]  又沒有男人怎麼辦呢?
[00:07:54.480 --> 00:07:55.200]  不如這樣吧
[00:07:55.200 --> 00:07:55.840]  來吧
[00:07:55.840 --> 00:07:57.760]  就給他爸爸喝點酒
[00:07:57.760 --> 00:07:59.280]  喝到他醉醺醺的時候
[00:07:59.280 --> 00:08:00.920]  他大女兒就跟他亂籠
[00:08:00.920 --> 00:08:02.080]  是不是?
[00:08:02.080 --> 00:08:03.440]  生了個兒子出來
[00:08:03.440 --> 00:08:05.600]  然後他妹妹說我也來了
[00:08:05.600 --> 00:08:07.720]  又跟他爸爸亂籠
[00:08:07.720 --> 00:08:10.960]  這幅圖畫我們不需要再說了
[00:08:10.960 --> 00:08:15.960]  就是說價值觀念一直下降
[00:08:15.960 --> 00:08:17.480]  不過我想說第一件事
[00:08:17.480 --> 00:08:20.680]  就是今天我們先看看這個所羅馬
[00:08:20.680 --> 00:08:22.480]  為什麼會變成這樣
[00:08:22.480 --> 00:08:24.720]  你留意我說為什麼會變成這樣
[00:08:24.720 --> 00:08:27.360]  因為所羅馬本來也不是那麼壞的
[00:08:27.360 --> 00:08:29.360]  為什麼會罪大惡極
[00:08:29.360 --> 00:08:30.960]  如此荒謬呢?
[00:08:31.760 --> 00:08:33.480]  你說本來不是那麼壞的嗎?
[00:08:33.480 --> 00:08:36.480]  剛才你不是說那些異邦的文化
[00:08:36.480 --> 00:08:37.880]  全部都是亂籠的
[00:08:37.880 --> 00:08:38.600]  是
[00:08:38.600 --> 00:08:40.480]  但是也沒有壞到那麼暴戾
[00:08:40.480 --> 00:08:41.920]  要強姦男人
[00:08:41.920 --> 00:08:45.720]  這種大家的暴戾
[00:08:45.720 --> 00:08:49.720]  令我們想不出來的事情
[00:08:49.720 --> 00:08:50.520]  那麼
[00:08:50.520 --> 00:08:51.600]  為什麼呢?
[00:08:51.600 --> 00:08:54.320]  如果你留意聖經裡面所記載的
[00:08:54.320 --> 00:08:57.640]  初世紀十四章說到一件事
[00:08:57.640 --> 00:08:58.760]  就是當時
[00:08:58.760 --> 00:09:01.160]  因為羅德住在了所羅馬
[00:09:01.160 --> 00:09:02.560]  初世紀十四章說
[00:09:02.560 --> 00:09:04.760]  羅德所住的所羅馬
[00:09:04.760 --> 00:09:07.120]  當時有五個王和四個王
[00:09:07.120 --> 00:09:09.480]  也就是他們異邦的加南王
[00:09:09.480 --> 00:09:10.520]  打仗
[00:09:10.520 --> 00:09:12.240]  他們城邦打仗
[00:09:12.240 --> 00:09:12.960]  那麼
[00:09:12.960 --> 00:09:15.920]  五個王打贏了四個王的城邦
[00:09:15.920 --> 00:09:18.320]  那四個王裡面其中一個就是所羅馬的王
[00:09:18.320 --> 00:09:19.560]  和他的城邦
[00:09:19.560 --> 00:09:21.160]  於是輸了仗
[00:09:21.160 --> 00:09:23.440]  於是整個城和那些人
[00:09:23.440 --> 00:09:25.160]  就被人擄走了
[00:09:25.160 --> 00:09:27.840]  被成利軍擄走了
[00:09:27.840 --> 00:09:29.240]  五個王擄走了
[00:09:29.240 --> 00:09:30.120]  那麼那個時候
[00:09:30.120 --> 00:09:32.040]  連帶羅德也被擄走了
[00:09:32.040 --> 00:09:34.040]  那麼阿伯拉罕知道這個消息
[00:09:34.040 --> 00:09:37.440]  於是就趕快帶他的家兵家將
[00:09:37.440 --> 00:09:38.880]  跑去跟那四個王打
[00:09:38.880 --> 00:09:40.080]  打得過的
[00:09:40.080 --> 00:09:41.800]  跟那五個王打
[00:09:41.800 --> 00:09:43.520]  打贏了他
[00:09:43.520 --> 00:09:44.440]  真的厲害
[00:09:44.440 --> 00:09:46.320]  阿伯拉罕真的打得過
[00:09:46.320 --> 00:09:47.720]  還有那些兵當然
[00:09:47.720 --> 00:09:48.960]  那些家底也很厲害
[00:09:48.960 --> 00:09:49.480]  是不是?
[00:09:49.480 --> 00:09:50.800]  贏了之後
[00:09:50.800 --> 00:09:52.760]  釋放了所羅馬
[00:09:52.760 --> 00:09:53.680]  聖經記載說
[00:09:53.680 --> 00:09:57.360]  所羅馬的王跑出來感謝阿伯拉罕
[00:09:57.360 --> 00:09:59.240]  還有心的
[00:09:59.240 --> 00:10:00.240]  還有
[00:10:00.240 --> 00:10:03.080]  阿伯拉罕跟阿伯拉罕說什麼呢?
[00:10:03.080 --> 00:10:06.320]  以前我的財物被人搶走
[00:10:06.320 --> 00:10:07.640]  人也被人搶走
[00:10:07.640 --> 00:10:09.320]  現在你救了我們出來
[00:10:09.320 --> 00:10:10.480]  我很感謝你
[00:10:10.480 --> 00:10:12.080]  人就還給我
[00:10:12.080 --> 00:10:13.280]  錢就還給你
[00:10:13.280 --> 00:10:15.560]  也是很有豪氣的
[00:10:15.560 --> 00:10:17.200]  但是阿伯拉罕說我不要
[00:10:17.200 --> 00:10:18.120]  我全給你
[00:10:18.120 --> 00:10:18.840]  就是說
[00:10:18.840 --> 00:10:22.880]  你看到這個所羅馬的王
[00:10:22.880 --> 00:10:24.560]  也有些心的
[00:10:24.560 --> 00:10:25.800]  他不是說
[00:10:25.800 --> 00:10:27.080]  不要搞到
[00:10:27.080 --> 00:10:28.240]  剛才我們跟著
[00:10:28.240 --> 00:10:29.280]  後來十九章的那些
[00:10:29.280 --> 00:10:30.560]  那麼暴戾
[00:10:30.560 --> 00:10:32.480]  玩到沒得玩了
[00:10:32.480 --> 00:10:32.960]  明白嗎?
[00:10:32.960 --> 00:10:33.600]  玩男人
[00:10:33.600 --> 00:10:36.080]  還要一群人集體去強姦他
[00:10:36.080 --> 00:10:37.320]  這些事情
[00:10:37.320 --> 00:10:38.720]  不是一開始就這樣
[00:10:38.720 --> 00:10:40.200]  為什麼會變成這樣
[00:10:40.200 --> 00:10:41.280]  今天我想第一樣
[00:10:41.280 --> 00:10:42.120]  我想跟大家
[00:10:42.120 --> 00:10:44.200]  有幾點想跟大家特別
[00:10:44.200 --> 00:10:46.120]  讓我們記得留意
[00:10:46.120 --> 00:10:47.920]  一起提醒自己
[00:10:47.920 --> 00:10:48.520]  第一
[00:10:48.520 --> 00:10:50.520]  墮落是有一個階梯的
[00:10:50.520 --> 00:10:52.400]  不是一招一直的
[00:10:52.400 --> 00:10:54.040]  一步一步地下的
[00:10:54.040 --> 00:10:54.760]  人的墮落
[00:10:54.760 --> 00:10:56.040]  有時候我突然聽到
[00:10:56.040 --> 00:10:56.920]  我們突然聽到
[00:10:56.920 --> 00:10:58.320]  哇!不過那個人是這樣的
[00:10:58.320 --> 00:10:59.400]  爆了一些東西出來
[00:10:59.400 --> 00:11:00.400]  原來是這樣的
[00:11:00.400 --> 00:11:01.520]  原來生活是這樣的
[00:11:01.520 --> 00:11:03.520]  原來後面發生這樣的事情
[00:11:03.520 --> 00:11:06.360]  那些事情不是一招一直的
[00:11:06.360 --> 00:11:07.760]  它是一路這樣下的
[00:11:07.760 --> 00:11:08.400]  一路下的
[00:11:08.400 --> 00:11:09.320]  你走了第一步
[00:11:09.320 --> 00:11:10.000]  就有第二步
[00:11:10.000 --> 00:11:10.880]  第三步
[00:11:10.880 --> 00:11:14.320]  幾年前好像有個韓劇
[00:11:14.320 --> 00:11:16.080]  叫做《天國的階梯》
[00:11:16.080 --> 00:11:17.000]  是不是?
[00:11:17.000 --> 00:11:18.560]  上天國有沒有階梯
[00:11:18.560 --> 00:11:19.440]  我就不知道了
[00:11:19.440 --> 00:11:21.960]  但是墮落肯定有階梯
[00:11:21.960 --> 00:11:24.000]  今天我們看看那個階梯是什麼
[00:11:24.000 --> 00:11:25.520]  譬如我們看看這個
[00:11:25.520 --> 00:11:27.960]  索多瑪的墮落的階梯是什麼呢?
[00:11:27.960 --> 00:11:30.360]  剛才說索多瑪最初的時候不是很好
[00:11:30.360 --> 00:11:32.160]  不過也不會壞成這樣
[00:11:32.160 --> 00:11:33.160]  為什麼會壞成這樣?
[00:11:33.160 --> 00:11:34.720]  我想我們不需要說
[00:11:34.720 --> 00:11:35.680]  很多的想像
[00:11:35.680 --> 00:11:37.680]  我們可以估計它是怎麼樣的
[00:11:37.680 --> 00:11:39.120]  這裡我寫了一個字
[00:11:39.120 --> 00:11:40.280]  如果你讀經濟學
[00:11:40.280 --> 00:11:41.240]  你會知道其實
[00:11:41.240 --> 00:11:42.000]  同樣的
[00:11:42.000 --> 00:11:42.720]  這個出現的
[00:11:42.720 --> 00:11:44.720]  就叫做「因加遞減律」
[00:11:44.720 --> 00:11:47.920]  這裡我不是說經濟學的因加遞減律
[00:11:47.920 --> 00:11:49.320]  我是說肉體
[00:11:49.320 --> 00:11:51.920]  以及它放縱的因加遞減律
[00:11:51.920 --> 00:11:53.080]  剛才我們看到
[00:11:53.080 --> 00:11:54.040]  說了這麼多
[00:11:54.040 --> 00:11:56.640]  聖經起碼描述的都是跟性有關的
[00:11:56.640 --> 00:11:58.280]  性是其中一種
[00:11:58.280 --> 00:12:01.040]  你記得我兩個月前就跟大家說
[00:12:01.040 --> 00:12:03.560]  聖靈所結的果子裡面提到肉體
[00:12:03.560 --> 00:12:06.000]  肉體吃、吃、吃這些
[00:12:06.000 --> 00:12:07.640]  本身它不是壞的
[00:12:07.640 --> 00:12:09.040]  但是那樣東西
[00:12:09.040 --> 00:12:12.040]  它會有一種很強烈的控制力
[00:12:12.040 --> 00:12:14.440]  當你去滿足它的時候
[00:12:14.440 --> 00:12:15.360]  你就會發覺
[00:12:15.360 --> 00:12:16.920]  它是永遠滿足不了的
[00:12:16.920 --> 00:12:18.600]  於是它又要加碼的
[00:12:18.600 --> 00:12:20.240]  吃如此
[00:12:20.240 --> 00:12:21.160]  吃是如此
[00:12:21.160 --> 00:12:21.520]  是不是?
[00:12:21.520 --> 00:12:22.120]  你知道
[00:12:22.600 --> 00:12:23.920]  到了一個地步
[00:12:23.920 --> 00:12:25.960]  如果你不是控制住它
[00:12:25.960 --> 00:12:27.440]  它就掌控你的
[00:12:27.440 --> 00:12:28.600]  這個就要命了
[00:12:28.600 --> 00:12:29.480]  性如此
[00:12:29.480 --> 00:12:30.480]  色如此
[00:12:30.480 --> 00:12:31.160]  是不是?
[00:12:31.160 --> 00:12:32.880]  情慾如此
[00:12:32.880 --> 00:12:35.120]  怒氣如此
[00:12:35.120 --> 00:12:35.960]  怨恨如此
[00:12:35.960 --> 00:12:37.280]  妒忌如此
[00:12:37.280 --> 00:12:38.000]  明白了嗎?
[00:12:38.000 --> 00:12:39.520]  權力如此
[00:12:39.520 --> 00:12:40.800]  這些東西
[00:12:40.800 --> 00:12:42.920]  其實真的很吊詭的
[00:12:42.920 --> 00:12:44.200]  這些東西
[00:12:44.200 --> 00:12:46.280]  你一開始吃的時候
[00:12:46.280 --> 00:12:47.320]  記得多爽快的
[00:12:47.320 --> 00:12:49.160]  但是重複的話
[00:12:49.160 --> 00:12:50.960]  你就覺得它不夠厚
[00:12:50.960 --> 00:12:52.440]  你要加碼的
[00:12:52.640 --> 00:12:54.600]  我們可以想象
[00:12:54.600 --> 00:12:57.040]  索多瑪那條路就是這樣去的
[00:12:57.040 --> 00:12:59.200]  最初不知道怎麼樣
[00:12:59.200 --> 00:12:59.960]  總而言之
[00:12:59.960 --> 00:13:01.200]  第一步開始
[00:13:01.200 --> 00:13:05.600]  就將婚姻、愛情和性分開
[00:13:05.600 --> 00:13:06.280]  是不是?
[00:13:06.280 --> 00:13:06.880]  就是說
[00:13:06.880 --> 00:13:08.920]  不是結婚才可以有性的關係
[00:13:08.920 --> 00:13:10.920]  於是婚外有性
[00:13:10.920 --> 00:13:12.520]  慢慢就覺得有什麼所謂的
[00:13:12.520 --> 00:13:13.680]  何必結婚呢?
[00:13:13.680 --> 00:13:14.200]  好了
[00:13:14.200 --> 00:13:15.280]  這一步走了之後
[00:13:15.280 --> 00:13:16.600]  再走一步就發覺
[00:13:16.600 --> 00:13:18.840]  大家在婚外玩的時候
[00:13:18.840 --> 00:13:20.240]  好像玩著玩著
[00:13:20.240 --> 00:13:21.800]  好像也不夠人
[00:13:21.800 --> 00:13:22.960]  或者不夠味道
[00:13:22.960 --> 00:13:24.640]  於是就玩一下男人和男人
[00:13:24.640 --> 00:13:25.560]  女人和女人
[00:13:25.560 --> 00:13:26.120]  是不是?
[00:13:26.120 --> 00:13:27.520]  再玩的時候
[00:13:27.520 --> 00:13:28.720]  不如這樣吧
[00:13:28.720 --> 00:13:30.840]  找一個新鮮的來玩
[00:13:30.840 --> 00:13:31.880]  玩也沒什麼好玩的
[00:13:31.880 --> 00:13:33.480]  兩個外來人
[00:13:33.480 --> 00:13:34.880]  先玩一下新鮮的人
[00:13:34.880 --> 00:13:36.520]  你看到那種恐怖
[00:13:36.520 --> 00:13:37.760]  一邊下一邊下
[00:13:37.760 --> 00:13:39.080]  就是說
[00:13:39.080 --> 00:13:42.120]  肉體你滿足它那一下
[00:13:42.120 --> 00:13:43.080]  它一放縱
[00:13:43.080 --> 00:13:46.680]  於是你發覺越來越泥足深陷
[00:13:46.680 --> 00:13:49.760]  所謂因加抵減
[00:13:49.760 --> 00:13:50.560]  你試了幾次
[00:13:50.560 --> 00:13:52.680]  發覺不夠你去加碼就要加碼
[00:13:52.680 --> 00:13:54.480]  我不知道跟你說過這個
[00:13:54.480 --> 00:13:55.400]  這個小小的例子
[00:13:55.400 --> 00:13:56.400]  如果說過的話
[00:13:56.400 --> 00:13:57.080]  再聽一次
[00:13:57.080 --> 00:13:57.480]  不好意思
[00:13:57.480 --> 00:13:59.000]  有時候我都不記得在哪裡說過
[00:13:59.000 --> 00:13:59.760]  我自己的例子
[00:13:59.760 --> 00:14:00.760]  因為那些是真的
[00:14:00.760 --> 00:14:02.240]  所以我做不到
[00:14:02.240 --> 00:14:03.880]  所以我有一時repeat(重複)
[00:14:03.880 --> 00:14:05.480]  我記得當時我們
[00:14:05.480 --> 00:14:07.400]  當日我們去英國讀書的時候
[00:14:07.400 --> 00:14:08.440]  帶著全家人
[00:14:08.440 --> 00:14:09.400]  在英國
[00:14:09.400 --> 00:14:11.080]  在八十年代
[00:14:11.080 --> 00:14:12.640]  去牛津讀書
[00:14:12.640 --> 00:14:13.200]  讀了四年
[00:14:13.200 --> 00:14:14.120]  那時候很窮
[00:14:14.120 --> 00:14:15.200]  窮學生一家人
