
[00:00:00.000 --> 00:00:06.000]  今天我們要領受的訊息
[00:02:35.000 --> 00:02:38.000]  就是在基督的愛裏
[00:02:38.000 --> 00:02:40.000]  這是在基督的愛裏面
[00:02:40.000 --> 00:02:44.000]  基督的愛進入我們的心
[00:02:44.000 --> 00:02:50.000]  我們深深的感動體會
[00:02:50.000 --> 00:02:57.000]  然後這個愛又在我們和主之間彰顯
[00:02:57.000 --> 00:02:59.000]  主愛我們
[00:02:59.000 --> 00:03:03.000]  我們回應主的愛
[00:03:03.000 --> 00:03:05.000]  主的愛在我們裏面
[00:03:05.000 --> 00:03:09.000]  我們要用這個愛彼此相愛
[00:03:09.000 --> 00:03:10.000]  主的愛在我們裏面
[00:03:10.000 --> 00:03:12.000]  我們要用這個愛彼此相愛
[00:03:12.000 --> 00:03:15.000]  所以這個順服和愛是分不開的
[00:03:15.000 --> 00:03:17.000]  所以這個順服和愛是分不開的
[00:03:17.000 --> 00:03:21.000]  你看保羅講到丈夫妻子的關係
[00:03:21.000 --> 00:03:24.000]  保羅講到丈夫和妻子的關係
[00:03:24.000 --> 00:03:25.000]  丈夫愛妻子
[00:03:25.000 --> 00:03:26.000]  丈夫愛妻子
[00:03:26.000 --> 00:03:28.000]  妻子就順服丈夫
[00:03:28.000 --> 00:03:29.000]  妻子順服丈夫
[00:03:29.000 --> 00:03:32.000]  一個愛我的人我願意順服他
[00:03:32.000 --> 00:03:34.000]  一個愛我的人我就願意順服他
[00:03:34.000 --> 00:03:37.000]  我知道我順服他的時候不是吃虧
[00:03:37.000 --> 00:03:40.000]  我知道我順服他的時候不是吃虧
[00:03:40.000 --> 00:03:46.000]  而是在愛中這樣的美好的關係
[00:03:46.000 --> 00:03:48.000]  而是在愛中這樣的美好的關係
[00:03:48.000 --> 00:03:50.000]  我們了解了基督的愛
[00:03:50.000 --> 00:03:52.000]  我們了解了基督的愛
[00:03:52.000 --> 00:03:55.000]  他的愛是真理的愛
[00:03:55.000 --> 00:03:57.000]  他的愛是真理的愛
[00:03:57.000 --> 00:04:00.000]  我們在這個真理當中
[00:04:00.000 --> 00:04:03.000]  愛主又彼此相愛
[00:04:03.000 --> 00:04:05.000]  我們在這個真理當中
[00:04:05.000 --> 00:04:07.000]  愛主又彼此相愛
[00:04:07.000 --> 00:04:11.000]  我們在這個愛中又彼此順服
[00:04:11.000 --> 00:04:13.000]  我們在這個愛中又彼此順服
[00:04:13.000 --> 00:04:17.000]  這個順服主要的是順服主的旨意
[00:04:17.000 --> 00:04:19.000]  這個順服主要是順服主的旨意
[00:04:19.000 --> 00:04:21.000]  你看保羅說
[00:04:21.000 --> 00:04:23.000]  我在你們那裡你們順服
[00:04:23.000 --> 00:04:27.000]  現在我不在你們那裡你們更順服
[00:04:27.000 --> 00:04:30.000]  保羅講到我在你們那裡的時候你們順服
[00:04:30.000 --> 00:04:32.000]  不在你們那裡你們更加順服
[00:04:32.000 --> 00:04:33.000]  這是什麼意思呢
[00:04:33.000 --> 00:04:37.000]  這就是說他們不是因為怕保羅
[00:04:37.000 --> 00:04:39.000]  所以順服順得了
[00:04:39.000 --> 00:04:42.000]  他們不是因為怕保羅所以順服
[00:04:42.000 --> 00:04:45.000]  保羅很嚴厲
[00:04:45.000 --> 00:04:48.000]  他在這裡我們只要好一點
[00:04:48.000 --> 00:04:50.000]  不在這裡我們就可以隨便一點
[00:04:50.000 --> 00:04:52.000]  不是說保羅在這裡很嚴厲
[00:04:52.000 --> 00:04:54.000]  在這裡我們就順服一點
[00:04:54.000 --> 00:04:55.000]  不在這裡就不順服了
[00:04:55.000 --> 00:04:57.000]  這個意思就是
[00:04:57.000 --> 00:05:02.000]  不是為了有人管制所以順服
[00:05:02.000 --> 00:05:04.000]  不是這個動機
[00:05:04.000 --> 00:05:07.000]  就是說動機不是因為有人管制他們
[00:05:07.000 --> 00:05:08.000]  他們就順服
[00:05:08.000 --> 00:05:12.000]  而是知道這是主的道理
[00:05:12.000 --> 00:05:16.000]  真理之道值得順服
[00:05:16.000 --> 00:05:18.000]  而是知道這是主的道
[00:05:18.000 --> 00:05:19.000]  是值得順服的
[00:05:19.000 --> 00:05:21.000]  我應該順服
[00:05:21.000 --> 00:05:23.000]  我也很喜樂地順服
[00:05:23.000 --> 00:05:25.000]  也很喜樂地順服
[00:05:25.000 --> 00:05:28.000]  不是勉勉強強不得已地
[00:05:28.000 --> 00:05:30.000]  躺著面來順服
[00:05:30.000 --> 00:05:33.000]  不是很不得已地去順服
[00:05:33.000 --> 00:05:37.000]  而是喜樂地順服
[00:05:37.000 --> 00:05:40.000]  知道其中有道理
[00:05:40.000 --> 00:05:45.000]  這是真理我要順服真理
[00:05:45.000 --> 00:05:49.000]  你看這個道的寫法很有意思
[00:05:49.000 --> 00:05:52.000]  大家看這個道這個字的寫法很有意思
[00:05:52.000 --> 00:05:55.000]  當中是一個手就是頭
[00:05:55.000 --> 00:05:59.000]  旁邊手指代表腳
[00:05:59.000 --> 00:06:02.000]  然後是一個肘代表腳
[00:06:02.000 --> 00:06:03.000]  道在哪裡?
[00:06:03.000 --> 00:06:04.000]  道在哪裡?
[00:06:04.000 --> 00:06:05.000]  在這裡
[00:06:05.000 --> 00:06:06.000]  在頭上
[00:06:06.000 --> 00:06:07.000]  在思想中
[00:06:07.000 --> 00:06:08.000]  在哪裡?
[00:06:08.000 --> 00:06:10.000]  在腳上
[00:06:10.000 --> 00:06:13.000]  我們在生活實踐當中
[00:06:13.000 --> 00:06:15.000]  在生活的實踐當中
[00:06:15.000 --> 00:06:20.000]  主的道一方面是道理
[00:06:20.000 --> 00:06:22.000]  一方面是道路
[00:06:22.000 --> 00:06:24.000]  主的道一方面是道理
[00:06:24.000 --> 00:06:26.000]  一方面是道路
[00:06:26.000 --> 00:06:27.000]  這是真的道
[00:06:27.000 --> 00:06:28.000]  這是真的道
[00:06:28.000 --> 00:06:30.000]  道不單單在這裡
[00:06:30.000 --> 00:06:31.000]  不是在這裡
[00:06:31.000 --> 00:06:32.000]  我明白了
[00:06:32.000 --> 00:06:33.000]  我懂得了
[00:06:33.000 --> 00:06:34.000]  我明白了
[00:06:34.000 --> 00:06:35.000]  我知道了
[00:06:35.000 --> 00:06:36.000]  我知道了
[00:06:36.000 --> 00:06:37.000]  知道了
[00:06:37.000 --> 00:06:38.000]  算了
[00:06:38.000 --> 00:06:40.000]  到此為止
[00:06:40.000 --> 00:06:41.000]  不是
[00:06:41.000 --> 00:06:42.000]  不是
[00:06:42.000 --> 00:06:43.000]  道在這裡
[00:06:43.000 --> 00:06:44.000]  道在這裡
[00:06:44.000 --> 00:06:47.000]  在我們的腳上去實行
[00:06:47.000 --> 00:06:49.000]  去實踐出來
[00:06:49.000 --> 00:06:50.000]  也在腳上
[00:06:50.000 --> 00:06:51.000]  我們去實行
[00:06:51.000 --> 00:06:52.000]  去實踐出來
[00:06:52.000 --> 00:06:56.000]  所以道理道路是連在一起的
[00:06:56.000 --> 00:06:58.000]  所以道理道路是連在一起的
[00:06:58.000 --> 00:07:01.000]  我們接受道
[00:07:01.000 --> 00:07:02.000]  我們接受道
[00:07:02.000 --> 00:07:03.000]  信服道
[00:07:03.000 --> 00:07:04.000]  信服道
[00:07:04.000 --> 00:07:05.000]  實踐道
[00:07:05.000 --> 00:07:06.000]  實踐道
[00:07:06.000 --> 00:07:07.000]  俄羅斯說
[00:07:07.000 --> 00:07:09.000]  我再不在你們中間
[00:07:09.000 --> 00:07:11.000]  你們都是這樣
[00:07:11.000 --> 00:07:12.000]  俄羅斯說
[00:07:12.000 --> 00:07:13.000]  我在不在你們那裡
[00:07:13.000 --> 00:07:14.000]  你們都是這樣
[00:07:14.000 --> 00:07:15.000]  這是真的得道了
[00:07:15.000 --> 00:07:17.000]  得到道
[00:07:17.000 --> 00:07:19.000]  這些人就真的得道了
[00:07:19.000 --> 00:07:21.000]  不是做給人看的
[00:07:21.000 --> 00:07:22.000]  不是做給人看的
[00:07:22.000 --> 00:07:24.000]  不是因為不得已才遵行真道
[00:07:24.000 --> 00:07:26.000]  不是因為不得已才遵行真道
[00:07:26.000 --> 00:07:28.000]  乃是這裡接受
[00:07:28.000 --> 00:07:30.000]  我們口服心服
[00:07:30.000 --> 00:07:31.000]  乃是這裡接受
[00:07:31.000 --> 00:07:33.000]  我們口服心服
[00:07:33.000 --> 00:07:36.000]  我們整個人和基督的道
[00:07:36.000 --> 00:07:38.000]  達成一片
[00:07:38.000 --> 00:07:40.000]  我們整個人和基督的道
[00:07:40.000 --> 00:07:42.000]  達成一片
[00:07:42.000 --> 00:07:43.000]  這是喜樂
[00:07:43.000 --> 00:07:44.000]  這是喜樂
[00:07:44.000 --> 00:07:46.000]  我們歡歡喜喜地
[00:07:46.000 --> 00:07:50.000]  來走這條真道的路
[00:07:50.000 --> 00:07:51.000]  所以就歡歡喜喜地
[00:07:51.000 --> 00:07:53.000]  走這條真道的路
[00:07:53.000 --> 00:07:55.000]  我們了解了道
[00:07:55.000 --> 00:07:56.000]  感謝神
[00:07:56.000 --> 00:07:58.000]  我們接受了道
[00:07:58.000 --> 00:07:59.000]  感謝神
[00:07:59.000 --> 00:08:01.000]  我們遵行道
[00:08:01.000 --> 00:08:02.000]  感謝神
[00:08:02.000 --> 00:08:03.000]  我們了解這個道
[00:08:03.000 --> 00:08:04.000]  感謝神
[00:08:04.000 --> 00:08:05.000]  我們接受這個道
[00:08:05.000 --> 00:08:06.000]  感謝神
[00:08:06.000 --> 00:08:07.000]  我們遵行這個道
[00:08:07.000 --> 00:08:08.000]  感謝神
[00:08:08.000 --> 00:08:09.000]  我們和道達成一片
[00:08:09.000 --> 00:08:12.000]  這是我們蒙的大恩大愛
[00:08:12.000 --> 00:08:14.000]  我們的權利
[00:08:14.000 --> 00:08:15.000]  我們得到這個道
[00:08:15.000 --> 00:08:18.000]  是我們蒙的大恩大愛和權利
[00:08:18.000 --> 00:08:20.000]  順服這個順
[00:08:20.000 --> 00:08:23.000]  這個順字寫法很有意思
[00:08:23.000 --> 00:08:25.000]  順服這個順字的寫法很有意思
[00:08:25.000 --> 00:08:27.000]  中文的造字很有意思
[00:08:27.000 --> 00:08:29.000]  中文的造字很有意義
[00:08:29.000 --> 00:08:31.000]  順這邊是川
[00:08:31.000 --> 00:08:33.000]  順的左邊是一個川
[00:08:33.000 --> 00:08:35.000]  川是流水
[00:08:35.000 --> 00:08:36.000]  川是一個河流
[00:08:36.000 --> 00:08:38.000]  右邊是葉
[00:08:38.000 --> 00:08:39.000]  右邊是一個葉
[00:08:39.000 --> 00:08:41.000]  這個葉和樹葉的葉
[00:08:41.000 --> 00:08:43.000]  在中文通用的
[00:08:43.000 --> 00:08:46.000]  這個葉和樹葉的葉原本是通用的
[00:08:46.000 --> 00:08:48.000]  那麼研究中文的人都知道
[00:08:48.000 --> 00:08:49.000]  研究中文的就知道
[00:08:49.000 --> 00:08:53.000]  所以它代表的形象是什麼
[00:08:53.000 --> 00:08:56.000]  這個字表達的形象是什麼呢
[00:08:56.000 --> 00:08:59.000]  所以這個字表達的形象是什麼呢
[00:08:59.000 --> 00:09:02.000]  一片樹葉落在河水裡頭
[00:09:02.000 --> 00:09:06.000]  它就順著河水流下去
[00:09:06.000 --> 00:09:08.000]  一片樹葉落在河水裡
[00:09:08.000 --> 00:09:11.000]  順著河流一直流
[00:09:11.000 --> 00:09:13.000]  這是順字的結構的意義
[00:09:13.000 --> 00:09:16.000]  這個順字的結構的意義
[00:09:16.000 --> 00:09:17.000]  很有意思
[00:09:17.000 --> 00:09:18.000]  很有意思
[00:09:18.000 --> 00:09:21.000]  我們行事為人
[00:09:21.000 --> 00:09:23.000]  好像一片樹葉
[00:09:23.000 --> 00:09:27.000]  在主的道的河流裡頭
[00:09:27.000 --> 00:09:29.000]  順流而下
[00:09:29.000 --> 00:09:31.000]  被道帶去
[00:09:31.000 --> 00:09:33.000]  我們的行事為人
[00:09:33.000 --> 00:09:36.000]  就好像一片樹葉落在主的河流裡
[00:09:36.000 --> 00:09:37.000]  被道帶去
[00:09:37.000 --> 00:09:39.000]  這是順
[00:09:39.000 --> 00:09:42.000]  我們真是對主的道
[00:09:42.000 --> 00:09:45.000]  無啼頭地
[00:09:45.000 --> 00:09:47.000]  很樂意順服
[00:09:47.000 --> 00:09:49.000]  我們要對主的道無啼頭地
[00:09:49.000 --> 00:09:51.000]  很樂意順服
[00:09:51.000 --> 00:09:54.000]  舍己呢
[00:09:54.000 --> 00:09:56.000]  這個舍己
[00:09:56.000 --> 00:09:58.000]  沒有人願意的
[00:09:58.000 --> 00:10:00.000]  舍己是沒有人願意的
[00:10:00.000 --> 00:10:03.000]  但是我們有一個好榜樣
[00:10:03.000 --> 00:10:06.000]  耶穌基督
[00:10:06.000 --> 00:10:11.000]  加勒太書第二章
[00:10:11.000 --> 00:10:15.000]  在那裡提到主耶穌留下的榜樣
[00:10:15.000 --> 00:10:18.000]  在那裡提到主耶穌留下的榜樣
[00:10:18.000 --> 00:10:22.000]  二章二十節
[00:10:22.000 --> 00:10:24.000]  末了一句
[00:10:24.000 --> 00:10:26.000]  最後那句
[00:10:26.000 --> 00:10:28.000]  祂是愛我
[00:10:28.000 --> 00:10:30.000]  為我舍己
[00:10:30.000 --> 00:10:31.000]  祂是愛我
[00:10:31.000 --> 00:10:33.000]  為我舍己
[00:10:33.000 --> 00:10:35.000]  我們的主是舍己的
[00:10:35.000 --> 00:10:36.000]  我們的主是舍己的主
[00:10:36.000 --> 00:10:38.000]  祂放下自己
[00:10:38.000 --> 00:10:40.000]  祂放下自己
[00:10:40.000 --> 00:10:42.000]  我們才得救
[00:10:42.000 --> 00:10:43.000]  我們才會得救
[00:10:43.000 --> 00:10:48.000]  祂在十字架上舍己
[00:10:48.000 --> 00:10:53.000]  祂負上生命的代價
[00:10:53.000 --> 00:10:59.000]  十字架的痛苦是最深的痛苦
[00:10:59.000 --> 00:11:02.000]  在一切的死刑裡頭
[00:11:02.000 --> 00:11:06.000]  十字架是最難忍受的痛苦
[00:11:06.000 --> 00:11:08.000]  在一切的死刑裡
[00:11:08.000 --> 00:11:10.000]  十字架是最難忍受的
[00:11:10.000 --> 00:11:16.000]  一個人兩隻手兩隻腳被釘子釘穿
[00:11:16.000 --> 00:11:19.000]  掛在十字架上
[00:11:19.000 --> 00:11:21.000]  一個人手腳被釘子釘穿了
[00:11:21.000 --> 00:11:23.000]  掛在十字架上
[00:11:23.000 --> 00:11:27.000]  全身的重量在手中的釘子上
[00:11:27.000 --> 00:11:30.000]  在腳的釘子上
[00:11:30.000 --> 00:11:33.000]  全身的重量靠幾支釘來支持著
[00:11:33.000 --> 00:11:35.000]  幾個小時
[00:11:35.000 --> 00:11:36.000]  幾個小時
[00:11:36.000 --> 00:11:42.000]  這是最殘忍的死刑
[00:11:42.000 --> 00:11:51.000]  而這個死刑是用在基督耶穌的身上
[00:11:51.000 --> 00:11:57.000]  祂為我們的罪付了最大的代價
[00:11:57.000 --> 00:12:03.000]  所以保羅在加拉太書二章二十節
[00:12:03.000 --> 00:12:11.000]  祂是愛我為我捨己
[00:12:11.000 --> 00:12:19.000]  這個捨己的愛在基督身上成為榜樣
[00:12:19.000 --> 00:12:25.000]  我們在這個榜樣之前來學習
[00:12:25.000 --> 00:12:30.000]  自己的己是最難對付的
[00:12:30.000 --> 00:12:33.000]  有人這樣說
[00:12:33.000 --> 00:12:37.000]  我聽到的時候覺得有點好笑
[00:12:37.000 --> 00:12:39.000]  很幽默
[00:12:39.000 --> 00:12:44.000]  他說自己的己有條尾巴
[00:12:44.000 --> 00:12:46.000]  像不像呢
[00:12:46.000 --> 00:12:48.000]  你們想想這個字
[00:12:48.000 --> 00:12:50.000]  像真是好像一條尾巴
[00:12:50.000 --> 00:12:53.000]  後面有一畫像尾巴一樣
[00:12:53.000 --> 00:12:57.000]  自己的尾巴常常不知不覺就露出來了
[00:12:57.000 --> 00:13:03.000]  一個可以裝得像正人君子
[00:13:03.000 --> 00:13:05.000]  一個可以裝得像好人君子
[00:13:05.000 --> 00:13:08.000]  一個好人的樣子
[00:13:08.000 --> 00:13:12.000]  但是不知不覺那條尾巴露出來了
[00:13:12.000 --> 00:13:17.000]  有自己的原形露出來了
[00:13:17.000 --> 00:13:22.000]  對自己的對付不簡單
[00:13:22.000 --> 00:13:29.000]  我們再回到菲律賓書綱第二章
[00:13:29.000 --> 00:13:31.000]  我們又回到菲律賓書第二章
[00:13:31.000 --> 00:13:36.000]  在第一段第一節的第一節裡
[00:13:36.000 --> 00:13:39.000]  在第一章的一至八節裡
[00:13:39.000 --> 00:13:46.000]  提到有五個自己
[00:13:46.000 --> 00:13:48.000]  這兩個字
[00:13:48.000 --> 00:13:50.000]  有五個自己
[00:13:50.000 --> 00:13:57.000]  我們看第二章第三節
[00:13:57.000 --> 00:14:02.000]  個人看別人比自己強
[00:14:02.000 --> 00:14:06.000]  不要耽誤自己的事
[00:14:06.000 --> 00:14:09.000]  第六節
[00:14:09.000 --> 00:14:13.000]  不以自己與神同等為強奪的
[00:14:13.000 --> 00:14:18.000]  第七節
[00:14:18.000 --> 00:14:20.000]  反倒虛己
[00:14:20.000 --> 00:14:23.000]  第八節
[00:14:23.000 --> 00:14:25.000]  我們在這裡看見
[00:14:25.000 --> 00:14:29.000]  五次講自己
[00:14:29.000 --> 00:14:32.000]  其中三次是講到主
[00:14:32.000 --> 00:14:37.000]  主對自己怎麼樣呢?
[00:14:37.000 --> 00:14:40.000]  你看第六節
[00:14:40.000 --> 00:14:42.000]  他本有神的形象
[00:14:42.000 --> 00:14:51.000]  不以自己與神同等為強奪的
[00:14:51.000 --> 00:14:54.000]  他不以自己
[00:14:54.000 --> 00:14:57.000]  這是他否定自己
[00:14:57.000 --> 00:14:58.000]  不以自己
[00:14:58.000 --> 00:14:59.000]  是否定自己
[00:14:59.000 --> 00:15:04.000]  他不將自己和神同等這個權利
[00:15:04.000 --> 00:15:08.000]  是一定要緊緊的握住的
[00:15:08.000 --> 00:15:10.000]  不可放棄的權利
[00:15:10.000 --> 00:15:16.000]  他不是將自己與神同等這個權利緊緊的握住不肯放棄
[00:15:16.000 --> 00:15:25.000]  所以不以自己與神同等是必須抓住的權利
[00:15:25.000 --> 00:15:29.000]  他不認為這個權利是必須抓住的
[00:15:29.000 --> 00:15:31.000]  所以這個自己已經被否定了
[00:15:31.000 --> 00:15:34.000]  所以這個自己已經被否定了
[00:15:34.000 --> 00:15:39.000]  原來自己要抓住這個高地位的權利
[00:15:39.000 --> 00:15:42.000]  原本的自己要抓住這個高地位的權利
[00:15:42.000 --> 00:15:45.000]  現在放棄了
[00:15:45.000 --> 00:15:47.000]  第七節
[00:15:47.000 --> 00:15:49.000]  虛己
[00:15:49.000 --> 00:15:52.000]  就是倒空自己
[00:15:52.000 --> 00:15:56.000]  原文就是倒空自己
[00:15:56.000 --> 00:15:59.000]  原來有的現在都放下
[00:15:59.000 --> 00:16:07.000]  放下自己的一切的榮耀地位權利
[00:16:07.000 --> 00:16:09.000]  放下自己一切的榮耀地位權利
[00:16:09.000 --> 00:16:13.000]  不但如此而且取了奴僕的形象
[00:16:13.000 --> 00:16:16.000]  而且是取了奴僕的形象
[00:16:16.000 --> 00:16:19.000]  下面第八節
[00:16:19.000 --> 00:16:23.000]  自己卑微
[00:16:23.000 --> 00:16:27.000]  從最高降到最低
[00:16:27.000 --> 00:16:32.000]  最後死在十字架上
[00:16:32.000 --> 00:16:39.000]  所以這三次講自己是基督的自己完全放下的舍己
[00:16:39.000 --> 00:16:43.000]  所以這三次的自己是講到基督完全放下的自己
[00:16:43.000 --> 00:16:46.000]  從與神同等高的地位
[00:16:46.000 --> 00:16:53.000]  降卑到死在十字架上那樣卑微
[00:16:53.000 --> 00:16:58.000]  由與神同樣的地位去到死在十字架上那麼卑微
[00:16:58.000 --> 00:17:01.000]  這是基督的榜樣
[00:17:01.000 --> 00:17:04.000]  面對這個榜樣
[00:17:04.000 --> 00:17:07.000]  保羅說
[00:17:07.000 --> 00:17:11.000]  我們還能驕傲嗎
[00:17:11.000 --> 00:17:15.000]  我們驕傲的時候真是覺得很慚愧
[00:17:15.000 --> 00:17:23.000]  值得驕傲的主放下這一切
[00:17:23.000 --> 00:17:27.000]  我們不值得驕傲的人卻要抓住這一切
[00:17:27.000 --> 00:17:31.000]  我們不值得驕傲的人反而要抓住這一切
[00:17:31.000 --> 00:17:37.000]  所以基督是我們的榜樣
[00:17:37.000 --> 00:17:45.000]  保羅說你們當以基督的心為心
[00:17:45.000 --> 00:17:48.000]  謙卑很難
[00:17:48.000 --> 00:17:51.000]  我們口裏說謙卑
[00:17:51.000 --> 00:17:54.000]  事實上謙卑不來
[00:17:54.000 --> 00:17:57.000]  我們常說謙卑謙卑但謙卑不來
[00:17:57.000 --> 00:18:02.000]  只有一個秘訣可以謙卑
[00:18:02.000 --> 00:18:04.000]  想到主
[00:18:04.000 --> 00:18:07.000]  看主的榜樣
[00:18:07.000 --> 00:18:12.000]  了解認識主的謙卑
[00:18:12.000 --> 00:18:17.000]  這個時候我們就討厭自己的驕傲
[00:18:17.000 --> 00:18:24.000]  從心裏發出一個禱告說主啊幫助我學習你的榜樣
[00:18:24.000 --> 00:18:26.000]  他會由心裏發出一個禱告
[00:18:26.000 --> 00:18:30.000]  求主幫我們學習他的榜樣
[00:18:30.000 --> 00:18:35.000]  我們來順服基督
[00:18:35.000 --> 00:18:38.000]  然後就可以順服基督
[00:18:38.000 --> 00:18:44.000]  我們來走基督的道路
[00:18:44.000 --> 00:18:49.000]  在剛才讀過的經文裏
[00:18:49.000 --> 00:18:54.000]  保羅講了這些道理之後
[00:18:54.000 --> 00:18:58.000]  他自己提了一個見證
[00:18:58.000 --> 00:19:01.000]  這個見證就是第十七節
[00:19:01.000 --> 00:19:02.000]  就是第十七節
[00:19:02.000 --> 00:19:05.000]  我以你們的信心為貢獻的制物
[00:19:05.000 --> 00:19:08.000]  我若被囂墊在旗上也是喜樂
[00:19:08.000 --> 00:19:11.000]  並且與你們眾人一同喜樂
[00:19:11.000 --> 00:19:18.000]  保羅說他被囂墊在旗上
[00:19:18.000 --> 00:19:21.000]  這個囂墊是什麼意思呢
[00:19:21.000 --> 00:19:27.000]  當一個人到聖殿獻祭的時候
[00:19:27.000 --> 00:19:32.000]  把祭物擺上祭壇
[00:19:32.000 --> 00:19:38.000]  然後把酒澆在上面
[00:19:38.000 --> 00:19:41.000]  這個叫囂墊
[00:19:41.000 --> 00:19:49.000]  然後引火燃燒祭物獻給神
[00:19:49.000 --> 00:19:55.000]  這個囂墊是獻祭的過程當中
[00:19:55.000 --> 00:19:58.000]  最後的完成的那一步
[00:19:58.000 --> 00:20:02.000]  所以這個囂墊算是獻祭的最後一步
[00:20:02.000 --> 00:20:04.000]  保羅的意思就是說
[00:20:04.000 --> 00:20:12.000]  為了將你們獻給神
[00:20:12.000 --> 00:20:15.000]  他願意將自己的性命
[00:20:15.000 --> 00:20:20.000]  當作那個奠基交在祭物上
[00:20:20.000 --> 00:20:22.000]  他願意將自己的生命
[00:20:22.000 --> 00:20:25.000]  當作最後那一步的酒
[00:20:25.000 --> 00:20:27.000]  囂墊在他的旗上
[00:20:27.000 --> 00:20:29.000]  意思就是說他的生命的目的
[00:20:29.000 --> 00:20:32.000]  就是完成基督徒
[00:20:32.000 --> 00:20:35.000]  對神的奉獻
[00:20:35.000 --> 00:20:37.000]  意思就是說他的生命的目的
[00:20:37.000 --> 00:20:40.000]  就是完成基督徒對神的奉獻
[00:20:40.000 --> 00:20:45.000]  不但把基督徒帶到信主的地步
[00:20:45.000 --> 00:20:49.000]  也將他們帶到
[00:20:49.000 --> 00:20:53.000]  將自己的人生奉獻給神的地步
[00:20:53.000 --> 00:20:57.000]  也將他們帶到將自己的人生奉獻給神的地步
[00:20:57.000 --> 00:21:00.000]  為了達成這個目的
[00:21:00.000 --> 00:21:03.000]  他願意將自己的生命
[00:21:03.000 --> 00:21:07.000]  像奠基一樣交在上面
[00:21:07.000 --> 00:21:09.000]  他願意將自己的生命
[00:21:09.000 --> 00:21:11.000]  像電掣一樣囂在上面
[00:21:11.000 --> 00:21:14.000]  他說我這樣做是我的喜樂
[00:21:14.000 --> 00:21:16.000]  他說這樣做是我的喜樂
[00:21:16.000 --> 00:21:18.000]  他一連四次講喜樂
[00:21:18.000 --> 00:21:20.000]  他一連四次講喜樂
[00:21:20.000 --> 00:21:22.000]  現在讀一次是7節
[00:21:22.000 --> 00:21:23.000]  17節
[00:21:23.000 --> 00:21:24.000]  18節
[00:21:24.000 --> 00:21:25.000]  17 18節說
[00:21:25.000 --> 00:21:27.000]  我以你們的信心為貢獻的祭物
[00:21:27.000 --> 00:21:29.000]  我若被囂墊在旗上
[00:21:29.000 --> 00:21:31.000]  也是喜樂
[00:21:31.000 --> 00:21:33.000]  並且與你們眾人一同喜樂
[00:21:33.000 --> 00:21:35.000]  你們也要照樣喜樂
[00:21:35.000 --> 00:21:37.000]  並且與我一同喜樂
[00:21:37.000 --> 00:21:40.000]  好像講喜樂講不完
