
[00:00:00.000 --> 00:00:03.880]  我們先看看重溫一點的以色列記
[00:01:38.720 --> 00:01:41.640]  一至五章大致上的脈絡
[00:01:41.640 --> 00:01:43.840]  第六章說什麼呢?
[00:01:43.840 --> 00:01:44.800]  一開始的時候
[00:01:44.800 --> 00:01:49.160]  第六章說大劉氏王
[00:01:49.160 --> 00:01:52.200]  他們上回收到封信
[00:01:52.200 --> 00:01:53.160]  第五章說
[00:01:53.160 --> 00:01:57.280]  收到外邦省長的信
[00:01:57.280 --> 00:02:03.040]  他們看到以色列子民再次重見聖殿
[00:02:03.040 --> 00:02:06.320]  是不是真的有一個詔書呢?
[00:02:06.320 --> 00:02:08.120]  在第二至第五章
[00:02:08.120 --> 00:02:10.440]  果然找到一卷書
[00:02:10.440 --> 00:02:14.800]  在亞瑪塔這個地方找到
[00:02:14.800 --> 00:02:18.880]  這卷書確實證明
[00:02:18.880 --> 00:02:23.080]  昔日的居老時王有頒布這個詔書
[00:02:23.080 --> 00:02:26.480]  而大劉氏王在六至十二節
[00:02:26.480 --> 00:02:29.360]  告訴外族省長
[00:02:29.360 --> 00:02:30.240]  有四件事
[00:02:30.240 --> 00:02:32.360]  第一、第六、第七節
[00:02:32.360 --> 00:02:36.440]  不要阻止這些以色列人重見聖殿
[00:02:36.440 --> 00:02:39.200]  繼續讓他們進行工程
[00:02:39.200 --> 00:02:40.720]  第二、第八節
[00:02:40.720 --> 00:02:43.560]  從王的庫房當中
[00:02:43.560 --> 00:02:46.400]  提供所有應該的資金
[00:02:46.400 --> 00:02:49.360]  讓他們能夠進行工程
[00:02:49.360 --> 00:02:51.360]  第三、第九節
[00:02:51.360 --> 00:02:55.360]  他們日用的獻祭都要給他們
[00:02:55.360 --> 00:02:57.840]  以至他們能夠履行職務
[00:02:57.840 --> 00:03:00.360]  第四、第十一、第十二節
[00:03:00.360 --> 00:03:02.880]  哪一個違背王的命令
[00:03:02.880 --> 00:03:04.480]  不單王會懲罰他們
[00:03:04.480 --> 00:03:08.400]  天上的神也會審判他們
[00:03:08.400 --> 00:03:13.120]  其實大劉氏王的跟從
[00:03:13.120 --> 00:03:15.680]  居老時王的命令
[00:03:15.680 --> 00:03:17.000]  並沒有原因
[00:03:17.000 --> 00:03:19.960]  因為第十節給我們提供了一個原因
[00:03:19.960 --> 00:03:21.760]  第十節說好叫他們
[00:03:21.760 --> 00:03:23.240]  這些以色列人
[00:03:23.240 --> 00:03:25.760]  獻上輕香的祭給天上的神
[00:03:25.760 --> 00:03:30.400]  又為王和王的眾子的壽命祈禱
[00:03:30.400 --> 00:03:33.680]  在波斯帝國的一個
[00:03:33.680 --> 00:03:38.440]  容許宗教百花齊放的政策下
[00:03:38.440 --> 00:03:42.280]  其實王所需要的就是求福
[00:03:42.280 --> 00:03:44.840]  總之你們信哪一個宗教都不要緊
[00:03:44.840 --> 00:03:46.840]  總之平平安安和和平平
[00:03:46.840 --> 00:03:49.240]  遵守我的法例就可以了
[00:03:49.240 --> 00:03:54.080]  所以大劉氏王也有這個原因
[00:03:54.080 --> 00:03:59.960]  希望以色列所相信的神為他的家族求福
[00:03:59.960 --> 00:04:02.520]  根據大劉氏王的話語
[00:04:02.520 --> 00:04:04.560]  你看到這些外族的省長
[00:04:04.560 --> 00:04:06.400]  在第十三至第十五節
[00:04:06.400 --> 00:04:10.320]  他們立刻遵從王的御令
[00:04:10.320 --> 00:04:16.120]  而是在大劉氏王第六年去完工
[00:04:16.120 --> 00:04:18.520]  也就是說整個的第二個聖殿
[00:04:18.520 --> 00:04:20.560]  第一個聖殿所羅門的聖殿被毀
[00:04:20.560 --> 00:04:21.840]  第二個聖殿
[00:04:21.840 --> 00:04:25.800]  現在秘魯的以色列子民回歸重建的聖殿
[00:04:25.800 --> 00:04:28.640]  用了四年的時間就建好了
[00:04:28.640 --> 00:04:33.800]  在公元的五百一十六至五百二十年
[00:04:33.800 --> 00:04:36.840]  今天已經講完了今天的經文
[00:04:36.840 --> 00:04:40.160]  因為頭十五節的經文已經講完了
[00:04:40.160 --> 00:04:44.160]  我們想知道些什麼呢
[00:04:44.160 --> 00:04:45.880]  一個很主要的想知道
[00:04:45.880 --> 00:04:51.640]  神的道路和心意是高於我們的道路和心意
[00:04:51.640 --> 00:04:57.320]  並且神的計劃永遠不會落空
[00:04:57.320 --> 00:05:00.440]  神的計劃一定會成就
[00:05:00.440 --> 00:05:03.160]  今天的經文第十四節
[00:05:03.160 --> 00:05:04.960]  差不多是一個總結
[00:05:04.960 --> 00:05:07.840]  對於前六章作了一個總結
[00:05:07.840 --> 00:05:09.440]  這個總結是什麼呢
[00:05:09.440 --> 00:05:11.040]  他這麼說
[00:05:11.040 --> 00:05:17.840]  猶大長老因為先知哈該和易多的孫子撒加利亞所說的勸勉的話
[00:05:17.840 --> 00:05:19.760]  就建造這殿
[00:05:19.760 --> 00:05:21.280]  凡事亨通
[00:05:21.280 --> 00:05:24.920]  他們遵著以色列神的命令
[00:05:24.920 --> 00:05:29.240]  和波斯王居魯士大劉士亞達薩西的旨意
[00:05:29.240 --> 00:05:32.680]  建造完畢
[00:05:32.680 --> 00:05:35.760]  聖殿能夠重建有兩個主要原因
[00:05:35.760 --> 00:05:36.560]  這裡說了
[00:05:36.560 --> 00:05:43.600]  第一就是神賜給以色列子民一個從天上而來的意象
[00:05:43.600 --> 00:05:49.320]  透過哈該和撒加利亞先知所說的話
[00:05:49.320 --> 00:05:51.520]  能夠達成
[00:05:51.520 --> 00:05:52.520]  第二
[00:05:52.520 --> 00:05:55.360]  他們能夠完工建造聖殿
[00:05:55.360 --> 00:05:57.760]  因為有三個皇帝的容許
[00:05:57.760 --> 00:06:01.000]  居魯士、大劉士、亞達薩西
[00:06:01.000 --> 00:06:04.040]  每一個王都是神手中的器皿
[00:06:04.040 --> 00:06:09.160]  以至神的心意能夠成就耶路撒冷
[00:06:09.160 --> 00:06:10.480]  但是我們知道
[00:06:10.480 --> 00:06:12.120]  第四章的工程受阻
[00:06:12.120 --> 00:06:13.880]  一停就停了十六年
[00:06:13.880 --> 00:06:16.320]  也就是說在波斯帝國當中
[00:06:16.320 --> 00:06:19.760]  以色列子民建造的時候
[00:06:19.760 --> 00:06:21.440]  有順境的時候
[00:06:21.440 --> 00:06:23.400]  但也有逆境的時候
[00:06:23.400 --> 00:06:25.000]  有順風
[00:06:25.000 --> 00:06:27.000]  也有逆風
[00:06:27.000 --> 00:06:29.440]  但是無論是順風還是逆風
[00:06:29.440 --> 00:06:34.360]  總是看到神主導著整個工程
[00:06:34.360 --> 00:06:36.840]  教會如是
[00:06:36.840 --> 00:06:37.720]  我剛才說到
[00:06:37.720 --> 00:06:41.080]  柴孫今年是第27週年
[00:06:41.080 --> 00:06:41.760]  26
[00:06:41.760 --> 00:06:43.000]  2、3
[00:06:43.000 --> 00:06:43.720]  數一下
[00:06:43.720 --> 00:06:45.120]  27
[00:06:45.120 --> 00:06:46.400]  27
[00:06:46.400 --> 00:06:47.320]  有時候
[00:06:47.320 --> 00:06:50.360]  沒有人像我
[00:06:50.360 --> 00:06:51.200]  27週年
[00:06:51.200 --> 00:06:52.720]  過去27年
[00:06:52.720 --> 00:06:54.760]  我們有順風的時候
[00:06:54.760 --> 00:06:56.040]  也有逆風的時候
[00:06:56.040 --> 00:06:57.800]  個人生命也是
[00:06:58.760 --> 00:07:01.240]  感喜自己的屬靈生命
[00:07:01.240 --> 00:07:03.360]  也有順境
[00:07:03.360 --> 00:07:05.000]  跟神很親近的時候
[00:07:05.000 --> 00:07:06.160]  也有逆境
[00:07:06.160 --> 00:07:08.160]  覺得神離場的時候
[00:07:08.160 --> 00:07:09.720]  所以今天的詩歌很好
[00:07:09.720 --> 00:07:12.200]  上帝永無離場
[00:07:12.200 --> 00:07:12.600]  是的
[00:07:12.600 --> 00:07:15.400]  生命就是這樣
[00:07:15.400 --> 00:07:18.000]  在這些不同的轉變當中
[00:07:18.000 --> 00:07:20.480]  或者在歷史的洪流當中
[00:07:20.480 --> 00:07:22.600]  我們看到
[00:07:22.600 --> 00:07:24.160]  幻變、轉變
[00:07:24.160 --> 00:07:25.640]  原始、永恆
[00:07:25.640 --> 00:07:27.560]  不過在轉變當中
[00:07:27.560 --> 00:07:29.240]  有一樣東西是很肯定的
[00:07:29.240 --> 00:07:30.200]  就是什麼呢?
[00:07:30.200 --> 00:07:32.760]  上帝永遠不變
[00:07:32.760 --> 00:07:34.760]  上帝對屬神的指引
[00:07:34.760 --> 00:07:36.480]  永遠不變
[00:07:36.480 --> 00:07:38.840]  上帝對於聖教會的指引
[00:07:38.840 --> 00:07:41.960]  永遠不變
[00:07:41.960 --> 00:07:43.000]  在這個不變當中
[00:07:43.000 --> 00:07:47.720]  我們看到神的作為很奇妙
[00:07:47.720 --> 00:07:48.560]  第二節說到
[00:07:48.560 --> 00:07:50.240]  他們找到一本書
[00:07:50.240 --> 00:07:53.600]  那本書是在亞馬他城找到的
[00:07:53.600 --> 00:07:57.680]  這是可能的亞馬他城
[00:07:57.680 --> 00:07:59.320]  網上找到的資料
[00:07:59.320 --> 00:08:01.320]  亞馬他城是在
[00:08:01.320 --> 00:08:07.040]  巴比倫東北的地方
[00:08:07.040 --> 00:08:12.120]  亞馬他城是紅色圓圈圍著的
[00:08:12.120 --> 00:08:17.800]  波斯帝國有四個首都
[00:08:17.800 --> 00:08:19.000]  你覺得很奇怪
[00:08:19.000 --> 00:08:19.960]  但不奇怪
[00:08:19.960 --> 00:08:20.960]  因為版圖太大
[00:08:20.960 --> 00:08:24.240]  有不同地方有不同的首都
[00:08:24.240 --> 00:08:27.080]  亞馬他城是夏天的皇宮
[00:08:27.080 --> 00:08:30.920]  可能是夏天很舒服的地方
[00:08:30.920 --> 00:08:33.720]  所以皇帝夏天就去亞馬他城
[00:08:33.720 --> 00:08:35.640]  其他三個圈著的
[00:08:35.640 --> 00:08:39.480]  又是其他的首都
[00:08:39.480 --> 00:08:41.200]  在這麼多地方
[00:08:41.200 --> 00:08:46.120]  肯定皇帝有很多著作、藏書
[00:08:46.120 --> 00:08:47.960]  在這麼多地方當中
[00:08:47.960 --> 00:08:50.600]  居然都找到一本書
[00:08:50.600 --> 00:08:55.200]  或者那些卷其實是一個memo紙
[00:08:55.200 --> 00:08:57.200]  那張紙寫著
[00:08:57.200 --> 00:09:01.240]  昔日居老是王的頒布詔書
[00:09:01.240 --> 00:09:03.240]  仿如什麼呢
[00:09:03.240 --> 00:09:04.560]  用一個簡單的比喻
[00:09:04.560 --> 00:09:08.240]  你可能在想十幾二十年前
[00:09:08.240 --> 00:09:10.440]  在中央圖書館製作了一本書
[00:09:10.440 --> 00:09:11.640]  看了的
[00:09:11.640 --> 00:09:16.000]  但不幸地就把你心愛的書籤塞進去了
[00:09:16.000 --> 00:09:17.200]  十幾年後的你回想
[00:09:17.200 --> 00:09:19.920]  對呀,我應該有了書籤
[00:09:19.920 --> 00:09:22.280]  我應該去中央圖書館找回那本書
[00:09:22.280 --> 00:09:23.760]  但很不幸地
[00:09:23.760 --> 00:09:26.560]  你又知道中央圖書館的書是流動的
[00:09:26.560 --> 00:09:27.560]  不單止流動
[00:09:27.560 --> 00:09:30.760]  還可能是去了其他圖書館
[00:09:30.760 --> 00:09:33.120]  在香港這麼多的圖書館當中
[00:09:33.120 --> 00:09:35.120]  你要找回那一本書
[00:09:35.120 --> 00:09:36.520]  但那本書叫什麼名字
[00:09:36.520 --> 00:09:37.640]  你又不太記得
[00:09:37.640 --> 00:09:40.200]  依稀好像有點厚
[00:09:40.200 --> 00:09:42.880]  但總之有書籤在裡面
[00:09:42.880 --> 00:09:44.400]  肯定有書籤的
[00:09:44.400 --> 00:09:45.480]  你要找回那本書籤
[00:09:45.480 --> 00:09:48.960]  真的好像大海流針一樣
[00:09:48.960 --> 00:09:51.600]  但居然找到了
[00:09:51.600 --> 00:09:56.000]  很多人看當然覺得很幸運
[00:09:56.000 --> 00:09:57.920]  這麼巧合
[00:09:57.920 --> 00:10:00.200]  碰巧
[00:10:00.200 --> 00:10:02.800]  屬神的子民和同學都知道
[00:10:02.800 --> 00:10:05.000]  如果不是上帝出手
[00:10:05.000 --> 00:10:10.800]  不可能在這麼多的藏書當中找到這本書
[00:10:10.800 --> 00:10:12.080]  而正正找到這本書
[00:10:12.080 --> 00:10:14.600]  才有大劉氏王的禹令
[00:10:14.600 --> 00:10:21.600]  繼續容許他們興建第二聖殿
[00:10:21.600 --> 00:10:25.560]  詩篇120篇是講述一個秘魯
[00:10:25.560 --> 00:10:30.160]  期待回歸子民的一個心聲
[00:10:30.160 --> 00:10:34.080]  當耶和華將亞瑟秘魯帶回錫安的時候
[00:10:34.080 --> 00:10:36.720]  我們就滿心歡喜
[00:10:36.720 --> 00:10:39.640]  我們滿心歡呼的時候
[00:10:39.640 --> 00:10:45.160]  外邦人說:耶和華為他們行大事
[00:10:45.160 --> 00:10:47.960]  其實秘魯回歸是不可思議的事
[00:10:47.960 --> 00:10:48.800]  大家知道
[00:10:48.800 --> 00:10:52.160]  對於以色列子民來說
[00:10:52.160 --> 00:10:53.840]  所以外邦人都很驚訝
[00:10:53.840 --> 00:10:58.760]  是耶和華為了屬神的子民行大事
[00:10:58.760 --> 00:11:00.600]  你和我的生命當中
[00:11:00.600 --> 00:11:06.600]  每每在神的眼中為我們行了很多大事
[00:11:06.600 --> 00:11:09.720]  有時候會覺得有點阻滯
[00:11:09.720 --> 00:11:10.480]  為什麼?
[00:11:10.480 --> 00:11:11.680]  明明正在走A方向
[00:11:11.680 --> 00:11:14.560]  為什麼停在這裡
[00:11:14.560 --> 00:11:15.560]  不太順暢
[00:11:15.560 --> 00:11:16.880]  其實你不知道
[00:11:16.880 --> 00:11:21.160]  原來耶和華已經有一個很完備的計劃
[00:11:21.160 --> 00:11:22.840]  要成就在你和我身上
[00:11:22.840 --> 00:11:26.160]  那個計劃是你也想過
[00:11:26.160 --> 00:11:26.680]  沒有想過
[00:11:26.680 --> 00:11:28.040]  我有沒有想過來柴灣塘?
[00:11:28.040 --> 00:11:29.440]  沒有
[00:11:29.440 --> 00:11:31.400]  沒有想過
[00:11:31.400 --> 00:11:33.480]  我有沒有想過來到第九年?
[00:11:33.480 --> 00:11:35.240]  我也不知道
[00:11:35.240 --> 00:11:37.000]  有沒有第二個第九年?
[00:11:37.000 --> 00:11:38.160]  我也不知道
[00:11:38.160 --> 00:11:39.560]  神的拖帶
[00:11:39.560 --> 00:11:40.960]  神帶我們目者
[00:11:40.960 --> 00:11:42.520]  我們弟兄姊妹
[00:11:42.520 --> 00:11:45.880]  其實每一個來柴灣塘都有自己的故事
[00:11:45.880 --> 00:11:48.200]  很特別
[00:11:48.200 --> 00:11:49.000]  回想起來
[00:11:49.000 --> 00:11:50.680]  如果不是神的帶領
[00:11:50.680 --> 00:11:55.000]  我們今天不會坐在這裡
[00:11:55.000 --> 00:11:57.520]  聖經充滿著這些故事
[00:11:57.520 --> 00:11:58.720]  是你沒有想過的
[00:11:58.720 --> 00:11:59.520]  神的道路
[00:11:59.520 --> 00:12:01.400]  神的心意是高於你的道路
[00:12:01.400 --> 00:12:04.080]  高於我們的心意
[00:12:04.080 --> 00:12:06.640]  說三個
[00:12:06.640 --> 00:12:11.320]  為什麼雅各和他70個兒孫能夠逃避
[00:12:11.320 --> 00:12:19.920]  或者是不需要去免了饑荒七年之災
[00:12:19.920 --> 00:12:21.480]  饑荒七年
[00:12:21.480 --> 00:12:23.600]  全地都是大饑荒
[00:12:23.600 --> 00:12:28.320]  為什麼雅各和這70個他屬他的兒子
[00:12:28.320 --> 00:12:29.200]  媳婦
[00:12:29.200 --> 00:12:32.680]  兒孫能夠安然度過
[00:12:32.680 --> 00:12:35.960]  就因為他們其中一個兒子
[00:12:35.960 --> 00:12:38.640]  藥室被賣
[00:12:38.640 --> 00:12:40.360]  坐牢
[00:12:40.360 --> 00:12:41.440]  但他又會做夢
[00:12:41.440 --> 00:12:42.560]  又能夠解夢
[00:12:42.560 --> 00:12:45.160]  如果不是藥室的生命
[00:12:45.160 --> 00:12:50.840]  雅各和70個家族就會失去
[00:12:50.840 --> 00:12:52.080]  而失去的時候
[00:12:52.080 --> 00:12:57.320]  怎麼可能去達成阿伯一行之約
[00:12:57.320 --> 00:12:58.760]  不可能的
[00:12:58.760 --> 00:13:01.560]  正正因為一件很不幸的事件
[00:13:01.560 --> 00:13:03.240]  藥室不幸的事件
[00:13:03.240 --> 00:13:05.920]  被賣被坐牢被冤枉
[00:13:05.920 --> 00:13:09.160]  這樣才能夠成就阿伯一行之約
[00:13:09.160 --> 00:13:09.800]  你沒想過
[00:13:09.800 --> 00:13:12.680]  你做編劇也不會這樣想
[00:13:12.680 --> 00:13:15.080]  很特別
[00:13:15.080 --> 00:13:20.440]  當哈曼看到沒底蓋
[00:13:20.440 --> 00:13:22.120]  你個個都拜我
[00:13:22.120 --> 00:13:23.120]  你不拜
[00:13:23.120 --> 00:13:25.160]  我要發一個照明
[00:13:25.160 --> 00:13:30.120]  滅了所有猶太人
[00:13:30.120 --> 00:13:31.720]  就在那個時候
[00:13:31.720 --> 00:13:32.720]  發生什麼事
[00:13:32.720 --> 00:13:33.720]  這個預言出了
[00:13:33.720 --> 00:13:34.720]  王的命令出了
[00:13:34.720 --> 00:13:35.520]  就在那個時候
[00:13:35.520 --> 00:13:38.720]  有一晚王睡不著覺
[00:13:38.720 --> 00:13:41.440]  睡不著覺
[00:13:41.440 --> 00:13:42.800]  哈曼正在來
[00:13:42.800 --> 00:13:45.320]  已經預備了一個大木架
[00:13:45.320 --> 00:13:49.040]  打算吊死這個沒底蓋
[00:13:49.040 --> 00:13:50.080]  預備好了
[00:13:50.080 --> 00:13:52.080]  哈曼正在來王宮
[00:13:52.080 --> 00:13:52.960]  王睡不著覺
[00:13:52.960 --> 00:13:54.160]  就問旁邊那個
[00:13:54.160 --> 00:13:56.040]  講個故事給我聽
[00:13:56.040 --> 00:13:59.160]  那個隨便
[00:13:59.160 --> 00:14:00.160]  拿了一本書
[00:14:00.160 --> 00:14:01.160]  講什麼故事
[00:14:01.160 --> 00:14:07.560]  講昔日沒底蓋發現了一宗暗殺案
[00:14:07.560 --> 00:14:08.880]  本來想謀殺我
[00:14:08.880 --> 00:14:09.680]  這個皇帝來的
[00:14:09.680 --> 00:14:15.200]  但是他又說給我揭發了這件事
[00:14:15.200 --> 00:14:17.880]  以至王的命得以保存
[00:14:17.880 --> 00:14:21.080]  王說有沒有上次被沒底蓋
[00:14:21.080 --> 00:14:22.200]  沒有
[00:14:22.200 --> 00:14:24.320]  哈曼來到
[00:14:24.320 --> 00:14:26.920]  故事發展下去
[00:14:26.920 --> 00:14:28.480]  大家知道
[00:14:28.480 --> 00:14:30.480]  很特別
[00:14:30.480 --> 00:14:32.200]  為什麼王睡不著覺
[00:14:32.200 --> 00:14:34.200]  猛猛睡著
[00:14:34.200 --> 00:14:36.680]  猛猛睡得很好
[00:14:36.680 --> 00:14:38.160]  還有這麼多故事不講
[00:14:38.160 --> 00:14:41.280]  為什麼講沒底蓋的故事
[00:14:41.280 --> 00:14:42.280]  你現在說
[00:14:42.280 --> 00:14:47.280]  神做編劇真是很特別
[00:14:47.280 --> 00:14:48.720]  彼得
[00:14:48.720 --> 00:14:50.920]  在彼得在史團傳第三章
[00:14:50.920 --> 00:14:54.120]  在尾門治好了一個瘸子的人
[00:14:54.120 --> 00:14:55.320]  第四章
[00:14:55.320 --> 00:14:58.400]  其實彼得是一名漁夫
[00:14:58.400 --> 00:15:01.040]  但是他在眾知識份子
[00:15:01.040 --> 00:15:03.520]  法利賽人民小領袖當中
[00:15:03.520 --> 00:15:06.000]  站在那裡大膽的講述
[00:15:06.000 --> 00:15:08.760]  耶穌就是被釘十字架的基督
[00:15:08.760 --> 00:15:10.240]  講得清清楚楚
[00:15:10.240 --> 00:15:12.920]  明明白白
[00:15:12.920 --> 00:15:14.880]  但是為什麼彼得
[00:15:14.880 --> 00:15:16.880]  好像這麼有知識
[00:15:16.880 --> 00:15:17.920]  這麼有能力
[00:15:17.920 --> 00:15:19.920]  作醫治
[00:15:19.920 --> 00:15:23.320]  因為他三次出賣過主
[00:15:23.320 --> 00:15:24.800]  在霍格芬22章
[00:15:24.800 --> 00:15:25.520]  耶穌跟他說
[00:15:25.520 --> 00:15:26.600]  你會三次出賣我
[00:15:26.600 --> 00:15:30.600]  但是我要保守你的信心
[00:15:30.600 --> 00:15:32.000]  並且你回頭之後
[00:15:32.000 --> 00:15:35.520]  要堅固很多弟兄
[00:15:35.520 --> 00:15:39.000]  是神預先知道了彼得的軟弱
[00:15:39.000 --> 00:15:43.400]  但是他又建立了彼得的生命
[00:15:43.400 --> 00:15:45.120]  其實我們很多的生命
[00:15:45.120 --> 00:15:47.000]  很多的際遇都是這樣的
[00:15:47.000 --> 00:15:48.320]  弟兄姊妹
[00:15:48.320 --> 00:15:52.320]  都不是你和我去明白
[00:15:52.320 --> 00:15:54.320]  但是回頭一看的時候
[00:15:54.320 --> 00:15:57.320]  又覺得神所做的
[00:15:57.320 --> 00:16:00.320]  真的超過我們所想所求
[00:16:00.320 --> 00:16:05.320]  有沒有人看過這套電影
[00:16:05.320 --> 00:16:06.320]  近來
[00:16:06.320 --> 00:16:08.320]  免費票可以看完
[00:16:08.320 --> 00:16:10.320]  我們已經在教會拍了50張
[00:16:10.320 --> 00:16:12.320]  有些人看了
[00:16:12.320 --> 00:16:14.320]  有些人看了
[00:16:14.320 --> 00:16:19.320]  這套電影劇透也不要緊
[00:16:19.320 --> 00:16:20.320]  因為這套電影
[00:16:20.320 --> 00:16:23.320]  如果你想到網站
[00:16:23.320 --> 00:16:27.320]  你也可以找到看精華片段
[00:16:27.320 --> 00:16:29.320]  說到男主角和女主角
[00:16:29.320 --> 00:16:31.320]  有一次他們夫婦二人
[00:16:31.320 --> 00:16:33.320]  帶著家庭去夏威夷
[00:16:33.320 --> 00:16:35.320]  但是太太突然間
[00:16:35.320 --> 00:16:40.320]  有異常的反應
[00:16:40.320 --> 00:16:43.320]  原來細菌進入腦部
[00:16:43.320 --> 00:16:46.320]  影響到她不能夠表達
[00:16:46.320 --> 00:16:48.320]  說不出話
[00:16:48.320 --> 00:16:51.320]  還有行動很困難
[00:16:51.320 --> 00:16:54.320]  要經過維持半年
[00:16:54.320 --> 00:16:57.320]  慢慢康復之路
[00:16:57.320 --> 00:16:58.320]  這個故事說到
[00:16:58.320 --> 00:17:01.320]  她的先生、兒女
[00:17:01.320 --> 00:17:04.320]  身邊的教會、教友
[00:17:04.320 --> 00:17:07.320]  如何去支援、幫助
[00:17:07.320 --> 00:17:11.320]  是一個漫長的過程
[00:17:11.320 --> 00:17:13.320]  這套電影播完之後
[00:17:13.320 --> 00:17:15.320]  因為區議會包場
[00:17:15.320 --> 00:17:21.320]  最少星期六、日
[00:17:21.320 --> 00:17:23.320]  每個星期四場
[00:17:23.320 --> 00:17:25.320]  四個星期六場
[00:17:25.320 --> 00:17:27.320]  包了很多場
[00:17:27.320 --> 00:17:30.320]  每一場都邀請了一個目者
[00:17:30.320 --> 00:17:32.320]  散會之後
[00:17:32.320 --> 00:17:36.320]  說了一點點訊息
[00:17:36.320 --> 00:17:39.320]  因為我是執委
[00:17:39.320 --> 00:17:42.320]  再說執委是被選出來的
[00:17:42.320 --> 00:17:46.320]  很多人說姚牧師經常出席
[00:17:46.320 --> 00:17:48.320]  不記得教會嗎?
[00:17:48.320 --> 00:17:49.320]  其實不是的
[00:17:49.320 --> 00:17:52.320]  很多執事和團隊都知道
[00:17:52.320 --> 00:17:57.320]  其實有一次
[00:17:57.320 --> 00:17:59.320]  不知道大家記不記得
[00:17:59.320 --> 00:18:01.320]  幾年前姚牧師
[00:18:01.320 --> 00:18:02.320]  當時還是總幹事
[00:18:02.320 --> 00:18:03.320]  姚添新牧師
[00:18:03.320 --> 00:18:04.320]  來到港島
[00:18:04.320 --> 00:18:05.320]  我邀請他來港島
[00:18:05.320 --> 00:18:07.320]  他第一句說什麼呢?
[00:18:07.320 --> 00:18:08.320]  我很記得
[00:18:08.320 --> 00:18:11.320]  他說我們很感謝柴灣堂
[00:18:11.320 --> 00:18:13.320]  代表區議會的總幹事
[00:18:13.320 --> 00:18:15.320]  我很感謝柴灣堂
[00:18:15.320 --> 00:18:18.320]  因為柴灣堂容許姚牧師
[00:18:18.320 --> 00:18:22.320]  能夠在聯會服務
[00:18:22.320 --> 00:18:24.320]  透過姚牧師服務
[00:18:24.320 --> 00:18:26.320]  祝福其他堂會
[00:18:26.320 --> 00:18:29.320]  其實我們是宣導家
[00:18:29.320 --> 00:18:30.320]  大家要明白
[00:18:30.320 --> 00:18:31.320]  我們是宣導家
[00:18:31.320 --> 00:18:32.320]  我們是一家
[00:18:32.320 --> 00:18:33.320]  120間教會
[00:18:33.320 --> 00:18:34.320]  宣導會有120間教會
[00:18:34.320 --> 00:18:38.320]  每一間都是手足之情
[00:18:38.320 --> 00:18:42.320]  而神豐豐富富地
[00:18:42.320 --> 00:18:44.320]  給柴灣堂很多資源
[00:18:44.320 --> 00:18:46.320]  大家看到的
[00:18:46.320 --> 00:18:47.320]  無論在經濟上
[00:18:47.320 --> 00:18:48.320]  在人力上
[00:18:48.320 --> 00:18:51.320]  我們很豐富
[00:18:51.320 --> 00:18:53.320]  雖然這間堂會小
[00:18:53.320 --> 00:18:55.320]  但有很多豐富的資源
[00:18:55.320 --> 00:18:57.320]  而神透過我們
[00:18:57.320 --> 00:19:00.320]  學習施比受更為有福的真理
