
[00:00:00.000 --> 00:00:04.480]  各位姐妹我們今天在崇拜裡面一起看耶利米蘇的第六章
[00:01:49.520 --> 00:01:53.920]  我剛才說這段聖經我引用的時候
[00:01:53.920 --> 00:01:55.440]  當然有我的意思
[00:01:55.440 --> 00:01:57.040]  因為在這段日子裡
[00:01:57.040 --> 00:01:58.720]  大家和我一樣
[00:01:58.720 --> 00:02:01.120]  對於香港的情況也很沉重
[00:02:01.120 --> 00:02:02.560]  也很難過
[00:02:02.560 --> 00:02:03.840]  甚至有憤怒
[00:02:03.840 --> 00:02:05.840]  有很多很複雜的情緒
[00:02:05.840 --> 00:02:08.640]  所以我除了自己的寫作和看聖經
[00:02:08.640 --> 00:02:10.000]  和研究之外
[00:02:10.000 --> 00:02:11.600]  我也看了好幾本書
[00:02:11.600 --> 00:02:14.800]  和香港的情況是有關係的
[00:02:14.800 --> 00:02:17.200]  其中一本我看的就是一本
[00:02:17.200 --> 00:02:18.560]  是明珠來的
[00:02:18.560 --> 00:02:20.560]  18世紀的明珠
[00:02:20.640 --> 00:02:23.680]  那本書是一位歷史學家
[00:02:23.680 --> 00:02:26.320]  叫Edward Gibbon所寫的明珠
[00:02:26.320 --> 00:02:29.280]  叫做羅馬帝國的衰亡史
[00:02:29.280 --> 00:02:32.000]  The Declining Fall of Roman Empires
[00:02:32.000 --> 00:02:34.000]  六大卷的書
[00:02:34.000 --> 00:02:36.480]  我看的時候留意到
[00:02:36.480 --> 00:02:38.800]  這個作者為什麼會寫這本書
[00:02:38.800 --> 00:02:40.800]  他說他自己有一天
[00:02:40.800 --> 00:02:48.000]  坐在羅馬本來偉大的帝國廢墟前
[00:02:48.000 --> 00:02:50.000]  當他坐在那裡的時候
[00:02:50.000 --> 00:02:53.840]  看著這個曾經輝煌的帝國廢墟
[00:02:53.840 --> 00:02:57.440]  他心裡有很大的疑問和感觸
[00:02:57.440 --> 00:02:59.680]  為什麼一個這麼偉大的帝國
[00:02:59.680 --> 00:03:02.560]  可以突然間衰亡得這麼快
[00:03:02.560 --> 00:03:05.520]  表面的原因當然是外族
[00:03:05.520 --> 00:03:06.960]  是蠻族的入侵
[00:03:06.960 --> 00:03:08.320]  但是蠻族的入侵
[00:03:08.320 --> 00:03:11.360]  他們的軍力遠不及這個帝國
[00:03:11.360 --> 00:03:13.600]  這個帝國的強大
[00:03:13.600 --> 00:03:16.880]  是沒理由這麼快就倒閉的
[00:03:16.880 --> 00:03:18.640]  在這個衰亡的過程
[00:03:18.640 --> 00:03:21.200]  他研究的書裡面寫了六卷的書
[00:03:21.200 --> 00:03:23.520]  當然六卷書裡面有很多的學問
[00:03:23.520 --> 00:03:25.040]  很多的內容
[00:03:25.040 --> 00:03:28.000]  但是不斷重複的一個主題
[00:03:28.000 --> 00:03:29.040]  我想跟大家說
[00:03:29.040 --> 00:03:30.080]  對於我來說
[00:03:30.080 --> 00:03:31.040]  都是很責心
[00:03:31.040 --> 00:03:33.040]  也都令我想起香港
[00:03:33.040 --> 00:03:38.880]  我總結了當中所說的話
[00:03:38.880 --> 00:03:42.080]  他說羅馬帝國的衰亡
[00:03:42.080 --> 00:03:45.520]  不是因為外族的入侵這麼簡單
[00:03:45.520 --> 00:03:48.800]  是他自己本身的文化意識
[00:03:48.800 --> 00:03:51.280]  那些人民自己的素質
[00:03:51.280 --> 00:03:54.240]  已經是一路腐化
[00:03:54.240 --> 00:03:58.960]  這個才是他最嚴重的隱藏的原因
[00:03:58.960 --> 00:04:01.920]  他說國民從安逸享樂的環境中
[00:04:01.920 --> 00:04:04.880]  漸漸衰敗腐化
[00:04:04.880 --> 00:04:07.760]  失去了原有的活力
[00:04:07.760 --> 00:04:13.120]  人們的心智逐漸降到低劣的水準
[00:04:13.120 --> 00:04:17.600]  才華的火花逐漸熄滅
[00:04:17.600 --> 00:04:20.000]  你知道我引用這段話的時候
[00:04:20.000 --> 00:04:23.360]  我心裡面都是看到香港
[00:04:23.360 --> 00:04:25.280]  這個好像很悲觀的看法
[00:04:25.280 --> 00:04:28.480]  其實我也不想說成為一個就坐的說話
[00:04:28.480 --> 00:04:30.000]  因為我自己是香港人
[00:04:30.000 --> 00:04:31.920]  我六十多歲在這裡長大
[00:04:31.920 --> 00:04:33.840]  我自己很愛這個城市
[00:04:33.840 --> 00:04:35.600]  但是我一路看這段話的時候
[00:04:35.600 --> 00:04:37.040]  我會想起香港
[00:04:37.040 --> 00:04:38.640]  在我自己在過去這幾個月裡面
[00:04:38.640 --> 00:04:40.800]  我們所聽見的
[00:04:40.800 --> 00:04:42.720]  我們在我們朋友之間
[00:04:42.720 --> 00:04:43.680]  我們的對話
[00:04:43.680 --> 00:04:45.280]  我們在街上見到的
[00:04:45.280 --> 00:04:49.120]  我們覺得香港開始裡面爛出來
[00:04:49.120 --> 00:04:52.320]  我不想用一個歷史學家
[00:04:52.320 --> 00:04:54.880]  這樣對號入座
[00:04:54.880 --> 00:04:56.480]  說香港是怎樣怎樣
[00:04:56.480 --> 00:04:58.880]  所以我回到神的話裡面
[00:04:58.880 --> 00:05:00.160]  我看耶利米
[00:05:00.160 --> 00:05:05.600]  耶利米先知是在猶大國亡國之前後的
[00:05:05.600 --> 00:05:07.440]  那段時間做先知的
[00:05:07.440 --> 00:05:08.720]  他二十多歲的時候
[00:05:08.720 --> 00:05:10.400]  神父召他做先知
[00:05:10.400 --> 00:05:13.440]  在那個時候猶大國還沒有亡國
[00:05:13.440 --> 00:05:16.800]  不過幾十年前已經被亞述亡國了
[00:05:16.800 --> 00:05:19.040]  不同的國家興起
[00:05:19.040 --> 00:05:21.680]  當時猶大國仍然糾纏殘存
[00:05:21.680 --> 00:05:25.680]  如果你說耶利米的時代最初也不錯的
[00:05:25.680 --> 00:05:28.240]  因為他生在的時代差不多和
[00:05:28.240 --> 00:05:29.680]  今天我們所知道的
[00:05:29.680 --> 00:05:33.040]  聖經裡面所記載的約西亞王是同一個時期
[00:05:33.040 --> 00:05:34.960]  約西亞王可以說是
[00:05:34.960 --> 00:05:39.120]  猶大國亡國之前最後一個挺好的王
[00:05:39.120 --> 00:05:41.120]  所謂好就是信仰上
[00:05:41.120 --> 00:05:43.840]  是有回歸耶和華神的
[00:05:43.840 --> 00:05:46.160]  耶利米在這個時間裡面
[00:05:46.160 --> 00:05:49.280]  他就開始按照神自己給他的信息
[00:05:49.280 --> 00:05:50.240]  開始說
[00:05:50.240 --> 00:05:53.040]  但我們剛才看到第六章是很厲害的
[00:05:53.040 --> 00:05:54.720]  很嚴厲的說話
[00:05:54.720 --> 00:05:56.720]  很悲觀的說話
[00:05:56.720 --> 00:05:58.320]  當時你可以想像
[00:05:58.320 --> 00:05:59.920]  那些人很難聽得下去
[00:05:59.920 --> 00:06:01.920]  因為猶大國還沒有亡國
[00:06:01.920 --> 00:06:03.760]  如果猶大國亡國了
[00:06:03.760 --> 00:06:06.880]  看到這種一退換拜雅的時候
[00:06:06.880 --> 00:06:09.680]  耶利米說這些話當然馬後炮
[00:06:09.680 --> 00:06:10.560]  當然可以
[00:06:10.560 --> 00:06:12.560]  耶利米在這些事情之後
[00:06:12.560 --> 00:06:14.880]  他看到前面的危機
[00:06:14.880 --> 00:06:16.080]  他就說這些話
[00:06:16.080 --> 00:06:19.040]  所以我們看到當時的人很不喜歡他
[00:06:19.040 --> 00:06:20.640]  很不接受他
[00:06:20.640 --> 00:06:21.680]  打他
[00:06:21.680 --> 00:06:22.560]  罵他
[00:06:22.560 --> 00:06:24.320]  甚至監禁他
[00:06:24.320 --> 00:06:26.080]  燒了他的作品
[00:06:26.080 --> 00:06:28.000]  因為這些話是不合聽的
[00:06:28.000 --> 00:06:29.840]  但耶利米繼續堅持
[00:06:29.840 --> 00:06:31.360]  說這些話
[00:06:31.360 --> 00:06:33.360]  待會我們會再看耶利米
[00:06:33.360 --> 00:06:35.760]  我們看看他講的這些話裡面
[00:06:35.760 --> 00:06:37.760]  有哪些值得我們留心的
[00:06:37.760 --> 00:06:39.120]  從神而來的說話
[00:06:39.120 --> 00:06:40.880]  今天我們一起來聆聽
[00:06:40.880 --> 00:06:42.400]  他說這個城市
[00:06:42.400 --> 00:06:43.920]  第八節一開始的時候
[00:06:43.920 --> 00:06:44.800]  大家看到
[00:06:44.800 --> 00:06:46.400]  第八節一開始就說
[00:06:46.400 --> 00:06:49.040]  耶路撒冷你應該受警戒
[00:06:49.040 --> 00:06:51.920]  免得我心與你疏遠
[00:06:51.920 --> 00:06:52.640]  神這樣說
[00:06:52.640 --> 00:06:54.080]  免得我使你荒涼
[00:06:54.080 --> 00:06:55.760]  成為無人居住之處
[00:06:55.760 --> 00:06:56.720]  這個是警戒
[00:06:56.720 --> 00:06:58.000]  神說我要警戒你
[00:06:58.000 --> 00:06:59.680]  耶路撒冷這個城市
[00:06:59.680 --> 00:07:00.480]  當然
[00:07:00.480 --> 00:07:01.360]  大家都知道
[00:07:01.360 --> 00:07:04.560]  耶路撒冷不單單代表耶路撒冷這個城市
[00:07:04.560 --> 00:07:06.560]  也代表了整個猶太人
[00:07:06.560 --> 00:07:10.000]  神說猶太人你要受警戒
[00:07:10.000 --> 00:07:12.560]  因為你有很大的問題
[00:07:12.560 --> 00:07:14.960]  我今天給了一個題目
[00:07:14.960 --> 00:07:16.400]  好像很激烈
[00:07:16.400 --> 00:07:19.040]  就是耶利米斯的心腸的斥責
[00:07:19.040 --> 00:07:21.840]  庫蒂是這城市真的狠病
[00:07:21.840 --> 00:07:23.200]  不是真的病了
[00:07:23.200 --> 00:07:24.800]  是真的狠病
[00:07:24.800 --> 00:07:25.840]  我這樣說的時候
[00:07:25.840 --> 00:07:30.400]  可能你心裡有一個很大的反應
[00:07:30.400 --> 00:07:32.080]  就說是不是啊
[00:07:32.080 --> 00:07:33.360]  我想和大家說
[00:07:33.360 --> 00:07:34.960]  在神自己的說話裡面
[00:07:34.960 --> 00:07:40.480]  當日猶太國和耶路撒冷所犯的病痛
[00:07:40.480 --> 00:07:42.960]  是人民的心態上
[00:07:42.960 --> 00:07:45.920]  文化意識上的墮落
[00:07:45.920 --> 00:07:47.120]  這個才是嚴重的
[00:07:47.120 --> 00:07:49.360]  就像剛才吉本所說的
[00:07:49.360 --> 00:07:52.640]  是羅馬帝國當時所說的病
[00:07:52.640 --> 00:07:55.040]  究竟是什麼病呢?
[00:07:55.040 --> 00:07:56.960]  我從這篇聖經裡面
[00:07:56.960 --> 00:07:59.520]  尤其是13節到19節
[00:07:59.520 --> 00:08:02.720]  和大家描述出兩個核心的
[00:08:02.720 --> 00:08:08.480]  當時宣告的所有城市裡面的病
[00:08:08.480 --> 00:08:09.920]  第一個病是什麼呢?
[00:08:09.920 --> 00:08:11.840]  14和15節所說的
[00:08:11.840 --> 00:08:14.080]  就是自我欺騙
[00:08:14.080 --> 00:08:15.920]  普遍的自我欺騙
[00:08:15.920 --> 00:08:19.120]  不想再面對事實
[00:08:19.120 --> 00:08:25.280]  而且是不想面對自己的真相
[00:08:25.280 --> 00:08:30.400]  第二個病就是第15、16和17節
[00:08:30.400 --> 00:08:33.280]  他們不願意去看長線
[00:08:33.280 --> 00:08:35.280]  不願意向前看
[00:08:35.280 --> 00:08:36.800]  沒有遠見
[00:08:36.800 --> 00:08:40.960]  輕視一些智慧的傳統
[00:08:40.960 --> 00:08:42.560]  對於那些警告
[00:08:42.560 --> 00:08:44.880]  他們不願意聆聽
[00:08:44.880 --> 00:08:49.200]  於是結果就是他們不計後果
[00:08:49.200 --> 00:08:50.480]  兩個病
[00:08:50.480 --> 00:08:53.040]  第一個病是自我欺騙
[00:08:53.040 --> 00:08:56.000]  而且是失去了信用
[00:08:56.000 --> 00:08:57.200]  我們看到
[00:08:57.200 --> 00:09:02.640]  第二是不計後果的社會
[00:09:02.640 --> 00:09:08.880]  這兩個病其實是致命的病
[00:09:08.880 --> 00:09:10.880]  究竟在說什麼呢?
[00:09:10.880 --> 00:09:14.240]  首先我想和大家讀14和15節
[00:09:14.240 --> 00:09:15.840]  14和15節說
[00:09:15.840 --> 00:09:18.080]  他們醜戲的醫治
[00:09:18.080 --> 00:09:20.240]  我指的是損傷
[00:09:20.240 --> 00:09:22.640]  說平安了平安了
[00:09:22.640 --> 00:09:24.240]  其實沒有平安
[00:09:24.240 --> 00:09:25.840]  說平安了平安了
[00:09:25.840 --> 00:09:28.160]  其實大家都知道沒有平安
[00:09:28.160 --> 00:09:31.120]  要說他們做了可憎的事
[00:09:31.120 --> 00:09:34.560]  本應覺得是羞愧的
[00:09:34.560 --> 00:09:36.720]  可惜他們一點羞愧都沒有
[00:09:36.720 --> 00:09:38.480]  恬不知恥
[00:09:38.480 --> 00:09:41.840]  這裡點出了一個很嚴重的問題
[00:09:41.840 --> 00:09:42.880]  這個病是什麼呢?
[00:09:42.880 --> 00:09:48.000]  首先他們不肯面對事實
[00:09:48.000 --> 00:09:49.840]  平安了大家都知道沒有平安
[00:09:49.840 --> 00:09:51.040]  平安了平安了
[00:09:51.040 --> 00:09:53.040]  其實根本沒有平安
[00:09:53.040 --> 00:09:54.240]  第二
[00:09:54.240 --> 00:09:57.600]  應該所做的事應該覺得很羞恥
[00:09:57.600 --> 00:09:59.120]  但他們覺得沒有羞恥
[00:09:59.120 --> 00:10:00.240]  有什麼羞恥
[00:10:00.240 --> 00:10:02.560]  不但不肯面對事實
[00:10:02.560 --> 00:10:05.120]  甚至是自我欺騙
[00:10:05.120 --> 00:10:07.040]  他們互相欺騙
[00:10:07.040 --> 00:10:08.880]  欺騙之後到了一個地步
[00:10:08.880 --> 00:10:10.480]  到了一個地步
[00:10:10.480 --> 00:10:12.800]  他們自己都相信自己所說的假話
[00:10:12.800 --> 00:10:14.720]  他們自己都欺騙了自己
[00:10:14.720 --> 00:10:16.640]  你說人會這樣嗎?
[00:10:16.640 --> 00:10:18.000]  為什麼會這樣?
[00:10:18.000 --> 00:10:19.520]  今天你和我有事
[00:10:19.520 --> 00:10:21.040]  你不要猜測
[00:10:21.040 --> 00:10:21.840]  你不要對我合作
[00:10:21.840 --> 00:10:23.280]  我猜測我站在哪個立場
[00:10:23.280 --> 00:10:24.640]  你想猜測是吧
[00:10:24.640 --> 00:10:26.000]  你不用猜測我
[00:10:26.000 --> 00:10:28.640]  但我們普遍見到的情況就是
[00:10:28.640 --> 00:10:30.640]  為什麼這麼多歪理
[00:10:30.640 --> 00:10:32.000]  這樣都可以
[00:10:32.000 --> 00:10:34.400]  看著鏡頭可以這樣說話嗎?
[00:10:34.400 --> 00:10:36.400]  就是這樣說話
[00:10:36.400 --> 00:10:39.840]  哈佛大學的社會生物學家
[00:10:39.840 --> 00:10:41.360]  叫做Rosabeth Cantor
[00:10:41.360 --> 00:10:42.640]  她寫了一本書
[00:10:42.640 --> 00:10:44.640]  她特別研究邪教
[00:10:45.120 --> 00:10:48.480]  她說原來人可以是很非理性的
[00:10:48.480 --> 00:10:50.480]  非理性不是因為他沒有讀書
[00:10:50.480 --> 00:10:51.840]  很多是專業知識分子
[00:10:51.840 --> 00:10:54.880]  他們在這個群體裏面
[00:10:54.880 --> 00:10:58.480]  尤其是當他覺得他屬於這個群體中的看法的時候
[00:10:58.480 --> 00:11:00.480]  他就開始盲目
[00:11:00.480 --> 00:11:04.080]  盲目到比如我和大家講過的例子
[00:11:04.080 --> 00:11:06.320]  其實你知不知道現在有個叫做
[00:11:06.320 --> 00:11:09.280]  上帝拯救地球飛碟會
[00:11:09.280 --> 00:11:11.520]  有人相信的
[00:11:11.520 --> 00:11:13.600]  千多人的
[00:11:13.600 --> 00:11:15.600]  還有人繼續在那裏
[00:11:15.600 --> 00:11:18.080]  上帝拯救地球飛碟會
[00:11:18.080 --> 00:11:20.080]  那些人是不是蠢的
[00:11:20.080 --> 00:11:20.720]  不是的
[00:11:20.720 --> 00:11:21.920]  那些是專業人士
[00:11:21.920 --> 00:11:23.920]  很多是律師
[00:11:23.920 --> 00:11:25.920]  很多是會計
[00:11:25.920 --> 00:11:27.920]  還有醫生都有
[00:11:27.920 --> 00:11:29.920]  那這班人信什麼呢
[00:11:29.920 --> 00:11:31.920]  他曾經試過
[00:11:31.920 --> 00:11:33.920]  他們1999年3月31日
[00:11:33.920 --> 00:11:36.880]  他相信上帝會派飛碟回來接他們
[00:11:36.880 --> 00:11:38.880]  所以在那裏等
[00:11:38.880 --> 00:11:40.880]  千多人在那裏等
[00:11:40.880 --> 00:11:42.880]  最後沒有來
[00:11:42.880 --> 00:11:44.880]  這樣都相信
[00:11:44.880 --> 00:11:46.880]  為什麼會這樣呢
[00:11:46.880 --> 00:11:48.880]  Kent這位心理學家說
[00:11:48.880 --> 00:11:50.880]  其實當一班人
[00:11:50.880 --> 00:11:54.880]  他自己覺得他屬於一個群體的時候
[00:11:54.880 --> 00:11:56.880]  他就開始慢慢變得盲目
[00:11:56.880 --> 00:11:58.880]  他所相信的內容不重要
[00:11:58.880 --> 00:12:00.880]  他所相信的內容有沒有事實根據
[00:12:00.880 --> 00:12:02.880]  是不是合理
[00:12:02.880 --> 00:12:04.880]  他不重要
[00:12:04.880 --> 00:12:06.880]  他最重要的是有三個心理動力
[00:12:06.880 --> 00:12:08.880]  維繫他們在這裏
[00:12:08.880 --> 00:12:10.880]  第一是一種很強的自我認同感
[00:12:10.880 --> 00:12:12.880]  這班人大家都這樣看
[00:12:12.880 --> 00:12:14.880]  大家這樣看的時候
[00:12:14.880 --> 00:12:16.880]  有任何人不同的看法
[00:12:16.880 --> 00:12:18.880]  我們就打他
[00:12:18.880 --> 00:12:20.880]  他一定是壞人
[00:12:20.880 --> 00:12:22.880]  他一種很逼裂分明
[00:12:22.880 --> 00:12:24.880]  大家很安全的認同感
[00:12:24.880 --> 00:12:26.880]  他覺得他屬於一個群體
[00:12:26.880 --> 00:12:28.880]  第二個心理的力量
[00:12:28.880 --> 00:12:30.880]  就是一種很強的
[00:12:30.880 --> 00:12:32.880]  大家互相之間的支持的親切感
[00:12:32.880 --> 00:12:36.880]  他有些在邪教裏面
[00:12:36.880 --> 00:12:38.880]  他甚至離家出走
[00:12:38.880 --> 00:12:40.880]  大家住在一起的時候
[00:12:40.880 --> 00:12:42.880]  生活很難
[00:12:42.880 --> 00:12:44.880]  但他願意做
[00:12:44.880 --> 00:12:46.880]  因為在那裏他找到真正的扶持
[00:12:46.880 --> 00:12:48.880]  他覺得感情上得到很大的支持
[00:12:48.880 --> 00:12:50.880]  好像自己家人一樣
[00:12:50.880 --> 00:12:52.880]  無論如何都支持你
[00:12:52.880 --> 00:12:54.880]  所以我感覺到
[00:12:54.880 --> 00:12:56.880]  在這裏很感覺到
[00:12:56.880 --> 00:13:00.880]  有一種意義和生存的力量
[00:13:00.880 --> 00:13:04.880]  第三就是在這個群體裏面
[00:13:04.880 --> 00:13:06.880]  有一種簡化了的
[00:13:06.880 --> 00:13:08.880]  非黑即白的
[00:13:08.880 --> 00:13:12.880]  那種共同遵守的原則和標準
[00:13:12.880 --> 00:13:14.880]  在那裏很簡單
[00:13:14.880 --> 00:13:16.880]  這樣就對這樣就錯
[00:13:16.880 --> 00:13:20.880]  不需要像我們平日日常生活
[00:13:20.880 --> 00:13:22.880]  在外面的世界
[00:13:22.880 --> 00:13:24.880]  在工作的時候很辛苦
[00:13:24.880 --> 00:13:26.880]  經常都要決定很多事情
[00:13:26.880 --> 00:13:28.880]  做這件事要了之後要付什麼代價
[00:13:28.880 --> 00:13:30.880]  這樣說之後有什麼後果
[00:13:30.880 --> 00:13:32.880]  很辛苦不知道應不應該做
[00:13:32.880 --> 00:13:34.880]  這就是群體裏面的問題
[00:13:34.880 --> 00:13:36.880]  群體裏面很簡化
[00:13:36.880 --> 00:13:38.880]  對和錯很清楚不用用腦
[00:13:38.880 --> 00:13:40.880]  很舒服的
[00:13:40.880 --> 00:13:42.880]  有人告訴你這樣就對了
[00:13:42.880 --> 00:13:44.880]  於是不用理會他就去做
[00:13:44.880 --> 00:13:48.880]  這種簡化了的安全感
[00:13:48.880 --> 00:13:52.880]  令到他人很不需要再面對複雜的世界
[00:13:52.880 --> 00:13:56.880]  所以他不想離開這種群體
[00:13:56.880 --> 00:13:58.880]  尤其是群體裏面
[00:13:58.880 --> 00:14:00.880]  有兩個魅力領袖
[00:14:00.880 --> 00:14:02.880]  一個更加簡單
[00:14:02.880 --> 00:14:04.880]  魅力領袖說對就對了
[00:14:04.880 --> 00:14:06.880]  去就去
[00:14:06.880 --> 00:14:08.880]  這群人變得很順從
[00:14:08.880 --> 00:14:12.880]  原前的立場很簡化
[00:14:12.880 --> 00:14:14.880]  當然這樣的時候
[00:14:14.880 --> 00:14:16.880]  你會發覺最後的結論
[00:14:16.880 --> 00:14:18.880]  心理學家說
[00:14:18.880 --> 00:14:20.880]  其實這些人所信的內容
[00:14:20.880 --> 00:14:22.880]  有多少理由有多少理性的根據
[00:14:22.880 --> 00:14:24.880]  完全不重要
[00:14:24.880 --> 00:14:26.880]  有這些力量的時候
[00:14:26.880 --> 00:14:28.880]  他就可以繼續下去
[00:14:28.880 --> 00:14:34.880]  因為這是人自己會有的心理反應
[00:14:34.880 --> 00:14:36.880]  在這種情況下
[00:14:36.880 --> 00:14:38.880]  我們說這個就是聖經裏面所說的
[00:14:38.880 --> 00:14:40.880]  根本沒有平安
[00:14:40.880 --> 00:14:42.880]  但他說平安了
[00:14:42.880 --> 00:14:44.880]  他自己知不知道呢
[00:14:44.880 --> 00:14:46.880]  可能他知道沒有平安
[00:14:46.880 --> 00:14:48.880]  但他想告訴別人有平安
[00:14:48.880 --> 00:14:50.880]  他做的事是羞辱的
[00:14:50.880 --> 00:14:52.880]  但他想告訴別人不羞辱
[00:14:52.880 --> 00:14:54.880]  因為他慢慢的時候
[00:14:54.880 --> 00:14:56.880]  他自己也說不羞辱
[00:14:56.880 --> 00:14:58.880]  我應該這樣做
[00:14:58.880 --> 00:15:00.880]  我有很高貴的理由可以這樣做
[00:15:00.880 --> 00:15:02.880]  於是就繼續做下去
[00:15:02.880 --> 00:15:04.880]  有什麼後果呢
[00:15:04.880 --> 00:15:06.880]  嚴重的後果呢
[00:15:06.880 --> 00:15:08.880]  我們發覺在這樣的社會心態下
[00:15:08.880 --> 00:15:10.880]  有兩個很嚴重的後果
[00:15:10.880 --> 00:15:12.880]  第一個後果就是大家已經沒有信任
[00:15:12.880 --> 00:15:14.880]  一個沒有信任的社會
[00:15:14.880 --> 00:15:16.880]  失去信任的社會
[00:15:16.880 --> 00:15:18.880]  是一個很可怕的社會
[00:15:18.880 --> 00:15:20.880]  一個失去信任的社會
[00:15:20.880 --> 00:15:22.880]  就是他們覺得
[00:15:22.880 --> 00:15:24.880]  我們這個群體
[00:15:24.880 --> 00:15:26.880]  所有和我們看的不同的
[00:15:26.880 --> 00:15:28.880]  全部都是壞人
[00:15:28.880 --> 00:15:30.880]  這群是假的
[00:15:30.880 --> 00:15:32.880]  所以沒有信任
[00:15:32.880 --> 00:15:34.880]  帶來的結果是一個連鎖性
[00:15:34.880 --> 00:15:36.880]  就算在教會也是
[00:15:36.880 --> 00:15:38.880]  我在教會這麼多年
[00:15:38.880 --> 00:15:40.880]  看到有些很好的教會
[00:15:40.880 --> 00:15:42.880]  因為沒有信任
[00:15:42.880 --> 00:15:44.880]  一次兩次的情況下
[00:15:44.880 --> 00:15:46.880]  開始慢慢地爛下去
[00:15:46.880 --> 00:15:48.880]  當你沒有信任的時候
[00:15:48.880 --> 00:15:50.880]  你就開始猜對方
[00:15:50.880 --> 00:15:52.880]  猜他究竟是怎樣
[00:15:52.880 --> 00:15:54.880]  你不信他的時候
[00:15:54.880 --> 00:15:56.880]  對方覺得你都不信我
[00:15:56.880 --> 00:15:58.880]  那我更加不需要可靠
[00:15:58.880 --> 00:16:00.880]  你更加不可靠
[00:16:00.880 --> 00:16:02.880]  就覺得是不是呢
[00:16:02.880 --> 00:16:04.880]  我都說信不過你呢
[00:16:04.880 --> 00:16:06.880]  於是你就覺得
[00:16:06.880 --> 00:16:08.880]  你根本我努力去做好
[00:16:08.880 --> 00:16:10.880]  你都不信我
[00:16:10.880 --> 00:16:12.880]  何必要做好
[00:16:12.880 --> 00:16:14.880]  於是你又再不可靠
[00:16:14.880 --> 00:16:16.880]  我就更加不信任你
[00:16:16.880 --> 00:16:18.880]  我的不信任令你更加不可靠
[00:16:18.880 --> 00:16:20.880]  那個結果就是這樣
[00:16:20.880 --> 00:16:22.880]  一直滾下去
[00:16:22.880 --> 00:16:24.880]  好像一個癌症一樣滾下去
[00:16:24.880 --> 00:16:26.880]  這是一個很可怕的情況
[00:16:26.880 --> 00:16:28.880]  在這個情況下
[00:16:28.880 --> 00:16:30.880]  我們大家再不相信對方
[00:16:30.880 --> 00:16:32.880]  就好像這裡所說
[00:16:32.880 --> 00:16:34.880]  他連自己都騙了
[00:16:34.880 --> 00:16:36.880]  那我為甚麼會再相信他呢
[00:16:36.880 --> 00:16:38.880]  結果呢
[00:16:38.880 --> 00:16:40.880]  就產生了我們說的
[00:16:40.880 --> 00:16:42.880]  陰謀論的那種心態
[00:16:42.880 --> 00:16:44.880]  陰謀論的
[00:16:44.880 --> 00:16:46.880]  conspiracy的psychology
[00:16:46.880 --> 00:16:48.880]  陰謀論這種
