
[00:00:00.000 --> 00:00:02.000]  在今早的崇拜裡面
[00:12:50.680 --> 00:12:52.680]  一是來自人的內心
[00:12:52.680 --> 00:12:56.680]  二是來自神自己超自然的吸引力
[00:12:56.680 --> 00:12:58.680]  在這裡就好像剛才說的
[00:12:58.680 --> 00:13:01.680]  一個正常的土壤就好像你和我的內心
[00:13:01.680 --> 00:13:03.680]  神做你和我
[00:13:03.680 --> 00:13:05.680]  甚至不是基督徒也好
[00:13:05.680 --> 00:13:07.680]  其實他沒有留意
[00:13:07.680 --> 00:13:09.680]  你有留意你就知道了
[00:13:09.680 --> 00:13:11.680]  其實人的內心
[00:13:11.680 --> 00:13:13.680]  基本上神創造我們的時候
[00:13:13.680 --> 00:13:15.680]  我們是需要神的
[00:13:15.680 --> 00:13:17.680]  就像這個土壤
[00:13:17.680 --> 00:13:19.680]  落粒種子正常的生長
[00:13:19.680 --> 00:13:21.680]  這有什麼特別呢?
[00:13:21.680 --> 00:13:23.680]  所以屬靈生命應該是成長的
[00:13:23.680 --> 00:13:25.680]  應該越來越好
[00:13:25.680 --> 00:13:27.680]  越來越愛神
[00:13:27.680 --> 00:13:29.680]  因為我們人的心靈根本是需要神的
[00:13:29.680 --> 00:13:31.680]  其實我們留意一下自己的心靈
[00:13:31.680 --> 00:13:33.680]  如果誠實的話
[00:13:33.680 --> 00:13:35.680]  你知道我們人生怎麼會有把握呢?
[00:13:35.680 --> 00:13:37.680]  有些東西可以暫時有把握
[00:13:37.680 --> 00:13:39.680]  但是真正的安全感
[00:13:39.680 --> 00:13:41.680]  是來自那位絕對有能力
[00:13:41.680 --> 00:13:43.680]  又帶領我們
[00:13:43.680 --> 00:13:45.680]  保守我們與我們同行的神
[00:13:45.680 --> 00:13:47.680]  所以我們其實是需要神
[00:13:47.680 --> 00:13:49.680]  才有真正的安全感
[00:13:49.680 --> 00:13:51.680]  人其實是知道的
[00:13:51.680 --> 00:13:55.680]  其實我們心裡面就是有這種天然的天心
[00:13:55.680 --> 00:13:57.680]  每一個人都有這樣的需要
[00:13:57.680 --> 00:13:59.680]  我們是需要神的
[00:13:59.680 --> 00:14:01.680]  或者我們說
[00:14:01.680 --> 00:14:03.680]  我們都知道
[00:14:03.680 --> 00:14:05.680]  如果我們要尋找真正的愛
[00:14:05.680 --> 00:14:07.680]  和陪伴的關係
[00:14:07.680 --> 00:14:09.680]  這是每一個人都需要的
[00:14:09.680 --> 00:14:11.680]  是要神才能夠真正滿足這種愛
[00:14:11.680 --> 00:14:13.680]  這種無條件的愛
[00:14:13.680 --> 00:14:15.680]  是不是?
[00:14:15.680 --> 00:14:17.680]  人間的愛當然會很好
[00:14:17.680 --> 00:14:19.680]  我們都不斷要追求
[00:14:19.680 --> 00:14:21.680]  不過我們都明白的
[00:14:21.680 --> 00:14:23.680]  其實有哪一個愛的關係
[00:14:23.680 --> 00:14:25.680]  無論是朋友、夫婦
[00:14:25.680 --> 00:14:27.680]  還是父母、子女
[00:14:27.680 --> 00:14:29.680]  都沒有辦法能夠真正
[00:14:29.680 --> 00:14:31.680]  得到這種絕對完美的關係
[00:14:31.680 --> 00:14:33.680]  就是說對方能夠完全的了解你
[00:14:33.680 --> 00:14:35.680]  完全的接納你
[00:14:35.680 --> 00:14:37.680]  是不是?
[00:14:37.680 --> 00:14:39.680]  你可以毫無保留的依賴他
[00:14:39.680 --> 00:14:41.680]  更加重要的
[00:14:41.680 --> 00:14:43.680]  沒有一個人能夠夠膽說
[00:14:43.680 --> 00:14:45.680]  我永遠不會離開你
[00:14:45.680 --> 00:14:47.680]  其實我們心裡面知道
[00:14:47.680 --> 00:14:49.680]  一個絕對能夠符合這些條件的
[00:14:49.680 --> 00:14:51.680]  我們真是在這種的關係裡面
[00:14:51.680 --> 00:14:53.680]  在愛裡面
[00:14:53.680 --> 00:14:55.680]  一個完美的對象
[00:14:55.680 --> 00:14:57.680]  只有什麼呢?
[00:14:57.680 --> 00:14:59.680]  是神自己
[00:14:59.680 --> 00:15:01.680]  所以你和我心裡面的心田
[00:15:01.680 --> 00:15:03.680]  田本來就是
[00:15:03.680 --> 00:15:05.680]  等待種子下來
[00:15:05.680 --> 00:15:07.680]  生長的
[00:15:07.680 --> 00:15:09.680]  這是很自然的
[00:15:09.680 --> 00:15:11.680]  根本神給我們這個田
[00:15:11.680 --> 00:15:13.680]  第一個就是我們心裡面
[00:15:13.680 --> 00:15:15.680]  對神的渴慕和需要
[00:15:15.680 --> 00:15:17.680]  好了
[00:15:17.680 --> 00:15:19.680]  更加美麗的
[00:15:19.680 --> 00:15:21.680]  神真的將種子
[00:15:21.680 --> 00:15:23.680]  祂的真理
[00:15:23.680 --> 00:15:25.680]  發到我們心田裡面
[00:15:25.680 --> 00:15:27.680]  這樣就一拍即合
[00:15:27.680 --> 00:15:29.680]  我們需要神
[00:15:29.680 --> 00:15:31.680]  神本身都有祂自己偉大的吸引力
[00:15:31.680 --> 00:15:33.680]  當我們了解神的時候
[00:15:33.680 --> 00:15:35.680]  真的
[00:15:35.680 --> 00:15:37.680]  我們心裡面所需要的正正就是這個
[00:15:37.680 --> 00:15:39.680]  就是那位絕對有能力的
[00:15:39.680 --> 00:15:41.680]  無所不知
[00:15:41.680 --> 00:15:43.680]  無所不能的神
[00:15:43.680 --> 00:15:45.680]  如果祂陪伴我們行人生的路
[00:15:45.680 --> 00:15:47.680]  我們當然是
[00:15:47.680 --> 00:15:49.680]  就是需要那個
[00:15:49.680 --> 00:15:51.680]  神的渴慕是有這個吸引力和特性
[00:15:51.680 --> 00:15:53.680]  神的愛就是那種
[00:15:53.680 --> 00:15:55.680]  無微不至的關懷的愛
[00:15:55.680 --> 00:15:57.680]  正是我們心裡面所渴慕
[00:15:57.680 --> 00:15:59.680]  祂永遠不會離開我們的愛
[00:15:59.680 --> 00:16:01.680]  所以神有祂的吸引力
[00:16:01.680 --> 00:16:03.680]  有這個種子
[00:16:03.680 --> 00:16:05.680]  一個好種子
[00:16:05.680 --> 00:16:07.680]  正常的種子
[00:16:07.680 --> 00:16:09.680]  就是神自己的吸引力
[00:16:09.680 --> 00:16:11.680]  加上我們的土壤
[00:16:11.680 --> 00:16:13.680]  我們對神的需要
[00:16:13.680 --> 00:16:15.680]  一拍即合
[00:16:15.680 --> 00:16:17.680]  沒有理由不會成長的
[00:16:17.680 --> 00:16:19.680]  我們熟悉生命
[00:16:19.680 --> 00:16:21.680]  每個人正常一定會成長
[00:16:21.680 --> 00:16:23.680]  耶穌說30倍60倍100倍
[00:16:23.680 --> 00:16:25.680]  就這樣說下去
[00:16:25.680 --> 00:16:27.680]  就是正常
[00:16:27.680 --> 00:16:29.680]  這是最簡單的道理
[00:16:29.680 --> 00:16:31.680]  除了這兩種力量之外
[00:16:31.680 --> 00:16:33.680]  耶穌提醒我們
[00:16:33.680 --> 00:16:35.680]  還有兩種負面的力量
[00:16:35.680 --> 00:16:37.680]  有些不正常的情況會出現
[00:16:37.680 --> 00:16:39.680]  以致為什麼
