
[00:00:00.000 --> 00:00:01.920]  今天我想講的就是
[00:03:21.480 --> 00:03:23.400]  他似乎在問這間教會
[00:03:23.400 --> 00:03:26.000]  不知道對這些問題有什麼看法
[00:03:26.000 --> 00:03:29.200]  而決定他是否應該來參加
[00:03:29.200 --> 00:03:30.440]  當然我一邊鼓勵他
[00:03:30.440 --> 00:03:31.600]  神有很大的恩典
[00:03:31.600 --> 00:03:34.120]  去幫助我們解決過去的一些錯失
[00:03:34.120 --> 00:03:36.280]  但聽得出他是很驚訝
[00:03:36.280 --> 00:03:38.800]  原來有這樣的看法
[00:03:38.800 --> 00:03:40.960]  在他的圈子相信認為
[00:03:40.960 --> 00:03:44.160]  是一些很普通很隨便的事情
[00:03:44.160 --> 00:03:46.800]  所以我們今天要幫助一些初信弟兄姊妹
[00:03:46.800 --> 00:03:48.360]  幫助他們一步一步
[00:03:48.360 --> 00:03:52.360]  將過去的一些錯失糾正
[00:03:52.360 --> 00:03:54.640]  我們不去排斥
[00:03:54.640 --> 00:03:56.080]  也不要隨便論斷
[00:03:56.080 --> 00:03:58.200]  但我們需要更多的附帶價
[00:03:58.200 --> 00:03:59.040]  來關心他
[00:03:59.040 --> 00:04:01.840]  一會兒我會再多講一點這方面
[00:04:01.840 --> 00:04:05.240]  第二就是我見到很多教徒
[00:04:05.240 --> 00:04:08.120]  是對於關於性的立場
[00:04:08.120 --> 00:04:13.480]  是黑白不明是非不分
[00:04:13.480 --> 00:04:14.920]  剛才提及荷蘭
[00:04:14.920 --> 00:04:17.240]  我都講到我在大概一個月之前
[00:04:17.240 --> 00:04:19.960]  去荷蘭參加宣導會的一個會議
[00:04:19.960 --> 00:04:22.040]  去到的時候就體會到當時的
[00:04:22.040 --> 00:04:25.640]  當地的華人教會是很大困難
[00:04:25.640 --> 00:04:28.120]  因為當地已經立法通過了
[00:04:28.120 --> 00:04:31.680]  同性戀的婚姻合法化
[00:04:31.680 --> 00:04:33.520]  那些青少年弟兄姊妹
[00:04:33.520 --> 00:04:35.720]  是向教會的長輩提出
[00:04:35.720 --> 00:04:40.840]  為什麼教會要歧視那些同性戀者
[00:04:40.840 --> 00:04:43.520]  政府都通過了立法給他們結婚
[00:04:43.520 --> 00:04:45.720]  為什麼教會會這樣呢
[00:04:45.720 --> 00:04:47.760]  他們不明白
[00:04:47.760 --> 00:04:50.040]  教徒不贊成同性戀
[00:04:50.040 --> 00:04:51.840]  不等於歧視他們
[00:04:51.840 --> 00:04:55.960]  用了外間的術語套入我們的說話當中
[00:04:55.960 --> 00:04:56.560]  不單止這樣
[00:04:56.560 --> 00:04:58.160]  一些青少年的
[00:04:58.160 --> 00:05:00.400]  因為有教會裏面的長輩當中
[00:05:00.400 --> 00:05:02.160]  有些比較年輕的
[00:05:02.160 --> 00:05:04.840]  有些年輕的執事
[00:05:04.840 --> 00:05:07.000]  他們對於婚前性行為
[00:05:07.000 --> 00:05:10.040]  是完全絕口不提的
[00:05:10.040 --> 00:05:11.520]  因為他們覺得
[00:05:11.520 --> 00:05:13.160]  到處都是這樣
[00:05:13.160 --> 00:05:15.440]  教會裏面都有些人知道是這樣
[00:05:15.440 --> 00:05:17.680]  所以他們不敢說任何的說話
[00:05:17.680 --> 00:05:21.960]  關於聖經怎麼看婚前性行為
[00:05:21.960 --> 00:05:23.000]  所以你看到
[00:05:23.000 --> 00:05:25.840]  這個政府一直這樣發展
[00:05:25.840 --> 00:05:27.440]  令到教會都好像覺得
[00:05:27.440 --> 00:05:29.960]  在一種很強的壓力之下
[00:05:29.960 --> 00:05:32.560]  要接受這個大眾的看法
[00:05:32.560 --> 00:05:34.680]  香港未必到這樣的情況
[00:05:34.680 --> 00:05:37.120]  但我估計很快會
[00:05:37.120 --> 00:05:38.680]  我們真的要好好警覺
[00:05:38.680 --> 00:05:42.000]  在未曾有這樣的情況之前
[00:05:42.000 --> 00:05:44.240]  教會是更加小心去學習
[00:05:44.240 --> 00:05:47.520]  去明白聖經在這方面的教導是怎樣
[00:05:47.520 --> 00:05:49.240]  第三個影響就是
[00:05:49.240 --> 00:05:50.400]  我特別提到青年人
[00:05:50.400 --> 00:05:52.320]  青年人現在拍拖的觀念
[00:05:52.320 --> 00:05:54.120]  大家都知道很受整個傳媒影響
[00:05:54.120 --> 00:05:56.880]  剛才大家看到很多有關的報道
[00:05:56.880 --> 00:05:59.720]  而很多的青年人也因此受到很多的傷害
[00:05:59.720 --> 00:06:00.760]  大家不知道知不知道
[00:06:00.760 --> 00:06:02.920]  我們教會現在
[00:06:02.920 --> 00:06:05.640]  所謂流失的比率
[00:06:05.640 --> 00:06:09.960]  最多是哪個年齡組別
[00:06:09.960 --> 00:06:12.960]  我們剛剛去年有個調查
[00:06:12.960 --> 00:06:15.800]  我們比對過去的數字就發覺
[00:06:15.800 --> 00:06:17.200]  在我們教會裏面
[00:06:17.200 --> 00:06:20.360]  20歲到30歲之間
[00:06:20.360 --> 00:06:25.040]  那個年齡組別離開的弟兄姊妹是最多的
[00:06:25.040 --> 00:06:28.480]  這個現象是在兩年之前是沒有的
[00:06:28.480 --> 00:06:30.080]  過去一直都穩定的
[00:06:30.080 --> 00:06:34.120]  但近一次的調查突然間就發覺這個情況出現
[00:06:34.120 --> 00:06:38.160]  我們未曾很能夠完全分析到這個問題
[00:06:38.160 --> 00:06:40.280]  但其中一個可能因素就是
[00:06:40.280 --> 00:06:42.880]  這個年齡組別的弟兄姊妹很多是在拍拖
[00:06:42.880 --> 00:06:44.120]  談戀愛
[00:06:44.120 --> 00:06:46.320]  而且一個就牽連幾個
[00:06:46.320 --> 00:06:50.760]  一發生什麼事就全批走了
[00:06:50.760 --> 00:06:53.400]  而我一次去一個大專的團契講道
[00:06:53.400 --> 00:06:57.920]  他們就請我講一些關於大專生的戀愛問題
[00:06:57.920 --> 00:06:59.480]  他給我看了一些調查
[00:06:59.480 --> 00:07:03.000]  就發覺大專生現在他們的情況是怎樣呢?
[00:07:03.000 --> 00:07:05.120]  他們很多人認為
[00:07:05.120 --> 00:07:09.680]  人生最大的受傷害的原因
[00:07:09.680 --> 00:07:12.560]  就是失戀
[00:07:12.560 --> 00:07:16.200]  調查當中發現有三成半的大專生認為
[00:07:16.200 --> 00:07:19.800]  他們人生裡面最大的傷害就是失戀
[00:07:19.800 --> 00:07:23.280]  因為他們經歷很多很多傷害
[00:07:23.280 --> 00:07:24.720]  但為什麼這麼多傷害呢?
[00:07:24.720 --> 00:07:25.840]  以前沒有的嗎?
[00:07:25.840 --> 00:07:26.840]  以前有
[00:07:26.840 --> 00:07:28.240]  不過現在更加厲害
[00:07:28.240 --> 00:07:29.720]  為什麼更加厲害呢?
[00:07:29.720 --> 00:07:30.520]  第一
[00:07:30.520 --> 00:07:33.720]  因為現在拍拖的年齡越來越低
[00:07:33.720 --> 00:07:35.560]  很年輕的就拍拖了
[00:07:35.560 --> 00:07:37.480]  大專生就更加是了
[00:07:37.480 --> 00:07:38.400]  第二
[00:07:38.400 --> 00:07:39.760]  他們談戀愛
[00:07:39.760 --> 00:07:46.360]  他們不能夠分辨性愛和真正的相愛的關係
[00:07:46.360 --> 00:07:47.240]  一走在一起
[00:07:47.240 --> 00:07:50.600]  很快就會有親密的肉體關係
[00:07:50.600 --> 00:07:54.440]  但自己的生命、心靈的關係
[00:07:54.440 --> 00:07:58.000]  永遠都跑不上肉體的關係
[00:07:58.000 --> 00:08:00.360]  慢慢慢慢就發覺很多摩擦
[00:08:00.360 --> 00:08:01.800]  很多衝突
[00:08:01.800 --> 00:08:03.320]  但好像很接近
[00:08:03.320 --> 00:08:05.880]  但其實心靈很遙遠
[00:08:05.880 --> 00:08:10.440]  所以出現很多人際之間的摩擦和傷害
[00:08:10.440 --> 00:08:11.000]  第三
[00:08:11.000 --> 00:08:12.840]  他們很多時候拍拖
[00:08:12.840 --> 00:08:15.640]  你不要以為拍拖就是為了結婚
[00:08:15.640 --> 00:08:16.920]  他們調查發現
[00:08:16.920 --> 00:08:19.200]  百分之十五
[00:08:19.200 --> 00:08:21.040]  只是15%的人
[00:08:21.040 --> 00:08:23.920]  他們拍拖是為了選擇結婚對象
[00:08:23.920 --> 00:08:27.760]  百分之八十五是為了拍拖
[00:08:27.760 --> 00:08:31.160]  為了有一個人可以親吻、玩耍、談話
[00:08:31.160 --> 00:08:33.040]  就是這麼多
[00:08:33.040 --> 00:08:34.040]  因此在這樣的情況下
[00:08:34.040 --> 00:08:38.200]  你會發覺香港人現在的青少年的自殺率
[00:08:38.200 --> 00:08:40.120]  是不斷增加的
[00:08:40.120 --> 00:08:42.120]  而調查發現自殺的原因
[00:08:42.120 --> 00:08:44.640]  很大部分是因為感情問題
[00:08:44.640 --> 00:08:48.400]  而香港現在整體的自殺的情況
[00:08:48.400 --> 00:08:52.400]  頭號的自殺原因是牽涉男女感情
[00:08:52.400 --> 00:08:54.600]  或者是夫妻的問題
[00:08:54.600 --> 00:08:57.600]  或者是男女朋友的問題
[00:08:57.600 --> 00:08:59.240]  所以這情形都讓我們感受到
[00:08:59.240 --> 00:09:01.760]  對整個教會都有一定的影響
[00:09:01.760 --> 00:09:05.560]  而帶來很多弟兄姊妹相處上的困難
[00:09:05.560 --> 00:09:08.760]  而我們需要留心這方面
[00:09:08.760 --> 00:09:10.720]  另一方面就是關於對夫婦的影響
[00:09:10.720 --> 00:09:11.920]  或者我不需要多說
[00:09:11.920 --> 00:09:13.240]  大家很多時候都會聽到
[00:09:13.240 --> 00:09:15.560]  很多關於婚外情的事情
[00:09:15.560 --> 00:09:18.320]  在教會裏面很多時候都要幫助夫婦
[00:09:18.320 --> 00:09:21.080]  處理他們之間的婚姻問題
[00:09:21.080 --> 00:09:25.360]  但現在發覺問題是很多外面影響到
[00:09:25.360 --> 00:09:27.080]  什麼外面影響呢?
[00:09:27.080 --> 00:09:29.680]  因為外間很多人士
[00:09:29.680 --> 00:09:34.360]  現在是不介意你是已婚的
[00:09:34.360 --> 00:09:37.560]  有些可能喜歡你是已婚的
[00:09:37.560 --> 00:09:39.320]  有些女孩子二十多歲
[00:09:39.320 --> 00:09:42.240]  她們喜歡找一些已婚的男士
[00:09:42.240 --> 00:09:44.760]  來約她們出街
[00:09:44.760 --> 00:09:46.000]  有些男士覺得
[00:09:46.000 --> 00:09:48.000]  「無所謂,出去喝杯東西而已」
[00:09:48.000 --> 00:09:51.040]  有些時候就跌進了圈套
[00:09:51.040 --> 00:09:54.920]  當然有些男士
[00:09:54.920 --> 00:09:57.520]  亦都會去接觸一些已婚的女士
[00:09:57.520 --> 00:09:58.520]  我們有些弟兄姊妹
[00:09:58.520 --> 00:09:59.800]  有些姐妹告訴我們
[00:09:59.800 --> 00:10:01.000]  有時候出去公幹
[00:10:01.000 --> 00:10:02.800]  一大班同事
[00:10:02.800 --> 00:10:05.040]  大家都知道大家已經結婚了
[00:10:05.040 --> 00:10:07.040]  但去到一些環境
[00:10:07.040 --> 00:10:10.320]  那些男同事可以不理你那麼多
[00:10:10.320 --> 00:10:11.680]  就接觸他們
[00:10:11.680 --> 00:10:13.520]  就去玩弄他們
[00:10:13.520 --> 00:10:15.760]  知道他們背後的動機
[00:10:15.760 --> 00:10:17.880]  整個社會環境已經好像沒有了界線
[00:10:17.880 --> 00:10:21.200]  總之我喜歡就可以了
[00:10:21.200 --> 00:10:23.760]  亦都因此影響了很多婚姻的生活
[00:10:23.760 --> 00:10:25.760]  教會也受到影響
[00:10:25.760 --> 00:10:27.760]  教會也同時受到影響
[00:10:27.760 --> 00:10:29.760]  在北美有一對夫婦
[00:10:29.760 --> 00:10:31.760]  他們是很恩愛的夫婦
[00:10:31.760 --> 00:10:32.760]  丈夫在教會當中
[00:10:32.760 --> 00:10:33.760]  有很好的侍奉
[00:10:33.760 --> 00:10:35.760]  很敬虔的生命
[00:10:35.760 --> 00:10:38.760]  第一次太太在她丈夫的衣櫃裏
[00:10:38.760 --> 00:10:43.760]  找出一大疊的色情畫布
[00:10:43.760 --> 00:10:45.760]  這個太太很震驚
[00:10:45.760 --> 00:10:47.760]  而突然間她就發覺
[00:10:47.760 --> 00:10:50.760]  我和先生有性關係的時候
[00:10:50.760 --> 00:10:54.760]  到底他怎樣看我呢?
[00:10:54.760 --> 00:10:57.760]  突然間她發覺自己好像很低賤
[00:10:57.760 --> 00:11:00.760]  因為她覺得自己的丈夫對她
[00:11:00.760 --> 00:11:03.760]  好像對一個色情的對象
[00:11:03.760 --> 00:11:04.760]  而她亦都覺得
[00:11:04.760 --> 00:11:08.760]  對著那些色情畫布美化了的女性
[00:11:08.760 --> 00:11:12.760]  她就說我怎會能夠滿足到我先生
[00:11:12.760 --> 00:11:14.760]  因此完全沒有任何的動機
[00:11:14.760 --> 00:11:17.760]  要和先生有親密的關係
[00:11:17.760 --> 00:11:19.760]  有些時候你會發覺
[00:11:19.760 --> 00:11:23.760]  男士在色情的問題上跌倒了
[00:11:23.760 --> 00:11:24.760]  整個的關係
[00:11:24.760 --> 00:11:26.760]  和太太和家人的關係
[00:11:26.760 --> 00:11:28.760]  都會因此受到破損
[00:11:28.760 --> 00:11:31.760]  而產生了很多很多的問題
[00:11:31.760 --> 00:11:32.760]  剛才我所說的
[00:11:32.760 --> 00:11:34.760]  就是一些很簡單
[00:11:34.760 --> 00:11:35.760]  但是很真實的
[00:11:35.760 --> 00:11:38.760]  在影響教會的一些事情
[00:11:38.760 --> 00:11:41.760]  接著我想說一些回應方面
[00:11:41.760 --> 00:11:42.760]  這個回應是一部份
[00:11:42.760 --> 00:11:44.760]  其他待會大家聊天的時候
[00:11:44.760 --> 00:11:46.760]  大家再商量
[00:11:46.760 --> 00:11:49.760]  對於一些初信的弟兄姊妹
[00:11:49.760 --> 00:11:52.760]  我們要很清楚
[00:11:52.760 --> 00:11:56.760]  將聖經的立場說出來
[00:11:56.760 --> 00:11:59.760]  我們不要軟化了我們的立場
[00:11:59.760 --> 00:12:03.760]  有時候我說不要這麼清楚
[00:12:03.760 --> 00:12:05.760]  好像很不近人情
[00:12:05.760 --> 00:12:07.760]  不好的這樣
[00:12:07.760 --> 00:12:08.760]  但我自己越來越感覺
[00:12:08.760 --> 00:12:12.760]  何時我們立場一軟化了
[00:12:12.760 --> 00:12:15.760]  那些問題就更加沒有機會去處理
[00:12:15.760 --> 00:12:17.760]  因為覺得不需要處理
[00:12:17.760 --> 00:12:20.760]  OK的,我們接受的
[00:12:20.760 --> 00:12:21.760]  第二就是
[00:12:21.760 --> 00:12:23.760]  沒錯,要堅定立場
[00:12:23.760 --> 00:12:25.760]  但同時要對這些弟兄姊妹
[00:12:25.760 --> 00:12:27.760]  有很清楚的忍耐
[00:12:27.760 --> 00:12:28.760]  讓他們知道
[00:12:28.760 --> 00:12:33.760]  神的愛仍然是淋到他們身上
[00:12:33.760 --> 00:12:35.760]  神有能力去幫助你們
[00:12:35.760 --> 00:12:37.760]  去解決過去的問題
[00:12:37.760 --> 00:12:39.760]  當然在當中要很小心去關顧
[00:12:39.760 --> 00:12:41.760]  去跟進他們,去幫助他們
[00:12:41.760 --> 00:12:43.760]  不可以說你自己搞定
[00:12:43.760 --> 00:12:46.760]  而是真正要具體地幫助他們
[00:12:46.760 --> 00:12:49.760]  在當中要有很清楚的教導
[00:12:49.760 --> 00:12:52.760]  關於聖經如何看待這些事情
[00:12:52.760 --> 00:12:54.760]  我們比較容易
[00:12:54.760 --> 00:12:57.760]  很所謂apologetic
[00:12:57.760 --> 00:12:59.760]  很護教式地說一些立場
[00:12:59.760 --> 00:13:01.760]  我純粹覺得有兩方面
[00:13:01.760 --> 00:13:02.760]  一方面
[00:13:02.760 --> 00:13:04.760]  我們跟弟兄姊妹解釋
[00:13:04.760 --> 00:13:06.760]  聖經的道理的時候
[00:13:06.760 --> 00:13:11.760]  不需要處處要跟自己解釋
[00:13:11.760 --> 00:13:13.760]  只是很清楚、很簡單
[00:13:13.760 --> 00:13:15.760]  神的話是這樣說的
[00:13:15.760 --> 00:13:18.760]  聖經的話是這樣教導我們
[00:13:18.760 --> 00:13:23.760]  很簡單地將清楚的原則說出來
[00:13:23.760 --> 00:13:28.760]  有些人會覺得這樣做好像很霸權
[00:13:28.760 --> 00:13:31.760]  但正因為很多人不敢將立場
[00:13:31.760 --> 00:13:33.760]  帶著權柄地說出來
[00:13:33.760 --> 00:13:37.760]  因此慢慢地就沒有了所謂立場
[00:13:37.760 --> 00:13:40.760]  就更加產生很多混亂的思維
[00:13:40.760 --> 00:13:41.760]  很多青少年
[00:13:41.760 --> 00:13:42.760]  有時我們的經驗就是
[00:13:42.760 --> 00:13:43.760]  我們很尊重他
[00:13:43.760 --> 00:13:45.760]  你怎樣看待他
[00:13:45.760 --> 00:13:48.760]  但後來發覺原來當你清楚給他指引
[00:13:48.760 --> 00:13:51.760]  他還覺得安全
[00:13:51.760 --> 00:13:52.760]  現在很多時候
[00:13:52.760 --> 00:13:55.760]  你知道父母通常去哪裏吃飯呢?
[00:13:55.760 --> 00:13:57.760]  如果十六個小孩
[00:13:57.760 --> 00:13:59.760]  就去麥當勞
[00:13:59.760 --> 00:14:01.760]  去哪裏吃飯呢?
[00:14:01.760 --> 00:14:02.760]  麥當勞
[00:14:02.760 --> 00:14:05.760]  好,好,好,跟著去吧
[00:14:05.760 --> 00:14:07.760]  現在子女中心的家庭
[00:14:07.760 --> 00:14:08.760]  在大陸最多了
[00:14:08.760 --> 00:14:10.760]  一仔政策
[00:14:10.760 --> 00:14:11.760]  就是兒子說了算
[00:14:11.760 --> 00:14:14.760]  所以很多小皇帝出現
[00:14:14.760 --> 00:14:16.760]  但其實很多兒童
[00:14:16.760 --> 00:14:18.760]  當他自己做一些決定的時候
[00:14:18.760 --> 00:14:19.760]  他是很擔心
[00:14:19.760 --> 00:14:22.760]  因為不知道是不是最對
[00:14:22.760 --> 00:14:24.760]  其實內心很不安
[00:14:24.760 --> 00:14:27.760]  但父母有清楚的立場指示他們
[00:14:27.760 --> 00:14:28.760]  引導他們
[00:14:28.760 --> 00:14:30.760]  反而他們有一種安全感
[00:14:30.760 --> 00:14:31.760]  當然我這樣說的時候
[00:14:31.760 --> 00:14:35.760]  並不表示我們是一種好像很強權的態度
[00:14:35.760 --> 00:14:39.760]  我們同樣要將一種分析解釋出來
[00:14:39.760 --> 00:14:42.760]  要很小心幫助弟兄姊妹理解
[00:14:42.760 --> 00:14:44.760]  一些別人對我們的批評
[00:14:44.760 --> 00:14:46.760]  他們的問題在哪裏
[00:14:46.760 --> 00:14:49.760]  那個理解有什麼錯誤的地方
[00:14:49.760 --> 00:14:51.760]  來幫他們分析問題
[00:14:51.760 --> 00:14:52.760]  但分析歸分析
[00:14:52.760 --> 00:14:56.760]  不等於我們沒有一個清晰的立場
[00:14:56.760 --> 00:14:58.760]  我很盼望在教會當中
[00:14:58.760 --> 00:15:00.760]  會有更多的研習班
[00:15:00.760 --> 00:15:03.760]  會專心去講有關這些的立場
[00:15:03.760 --> 00:15:05.760]  譬如教會有些社會組辦的主要學員
[00:15:05.760 --> 00:15:07.760]  我會鼓勵弟兄姊妹去讀
[00:15:07.760 --> 00:15:08.760]  是更加清晰
[00:15:08.760 --> 00:15:09.760]  不單止明白聖經看法
[00:15:09.760 --> 00:15:11.760]  也要知道外間的立場
[00:15:11.760 --> 00:15:12.760]  他們怎樣講我們
[00:15:12.760 --> 00:15:14.760]  而去分析他們所講的話
[00:15:14.760 --> 00:15:15.760]  有些書本
[00:15:15.760 --> 00:15:17.760]  大家很小心去看書
[00:15:17.760 --> 00:15:19.760]  來認識有關的看法
[00:15:19.760 --> 00:15:22.760]  而對待一些軟弱的弟兄姊妹的時候
[00:15:22.760 --> 00:15:23.760]  我們知道我們有立場
[00:15:23.760 --> 00:15:25.760]  不過我們不要排斥他們
[00:15:25.760 --> 00:15:26.760]  仍然很清楚知道
[00:15:26.760 --> 00:15:29.760]  神的恩典很大的寬容
[00:15:29.760 --> 00:15:31.760]  我們接納他們
[00:15:31.760 --> 00:15:34.760]  我們學習跟他們一起自然的相處
[00:15:34.760 --> 00:15:37.760]  不要側側的在肩膀上
[00:15:37.760 --> 00:15:40.760]  跟他們聊天小心一點
[00:15:40.760 --> 00:15:43.760]  他們曾經是同性戀者
[00:15:43.760 --> 00:15:47.760]  你顧著他們說話的時候會傳染你
[00:15:47.760 --> 00:15:49.760]  很多很錯誤的看法
[00:15:49.760 --> 00:15:51.760]  令到很多想回轉的人
[00:15:51.760 --> 00:15:55.760]  是得不到一種支持
[00:15:55.760 --> 00:15:59.760]  我有一個自己用英文表達的方式
[00:15:59.760 --> 00:16:02.760]  我們對他們有期望
[00:16:02.760 --> 00:16:04.760]  Firm expectation
[00:16:04.760 --> 00:16:07.760]  But with space
[00:16:07.760 --> 00:16:10.760]  是給予他們空間一步步的改變
[00:16:10.760 --> 00:16:12.760]  不要求他們馬上改變
[00:16:12.760 --> 00:16:14.760]  但並不表示我們沒有期望
[00:16:14.760 --> 00:16:17.760]  我們會期望他們有改變
[00:16:17.760 --> 00:16:18.760]  亦給予他們空間
[00:16:18.760 --> 00:16:22.760]  有時間亦改變
[00:16:22.760 --> 00:16:24.760]  第二方面我想講講
[00:16:24.760 --> 00:16:27.760]  剛才我提及青少年和夫婦的情況
[00:16:27.760 --> 00:16:31.760]  在這裡我們過去教會有一些青年精傑講座
[00:16:31.760 --> 00:16:33.760]  那裡有很多我已經講過
[00:16:33.760 --> 00:16:34.760]  我就不多講
[00:16:34.760 --> 00:16:36.760]  不過我想提的是
[00:16:36.760 --> 00:16:39.760]  我們需要很具體
[00:16:39.760 --> 00:16:41.760]  怎樣幫助青少年弟兄姊妹
[00:16:41.760 --> 00:16:45.760]  能夠很具體地處理自己的性慾
[00:16:45.760 --> 00:16:47.760]  不可以單單說你不好看
[00:16:47.760 --> 00:16:49.760]  你不要做
[00:16:49.760 --> 00:16:53.760]  但怎樣能夠處理很多澎湃的性慾
[00:16:53.760 --> 00:16:57.760]  是不是壓抑就不健康
[00:16:57.760 --> 00:16:58.760]  現在的觀念就是這樣
