
[00:00:00.000 --> 00:00:06.000]  今天晚上,我們要看另外兩個聖靈的比喻
[00:02:07.000 --> 00:02:10.000]  第二,「福虛」裡面有愛力
[00:02:10.000 --> 00:02:12.000]  「福虛」裡面有愛力
[00:02:12.000 --> 00:02:16.000]  第三,「福虛」裡面有生命力
[00:02:16.000 --> 00:02:18.000]  「福虛」裡面有生命的力
[00:02:18.000 --> 00:02:21.000]  第一,熱力
[00:02:21.000 --> 00:02:25.000]  一隻母雞浮在雞卵上
[00:02:25.000 --> 00:02:30.000]  在雞卵上面有熱力
[00:02:30.000 --> 00:02:34.000]  這個熱力幫助雞卵慢慢變化
[00:02:34.000 --> 00:02:38.000]  那麼你的熱力就幫助雞卵慢慢的變化
[00:02:38.000 --> 00:02:41.000]  如果沒有這個熱力
[00:02:41.000 --> 00:02:45.000]  小雞長不成出來
[00:02:45.000 --> 00:02:48.000]  第二,愛力
[00:02:48.000 --> 00:02:52.000]  這隻母雞對牠的生的雞卵有愛
[00:02:52.000 --> 00:02:55.000]  這個母雞對牠生的雞卵是有愛的
[00:02:55.000 --> 00:03:00.000]  這隻母雞浮在卵上的時候,有愛的因素在其中
[00:03:00.000 --> 00:03:04.000]  這個母雞浮在雞卵上面的時候,有愛在其中
[00:03:04.000 --> 00:03:07.000]  第三,生命力
[00:03:07.000 --> 00:03:09.000]  生命的力,對這隻雞卵
[00:03:09.000 --> 00:03:14.000]  這一隻的雞卵是從母雞的生命裡面產生出來
[00:03:14.000 --> 00:03:17.000]  是從母雞的生命裡面產生出來的
[00:03:17.000 --> 00:03:21.000]  牠的熱力,牠的熱力,牠的愛力,牠的愛力
[00:03:21.000 --> 00:03:26.000]  都幫助這個雞卵裡面的生命,能夠富裕成長
[00:03:26.000 --> 00:03:31.000]  都幫助這個雞卵裡面的生命力量,能夠生長起來
[00:03:31.000 --> 00:03:33.000]  兄弟,是山東人
[00:03:33.000 --> 00:03:35.000]  兄弟,是山東人
[00:03:35.000 --> 00:03:37.000]  山東在冬天的時候很冷啊
[00:03:37.000 --> 00:03:40.000]  山東在冬天的時候很冷啊
[00:03:40.000 --> 00:03:44.000]  很多時候啊,是過於言語所能夠形容的
[00:03:44.000 --> 00:03:47.000]  很多時候是過於言語所能夠形容的
[00:03:47.000 --> 00:03:53.000]  同時,雞,這個雞是母雞的生命所生產出來
[00:03:53.000 --> 00:03:56.000]  這個雞是母雞的生命所產生出來的
[00:03:56.000 --> 00:04:01.000]  如果我說,雞的生命必須要分零的工作
[00:04:01.000 --> 00:04:03.000]  雞當然要有性命的工作
[00:04:03.000 --> 00:04:05.000]  哪裡就要有素零的熱力
[00:04:05.000 --> 00:04:07.000]  哪裡就要有性命的熱力
[00:04:07.000 --> 00:04:09.000]  哪裡要有分零的工作
[00:04:09.000 --> 00:04:11.000]  哪裡就要有性命的工作
[00:04:11.000 --> 00:04:13.000]  哪裡就要有生命的愛力
[00:04:13.000 --> 00:04:15.000]  哪裡就要有性命的愛力
[00:04:15.000 --> 00:04:16.000]  哪裡要有生命的工作
[00:04:16.000 --> 00:04:18.000]  哪裡就要有性命的工作
[00:04:18.000 --> 00:04:20.000]  哪裡就要有生命力
[00:04:20.000 --> 00:04:22.000]  哪裡就要有生命力
[00:04:22.000 --> 00:04:26.000]  所以如果一間教會裡面有生命的運行
[00:04:26.000 --> 00:04:28.000]  那間教會有富了
[00:04:28.000 --> 00:04:31.000]  所以如果哪間大會有生命的運行
[00:04:31.000 --> 00:04:33.000]  那間大會就有富了
[00:04:33.000 --> 00:04:35.000]  生命運行的時候
[00:04:35.000 --> 00:04:36.000]  生命運行的時候
[00:04:36.000 --> 00:04:40.000]  在教會的弟兄姊妹們的靈性裡面
[00:04:40.000 --> 00:04:44.000]  在那個教會的弟兄姊妹裡面的靈性裡面
[00:04:44.000 --> 00:04:47.000]  就產到熱力,就產到熱力
[00:04:47.000 --> 00:04:50.000]  就產到愛力,就產到愛力
[00:04:50.000 --> 00:04:53.000]  生命的力量把他們托起來
[00:04:53.000 --> 00:04:55.000]  就栽培他們
[00:04:55.000 --> 00:04:57.000]  生命的力量把他們托起來
[00:04:57.000 --> 00:04:59.000]  造就栽培他們
[00:04:59.000 --> 00:05:01.000]  讓我們想一想生命的熱力
[00:05:01.000 --> 00:05:03.000]  讓我們想一想性命的熱力
[00:05:03.000 --> 00:05:05.000]  有一些聖經很寶貴
[00:05:05.000 --> 00:05:07.000]  有一些聖經很寶貴
[00:05:07.000 --> 00:05:09.000]  請大家翻到《詩圖行傳》
[00:05:09.000 --> 00:05:13.000]  請大家翻到《詩圖行傳》第四章
[00:05:13.000 --> 00:05:15.000]  《班水解》三十一節
[00:05:15.000 --> 00:05:16.000]  這裡告訴我們
[00:05:16.000 --> 00:05:17.000]  使徒們禱告
[00:05:17.000 --> 00:05:18.000]  必須告訴我們
[00:05:18.000 --> 00:05:19.000]  必須告訴我們
[00:05:19.000 --> 00:05:20.000]  使徒們禱告
[00:05:20.000 --> 00:05:21.000]  他們什麼時候禱告
[00:05:21.000 --> 00:05:23.000]  他們什麼時候禱告
[00:05:23.000 --> 00:05:24.000]  上王告訴我們
[00:05:24.000 --> 00:05:26.000]  上王告訴我們
[00:05:26.000 --> 00:05:29.000]  那個時候他們受官府的壓迫
[00:05:29.000 --> 00:05:31.000]  那個時候他們受官府的壓迫
[00:05:31.000 --> 00:05:34.000]  他們遭遇很嚴重的逼迫
[00:05:34.000 --> 00:05:36.000]  他們遭遇很嚴重的逼迫
[00:05:36.000 --> 00:05:39.000]  官府和宗教的領袖們
[00:05:39.000 --> 00:05:41.000]  官府和宗教的領袖們
[00:05:41.000 --> 00:05:44.000]  用極大的壓力壓在他們身上
[00:05:44.000 --> 00:05:47.000]  用極大的壓力壓在他們身上
[00:05:47.000 --> 00:05:50.000]  禁止他們再奉主耶穌的名言講論
[00:05:50.000 --> 00:05:53.000]  禁止他們再奉主耶穌的名言講論
[00:05:53.000 --> 00:05:56.000]  這個壓力是雙管齊下
[00:05:56.000 --> 00:05:58.000]  這個壓力是雙管齊下
[00:05:58.000 --> 00:05:59.000]  官府的壓力
[00:05:59.000 --> 00:06:00.000]  官府的壓力
[00:06:00.000 --> 00:06:01.000]  宗教的壓力
[00:06:01.000 --> 00:06:02.000]  宗教的壓力
[00:06:02.000 --> 00:06:04.000]  想把他們打倒
[00:06:04.000 --> 00:06:05.000]  想把他們打倒
[00:06:05.000 --> 00:06:06.000]  但是在這個時候
[00:06:06.000 --> 00:06:08.000]  但是在這個時候
[00:06:08.000 --> 00:06:11.000]  他們回到自己的人中間
[00:06:11.000 --> 00:06:13.000]  他們回到自己的人中間
[00:06:13.000 --> 00:06:15.000]  他們聽見這個消息的時候
[00:06:15.000 --> 00:06:17.000]  他們聽見這個消息的時候
[00:06:17.000 --> 00:06:20.000]  他們就在一起重新合一地禱告
[00:06:20.000 --> 00:06:22.000]  他們就在一起重新合一地禱告
[00:06:22.000 --> 00:06:24.000]  他們的禱告滿了熱力
[00:06:24.000 --> 00:06:26.000]  他們的禱告滿了熱力
[00:06:26.000 --> 00:06:27.000]  滿了信心
[00:06:27.000 --> 00:06:28.000]  滿了信心
[00:06:28.000 --> 00:06:29.000]  滿了信心
[00:06:29.000 --> 00:06:34.000]  這種屬靈的能力流露在智力行業
[00:06:34.000 --> 00:06:34.000]  這種屬靈的能力流露在智力行業
[00:06:34.000 --> 00:06:37.000]  這種屬靈的能力流露在智力行業
[00:06:37.000 --> 00:06:38.000]  他們禱告完了
[00:06:38.000 --> 00:06:39.000]  他們禱告完了
[00:06:39.000 --> 00:06:40.000]  他們透過營養
[00:06:40.000 --> 00:06:42.000]  在聚會的地方進度
[00:06:42.000 --> 00:06:43.000]  在聚會的地方進度
[00:06:43.000 --> 00:06:46.000]  他們就全被聖靈充滿
[00:06:46.000 --> 00:06:46.000]  他們就全被聖靈充滿
[00:06:46.000 --> 00:06:48.000]  他們都被聖靈充滿
[00:06:48.000 --> 00:06:51.000]  他們就放膽講論真則道
[00:06:51.000 --> 00:06:54.000]  他們就放膽講論真則道
[00:06:54.000 --> 00:06:56.000]  當時他們禱告的情形
[00:06:56.000 --> 00:06:58.000]  我們可以想像一下
[00:06:58.000 --> 00:07:00.000]  當時他們禱告的情形
[00:07:00.000 --> 00:07:01.000]  我們可以想像一下
[00:07:01.000 --> 00:07:04.000]  我相信他們不是默默的禱告
[00:07:04.000 --> 00:07:06.000]  我相信他們不是默默的禱告
[00:07:06.000 --> 00:07:09.000]  不是沒有聲音的禱告
[00:07:09.000 --> 00:07:12.000]  我相信他們的禱告是大聲的禱告
[00:07:12.000 --> 00:07:15.000]  我相信他們的禱告是大聲的禱告
[00:07:15.000 --> 00:07:16.000]  不是故意要大聲
[00:07:16.000 --> 00:07:17.000]  不是故意要大聲
[00:07:17.000 --> 00:07:20.000]  是從自然裏面有禱告湧出來
[00:07:20.000 --> 00:07:20.000]  是從自然裏面有禱告湧出來
[00:07:20.000 --> 00:07:23.000]  是從自然裏面有禱告湧出來
[00:07:23.000 --> 00:07:26.000]  他們重新可以呈現禱告
[00:07:26.000 --> 00:07:29.000]  他們重新可以呈現禱告
[00:07:29.000 --> 00:07:31.000]  聖靈在他們中間
[00:07:31.000 --> 00:07:32.000]  聖靈在他們中間
[00:07:32.000 --> 00:07:35.000]  他們的心靈裏面有聖靈的熱力
[00:07:35.000 --> 00:07:37.000]  他們的心靈裏面有聖靈的熱力
[00:07:37.000 --> 00:07:40.000]  所以他們的禱告裏面流露出來熱力
[00:07:40.000 --> 00:07:44.000]  所以他們的禱告裏面流露出來熱力
[00:07:44.000 --> 00:07:47.000]  我有一段錄音帶要給大家聽
[00:07:47.000 --> 00:07:50.000]  我有一段錄音帶要給大家聽
[00:07:50.000 --> 00:07:53.000]  這段錄音帶對我自己覺得很寶貴
[00:07:53.000 --> 00:07:56.000]  這段錄音帶對我自己覺得很寶貴
[00:07:56.000 --> 00:07:57.000]  不是我自己錄的
[00:07:57.000 --> 00:07:59.000]  不是我自己錄的
[00:07:59.000 --> 00:08:04.000]  是在一個聚會的大會錄下來的
[00:08:04.000 --> 00:08:07.000]  是在一個聚會的大會錄下來的
[00:08:07.000 --> 00:08:08.000]  是在一個聚會的大會錄下來的
[00:08:08.000 --> 00:08:09.000]  去年十月間
[00:08:09.000 --> 00:08:10.000]  去年十月間
[00:08:10.000 --> 00:08:11.000]  去年十月間
[00:08:11.000 --> 00:08:14.000]  在馬來西亞的吉隆坡
[00:08:14.000 --> 00:08:16.000]  在馬來西亞的吉隆坡
[00:08:16.000 --> 00:08:21.000]  舉行一個教會領袖的福音會議
[00:08:21.000 --> 00:08:24.000]  舉行一個教會領袖的福音會議
[00:08:24.000 --> 00:08:28.000]  各宗派的領袖們很多都去參加
[00:08:28.000 --> 00:08:31.000]  各宗派的領袖們很多人都去參加
[00:08:31.000 --> 00:08:32.000]  順公會
[00:08:32.000 --> 00:08:33.000]  定公會
[00:08:33.000 --> 00:08:34.000]  定信會
[00:08:34.000 --> 00:08:35.000]  鎮信會
[00:08:35.000 --> 00:08:36.000]  定義會
[00:08:36.000 --> 00:08:37.000]  順義會
[00:08:37.000 --> 00:08:38.000]  慧理公會
[00:08:38.000 --> 00:08:39.000]  王老會
[00:08:39.000 --> 00:08:40.000]  蔣樂會
[00:08:40.000 --> 00:08:41.000]  還有一些獨立的教會
[00:08:41.000 --> 00:08:43.000]  還有一些獨立的教會
[00:08:43.000 --> 00:08:44.000]  好像弟兄會一樣
[00:08:44.000 --> 00:08:46.000]  好像弟兄會一樣
[00:08:46.000 --> 00:08:48.000]  神照會也有領袖參加
[00:08:48.000 --> 00:08:50.000]  神照會也有領袖參加
[00:08:50.000 --> 00:08:52.000]  大家聚集在一起
[00:08:52.000 --> 00:08:54.000]  大家聚集在一起
[00:08:54.000 --> 00:08:55.000]  我心裡有一個感動
[00:08:55.000 --> 00:08:57.000]  我心裡有一個感動
[00:08:57.000 --> 00:09:01.000]  就像他們講聖靈充滿的聖蹟
[00:09:01.000 --> 00:09:04.000]  就像他們講聖靈充滿的聖蹟
[00:09:04.000 --> 00:09:06.000]  為什麼我選擇這個題目呢?
[00:09:06.000 --> 00:09:08.000]  為什麼我選擇這個題目呢?
[00:09:08.000 --> 00:09:09.000]  因為那個時候
[00:09:09.000 --> 00:09:10.000]  因為那個時候
[00:09:10.000 --> 00:09:12.000]  以前的一個多月裡
[00:09:12.000 --> 00:09:14.000]  因為在那個時候
[00:09:14.000 --> 00:09:17.000]  一個月前的時間裡
[00:09:17.000 --> 00:09:18.000]  一個多月裡
[00:09:18.000 --> 00:09:22.000]  我自己的心靈裡
[00:09:22.000 --> 00:09:24.000]  我自己的心靈裡
[00:09:24.000 --> 00:09:27.000]  經歷了聖靈的能力
[00:09:27.000 --> 00:09:31.000]  經歷了聖靈的充滿
[00:09:31.000 --> 00:09:33.000]  所以我要把這個信息在那傳講
[00:09:33.000 --> 00:09:36.000]  所以我要把這個信息在那傳講
[00:09:36.000 --> 00:09:38.000]  在講之前
[00:09:38.000 --> 00:09:39.000]  在講之前
[00:09:39.000 --> 00:09:40.000]  我在主面前禱告
[00:09:40.000 --> 00:09:42.000]  我在主面前禱告
[00:09:42.000 --> 00:09:43.000]  主啊
[00:09:43.000 --> 00:09:46.000]  我要特別輕鬆地講
[00:09:46.000 --> 00:09:47.000]  我要特別輕鬆地講
[00:09:47.000 --> 00:09:49.000]  如果人受感動
[00:09:49.000 --> 00:09:50.000]  如果人受感動
[00:09:50.000 --> 00:09:53.000]  那就證明完全是聖靈的工作
[00:09:53.000 --> 00:09:56.000]  那就證明完全是聖靈的工作
[00:09:56.000 --> 00:09:58.000]  不是任何的感情作用
[00:09:58.000 --> 00:10:00.000]  不是任何的感情作用
[00:10:00.000 --> 00:10:01.000]  所以我要輕鬆地講
[00:10:01.000 --> 00:10:02.000]  主啊
[00:10:02.000 --> 00:10:03.000]  我要輕鬆地講
[00:10:03.000 --> 00:10:05.000]  由聖靈來做工
[00:10:05.000 --> 00:10:07.000]  靠聖靈來做工
[00:10:07.000 --> 00:10:09.000]  我開始講了一刻鐘
[00:10:09.000 --> 00:10:10.000]  我開始講了一刻鐘
[00:10:10.000 --> 00:10:14.000]  我感受到聖靈運行在胃腸裡面
[00:10:14.000 --> 00:10:16.000]  我就感覺到聖靈運行
[00:10:16.000 --> 00:10:18.000]  在胃腸裡面
[00:10:18.000 --> 00:10:20.000]  我就感覺到聖靈充滿在我心裡面
[00:10:20.000 --> 00:10:23.000]  我就感覺到聖靈充滿在我心裡面
[00:10:23.000 --> 00:10:24.000]  我覺得不能講了
[00:10:24.000 --> 00:10:25.000]  我覺得我不能講了
[00:10:25.000 --> 00:10:28.000]  我說好不好當下我們來禱告
[00:10:28.000 --> 00:10:29.000]  我覺得你好不好
[00:10:29.000 --> 00:10:30.000]  我們大家來禱告
[00:10:30.000 --> 00:10:32.000]  我說不需要講了
[00:10:32.000 --> 00:10:33.000]  我說我不需要講了
[00:10:33.000 --> 00:10:34.000]  我們一起來禱告
[00:10:34.000 --> 00:10:36.000]  我們一起來禱告
[00:10:36.000 --> 00:10:38.000]  當下禱告的時候
[00:10:38.000 --> 00:10:39.000]  大家禱告的時候
[00:10:39.000 --> 00:10:42.000]  我想不到會有一種情形發生
[00:10:42.000 --> 00:10:44.000]  我想不到有一種情形會發生
[00:10:44.000 --> 00:10:47.000]  那些大公會的傳道人
[00:10:47.000 --> 00:10:50.000]  我相信他們絕對不習慣大聲禱告
[00:10:50.000 --> 00:10:52.000]  那些大公會的傳道人
[00:10:52.000 --> 00:10:55.000]  我相信他們不習慣大聲來禱告
[00:10:55.000 --> 00:10:57.000]  但是請你們聽他們禱告的聲音
[00:10:57.000 --> 00:11:00.000]  但是請你們聽聽他們禱告的聲音
[00:11:00.000 --> 00:11:22.000]  (大公會的聲音)
[00:11:22.000 --> 00:11:24.000]  我當時覺得非常地驚奇
[00:11:24.000 --> 00:11:26.000]  我當時覺得非常地驚奇
[00:11:26.000 --> 00:11:29.000]  我就深深地知道聖靈在禱告
[00:11:29.000 --> 00:11:32.000]  我就深深地知道聖靈在禱告
[00:11:32.000 --> 00:11:33.000]  第一次的經驗
[00:11:33.000 --> 00:11:34.000]  我第一次的經驗
[00:11:34.000 --> 00:11:38.000]  讓我對聖靈的工作有新一副的體會
[00:11:38.000 --> 00:11:41.000]  讓我對聖靈的工作有更深一步的體會
[00:11:41.000 --> 00:11:46.000]  他們在聖靈工作的時候禱告就有了熱力
[00:11:46.000 --> 00:11:49.000]  他們在聖靈工作的時候禱告就有了熱力
[00:11:49.000 --> 00:11:51.000]  一邊禱告
[00:11:51.000 --> 00:11:53.000]  一邊禱告
[00:11:53.000 --> 00:11:55.000]  他們平常的精神改變
[00:11:55.000 --> 00:11:59.000]  他們平常的情形就改變了
[00:11:59.000 --> 00:12:00.000]  愛力
[00:12:00.000 --> 00:12:01.000]  愛力
[00:12:01.000 --> 00:12:03.000]  聖靈工作的時候有愛力
[00:12:03.000 --> 00:12:05.000]  聖靈工作的時候就有愛力
[00:12:05.000 --> 00:12:09.000]  大家都記得《書經傳》第七章裡面
[00:12:09.000 --> 00:12:12.000]  大家都記得《書經傳》第七章裡面
[00:12:12.000 --> 00:12:14.000]  斯蒂凡對聖靈通脈
[00:12:14.000 --> 00:12:16.000]  斯蒂凡對聖靈通脈
[00:12:16.000 --> 00:12:18.000]  那個時候猶太人用石頭打他
[00:12:18.000 --> 00:12:21.000]  那個時候猶太人用石頭打他
[00:12:21.000 --> 00:12:23.000]  他快要被打死的時候
[00:12:23.000 --> 00:12:25.000]  他快要被打死的時候
[00:12:25.000 --> 00:12:26.000]  他跪下
[00:12:26.000 --> 00:12:27.000]  他跪下
[00:12:27.000 --> 00:12:28.000]  被聖靈通脈
[00:12:28.000 --> 00:12:29.000]  被聖靈通脈
[00:12:29.000 --> 00:12:32.000]  他的眼睛注定在天上
[00:12:32.000 --> 00:12:34.000]  他的眼睛注定在天上
[00:12:34.000 --> 00:12:38.000]  他看見耶穌基督站在城的右邊
[00:12:38.000 --> 00:12:40.000]  他看見耶穌基督站在城的右邊
[00:12:40.000 --> 00:12:41.000]  這個時候
[00:12:41.000 --> 00:12:42.000]  那個時候
[00:12:42.000 --> 00:12:45.000]  他心靈裡面流露出來一個禱告
[00:12:45.000 --> 00:12:47.000]  他心靈裡面流露出來一個禱告
[00:12:47.000 --> 00:12:49.000]  他說主啊
[00:12:49.000 --> 00:12:53.000]  祢不要將罪歸在他們身上
[00:12:53.000 --> 00:12:55.000]  祢不要將罪歸到他們身上
[00:12:55.000 --> 00:13:00.000]  這是何等的熱烈愛戀
[00:13:00.000 --> 00:13:02.000]  是一個禱告
[00:13:02.000 --> 00:13:03.000]  那麼這個禱告
[00:13:03.000 --> 00:13:05.000]  給誰聽見呢?
[00:13:05.000 --> 00:13:07.000]  給所羅聽見
[00:13:07.000 --> 00:13:09.000]  給所羅聽見
[00:13:09.000 --> 00:13:11.000]  你讓他摸一下一點
[00:13:11.000 --> 00:13:13.000]  我將沒了的一切
[00:13:13.000 --> 00:13:17.000]  告訴我們所羅在身上
[00:13:17.000 --> 00:13:19.000]  告訴我們所羅在身上
[00:13:19.000 --> 00:13:22.000]  他看見司祭凡死的時候的經典
[00:13:22.000 --> 00:13:25.000]  他看見司祭凡死的時候的經典
[00:13:25.000 --> 00:13:28.000]  他竟然聽見了司祭凡臨死的時候的禱告
[00:13:28.000 --> 00:13:32.000]  他參與聽見了司祭凡臨終之前的禱告
[00:13:32.000 --> 00:13:36.000]  但是聖經沒有記載當時他有什麼改變
[00:13:36.000 --> 00:13:39.000]  但是經典裡面說當時有這個改變
[00:13:39.000 --> 00:13:41.000]  但是我深深的相信
[00:13:41.000 --> 00:13:43.000]  但是我深深的相信
[00:13:43.000 --> 00:13:48.000]  這件事在他的心靈的深處好像一個炸彈一樣
[00:13:48.000 --> 00:13:51.000]  在他心靈的深處好像一個炸彈一樣
[00:13:51.000 --> 00:13:55.000]  當時他要想辦法把這個感動壓下去
[00:13:55.000 --> 00:13:58.000]  當時他要想辦法把這個感動壓下去
[00:13:58.000 --> 00:14:00.000]  從那個時候開始
[00:14:00.000 --> 00:14:01.000]  從那個時候開始
[00:14:01.000 --> 00:14:05.000]  我們看見所羅變本加厲的地球教會
[00:14:05.000 --> 00:14:09.000]  我們看見所羅變本加厲的北極教會
[00:14:09.000 --> 00:14:10.000]  我相信
[00:14:10.000 --> 00:14:11.000]  我相信
[00:14:11.000 --> 00:14:13.000]  這個裡面有一個心理的因素
[00:14:13.000 --> 00:14:16.000]  這個裡面有一個心理的因素
[00:14:16.000 --> 00:14:20.000]  他想壓抑他裡面的大力的感動
[00:14:20.000 --> 00:14:23.000]  他想壓抑他裡面的大力的感動
[00:14:23.000 --> 00:14:25.000]  怎麼來壓抑呢?
[00:14:25.000 --> 00:14:26.000]  怎麼來壓抑呢?
[00:14:26.000 --> 00:14:28.000]  就是加強他的必迫行動
[00:14:28.000 --> 00:14:31.000]  就是加強他的必得的行動
[00:14:31.000 --> 00:14:33.000]  但是有一天
[00:14:33.000 --> 00:14:37.000]  復活的主在大馬士的路上向他顯現
[00:14:37.000 --> 00:14:40.000]  復活的主在大馬士的路上向他顯現
[00:14:40.000 --> 00:14:44.000]  他見到復活的主
[00:14:44.000 --> 00:14:47.000]  他撲倒在地
[00:14:47.000 --> 00:14:48.000]  這個時候
[00:14:48.000 --> 00:14:49.000]  這個時候
[00:14:49.000 --> 00:14:51.000]  他裡面原來是受的感動
[00:14:51.000 --> 00:14:53.000]  他原來裡面所受的感動
[00:14:53.000 --> 00:14:54.000]  終於爆發出來
[00:14:54.000 --> 00:14:55.000]  終於爆發出來
[00:14:55.000 --> 00:14:56.000]  一齊的爆發出來了
[00:14:56.000 --> 00:14:59.000]  三天三夜不吃不喝
[00:14:59.000 --> 00:15:01.000]  三天三夜不吃不喝
[00:15:01.000 --> 00:15:02.000]  他在那裡禱告
[00:15:02.000 --> 00:15:03.000]  他在那裡禱告
[00:15:03.000 --> 00:15:04.000]  他在那裡認罪
[00:15:04.000 --> 00:15:05.000]  他在那裡認罪
[00:15:05.000 --> 00:15:06.000]  他在那裡痛哭
[00:15:06.000 --> 00:15:07.000]  他在那裡痛哭
[00:15:07.000 --> 00:15:08.000]  他在那裡痛哭
[00:15:08.000 --> 00:15:11.000]  他要在那裡回想舊約的話是怎麼說的
[00:15:11.000 --> 00:15:14.000]  他要在那裡回想舊約的話是怎麼說的
[00:15:14.000 --> 00:15:16.000]  一方面是安靜
[00:15:16.000 --> 00:15:17.000]  一方面是安靜
[00:15:17.000 --> 00:15:21.000]  一方面心裡完全好像波浪噴出來
[00:15:21.000 --> 00:15:22.000]  一方面心裡完全好像波浪噴出來
[00:15:22.000 --> 00:15:25.000]  一方面他好像波浪一樣
[00:15:25.000 --> 00:15:28.000]  非常激動的湧出來
[00:15:28.000 --> 00:15:30.000]  斯蒂坂的愛意
[00:15:30.000 --> 00:15:31.000]  斯蒂坂的愛意
[00:15:31.000 --> 00:15:35.000]  是因為他被聖靈充滿而產生出來的
[00:15:35.000 --> 00:15:38.000]  是因為他被聖靈充滿所產生出來的
[00:15:38.000 --> 00:15:39.000]  只有一個愛意
[00:15:39.000 --> 00:15:40.000]  只有一個愛意
[00:15:40.000 --> 00:15:41.000]  不落空
[00:15:41.000 --> 00:15:42.000]  不落空
[00:15:42.000 --> 00:15:44.000]  雖然斯蒂坂當時死了
[00:15:44.000 --> 00:15:46.000]  雖然斯蒂坂當時死了
[00:15:46.000 --> 00:15:47.000]  但是只有一個愛意
[00:15:47.000 --> 00:15:48.000]  但是只有一個愛意
[00:15:48.000 --> 00:15:49.000]  但是只有一個愛意
[00:15:49.000 --> 00:15:50.000]  一直到今天
[00:15:50.000 --> 00:15:51.000]  一直到今天
[00:15:51.000 --> 00:15:57.000]  才是超過聖經上千千萬萬人的心靈講話
[00:15:57.000 --> 00:16:02.000]  還是透過人的心裡面向千千萬萬的人來講話
[00:16:02.000 --> 00:16:05.000]  兩千年以來
[00:16:05.000 --> 00:16:08.000]  每一個人都曾經讀到這裡的時候
[00:16:08.000 --> 00:16:10.000]  每一個人讀聖經讀到這裡的時候
[00:16:10.000 --> 00:16:13.000]  都受感動
[00:16:13.000 --> 00:16:17.000]  我相信有多少的基督徒
[00:16:17.000 --> 00:16:20.000]  因為這一段的記載
[00:16:20.000 --> 00:16:23.000]  因為這一種的愛力
[00:16:23.000 --> 00:16:25.000]  就浮現起來
[00:16:25.000 --> 00:16:26.000]  就浮現起來
[00:16:26.000 --> 00:16:31.000]  有多少原來的基督教會的人
[00:16:31.000 --> 00:16:34.000]  因為讀到這個愛力
[00:16:34.000 --> 00:16:39.000]  他們就被感動被融化了
[00:16:39.000 --> 00:16:41.000]  感謝主
[00:16:41.000 --> 00:16:43.000]  斯蒂坂的死
[00:16:43.000 --> 00:16:45.000]  不是突然的
[00:16:45.000 --> 00:16:46.000]  不是突然的
[00:16:46.000 --> 00:16:48.000]  他在聖靈充滿的時候死
[00:16:48.000 --> 00:16:50.000]  他在聖靈充滿的時候死
[00:16:50.000 --> 00:16:52.000]  他顯出來
[00:16:52.000 --> 00:16:54.000]  耶穌基督十字架的愛
[00:16:54.000 --> 00:16:57.000]  也可以在一個人的心裡流露出來
[00:16:57.000 --> 00:16:59.000]  耶穌基督十字架的愛
[00:16:59.000 --> 00:17:02.000]  也可以在一個人的心裡面流露出來
[00:17:02.000 --> 00:17:05.000]  如果單單這個愛在基督的身上給人看見
[00:17:05.000 --> 00:17:08.000]  如果單單這個愛在基督的身上給人看見
