
[00:00:00.000 --> 00:00:02.960]  今天我們來說傳道書在主題裡面
[00:03:11.200 --> 00:03:13.280]  在這兩節經文裡面
[00:03:13.280 --> 00:03:17.440]  基本上有兩個解釋可以說
[00:03:17.440 --> 00:03:18.440]  第一個解釋就是
[00:03:18.440 --> 00:03:21.160]  究竟傳道者在這裡說
[00:03:21.160 --> 00:03:23.720]  在我們有限的人生裡面
[00:03:23.720 --> 00:03:26.520]  我們好好的去享受
[00:03:26.520 --> 00:03:27.800]  在這裡
[00:03:27.800 --> 00:03:29.760]  在這裡說
[00:03:29.760 --> 00:03:30.960]  你要知道
[00:03:30.960 --> 00:03:32.960]  你所作的一切事
[00:03:32.960 --> 00:03:34.640]  上帝都會審問你的
[00:03:34.640 --> 00:03:38.160]  這個就是第一個解釋
[00:03:38.160 --> 00:03:41.280]  就是從一個道德上的角度去解釋
[00:03:41.280 --> 00:03:43.440]  就是說你享受你的生命
[00:03:43.440 --> 00:03:44.240]  你要小心
[00:03:44.240 --> 00:03:48.320]  因為你要按照上帝的吩咐去生活
[00:03:48.320 --> 00:03:50.080]  所以你享受的生命
[00:03:50.080 --> 00:03:51.640]  不是沒有底線的
[00:03:51.640 --> 00:03:52.640]  所以在這裡說
[00:03:52.640 --> 00:03:53.880]  除掉受煩
[00:03:53.880 --> 00:03:56.000]  從肉體刻去邪惡
[00:03:56.000 --> 00:03:57.040]  這個邪惡
[00:03:57.040 --> 00:03:59.360]  就是你一些不好的行為
[00:03:59.360 --> 00:04:02.160]  所以如果是這個解釋的話
[00:04:02.160 --> 00:04:04.320]  其實傳道者是說
[00:04:04.320 --> 00:04:06.800]  雖然我們有限的人生裡面
[00:04:06.800 --> 00:04:08.800]  你要好好的去享受
[00:04:08.800 --> 00:04:09.680]  但是
[00:04:09.680 --> 00:04:11.440]  你也有底線的
[00:04:11.440 --> 00:04:13.280]  就是上帝會審問你
[00:04:13.280 --> 00:04:15.280]  所作的每一件事情
[00:04:15.280 --> 00:04:16.000]  所以
[00:04:16.000 --> 00:04:19.120]  就是從肉體刻去邪惡
[00:04:19.120 --> 00:04:22.160]  是有一個道德的判斷的
[00:04:22.160 --> 00:04:23.360]  你的行為裡面
[00:04:23.360 --> 00:04:26.120]  這個是一個解釋
[00:04:26.120 --> 00:04:28.560]  但是還有另一個解釋就是
[00:04:28.560 --> 00:04:32.800]  這個審問可以解造一個上帝的管治
[00:04:32.800 --> 00:04:37.040]  邪惡也可以解造好還是不好
[00:04:37.040 --> 00:04:38.600]  是沒有道德的含義
[00:04:38.600 --> 00:04:39.360]  所以
[00:04:39.360 --> 00:04:41.440]  其實可能傳道者就說
[00:04:41.440 --> 00:04:45.800]  在人一生的開端和幼年的時候
[00:04:45.800 --> 00:04:46.760]  都是虛空的
[00:04:46.760 --> 00:04:48.240]  所以人生是有限的
[00:04:48.240 --> 00:04:49.040]  所以
[00:04:49.040 --> 00:04:50.840]  人生短暫的一生
[00:04:50.840 --> 00:04:52.160]  數十年的裡面
[00:04:52.160 --> 00:04:53.880]  我們就要在其中
[00:04:53.880 --> 00:04:56.520]  去享受上帝給我們這個福氣
[00:04:56.520 --> 00:04:57.640]  如果不是的話
[00:04:57.640 --> 00:05:02.920]  我們就會錯過了上帝給我們這個福分
[00:05:02.920 --> 00:05:03.880]  然後
[00:05:03.880 --> 00:05:07.360]  在十二章的第一至第七節
[00:05:07.360 --> 00:05:10.080]  傳道者繼續說人生有限
[00:05:10.080 --> 00:05:13.880]  人生可以說是從出生到老的過程裡面
[00:05:13.880 --> 00:05:15.600]  那種生命的變化
[00:05:15.600 --> 00:05:16.520]  所以
[00:05:16.520 --> 00:05:19.680]  人生的身體的狀況來說
[00:05:19.680 --> 00:05:21.640]  會一直衰殘
[00:05:21.640 --> 00:05:26.080]  所以我們要把握上帝給我們有的生命和能力
[00:05:26.080 --> 00:05:31.040]  有機會的時候就要享受上帝給我們有福的人生
[00:05:31.040 --> 00:05:34.400]  在十二章的一至七節裡面
[00:05:34.400 --> 00:05:38.280]  其實我們有幾方面可以留意
[00:05:38.280 --> 00:05:39.360]  第一就是
[00:05:39.360 --> 00:05:40.200]  死亡
[00:05:40.200 --> 00:05:42.320]  可以說是傳道書
[00:05:42.320 --> 00:05:44.720]  傳道者一再提及的一個話題
[00:05:44.720 --> 00:05:47.200]  在這一段經文裡面
[00:05:47.200 --> 00:05:49.360]  論及死亡的過程
[00:05:49.360 --> 00:05:51.000]  以及人生的終點
[00:05:51.000 --> 00:05:53.400]  是很仔細
[00:05:53.400 --> 00:05:58.520]  以及很生動的去看到生命的一個衰敗的過程
[00:05:58.520 --> 00:05:59.640]  可以看到
[00:05:59.640 --> 00:06:02.440]  不僅是肉體的衰敗的過程
[00:06:02.440 --> 00:06:06.600]  而且心中那種人的脆弱和恐懼
[00:06:06.600 --> 00:06:08.840]  作為很清楚的一個描述
[00:06:08.840 --> 00:06:10.240]  在第二方面
[00:06:10.240 --> 00:06:12.240]  在這一段經文的重點
[00:06:12.240 --> 00:06:14.680]  其實是要基本上勸勉人
[00:06:14.680 --> 00:06:16.200]  要把握機會
[00:06:16.200 --> 00:06:18.160]  人的身體
[00:06:18.160 --> 00:06:19.640]  人年紀越來越大了
[00:06:19.640 --> 00:06:21.600]  在死亡來臨之前
[00:06:21.600 --> 00:06:24.080]  我們要享受上帝給我們的人生
[00:06:24.080 --> 00:06:28.520]  我們要紀念上帝創造我們的主
[00:06:28.520 --> 00:06:30.520]  接著在第三方面
[00:06:30.520 --> 00:06:34.480]  在這裡十二章的第一節和第七節
[00:06:34.480 --> 00:06:35.800]  都提及上帝
[00:06:35.800 --> 00:06:37.520]  可以說是前後的呼應
[00:06:37.520 --> 00:06:40.240]  第一節是提及上帝的創造
[00:06:40.240 --> 00:06:42.200]  第七節就提到
[00:06:42.200 --> 00:06:46.840]  上帝是一個賜我們有靈的上帝
[00:06:46.840 --> 00:06:50.800]  在十二章的第一節
[00:06:50.800 --> 00:06:52.040]  作者這麼說
[00:06:52.040 --> 00:06:57.120]  你趁著年幼衰敗的日子尚未來到
[00:06:57.120 --> 00:07:01.280]  就是你所說我毫無喜樂的那些年日
[00:07:01.280 --> 00:07:02.920]  未曾臨近之前
[00:07:02.920 --> 00:07:05.160]  當紀念做你的主
[00:07:05.160 --> 00:07:08.000]  在十二章的第一至第五節
[00:07:08.000 --> 00:07:09.320]  傳道者是勸人
[00:07:09.320 --> 00:07:11.240]  在一個衰敗的日子
[00:07:11.240 --> 00:07:16.200]  就是說在年老和死亡的日子臨近之前
[00:07:16.200 --> 00:07:20.280]  你要紀念創造你的上帝
[00:07:20.280 --> 00:07:22.680]  傳道者經常去強調
[00:07:22.680 --> 00:07:25.320]  上帝在世人當中的事務
[00:07:25.320 --> 00:07:29.160]  是扮演一個舉足輕重的角色
[00:07:29.160 --> 00:07:31.720]  人能夠去享受生命
[00:07:31.720 --> 00:07:35.000]  本身就是出於上帝的恩賜
[00:07:35.000 --> 00:07:37.440]  第十二章一至第七節
[00:07:37.440 --> 00:07:41.080]  是從一個更加宏觀的角度去提醒人
[00:07:41.080 --> 00:07:44.560]  上帝在人生命當中的重要性
[00:07:44.560 --> 00:07:47.160]  上帝是創造我們的主
[00:07:47.160 --> 00:07:49.160]  他是賜予我們生命
[00:07:49.160 --> 00:07:53.080]  賜予我們享受生命能力的上帝
[00:07:53.080 --> 00:07:56.120]  所以人要紀念上帝
[00:07:56.120 --> 00:08:00.120]  這是跟傳道書整體的論調相當配合
[00:08:00.120 --> 00:08:02.480]  在猶太人的觀念當中
[00:08:02.480 --> 00:08:06.040]  紀念不單止是在一個客觀上
[00:08:06.040 --> 00:08:08.040]  腦部的記憶
[00:08:08.040 --> 00:08:11.080]  而是更指當我們真的去紀念上帝的時候
[00:08:11.080 --> 00:08:14.440]  我們的生活會有一個相應的行動
[00:08:14.440 --> 00:08:15.600]  其實傳道者在這裡說
[00:08:15.600 --> 00:08:17.720]  當我們真的去紀念上帝的時候
[00:08:17.720 --> 00:08:20.320]  你就要懂得去敬畏上帝
[00:08:20.320 --> 00:08:25.160]  享受上帝賜給你的生命和這份生活
[00:08:25.160 --> 00:08:29.240]  接著在第二節到第五節
[00:08:29.240 --> 00:08:32.520]  傳道者就很具體的去說
[00:08:32.520 --> 00:08:35.960]  這個生命如何由少年到老年
[00:08:35.960 --> 00:08:37.960]  一個衰敗的過程
[00:08:37.960 --> 00:08:40.520]  第二節到第五節這樣說
[00:08:40.520 --> 00:08:43.960]  不要等到日頭光明
[00:08:43.960 --> 00:08:47.400]  月亮星秀變為黑暗
[00:08:47.400 --> 00:08:49.400]  雨後雲彩返回
[00:08:49.400 --> 00:08:51.400]  看守房屋的發展
[00:08:51.400 --> 00:08:52.840]  有力的屈伸
[00:08:52.840 --> 00:08:55.120]  推磨的稀少就止息
[00:08:55.120 --> 00:08:58.640]  從窗戶往外看的都昏暗
[00:08:58.640 --> 00:09:00.640]  街門關閉
[00:09:00.640 --> 00:09:02.640]  推磨的響聲微小
[00:09:02.640 --> 00:09:04.640]  雀鳥一叫人就起來
[00:09:04.640 --> 00:09:07.360]  唱歌的女子也都睡眠
[00:09:07.360 --> 00:09:10.360]  人怕高處路上有驚慌
[00:09:10.360 --> 00:09:11.960]  杏樹開花
[00:09:11.960 --> 00:09:13.960]  乍晚成為重擔
[00:09:13.960 --> 00:09:16.640]  人所願的也都廢掉
[00:09:16.640 --> 00:09:19.640]  因為人歸他永遠的家
[00:09:19.640 --> 00:09:22.240]  吊喪的在街上往來
[00:09:22.240 --> 00:09:25.840]  在第二節裡面
[00:09:25.840 --> 00:09:31.840]  這一句可以說是預指一個老年的時候的光景
[00:09:31.840 --> 00:09:34.840]  充滿了陰暗、仇悔
[00:09:34.840 --> 00:09:38.840]  光明和黑暗在舊約當中一般都比喻
[00:09:38.840 --> 00:09:40.040]  好和壞
[00:09:40.040 --> 00:09:42.040]  生命和死亡
[00:09:42.040 --> 00:09:43.640]  日頭光明
[00:09:43.640 --> 00:09:46.040]  月亮星秀變為黑暗
[00:09:46.040 --> 00:09:48.040]  雨後雲彩返回
[00:09:48.040 --> 00:09:52.240]  這些比喻一律指到晚年的生活
[00:09:52.240 --> 00:09:55.440]  可能要面對的恐懼和一份悲哀
[00:09:55.440 --> 00:09:59.440]  在講完整個一節之後
[00:09:59.440 --> 00:10:02.440]  接著在第三至第五節就很具體的去講
[00:10:02.440 --> 00:10:04.440]  這個情況
[00:10:04.440 --> 00:10:06.440]  進一步去詮釋
[00:10:06.440 --> 00:10:10.440]  去解釋晚年的時候的光景會是怎樣呢?
[00:10:10.440 --> 00:10:13.440]  在第三至第四節
[00:10:13.440 --> 00:10:15.440]  基本上焦點就講到
[00:10:15.440 --> 00:10:22.040]  在一棟房屋和一個當中的住客的狀況是怎樣
[00:10:22.040 --> 00:10:29.040]  在這裡是講到這房子快要衰落和倒塌
[00:10:29.040 --> 00:10:33.440]  在這裡可能是形容一些風暴快要來臨的時候
[00:10:33.440 --> 00:10:35.040]  那種情況
[00:10:35.040 --> 00:10:40.840]  在第三節其實是講到個人身體的衰殘
[00:10:40.840 --> 00:10:44.840]  在第三節提到看守房屋的發展
[00:10:44.840 --> 00:10:47.840]  有力的屈身
[00:10:47.840 --> 00:10:49.840]  推磨的稀少
[00:10:49.840 --> 00:10:52.840]  可能是指牙齒的稀少
[00:10:52.840 --> 00:10:55.840]  從窗戶向外看都昏暗
[00:10:55.840 --> 00:10:59.840]  應該是指老年人眼力的衰退
[00:10:59.840 --> 00:11:04.840]  在第三節是描述身體各部分都逐漸衰殘的情況
[00:11:04.840 --> 00:11:07.840]  包括肌肉鬆弛
[00:11:07.840 --> 00:11:09.840]  身體不能夠挺直
[00:11:09.840 --> 00:11:10.840]  牙齒脫落
[00:11:10.840 --> 00:11:13.840]  視力減弱的狀況
[00:11:13.840 --> 00:11:15.840]  接著在第四節再去講到
[00:11:15.840 --> 00:11:20.840]  家裡面是因為什麼情況呢
[00:11:20.840 --> 00:11:22.840]  街門關閉
[00:11:22.840 --> 00:11:25.840]  可能是指通往市集的大門或城門
[00:11:25.840 --> 00:11:29.840]  又或者是指街上房子的一些門
[00:11:29.840 --> 00:11:34.840]  推磨的當時家居生活不可減少
[00:11:34.840 --> 00:11:36.840]  街門關閉
[00:11:36.840 --> 00:11:38.840]  推磨的響聲微小
[00:11:38.840 --> 00:11:43.840]  顯示一般的經濟社會活動和家居活動
[00:11:43.840 --> 00:11:46.840]  都呈現一個停止的狀態
[00:11:46.840 --> 00:11:51.840]  以上傳道者所形容的可能是指暴風來臨
[00:11:51.840 --> 00:11:54.840]  也指那種家庭衰落
[00:11:54.840 --> 00:11:58.840]  一個家庭衰落的情況
[00:11:58.840 --> 00:12:01.840]  接著再講著了一起人就起來
[00:12:01.840 --> 00:12:05.840]  這裡是指老年人睡不著覺
[00:12:05.840 --> 00:12:08.840]  有些聲音就立刻驚醒起來
[00:12:08.840 --> 00:12:10.840]  歌唱的女子也都衰微
[00:12:10.840 --> 00:12:16.840]  可能是指喪禮當中用錢請回來哭喪的一些人
[00:12:16.840 --> 00:12:20.840]  這些衰微可以說是跪下的意思
[00:12:20.840 --> 00:12:24.840]  這裡應該形容到老年人有時聽不到的聲音
[00:12:24.840 --> 00:12:25.840]  但聽到的是什麼呢
[00:12:25.840 --> 00:12:27.840]  就是死亡之聲
[00:12:27.840 --> 00:12:30.840]  從個人的身體狀況
[00:12:30.840 --> 00:12:33.840]  在家門裡面的情況
[00:12:33.840 --> 00:12:36.840]  都是一種慢慢衰敗的過程
[00:12:36.840 --> 00:12:40.840]  接著再指在家裡之外的情況是怎樣呢
[00:12:40.840 --> 00:12:42.840]  在第五節說
[00:12:42.840 --> 00:12:45.840]  人怕高處路上有驚慌
[00:12:45.840 --> 00:12:48.840]  指到年老的人步履不穩
[00:12:48.840 --> 00:12:51.840]  在高的地方很怕走去
[00:12:51.840 --> 00:12:54.840]  幸樹開花乍晚成為重擔
[00:12:54.840 --> 00:12:57.840]  人所願的也都廢掉
[00:12:57.840 --> 00:12:59.840]  這裡最少有兩個解釋
[00:12:59.840 --> 00:13:00.840]  第一個解釋就是
[00:13:00.840 --> 00:13:04.840]  幸樹開花指那些可以逆解做
[00:13:04.840 --> 00:13:06.840]  恨人都被藐視
[00:13:06.840 --> 00:13:09.840]  就是說這種恨人這麼美味的果實
[00:13:09.840 --> 00:13:12.840]  對於老人家來說都不再吸引了
[00:13:12.840 --> 00:13:14.840]  因為可能他失去了味覺
[00:13:14.840 --> 00:13:16.840]  也可能連吃都吃不到了
[00:13:16.840 --> 00:13:19.840]  不能夠再享有這個美食的能力
[00:13:19.840 --> 00:13:23.840]  這個和夏文的意思相當接近
[00:13:23.840 --> 00:13:25.840]  乍晚成為重擔
[00:13:25.840 --> 00:13:27.840]  這裡有一個解釋說
[00:13:27.840 --> 00:13:28.840]  在老人家身上
[00:13:28.840 --> 00:13:30.840]  因為乍晚這麼輕
[00:13:30.840 --> 00:13:32.840]  在老人家的身上
[00:13:32.840 --> 00:13:34.840]  都是一個重擔
[00:13:34.840 --> 00:13:37.840]  預指到人的身體的衰弱
[00:13:37.840 --> 00:13:39.840]  人所願的都廢掉
[00:13:39.840 --> 00:13:41.840]  似乎更進一步說到
[00:13:41.840 --> 00:13:44.840]  老年人身體各方面的衰弱
[00:13:44.840 --> 00:13:46.840]  上文提到味覺的遲鈍
[00:13:46.840 --> 00:13:48.840]  行動的緩慢
[00:13:48.840 --> 00:13:52.840]  現在說到人的各方面的慾望都減退了
[00:13:52.840 --> 00:13:56.840]  這個都是很順理成章的表達
[00:13:56.840 --> 00:13:59.840]  接著說到人歸去永遠的家
[00:13:59.840 --> 00:14:00.840]  這裡是指什麼呢?
[00:14:00.840 --> 00:14:01.840]  就是墳墓了
[00:14:01.840 --> 00:14:05.840]  吊喪是指職業哭喪者
[00:14:05.840 --> 00:14:07.840]  因為猶太人都是一個習慣
[00:14:07.840 --> 00:14:10.840]  聘用這些職業的哀悼者
[00:14:10.840 --> 00:14:15.840]  為死者一個哀哭的習俗
[00:14:15.840 --> 00:14:17.840]  這些人在街上往來
[00:14:17.840 --> 00:14:19.840]  可能都是等待著一些聘用
[00:14:19.840 --> 00:14:22.840]  其實在第五節提醒人
[00:14:22.840 --> 00:14:25.840]  人終有一日都要面對死亡
[00:14:25.840 --> 00:14:27.840]  接著有第二個解釋
[00:14:27.840 --> 00:14:30.840]  就是第五節裡面說
[00:14:30.840 --> 00:14:34.840]  層樹是春天最早開的花
[00:14:34.840 --> 00:14:36.840]  第一件發生的事情
[00:14:36.840 --> 00:14:39.840]  可以說是一早出門做事
[00:14:39.840 --> 00:14:41.840]  但是一出門就已經很困乏了
[00:14:41.840 --> 00:14:43.840]  在老年人裡面
[00:14:43.840 --> 00:14:45.840]  所有沒有能力去做的
[00:14:45.840 --> 00:14:47.840]  怎樣的心境呢?
[00:14:47.840 --> 00:14:49.840]  所有的慾望都不太想
[00:14:49.840 --> 00:14:51.840]  沒有什麼慾望去做任何的事情
[00:14:51.840 --> 00:14:53.840]  想出街嗎?都沒有能力去出街了
[00:14:53.840 --> 00:14:56.840]  一出街就往這個墳墓去
[00:14:56.840 --> 00:14:59.840]  因為是被人抬去這個墳墓
[00:14:59.840 --> 00:15:01.840]  這個也是一個可能的解釋
[00:15:01.840 --> 00:15:03.840]  不過無論是哪個解釋都好
[00:15:03.840 --> 00:15:06.840]  這裡都是指老年人的身體狀況
[00:15:06.840 --> 00:15:08.840]  逐漸的衰殘
[00:15:08.840 --> 00:15:12.840]  接著傳道者繼續說
[00:15:12.840 --> 00:15:17.840]  第六至第七節裡面的一些情況
[00:15:17.840 --> 00:15:19.840]  第六節說
[00:15:19.840 --> 00:15:21.840]  銀鏈截斷
[00:15:21.840 --> 00:15:23.840]  金冠破裂
[00:15:23.840 --> 00:15:25.840]  瓶子在全旁損壞
[00:15:25.840 --> 00:15:27.840]  水輪在井口破爛
[00:15:27.840 --> 00:15:29.840]  尋土凝歸於地
[00:15:29.840 --> 00:15:32.840]  凌凝歸於次靈的上帝
[00:15:32.840 --> 00:15:36.840]  在第一至第五節主要是描述老年人的光景
[00:15:36.840 --> 00:15:38.840]  但是第六至第七節
[00:15:38.840 --> 00:15:41.840]  轉而去說死亡的臨別
[00:15:41.840 --> 00:15:47.840]  這個也是傳道書十二章一至第七節整個段落的一個高峰
[00:15:47.840 --> 00:15:49.840]  銀鏈和金冠
[00:15:49.840 --> 00:15:54.840]  也是指到用一些鏈吊起來的油燈
[00:15:54.840 --> 00:15:56.840]  繩子斷了
[00:15:56.840 --> 00:15:58.840]  燈破了
[00:15:58.840 --> 00:16:00.840]  代表著光芒已經不再了
[00:16:00.840 --> 00:16:01.840]  瓶子
[00:16:01.840 --> 00:16:03.840]  瓶子是指一些水罐
[00:16:03.840 --> 00:16:05.840]  水輪是指
[00:16:05.840 --> 00:16:09.840]  打水的滑輪裝置
[00:16:09.840 --> 00:16:11.840]  打水的輪子
[00:16:11.840 --> 00:16:12.840]  一些情況
[00:16:12.840 --> 00:16:16.840]  都說到打水的罐和滑輪都破爛了
[00:16:16.840 --> 00:16:18.840]  再沒有水了
[00:16:18.840 --> 00:16:20.840]  而水和光都是一樣
[00:16:20.840 --> 00:16:25.840]  是生命不可或缺的一些所需
[00:16:25.840 --> 00:16:27.840]  沒有了水就沒有了生命
[00:16:27.840 --> 00:16:29.840]  第六節很清楚的說
[00:16:29.840 --> 00:16:31.840]  一個好說
[00:16:31.840 --> 00:16:33.840]  指向人的生命不可逆轉
[00:16:33.840 --> 00:16:37.840]  人要面對死亡的事實
[00:16:37.840 --> 00:16:42.840]  第十二章的第七節和第一節
[00:16:42.840 --> 00:16:44.840]  提醒讀者
[00:16:44.840 --> 00:16:46.840]  人活在地上
[00:16:46.840 --> 00:16:50.840]  他一定要意識上帝的存在
[00:16:50.840 --> 00:16:54.840]  要紀念上帝是創造我們的主
[00:16:54.840 --> 00:16:57.840]  是賜靈給我們的上帝
[00:16:57.840 --> 00:16:59.840]  人也要記得
[00:16:59.840 --> 00:17:01.840]  人只不過是受造之物
[00:17:01.840 --> 00:17:02.840]  有朝一日
[00:17:02.840 --> 00:17:04.840]  人都要面對死亡
[00:17:04.840 --> 00:17:08.840]  生命固然是上帝賜給人的禮物
[00:17:08.840 --> 00:17:10.840]  不過這份禮物
[00:17:10.840 --> 00:17:12.840]  有一天上帝都要收回
[00:17:12.840 --> 00:17:14.840]  未知上帝
[00:17:14.840 --> 00:17:16.840]  未認識上帝
[00:17:16.840 --> 00:17:20.840]  你的生命當中未敬畏上帝
[00:17:20.840 --> 00:17:22.840]  你未知道人生的有限
[00:17:22.840 --> 00:17:25.840]  你未好意識死亡必然的來臨
[00:17:25.840 --> 00:17:28.840]  你就不知道怎樣活在今天
[00:17:28.840 --> 00:17:33.840]  你就不能享受上帝賜給你有福的人生
[00:17:33.840 --> 00:17:36.840]  這些信息顯然是傳道者提醒
[00:17:36.840 --> 00:17:40.840]  每一個看傳道書的讀者的信息
[00:17:40.840 --> 00:17:42.840]  在這段經文裏
[00:17:42.840 --> 00:17:46.840]  究竟對我們有什麼提醒呢
[00:17:46.840 --> 00:17:49.840]  傳道者在這裏說
[00:17:49.840 --> 00:17:54.840]  生老病死是人生必然要經過的過程
[00:17:54.840 --> 00:17:58.840]  一般來說
[00:17:58.840 --> 00:18:02.840]  生老病死是我們必然要經過的階段
[00:18:02.840 --> 00:18:04.840]  這個看法
[00:18:04.840 --> 00:18:07.840]  我們較容易接受死亡的事實
[00:18:07.840 --> 00:18:09.840]  對人來說
[00:18:09.840 --> 00:18:12.840]  死亡對人來說是一個很大的張力
[00:18:12.840 --> 00:18:15.840]  有些悲觀的人會說
[00:18:15.840 --> 00:18:18.840]  人一出生就是三等公民
[00:18:18.840 --> 00:18:21.840]  等食等瞓等死
[00:18:21.840 --> 00:18:22.840]  如果是這樣的話
[00:18:22.840 --> 00:18:23.840]  你這樣去看人生
[00:18:23.840 --> 00:18:31.840]  你會失去享受上帝賜給你有數十年人生生命的福份
[00:18:31.840 --> 00:18:34.840]  死亡對我們來說
[00:18:34.840 --> 00:18:36.840]  也是我們的老師
[00:18:36.840 --> 00:18:38.840]  對我們一個很大的提醒
[00:18:38.840 --> 00:18:43.840]  提醒我們不要執著今生的很多勝與敗
[00:18:43.840 --> 00:18:45.840]  不要犧牲你的健康
[00:18:45.840 --> 00:18:48.840]  或者跟你很親人的關係
[00:18:48.840 --> 00:18:50.840]  為了得到名利錢財
[00:18:50.840 --> 00:18:53.840]  名利錢財都會失去
[00:18:53.840 --> 00:18:55.840]  如果你為了得到名利
[00:18:55.840 --> 00:18:58.840]  卻沒有好好享受你的健康
[00:18:58.840 --> 00:19:00.840]  跟人際的關係你很不快樂
[00:19:00.840 --> 00:19:02.840]  那又是不是值得呢
[00:19:02.840 --> 00:19:04.840]  在這裏傳道者
[00:19:04.840 --> 00:19:10.840]  可以說他從一個長者老年人的一個體會
[00:19:10.840 --> 00:19:13.840]  老年人的身體的狀況
[00:19:13.840 --> 00:19:15.840]  和生活的體驗
[00:19:15.840 --> 00:19:17.840]  對人作一個提醒
[00:19:17.840 --> 00:19:19.840]  人的身體是日漸衰殘
[00:19:19.840 --> 00:19:22.840]  生活上有很多事都不能做
[00:19:22.840 --> 00:19:25.840]  強調的是人生很短暫
[00:19:25.840 --> 00:19:29.840]  人的身體狀況是一個老化的過程
