
[00:00:00.000 --> 00:00:03.000]  復活的主我們感謝祢
[00:02:09.000 --> 00:02:11.000]  我看到其中一棵很大的樹
[00:02:11.000 --> 00:02:14.000]  倒塌之後橫跨在一個泥土上
[00:02:14.000 --> 00:02:16.000]  但是奇妙的地方就是
[00:02:16.000 --> 00:02:18.000]  這棵樹的樹身
[00:02:18.000 --> 00:02:21.000]  是另外生了六七棵樹
[00:02:21.000 --> 00:02:25.000]  在樹身上一枝一枝地生上來
[00:02:25.000 --> 00:02:28.000]  因此這棵樹叫做蠟燭台樹
[00:02:28.000 --> 00:02:30.000]  Candlestick Tree
[00:02:30.000 --> 00:02:34.000]  就好像一個蠟燭台上插了很多枝蠟燭
[00:02:34.000 --> 00:02:35.000]  這棵樹已經死了
[00:02:35.000 --> 00:02:39.000]  但是在樹身上生長出很多新的樹
[00:02:39.000 --> 00:02:42.000]  後來我知道這棵樹的樹身
[00:02:42.000 --> 00:02:43.000]  通常有一個部分
[00:02:43.000 --> 00:02:45.000]  一個組織叫做Burb
[00:02:45.000 --> 00:02:47.000]  這個Burb的地方
[00:02:47.000 --> 00:02:50.000]  當這棵樹倒塌或者消斷了之後
[00:02:50.000 --> 00:02:54.000]  這個地方會重新生一棵新的樹出來
[00:02:54.000 --> 00:02:56.000]  有時候看到自然界的事情
[00:02:56.000 --> 00:02:58.000]  就讓我們體會到
[00:02:58.000 --> 00:03:00.000]  神不斷向我們傳達訊息
[00:03:00.000 --> 00:03:03.000]  有復生的事實
[00:03:03.000 --> 00:03:06.000]  而當主耶穌在再生的時候
[00:03:06.000 --> 00:03:08.000]  很清楚地向我們宣告
[00:03:08.000 --> 00:03:09.000]  復活在我
[00:03:09.000 --> 00:03:11.000]  生命也在我
[00:03:11.000 --> 00:03:14.000]  信我的人雖然死了
[00:03:14.000 --> 00:03:17.000]  大家一起說也必復活
[00:03:17.000 --> 00:03:20.000]  主耶穌清楚地宣告
[00:03:20.000 --> 00:03:22.000]  復活在祂的裡面
[00:03:22.000 --> 00:03:25.000]  信靠祂的人也必復活
[00:03:25.000 --> 00:03:28.000]  不單止祂允許信靠祂的人可以復活
[00:03:28.000 --> 00:03:30.000]  同時祂清楚地去允許
[00:03:30.000 --> 00:03:35.000]  有一天祂要在父神的榮耀裡面降臨
[00:03:35.000 --> 00:03:38.000]  還有千萬的天使
[00:03:38.000 --> 00:03:42.000]  加運臨到我們當中
[00:03:42.000 --> 00:03:45.000]  我們想像一下那種情景
[00:03:45.000 --> 00:03:47.000]  我們就知道這位主
[00:03:47.000 --> 00:03:49.000]  祂是今天活著
[00:03:49.000 --> 00:03:52.000]  而在榮耀當中活著的上帝
[00:03:52.000 --> 00:03:56.000]  我們很多時候很現實地在世上生活
[00:03:56.000 --> 00:03:59.000]  但是有時候會因為現實的環境
[00:03:59.000 --> 00:04:01.000]  而忘記了這位神
[00:04:01.000 --> 00:04:03.000]  永恆的上帝的應許
[00:04:03.000 --> 00:04:06.000]  我們是有復活的
[00:04:06.000 --> 00:04:09.000]  而主耶穌會再回來
[00:04:09.000 --> 00:04:12.000]  當我們去思想這些事實的時候
[00:04:12.000 --> 00:04:15.000]  我們會一起來問一個問題
[00:04:15.000 --> 00:04:16.000]  既然我們會復活
[00:04:16.000 --> 00:04:18.000]  我們會再見到主耶穌的再來
[00:04:18.000 --> 00:04:21.000]  我們今天如何預備自己
[00:04:21.000 --> 00:04:23.000]  去迎接這個復活
[00:04:23.000 --> 00:04:25.000]  去迎接永恆
[00:04:25.000 --> 00:04:27.000]  因此今天讀的菲律賓書
[00:04:27.000 --> 00:04:32.000]  就告訴我們如何預備自己去迎接復活
[00:04:32.000 --> 00:04:33.000]  大家一起來看聖經
[00:04:33.000 --> 00:04:36.000]  剛才讀的菲律賓書
[00:04:39.000 --> 00:04:46.000]  菲律賓書第三章第九節
[00:04:46.000 --> 00:04:48.000]  我們首先思想的就是
[00:04:48.000 --> 00:04:52.000]  如何去預備迎接復活呢
[00:04:52.000 --> 00:04:53.000]  就是第一
[00:04:53.000 --> 00:04:56.000]  追求去得以在他裡面
[00:04:56.000 --> 00:04:58.000]  在基督裡面
[00:04:58.000 --> 00:04:59.000]  第九節
[00:04:59.000 --> 00:05:03.000]  並且得以在他裡面
[00:05:03.000 --> 00:05:06.000]  當然第九節和第八節是銜接著的
[00:05:06.000 --> 00:05:08.000]  大家再看前面第八節
[00:05:08.000 --> 00:05:09.000]  不但如此
[00:05:09.000 --> 00:05:12.000]  我也將萬事當作有損的
[00:05:12.000 --> 00:05:15.000]  因我已認識我主基督耶穌為至寶
[00:05:15.000 --> 00:05:18.000]  我為他已經凋棄萬事
[00:05:18.000 --> 00:05:20.000]  看作糞土
[00:05:20.000 --> 00:05:23.000]  為要得著基督
[00:05:23.000 --> 00:05:27.000]  保羅說他將萬事當作有損的
[00:05:27.000 --> 00:05:30.000]  原因就是他盼望能夠專注
[00:05:30.000 --> 00:05:33.000]  不讓其他事情去阻礙他
[00:05:33.000 --> 00:05:36.000]  去專注要得著耶穌基督
[00:05:36.000 --> 00:05:40.000]  因為耶穌基督是他的至寶
[00:05:40.000 --> 00:05:41.000]  或者你會問
[00:05:41.000 --> 00:05:42.000]  其實人生很多事情
[00:05:42.000 --> 00:05:44.000]  雖然未必有永恆價值
[00:05:44.000 --> 00:05:46.000]  但也有一定的價值
[00:05:46.000 --> 00:05:48.000]  多或少也有一定的價值
[00:05:48.000 --> 00:05:50.000]  為什麼會當作有損呢
[00:05:50.000 --> 00:05:53.000]  為什麼是糞土呢
[00:05:53.000 --> 00:05:54.000]  但對於保羅來說
[00:05:54.000 --> 00:05:57.000]  任何事情縱使有價值
[00:05:57.000 --> 00:06:02.000]  如果難了他去得到至寶的耶穌
[00:06:02.000 --> 00:06:05.000]  這些就是有損的
[00:06:05.000 --> 00:06:06.000]  任何事情
[00:06:06.000 --> 00:06:09.000]  如果難了你去得到至寶的耶穌基督
[00:06:09.000 --> 00:06:13.000]  這些事情就成為對你有損的東西
[00:06:13.000 --> 00:06:14.000]  所以保羅說
[00:06:14.000 --> 00:06:15.000]  我看萬事如糞土
[00:06:15.000 --> 00:06:19.000]  原因就是要得著基督
[00:06:19.000 --> 00:06:21.000]  這節接著在第九節他說
[00:06:21.000 --> 00:06:24.000]  並且得以在他裡面
[00:06:24.000 --> 00:06:27.000]  這句話很特別也很豐富
[00:06:27.000 --> 00:06:29.000]  英文的翻譯是
[00:06:29.000 --> 00:06:32.000]  Be found in him
[00:06:32.000 --> 00:06:34.000]  得以在他裡面
[00:06:34.000 --> 00:06:37.000]  就好像讓神在耶穌基督裡面
[00:06:37.000 --> 00:06:38.000]  預見了我
[00:06:38.000 --> 00:06:41.000]  尋見了我
[00:06:41.000 --> 00:06:44.000]  能夠找到我在耶穌基督裡面
[00:06:44.000 --> 00:06:45.000]  或者我做一個比較
[00:06:45.000 --> 00:06:46.000]  大家會明白
[00:06:46.000 --> 00:06:48.000]  當神吩咐羅亞
[00:06:48.000 --> 00:06:49.000]  在創世紀的時候
[00:06:49.000 --> 00:06:52.000]  吩咐羅亞要做一隻方舟的時候
[00:06:52.000 --> 00:06:54.000]  就說你要讓你的家人
[00:06:54.000 --> 00:06:56.000]  你的兒子
[00:06:56.000 --> 00:06:57.000]  你的姨父
[00:06:57.000 --> 00:06:58.000]  你的太太
[00:06:58.000 --> 00:07:00.000]  進到那隻方舟裡面
[00:07:00.000 --> 00:07:02.000]  我看到在方舟裡面
[00:07:02.000 --> 00:07:06.000]  神不會用洪水滅絕裡面的人
[00:07:06.000 --> 00:07:07.000]  但是其他的人
[00:07:07.000 --> 00:07:09.000]  就用洪水去滅絕
[00:07:09.000 --> 00:07:11.000]  因此在方舟裡面
[00:07:11.000 --> 00:07:14.000]  神預見到這一班人
[00:07:14.000 --> 00:07:15.000]  羅亞的一家
[00:07:15.000 --> 00:07:18.000]  以致他們得到拯救
[00:07:18.000 --> 00:07:20.000]  另一方面大家看回聖經
[00:07:20.000 --> 00:07:21.000]  你會發覺同樣的訊息
[00:07:21.000 --> 00:07:23.000]  在哥林多後書
[00:07:23.000 --> 00:07:25.000]  你翻到前面
[00:07:25.000 --> 00:07:32.000]  在第五章
[00:07:32.000 --> 00:07:38.000]  聖經的新約一百九十七頁
[00:07:38.000 --> 00:07:41.000]  在第五章的第一節
[00:07:41.000 --> 00:07:43.000]  聖經就說
[00:07:43.000 --> 00:07:45.000]  我們原知道
[00:07:45.000 --> 00:07:47.000]  我們這地上的帳棚
[00:07:47.000 --> 00:07:49.000]  帳棚說的是我們的身體
[00:07:49.000 --> 00:07:51.000]  若拆毀了
[00:07:51.000 --> 00:07:52.000]  必得神所做
[00:07:52.000 --> 00:07:54.000]  不是人手所做
[00:07:54.000 --> 00:07:56.000]  而是永存的房屋
[00:07:56.000 --> 00:07:59.000]  我們在這帳棚裡歎息
[00:07:59.000 --> 00:08:03.000]  心想得那從天上來的房屋
[00:08:03.000 --> 00:08:05.000]  跟著有第二個比喻
[00:08:05.000 --> 00:08:07.000]  好像穿上衣服
[00:08:07.000 --> 00:08:08.000]  倘若穿上
[00:08:08.000 --> 00:08:10.000]  被預見的時候
[00:08:10.000 --> 00:08:13.000]  就不至於赤身了
[00:08:13.000 --> 00:08:14.000]  聖經提到我們世上
[00:08:14.000 --> 00:08:15.000]  每一個身軀
[00:08:15.000 --> 00:08:17.000]  有一天會毀壞
[00:08:17.000 --> 00:08:19.000]  會過去
[00:08:19.000 --> 00:08:21.000]  但是會得著從神而來
[00:08:21.000 --> 00:08:25.000]  天上而來的永恆的身體
[00:08:25.000 --> 00:08:26.000]  聖經所說
[00:08:26.000 --> 00:08:29.000]  天上永存的房屋
[00:08:29.000 --> 00:08:30.000]  同樣聖經說到
[00:08:30.000 --> 00:08:32.000]  這個房屋好像一件衣服
[00:08:32.000 --> 00:08:33.000]  我們穿上的時候
[00:08:33.000 --> 00:08:35.000]  被預見的時候
[00:08:35.000 --> 00:08:37.000]  就不至於赤身了
[00:08:37.000 --> 00:08:39.000]  如果你不是認識主耶穌
[00:08:39.000 --> 00:08:42.000]  不在耶穌基督裡面
[00:08:42.000 --> 00:08:43.000]  被預見的時候
[00:08:43.000 --> 00:08:44.000]  你會羞愧
[00:08:44.000 --> 00:08:46.000]  因為你是赤身
[00:08:46.000 --> 00:08:48.000]  你不能夠被接納
[00:08:48.000 --> 00:08:50.000]  因此被預見的時候
[00:08:50.000 --> 00:08:52.000]  在基督裡面
[00:08:52.000 --> 00:08:56.000]  這件就是我們榮耀的衣服
[00:08:56.000 --> 00:08:58.000]  我記得以前提及過
[00:08:58.000 --> 00:08:59.000]  很久之前
[00:08:59.000 --> 00:09:00.000]  有一段新聞
[00:09:00.000 --> 00:09:01.000]  這段新聞說到
[00:09:01.000 --> 00:09:02.000]  在一個家庭裡面
[00:09:02.000 --> 00:09:03.000]  有一個小孩子
[00:09:03.000 --> 00:09:04.000]  玩得很開心
[00:09:04.000 --> 00:09:06.000]  三四歲
[00:09:06.000 --> 00:09:07.000]  玩得很開心之際
[00:09:07.000 --> 00:09:09.000]  就脫光自己的衣服
[00:09:09.000 --> 00:09:11.000]  到處走
[00:09:11.000 --> 00:09:14.000]  突然間聽到有人按門鈴
[00:09:14.000 --> 00:09:15.000]  他很害怕
[00:09:15.000 --> 00:09:16.000]  誰來呢
[00:09:16.000 --> 00:09:18.000]  有什麼客人來呢
[00:09:18.000 --> 00:09:20.000]  這個媽媽走去開門
[00:09:20.000 --> 00:09:23.000]  小孩子就找地方躲起來
[00:09:23.000 --> 00:09:25.000]  你猜他躲到哪裡去呢
[00:09:25.000 --> 00:09:29.000]  他就躲到窗口外邊
[00:09:29.000 --> 00:09:32.000]  爬出那些渠道
[00:09:32.000 --> 00:09:33.000]  當然大家可以想像
[00:09:33.000 --> 00:09:35.000]  意外就會發生
[00:09:35.000 --> 00:09:36.000]  因此他不小心
[00:09:36.000 --> 00:09:38.000]  從那些渠道掉下來
[00:09:38.000 --> 00:09:40.000]  就重傷了
[00:09:40.000 --> 00:09:41.000]  這個小孩子
[00:09:41.000 --> 00:09:42.000]  有些自我意識
[00:09:42.000 --> 00:09:44.000]  開始發現自己赤身
[00:09:44.000 --> 00:09:45.000]  自己沒有穿衣服
[00:09:45.000 --> 00:09:47.000]  很羞恥想避開
[00:09:47.000 --> 00:09:48.000]  各位弟兄姊妹
[00:09:48.000 --> 00:09:50.000]  如果在永恆裡面
[00:09:50.000 --> 00:09:52.000]  你是赤身的話
[00:09:52.000 --> 00:09:55.000]  你就很可憐
[00:09:55.000 --> 00:09:58.000]  但是如果你在主耶穌裡面
[00:09:58.000 --> 00:09:59.000]  聖經就說
[00:09:59.000 --> 00:10:00.000]  遇見主的時候
[00:10:00.000 --> 00:10:02.000]  就不至於羞愧
[00:10:02.000 --> 00:10:05.000]  因為你在耶穌基督裡面
[00:10:05.000 --> 00:10:06.000]  你在永恆當中
[00:10:06.000 --> 00:10:08.000]  可以遇見祂
[00:10:08.000 --> 00:10:09.000]  我們回到聖經剛才
[00:10:09.000 --> 00:10:12.000]  菲律賓書第三章
[00:10:12.000 --> 00:10:14.000]  聖經就說
[00:10:14.000 --> 00:10:18.000]  並且得以在他裡面
[00:10:18.000 --> 00:10:21.000]  不是有自己因律法
[00:10:21.000 --> 00:10:23.000]  因為自己的功勞
[00:10:23.000 --> 00:10:26.000]  自己的工作而得到的義
[00:10:26.000 --> 00:10:28.000]  乃是有信基督的義
[00:10:28.000 --> 00:10:32.000]  就是因信神而來的義
[00:10:32.000 --> 00:10:34.000]  什麼是信
[00:10:34.000 --> 00:10:36.000]  信就是接受
[00:10:36.000 --> 00:10:37.000]  帶著謙卑的心
[00:10:37.000 --> 00:10:38.000]  知道自己不配得的
[00:10:38.000 --> 00:10:41.000]  自己不可以憑自己得到的
[00:10:41.000 --> 00:10:43.000]  因此知道帶著謙虛的心靈
[00:10:43.000 --> 00:10:47.000]  好像領受一份禮物般去接受
[00:10:47.000 --> 00:10:49.000]  憑著信靠耶穌基督
[00:10:49.000 --> 00:10:51.000]  領受這份的恩惠
[00:10:51.000 --> 00:10:54.000]  因此得著聖經所說
[00:10:54.000 --> 00:10:57.000]  從神而來的義
[00:10:57.000 --> 00:10:58.000]  各位弟兄姊妹
[00:10:58.000 --> 00:11:00.000]  你和我當你信靠主耶穌的時候
[00:11:00.000 --> 00:11:01.000]  已經是有福
[00:11:01.000 --> 00:11:03.000]  因為你憑著信靠耶穌基督
[00:11:03.000 --> 00:11:04.000]  已經無福
[00:11:04.000 --> 00:11:06.000]  因此剛才我們所說
[00:11:06.000 --> 00:11:08.000]  信他的人
[00:11:08.000 --> 00:11:10.000]  信我的人
[00:11:10.000 --> 00:11:12.000]  信主耶穌的人
[00:11:12.000 --> 00:11:14.000]  雖然死了
[00:11:14.000 --> 00:11:16.000]  也必復活
[00:11:16.000 --> 00:11:17.000]  是在說信
[00:11:17.000 --> 00:11:19.000]  當你全心地相信
[00:11:19.000 --> 00:11:21.000]  接受主耶穌的救恩的時候
[00:11:21.000 --> 00:11:24.000]  你領受這份永恆的盼望
[00:11:24.000 --> 00:11:27.000]  這是最基本的一種準備
[00:11:27.000 --> 00:11:28.000]  第二聖經再說到
[00:11:28.000 --> 00:11:31.000]  如何去準備迎接復活呢?
[00:11:31.000 --> 00:11:34.000]  是曉得他復活的大能
[00:11:34.000 --> 00:11:37.000]  大家看看第十節
[00:11:37.000 --> 00:11:39.000]  使我認識基督
[00:11:39.000 --> 00:11:41.000]  曉得他復活的大能
[00:11:41.000 --> 00:11:44.000]  並且曉得和他一同受苦
[00:11:44.000 --> 00:11:46.000]  效法他的死
[00:11:46.000 --> 00:11:48.000]  循著剛才所說
[00:11:48.000 --> 00:11:49.000]  信心的路
[00:11:49.000 --> 00:11:50.000]  我們可以認識主
[00:11:50.000 --> 00:11:52.000]  我們可以經歷復活的大能
[00:11:52.000 --> 00:11:55.000]  如何更新改變我們的生命
[00:11:55.000 --> 00:11:56.000]  而聖經就說
[00:11:56.000 --> 00:12:00.000]  在當中我們曉得他復活的大能
[00:12:00.000 --> 00:12:03.000]  很多教徒在人生的歷程裏面
[00:12:03.000 --> 00:12:05.000]  不斷經歷神的大能
[00:12:05.000 --> 00:12:07.000]  如何更新改變他自己
[00:12:07.000 --> 00:12:08.000]  我提及過很久之前
[00:12:08.000 --> 00:12:11.000]  我在美國有機會遇到一位弟兄
[00:12:11.000 --> 00:12:13.000]  當我和他聊天的時候
[00:12:13.000 --> 00:12:14.000]  慢慢才認識
[00:12:14.000 --> 00:12:16.000]  原來他很有背景
[00:12:16.000 --> 00:12:17.000]  有人告訴我
[00:12:17.000 --> 00:12:19.000]  他很有來頭
[00:12:19.000 --> 00:12:21.000]  我後來問
[00:12:21.000 --> 00:12:23.000]  然後他很久以前
[00:12:23.000 --> 00:12:27.000]  是香港的麻雀王
[00:12:27.000 --> 00:12:29.000]  香港電視台舉行一個
[00:12:29.000 --> 00:12:31.000]  全香港的麻雀比賽
[00:12:31.000 --> 00:12:34.000]  三千人應賽
[00:12:34.000 --> 00:12:35.000]  在三千人當中
[00:12:35.000 --> 00:12:37.000]  這位當時未信主的弟兄
[00:12:37.000 --> 00:12:42.000]  冒出他自己的才幹
[00:12:42.000 --> 00:12:44.000]  因為他記憶力很好
[00:12:44.000 --> 00:12:46.000]  所有人的章法他都記住了
[00:12:46.000 --> 00:12:48.000]  因此三千人當中
[00:12:48.000 --> 00:12:49.000]  他得到第一
[00:12:49.000 --> 00:12:50.000]  被稱為
[00:12:50.000 --> 00:12:52.000]  報紙頭條就賣
[00:12:52.000 --> 00:12:55.000]  他是香港麻雀王
[00:12:55.000 --> 00:12:57.000]  在他很自負
[00:12:57.000 --> 00:13:00.000]  在他認為自己很了得的時候
[00:13:00.000 --> 00:13:03.000]  然後他就陷在賭博的深淵
[00:13:03.000 --> 00:13:05.000]  他沒有了他的錢
[00:13:05.000 --> 00:13:07.000]  他的身體有很多疾病
[00:13:07.000 --> 00:13:11.000]  和家人和太太的關係很惡劣
[00:13:11.000 --> 00:13:12.000]  在這個時候
[00:13:12.000 --> 00:13:13.000]  他太太想幫他
[00:13:13.000 --> 00:13:14.000]  因此想辦法
[00:13:14.000 --> 00:13:15.000]  有人告訴他
[00:13:15.000 --> 00:13:17.000]  你去廟裡面叩頭
[00:13:17.000 --> 00:13:19.000]  就可以得到幫助
[00:13:19.000 --> 00:13:21.000]  因此他到了一個宗教裡面
[00:13:21.000 --> 00:13:22.000]  進到廟裡面
[00:13:22.000 --> 00:13:24.000]  那些主持人告訴他
[00:13:24.000 --> 00:13:25.000]  你要叩響頭
[00:13:25.000 --> 00:13:27.000]  叩三千個響頭
[00:13:27.000 --> 00:13:29.000]  你丈夫就沒事了
[00:13:29.000 --> 00:13:30.000]  我當時問他們
[00:13:30.000 --> 00:13:32.000]  是不是真的響頭
[00:13:32.000 --> 00:13:34.000]  他們說是響的
[00:13:34.000 --> 00:13:36.000]  要叩三千個響頭
[00:13:36.000 --> 00:13:38.000]  透過自己的功績
[00:13:38.000 --> 00:13:40.000]  自己的德行所為
[00:13:40.000 --> 00:13:43.000]  來得到一些幫助
[00:13:43.000 --> 00:13:45.000]  但是叩完響頭之後
[00:13:45.000 --> 00:13:48.000]  丈夫依然顧我
[00:13:48.000 --> 00:13:49.000]  在那個時候很奇妙
[00:13:49.000 --> 00:13:51.000]  神帶領他們移民去美國
[00:13:51.000 --> 00:13:52.000]  在美國的時候
[00:13:52.000 --> 00:13:54.000]  遇到教徒關心他們
[00:13:54.000 --> 00:13:56.000]  帶領他們信主
[00:13:56.000 --> 00:13:57.000]  夫婦兩個人
[00:13:57.000 --> 00:13:59.000]  前後信主
[00:13:59.000 --> 00:14:00.000]  神信了主之後
[00:14:00.000 --> 00:14:02.000]  這位朋友
[00:14:02.000 --> 00:14:04.000]  他將他一切賭博的惡習
[00:14:04.000 --> 00:14:06.000]  完全放低了
[00:14:06.000 --> 00:14:08.000]  生命有很大的改變
[00:14:08.000 --> 00:14:09.000]  有一次
[00:14:09.000 --> 00:14:11.000]  他們很想帶他媽媽回教會
[00:14:11.000 --> 00:14:12.000]  就跟媽媽說
[00:14:12.000 --> 00:14:13.000]  媽媽
[00:14:13.000 --> 00:14:17.000]  你不如跟我們回教會吧
[00:14:17.000 --> 00:14:19.000]  媽媽看一看他們就說
[00:14:19.000 --> 00:14:21.000]  你不用說了
[00:14:21.000 --> 00:14:25.000]  我跟你們回教會
[00:14:25.000 --> 00:14:26.000]  他媽媽就說
[00:14:26.000 --> 00:14:29.000]  我看著你的改變
[00:14:29.000 --> 00:14:31.000]  如果你的神能夠改變你
[00:14:31.000 --> 00:14:34.000]  我都應該信靠你的神
[00:14:34.000 --> 00:14:36.000]  現在整個家庭都信主
[00:14:36.000 --> 00:14:37.000]  我看到他們很開心
[00:14:37.000 --> 00:14:39.000]  生命改變
[00:14:39.000 --> 00:14:40.000]  很多的基督徒
[00:14:40.000 --> 00:14:41.000]  在人生的歷程裏面
[00:14:41.000 --> 00:14:43.000]  當他們信靠神
[00:14:43.000 --> 00:14:45.000]  不再依靠自己的力量
[00:14:45.000 --> 00:14:47.000]  在當中經歷神的能力
[00:14:47.000 --> 00:14:48.000]  復活的大能
[00:14:48.000 --> 00:14:49.000]  在他們的生命當中
[00:14:49.000 --> 00:14:51.000]  來彰顯出來
[00:14:51.000 --> 00:14:52.000]  但是在聖經中
[00:14:52.000 --> 00:14:53.000]  聖經說到
[00:14:53.000 --> 00:14:56.000]  一條很重要的路
[00:14:56.000 --> 00:14:58.000]  曉得他復活的大能
[00:14:58.000 --> 00:15:02.000]  並且曉得和他一同受苦
[00:15:02.000 --> 00:15:05.000]  效法他的死
[00:15:05.000 --> 00:15:06.000]  復活的大能
[00:15:06.000 --> 00:15:08.000]  不單止在信主那一刻
[00:15:08.000 --> 00:15:09.000]  每位基督徒
[00:15:09.000 --> 00:15:11.000]  我們盡心的認識他的時候
[00:15:11.000 --> 00:15:15.000]  是不斷經歷這種大能
[00:15:15.000 --> 00:15:17.000]  但這條路徑是怎樣的呢?
[00:15:17.000 --> 00:15:18.000]  聖經就說
[00:15:18.000 --> 00:15:22.000]  藉著同受耶穌的苦難
[00:15:22.000 --> 00:15:25.000]  去受他所受的死
[00:15:25.000 --> 00:15:28.000]  因而經歷復活的大能
[00:15:28.000 --> 00:15:32.000]  耶穌所受的苦是什麼苦呢?
[00:15:32.000 --> 00:15:35.000]  主耶穌是為義受苦
[00:15:35.000 --> 00:15:37.000]  主耶穌的死是什麼死呢?
[00:15:37.000 --> 00:15:41.000]  他是為了順服神的旨意而死
[00:15:41.000 --> 00:15:42.000]  犧牲自己
[00:15:42.000 --> 00:15:45.000]  為了別人的好處而死
[00:15:45.000 --> 00:15:46.000]  因此今天
[00:15:46.000 --> 00:15:48.000]  當你為義受苦
[00:15:48.000 --> 00:15:50.000]  當你遵從神的旨意
[00:15:50.000 --> 00:15:52.000]  甚至經歷犧牲
[00:15:52.000 --> 00:15:54.000]  某程度的犧牲
[00:15:54.000 --> 00:15:56.000]  你會經驗到神的大能
[00:15:56.000 --> 00:15:59.000]  在你生命當中彰顯出來
[00:15:59.000 --> 00:16:01.000]  而你在那時候
[00:16:01.000 --> 00:16:06.000]  會曉得復活的大能是什麼意思
[00:16:06.000 --> 00:16:08.000]  我過去提及過
[00:16:08.000 --> 00:16:09.000]  我在中國國內
[00:16:09.000 --> 00:16:11.000]  在東北三省的地方
[00:16:11.000 --> 00:16:12.000]  遇到一位姊妹
[00:16:12.000 --> 00:16:14.000]  一位教徒的醫生
[00:16:14.000 --> 00:16:15.000]  這位姊妹
[00:16:15.000 --> 00:16:16.000]  她在信主之後
[00:16:16.000 --> 00:16:18.000]  她的生命很大改變
[00:16:18.000 --> 00:16:20.000]  她見到在她的醫院裡
[00:16:20.000 --> 00:16:21.000]  有一些不合理的要求
[00:16:21.000 --> 00:16:23.000]  她不肯答應
[00:16:23.000 --> 00:16:24.000]  院長告訴她
[00:16:24.000 --> 00:16:25.000]  你們各位聽著
[00:16:25.000 --> 00:16:27.000]  當有病人來看的時候
[00:16:27.000 --> 00:16:31.000]  要盡量幫她安排多些檢查
[00:16:31.000 --> 00:16:34.000]  為什麼多些檢查呢
[00:16:34.000 --> 00:16:37.000]  收多些錢
[00:16:37.000 --> 00:16:38.000]  不需要做手術的時候
[00:16:38.000 --> 00:16:39.000]  盡量安排手術
[00:16:39.000 --> 00:16:40.000]  做小手術的時候
[00:16:40.000 --> 00:16:43.000]  做小手術變成大手術
