
[00:00:00.000 --> 00:00:02.000]  撒加利亞書不難找的
[00:06:35.000 --> 00:06:37.000]  有不同顏色的馬隊
[00:06:37.000 --> 00:06:39.000]  他們在那裡去查冊
[00:06:39.000 --> 00:06:41.000]  回來最重要的
[00:06:41.000 --> 00:06:43.000]  就是看見了
[00:06:43.000 --> 00:06:45.000]  全地一片安定一片平靜
[00:06:45.000 --> 00:06:47.000]  在人的眼中
[00:06:47.000 --> 00:06:49.000]  就說這不就好了
[00:06:49.000 --> 00:06:51.000]  沒事了
[00:06:51.000 --> 00:06:53.000]  誰知道那個天使一聽見就很悲哀
[00:06:53.000 --> 00:06:55.000]  說你仍然是在生我們氣
[00:06:55.000 --> 00:06:57.000]  到什麼時候呢
[00:06:57.000 --> 00:06:59.000]  我們就提過
[00:06:59.000 --> 00:07:01.000]  這個就是我們覺得很震驚的
[00:07:01.000 --> 00:07:03.000]  安定繁榮不好嗎
[00:07:03.000 --> 00:07:05.000]  但安定的平靜的
[00:07:05.000 --> 00:07:07.000]  就坐也可能是一種危機
[00:07:07.000 --> 00:07:09.000]  因為呢
[00:07:09.000 --> 00:07:11.000]  有時候我們射搏
[00:07:11.000 --> 00:07:13.000]  沒有走神的路
[00:07:13.000 --> 00:07:15.000]  那就不用犧牲了
[00:07:15.000 --> 00:07:17.000]  我們以為是好的時間
[00:07:17.000 --> 00:07:19.000]  其實我們需要警醒
[00:07:19.000 --> 00:07:21.000]  看見其實我們有危機
[00:07:21.000 --> 00:07:23.000]  就正如當日這幫猶太人一樣
[00:07:23.000 --> 00:07:25.000]  他們要重建
[00:07:25.000 --> 00:07:27.000]  聖殿的時候
[00:07:27.000 --> 00:07:29.000]  開了宮自己就搞自己家裡的東西
[00:07:29.000 --> 00:07:31.000]  將神丟到一邊
[00:07:31.000 --> 00:07:33.000]  沒事發生了
[00:07:33.000 --> 00:07:35.000]  因為你逃避了神
[00:07:35.000 --> 00:07:37.000]  交給你的責任
[00:07:37.000 --> 00:07:39.000]  所以神說你要看清楚
[00:07:39.000 --> 00:07:41.000]  不要以為你平靜的日子就沒事
[00:07:41.000 --> 00:07:43.000]  其實你平靜的時候
[00:07:43.000 --> 00:07:45.000]  更加要警醒說
[00:07:45.000 --> 00:07:47.000]  是不是因為我沒有走神的路
[00:07:47.000 --> 00:07:49.000]  那神說好啊
[00:07:49.000 --> 00:07:51.000]  如果你這麼平靜
[00:07:51.000 --> 00:07:53.000]  你不肯動的時候
[00:07:53.000 --> 00:07:55.000]  用俗一點的話
[00:07:55.000 --> 00:07:57.000]  你不動我動你
[00:07:57.000 --> 00:07:59.000]  上一次我們說到
[00:07:59.000 --> 00:08:01.000]  神就搞搞震
[00:08:01.000 --> 00:08:03.000]  在人的眼中
[00:08:03.000 --> 00:08:05.000]  我們也是相反的
[00:08:05.000 --> 00:08:07.000]  事情臨到的時候
[00:08:07.000 --> 00:08:09.000]  好像以為是神在陷害他
[00:08:09.000 --> 00:08:11.000]  我們好像很不幸運
[00:08:11.000 --> 00:08:13.000]  其實有時候我們生命
[00:08:13.000 --> 00:08:15.000]  有這些波濤洶湧
[00:08:15.000 --> 00:08:17.000]  可能是神自己
[00:08:17.000 --> 00:08:19.000]  將我們的生命帶向
[00:08:19.000 --> 00:08:21.000]  另外一個層次
[00:08:21.000 --> 00:08:23.000]  另外一個水平
[00:08:23.000 --> 00:08:25.000]  甚至另外一個
[00:08:25.000 --> 00:08:27.000]  高峰的時間
[00:08:27.000 --> 00:08:29.000]  這個就是第一個
[00:08:29.000 --> 00:08:31.000]  異象要提醒我們
[00:08:31.000 --> 00:08:33.000]  就是那種屬靈的偷視
[00:08:33.000 --> 00:08:35.000]  大家還記得嗎
[00:08:35.000 --> 00:08:37.000]  搞搞震的祝福
[00:08:37.000 --> 00:08:39.000]  安定繁榮的奏助
[00:08:39.000 --> 00:08:41.000]  這種是我們
[00:08:41.000 --> 00:08:43.000]  普通我們不會覺得的
[00:08:43.000 --> 00:08:45.000]  但我們有一個屬靈的偷視的時候
[00:08:45.000 --> 00:08:47.000]  我們知道神在那裡做
[00:08:47.000 --> 00:08:49.000]  然後我們跟著第二第三第四第五第六第七
[00:08:49.000 --> 00:08:51.000]  一直下去的時候
[00:08:51.000 --> 00:08:53.000]  神說你不動我就動你
[00:08:53.000 --> 00:08:55.000]  現在神就說你看看我是怎麼動
[00:08:55.000 --> 00:08:57.000]  跟著那幾個異象
[00:08:57.000 --> 00:08:59.000]  就是表達神的辦事
[00:08:59.000 --> 00:09:01.000]  採取辦事的做法
[00:09:01.000 --> 00:09:03.000]  當他來到你的生命裡面
[00:09:03.000 --> 00:09:05.000]  如果一個人
[00:09:05.000 --> 00:09:07.000]  第一個異象說
[00:09:07.000 --> 00:09:09.000]  如果一個人
[00:09:09.000 --> 00:09:11.000]  能夠看到神自己
[00:09:11.000 --> 00:09:13.000]  被他應該警醒
[00:09:13.000 --> 00:09:15.000]  願意接納神在生命裡面
[00:09:15.000 --> 00:09:17.000]  願意這個民族
[00:09:17.000 --> 00:09:19.000]  願意接納神的動手
[00:09:19.000 --> 00:09:21.000]  那他動手的情況
[00:09:21.000 --> 00:09:23.000]  內容是什麼
[00:09:23.000 --> 00:09:25.000]  這個就是第二第三
[00:09:25.000 --> 00:09:27.000]  第四告訴我們
[00:09:27.000 --> 00:09:29.000]  第二個異象
[00:09:29.000 --> 00:09:31.000]  很短的
[00:09:31.000 --> 00:09:33.000]  有四個豪國
[00:09:33.000 --> 00:09:35.000]  四個豪國吹響
[00:09:35.000 --> 00:09:37.000]  有四個工匠
[00:09:37.000 --> 00:09:39.000]  這四個工匠不是很厲害的
[00:09:39.000 --> 00:09:41.000]  建築師
[00:09:41.000 --> 00:09:43.000]  是什麼呢
[00:09:43.000 --> 00:09:45.000]  是最低的
[00:09:45.000 --> 00:09:47.000]  或者是地盤工人
[00:09:47.000 --> 00:09:49.000]  我們今天所謂的
[00:09:49.000 --> 00:09:51.000]  所以呢這是什麼呢
[00:09:51.000 --> 00:09:53.000]  這個異象很簡單來說
[00:09:53.000 --> 00:09:55.000]  他四個豪國
[00:09:55.000 --> 00:09:57.000]  代表很強的勢力
[00:09:57.000 --> 00:09:59.000]  對以色列國的攻擊
[00:09:59.000 --> 00:10:01.000]  或者我們人生裡面的
[00:10:01.000 --> 00:10:03.000]  給我們壓力的那些
[00:10:03.000 --> 00:10:05.000]  很強勢的豪國吹響
[00:10:05.000 --> 00:10:07.000]  代表戰鬥
[00:10:07.000 --> 00:10:09.000]  攻擊
[00:10:09.000 --> 00:10:11.000]  但是很奇怪的這四個
[00:10:11.000 --> 00:10:13.000]  本來很脆弱的
[00:10:13.000 --> 00:10:15.000]  本來沒有什麼地位的
[00:10:15.000 --> 00:10:17.000]  看不起的四個象就將這四個
[00:10:17.000 --> 00:10:19.000]  豪國打碎
[00:10:19.000 --> 00:10:21.000]  就是說
[00:10:21.000 --> 00:10:23.000]  神的動手裡面有一個特色
[00:10:23.000 --> 00:10:25.000]  不是事實上這樣
[00:10:25.000 --> 00:10:27.000]  不過事實上你要留意
[00:10:27.000 --> 00:10:29.000]  要相信一個特色
[00:10:29.000 --> 00:10:31.000]  就是神是不能猜度
[00:10:31.000 --> 00:10:33.000]  你以為很強的當然是贏的
[00:10:33.000 --> 00:10:35.000]  但是有時候神就不知道怎樣
[00:10:35.000 --> 00:10:37.000]  在他的計劃裡面
[00:10:37.000 --> 00:10:39.000]  讓那些你想都想不到的那些情況下
[00:10:39.000 --> 00:10:41.000]  那些好像是劣勢的情況下
[00:10:41.000 --> 00:10:43.000]  就將你的強勢
[00:10:43.000 --> 00:10:45.000]  或者那些最難打的強者
[00:10:45.000 --> 00:10:47.000]  就打敗
[00:10:47.000 --> 00:10:49.000]  這個是神之所以為神的地方
[00:10:49.000 --> 00:10:51.000]  人看不到的
[00:10:51.000 --> 00:10:53.000]  人也估計不到的
[00:10:53.000 --> 00:10:55.000]  但是在神的手裡
[00:10:55.000 --> 00:10:57.000]  最強的豪國可以被最弱的
[00:10:57.000 --> 00:10:59.000]  這些工匠
[00:10:59.000 --> 00:11:01.000]  去打倒
[00:11:01.000 --> 00:11:03.000]  這就是神第一個
[00:11:03.000 --> 00:11:05.000]  我動手的時候你要留意
[00:11:05.000 --> 00:11:07.000]  你會看到一些你不可預料的
[00:11:07.000 --> 00:11:09.000]  不可思議的事情
[00:11:09.000 --> 00:11:11.000]  又會發生
[00:11:11.000 --> 00:11:13.000]  第三個異象
[00:11:13.000 --> 00:11:15.000]  就是第二張
[00:11:15.000 --> 00:11:17.000]  第二張整張就是
[00:11:17.000 --> 00:11:19.000]  古代梁鐸的繩
[00:11:19.000 --> 00:11:21.000]  上次和大家提過
[00:11:21.000 --> 00:11:23.000]  古代梁鐸的繩就是建築
[00:11:23.000 --> 00:11:25.000]  這裡說到重建
[00:11:25.000 --> 00:11:27.000]  這裡說到會重建耶路撒冷
[00:11:27.000 --> 00:11:29.000]  重建聖殿
[00:11:29.000 --> 00:11:31.000]  就是說神要動手的時候
[00:11:31.000 --> 00:11:33.000]  第一他要告訴你
[00:11:33.000 --> 00:11:35.000]  我動手的方式
[00:11:35.000 --> 00:11:37.000]  是你很難估計甚至你意料不到的
[00:11:37.000 --> 00:11:39.000]  出乎人意料之外的
[00:11:39.000 --> 00:11:41.000]  但是他要動弓的時候
[00:11:41.000 --> 00:11:43.000]  動弓其中一個最重要的
[00:11:43.000 --> 00:11:45.000]  其中一個很重要的
[00:11:45.000 --> 00:11:47.000]  一個概念就是要將一個人重建
[00:11:47.000 --> 00:11:49.000]  重建你
[00:11:49.000 --> 00:11:51.000]  如果你願意接納神
[00:11:51.000 --> 00:11:53.000]  自己在你生命裡面來動手的話
[00:11:53.000 --> 00:11:55.000]  他就要重建你
[00:11:55.000 --> 00:11:57.000]  這個重建可能有很多不同的方法
[00:11:57.000 --> 00:11:59.000]  所以神會按照他的梁鐸
[00:11:59.000 --> 00:12:01.000]  是每個人鐸身訂造
[00:12:01.000 --> 00:12:03.000]  來重建你
[00:12:03.000 --> 00:12:05.000]  你夠膽就放手給他
[00:12:05.000 --> 00:12:07.000]  他重建你一定是好的
[00:12:07.000 --> 00:12:09.000]  重建你就好像重建聖殿一樣
[00:12:09.000 --> 00:12:11.000]  讓你成為神的殿
[00:12:11.000 --> 00:12:13.000]  可以神在你的生命裡面
[00:12:13.000 --> 00:12:15.000]  居住的一個器皿
[00:12:15.000 --> 00:12:17.000]  你要適合才行
[00:12:17.000 --> 00:12:19.000]  你要建造得到
[00:12:19.000 --> 00:12:21.000]  建築物要建出來才能讓神住在裡面
[00:12:21.000 --> 00:12:23.000]  就正如你的生命要適合神
[00:12:23.000 --> 00:12:25.000]  自己就可以重建
[00:12:25.000 --> 00:12:27.000]  這個所謂重建的
[00:12:27.000 --> 00:12:29.000]  是神自己一定動弓裡面要做的
[00:12:29.000 --> 00:12:31.000]  每一個人都會被神重建
[00:12:31.000 --> 00:12:33.000]  除非你不願意
[00:12:33.000 --> 00:12:35.000]  神沒你的辦法
[00:12:35.000 --> 00:12:37.000]  我們記住神是很公平的
[00:12:37.000 --> 00:12:39.000]  神是很尊重你的
[00:12:39.000 --> 00:12:41.000]  你說我不肯 你不要碰我
[00:12:41.000 --> 00:12:43.000]  爛地一塊
[00:12:43.000 --> 00:12:45.000]  就讓你下去
[00:12:45.000 --> 00:12:47.000]  如果你說我好了 神你來吧
[00:12:47.000 --> 00:12:49.000]  我就重建你
[00:12:49.000 --> 00:12:51.000]  在重建的過程裡面
[00:12:51.000 --> 00:12:53.000]  第四個異象就是第三章整章聖經
[00:12:53.000 --> 00:12:55.000]  和第四章整章聖經
[00:12:55.000 --> 00:12:57.000]  都是有兩個人
[00:12:57.000 --> 00:12:59.000]  這兩個人
[00:12:59.000 --> 00:13:01.000]  是當時真的有的人
[00:13:01.000 --> 00:13:03.000]  一個就是
[00:13:03.000 --> 00:13:05.000]  大祭司約書牙
[00:13:05.000 --> 00:13:07.000]  那代表了信仰上
[00:13:07.000 --> 00:13:09.000]  和神自己
[00:13:09.000 --> 00:13:11.000]  交接的時候
[00:13:11.000 --> 00:13:13.000]  那位代表者
[00:13:13.000 --> 00:13:15.000]  可以說是代表了以色列人的宗教
[00:13:15.000 --> 00:13:17.000]  信仰的狀態
[00:13:17.000 --> 00:13:19.000]  的代表者約書牙
[00:13:19.000 --> 00:13:21.000]  第四章第五個異象
[00:13:21.000 --> 00:13:23.000]  最初是說到
[00:13:23.000 --> 00:13:25.000]  有一個燈台 金的燈台
[00:13:25.000 --> 00:13:27.000]  有七個燈
[00:13:27.000 --> 00:13:29.000]  然後旁邊有
[00:13:29.000 --> 00:13:31.000]  兩棵橄欖樹
[00:13:31.000 --> 00:13:33.000]  然後就說到
[00:13:33.000 --> 00:13:35.000]  所羅巴伯
[00:13:35.000 --> 00:13:37.000]  所羅巴伯是當時的人
[00:13:37.000 --> 00:13:39.000]  羅巴伯就是那位帶領
[00:13:39.000 --> 00:13:41.000]  重建聖殿
[00:13:41.000 --> 00:13:43.000]  的那位長官
[00:13:43.000 --> 00:13:45.000]  代表政治上實力的
[00:13:45.000 --> 00:13:47.000]  聯絡的行政長官
[00:13:47.000 --> 00:13:49.000]  所以一個是行政的長官
[00:13:49.000 --> 00:13:51.000]  一個是
[00:13:51.000 --> 00:13:53.000]  宗教信仰的兩個領袖
[00:13:53.000 --> 00:13:55.000]  是當時來說最重要的兩個領袖
[00:13:55.000 --> 00:13:57.000]  都在這兩個異象裡面出現
[00:13:57.000 --> 00:13:59.000]  那究竟這兩個異象
[00:13:59.000 --> 00:14:01.000]  是想指什麼意思呢
[00:14:01.000 --> 00:14:03.000]  那第三章那個
[00:14:03.000 --> 00:14:05.000]  說到約書牙的時候
[00:14:05.000 --> 00:14:07.000]  很特別
[00:14:07.000 --> 00:14:09.000]  約書牙是一個大祭司
[00:14:09.000 --> 00:14:11.000]  但他出現的時候聖經說他穿著污穢的衣服
[00:14:11.000 --> 00:14:13.000]  很污糟的衣服
[00:14:13.000 --> 00:14:15.000]  污穢到地步
[00:14:15.000 --> 00:14:17.000]  甚至我們說那個字
[00:14:17.000 --> 00:14:19.000]  好像有屎有尿
[00:14:19.000 --> 00:14:21.000]  很難聞
[00:14:21.000 --> 00:14:23.000]  很噁心
[00:14:23.000 --> 00:14:25.000]  一見到就想走
[00:14:25.000 --> 00:14:27.000]  大祭司代表以色列人的身份
[00:14:27.000 --> 00:14:29.000]  在信仰上
[00:14:29.000 --> 00:14:31.000]  穿著這麼污穢的衣服
[00:14:31.000 --> 00:14:33.000]  大家明白意思
[00:14:33.000 --> 00:14:35.000]  大祭司是一個人來到神的面前
[00:14:35.000 --> 00:14:37.000]  不過呢 神說怎樣呢
