
[00:00:00.000 --> 00:00:05.340]  我們很快會講到《約翰福音》第八章1-11這段經文
[00:02:48.560 --> 00:02:52.600]  作為一個教導摩西律法的一個老師
[00:02:52.600 --> 00:02:56.720]  也是一個倫理學者 告訴你什麼是對的 什麼是不對的
[00:02:56.720 --> 00:02:59.720]  有很多不同的角色在他們身上
[00:02:59.720 --> 00:03:10.320]  法里塞人在生活行為上也很嚴格地遵守一些宗教規條的一群人
[00:03:10.320 --> 00:03:14.520]  這兩群人基本上在當時來說是宗教的權威
[00:03:14.520 --> 00:03:17.800]  這些宗教的權威來到耶穌面前
[00:03:17.800 --> 00:03:19.800]  就去稱呼耶穌「夫子」
[00:03:19.800 --> 00:03:21.800]  因為「夫子」是很尊重的稱呼
[00:03:21.800 --> 00:03:26.880]  當時的拉比是一個相當有地位的稱呼
[00:03:26.880 --> 00:03:28.880]  我問你一個問題
[00:03:28.880 --> 00:03:32.120]  當時這一群人帶著一個婦人
[00:03:32.120 --> 00:03:35.680]  是行淫時被拿的來到耶穌面前
[00:03:35.680 --> 00:03:40.640]  有些人就說 為什麼只有女的 沒有男的呢
[00:03:40.640 --> 00:03:42.040]  有幾個可能性
[00:03:42.040 --> 00:03:45.320]  第一個可能性就是逃跑了 抓不到女的
[00:03:45.320 --> 00:03:47.320]  就來到耶穌面前
[00:03:47.320 --> 00:03:54.560]  第二就是當時是一個男性主義的背景
[00:03:54.560 --> 00:03:57.480]  所以就將責任歸咎於女方
[00:03:57.480 --> 00:03:59.480]  不過更有可能的
[00:03:59.480 --> 00:04:01.480]  就像夏文所說的
[00:04:01.480 --> 00:04:04.560]  這一群宗教領袖其實不是想問耶穌問題
[00:04:04.560 --> 00:04:11.200]  是想藉著這個事件去告耶穌 抓耶穌的把柄
[00:04:11.200 --> 00:04:14.040]  所以他們的目標不是這個婦人
[00:04:14.040 --> 00:04:16.760]  不是想知道怎麼處理這件事
[00:04:16.760 --> 00:04:18.760]  而是希望藉著這件事
[00:04:18.760 --> 00:04:21.840]  讓耶穌在一個兩難的境地
[00:04:21.840 --> 00:04:24.320]  就是你怎麼說都會出錯
[00:04:24.320 --> 00:04:28.200]  以至我們抓住你的把柄去控告你
[00:04:28.200 --> 00:04:30.200]  就像第五第六節這樣說
[00:04:30.200 --> 00:04:32.200]  摩西在律法上吩咐我們
[00:04:32.200 --> 00:04:34.840]  把這樣的婦人用石頭打死
[00:04:34.840 --> 00:04:36.840]  你說該把她怎麼樣呢
[00:04:36.840 --> 00:04:40.440]  他們說者說乃試探耶穌
[00:04:40.440 --> 00:04:42.440]  要得著告她的把柄
[00:04:42.440 --> 00:04:44.440]  耶穌卻彎著腰
[00:04:44.440 --> 00:04:47.440]  用石頭在地上劃字
[00:04:47.440 --> 00:04:49.440]  可以說這一群宗教領袖
[00:04:49.440 --> 00:04:54.840]  引用了一個爭議了很長時期的問題
[00:04:54.840 --> 00:04:56.840]  就是怎麼去處理
[00:04:56.840 --> 00:05:01.400]  一些犯奸淫蝕的人的罪
[00:05:01.400 --> 00:05:03.400]  刑罰是怎麼樣
[00:05:03.400 --> 00:05:05.400]  這個婦人是已婚
[00:05:05.400 --> 00:05:06.560]  是單身
[00:05:06.560 --> 00:05:08.560]  還是訂了婚呢
[00:05:08.560 --> 00:05:09.880]  不是很清楚
[00:05:09.880 --> 00:05:11.880]  在舊約聖經裏面
[00:05:11.880 --> 00:05:14.840]  二十二章二十三二十四節裏面說到
[00:05:14.840 --> 00:05:16.840]  如果一個婦人訂了婚
[00:05:16.840 --> 00:05:21.160]  跟著她跟另一個男人有一個不忠的關係
[00:05:21.160 --> 00:05:24.600]  這樣這一對男女就會用石頭去打死
[00:05:24.600 --> 00:05:26.600]  可以說是刑罰
[00:05:26.600 --> 00:05:30.800]  跟著在生命記的二十二章裏面
[00:05:30.800 --> 00:05:33.320]  也有說其他的地方說到
[00:05:33.320 --> 00:05:38.120]  如果有一些不忠的妻子的時候
[00:05:38.120 --> 00:05:44.320]  這樣這個不忠的妻子就跟她的情人
[00:05:44.320 --> 00:05:46.320]  必定要被處死
[00:05:46.320 --> 00:05:49.840]  但是處死的方式就沒有說了
[00:05:49.840 --> 00:05:53.440]  在這裏約翰很清楚的說
[00:05:53.440 --> 00:05:55.440]  這一群宗教領袖
[00:05:55.440 --> 00:05:59.400]  關心的不是這個案件是怎麼樣
[00:05:59.400 --> 00:06:00.560]  不是這件事
[00:06:00.560 --> 00:06:05.520]  不是希望知道怎樣去公平處理這個問題
[00:06:05.520 --> 00:06:08.440]  而是要藉著這件事去試探耶穌
[00:06:08.440 --> 00:06:11.280]  得著告耶穌的把柄
[00:06:11.280 --> 00:06:17.160]  在這裏如果耶穌去推翻摩西的律法
[00:06:17.160 --> 00:06:19.160]  他的名譽就掃地了
[00:06:19.160 --> 00:06:20.520]  因為一開始的時候
[00:06:20.520 --> 00:06:25.040]  他是教導一群人去明白聖經
[00:06:25.040 --> 00:06:28.600]  所以在這裏耶穌如果說
[00:06:28.600 --> 00:06:32.440]  不按照這個做法的時候
[00:06:32.440 --> 00:06:37.640]  耶穌的教導地位就會受到嚴重的挑戰
[00:06:37.640 --> 00:06:39.640]  如果可以說
[00:06:39.640 --> 00:06:42.920]  耶穌贊成摩西這個律法
[00:06:42.920 --> 00:06:45.240]  現在的做法也是這樣的
[00:06:45.240 --> 00:06:49.400]  實際上也很難在這個公開場合裏執行
[00:06:49.400 --> 00:06:57.000]  而且也跟當時耶穌那個憐憫罪人的這種表現
[00:06:57.000 --> 00:07:02.120]  和他樂於搖樹的教導是不能夠有一個協調
[00:07:02.120 --> 00:07:04.440]  而且可以這樣說
[00:07:04.440 --> 00:07:06.920]  當時在一個社會裏面
[00:07:06.920 --> 00:07:14.120]  只有巡撫 只有一些官員才有一個權柄去判決死刑
[00:07:14.120 --> 00:07:18.280]  所以無論耶穌怎樣回答 怎樣做
[00:07:18.280 --> 00:07:20.520]  都會落入一個圈套
[00:07:20.520 --> 00:07:27.960]  讓這群宗教領袖藉著耶穌的講論去控告耶穌
[00:07:27.960 --> 00:07:30.360]  耶穌當時沒有回答這個問題
[00:07:30.360 --> 00:07:33.320]  祂只是在地上寫字
[00:07:33.320 --> 00:07:36.120]  寫些什麼字呢 我們不太清楚
[00:07:36.120 --> 00:07:39.720]  有很多人有不同的估計寫些什麼字
[00:07:39.720 --> 00:07:47.080]  耶穌在這裏靜靜地在地上寫上一些字
[00:07:47.080 --> 00:07:50.680]  也許祂是想給多一些空間 不是給自己
[00:07:50.680 --> 00:07:54.600]  是給現場的人去思想這件事
[00:07:54.600 --> 00:07:58.200]  在第八章第七至第八節這樣說
[00:07:58.200 --> 00:08:00.520]  「他們還是不住地問他」
[00:08:00.520 --> 00:08:03.000]  「耶穌就直起腰來對他們說」
[00:08:03.000 --> 00:08:05.160]  「你們中間誰是沒有罪的」
[00:08:05.160 --> 00:08:08.680]  「誰就可以先拿石頭打他」
[00:08:08.680 --> 00:08:13.160]  「於是又彎著腰 用指頭在地上畫字」
[00:08:13.160 --> 00:08:16.920]  耶穌做這個動作的時候
[00:08:16.920 --> 00:08:21.800]  那些人忍不住繼續去問耶穌應該怎樣處理
[00:08:21.800 --> 00:08:24.760]  然後耶穌就說了一個回應
[00:08:24.760 --> 00:08:31.160]  「你們中間誰是沒有罪的 誰就可以先拿石頭打他」
[00:08:31.160 --> 00:08:34.360]  然後就彎著腰繼續去寫字
[00:08:34.360 --> 00:08:37.240]  可以說這個繼續寫字的理由
[00:08:37.240 --> 00:08:39.720]  是給空間給別人去思考
[00:08:39.720 --> 00:08:41.320]  耶穌再問了一個問題
[00:08:41.320 --> 00:08:45.000]  「你們中間誰沒有罪的 你就可以拿石頭打他」
[00:08:45.000 --> 00:08:49.640]  這個回應也符合摩西的教導
[00:08:49.640 --> 00:08:54.840]  因為在摩西的教導裡面 如果真的有這樣的情況
[00:08:54.840 --> 00:08:56.840]  你們要執行這個刑罰的時候
[00:08:56.840 --> 00:09:02.360]  誰先用第一塊石頭去打犯罪的人
[00:09:02.360 --> 00:09:04.520]  就是那個見證人
[00:09:04.520 --> 00:09:07.720]  那個見證這個人犯罪的人
[00:09:07.720 --> 00:09:11.640]  他先拿石頭去施行這個刑罰
[00:09:11.640 --> 00:09:18.440]  而且這個人一定是不可以有份於這個犯罪的行為
[00:09:18.440 --> 00:09:25.800]  所以耶穌的回應基本上都是用律法書的一些說話
[00:09:25.800 --> 00:09:30.600]  不過耶穌在說你們當中誰沒有罪
[00:09:30.600 --> 00:09:33.240]  可能有兩個意思
[00:09:33.240 --> 00:09:35.240]  第一個意思就是說
[00:09:35.240 --> 00:09:37.640]  耶穌是說你誰沒有罪的
[00:09:37.640 --> 00:09:40.680]  沒有任何罪的人 你就可以做了
[00:09:40.680 --> 00:09:42.920]  但是似乎耶穌在說
[00:09:42.920 --> 00:09:44.920]  祂不是說這個意思
[00:09:44.920 --> 00:09:47.960]  不是說要一個十全十美的人
[00:09:47.960 --> 00:09:50.680]  你是一個完全沒有犯罪的人
[00:09:50.680 --> 00:09:53.720]  你就有權去施行這個刑罰
[00:09:53.720 --> 00:09:57.000]  耶穌其實更有可能表示
[00:09:57.000 --> 00:09:58.120]  你們要想一想
[00:09:58.120 --> 00:10:03.480]  你們是不是一定不會犯這個婦人所犯的罪呢
[00:10:03.480 --> 00:10:05.480]  是說到一個特殊的罪
[00:10:05.480 --> 00:10:07.800]  就是這個婦人特殊的罪
[00:10:07.800 --> 00:10:09.000]  這個情況
[00:10:09.000 --> 00:10:10.760]  如果你們
[00:10:10.760 --> 00:10:13.240]  你想過了 你問一下你們自己的良心
[00:10:13.240 --> 00:10:17.640]  我一定不會犯這個婦人所犯的罪惡
[00:10:17.640 --> 00:10:19.800]  那你就可以有資格去做
[00:10:19.800 --> 00:10:25.640]  這也符合摩西去施行刑罰的一個標準
[00:10:25.640 --> 00:10:29.320]  耶穌提出一個更高的標準
[00:10:29.320 --> 00:10:30.840]  簡單的條件
[00:10:30.840 --> 00:10:37.800]  這個回應也沒有人懷疑耶穌這個標準
[00:10:37.800 --> 00:10:40.760]  但是耶穌提出一個問題
[00:10:40.760 --> 00:10:43.240]  你們不要有雙重的標準
[00:10:43.240 --> 00:10:46.840]  如果你們覺得我一定不會犯
[00:10:46.840 --> 00:10:49.880]  我在人生裡面不會有這個可能
[00:10:49.880 --> 00:10:52.600]  你就去做這個刑罰
[00:10:52.600 --> 00:10:53.880]  但是耶穌在這裡說
[00:10:53.880 --> 00:10:56.760]  不要用雙重的標準
[00:10:56.760 --> 00:11:00.840]  在這裡可以說觸發了當時的人的良心
[00:11:00.840 --> 00:11:03.960]  所以聽見這些話的說話的人
[00:11:03.960 --> 00:11:05.160]  有什麼反應呢
[00:11:05.160 --> 00:11:08.040]  一個一個的離開
[00:11:08.040 --> 00:11:10.280]  一個的延長
[00:11:10.280 --> 00:11:13.720]  在很多的抄本裡面都說到
[00:11:13.720 --> 00:11:17.800]  這一群人是被自己的良心責備
[00:11:17.800 --> 00:11:20.440]  不過縱然每個的說話
[00:11:20.440 --> 00:11:22.680]  從他們的行動裡面
[00:11:22.680 --> 00:11:25.320]  也都去反映了這個事實
[00:11:25.320 --> 00:11:31.080]  就是這群人去聽見耶穌這個反應之後
[00:11:31.080 --> 00:11:32.920]  他們都過不了自己的良心
[00:11:32.920 --> 00:11:34.280]  在人生裡面
[00:11:34.280 --> 00:11:37.720]  是不是我一定不會犯這個婦人的罪呢
[00:11:37.720 --> 00:11:40.200]  他們就一個一個的離開
[00:11:40.200 --> 00:11:42.600]  這一群人可以說一開始的時候
[00:11:42.600 --> 00:11:45.160]  無論是宗教領袖還是其他人
[00:11:45.160 --> 00:11:49.160]  可能都希望藉著這件事去羞辱耶穌
[00:11:49.160 --> 00:11:50.600]  去控告耶穌
[00:11:50.600 --> 00:11:52.680]  但是到結論是什麼呢
[00:11:52.680 --> 00:11:55.640]  就是這一群人一個一個的離開
[00:11:55.640 --> 00:11:59.720]  可以說自己蒙受一些羞辱
[00:11:59.720 --> 00:12:01.320]  當這一群人走了之後
[00:12:01.320 --> 00:12:04.360]  這個婦人仍然站在當中
[00:12:04.360 --> 00:12:08.120]  在這裡耶穌就問她一個問題
[00:12:08.120 --> 00:12:09.720]  在第十至十一節說
[00:12:09.720 --> 00:12:11.720]  耶穌就直起腰來對她說
[00:12:11.720 --> 00:12:13.880]  婦人那些人在哪裡呢
[00:12:13.880 --> 00:12:15.480]  沒有人定你的罪嗎
[00:12:15.480 --> 00:12:17.400]  她說主啊沒有
[00:12:17.400 --> 00:12:19.560]  耶穌說我有不定你的罪
[00:12:19.560 --> 00:12:23.080]  去吧從此不要再犯罪了
[00:12:23.080 --> 00:12:26.360]  在這裡耶穌稱這個女人為婦人
[00:12:26.360 --> 00:12:29.000]  其實是一個很尊重的稱呼
[00:12:29.000 --> 00:12:33.400]  耶穌不是問你有沒有犯罪
[00:12:33.400 --> 00:12:36.760]  耶穌是說我有不定你的罪
[00:12:36.760 --> 00:12:39.560]  其實這個前節是你有犯罪的
[00:12:39.560 --> 00:12:42.440]  不過我不定你的罪
[00:12:42.440 --> 00:12:47.320]  你回去的時候不要再犯罪
[00:12:47.320 --> 00:12:49.560]  耶穌其實在這裡的回答是
[00:12:49.560 --> 00:12:51.400]  可以說是回應當初
[00:12:51.400 --> 00:12:53.720]  那些人問祂的這個問題
[00:12:53.720 --> 00:12:56.840]  但是耶穌的回應是
[00:12:56.840 --> 00:13:00.760]  不管摩西的律法要求有多嚴厲
[00:13:00.760 --> 00:13:02.840]  可以說有多嚴厲的要求
[00:13:02.840 --> 00:13:04.520]  耶穌在這裡說
[00:13:04.520 --> 00:13:06.600]  我不定你的罪
[00:13:06.600 --> 00:13:08.360]  耶穌在這裡很堅定的說
[00:13:08.360 --> 00:13:10.200]  有一個客觀的事實的判斷
[00:13:10.200 --> 00:13:11.960]  你是犯罪的
[00:13:11.960 --> 00:13:13.720]  不去否定
[00:13:13.720 --> 00:13:16.280]  不去質疑這個事實
[00:13:16.280 --> 00:13:18.920]  但是耶穌來到
[00:13:18.920 --> 00:13:20.440]  祂不是要定罪
[00:13:20.440 --> 00:13:22.280]  在這段經文裡反映
[00:13:22.280 --> 00:13:25.480]  耶穌來到是要私人一個拯救
[00:13:25.480 --> 00:13:28.120]  也讓我們想起在科幻書裡
[00:13:28.120 --> 00:13:30.120]  其他對耶穌的描述
[00:13:30.120 --> 00:13:32.200]  耶穌就好像上帝自己一樣
[00:13:32.200 --> 00:13:34.600]  擁有這個赦罪的權柄
[00:13:34.600 --> 00:13:38.040]  當人過去的罪得到憐憫之後
[00:13:38.040 --> 00:13:39.880]  最合宜的反應是什麼呢
[00:13:39.880 --> 00:13:41.720]  就是在未來的生活裡
[00:13:41.720 --> 00:13:44.200]  過一個跟從上帝的生活
[00:13:44.200 --> 00:13:46.600]  離開你犯罪的生活
[00:13:46.600 --> 00:13:50.520]  不要留戀在罪惡的當中
[00:13:50.520 --> 00:13:54.360]  在這段經文裡很快的說了
[00:13:54.360 --> 00:13:58.920]  耶穌面對這個試探
[00:13:58.920 --> 00:14:01.240]  也面對婦人的態度
[00:14:01.240 --> 00:14:05.000]  在這段經文裡有三方面值得思考
[00:14:05.000 --> 00:14:07.320]  第一方面就是這段經文
[00:14:07.320 --> 00:14:11.000]  讓我們去反映了我們看到耶穌的身份
[00:14:11.000 --> 00:14:14.600]  還有耶穌來到的時候的使命是什麼
[00:14:14.600 --> 00:14:16.520]  其他人不能定罪
[00:14:16.520 --> 00:14:18.920]  其他人沒有資格去定罪
[00:14:18.920 --> 00:14:20.760]  問自己良心的時候
[00:14:20.760 --> 00:14:23.160]  沒有資格去定這個人的罪
[00:14:23.160 --> 00:14:26.520]  但是耶穌可以定這個婦人的罪
[00:14:26.520 --> 00:14:28.280]  顯示了她的身份
[00:14:28.280 --> 00:14:30.200]  誰可以赦罪呢
[00:14:30.200 --> 00:14:32.120]  只有上帝
[00:14:32.120 --> 00:14:35.400]  耶穌在這裡不僅表示祂代表上帝
[00:14:35.400 --> 00:14:37.480]  祂就是上帝
[00:14:37.480 --> 00:14:38.840]  祂是一個完全的人
[00:14:38.840 --> 00:14:40.680]  祂也是一個完全的神
[00:14:40.680 --> 00:14:43.080]  在這裡顯示了耶穌的身份
[00:14:43.080 --> 00:14:48.040]  祂可以寬恕和饒恕赦免人的過錯
[00:14:48.040 --> 00:14:49.640]  也說了
[00:14:49.640 --> 00:14:51.560]  祂來了 耶穌來了
[00:14:51.560 --> 00:14:52.760]  不是要定罪
[00:14:52.760 --> 00:14:57.080]  而是要私人拯救赦免人的罪
[00:14:57.080 --> 00:15:00.040]  上帝藉著耶穌赦免人的罪的方法
[00:15:00.040 --> 00:15:02.520]  不是說耶穌避釘十字架
[00:15:02.520 --> 00:15:05.400]  就赦免了所有人的罪
[00:15:05.400 --> 00:15:07.320]  饒恕了所有人的罪
[00:15:07.320 --> 00:15:08.760]  不是這個意思
[00:15:08.760 --> 00:15:13.720]  避釘十字架是上帝饒恕人的罪的基礎
[00:15:13.720 --> 00:15:16.200]  人是先有認罪的心
[00:15:16.200 --> 00:15:18.200]  才會得到饒恕
[00:15:18.200 --> 00:15:19.880]  先有認罪
[00:15:19.880 --> 00:15:23.720]  才會有上帝的饒恕
[00:15:23.720 --> 00:15:26.200]  我在電視上曾經不止一次
[00:15:26.200 --> 00:15:30.120]  我在印象裡至少看過兩次一個這樣的畫面
[00:15:30.120 --> 00:15:33.480]  我們今天住在香港的地方相對穩定
[00:15:33.480 --> 00:15:34.520]  我們沒有天災
[00:15:34.520 --> 00:15:37.000]  我們沒有各方面相對穩定
[00:15:37.000 --> 00:15:42.120]  但是在世界其他國家其實也有很多戰亂
[00:15:42.120 --> 00:15:48.520]  有些地方有些恐怖分子殺了一些人
[00:15:48.520 --> 00:15:51.160]  當恐怖分子殺了一些人的時候
[00:15:51.160 --> 00:15:56.520]  在被殺的人的家人就會出來開記者會
[00:15:56.520 --> 00:16:00.920]  我在印象裡至少看過兩次一個這樣的畫面
[00:16:00.920 --> 00:16:03.400]  就是當家屬出來的時候
[00:16:03.400 --> 00:16:04.440]  他就會說
[00:16:04.440 --> 00:16:09.080]  我不會讓你們的仇恨引發我心中的仇恨
[00:16:09.080 --> 00:16:10.840]  我已經饒恕了你
[00:16:10.840 --> 00:16:12.680]  我饒恕了你
[00:16:12.680 --> 00:16:16.920]  我看完之後也有些思考
[00:16:16.920 --> 00:16:21.880]  就是當有些罪惡出來的時候
[00:16:21.880 --> 00:16:26.200]  不引發我心中的仇恨是一件好事
[00:16:26.200 --> 00:16:28.600]  但是從另一個角度去說
[00:16:28.600 --> 00:16:32.840]  那一個恐怖分子他是不是覺得自己做錯了呢?
[00:16:32.840 --> 00:16:35.480]  他未必覺得自己做錯了
[00:16:35.480 --> 00:16:37.560]  他有沒有覺得自己做錯了
[00:16:37.560 --> 00:16:39.640]  然後向你求你的寬恕呢?
[00:16:39.640 --> 00:16:40.760]  他又沒有
[00:16:40.760 --> 00:16:43.720]  為什麼在這一刻你說我饒恕了你呢?
[00:16:43.720 --> 00:16:49.080]  我覺得這個表達未必是一個理想的表達
[00:16:49.080 --> 00:16:54.600]  最近我也參加了一個手術隊
[00:16:54.600 --> 00:16:59.320]  就是香港裡面有一群很有心的弟兄姊妹
[00:16:59.320 --> 00:17:03.160]  有醫生 有不同的醫生
[00:17:03.160 --> 00:17:05.160]  有做手術的有麻醉師
[00:17:05.160 --> 00:17:07.800]  有護士的有護士
[00:17:07.800 --> 00:17:12.520]  就去內地裡面幫一些小朋友做一些手術
[00:17:12.520 --> 00:17:14.520]  那些就是套訊列額
[00:17:14.520 --> 00:17:16.600]  我不知道大家有沒有聽過
[00:17:16.600 --> 00:17:21.960]  我以前也看過一些分享
[00:17:21.960 --> 00:17:25.560]  但是這次親身去看有很多不同的感受
[00:17:25.560 --> 00:17:29.080]  就是現場看到那些套訊列額的小朋友
[00:17:29.080 --> 00:17:30.520]  有一些很嚴重
[00:17:30.520 --> 00:17:34.200]  一出生就是很嚴重的情況
[00:17:34.200 --> 00:17:36.600]  但是做了幾個小時手術之後
[00:17:36.600 --> 00:17:40.040]  整個人生都改變了
[00:17:40.040 --> 00:17:42.520]  變回一個比較正常的樣貌
[00:17:42.520 --> 00:17:47.480]  所以就是一個改變他整個人生的幾小時
[00:17:47.480 --> 00:17:52.760]  但是去的時候其實也有很多不同的困難
[00:17:52.760 --> 00:17:57.000]  就是又要申請很多的證明
[00:17:57.000 --> 00:17:59.240]  又要醫院又要做很多證明
[00:17:59.240 --> 00:18:02.040]  又要跟當地人的一些協調
[00:18:02.040 --> 00:18:04.040]  一些文化上的適應
[00:18:04.040 --> 00:18:06.840]  很多很多不容易的地方
[00:18:06.840 --> 00:18:11.080]  但是一群弟兄姊妹堅持做了很多年
[00:18:11.080 --> 00:18:12.440]  就是一直一直這樣做
[00:18:12.440 --> 00:18:16.440]  有一次組會的分享我也說
[00:18:16.440 --> 00:18:19.640]  我說這樣的工作一般人真的不會做
[00:18:19.640 --> 00:18:22.040]  又要自己給金錢出來
[00:18:22.040 --> 00:18:23.160]  又要給時間出來
[00:18:23.160 --> 00:18:26.440]  又要面對這麼多的問題
[00:18:26.440 --> 00:18:28.280]  一般人怎麼會做呢
[00:18:28.280 --> 00:18:31.000]  但是就因為我們有信仰
[00:18:31.000 --> 00:18:34.760]  我們有信仰所以我們願意付出這個代價
[00:18:34.760 --> 00:18:38.920]  去幫助那些有需要的一些人
[00:18:38.920 --> 00:18:41.000]  在最後的分享會裡面
[00:18:41.000 --> 00:18:45.320]  其中有一個醫生就去分享
[00:18:45.320 --> 00:18:49.640]  就是說他的太太來到當中
[00:18:49.640 --> 00:18:52.120]  因為他太太有各方面的困難
[00:18:52.120 --> 00:18:55.880]  他花了很多時間鼓勵太太一起來
[00:18:55.880 --> 00:18:58.360]  其中有些隊員就說
[00:18:58.360 --> 00:19:02.600]  這個醫生上一次來的時候
[00:19:02.600 --> 00:19:04.040]  太太沒有跟著來
[00:19:04.040 --> 00:19:05.640]  整個狀態都不同的
[00:19:05.640 --> 00:19:08.840]  就是拍照都沒有什麼心機
[00:19:08.840 --> 00:19:12.920]  這次有太太在真的很不同的整個狀態
[00:19:12.920 --> 00:19:17.000]  她分享完之後我就趁機去說
[00:19:17.000 --> 00:19:19.960]  我說作為一個男性
[00:19:19.960 --> 00:19:22.040]  我代你先生說了四個字
[00:19:22.040 --> 00:19:24.120]  我說你記住這四個字
[00:19:24.120 --> 00:19:26.360]  這四個字可能我們都不多說
[00:19:26.360 --> 00:19:28.120]  作為一個男性是什麼呢
[00:19:28.120 --> 00:19:30.200]  其實你先生的心裡面就是
[00:19:30.200 --> 00:19:32.440]  我需要你
[00:19:32.440 --> 00:19:34.200]  我需要你啊太太
[00:19:34.200 --> 00:19:35.720]  我需要你
[00:19:35.720 --> 00:19:38.120]  你在這裡是不同的
[00:19:38.120 --> 00:19:39.480]  我不是需要你煮飯
[00:19:39.480 --> 00:19:40.760]  不是需要你洗衣服
[00:19:40.760 --> 00:19:42.680]  那些工人都做得到
[00:19:42.680 --> 00:19:43.960]  我需要你
[00:19:43.960 --> 00:19:46.600]  你在這裡整個狀態都不同
[00:19:46.600 --> 00:19:48.760]  其實在人的心裡面
[00:19:48.760 --> 00:19:50.600]  是有我需要你
[00:19:50.600 --> 00:19:51.800]  我們需要其他人
[00:19:51.800 --> 00:19:53.000]  所以我們需要朋友
[00:19:53.000 --> 00:19:54.040]  需要去聊天
[00:19:54.040 --> 00:19:56.520]  我需要一個更深入了解我的人
[00:19:56.520 --> 00:19:58.840]  所以我們為人人生的伴侶
[00:19:58.840 --> 00:20:00.200]  但其實在心裡面
[00:20:00.200 --> 00:20:01.640]  上帝做人的時候
[00:20:01.640 --> 00:20:02.840]  我需要你
[00:20:02.840 --> 00:20:05.880]  這個你是我需要上帝
[00:20:05.880 --> 00:20:07.000]  我們在人生裡面
[00:20:07.000 --> 00:20:08.600]  我們需要上帝
[00:20:08.600 --> 00:20:10.200]  我們不是需要上帝給我們
[00:20:10.200 --> 00:20:11.960]  有豐富的物質財富
[00:20:11.960 --> 00:20:13.320]  我們不是需要上帝給我們
[00:20:13.320 --> 00:20:15.080]  凡事都順利
